obs_id,class,src_n,src_id,significance,photflux_aper_hilim_b,photflux_aper_lolim_h,photflux_aper_lolim_s,photflux_aper_lolim_m,photflux_aper_s,photflux_aper_lolim_u,photflux_aper_h,photflux_aper_hilim_u,photflux_aper_hilim_s,photflux_aper_m,photflux_aper_hilim_m,photflux_aper_b,photflux_aper_u,photflux_aper_lolim_b,photflux_aper_hilim_h,flux_aper_hilim_b,flux_aper_hilim_h,flux_aper_lolim_m,flux_aper_u,photflux_aper_hilim,flux_aper_hilim_m,flux_aper_b,flux_aper_lolim_h,flux_aper_m,flux_aper_hilim_s,flux_aper_h,flux_aper_hilim,flux_aper_lolim_u,flux_aper_lolim,flux_aper_s,photflux_aper_lolim,flux_aper,photflux_aper,flux_aper_hilim_u,flux_aper_lolim_b,flux_aper_lolim_s,var_max,var_index,var_min,var_prob,ks_prob,var_mean,var_sigma,kp_prob,hard_hs_lolim,hard_ms_lolim,hard_ms,hard_hs,hard_hs_hilim,hard_hm,hard_hm_hilim,hard_hm_lolim,hard_ms_hilim
PULSAR_OBS_226,PULSAR,PSR J1745-2900,PL0081,107.91,0.3413511892092957,0.9306013673974024,-1.5610887247088518,-0.4471805644125357,-1.621630366267212,-1.4150210777263812,0.8370437146368399,-1.0632129807364843,-2.0503153073493623,-0.8039714992284146,-0.9070731575538176,0.4150026948247244,-1.1847557383940022,0.5268893755482296,0.7583825360570807,0.6745543580518216,0.8511283951834491,-0.35025117646768844,-1.4788169344965336,-0.05285631956160626,-0.7806033303828086,0.72936053323522,1.0011803438403657,-0.6749571530721606,-2.198672254330916,0.9240095342216494,0.4822658382926188,-1.6466243740290298,0.7295194824277136,-1.618296254786033,0.4594754791990575,0.6347305002112961,0.29180447949154714,-1.5527697702323426,0.7872067061401911,-1.7259882448829125,-0.046909666529417984,2.352993846219641,-0.23761767239802165,1.2846317024387253,2.0294679306309007,-0.04058726039691817,-0.041106490924600114,2.281774096687533,1.8339443276075131,2.2830749231399246,2.0189792806982343,1.425943038354509,1.297443832637485,1.2794482497173143,1.2281550271730424,1.9016065163612528,1.8177859056241648
PULSAR_OBS_232,PULSAR,PSR J1745-2900,PL0081,107.91,0.5301022358405167,1.0446229759149308,-1.2996283508864712,-0.36465627247295596,-1.1760991934677285,-0.6105802068671565,0.998094876607674,-0.5450305747196189,-1.1223955596981068,-0.6108962705662555,-0.6520146390922631,0.5814992803869793,-0.5712713519266439,0.6510942020775361,0.9397678731532206,0.8706275921963819,1.0497108449274684,-0.2848238938837395,-0.5211184377880493,0.1669770439940557,-0.5518989790862449,0.904381019578454,1.1265608748025682,-0.5094716595018509,-0.9200451886510256,1.0993966666402244,0.7036984949592621,-0.4852075969639955,0.8621668548972538,-0.9875070421102814,0.5803635824598484,0.8123803161311498,0.4503366613110023,-0.533538699945619,0.9201607698524744,-1.2882073626900703,-0.0464243535406944,5.808837838194621,-0.3878010086007244,3.0624817090945182,2.2776258223834267,-0.03576137228687345,-0.039821354472872786,2.286585724221416,1.8004735300339605,0.889240504499155,0.9561049174162458,1.4054383968918511,1.2909694536655687,1.2750800022943884,1.231015008700689,1.8846656331373668,1.2178901645994689
PULSAR_OBS_436,PULSAR,PSR J2139+471,PL0130,3.2,-0.8931290280401624,-0.6143823609239979,-0.6351318660264803,-0.4374325935140037,-0.7610109091714262,-0.3066238900693767,-0.8113801192332485,-0.3868922560646865,-0.7444298078737024,-0.5959445388341945,-0.6027035753885499,-0.8458165392894086,-0.3975847522008431,-0.6152177994102693,-0.8105028990345138,-0.5773039164789334,-0.4314610861157217,-0.4655163691382326,0.01056012586128461,-0.8957476772120887,-0.6459666960026773,-0.5641624416016252,-0.32665426435561473,-0.6283301757776856,-0.7980443652190019,-0.44979461138696303,-0.7212537057074271,-0.2359314154261236,-0.5210264627552956,-0.8132673694491213,-0.7138671554934483,-0.6687190625669164,-0.948340773412124,0.024150709525784155,-0.3965146128192829,-0.704589136779348,-0.04702478252137772,-0.2650697840644338,-0.6013185084526651,0.5503939803916896,-1.7105686450697888,-0.05066964466119056,-0.04126432799253898,-0.8971078273642445,-0.14825314190170655,0.051794410328745856,0.2764651096614573,0.10428517016361412,0.3640833613887893,-0.22445197304762254,0.01068289071169594,-0.4071663530030839,0.4810800163886586
CV_OBS_764,CV,XMMSL2 J004231.9+41162,CV0110,174.76,1.5806343117987436,1.386295758376727,1.6026809291130482,1.5857453482549888,1.70441143627712,1.1445542029318931,1.4810604561746548,1.2833109095513031,1.7144076122593168,1.6562343305423624,1.669044258152471,1.5540793558487829,1.2369695961959717,1.4226073018702494,1.4911304788652742,1.3841942468494723,1.345897474878521,1.5373775268981178,0.3568328720967085,1.4331350854533047,1.6093165279750257,1.3830418810860972,1.2887763762291695,1.596184799623205,1.7222245362441306,1.3455102538332206,1.2941809678981515,0.222180428987962,1.2340595986274818,1.71186799986119,1.3388378482599297,1.2998348490753442,1.4267098244283072,0.4557609222621756,1.3037516874134458,1.6066989465595385,-0.04672645054976462,-0.4745148744871598,1.2159713587298937,-1.3808788338560225,-0.16179034654310195,-0.009488314011231395,-0.04122862807853275,0.4028335447063738,-0.01405418936623564,0.16845989963820002,-0.06771369498398971,-0.17416191752494542,-0.4119671991638852,-0.19614572974706254,-0.4510941267137406,0.1099156053987012,-0.4977526762172978
CV_OBS_575,CV,CXOGLB J002408.2-72043,CV0086,12.82,-0.839137321349157,-0.3153181248448691,-0.2989644423863829,-0.4432511437283347,-0.6219452514287015,-0.9111488398811002,-0.6585949193550898,-1.1896764185654578,-0.7054013433842043,-0.7519301218481589,-0.8242054165051131,-0.7473623302957112,-1.1890037917047942,-0.4634041389409265,-0.7406222076973576,-0.8368340254618969,-0.6994029804375501,-0.4591920568831659,-1.259125395992817,-1.197028032712693,-0.8544291735363025,-0.7550259597105456,-0.3569163512571777,-0.7703798169463878,-0.7265812348661662,-0.6443708882263719,-1.2803500686493379,-1.1237376438260789,-0.6298498515939914,-0.6424057337028225,-0.5026256609486639,-0.9530179782767196,-0.7868890035349146,-1.242309588895702,-0.48303678269281497,-0.3115532459075185,-0.04702184246507668,0.3109042145980627,-0.5983934907714519,1.1278369650096218,-1.414626304905369,-0.05058558814928358,-0.0412605813316503,-1.453251776488843,0.13782744867979138,-0.2290512402998311,-0.2244597666031675,0.11171438808486706,0.08428519987272914,0.2710820146090941,0.3103209553774628,0.4346800372020561,-0.45035922757595065
BH_OBS_81,BH,CXOU J100515.4-07425,BH0019,17.39,-0.8186043362180511,-0.874539829490764,-0.3128593900357159,-0.11015177168563102,-0.5906876801288098,-0.9158656931229492,-1.1319601927046736,-1.125150135172725,-0.6463836728186128,-0.3824475668645631,-0.4558283267407868,-0.7425190542272827,-1.1653192038578024,-0.4766228566584683,-1.1380659931985482,-0.9667706029373996,-1.25231954635206,-0.10653559665762842,-1.1107728224931568,-1.1677986038762267,-0.4398859386009688,-0.8957382774004977,-0.9413901903167652,-0.3663230851803815,-0.6384006425954084,-1.230723092768839,-1.2812841234211434,-0.9868953955445288,-0.7216188826673939,-0.5863945653432993,-0.5573595255294955,-1.0132532468115598,-0.8648275351763773,-1.0533591497665913,-0.6216717511162487,-0.31008346005218906,-0.04702326835843285,-0.4745148744871598,-0.5939599586619793,0.1710518737083764,-1.1965846621519358,-0.050505274461976536,-0.04126391504720512,-1.7327271424151915,-0.7516747849494356,0.473275005343083,0.39851433116693497,-0.63076165096515,-0.6240468562980096,-1.1739342328948013,-1.341428376128101,-1.2247564785922058,0.33110608113248463
NS_OBS_122,NS,GRS 1741.9-2853     ,NS0021,376.06,-0.9246417866419108,-0.3984103788523221,-0.29789981912740543,-0.9112297669562284,-0.44285980021668014,0.7637925991532316,-0.4553015531529056,1.3231592353676678,-0.2802877950347622,-1.0707379776255646,-1.0290701032680485,-0.9337891000797204,1.2123933326520724,-0.6102860144880371,-0.3940561708260679,-0.04015430806916218,0.1166765444076188,-0.8431514755066846,0.7711692019864222,0.6981411066435904,-0.9757436323864784,-0.20483432149221206,-0.4247972074392068,-1.0033936341983445,0.08466266822550618,-0.020671956130929446,-0.15396761689600486,0.5360803669502642,-0.6505659111129903,-0.10214375028175328,-0.12153409947100903,-0.18199539839633086,0.6270343433071563,0.8461212943962669,-0.6324577267183532,-0.28622409989678355,-0.0408806018976962,-0.2838500271723382,-0.23427209699128096,-0.1745866702756604,-0.11366565144251382,-0.029354038496932005,-0.027066535212798202,-0.478658490689405,-0.6294747975818421,-1.3392824603828912,-1.4660490613753197,0.14707746539003094,0.5432661740169603,1.3362354662153513,1.2831546719354812,1.064572877071989,-1.4898555344428317
CV_OBS_677,CV,CXOGLB J002416.9-72042,CV0094,38.28,0.1981480835601902,0.13849646462704798,0.3872530780337714,0.5095462615095212,0.2985145651449,0.12274798814119972,0.07627372877731113,-0.4125304757904386,0.29436665640375265,0.4414918089479325,0.44716243454118,0.20710306528233646,-0.30894889847754003,0.27888442492427595,0.10673308034492113,0.0818010977554829,0.0701185771487692,0.5261839873261647,0.5090356340390707,-0.1209119201715914,0.4687813030196945,0.09325047435333028,0.1255107127950343,0.4637304364319946,0.260471427183236,0.04769060516654181,-0.030477384960870994,0.512398446445614,0.08999059967262447,0.2652277071154096,0.18212892844492173,-0.00041926734306360137,0.07933717296735181,0.4651566824016002,0.1888086820301644,0.3609703827164527,-0.0469918619256019,-0.0032634210360263398,-0.4998073258113237,0.7548172267710311,0.9356457669838452,-0.04760270089792607,-0.04120491954825433,1.0259393103441714,-0.2388769051433069,0.3063372960948277,0.2895418119656157,-0.12587200103680146,-0.06655033185137575,-0.5017483194549602,-0.4675940201424722,-0.5513563704427477,0.2205213676360079
CV_OBS_637,CV,CXOGLB J002410.7-72042,CV0091,23.78,-0.2768795797725128,-0.1699564731071983,-1.0171931129042733,-1.109543790312883,-0.3499921551408382,0.2525209825711058,-0.13268787122203773,0.11446350782546845,-0.21566658386179025,-0.3733981581355453,-0.2599486133345276,-0.3283819014742269,0.04892616714756028,-0.3166245257110443,-0.048869352763950935,0.005248691155143872,0.17146820150845893,-1.023893483143511,0.044975069720290535,-0.29280159999226313,-0.2439662314065362,-0.06205034318465026,-0.028131703262675625,-0.3800253560167881,-0.4675759627590884,0.08144066730796796,-0.11217860767495058,0.2021009729935488,-0.16111382948036745,-0.5068485660842722,-0.4698645827269853,-0.07449340565814562,-0.483338542645771,0.06076992625077946,-0.09878069915289292,-0.9966226792198832,-0.047014447057868315,-0.4745148744871598,-0.5529921293717517,0.2856974881726669,1.3813662521704209,-0.049508008008082825,-0.04125314251983082,1.5167253188001977,0.19498041434783894,-1.3392824603828912,-0.4139847719981021,0.5127435714740999,0.8559611800389738,1.3362354662153513,1.2831546719354812,0.6125593110528564,-0.20559839503708224
NS_OBS_277,NS,XMMU J004245.2+41172,NS0046,4.71,-0.7773929864121835,-0.8747938233983601,-0.6170527548328699,-0.9438460189539286,-0.3862850024339013,0.6575232763636495,-0.4523851333607534,1.0520347821433136,-0.2783021955951797,-0.5866016024366204,-0.5034755318152644,-0.9263919337624934,0.958674150377266,-1.49496034285204,-0.31745909309381026,0.2489730077474649,0.2911839640106977,-0.8730203943693707,0.940598906813474,0.4175379560307866,-0.4928347478957467,0.06422175200164988,-0.4525318194251313,-0.5692715508183253,-0.36925869433662895,0.17630529071560574,0.20208131998568754,0.7724007580341681,-0.9230427158879756,-0.4364718293225368,-1.7471184646711808,-0.3608442227231404,-1.038691730857649,0.9796778858727244,-0.6066435499045183,-0.6322879938838679,-0.04147539509977121,-0.3128581721958858,-0.24886136394258365,-0.1555838786840512,-0.21198382717493364,-0.029383531204469675,-0.027379395440634037,-0.4752208501290865,0.04309877630181193,-1.3392824603828912,-1.4660490613753197,0.4328051866414185,1.297443832637485,1.3362354662153513,1.2831546719354812,0.4514284103893068,-0.2319280887267195
CV_OBS_381,CV,CXOGLB J002402.1-72054,CV0069,46.73,1.0417419723367318,0.25557750972901544,0.8612051706204511,1.0456935465813533,1.0353175964331722,0.4540933416009096,0.5549538924450956,0.455286673956444,1.1414668196626918,1.1951333622929745,1.2935230777485882,0.9652220012068,0.4001826659431576,0.8428505484942778,0.7121371058536524,0.8986352611984055,1.0166320188023423,0.7576887924627068,0.319939587125502,0.8125913824785469,0.6687538945051974,0.8422690000917429,0.4999873378783259,0.6584528903056961,1.1652981192302905,0.8479214256055554,1.0264604273921478,0.467663088537201,0.7505124045484932,1.0592647052270625,0.7834928013200011,0.9430720107856972,0.9114241150656268,0.3173876978325537,0.7581835552486521,0.8824237384793844,-0.0468811260290668,-0.05562469364170786,-0.022522503221732004,0.2789536284982968,0.10764969450211608,-0.03430324110881406,-0.04101920896373788,0.13097658904200635,-0.7990391211384252,0.21342914279020775,0.3331308196461434,-0.5693963109356011,-0.3813451364588755,-1.0430615401039407,-0.984150683751298,-1.2199437276763292,0.4469567333668888
PULSAR_OBS_61,PULSAR,PSR J0525-6607,PL0014,117.49,1.9080143016653544,1.5744474756980091,1.8649729188299842,2.021885170427066,1.9762944443517432,0.9787259713743081,1.6753157098366158,0.4858227099138929,1.9501276937022376,2.145249633979394,2.1418061810340223,1.8876829909509183,0.6020396186407891,1.7168045515356818,1.6521005262474484,1.6421994419125765,1.4883407287884909,2.035781145304851,0.3294577017967276,1.6421596007140489,2.167629451446736,1.6545458150883616,1.4622995910415448,2.162533870583876,1.8850942670145936,1.5207215260096745,1.5652912617517631,0.561579212502011,1.490324382690524,1.91454410320274,1.6404836279206845,1.571719322507537,1.766587930285134,0.27790733400439355,1.551623996640824,1.8137496714930368,-0.04623505374938805,-0.4745148744871598,4.30990280393411,-1.5998856767811886,-0.5017425652448632,0.05906426676446886,-0.04125934967071447,-0.4185112753273878,-0.018001217381984833,0.8230593541999739,0.3462075219503017,-0.2891662109459407,-0.6807414181061419,-0.7461954452418947,-1.2947886773695525,-0.3565362133680617,-0.16094323453945736
PULSAR_OBS_126,PULSAR,PSR J1023-574,PL0029,22.45,0.1307746053415877,0.460069070280094,-0.7114401142977799,0.4082657768758831,-0.7472355091102659,-0.454332691094822,0.3520424091043301,-0.40908180160564894,-0.7242544740555168,0.3105500465060942,0.3048480465817116,0.14694421424081353,-0.4383213456845485,0.24000120986843346,0.3333017241209432,0.22235711200344674,0.3302481613034461,0.4636387374091389,-0.4431012710032554,-0.1681465407643048,0.3775358055758212,0.2334633992145379,0.4661396916447317,0.3811709328397809,-0.8047434083865205,0.3521352472526426,0.11704062966574695,-0.6834556144114007,0.3227788778933379,-0.8344784191410292,0.23245098362399955,0.2384505706909589,0.10797362059987088,-0.3617035325295271,0.3124039747859702,-0.8035268663133008,-0.04699962229360976,-0.4745148744871598,-0.4821564176721173,-0.5808884799838797,-0.8094904750169281,-0.04788105711904725,-0.04124704298026111,-1.5354504135260043,1.5282864780678995,2.1345915731097103,2.0189792806982343,1.425943038354509,1.297443832637485,0.1858138249135802,0.205821630328829,0.35767602254803005,1.8177859056241648
BH_OBS_146,BH,J1745-2900          ,BH0027,337.0,-0.38798029041696025,0.259517515609209,-1.6303561775917508,-1.231912921449259,-1.5475310647757483,-0.4467654473349672,0.09688739508084253,-0.2106690100860565,-1.4242190961302803,-0.5571794984575433,-0.44989471243854506,-0.3704375960134177,-0.27431091678880865,-0.21931030269853385,0.06485240824291529,-0.0752134389482267,0.09353678590861897,-1.2125768329222093,-0.22704895084618085,-0.4236630360366093,-0.4167609603772493,-0.08222950921876147,0.2593811918223751,-0.5302622844530415,-1.4263065680704532,0.11407654140588623,-0.1998605427938307,-0.2803515337702302,0.024672221112171173,-1.4842962165795184,-0.1786367639341568,-0.08506517683650855,-0.3797680824144513,-0.2347552966581949,-0.000775413321368657,-1.6268683067927052,-0.044404045046634574,-0.2743202755581042,-0.295259833062671,-0.058289653173608236,0.8318105621347895,-0.03431529197453099,-0.03355048428907763,0.7520959544462335,1.6939037736087337,-0.20608581549515773,0.2929045586114761,1.425943038354509,1.297443832637485,0.6024164938029739,0.9362968455910692,0.9366974435370252,0.961912180423646
PULSAR_OBS_202,PULSAR,PSR J1709-4429,PL0072,50.09,1.2462130600027699,1.1270560703940091,1.441408668459581,1.4258133092077991,1.4378831883017522,0.12144325286810433,1.0917614528050708,-0.12098545385301016,1.3758675324146554,1.4043153996841409,1.3521191083444075,1.2687122864282363,-0.1106495422298778,1.219798482980035,1.0292008559394297,1.106099983519956,1.040284099937595,1.4415770953807343,-0.14744725614052845,0.926565491956556,1.3755013180367717,1.1455892030070294,1.1387885808601093,1.4238059712061375,1.3447703276087573,1.1012481198436337,0.9676431625570276,0.032890579904116035,1.0736064144997628,1.4068283157114658,1.1445353861971743,1.0561967719237442,1.1455140830958157,-0.15777533620153486,1.1351986260727402,1.4142332460133271,-0.046834532700331284,-0.4745148744871598,0.5920828448978981,-1.7172288351152267,1.445212700048498,-0.024004453531308936,-0.04126416013781733,0.7107777068748605,-0.09094229511302898,0.3697608984648764,-0.024124687303461987,-0.35602917223721703,-0.7617586468628247,-0.4624340926486269,-0.9291510389888592,-0.04640254434897173,-0.6055991015700521
BH_OBS_66,BH,CXOU J100514.2-07423,BH0018,16.29,-1.3113264642892153,-1.4026989809185908,-0.3701556611838241,-0.6674005564897583,-0.7539284543968728,-1.6318965819289195,-1.7518242189680842,-1.2383797075318328,-0.8714707932104542,-1.0437542984003862,-1.143034473613038,-1.1909707992191914,-1.3126125250924758,-0.8223396705701852,-1.7827535630234828,-1.4329871505207434,-1.961676356571053,-0.6979608363672701,-1.4964995781885873,-1.5786024140437458,-1.1952040646585038,-1.3271515487241392,-1.9056621089771693,-1.0807180264417695,-0.7329125517310011,-1.969569252643192,-1.830807824141924,-1.5766326607377517,-1.0593828897185038,-0.628664789171699,-0.8638245397189498,-1.4535206052431031,-1.1554735411235484,-2.1264469653222764,-0.9599772414537794,-0.27376611567972464,-0.047027214838933434,0.3632654872037441,-0.6123178877049353,1.701908019790369,1.3942158517433665,-0.0508663758977148,-0.04126092553427817,0.5880812047608536,-1.0870142851674829,-0.43841276384243344,-0.4596660520472952,-1.1114320504702144,-1.3978226350497405,-1.0932090205191298,-1.1792894233684308,-1.2080081054049552,-0.8320344673009331
BH_OBS_155,BH,J1745-2900          ,BH0027,337.0,-0.2408011231534921,-0.2258336157136186,-0.6121608156515603,-1.0964028237309027,-0.5362982759874702,-0.3620901532450663,-0.005130623290405683,-0.24592890665696054,-0.4645409510623966,-0.4666177015782221,-0.3147702901193426,-0.34739784379280025,-0.2610669718196589,-0.4973546263364841,0.12384055328416815,0.18258394307893908,0.3323058815555206,-1.0487751118778252,-0.223350550370654,-0.5152304521290825,-0.37948307249296426,0.05784885736945025,0.08894790505363631,-0.4367954926725808,-0.5892353363694562,0.23060462632803824,0.05890567062056136,-0.2981142904151713,-0.12462048829320473,-0.616292712403527,-0.5383556119000236,0.044803315866500486,-0.37256141080490496,-0.21277329349564114,-0.1209116749695322,-0.6375511714374926,-0.04473255426235149,-0.2753675010102178,-0.2749680547863606,-0.09734587349526393,0.12789156162938115,-0.03538151350679969,-0.033921893024949155,-0.07635350095394801,0.9700188355203406,-0.2740204834518389,0.1915537226997893,1.425943038354509,1.297443832637485,0.9126901960884538,1.2035151863194695,0.8555069772863086,1.2098859377178193
NS_OBS_134,NS,IGR J00291+5934     ,NS0028,18.99,0.2228939996920829,0.3820727199640657,0.6508339002649246,0.5146908604859708,0.4899067176890278,-1.2128318487634642,0.19856788344581414,-1.0509830750623033,0.4160737927345976,0.3430401502838106,0.2828486341002123,0.2781998616671919,-1.119553098975076,0.3942595315090055,0.1407063255560841,0.11301337515311165,0.06994212105910433,0.5211731034876752,-1.3035999886872849,-0.15514595799594413,0.2883435347058987,0.17282754155607055,0.33699803065522604,0.3516657134472521,0.3795543593134131,0.1344655624517683,-0.12508079030683214,-1.4550769282376423,0.23654771886649134,0.4528227363253669,0.322775052621734,0.07043101412540169,0.15588551037222845,-1.2792738461319693,0.31037302043545884,0.6192178425712374,-0.0469962471135028,-0.16034723885307084,-0.458120988871894,-0.13157882917897767,-0.08469274910542393,-0.047160628817555866,-0.04123877698166454,0.04316438654864878,-0.13246502983870995,-0.03814407597526971,-0.2201008658351147,-0.2631639482215555,-0.4928094447051109,-0.13935851324902554,-0.31359501480764346,0.1147283563145778,-0.6687903664251817
CV_OBS_762,CV,XMMSL2 J004231.9+41162,CV0110,174.76,1.6078588419863302,1.4425033760515342,1.5365181295998795,1.6422273621993797,1.624427793262738,0.9972789116187822,1.545902734316157,0.9798158577503708,1.6323422617250418,1.7190109100463844,1.7299663579165871,1.5824188687514036,0.9112227598500824,1.4480234893238153,1.5536496800325896,1.4584873927465778,1.473102286784857,1.5937643105315993,0.8075355335326443,1.3889980202518053,1.6703596333542263,1.4562087840311575,1.3913264689355411,1.658752789028807,1.6336064243193702,1.4706945275107692,1.3853817123022547,0.8407832845403272,1.2978326552043202,1.6254258670627353,1.359319778905279,1.3701494753039782,1.4482919369140532,0.8871688329200035,1.366361159418941,1.5356052802820062,-0.04668477711893858,-0.4745148744871598,1.2613322820971349,-1.3922590970565218,-0.8918082222811152,-0.007804042941259722,-0.04115090406829767,-0.5414483588180885,0.2344506945053304,0.4891839357034631,0.2046304250039476,0.05985844699452166,-0.13864341661974147,-0.20051397716998848,-0.4702340030910693,0.12685648862258694,-0.16620917327738485
NS_OBS_118,NS,GRS 1741.9-2853     ,NS0021,376.06,-0.4659677402411937,0.2157663972442557,-0.29079225509419765,-0.9152018176405168,-0.16478305336724747,0.8257440731909267,0.05667867718002381,1.7570716842945617,-0.011410604659306042,-0.5652173317693105,-0.5007222079737556,-0.40396981510303576,1.6861622268617111,-0.2027303158760672,0.03617870141740442,0.5886288014450171,0.8115730534424606,-0.8389866122835349,0.5469673565368225,1.1798937144362016,-0.5131963497050679,0.4371761026667134,0.5121432775181022,-0.559385507988947,-0.025709340879492115,0.6902567999325664,0.4799215514351767,0.26341258139466583,0.1516557493195574,-0.16048819163003458,0.07950001099222569,0.36830167313417533,0.13940048380260334,0.6373783437452937,0.13771477277804778,-0.3202530057746526,-0.04090014925344281,-0.24325258714539974,-0.2055318677577848,-0.13189326163629675,-0.09054975721076557,-0.02608420983982525,-0.02698084214995796,-0.5543512726754755,-0.02005367195017433,-1.3392824603828912,-1.4660490613753197,1.425943038354509,1.297443832637485,1.3362354662153513,1.2831546719354812,0.8722553504735593,-0.8215025898250782
CV_OBS_406,CV,CXOGLB J002403.1-72044,CV0072,6.22,-1.2517153120011115,-1.4366167178000724,-1.4183902819382788,-0.7900221194425499,-1.2573418877299372,-0.9633012009384668,-1.4388182622639427,-0.8514532227564137,-1.1848158744878527,-0.8826407138514771,-0.8570718311777599,-1.2605325302235706,-0.92733488728803,-1.0980464069970548,-1.3648795222318135,-1.3164492945767785,-1.490498083328052,-0.6973437621750911,-1.0695835081435086,-1.3646202513738197,-0.6866334151095811,-1.3381505266030334,-1.592872998409718,-0.7235351032784344,-1.2750317313699215,-1.4948660085719432,-1.5540616477724372,-0.9831619394870418,-1.310224803783394,-1.3429751631409352,-1.2601282223185637,-1.4384511422719373,-1.4369094913211358,-1.0269326638937144,-1.2127153771214514,-1.3179863519546229,-0.041704439985725934,-0.32552960016646065,-0.20845100258436272,-0.1369286768598234,-0.2550926275422193,-0.031715588571039906,-0.0279975315659188,-0.14677514497664912,-0.805038603722364,0.2770648642317282,0.6576073928199919,0.0264269663488835,0.3924306422928554,-0.8508586534952001,-0.6517328308071175,-1.6503961695923348,1.0546460637237178
PULSAR_OBS_189,PULSAR,PSR J1635-4735,PL0065,15.74,0.09802621772342272,0.8166825279768208,-1.6844927374456136,-1.1138222163686096,-1.6139232983769356,-1.6574457463940675,0.7062460970102692,-1.7041788988623983,-2.0708810131474413,-1.8125206604020199,-1.9873657417208117,0.17045325023765362,-1.5999922202200554,0.3166712103408432,0.6350673675119479,0.5758486565934026,0.752812274974345,-1.0411339493882052,-1.5392785322505098,-0.2717707708798612,-1.871120236730944,0.6193787735842466,0.9050459728520636,-1.7763824361191376,-1.963435742885031,0.8161119887127037,0.6427224370939905,-1.6373964461569992,0.8142069308244777,-1.6351023258355335,0.2897729293088643,0.7566135037287746,0.08751818597409146,-1.7416881854703077,0.6836053417356792,-1.7532374470064185,-0.0469796484700095,-0.4745148744871598,-0.3074875597861674,-1.7374604141383367,-1.9579234368490055,-0.044110488504593176,-0.04126670926335152,-0.8313489177345156,1.8320497541599536,-1.3392824603828912,-1.463782432975932,1.425943038354509,1.297443832637485,1.3362354662153513,1.2831546719354812,1.9689850291835256,0.3915590578438919
BH_OBS_0,BH,1A 0620-00          ,BH0001,23.63,-0.07645866843138945,0.0964719784676836,0.4004034341643761,0.26769019403674577,0.16388535216047107,-0.8266822088460435,-0.1598350675706012,-1.215811944063967,0.0622320181558139,0.033492924938294866,-0.04933401846455488,-0.0005547547883652295,-1.191913558260144,0.17152043033486575,-0.2383374318907547,-0.2702668841848898,-0.3571493443396368,0.2742044109254114,-1.0747031107441734,-0.4995555058407344,-0.04522837789730271,-0.19109410001738508,0.006459457759453825,0.04507206452713272,0.0028083208796114817,-0.2767675109689436,-0.5496308950682126,-0.7678642576117224,-0.06487167785044258,0.10536937038155376,0.09214972178238652,-0.2968451183886676,-0.12764398979706387,-1.0981628871929892,0.011971687855008848,0.3495326996006544,-0.04700142005089992,0.15382039678101814,-0.5372613831100703,0.13800696130396362,0.3444035666336523,-0.04913421761174282,-0.04124958051784395,-0.12981362329443122,-0.20335365300156452,0.0015221903899446964,-0.18958856045874528,-0.3206660949320531,-0.5584281505015601,-0.23982820397632176,-0.4207343228048743,-0.01752603885371196,-0.6371947339976171
CV_OBS_132,CV,[HPH2013] 143         ,CV0011,10.38,-0.5028945245497022,-1.1631772622502714,-0.4421561805356957,-0.8154770984374025,-0.0578698811664501,1.0456035512606483,-0.4885141103800678,1.737607593150032,0.07102954557682539,-0.04489577900144677,0.10747352861992494,-0.6843548345825197,1.7055919056636435,-1.5754510068397631,-0.3806030381505072,-1.168074079569532,-0.32980013930125746,-0.984602623954176,1.5277240185547152,1.158469902339312,-0.10942883504788352,-1.304670430136741,-1.1741642721977137,-0.2437872132857848,-0.027946137261705487,-0.4741755255472086,0.36506530762754574,1.2015759885814623,-2.1015530490220256,-0.12717163111333574,-1.867460730690556,-1.5767473243915788,-0.8444696757241764,1.5090550917321948,-1.7691270048727832,0.031042358797329483,-0.04135848694268896,-0.3591455371793083,-0.2494542559817299,-0.1852397206079383,-0.2875052070649958,-0.026642186772238736,-0.027364439259317527,-0.3080392475884913,-1.3157840289603029,-0.8147119966332911,-0.3616779627814688,-1.5439611178455592,-0.32447559143528604,-2.156265713362383,-0.7808719967093242,-1.869280081246404,0.6388475409769654
CV_OBS_307,CV,[HPH2013] 81          ,CV0039,7.81,-0.1230697244381496,-0.6779631313033853,-0.3336009623567209,-0.5320794711751842,-0.15078545192033166,0.3977375844414517,0.004942813350890563,0.6319958738268237,-0.01903233199731369,0.13683859309321045,0.30982307717651164,-0.3582135689645056,0.5216434560618399,-1.4859001327351538,0.16432650269281462,0.14455305978136798,0.507863126579698,-0.7618520303579849,0.5761439361194801,0.14607057673459845,0.32154434031187273,-0.09590509413684324,-0.5933381790479847,0.15064657469625334,0.0382816406604318,0.3354053534863945,0.1709297372586817,0.6225231127778729,-1.8862635534126349,-0.04569008896957859,-1.5859236630460218,-1.197591046154747,0.09279914167144998,0.6267693687789194,-1.6563417242626424,-0.0883336394738381,-0.04105770278682716,-0.27603074379655645,-0.2633777083452884,-0.12840331425480905,-0.20333872366225156,-0.029521954991918613,-0.02693626198137481,-0.16697302080068546,0.20682149839508646,0.6374551666622058,1.3916462821600792,1.425943038354509,1.297443832637485,0.22739954037983495,0.7142383465128137,-0.6691725128634075,1.8177859056241648
