obs_id,src_id,num_obs,sepn,name,ra,dec,livetime,significance,likelihood,class,photflux_aper_b,photflux_aper_m,photflux_aper_h,photflux_aper_s,hard_hm,flux_aper_b,hard_hs,hard_ms,flux_aper_s,flux_aper_m,flux_aper_h,photflux_aper_u,var_inter_prob_b,var_inter_index_b,var_inter_sigma_b,var_inter_sigma_m,var_inter_index_m,var_inter_prob_m,var_inter_sigma_s,var_inter_prob_s,var_inter_index_s,var_inter_index_h,var_inter_prob_h,var_inter_sigma_h,flux_aper_u,var_max_b,var_prob_b,ks_prob_b,kp_prob_b,var_sigma_b,var_mean_b,var_min_b
CV_42_obs_0,CV_42,13,0.2445964, 2CXO J002407.7-720527,6.032464,-72.09092,65240.7,8.88,1001.056,CV,5.940815382368629,6.603451962012868,6.676954264518298,6.419531216048998,-0.0337,14.629671992220489,-0.2611,-0.2199,15.20266319922465,15.26464066699829,14.868060704789576,6.217240807376003,1.0,8.0,1.989e-06,2.657e-07,6.0,0.99,6.359e-07,0.998,6.0,4.0,0.6459999999999999,2.4910000000000003e-07,15.68782264356022,0.0008378,0.6409999999999999,0.846,0.962,3.923e-05,0.0003933,0.0003785
CV_42_obs_1,CV_42,13,0.2445964, 2CXO J002407.7-720527,6.032464,-72.09092,59044.6,8.88,1001.056,CV,5.656985502849232,6.439017944413765,6.546528766277064,6.032545631817259,-0.0962,14.458171233218687,-0.5322,-0.4447,14.819874124835946,15.06514819703434,14.89859664944467,5.868060704789576,1.0,8.0,1.989e-06,2.657e-07,6.0,0.99,6.359e-07,0.998,6.0,4.0,0.6459999999999999,2.4910000000000003e-07,15.160145015398115,0.0011220000000000002,0.314,0.5589999999999999,0.467,4.474e-05,0.0007522000000000001,0.0007344
CV_42_obs_2,CV_42,13,0.2445964, 2CXO J002407.7-720527,6.032464,-72.09092,65237.5,8.88,1001.056,CV,5.360613130982316,6.0090842454939155,6.203633845022479,5.842241113953136,-0.2149,14.005858888873878,-0.391,-0.1899,14.61546738450575,14.609241471261283,14.276955008356556,5.779368980551908,1.0,8.0,1.989e-06,2.657e-07,6.0,0.99,6.359e-07,0.998,6.0,4.0,0.6459999999999999,2.4910000000000003e-07,15.003794893821675,0.002467,0.342,0.966,0.853,0.00014380000000000005,0.001483,0.001404
CV_42_obs_3,CV_42,13,0.2445964, 2CXO J002407.7-720527,6.032464,-72.09092,4691.1,8.88,1001.056,CV,5.47716468633947,6.303550365684211,6.310262480891563,5.843148098929989,0.9994,14.133476374467156,-0.9994,-0.9994,14.658871254983383,14.899469909549095,14.548483957735757,5.533401000211297,1.0,8.0,1.989e-06,2.657e-07,6.0,0.99,6.359e-07,0.998,6.0,4.0,0.6459999999999999,2.4910000000000003e-07,15.189028597449713,0.001125,0.474,0.693,0.85,7.764e-05,0.0008154999999999999,0.0007691
CV_42_obs_4,CV_42,13,0.2445964, 2CXO J002407.7-720527,6.032464,-72.09092,31673.8,8.88,1001.056,CV,5.4874490070957895,6.34572717290229,6.137272471682025,5.92009553233328,0.2686,14.100726812682396,-0.2473,-0.47600000000000003,14.669383332705562,14.909236898944378,14.306185146110582,5.789590561554267,1.0,8.0,1.989e-06,2.657e-07,6.0,0.99,6.359e-07,0.998,6.0,4.0,0.6459999999999999,2.4910000000000003e-07,15.204835740683563,0.001092,0.285,0.226,0.397,4.667e-05,0.0008416000000000001,0.0008207
CV_42_obs_5,CV_42,13,0.2445964, 2CXO J002407.7-720527,6.032464,-72.09092,845.1,8.88,1001.056,CV,5.52626905104881,6.314195322598063,6.374239386693228,5.881858309699574,0.9994,14.451937699509063,-0.9994,-0.9994,14.672410713255779,14.889211432657143,14.619976441649294,5.541652624504856,1.0,8.0,1.989e-06,2.657e-07,6.0,0.99,6.359e-07,0.998,6.0,4.0,0.6459999999999999,2.4910000000000003e-07,15.206501816142497,0.0013296459999999999,0.4619799999999992,0.6833499999999993,0.8083999999999999,8.300150000000013e-05,0.0008642689999999993,0.0007448789999999997
CV_42_obs_6,CV_42,13,0.2445964, 2CXO J002407.7-720527,6.032464,-72.09092,31673.8,8.88,1001.056,CV,5.423773862550395,6.111708154643485,6.567030709125595,5.785156151952302,-0.4572,14.252821328639836,-0.7171,-0.371,14.555330769061475,14.722161666997952,14.904481957676849,5.394244573345828,1.0,8.0,1.989e-06,2.657e-07,6.0,0.99,6.359e-07,0.998,6.0,4.0,0.6459999999999999,2.4910000000000003e-07,15.173393585292068,0.002007,0.519,0.82,0.947,0.000112,0.0009664,0.000918
CV_42_obs_7,CV_42,13,0.2445964, 2CXO J002407.7-720527,6.032464,-72.09092,3874.2,8.88,1001.056,CV,5.435379463307728,6.187538224916625,6.3850330646171924,5.7969137150552354,-0.9994,14.381054381795721,-0.9994,0.9994,14.588043614742796,14.827780154444865,14.63489110456047,4.530177984021837,1.0,8.0,1.989e-06,2.657e-07,6.0,0.99,6.359e-07,0.998,6.0,4.0,0.6459999999999999,2.4910000000000003e-07,15.145008875499066,0.0017634239999999998,0.45569999999999966,0.7670599999999994,0.8430999999999997,0.0001324261999999998,0.0010152090000000009,0.0009082890000000006
CV_42_obs_8,CV_42,13,0.2445964, 2CXO J002407.7-720527,6.032464,-72.09092,1928.3,8.88,1001.056,CV,5.47716468633947,6.19973978617727,6.3774659690236835,5.797191999969333,-0.9994,14.580209413893638,-0.9994,-0.9994,14.592060737743804,14.837445016386942,14.65504405208997,5.184549084935045,1.0,8.0,1.989e-06,2.657e-07,6.0,0.99,6.359e-07,0.998,6.0,4.0,0.6459999999999999,2.4910000000000003e-07,15.19699504899373,0.0017372840000000004,0.4729599999999995,0.7167499999999998,0.8184399999999998,0.00011830159999999984,0.0009574740000000002,0.0008740499999999999
CV_42_obs_9,CV_42,13,0.2445964, 2CXO J002407.7-720527,6.032464,-72.09092,5544.8,8.88,1001.056,CV,5.7667499904589,6.386066827325044,6.494006803033707,5.905878404159439,0.9994,14.721246399047171,-0.9994,-0.9994,14.695294101787235,14.989116360405426,14.780051044944349,5.546865379408838,1.0,8.0,1.989e-06,2.657e-07,6.0,0.99,6.359e-07,0.998,6.0,4.0,0.6459999999999999,2.4910000000000003e-07,15.24621215859384,0.001295578,0.48467999999999933,0.6312699999999996,0.7183200000000001,7.598560000000014e-05,0.000795572999999999,0.0007091909999999999
CV_42_obs_10,CV_42,13,0.2445964, 2CXO J002407.7-720527,6.032464,-72.09092,5734.6,8.88,1001.056,CV,5.53156974700319,6.332681167648686,6.323178472084851,5.9370946693689595,0.9981,14.283704095145271,0.9994,-0.9994,14.710218471467257,14.908643905660425,14.552341433390573,5.8085602613283704,1.0,8.0,1.989e-06,2.657e-07,6.0,0.99,6.359e-07,0.998,6.0,4.0,0.6459999999999999,2.4910000000000003e-07,15.209652004185038,0.0013133279999999999,0.41788999999999943,0.5939599999999996,0.6285999999999999,8.519440000000015e-05,0.0008504059999999993,0.0007350889999999998
CV_42_obs_11,CV_42,13,0.2445964, 2CXO J002407.7-720527,6.032464,-72.09092,5307.0,8.88,1001.056,CV,5.3949105381184195,6.121938018709987,6.349995022710138,5.685711339052502,-0.9994,14.330404218975687,-0.9994,-0.4934,14.47391930819797,14.80799040734633,14.598154979538865,5.074991639399174,1.0,8.0,1.989e-06,2.657e-07,6.0,0.99,6.359e-07,0.998,6.0,4.0,0.6459999999999999,2.4910000000000003e-07,15.121179077700054,0.0017399999999999998,0.429,0.639,0.726,0.00012450000000000002,0.001255,0.001172
CV_42_obs_12,CV_42,13,0.2445964, 2CXO J002407.7-720527,6.032464,-72.09092,68771.4,8.88,1001.056,CV,5.55783391421528,6.269540739954231,6.322119418488409,6.011574829993696,-0.0487,14.273109859258179,-0.3448,-0.2973,14.793984123236655,14.893809102736585,14.579879151914296,5.989276134608227,1.0,8.0,1.989e-06,2.657e-07,6.0,0.99,6.359e-07,0.998,6.0,4.0,0.6459999999999999,2.4910000000000003e-07,15.21645371772965,0.003654,1.0,1.0,1.0,0.0006217000000000001,0.0009479,0.0004188
CV_43_obs_0,CV_43,64,1.498744, 2CXO J004318.8+412017,10.8287,41.33808,4881.4,28.42,1238.616,CV,5.518270803039984,,,5.563678299860267,0.9994,13.886056647693163,-0.9994,-0.9994,13.874193541860473,,,4.306360973838451,1.0,5.0,8.405e-06,,,,8.853e-06,1.0,6.0,,,,13.556893543262733,,,,,,,
CV_43_obs_1,CV_43,64,1.498744, 2CXO J004318.8+412017,10.8287,41.33808,3965.3,28.42,1238.616,CV,5.5828605902726745,,,5.286761538454338,0.9994,,-0.9994,-0.9994,13.749824051916075,,,3.1898347154568505,1.0,5.0,8.405e-06,,,,8.853e-06,1.0,6.0,,,,,,,,,,,
CV_43_obs_2,CV_43,64,1.498744, 2CXO J004318.8+412017,10.8287,41.33808,4106.4,28.42,1238.616,CV,5.424696666577601,,,5.240483240537812,0.9994,13.895854449445991,-0.9994,-0.9994,13.657577319177793,,,3.4560560575170935,1.0,5.0,8.405e-06,,,,8.853e-06,1.0,6.0,,,,,,,,,,,
CV_43_obs_3,CV_43,64,1.498744, 2CXO J004318.8+412017,10.8287,41.33808,3968.1,28.42,1238.616,CV,,,,,0.9994,13.682981898951889,-0.9994,-0.9994,13.59567953277827,,,,1.0,5.0,8.405e-06,,,,8.853e-06,1.0,6.0,,,,,,,,,,,
CV_43_obs_4,CV_43,64,1.498744, 2CXO J004318.8+412017,10.8287,41.33808,3971.3,28.42,1238.616,CV,,,,,-0.9994,,-0.9994,-0.9994,,,,,1.0,5.0,8.405e-06,,,,8.853e-06,1.0,6.0,,,,,,,,,,,
CV_43_obs_5,CV_43,64,1.498744, 2CXO J004318.8+412017,10.8287,41.33808,3971.3,28.42,1238.616,CV,,,,,0.9994,,-0.9994,-0.9994,,,,,1.0,5.0,8.405e-06,,,,8.853e-06,1.0,6.0,,,,,,,,,,,
CV_43_obs_6,CV_43,64,1.498744, 2CXO J004318.8+412017,10.8287,41.33808,3971.8,28.42,1238.616,CV,5.282579163277625,,,5.282995592959453,0.0387,13.354086724966155,-0.9994,-0.9994,13.368657713516066,,,,1.0,5.0,8.405e-06,,,,8.853e-06,1.0,6.0,,,,,,,,,,,
CV_43_obs_7,CV_43,64,1.498744, 2CXO J004318.8+412017,10.8287,41.33808,3974.8,28.42,1238.616,CV,5.65521487736734,6.080033298516613,5.88706002391592,,0.3748,,0.1861,-0.4585,,14.527682453683157,,,1.0,5.0,8.405e-06,,,,8.853e-06,1.0,6.0,,,,,,,,,,,
CV_43_obs_8,CV_43,64,1.498744, 2CXO J004318.8+412017,10.8287,41.33808,3974.8,28.42,1238.616,CV,,,,,0.9994,,-0.9994,-0.9994,,,,,1.0,5.0,8.405e-06,,,,8.853e-06,1.0,6.0,,,,,,,,,,,
CV_43_obs_9,CV_43,64,1.498744, 2CXO J004318.8+412017,10.8287,41.33808,3942.6,28.42,1238.616,CV,,,,,0.9994,,-0.9994,-0.9994,,,,,1.0,5.0,8.405e-06,,,,8.853e-06,1.0,6.0,,,,,,,,,,,
CV_43_obs_10,CV_43,64,1.498744, 2CXO J004318.8+412017,10.8287,41.33808,3910.5,28.42,1238.616,CV,,,,,0.9994,,-0.9994,-0.9994,,,,,1.0,5.0,8.405e-06,,,,8.853e-06,1.0,6.0,,,,,,,,,,,
CV_43_obs_11,CV_43,64,1.498744, 2CXO J004318.8+412017,10.8287,41.33808,3907.5,28.42,1238.616,CV,,,,5.353204311221531,0.9994,,-0.9994,-0.9994,,,,,1.0,5.0,8.405e-06,,,,8.853e-06,1.0,6.0,,,,,,,,,,,
CV_43_obs_12,CV_43,64,1.498744, 2CXO J004318.8+412017,10.8287,41.33808,3763.1,28.42,1238.616,CV,,6.079250738724292,,,0.1537,,-0.9994,-0.5197,,14.481617684454656,,3.097344524782074,1.0,5.0,8.405e-06,,,,8.853e-06,1.0,6.0,,,,,,,,,,,
CV_43_obs_13,CV_43,64,1.498744, 2CXO J004318.8+412017,10.8287,41.33808,3906.9,28.42,1238.616,CV,5.481091426308586,,5.855737226238009,5.517984423549288,0.9994,13.55284196865778,-0.5584,-0.9994,13.929223537156565,,13.728623128105925,,1.0,5.0,8.405e-06,,,,8.853e-06,1.0,6.0,,,,,,,,,,,
CV_43_obs_14,CV_43,64,1.498744, 2CXO J004318.8+412017,10.8287,41.33808,39875.5,28.42,1238.616,CV,5.47391930819797,,6.383839687152417,5.250495576123858,0.9994,12.82739706879014,-0.8645,-0.9994,12.83386602969489,15.363813104801276,14.522444667801018,3.4246966665776006,1.0,5.0,8.405e-06,,,,8.853e-06,1.0,6.0,,,,,0.001317,0.196,0.105,0.345,3.979e-05,0.001074,0.001056
CV_43_obs_15,CV_43,64,1.498744, 2CXO J004318.8+412017,10.8287,41.33808,3907.5,28.42,1238.616,CV,,,,5.433916215832004,0.9994,,-0.9994,-0.9994,,,,3.0194512606402295,1.0,5.0,8.405e-06,,,,8.853e-06,1.0,6.0,,,,,,,,,,,
CV_43_obs_16,CV_43,64,1.498744, 2CXO J004318.8+412017,10.8287,41.33808,3907.5,28.42,1238.616,CV,,,,,0.9994,,-0.9994,-0.9994,,,,,1.0,5.0,8.405e-06,,,,8.853e-06,1.0,6.0,,,,,,,,,,,
CV_43_obs_17,CV_43,64,1.498744, 2CXO J004318.8+412017,10.8287,41.33808,3907.5,28.42,1238.616,CV,,,,,0.9994,,-0.9994,-0.9994,,,,,1.0,5.0,8.405e-06,,,,8.853e-06,1.0,6.0,,,,,,,,,,,
CV_43_obs_18,CV_43,64,1.498744, 2CXO J004318.8+412017,10.8287,41.33808,3974.2,28.42,1238.616,CV,,,,,0.9994,,-0.9994,-0.9994,,,,,1.0,5.0,8.405e-06,,,,8.853e-06,1.0,6.0,,,,,,,,,,,
CV_43_obs_19,CV_43,64,1.498744, 2CXO J004318.8+412017,10.8287,41.33808,5074.1,28.42,1238.616,CV,5.842543231865775,,,5.640164517660112,0.9994,,-0.9994,-0.9994,14.00696076819309,,,4.25845448322379,1.0,5.0,8.405e-06,,,,8.853e-06,1.0,6.0,,,,13.662540738709344,,,,,,,
CV_43_obs_20,CV_43,64,1.498744, 2CXO J004318.8+412017,10.8287,41.33808,4663.4,28.42,1238.616,CV,4.889410289700751,,,4.943095148663527,0.9994,13.420559402860203,-0.9994,-0.9994,13.383734594718291,,,3.9488474775526186,1.0,5.0,8.405e-06,,,,8.853e-06,1.0,6.0,,,,13.265760395564545,0.004951,0.4970000000000001,0.261,0.33,0.0005371,0.003058,0.002657
CV_43_obs_21,CV_43,64,1.498744, 2CXO J004318.8+412017,10.8287,41.33808,37664.2,28.42,1238.616,CV,5.043303435105349,,,5.069000058043848,0.2374,13.549442990581671,-0.9994,-0.9994,13.526075306583843,,,4.056456022846546,1.0,5.0,8.405e-06,,,,8.853e-06,1.0,6.0,,,,13.601712694642599,0.0034560000000000003,0.32,0.879,0.958,0.00030980000000000005,0.00218,0.001854
CV_43_obs_22,CV_43,64,1.498744, 2CXO J004318.8+412017,10.8287,41.33808,4123.3,28.42,1238.616,CV,,,,,0.9994,,-0.7046,-0.9994,,,,,1.0,5.0,8.405e-06,,,,8.853e-06,1.0,6.0,,,,,,,,,,,
CV_43_obs_23,CV_43,64,1.498744, 2CXO J004318.8+412017,10.8287,41.33808,3987.3,28.42,1238.616,CV,5.780939667551139,,,5.810509686300632,-0.9994,,-0.9994,-0.9994,,,,,1.0,5.0,8.405e-06,,,,8.853e-06,1.0,6.0,,,,,,,,,,,
CV_43_obs_24,CV_43,64,1.498744, 2CXO J004318.8+412017,10.8287,41.33808,4110.1,28.42,1238.616,CV,,,,,0.9994,,-0.9994,-0.9994,,,,3.9829666607012197,1.0,5.0,8.405e-06,,,,8.853e-06,1.0,6.0,,,,,,,,,,,
CV_43_obs_25,CV_43,64,1.498744, 2CXO J004318.8+412017,10.8287,41.33808,4035.6,28.42,1238.616,CV,5.793713955587568,,,5.8735438865681955,0.9994,14.028260409112221,-0.9994,-0.9994,14.05635711724787,,,,1.0,5.0,8.405e-06,,,,8.853e-06,1.0,6.0,,,,,,,,,,,
CV_43_obs_26,CV_43,64,1.498744, 2CXO J004318.8+412017,10.8287,41.33808,3968.3,28.42,1238.616,CV,5.783570169123749,6.1185582780586065,,5.814741234703415,-0.9994,14.05635711724787,-0.9994,-0.5584,13.947690900352676,14.509620079996822,,3.810229043653126,1.0,5.0,8.405e-06,,,,8.853e-06,1.0,6.0,,,,,,,,,,,
CV_43_obs_27,CV_43,64,1.498744, 2CXO J004318.8+412017,10.8287,41.33808,3974.2,28.42,1238.616,CV,5.3060093895392235,,,5.156144577376839,0.9994,13.72330847115496,-0.9994,-0.9994,13.666351243485298,,,,1.0,5.0,8.405e-06,,,,8.853e-06,1.0,6.0,,,,,,,,,,,
CV_43_obs_28,CV_43,64,1.498744, 2CXO J004318.8+412017,10.8287,41.33808,3904.0,28.42,1238.616,CV,5.297483302561849,,,5.120789394708241,0.9994,12.646468440922238,-0.9994,-0.9994,12.636764195516307,,,,1.0,5.0,8.405e-06,,,,8.853e-06,1.0,6.0,,,,,,,,,,,
CV_43_obs_29,CV_43,64,1.498744, 2CXO J004318.8+412017,10.8287,41.33808,3907.5,28.42,1238.616,CV,,,,,0.9994,,-0.9994,-0.9994,,,,,1.0,5.0,8.405e-06,,,,8.853e-06,1.0,6.0,,,,,,,,,,,
CV_43_obs_30,CV_43,64,1.498744, 2CXO J004318.8+412017,10.8287,41.33808,4140.2,28.42,1238.616,CV,5.535212480354063,6.169860612574658,5.97387548325455,5.702239488900866,0.4197,13.64994590642097,-0.4247,-0.6746,13.870954940112043,14.555330769061475,13.92009553233328,,1.0,5.0,8.405e-06,,,,8.853e-06,1.0,6.0,,,,,,,,,,,
CV_43_obs_31,CV_43,64,1.498744, 2CXO J004318.8+412017,10.8287,41.33808,4051.4,28.42,1238.616,CV,5.420445039599001,6.090443970758825,,5.244735108587753,-0.9919,13.789146634685107,-0.9994,-0.8095,13.538201442474891,14.802995271976954,,3.7039933306863277,1.0,5.0,8.405e-06,,,,8.853e-06,1.0,6.0,,,,,,,,,,,
CV_43_obs_32,CV_43,64,1.498744, 2CXO J004318.8+412017,10.8287,41.33808,4060.7,28.42,1238.616,CV,5.683400697906139,,,5.655607726314889,0.9994,13.80106813006779,-0.9994,-0.9994,13.707965564005264,,,,1.0,5.0,8.405e-06,,,,8.853e-06,1.0,6.0,,,,,,,,,,,
CV_43_obs_33,CV_43,64,1.498744, 2CXO J004318.8+412017,10.8287,41.33808,4032.6,28.42,1238.616,CV,,5.942714355581785,,,-0.3998,,-0.6296,0.3873,,14.55206713440782,,,1.0,5.0,8.405e-06,,,,8.853e-06,1.0,6.0,,,,,,,,,,,
CV_43_obs_34,CV_43,64,1.498744, 2CXO J004318.8+412017,10.8287,41.33808,4900.4,28.42,1238.616,CV,5.509058794643213,,,5.553152289844191,0.9994,13.407268233606038,-0.9994,-0.9994,13.412401270278755,,,,1.0,5.0,8.405e-06,,,,8.853e-06,1.0,6.0,,,,,,,,,,,
CV_43_obs_35,CV_43,64,1.498744, 2CXO J004318.8+412017,10.8287,41.33808,4906.6,28.42,1238.616,CV,5.324130044681043,,,5.36794783329419,0.9994,13.980883709552927,-0.9994,-0.9994,13.975104039892514,,,3.9295926782598802,1.0,5.0,8.405e-06,,,,8.853e-06,1.0,6.0,,,,13.435926021022853,0.001344,0.41,0.031,0.13699999999999998,7.798e-05,0.001034,0.0009763
CV_43_obs_36,CV_43,64,1.498744, 2CXO J004318.8+412017,10.8287,41.33808,4900.4,28.42,1238.616,CV,5.552841968657781,,,5.615109203469446,0.9994,13.832682665251824,-0.9994,-0.9994,13.85078088734462,,,4.215953584191887,1.0,5.0,8.405e-06,,,,8.853e-06,1.0,6.0,,,,13.790484985457368,,,,,,,
CV_43_obs_37,CV_43,64,1.498744, 2CXO J004318.8+412017,10.8287,41.33808,4897.2,28.42,1238.616,CV,4.959793372425289,,,5.0,0.9994,13.17204947169737,-0.9994,-0.9994,13.178159072799545,,,3.896538377905295,1.0,5.0,8.405e-06,,,,8.853e-06,1.0,6.0,,,,13.734946211495986,0.003378,0.359,0.08800000000000001,0.26,0.0002137,0.002322,0.002149
CV_43_obs_38,CV_43,64,1.498744, 2CXO J004318.8+412017,10.8287,41.33808,4401.1,28.42,1238.616,CV,5.748361779551788,,,,0.9994,,-0.5909,-0.9994,,,,,1.0,5.0,8.405e-06,,,,8.853e-06,1.0,6.0,,,,,,,,,,,
CV_43_obs_39,CV_43,64,1.498744, 2CXO J004318.8+412017,10.8287,41.33808,3891.2,28.42,1238.616,CV,4.791289980093599,,,4.738261452647462,0.9994,13.119987161633228,-0.9994,-0.9994,13.108072465779324,,,3.194839098400566,1.0,5.0,8.405e-06,,,,8.853e-06,1.0,6.0,,,,11.951558196449595,0.007352,0.541,0.737,0.518,0.0006216,0.003512,0.003085
CV_43_obs_40,CV_43,64,1.498744, 2CXO J004318.8+412017,10.8287,41.33808,3817.9,28.42,1238.616,CV,5.764976840504777,,,,0.9994,13.727462222624762,0.9994,-0.9994,,,,,1.0,5.0,8.405e-06,,,,8.853e-06,1.0,6.0,,,,,,,,,,,
CV_43_obs_41,CV_43,64,1.498744, 2CXO J004318.8+412017,10.8287,41.33808,23238.3,28.42,1238.616,CV,5.938924676370208,,,5.728855682050922,0.9994,13.541664374008052,-0.9994,-0.9994,13.538801711377507,,,3.852014679316195,1.0,5.0,8.405e-06,,,,8.853e-06,1.0,6.0,,,,11.078105529070898,,,,,,,
CV_43_obs_42,CV_43,64,1.498744, 2CXO J004318.8+412017,10.8287,41.33808,4134.2,28.42,1238.616,CV,5.653842697767992,,5.895171596346344,,0.9994,13.482804102050025,-0.0475,-0.9994,,,13.431798275933005,3.741602195904491,1.0,5.0,8.405e-06,,,,8.853e-06,1.0,6.0,,,,,,,,,,,
CV_43_obs_43,CV_43,64,1.498744, 2CXO J004318.8+412017,10.8287,41.33808,3836.7,28.42,1238.616,CV,,,5.85949195696182,,0.9994,,0.9694,-0.9994,,,13.7856861025756,3.8999742698921374,1.0,5.0,8.405e-06,,,,8.853e-06,1.0,6.0,,,,12.824778199656947,,,,,,,
CV_43_obs_44,CV_43,64,1.498744, 2CXO J004318.8+412017,10.8287,41.33808,3965.3,28.42,1238.616,CV,,,,,0.9994,,-0.9994,-0.9994,13.977571628814513,,,,1.0,5.0,8.405e-06,,,,8.853e-06,1.0,6.0,,,,,,,,,,,
CV_43_obs_45,CV_43,64,1.498744, 2CXO J004318.8+412017,10.8287,41.33808,4120.0,28.42,1238.616,CV,5.165579296318468,,,5.169603823516531,0.2873,13.299729062643562,-0.9994,-0.9994,13.358823453386886,,,,1.0,5.0,8.405e-06,,,,8.853e-06,1.0,6.0,,,,,,,,,,,
CV_43_obs_46,CV_43,64,1.498744, 2CXO J004318.8+412017,10.8287,41.33808,4144.3,28.42,1238.616,CV,,,5.7187393129449875,,0.9994,13.438779321066056,0.9994,-0.9994,,,13.405496956179912,,1.0,5.0,8.405e-06,,,,8.853e-06,1.0,6.0,,,,,,,,,,,
CV_43_obs_47,CV_43,64,1.498744, 2CXO J004318.8+412017,10.8287,41.33808,3965.3,28.42,1238.616,CV,,,,,0.9994,,-0.9994,-0.9994,,,,,1.0,5.0,8.405e-06,,,,8.853e-06,1.0,6.0,,,,,,,,,,,
CV_43_obs_48,CV_43,64,1.498744, 2CXO J004318.8+412017,10.8287,41.33808,3971.3,28.42,1238.616,CV,5.448306084872775,,5.658763376761308,,0.9994,13.878440155812498,-0.3198,-0.9994,,,13.85078088734462,2.9423338960901706,1.0,5.0,8.405e-06,,,,8.853e-06,1.0,6.0,,,,12.207398218835033,,,,,,,
CV_43_obs_49,CV_43,64,1.498744, 2CXO J004318.8+412017,10.8287,41.33808,4140.8,28.42,1238.616,CV,5.583359492661719,,,5.537003387971944,0.9994,14.019769308608968,-0.9994,-0.9994,14.05134256785868,,,2.937418015771837,1.0,5.0,8.405e-06,,,,8.853e-06,1.0,6.0,,,,12.518844129171965,,,,,,,
CV_43_obs_50,CV_43,64,1.498744, 2CXO J004318.8+412017,10.8287,41.33808,3974.8,28.42,1238.616,CV,,,5.857297754262384,,0.9994,13.793984123236656,0.4884,-0.9994,,,13.712422190921295,,1.0,5.0,8.405e-06,,,,8.853e-06,1.0,6.0,,,,,,,,,,,
CV_43_obs_51,CV_43,64,1.498744, 2CXO J004318.8+412017,10.8287,41.33808,4128.5,28.42,1238.616,CV,,,,5.679853713888946,0.9994,13.61278819968627,-0.9994,-0.9994,,,,,1.0,5.0,8.405e-06,,,,8.853e-06,1.0,6.0,,,,,,,,,,,
CV_43_obs_52,CV_43,64,1.498744, 2CXO J004318.8+412017,10.8287,41.33808,4073.5,28.42,1238.616,CV,,,,,0.9994,,-0.9994,-0.9994,,,,,1.0,5.0,8.405e-06,,,,8.853e-06,1.0,6.0,,,,,,,,,,,
CV_43_obs_53,CV_43,64,1.498744, 2CXO J004318.8+412017,10.8287,41.33808,3958.6,28.42,1238.616,CV,5.533725678210708,,5.569602408613033,,0.9994,13.46813805090419,0.9994,-0.9994,,,13.427942010073695,,1.0,5.0,8.405e-06,,,,8.853e-06,1.0,6.0,,,,,,,,,,,
CV_43_obs_54,CV_43,64,1.498744, 2CXO J004318.8+412017,10.8287,41.33808,3971.8,28.42,1238.616,CV,,,,5.561457651213889,0.9994,,-0.9994,-0.9994,13.557363474217768,,,3.6020599913279625,1.0,5.0,8.405e-06,,,,8.853e-06,1.0,6.0,,,,,,,,,,,
CV_43_obs_55,CV_43,64,1.498744, 2CXO J004318.8+412017,10.8287,41.33808,4132.7,28.42,1238.616,CV,,,,,0.9994,,-0.9994,-0.9994,,,,,1.0,5.0,8.405e-06,,,,8.853e-06,1.0,6.0,,,,,,,,,,,
CV_43_obs_56,CV_43,64,1.498744, 2CXO J004318.8+412017,10.8287,41.33808,4108.6,28.42,1238.616,CV,,,,,0.9994,,-0.9994,-0.9994,,,,,1.0,5.0,8.405e-06,,,,8.853e-06,1.0,6.0,,,,,,,,,,,
CV_43_obs_57,CV_43,64,1.498744, 2CXO J004318.8+412017,10.8287,41.33808,4117.4,28.42,1238.616,CV,,6.1233780839657275,,,-0.6396,,-0.9994,-0.5771,13.819874124835946,14.550675906901272,,,1.0,5.0,8.405e-06,,,,8.853e-06,1.0,6.0,,,,,,,,,,,
CV_43_obs_58,CV_43,64,1.498744, 2CXO J004318.8+412017,10.8287,41.33808,11097.8,28.42,1238.616,CV,5.483993769613952,,6.263125638351577,5.238673677578543,0.9994,12.462180904926726,-0.847,-0.9994,12.47095482923423,,,,1.0,5.0,8.405e-06,,,,8.853e-06,1.0,6.0,,,,,,,,,,,
CV_43_obs_59,CV_43,64,1.498744, 2CXO J004318.8+412017,10.8287,41.33808,37459.6,28.42,1238.616,CV,,,,,0.9994,14.376130731649697,-0.2648,-0.9994,,,14.131473113231797,3.12366667091362,1.0,5.0,8.405e-06,,,,8.853e-06,1.0,6.0,,,,,,,,,,,
CV_43_obs_60,CV_43,64,1.498744, 2CXO J004318.8+412017,10.8287,41.33808,27885.0,28.42,1238.616,CV,5.4605475084505395,,,5.091246980815466,0.9994,12.815876645760328,-0.9994,-0.9994,12.80799040734633,,,2.6104795341536224,1.0,5.0,8.405e-06,,,,8.853e-06,1.0,6.0,,,,12.319845858265627,0.001614,0.5670000000000001,0.963,0.931,0.0002642,0.001035,0.0007078
CV_43_obs_61,CV_43,64,1.498744, 2CXO J004318.8+412017,10.8287,41.33808,3907.5,28.42,1238.616,CV,,,,,0.9994,,-0.9994,-0.9994,,,,,1.0,5.0,8.405e-06,,,,8.853e-06,1.0,6.0,,,,,,,,,,,
