obs_id,src_id,num_obs,src_n,name,ra,dec,livetime,significance,likelihood,class,photflux_aper_lolim_b,photflux_aper_hilim_b,photflux_aper_b,photflux_aper_hilim_h,photflux_aper_lolim_h,photflux_aper_h,flux_aper_lolim_b,flux_aper_b,flux_aper_hilim_b,photflux_aper_s,photflux_aper_lolim_s,photflux_aper_hilim_s,photflux_aper_m,photflux_aper_lolim_m,photflux_aper_hilim_m,hard_hs,hard_hm,hard_ms,flux_aper_s,flux_aper_lolim_s,flux_aper_hilim_s,flux_aper_hilim_h,flux_aper_h,flux_aper_lolim_h,flux_aper_hilim_m,flux_aper_m,flux_aper_lolim_m,photflux_aper_lolim_u,photflux_aper_u,photflux_aper_hilim_u,flux_aper_u,flux_aper_hilim_u,flux_aper_lolim_u,var_inter_index_b,var_inter_prob_b,var_inter_sigma_b,var_inter_prob_s,var_inter_sigma_s,var_inter_index_s,var_inter_index_m,var_inter_prob_m,var_inter_sigma_m,var_inter_index_h,var_inter_prob_h,var_inter_sigma_h,var_prob_b,var_mean_b,var_sigma_b,var_min_b,var_max_b,ks_prob_b,kp_prob_b
PL_90_obs_0,PL_90,1,PSR_J1939+2134, 2CXO J193938.5+213459,294.9107,21.58316,49502.7,20.56,3096.73,PL,-4.478600371884625,-4.4362816600343224,-4.456925764966468,-4.630969778190847,-4.676747899828313,-4.65247484000131,-12.7594507517174,-12.737311655698303,-12.717377887121938,-6.207188228751853,-6.37509939779551,-6.092588639225414,-5.246953438373471,-5.290390878927352,-5.2096444535856135,0.9457,0.5946,0.802,-15.036920839358173,-15.204885014369637,-14.922268820347607,-12.748605149959896,-12.772884917410876,-12.79860287567955,-13.822175028135318,-13.860750782428394,-13.903089986991944,-6.433798281145087,-5.986741334716483,-5.771086594005312,-15.610302451793615,-15.374687549038326,-16.230032198670557,6.98,0.9958200000000003,0.0005295099999999999,0.9899499999999999,2.0764639000000015e-05,5.76,5.02,0.8515899999999994,0.0001499774999999999,7.95,1.0,0.00014115105999999985,0.05,0.01211,9.739000000000001e-07,0.01211,0.01211,0.195,0.361
PL_91_obs_0,PL_91,1,PSR_J1907+0602_, 2CXO J190754.7+060214,286.9782,6.037426,18896.8,5.09,104.757,PL,-5.399027104313252,-5.224972399901155,-5.300943145452332,-5.4266641599339325,-5.641494088509765,-5.520856752021387,-13.723768042078166,-13.624519285381428,-13.543633966870956,-20.0,-20.0,-6.880084589742009,-5.968591535748375,-6.148680487351255,-5.847711655616943,0.9994,0.4897,0.9994,-19.829596882261104,-20.0,-15.509616063752688,-13.56336036830734,-13.657577319177793,-13.778064400171994,-14.438779321066056,-14.559563233894226,-14.739928612014925,-20.0,-20.0,-5.847100403606253,-19.701927473267116,-15.340664844483694,-20.0,6.85,0.9964799999999999,0.00053157,0.9929399999999998,7.531966000000002e-05,6.13,5.0,0.8079899999999993,0.00014215409999999995,5.11,0.9270599999999992,0.00014373473999999982,0.25,0.0017280000000000002,0.00018680000000000001,0.00143,0.001973,0.489,0.24100000000000002
PL_93_obs_0,PL_93,1,PSR_J1658-5324_, 2CXO J165839.3-532406,254.66400000000002,-53.40193000000001,9906.6,4.26,69.38681,PL,-5.248720896016658,-5.0411495483203215,-5.132650382811208,-6.015652742414137,-7.6283780728239785,-6.306185146110583,-14.07114346641809,-13.943857737940947,-13.845576026885354,-5.421819390372222,-5.590235895733654,-5.306712842994345,-5.7435227937583235,-5.946153573147748,-5.611188586526477,-0.7608,-0.5122,-0.376,-14.185086818724926,-14.353498249968387,-14.069968385049027,-14.550675906901272,-20.0,-20.0,-14.26945996352288,-14.401647290130716,-14.604324214730063,-6.103528899520723,-5.062131203436141,-4.781202001888262,-14.642446280256918,-14.391367010509963,-15.402085528797471,6.86,0.9977900000000001,0.0005316510000000002,0.99536,3.255537999999999e-05,5.9,4.73,0.7963099999999994,0.00012649569999999993,5.09,0.8790599999999995,0.00012119591999999988,0.375,0.002391,0.0002786,0.002202,0.003625,0.228,0.505
PL_94_obs_0,PL_94,1,PSR_J1826-1256, 2CXO J182608.5-125634,276.5356,-12.94294,73884.4,12.96,554.7271,PL,-4.968995718636463,-4.901702463505302,-4.934047019686131,-5.130650919240907,-5.205372555335492,-5.166406706001544,-13.227971834675145,-13.193209728415933,-13.161025045044532,-6.576754126063192,-6.923359556329658,-6.393403690820715,-5.985059650207063,-6.0764969330578955,-5.909389292171594,0.9232,0.7395,0.5709,-15.840061025508104,-17.37438157432816,-15.206757163546916,-13.174638804047367,-13.21034879120659,-13.24926024876465,-14.493359694433497,-14.565910361582109,-14.65915945018767,-6.4558078892349675,-5.434624497285927,-5.1657700971483225,-19.23129892678618,-14.763516640833311,-20.0,6.9,0.9975100000000002,0.0005253849999999997,0.9921699999999999,7.447851799999995e-05,5.81,4.99,0.7774899999999993,0.00013791499999999996,7.93,0.99934,0.00014125843999999985,0.111,0.003045,3.086e-05,0.003012,0.003083,0.71,0.7020000000000001
PL_95_obs_0,PL_95,1,PSR_J1231-1411_, 2CXO J123111.3-141143,187.7971,-14.195529999999998,9936.3,9.99,634.4813,PL,-4.339324211661476,-4.251811972993799,-4.292004253577071,-5.340654364253823,-5.641684359917805,-5.461426266193144,-12.867740310468955,-12.81901441921327,-12.77780395369828,-4.409381051793422,-4.469160221383479,-4.356843534380293,-5.088469537692838,-5.1842230797016375,-5.014124642691606,-0.8407,-0.4035,-0.6596,-12.960585880823864,-13.020224067270314,-12.907981529247204,-13.553929064298995,-13.674895017028593,-13.855114581712858,-13.602407565961883,-13.676747899828312,-13.772627557710363,-20.0,-18.2275000258512,-4.978964687412872,-19.878040978580117,-14.143068767208037,-20.0,6.86,0.9981200000000002,0.0005409150000000003,0.9935499999999999,3.425200999999998e-05,6.09,4.85,0.8098999999999998,0.00012659019999999995,5.36,0.8084099999999999,0.00011675898999999993,0.099,0.012320000000000001,0.0003138,0.01182,0.01273,0.748,0.7659999999999999
PL_97_obs_0,PL_97,1,PSR_J1135-6055_, 2CXO J113508.3-605536,173.7849,-60.92683,36113.6,5.6,76.59633000000002,PL,-5.517126416391246,-5.360314338757319,-5.431680914904888,-5.678401569534656,-5.90031935889075,-5.775208043507319,-13.91080163319485,-13.82739706879014,-13.757210190521324,-6.256411849840096,-6.471983658810799,-6.112945621949043,-6.156206801674087,-6.324588306285136,-6.035174882116611,0.5172,0.426,0.1112,-15.105573162035812,-15.336959025106026,-14.962175249411658,-13.795066477645856,-13.890759031411797,-14.01349698461326,-14.669180533504163,-14.790216985151485,-14.958607314841775,-20.0,-20.0,-6.15639352807549,-20.0,-15.820161071976813,-20.0,6.85,0.99733,0.0005238630000000001,0.9946499999999999,3.685526e-05,5.92,4.86,0.7873599999999991,0.00012392979999999997,5.1,0.9255799999999994,0.00011391663999999981,0.12,0.001354,1.29e-05,0.001342,0.00137,0.22399999999999998,0.165
PL_98_obs_0,PL_98,1,PSR_J1124-3653_, 2CXO J112401.1-365319,171.0047,-36.88865,19952.1,10.27,855.8119,PL,-4.751536282448968,-4.666754301038037,-4.707079700399994,-5.223080997157954,-5.388914266585127,-5.295677859177765,-13.266160999302851,-13.221559316428767,-13.181180492452464,-5.16083631708535,-5.2359733923079625,-5.096801452957021,-5.391902053674721,-5.473402290896548,-5.323306390375134,-0.1537,0.1162,-0.2636,-13.845576026885354,-13.920456992597094,-13.781464494783473,-13.356251314540474,-13.428757149439775,-13.52201102374911,-13.940815382368628,-14.009572341514737,-14.09108625997903,-5.150642018338701,-4.881735273910521,-4.724688645458189,-14.065299598284575,-13.896880746454286,-14.343997679317043,6.85,0.9984100000000002,0.0005317380000000002,0.9941999999999998,3.3986609999999985e-05,5.87,4.79,0.7788599999999997,0.00012698629999999996,5.17,0.8141299999999992,0.00012838001999999993,0.884,0.0064329999999999995,0.001513,0.00446,0.008006999999999998,0.997,0.973
PL_99_obs_0,PL_99,1,PSR_J1111-6039_, 2CXO J111148.5-603925,167.9524,-60.65713,49487.3,23.2,1697.142,PL,-4.4070464284521345,-4.369572124974976,-4.3879582553547305,-4.6192462291961,-4.666955970176513,-4.642446280256919,-12.733533104559758,-12.714442690992227,-12.696156225111345,-5.763462738511306,-5.8474059220725305,-5.693146251306992,-5.104190849830869,-5.138346129786089,-5.072578304949581,0.8595,0.4872,0.6408,-14.574302786637409,-14.65816994307949,-14.504178246614094,-12.740167300936516,-12.763462738511306,-12.787812395596042,-13.66094626429086,-13.692503962086787,-13.726767165956954,-20.0,-20.0,-6.424119684319354,-20.0,-15.563678299860266,-20.0,6.99,0.9966200000000002,0.0005327739999999997,0.9906899999999998,2.255577900000001e-05,5.76,4.97,0.8426899999999995,0.00014635819999999998,7.95,1.0,0.0001371253799999999,0.051,0.01494,1.512e-05,0.01492,0.01495,0.006,0.002
PL_100_obs_0,PL_100,1,PSR_J1057-5226_, 2CXO J105758.9-522656,164.4958,-52.4491,56314.7,35.28,8831.33,PL,-3.960982678002588,-3.9362914406085827,-3.9484616094846725,-5.177505014721249,-5.266080848987609,-5.219538667138282,-12.249568751339798,-12.237021509132257,-12.224753740259764,-4.005814871797683,-4.02086153045319,-3.99225222199926,-4.903785414653595,-4.931814138253839,-4.877784121727173,-0.8844,-0.34600000000000003,-0.7758,-12.293367549126705,-12.308741641866888,-12.279262022981575,-13.358525889495901,-13.399680670248339,-13.445147565627945,-13.487449007095789,-13.513711239039434,-13.541513236201792,-2.7767637268970025,-2.744004273277598,-2.713543530253017,-16.866045962381413,-12.837350514137416,-19.879225651265273,6.97,0.9982100000000002,0.0004138580000000003,0.9816200000000002,3.7686599999999986e-05,5.5,5.07,0.8320599999999994,7.740760000000003e-05,7.62,0.99934,8.758288999999996e-05,0.032,0.02766,5.567e-06,0.02765,0.02766,0.485,0.281
PL_101_obs_0,PL_101,1,PSR_J1028-5819_, 2CXO J102827.8-581906,157.1161,-58.3185,9929.4,6.7,197.327,PL,-4.700057099977233,-4.569441230477242,-4.629857152948898,-5.169860612574658,-5.404724288197901,-5.268089057883127,-13.267767119779503,-13.197363081917189,-13.136855653747332,-4.9344202852715515,-5.0472559759851015,-4.8449677712090296,-5.42712839779952,-5.566230166075134,-5.321845961989562,-0.3835,0.1886,-0.5309,-13.671212799645465,-13.784098186795969,-13.581698708680255,-13.349692476868064,-13.448062304635163,-13.584525831890764,-13.93070198788447,-14.035929029442045,-14.175093528697888,-20.0,-19.428778412893777,-4.939242340619841,-20.0,-14.154657224136193,-20.0,6.86,0.9982400000000001,0.0005388570000000001,0.9933399999999996,3.418880999999998e-05,5.92,4.79,0.7721799999999994,0.00012698409999999994,5.13,0.8046099999999996,0.0001211331399999999,0.11,0.005864,3.084e-05,0.00581,0.0058920000000000005,0.156,0.45899999999999996
PL_102_obs_0,PL_102,1,PSR_J1023+0038_, 2CXO J102347.6+003840,155.9487,0.6447116,83087.3,51.61,16193.68,PL,-3.9763360818022067,-3.959397659885927,-3.96738123914928,-4.433209087618408,-4.462180904926726,-4.4469669837975605,-12.441771578196674,-12.43262069234902,-12.423658649794207,-4.528855034839367,-4.54500278269054,-4.5141366704026655,-4.712870379280889,-4.728855682050922,-4.698319050706424,0.0949,0.2986,-0.2099,-13.274006741075278,-13.289290434275662,-13.259163792942688,-12.553307533628473,-12.567190994966833,-12.58236226034777,-13.30434324006381,-13.320027305722581,-13.336299074610352,-4.3321736210492885,-4.2902213981517745,-4.254300773397494,-13.004628093971837,-12.968591535748375,-13.046675303610815,6.92,0.9914900000000003,0.0005332260000000003,0.9828399999999998,1.8173250000000008e-05,5.78,4.93,0.9238699999999995,9.586100000000002e-05,7.93,1.0,0.00011748692999999987,1.0,0.03631,0.007992,0.027180000000000003,0.04614,0.9990000000000001,0.995
PL_103_obs_0,PL_103,1,PSR_J1016-5857, 2CXO J101621.2-585711,154.0886,-58.95316,18719.9,11.16,348.4274,PL,-4.638461028730721,-4.560509409610317,-4.597738617545319,-4.896880746454286,-5.004540313378936,-4.945770090136603,-13.036542739883293,-12.995678626217357,-12.958212681028249,-5.567672207738395,-5.680685695909488,-5.478208350360877,-5.267445420148568,-5.3375254962496905,-5.207188228751853,0.6184,0.3548,0.3373,-14.38310457359924,-14.495937117321308,-14.293538262368646,-13.022962664775319,-13.071911540335028,-13.130826972678317,-13.802995271976954,-13.863279432843592,-13.933301449577005,-20.0,-20.0,-6.2131776205008125,-18.51077067241873,-15.356569579775933,-20.0,6.9,0.9974700000000002,0.000535294,0.9934499999999997,2.5009107999999996e-05,5.92,4.88,0.7997699999999993,0.00012555239999999994,7.89,0.99934,0.0001216299399999999,0.08800000000000001,0.00923,1.3800000000000007e-05,0.009216,0.009244,0.054000000000000006,0.16899999999999998
PL_106_obs_0,PL_106,1,PSR_J0734-1559_, 2CXO J073445.6-155919,113.6904,-15.988760000000001,14917.8,3.65,324.6199,PL,-5.613322716039162,-5.368860749743189,-5.474048658751988,-6.34572717290229,-7.576099081471583,-6.6219656775426685,-14.264321274094096,-14.122455892284055,-14.015697768020097,-5.5699249444480605,-5.7237680420781665,-5.462432742847325,-6.938831934747612,-7.766304830835123,-6.484470708980974,-0.8420000000000001,-0.4361939999999999,-0.6381459999999999,-14.188090019579901,-14.341893164493607,-14.080660363212587,-14.818156412055227,-20.0,-20.0,-15.0590355065072,-15.335264031481294,-16.289459552066702,-6.412401270278755,-5.391260080931212,-5.122398320270728,-20.0,-14.828566099056992,-20.0,6.85,0.9976600000000002,0.0005307360000000003,0.9951099999999999,3.367722e-05,6.07,4.79,0.8061499999999997,0.00012569489999999996,5.08,0.8896299999999995,0.0001275224399999999,0.625,0.001059,0.0002085,0.0009368,0.002133,0.775,0.743
PL_107_obs_0,PL_107,1,PSR_J0729-1448_, 2CXO J072916.3-144837,112.3183,-14.810379999999999,4135.7,3.24,232.9169,PL,-5.1888273049334455,-4.9111554372729955,-5.028260409112222,-6.152735898229236,-20.0,-20.0,-14.121076266032432,-13.95703092660682,-13.838033383635926,-5.226872075966665,-5.4070464284521345,-5.106016432788153,-6.01390037494487,-6.633763876281707,-5.768530409569319,-0.9994,-0.9994,-0.7258,-14.027056991894431,-14.207258214165252,-13.90622821850127,-14.42543546900139,-19.833786259211507,-20.0,-14.388382889445664,-14.633950790199764,-15.253677234910047,-20.0,-20.0,-5.499489089473663,-20.0,-14.931429086682638,-20.0,6.87,0.9981000000000003,0.0005301260000000002,0.99606,3.306325000000001e-05,6.06,4.7,0.7829599999999993,0.00012567699999999993,5.08,0.8575699999999995,0.0001229341199999999,0.428,0.0031030000000000003,0.0004119,0.002747,0.004659,0.596,0.204
PL_109_obs_0,PL_109,1,PSR_J0633+0632_, 2CXO J063344.1+063230,98.43393,6.54178,19917.4,14.54,1398.9470000000001,PL,-4.40749015209932,-4.34756025241058,-4.375614758579735,-5.3102473038608435,-5.496481687275925,-5.393403690820715,-13.105407052077044,-13.07504911108439,-13.046626949273303,-4.5845258318907645,-4.618343517414213,-4.552997101533838,-5.47249898901888,-5.56336036830734,-5.397397479579744,-0.7295,0.0974,-0.7708,-13.287939857538925,-13.32202824718926,-13.256333478553787,-13.538951908329341,-13.62324060459512,-13.72792621249999,-14.018453194954764,-14.093557206182968,-14.184488662637236,-4.553307533628473,-4.448550002027125,-4.364315237452778,-13.759950227887352,-13.674279141980588,-13.873868592738015,6.85,0.9977400000000002,0.00046826300000000023,0.9936299999999999,3.666040000000001e-05,5.42,4.84,0.7866699999999998,8.16194000000001e-05,5.32,0.8124199999999996,0.00011596223999999988,0.049,0.01403,3.491e-05,0.01399,0.01408,0.643,0.28
PL_112_obs_0,PL_112,1,PSR_J0101-6422_, 2CXO J010111.0-642230,15.29621,-64.37518,9643.5,4.89,140.7185,PL,-4.979224511806442,-4.799149501908922,-4.879755204453635,-5.781989957015637,-6.392223396258307,-5.987584625237567,-13.546223140309557,-13.446845451830375,-13.366026844210326,-5.039909932095081,-5.1790764121186825,-4.934793871945688,-5.5583048643592825,-5.726304412069908,-5.437469231137738,-0.8095,-0.4447,-0.5572,-13.608359296507611,-13.747632485540102,-13.503208684299958,-14.058687374639337,-14.264480941184829,-14.668977828958171,-14.030817140767738,-14.151626116155398,-14.319573829141854,-20.0,-19.452706975253285,-4.903633694302545,-20.0,-14.193406095247425,-20.0,6.87,0.9982600000000003,0.0005390110000000003,0.9937799999999999,3.418880999999998e-05,5.98,4.79,0.7763299999999999,0.00012693139999999994,5.08,0.8062100000000001,0.00012079313999999987,0.177,0.003172,0.0001641,0.003061,0.0039,0.147,0.28800000000000003
PL_113_obs_0,PL_113,1,PSR_J1227-4853_, 2CXO J122758.7-485343,186.9948,-48.89537,30178.9,27.61,5192.965,PL,-4.047788941891331,-4.016328617139804,-4.031750605892083,-4.430392032453176,-4.479254528480517,-4.453457336521869,-12.46813805090419,-12.451364940185249,-12.436400271118469,-4.664542099310616,-4.699404516110037,-4.632271453913024,-4.703334809738469,-4.732124580681102,-4.678194516142461,0.2386,0.2811,-0.0462,-13.404944910240696,-13.440452444419567,-13.374070507283706,-12.549750891680638,-12.57186520597121,-12.596879478824182,-13.274496731140685,-13.299729062643562,-13.328271911760442,-4.759201228882668,-4.583026827396964,-4.458171233218687,-20.0,-14.598254917762937,-20.0,6.85,0.9914900000000003,0.0004210180000000001,0.99225,3.344710999999998e-05,5.16,4.92,0.9136299999999996,7.899773100000009e-05,7.92,1.0,9.786079e-05,1.0,0.03067,0.008235,0.01911,0.04018,1.0,1.0
PL_114_obs_0,PL_114,1,PSR_J1357-6429_, 2CXO J135702.5-642929,209.2606,-64.49165,59224.3,18.02,1099.559,PL,-4.560509409610317,-4.512296136836274,-4.535808629359001,-5.231435890486426,-5.327440372236724,-5.276790689594889,-13.174444067709643,-13.14923127307112,-13.1253442674019,-4.930701987884471,-4.9730583720409705,-4.894489815230026,-5.229442525149005,-5.27099729072781,-5.191586448599632,-0.381,-0.0537,-0.3348,-13.703334809738468,-13.745693667668714,-13.667157733005649,-13.386475297146347,-13.432385557269155,-13.48372911727066,-13.786216700664696,-13.82419836715172,-13.865504144165326,-20.0,-19.430447526445008,-4.953512401885258,-20.0,-14.154753621953581,-20.0,6.86,0.9984400000000002,0.0005398490000000003,0.9933199999999996,3.413930999999998e-05,5.87,4.79,0.7813799999999996,0.00012698409999999994,5.24,0.8061799999999993,0.00012062313999999987,0.11900000000000001,0.007384999999999998,5.324e-05,0.007331999999999998,0.007439,0.733,0.486
PL_115_obs_0,PL_115,1,PSR_J1816+4510_, 2CXO J181635.9+451033,274.1496,45.176109999999994,33537.9,3.47,90.48394,PL,-6.009883233932095,-5.752517739322946,-5.8623294627632445,-6.7237680420781665,-20.0,-20.0,-14.779630367548606,-14.619065536669298,-14.502241281712731,-6.202524712462666,-6.4243503852447805,-6.056406567231631,-6.494850021680094,-6.772370350428991,-6.335170058856909,-0.9994,-0.9744,-0.361,-14.944239535312265,-15.152612448972604,-14.811634073936851,-15.013631406429727,-20.0,-20.0,-14.913284336055117,-15.073040511619725,-15.34601609262593,-6.144420277498282,-5.5246194068566385,-5.2891213823148275,-15.542269451754002,-15.229958445680332,-20.0,6.84,0.9975900000000002,0.0005399700000000003,0.9938499999999999,3.8769830000000005e-05,5.94,4.9,0.7894999999999993,0.00012281299999999994,5.08,0.9138299999999991,0.00014204231999999988,0.6,0.0004416000000000001,0.0001091,0.0003325,0.0005507000000000001,0.887,0.505
PL_117_obs_0,PL_117,1,PSR_J1813-1749_, 2CXO J181335.1-174957,273.3966,-17.83253,29568.4,24.68,2704.742,PL,-3.962573502059376,-3.9273825234547632,-3.944621668625,-4.070990014506039,-4.106293706935286,-4.088309841246139,-12.146788665496683,-12.128777443240294,-12.111483538925055,-20.0,-20.0,-6.771343041891065,-6.327809748811747,-6.606600304706898,-6.159329438666591,0.9994,0.9881,0.9994,-20.0,-20.0,-15.581698708680255,-12.105739335553013,-12.123089688655373,-12.141162148571414,-14.640923773940736,-14.80576325127617,-15.074584762915753,-20.0,-20.0,-5.037488606492403,-20.0,-14.288699040083834,-20.0,6.9,0.9890200000000005,0.0005431539999999999,0.98961,9.082855e-05,6.1,5.12,0.9153599999999991,0.00016947840000000003,6.46,0.9930799999999997,0.00015920741999999992,0.048,0.02901,2.556e-05,0.028980000000000002,0.02903,0.09699999999999999,0.013999999999999999
PL_118_obs_0,PL_118,1,PSR_J1813-1246_, 2CXO J181323.7-124600,273.349,-12.76675,50404.6,33.38,8299.161,PL,-4.075927570089637,-4.049878652488626,-4.062682752237506,-4.178486471595227,-4.205233202059179,-4.1912490276504055,-12.278849156250315,-12.265680319140992,-12.252899068635013,-6.037678027270416,-6.182500738132242,-5.929223537156565,-5.08613318810376,-5.119472221801195,-5.055172003656784,0.9719,0.7745,0.797,-14.859806321421368,-15.012244383261477,-14.752272167090277,-12.265520210574422,-12.2786841193941,-12.293026323823822,-13.634886568372423,-13.666351243485298,-13.700274846024364,-5.817585347565446,-5.391473966422806,-5.189095719331299,-20.0,-14.562249437179611,-20.0,6.91,0.9901700000000002,0.0005437639999999999,0.9885299999999998,3.6857088000000004e-05,5.83,4.91,0.9231099999999997,0.0001703448,7.2,0.9947999999999999,0.00015529051999999994,0.046,0.028980000000000002,3.052e-05,0.02895,0.02901,0.4920000000000001,0.10400000000000001
PL_119_obs_0,PL_119,1,PSR_J1810+1744_, 2CXO J181037.3+174437,272.6555,17.74371,20451.3,6.27,493.06800000000004,PL,-5.210489795909746,-5.070683273246504,-5.134955278306901,-5.781989957015637,-6.110194248131915,-5.911509529817604,-13.81276138016852,-13.736363931411892,-13.671620396561263,-5.571055709964425,-5.6916490514132745,-5.476773958034299,-5.720333055951545,-5.84103473961659,-5.62616885492617,-0.376,-0.2049,-0.1811,-14.323123568026864,-14.445874418486987,-14.22753159694672,-13.870310107800698,-13.99956592252068,-14.19852768647853,-14.244811414391675,-14.339039708223916,-14.459670525209127,-6.050902874887084,-5.427593132441944,-5.181642122041645,-20.0,-15.196474604423468,-20.0,6.86,0.9977900000000001,0.0004944990000000001,0.9950499999999997,3.3634020000000005e-05,5.92,4.79,0.7843399999999994,0.00012588759999999997,5.08,0.8711999999999993,0.00010308521999999994,0.511,0.002464,0.00042360000000000016,0.00182,0.002973,0.8170000000000001,0.992
PL_120_obs_0,PL_120,1,PSR_J1803-2137_, 2CXO J180351.4-213707,270.9643,-21.61867,30236.2,9.95,283.199,PL,-4.953504835665291,-4.865822892423234,-4.907279355315901,-5.13024040521759,-5.244506271584881,-5.183626111247638,-13.317945222926193,-13.271483895240234,-13.229516190568892,-6.140321423371552,-6.324863495532006,-6.011218156546359,-5.602755418989614,-5.685290307044826,-5.533577277566208,0.8045,0.4522,0.5534,-14.96537154337468,-15.14996674231023,-14.836242476018045,-13.280834505910788,-13.33170728955178,-13.393296258666325,-14.128368695462447,-14.19777376230893,-14.280337316981953,-20.0,-20.0,-6.285167487566667,-19.77938537453384,-15.626252088139577,-20.0,6.85,0.9974000000000001,0.0005315699999999999,0.9912599999999998,3.785848000000001e-05,5.88,4.82,0.7811599999999995,0.00013740429999999998,5.28,0.8423999999999994,0.00013793833999999983,0.14300000000000002,0.004479,7.016e-05,0.0044020000000000005,0.004563,0.758,0.825
PL_121_obs_0,PL_121,1,PSR_J1744-1134_, 2CXO J174429.4-113454,266.1225,-11.58192,63325.5,14.8,1476.828,PL,-4.90274269030658,-4.843753809602656,-4.871277715661574,-6.238222462491822,-6.5655907924125,-6.371815491926587,-13.741602195904491,-13.711303739409745,-13.683191247946977,-5.196406335228655,-5.23522628308896,-5.160773425986564,-5.531357331608489,-5.582694416755475,-5.487983030503873,-0.8745,-0.7458,-0.3685,-13.99012436628784,-14.027473182134145,-13.95624487303132,-14.534022631714176,-14.67223251009727,-14.891096872332687,-14.107627092601565,-14.152612448972604,-14.202732459169283,-6.354577730650908,-5.928486194904911,-5.726304412069908,-15.353792387793314,-15.15131834597605,-15.779630367548606,6.86,0.9975700000000002,0.0005371040000000003,0.9941599999999999,3.302535e-05,5.93,4.79,0.7910199999999996,0.00012559479999999995,5.08,0.8313999999999999,0.0001225504399999999,0.071,0.004536999999999999,5.502000000000002e-06,0.0045320000000000004,0.004543,0.266,0.561
PL_122_obs_0,PL_122,1,PSR_J1732-3131, 2CXO J173233.5-313123,263.1398,-31.523320000000002,19795.8,7.45,294.5046,PL,-5.040815457268809,-4.923359556329658,-4.9779842601822795,-5.654626269440912,-5.937794191180287,-5.773400094792643,-13.709075440617246,-13.645507399410564,-13.590235895733654,-5.3583276267753135,-5.454074670644157,-5.2839966563652006,-5.672232510097271,-5.789413975094844,-5.5845258318907645,-0.4472,-0.1087,-0.3535,-14.136677139879545,-14.232398931949664,-14.062331685600995,-13.846185135655471,-13.96697855531709,-14.134836780493913,-14.197910742118268,-14.285586407712879,-14.402963335022346,-20.0,-20.0,-5.805763251276171,-20.0,-15.297495754603775,-20.0,6.86,0.9982300000000002,0.0005371040000000003,0.9940399999999997,3.302535e-05,5.88,4.79,0.7828799999999996,0.00012567699999999993,5.08,0.83022,0.0001225504399999999,0.11,0.0034909999999999997,2.598e-05,0.0034579999999999997,0.0035210000000000007,0.345,0.485
PL_125_obs_0,PL_125,1,PSR_J1714-3810_, 2CXO J171405.7-381030,258.5239,-38.175259999999994,24839.8,29.01,5172.47,PL,-3.520280764560429,-3.4903942953884437,-3.505011026316832,-3.7349462114959855,-3.7685304095693186,-3.7512912643990823,-12.146240966925232,-12.131061821667089,-12.116395339077707,-5.569763646588489,-5.772113295386326,-5.43842163169904,-4.4266641599339325,-4.460046158343603,-4.395557933739277,0.9694,0.6508,0.8645,-14.486382926212125,-14.688670047696206,-14.355069292086412,-12.147154181985004,-12.162790472198793,-12.180192935409243,-13.181576144907922,-13.212681243375453,-13.246110668540167,-5.155647103689106,-4.532391894416366,-4.28642546222793,-13.457797217565972,-13.211831628858832,-14.081026569507046,6.95,0.9901700000000002,0.00055454,0.9881399999999999,9.166400000000005e-05,5.84,5.02,0.9169699999999996,0.00012048179999999999,6.58,0.9938099999999999,0.00014779542,0.177,0.07365,0.0007258999999999999,0.07292,0.07437,0.8759999999999999,0.645
PL_127_obs_0,PL_127,1,PSR_J1653-0158_, 2CXO J165338.0-015836,253.4085,-1.9768599999999998,20773.0,16.2,1842.555,PL,-4.22293584525757,-4.169218924393639,-4.195247397849539,-4.727230413448241,-4.813891620186794,-4.767003889607846,-12.744245213356956,-12.71669877129645,-12.69058277422186,-4.760200181552901,-4.818728228440539,-4.7115271994002175,-4.8830603534492445,-4.927750102386486,-4.842845560093719,-0.0162,0.1324,-0.1474,-13.48932096896779,-13.544850478820171,-13.439973751087107,-12.869988050328097,-12.908333042404315,-12.95311480916229,-13.430158100596238,-13.469800301796917,-13.516555351901465,-4.941573975542995,-4.397397479579744,-4.163296200910269,-13.80799040734633,-13.573976984310123,-14.352128234693767,6.8,0.9973000000000002,0.00046764000000000007,0.9935099999999997,2.9083499999999994e-05,5.18,4.94,0.8553999999999998,7.93774000000001e-05,7.88,1.0,0.00011978699999999992,0.07,0.01568,2.664e-05,0.01566,0.01571,0.6659999999999999,0.7170000000000001
