index_compiled,index,class,B_M_FLUX_AP,B_B_FLUX_AP_AVG,B_B_FLUX_BB_AP,B_B_FLUX_BREMS_AP,B_B_FLUX_BREMS_AP90,B_B_FLUX_PLAW_AP,B_B_FLUX_PLAW_AP90,B_B_KP_INTRA_PROB,B_B_KS_INTRA_PROB,B_B_PHOTFLUX_AP,B_B_PHOTFLUX_AP90,B_B_PHOTFLUX_AP90_AVG,B_B_PHOTFLUX_AP_AVG,B_B_VAR_INTER_INDEX,B_B_VAR_INTER_PROB,B_B_VAR_INTER_SIGMA,B_B_VAR_INTRA_INDEX,B_B_VAR_INTRA_PROB,B_BB_AMPL,B_BB_AMPL_RHAT,B_BB_KT,B_BB_KT_RHAT,B_BB_NH,B_BB_NH_RHAT,B_BB_STAT,B_BREMS_KT,B_BREMS_KT_RHAT,B_BREMS_NH,B_BREMS_NH_RHAT,B_BREMS_NORM,B_BREMS_NORM_RHAT,B_BREMS_STAT,B_FLUX_APEC,B_FLUX_BB,B_FLUX_BREMS,B_FLUX_PLAW,B_H_FLUX_AP,B_H_FLUX_AP90,B_H_FLUX_AP90_AVG,B_H_FLUX_AP_AVG,B_H_FLUX_APEC_AP,B_H_FLUX_APEC_AP90,B_H_FLUX_BB_AP,B_H_FLUX_BB_AP90,B_H_FLUX_BREMS_AP,B_H_FLUX_BREMS_AP90,B_H_FLUX_PLAW_AP,B_H_FLUX_PLAW_AP90,B_H_KP_INTRA_PROB,B_H_KS_INTRA_PROB,B_H_PHOTFLUX_AP,B_H_PHOTFLUX_AP90,B_H_PHOTFLUX_AP90_AVG,B_H_PHOTFLUX_AP_AVG,B_H_VAR_INTER_INDEX,B_H_VAR_INTER_PROB,B_H_VAR_INTER_SIGMA,B_H_VAR_INTRA_INDEX,B_H_VAR_INTRA_PROB,B_HARDNESS_RATIO_HM,B_HARDNESS_RATIO_HS,B_HARDNESS_RATIO_MS,B_M_FLUX_AP90,B_M_FLUX_AP90_AVG,B_M_FLUX_AP_AVG,B_M_FLUX_APEC_AP,B_M_FLUX_APEC_AP90,B_M_FLUX_BB_AP,B_M_FLUX_BB_AP90,B_M_FLUX_BREMS_AP,B_M_FLUX_BREMS_AP90,B_M_FLUX_PLAW_AP,B_M_FLUX_PLAW_AP90,B_M_KP_INTRA_PROB,B_M_KS_INTRA_PROB,B_M_PHOTFLUX_AP,B_M_PHOTFLUX_AP90,B_M_PHOTFLUX_AP90_AVG,B_M_PHOTFLUX_AP_AVG,B_M_VAR_INTER_INDEX,B_M_VAR_INTER_PROB,B_M_VAR_INTER_SIGMA,B_M_VAR_INTRA_INDEX,B_M_VAR_INTRA_PROB,B_POWLAW_AMPL,B_POWLAW_AMPL_RHAT,B_POWLAW_GAMMA,B_POWLAW_GAMMA_RHAT,B_POWLAW_NH,B_POWLAW_NH_RHAT,B_POWLAW_STAT,B_S_FLUX_AP,B_S_FLUX_AP90,B_S_FLUX_AP90_AVG,B_S_FLUX_AP_AVG,B_S_FLUX_APEC_AP,B_S_FLUX_APEC_AP90,B_S_FLUX_BB_AP,B_S_FLUX_BB_AP90,B_S_FLUX_BREMS_AP,B_S_FLUX_BREMS_AP90,B_S_FLUX_PLAW_AP,B_S_FLUX_PLAW_AP90,B_S_KP_INTRA_PROB,B_S_KS_INTRA_PROB,B_S_PHOTFLUX_AP,B_S_PHOTFLUX_AP90,B_S_PHOTFLUX_AP90_AVG,B_S_PHOTFLUX_AP_AVG,B_S_VAR_INTER_INDEX,B_S_VAR_INTER_PROB,B_S_VAR_INTER_SIGMA,B_S_VAR_INTRA_INDEX,B_S_VAR_INTRA_PROB
2211,1469,1.0,0.0002361702127659574,2.9541595925297113e-05,0.0001096885813148789,0.0001,0.00021484375,9.647887323943662e-05,0.00020507246376811597,0.539,0.8290000000000001,0.00013793103448275863,0.00033141210374639765,0.00033141210374639765,6.91358024691358e-05,0.0,0.0,0.0,0.0,0.0837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2645403377110695e-05,2.54074074074074e-05,2.54074074074074e-05,1.2645403377110695e-05,1.8455114822546974e-05,4.0540540540540545e-05,1.8830083565459607e-05,4.144578313253012e-05,1.864450127877238e-05,4.076923076923077e-05,1.858156028368794e-05,4.081632653061224e-05,0.866,0.616,2.052877138413686e-05,4.71830985915493e-05,4.71830985915493e-05,1.5102974828375286e-05,0.0,0.0,0.0,0.0,0.441,-0.21221221221221218,-0.5555555555555556,-0.38538538538538536,0.0010165876777251186,0.0013794212218649518,8.42504743833017e-05,0.00027283236994219654,0.0010839328537170265,0.0002748571428571429,0.0010950118764845606,0.0002730994152046784,0.0010902439024390246,0.0002729411764705882,0.0010909090909090907,0.621,0.8320000000000001,0.0002920863309352518,0.001148809523809524,0.001663793103448276,9.902439024390244e-05,0.0,0.0,0.0,0.0,0.179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007665876777251186,0.0018299711815561958,0.0018513119533527698,0.00042565789473684215,0.0007844827586206899,0.007662976629766297,0.0008007915567282323,0.00789613848202397,0.0007799511002444988,0.007572815533980581,0.0007733812949640287,0.007458628841607566,0.498,0.682,0.000762063227953411,0.003013333333333333,0.0029933774834437084,0.00047119341563786013,0.0,0.0,0.0,0.0,0.12
2212,356,0.0,0.00022287234042553188,0.0,6.747404844290657e-05,5.6390977443609016e-05,0.0001171875,5.28169014084507e-05,0.00010869565217391305,1.0,1.0,8.694581280788178e-05,0.0002031700288184438,0.00033429394812680113,7.098765432098765e-05,0.0,0.131,4.785067873303167e-05,1.0,1.0,0.0006008474576271187,0.0,0.0009711815561959655,0.0,3.663594470046083e-05,0.0,0.009136690647482015,0.007090000000000001,0.0,0.0042549668874172185,0.0,7.622377622377622e-05,0.0,0.02188449848024316,0.0,1.678646934460888e-05,1.5749486652977415e-05,1.6489795918367347e-05,4.2964352720450275e-06,0.0,0.0,0.0,5.24008350730689e-06,0.0,5.376044568245126e-06,0.0,5.294117647058823e-06,0.0,5.271867612293145e-06,0.0,0.88,0.965,5.334370139968896e-06,0.0,1.415492957746479e-05,4.588100686498855e-06,0.375,0.5760000000000001,1.3257142857142856e-06,0.0,0.44299999999999995,0.0,-0.7717717717717716,0.0,0.0010236966824644551,0.0,0.0,0.0,0.0010863309352517985,0.0,0.0011045130641330167,0.0,0.0010951219512195121,0.0,0.0010958230958230957,1.0,1.0,0.0,0.001101190476190476,0.0,9.463414634146342e-05,0.0,0.244,0.0014352941176470587,0.2,0.767,0.00016857142857142857,0.0,0.454,0.0,0.016390532544378698,0.0,0.03885057471264368,0.0005165876777251185,0.0012190201729106627,0.0,0.0,0.0005258620689655174,0.005092250922509226,0.0005369393139841689,0.005259653794940081,0.0005232273838630807,0.005048543689320387,0.0005203836930455635,0.0049763593380614665,1.0,1.0,0.0004392678868552413,0.0017066666666666667,0.003596026490066225,0.0005648148148148149,0.0,0.00462,9.192073170731708e-05,1.0,1.0
2213,871,1.0,1.3351063829787232e-05,2.156196943972835e-06,7.474048442906574e-06,6.842105263157895e-06,1.4453125e-05,6.549295774647888e-06,1.3695652173913044e-05,0.9690000000000001,0.97,9.113300492610838e-06,2.1700288184438036e-05,1.7204610951008646e-05,3.253086419753086e-06,0.0,0.449,3.167420814479638e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5684803001876172e-06,2.344444444444444e-06,2.0444444444444443e-06,1.1238273921200752e-06,2.0772442588726515e-06,4.036036036036037e-06,2.1309192200557103e-06,4.150602409638554e-06,2.104859335038363e-06,4.071428571428571e-06,2.094562647754137e-06,4.071428571428572e-06,0.75,0.768,2.130637636080871e-06,4.3661971830985915e-06,2.714788732394366e-06,7.757437070938215e-07,0.0,0.267,2.9657142857142854e-06,0.0,0.0,0.028728728728728725,-0.38038038038038036,-0.4014014014014014,7.606635071090048e-05,7.620578778135048e-05,3.776091081593928e-06,1.907514450867052e-05,8.417266187050359e-05,1.92e-05,8.503562945368171e-05,1.9122807017543857e-05,8.48780487804878e-05,1.911764705882353e-05,8.5012285012285e-05,0.87,0.457,1.9280575539568347e-05,8.392857142857143e-05,8.612068965517242e-05,4.082926829268292e-06,0.0,0.435,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.777251184834123e-05,0.00017982708933717576,0.0001577259475218659,3.361842105263158e-05,6.687192118226601e-05,0.0007453874538745388,6.451187335092347e-05,0.0007270306258322239,6.797066014669927e-05,0.0007524271844660193,6.918465227817744e-05,0.0007612293144208038,0.995,0.9990000000000001,5.2246256239600665e-05,0.00023666666666666665,0.00020132450331125824,2.9218106995884775e-05,0.5,0.662,0.0026371951219512197,0.0,0.0
2214,1514,1.0,0.0,0.001697792869269949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002067901234567901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001343339587242026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011899313501144164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035294117647058825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037658536585365855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00868421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008189300411522634,0.0,0.0,0.0,0.0,0.0
2215,1149,1.0,0.0,3.803056027164686e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.111111111111111e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.076923076923077e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.066361556064073e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.406072106261858e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.439024390243901e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0131578947368424e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.370370370370371e-05,0.0,0.0,0.0,0.0,0.0
2216,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.231527093596059e-06,3.9481268011527375e-06,3.7463976945244956e-06,5.740740740740741e-07,0.0,0.15,2.4208144796380086e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.767605633802817e-07,6.056338028169013e-07,0.0,0.0,0.00157,1.2399999999999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.762589928057554e-06,1.4047619047619047e-05,1.3793103448275863e-05,6.146341463414634e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.504159733777039e-06,4.046666666666667e-05,3.8410596026490065e-05,5.0102880658436214e-06,0.0,0.00403,0.0007103658536585367,0.0,0.0
2217,829,0.0,0.00015957446808510635,3.022071307300509e-05,5.051903114186851e-05,4.774436090225564e-05,9.84375e-05,4.6126760563380286e-05,9.420289855072465e-05,0.0,0.0,7.04433497536946e-05,0.0001636887608069164,0.00024466858789625357,5.253086419753086e-05,0.0,0.0,0.0,0.0,0.0,0.0003372881355932203,0.0,0.0010230547550432276,0.0,1.0069124423963134e-09,0.0,0.01841726618705036,0.0219,0.0,2.8311258278145695e-09,0.0,1.1048951048951047e-05,0.0,0.03708206686930091,0.0,1.2029598308668075e-05,1.515400410677618e-05,1.597959183673469e-05,1.3283302063789867e-05,2.6481481481481474e-05,3.74074074074074e-05,1.876172607879925e-05,1.5845511482254698e-05,3.490990990990991e-05,1.6462395543175486e-05,3.6325301204819274e-05,1.618925831202046e-05,3.5549450549450546e-05,1.602836879432624e-05,3.535714285714286e-05,0.0,0.0,1.8040435458786936e-05,4.1901408450704226e-05,6.197183098591549e-05,1.9908466819221967e-05,0.0,0.0,0.0,0.0,0.0,-0.06756756756756757,-0.25625625625625625,-0.19119119119119118,0.0006966824644549764,0.001279742765273312,7.609108159392789e-05,0.0001722543352601156,0.0007050359712230215,0.00017485714285714286,0.0007173396674584323,0.00017309941520467836,0.0007097560975609757,0.00017294117647058825,0.0007100737100737101,0.0,0.0,0.00019136690647482014,0.0007797619047619047,0.001517241379310345,8.634146341463415e-05,0.0,0.0,0.0,0.0,0.0,2.8095238095238096e-05,0.0,0.24100000000000002,0.0,0.002846153846153846,0.0,0.05563218390804597,0.0003649289099526067,0.0008789625360230547,0.0014635568513119536,0.00033223684210526315,0.00036453201970443355,0.0036039360393603937,0.00034432717678100266,0.0034487350199733694,0.00037286063569682155,0.0036650485436893194,0.00038129496402877696,0.003723404255319149,0.0,0.0,0.0003261231281198003,0.0012733333333333333,0.0020264900662251653,0.0003189300411522634,0.0,0.0,0.0,0.0,0.0
2218,829,1.0,2.4361702127659574e-05,0.0,1.0069204152249135e-05,9.210526315789474e-06,1.953125e-05,8.838028169014085e-06,1.8550724637681162e-05,0.937,0.914,1.2229064039408868e-05,2.910662824207493e-05,2.2824207492795386e-05,4.796296296296297e-06,0.5,0.59,3.676470588235294e-05,0.0,0.0,1.1610169491525423e-05,0.0,0.0017060518731988475,0.0,3.1566820276497693e-10,0.0,0.018705035971223024,0.060899999999999996,0.0,8.360927152317882e-10,0.0,2.006993006993007e-06,0.0,0.020364741641337388,0.0,3.0232558139534885e-06,4.4558521560574945e-06,4.816326530612244e-06,3.151969981238274e-06,6.370370370370369e-06,0.0,0.0,3.94572025052192e-06,8.513513513513512e-06,4.0668523676880225e-06,8.734939759036146e-06,4.015345268542198e-06,8.571428571428571e-06,3.995271867612293e-06,8.571428571428573e-06,0.847,0.961,4.0435458786936235e-06,9.119718309859154e-06,7.218309859154929e-06,2.2768878718535465e-06,0.625,0.705,6.8e-06,0.0,0.0,0.16416416416416413,-0.15015015015015012,-0.3063063063063063,0.00010260663507109006,0.0,0.0,2.676300578034682e-05,0.0001079136690647482,2.7028571428571425e-05,0.00010902612826603325,2.6842105263157892e-05,0.00010878048780487803,2.6823529411764702e-05,0.00010884520884520883,0.96,0.9470000000000001,2.705035971223022e-05,0.00010833333333333333,0.00015258620689655172,8.536585365853658e-06,0.5,0.621,0.0005200000000000001,0.0,0.0,4.295238095238096e-06,0.0,0.16999999999999998,0.0,5.14792899408284e-10,0.0,0.028505747126436783,8.412322274881518e-05,0.00021296829971181554,0.0,0.0,7.352216748768474e-05,0.0007761377613776138,7.084432717678102e-05,0.0007563249001331559,7.469437652811737e-05,0.0007839805825242718,7.601918465227817e-05,0.0007919621749408985,0.818,0.9259999999999999,5.840266222961731e-05,0.00024333333333333333,0.00017019867549668874,2.366255144032922e-05,0.625,0.745,0.0019512195121951222,0.0,0.0
2219,367,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2290640394088672e-06,3.1412103746397697e-06,0.0,0.0,0.75,0.965,1.7081447963800902e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.696428571428571e-06,0.0,0.0,0.0,0.377,0.0001258823529411765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7061611374407587e-05,4.236311239193083e-05,0.0,0.0,1.5886699507389167e-05,0.00016482164821648217,1.5435356200527706e-05,0.00016111850865512653,1.6136919315403424e-05,0.0001662621359223301,1.6426858513189448e-05,0.00016784869976359338,0.544,0.259,1.4276206322795342e-05,5.866666666666667e-05,0.0,0.0,0.75,0.978,0.0016768292682926831,0.0,0.0
2220,562,0.0,0.0,0.0,6.6435986159169555e-06,5.6390977443609015e-06,1.1484375e-05,5.28169014084507e-06,1.0652173913043479e-05,0.8540000000000001,0.664,8.620689655172414e-06,1.9654178674351585e-05,1.9510086455331414e-05,4.308641975308641e-06,0.625,0.7,2.4547511312217193e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.068893528183716e-06,5.72072072072072e-06,3.1754874651810585e-06,5.9096385542168676e-06,3.120204603580562e-06,5.769230769230768e-06,3.0969267139479906e-06,5.76530612244898e-06,0.0,0.0,3.063763608087092e-06,5.985915492957746e-06,5.809859154929577e-06,2.1853546910755146e-06,0.0,0.0,0.0,0.0,0.0,0.18618618618618618,0.05625625625625625,-0.13113113113113112,0.0,0.0,0.0,1.976878612716763e-05,8.129496402877698e-05,2.0114285714285714e-05,8.28978622327791e-05,1.9824561403508773e-05,8.195121951219513e-05,1.976470588235294e-05,8.206388206388206e-05,0.201,0.183,2.0143884892086333e-05,8.273809523809525e-05,0.00011551724137931035,6.926829268292682e-06,0.375,0.469,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.485221674876848e-05,0.0003198031980319803,3.5356200527704486e-05,0.00032756324900133166,3.484107579462103e-05,0.00031796116504854364,3.477218225419664e-05,0.000314420803782506,0.451,0.127,2.945091514143095e-05,0.00011,0.00010993377483443708,1.903292181069959e-05,0.375,0.519,0.003429878048780488,0.0,0.0
2221,101,1.0,0.00035319148936170213,5.178268251273345e-05,0.00011833910034602078,0.00011353383458646616,0.00023515625,0.00011021126760563381,0.00022608695652173916,0.991,0.991,0.00015394088669950742,0.0003573487031700288,0.0003573487031700288,7.716049382716049e-05,1.0,1.0,0.0011538461538461537,0.0,0.0,0.0002644067796610169,0.0,0.0013487031700288184,0.0,8.04147465437788e-11,0.0,0.02906474820143885,0.0452,0.0,1.3973509933774835e-09,0.0,1.867132867132867e-05,0.0,0.056231003039513686,0.0,3.086680761099366e-05,3.942505133470226e-05,4.122448979591836e-05,3.189493433395872e-05,6.333333333333332e-05,6.333333333333332e-05,3.189493433395872e-05,4.30062630480167e-05,9.324324324324324e-05,4.5125348189415044e-05,9.759036144578314e-05,4.424552429667519e-05,9.505494505494504e-05,4.3735224586288417e-05,9.438775510204082e-05,0.9890000000000001,0.986,4.432348367029549e-05,0.00010070422535211268,0.00010070422535211268,3.260869565217391e-05,1.0,1.0,0.0002731428571428571,0.0,0.0,0.026226226226226224,-0.17217217217217215,-0.19719719719719717,0.0015592417061611376,0.0021157556270096464,0.00012599620493358634,0.00038901734104046244,0.00160431654676259,0.0003954285714285714,0.0016318289786223278,0.0003894736842105263,0.0016146341463414635,0.0003888235294117647,0.0016142506142506144,0.9740000000000001,0.9640000000000001,0.0003899280575539568,0.001601190476190476,0.002318965517241379,0.0001321951219512195,0.75,1.0,0.007705882352941177,0.0,0.0,4.8e-05,0.0,0.199,0.0,0.0007218934911242603,0.0,0.08344827586206896,0.0008578199052132703,0.0020835734870317,0.002107871720116618,0.0004763157894736843,0.000828817733990148,0.0082779827798278,0.0007717678100263853,0.007789613848202399,0.0008496332518337408,0.00844660194174757,0.0008764988009592325,0.008652482269503547,0.9790000000000001,0.87,0.0006738768718801998,0.0026933333333333336,0.002675496688741722,0.0004166666666666667,0.625,0.9890000000000001,0.030640243902439024,0.0,0.0
2222,283,1.0,0.0,0.028692699490662135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022839506172839506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028142589118198873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020251716247139586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025806451612903226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0248780487804878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03230263157894737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02983539094650206,0.0,0.0,0.0,0.0,0.0
2223,749,0.0,0.0,0.0,2.7058823529411766e-06,2.266917293233083e-06,4.6875e-06,2.1161971830985915e-06,4.333333333333334e-06,0.9940000000000001,0.9990000000000001,3.706896551724138e-06,8.645533141210375e-06,7.521613832853026e-06,1.5123456790123456e-06,0.375,0.43,4.0045248868778274e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0109,9.37142857142857e-06,0.0,0.0,0.2152152152152152,-1.0,-0.8218218218218217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.561151079136691e-06,1.5238095238095238e-05,1.603448275862069e-05,0.0,0.0,0.00019099999999999998,0.00024588235294117645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4482758620689657e-05,0.0002988929889298893,3.5224274406332455e-05,0.00030892143808255665,3.43520782396088e-05,0.00029611650485436884,3.417266187050359e-05,0.0002919621749408984,0.9420000000000001,0.9890000000000001,3.0615640599001664e-05,0.00010733333333333334,9.13907284768212e-05,1.5843621399176957e-05,0.0,0.18600000000000003,0.0018292682926829267,0.0,0.0
2224,21,0.0,4.99468085106383e-06,7.860780984719864e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6502463054187193e-06,4.005763688760807e-06,1.0028818443804035e-05,2.1358024691358026e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0450281425891182e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.73943661971831e-07,2.2425629290617847e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.360128617363344e-05,4.497153700189753e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.43884892086331e-06,0.0,9.56896551724138e-05,5.024390243902439e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.737609329446066e-05,2.0526315789473685e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012847682119205298,1.8415637860082305e-05,0.0,0.0,0.0,0.0,0.0
2225,294,1.0,0.010744680851063828,0.00531409168081494,0.005951557093425606,0.005751879699248121,0.01171875,0.005598591549295775,0.011304347826086957,0.8220000000000001,0.614,0.008719211822660099,0.01994236311239193,0.01994236311239193,0.00437037037037037,0.0,0.0,0.0,0.0,0.0511,0.00039067796610169493,0.0,0.005014409221902018,0.0,1.3133640552995392e-08,0.0,0.0069136690647482015,1.0,0.0,0.017052980132450334,0.0,0.0036013986013986015,0.0,0.02127659574468085,0.0,0.00547568710359408,0.004928131416837783,0.005530612244897958,0.005440900562851783,0.01085185185185185,0.01085185185185185,0.005440900562851783,0.005156576200417538,0.01108108108108108,0.005459610027855153,0.011746987951807229,0.0053196930946291555,0.011428571428571427,0.005248226950354611,0.011275510204081633,0.8590000000000001,0.6629999999999999,0.0057542768273716955,0.013028169014084505,0.013028169014084505,0.004233409610983982,0.0,0.0,0.0,0.0,0.0699,0.6306306306306305,0.8078078078078078,0.35735735735735735,0.04691943127962086,0.06366559485530547,0.0038330170777988613,0.01121387283236994,0.04532374100719424,0.011485714285714285,0.04631828978622328,0.011228070175438596,0.04560975609756098,0.011176470588235295,0.04545454545454545,0.479,0.49700000000000005,0.012129496402877698,0.04892857142857143,0.07086206896551725,0.00411219512195122,0.0,0.0,0.0,0.0,0.187,0.0014,0.0,0.046700000000000005,0.0,0.010325443786982249,0.0,0.016045977011494253,0.007310426540284362,0.017723342939481267,0.017930029154518953,0.00405921052631579,0.007364532019704434,0.07306273062730628,0.006754617414248021,0.06764314247669775,0.007591687041564792,0.07475728155339804,0.007877697841726618,0.07706855791962176,0.514,0.8270000000000001,0.006605657237936773,0.0258,0.02562913907284768,0.004084362139917696,0.0,0.0,0.0,0.0,0.34
2226,1050,1.0,0.0,0.0,4.325259515570935e-05,3.9849624060150376e-05,8.046875e-05,3.802816901408451e-05,7.681159420289856e-05,0.924,0.988,5.295566502463054e-05,0.00012103746397694526,0.00010345821325648414,2.2716049382716047e-05,0.625,0.883,8.789592760180995e-05,0.0,0.0,4.542372881355932e-05,0.0,0.0018155619596541786,0.0,3.9170506912442397e-11,0.0,0.014676258992805755,0.0496,0.0,0.0016887417218543047,0.0,1.0734265734265732e-05,0.0,0.017173252279635256,0.0,1.778012684989429e-05,2.073921971252567e-05,2.10204081632653e-05,1.4146341463414633e-05,2.8296296296296294e-05,0.0,0.0,1.8559498956158664e-05,4.036036036036035e-05,1.9025069637883006e-05,4.1506024096385544e-05,1.8797953964194372e-05,4.076923076923077e-05,1.8699763593380616e-05,4.071428571428571e-05,0.65,0.871,1.912908242612753e-05,4.366197183098591e-05,3.838028169014084e-05,1.2356979405034324e-05,0.375,0.48200000000000004,1.177142857142857e-05,0.0,0.0,0.0,-0.0025025025025025025,0.0,0.0005521327014218011,0.0,0.0,0.0,0.0005563549160671462,0.0,0.0005605700712589073,0.0,0.0005585365853658537,0.0,0.0005601965601965601,0.898,0.9059999999999999,0.0,0.0005601190476190476,0.0006689655172413793,3.917073170731707e-05,0.875,0.997,0.0022823529411764706,0.0,0.0,2.8e-05,0.0,0.192,0.0,0.0053254437869822485,0.0,0.027586206896551724,0.00025355450236966824,0.0005994236311239193,0.0,0.0,0.00026354679802955664,0.0025215252152521526,0.00025329815303430083,0.002450066577896139,0.00026772616136919316,0.0025485436893203876,0.0002721822541966427,0.0025768321513002365,0.765,0.789,0.00020632279534109818,0.0007933333333333334,0.0006596026490066224,0.00010802469135802468,0.0,0.295,0.003277439024390244,0.0,0.0
