,src_n,src_id,significance,clf_type,true_class,th_class,is_ok,truth,pred_class,pred_prob,BH_prob,NS_prob,var_inter_index,var_inter_prob,var_inter_sigma,photflux_aper_hilim_u,flux_aper_hilim_u,photflux_aper_u,var_max,var_sigma,photflux_aper_hilim,photflux_aper_hilim_h,hard_hs,flux_aper_hilim_h,hard_hs_lolim,photflux_aper_hilim_m,var_mean,var_min,flux_aper_lolim_s,photflux_aper_h,photflux_aper_hilim_b,photflux_aper_lolim_s,hard_hs_hilim,photflux_aper_m,flux_aper_hilim_s,flux_aper_hilim_m,photflux_aper_hilim_s,flux_aper_hilim_b,flux_aper_m,hard_hm_lolim,flux_aper_h,bb_ampl_hilim,photflux_aper_lolim,photflux_aper_b,hard_ms_hilim,photflux_aper_s,hard_ms,hard_hm,hard_hm_hilim,hard_ms_lolim,photflux_aper_lolim_b,flux_aper_b,flux_aper_hilim,photflux_aper_lolim_m,flux_aper_lolim,flux_aper,flux_aper_lolim_m,flux_aper_lolim_h,flux_aper_lolim_b,bb_ampl,photflux_aper,ks_prob,photflux_aper_lolim_u,flux_aper_s,photflux_aper_lolim_h,var_prob,powlaw_gamma,powlaw_gamma_hilim,kp_prob,powlaw_ampl_lolim,bb_ampl_lolim,bb_kt,powlaw_ampl,bb_kt_hilim,var_index,powlaw_ampl_hilim,powlaw_gamma_lolim,flux_aper_lolim_u,bb_kt_lolim,brems_stat,powlaw_nh,bb_nh_hilim,flux_powlaw_hilim,powlaw_nh_hilim,flux_aper_u,bb_nh,flux_powlaw_lolim,bb_stat,powlaw_nh_lolim,powlaw_stat,flux_bb_hilim,flux_brems,flux_brems_lolim,flux_bb,bb_nh_lolim,flux_brems_hilim,flux_powlaw,flux_bb_lolim
288,CXOU J100514.2-07423,BH0018,16.29,train,BH,BH,1,1,BH,0.994052357624005,0.994052357624005,0.005947642375995102,0.6,0.7796338672768879,1.7198679595877962e-05,0.21136844883508274,0.14964225583317806,0.10186944812617722,0.0003264266522472987,8.047811166924279e-05,0.3288214116495452,0.20287464145447734,0.15499299579747847,0.16267386235646328,0.07128911138923652,0.34084129222337656,0.0015090216653375651,0.0014939981818933106,0.4641277364154662,0.1414771015887302,0.3202647401283646,0.4807217190955284,0.23732991014120666,0.2652039897817063,0.3716825591861337,0.30835789021857124,0.3631687860732695,0.3035696857158485,0.2372748444615552,0.1637261820748059,0.04778193754871875,0.3919457254244504,0.5044201715650218,0.3413185610090255,0.3853196930946291,0.3400655725086927,0.30438262957774664,0.3068841304782869,0.42752701843610935,0.2464625965387001,0.4378454926130206,0.2656215478477322,0.24518143090828426,0.3958539121233911,0.4465876243620486,0.3323794205592979,0.3645221702047778,0.3919457254244504,0.3561532771924779,0.3919457254244504,0.4122105083915503,0.40232199181263,0.20007044761846507,0.3046290110612011,0.16158582780725902,0.5309005503558032,0.3919457254244504,0.3919457254244504,0.3064710610932476,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.10869565217391304,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504
289,XMMU J004245.2+41172,NS0044,49.26,train,NS,NS,1,1,NS,1.0,0.0,1.0,1.0,1.0,0.00032892791530235113,0.8618365205673135,0.6869186827047438,0.3919457254244504,0.007838360232886261,0.006341394991509519,0.8367559917893683,0.7393702891847754,0.5456273764258556,0.6871805880824425,0.4096120150187735,0.741345014621537,0.05068470577626457,0.038985992314367175,0.6165051618456586,0.7084325362126959,0.7193400339054772,0.7157764255277808,0.6747625160462131,0.6904194006389376,0.6260375216366442,0.6197708123891827,0.7313149425530038,0.6912350284138893,0.5630224969095684,0.5390160298417179,0.6425418823692572,0.3919457254244504,0.7678150138560709,0.7158806522439748,0.5201023017902813,0.6925923971957555,0.3775265159095457,0.6568941364818891,0.7538143674507309,0.2788770505665483,0.7444589396480896,0.6625013500055411,0.7023502234411454,0.7145464078669251,0.7290549984005051,0.6887788625694246,0.6097703995557546,0.6759447715608915,0.6915734542679003,0.3919457254244504,0.7350680951164092,0.6180793235353332,0.3919457254244504,0.5577954280972259,0.7200922295846229,0.37201598485645176,0.3919457254244504,0.3919457254244504,0.5310490353697749,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.027173913043478264,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504
290,CXOU J100515.4-07425,BH0019,17.39,train,BH,BH,1,1,BH,0.9741677219142608,0.9741677219142608,0.025832278085739135,0.875,0.9439359267734552,2.6630335331535378e-05,0.2962936372459916,0.2669443628307289,0.22606682105047798,0.00046639636850275516,0.00015256500709312252,0.3976584991031349,0.2924237155259641,0.2750150090054032,0.2851883861924861,0.18638297872340426,0.4347673585407064,0.002098450738294637,0.002026081696004297,0.4943431334915701,0.2541868859412729,0.3846602631794174,0.5054783613418578,0.35532734274711164,0.3774838836469166,0.4049018860327217,0.4035742838543696,0.3908630743457773,0.38144356495090936,0.3490081156880959,0.2071781429579595,0.2070364317073161,0.3919457254244504,0.5680896553161116,0.406984405284878,0.5450639386189258,0.36888745031245773,0.474384630778467,0.2975285171102662,0.3580737444373808,0.4464738711314054,0.498017349980668,0.3508675974742836,0.33038818056940794,0.4976608319477671,0.515928274524817,0.4153778249275376,0.4663971750360693,0.2974445896365389,0.4361698018921467,0.3919457254244504,0.4775849083559429,0.26374068854439303,0.4010868138966685,0.3412816075885863,0.3266457784515711,0.5614680828688612,0.3919457254244504,0.3919457254244504,0.4017282958199358,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.10869565217391304,0.3919457254244504,0.3919457254244504,0.19856983793842284,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.15351938929459433,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504
291,CXOU J100516.2-07423,BH0020,16.78,train,BH,BH,1,1,BH,0.9764926065490104,0.9764926065490104,0.023507393450989567,0.3,0.3878718535469108,1.1983695835803472e-05,0.12677214304919532,0.18997622921592816,0.3919457254244504,0.00016832343478700862,0.00013060262310133497,0.2942755615564528,0.2697124517084996,0.3593656193716229,0.26962310137741297,0.2295369211514393,0.3135141681833599,0.0007056525359250637,0.0005760068346865832,0.43738529143473776,0.2246601926135525,0.2973100856407647,0.4375803993489928,0.486829268292683,0.2286861791282475,0.361323673403589,0.29403979962108195,0.3295116399662321,0.3244422022060181,0.2153981440523436,0.40114930940619015,0.18752885901001665,0.3919457254244504,0.4763045148381018,0.3160281844768244,0.4261892583120204,0.2984498329934401,0.3099859915949569,0.5612367420452271,0.6929434202161474,0.2239697840915497,0.4122654551010194,0.2838971590483231,0.2705993115220583,0.3509458612933437,0.4546296468687838,0.3494392531992514,0.33161428651659186,0.2734149830577872,0.3685661167422106,0.3919457254244504,0.3650604744660469,0.6075095631165693,0.3919457254244504,0.2851342836699384,0.2852390680555405,0.5994321169418446,0.3919457254244504,0.3919457254244504,0.4855807877813505,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.10869565217391304,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504
292,XMMU J004245.2+41172,NS0044,49.26,train,NS,NS,1,1,NS,0.9499813937324477,0.05001860626755231,0.9499813937324477,1.0,1.0,0.00032892791530235113,0.5998171406635042,0.5468389793033592,0.5504957081362705,0.0045729121823986215,0.0022378005552472296,0.6736654995291476,0.6241452678808617,0.4618771262757654,0.6477379814533107,0.4102628285356696,0.6774849599609035,0.03058686658333669,0.027086141843312258,0.7108912564415174,0.6094996235016117,0.6487278631437502,0.7138701241469099,0.5029011553273428,0.6474177931671188,0.6603173158211755,0.6456216289001878,0.6477091057863827,0.6817046451744382,0.6145687420793607,0.4741909466680109,0.6173283427878417,0.0018742635975692366,0.7513450667019381,0.6623327052300573,0.4836828644501279,0.634300982912555,0.4443666199719832,0.5181108665199119,0.5393621529985166,0.44579739556908493,0.715405728373501,0.6666954226760005,0.6456399197963172,0.7186496944244202,0.7503439722558246,0.6996738868423467,0.6863137114701217,0.6773351904165398,0.7116459755956629,0.001572163640505549,0.7087135930904008,0.7413931950875781,0.5759741392927213,0.6230103170635918,0.6605395563422928,0.41671048480387,0.1909997068308414,0.18261352589918067,0.7061394694533762,0.00010440239393327662,0.0011457809492680633,0.15985492551283054,8.738650728016048e-05,0.005755456409019657,0.10869565217391304,0.0007207982366217121,0.3410331260312223,0.48469380448067,0.14020527624087886,0.04354857340880213,0.0069286912870330005,0.0014455832017661332,0.463880438872502,0.012459918189966208,0.471080654576068,1.5433641115025842e-09,0.7183651021475782,0.3833696243875885,0.0011159811074895644,0.053613053613053616,0.4252238631941041,0.4638280251091427,0.4486082140177621,0.426271030217324,0.3919457254244504,0.4681856524599722,0.527983866106334,0.4912892054607185
293,J1745-2900          ,BH0027,337.0,train,BH,BH,1,1,BH,0.9886849488229607,0.9886849488229607,0.011315051177039404,0.875,0.8057208237986271,0.02162070380224074,0.5571779568939351,0.4663939272774544,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.5534204354086504,0.4961794887543397,1.0,0.5440616135183189,0.733566958698373,0.3285502638125097,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.4464899231774439,0.43289965173923295,0.3919457254244504,1.0,0.1935231970628633,0.37435883802264736,0.27130197940673056,0.3479435507005598,0.5406941836680266,0.3919457254244504,0.8520012097993749,0.4734632189066775,0.3919457254244504,0.5221509449282419,0.4282521046980982,0.5182097186700767,0.3919457254244504,0.18876325795477286,0.9443666199719832,0.9986755668573852,0.03241445402784824,0.4729182952131377,0.4866479050322588,0.5041107106143202,0.3919457254244504,0.5656597690480168,0.5234902663753537,0.3919457254244504,0.4964830075310956,0.5019141839244706,0.3919457254244504,0.4573726087438658,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.4604602065189031,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504
294,CXOU J100515.4-07425,BH0019,17.39,train,BH,BH,1,1,BH,0.9968806951314763,0.9968806951314763,0.003119304868523822,0.875,0.9439359267734552,2.6630335331535378e-05,0.19161981648597345,0.12013004699550901,0.07011428435716817,0.00031597751386774203,0.00011595485179343908,0.3465148216996376,0.2647463161552552,0.21753051831098655,0.2815356104109165,0.15133917396745933,0.3608825994434952,0.0017082457560630873,0.0016236900076443126,0.5098599964187045,0.23022614296948446,0.3498452763222359,0.5165862573678162,0.2719383825417202,0.2961534219443848,0.4125295822190497,0.3336384592406384,0.3936426372812677,0.3630040684052757,0.27159647535837883,0.3085492489162214,0.21012972418463888,0.3919457254244504,0.5325267168026641,0.37452234508542265,0.34122762148337604,0.3769359836035464,0.2900240144086451,0.4093956373824295,0.4831532104259377,0.25914651333220584,0.4715896409535033,0.3327434210289261,0.3013963635176051,0.4314102310380889,0.5033067875677438,0.3918582257060253,0.4025006823512309,0.3149413990151244,0.4217704169340401,0.3919457254244504,0.4337774031006853,0.3437688745721764,0.03948334909581132,0.35509541502231545,0.3144510108821007,0.4674518876853507,0.3919457254244504,0.3919457254244504,0.4381028938906753,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.054347826086956534,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504
295,EXO 1745-248        ,NS0020,23.47,train,NS,NS,1,1,NS,0.9976828801225583,0.002317119877441593,0.9976828801225583,0.5625,0.7394164759725401,0.0007788782168019017,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.0009289764015181928,0.00023319179929491332,0.43251251451423417,0.3785962236235611,0.7487492495497299,0.4104190799608148,0.5666082603254067,0.5466604826710384,0.006305455914383864,0.006125349503464045,0.23434358233753216,0.3329263218635801,0.44366742682499466,0.2979664337852285,0.8922207958921695,0.4984174751213166,0.27997286342434197,0.5119740503419133,0.29574602861046445,0.4600886039558698,0.4647657589251822,0.1492589978828511,0.33591355744143764,0.3919457254244504,0.5989580204911857,0.4601587897705951,0.9610230179028132,0.23622438641128765,0.8999899939963979,0.2387432459475685,0.2991629582538673,0.9274479959411466,0.5378727514407611,0.42912321247136337,0.4255144529788649,0.5928030012950456,0.5798292014064454,0.4982652134203868,0.5599986584342068,0.3883567921488458,0.4980932500212088,0.3919457254244504,0.5106106265122606,0.5039930206026441,0.3919457254244504,0.16280359274738185,0.3729024773789521,0.3125109545343008,0.3919457254244504,0.3919457254244504,0.6206457663451233,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.0,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504
296,XMMU J004245.2+41172,NS0046,4.71,train,NS,NS,1,1,NS,0.9952296748826789,0.00477032511732127,0.9952296748826789,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.8411907220894395,0.6723860368486224,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.7826744935450411,0.5024276111211703,0.5656393836301782,0.5634948156975501,0.3395744680851064,0.4831954416783843,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.4328273477619924,0.4270354661665835,0.3919457254244504,0.9217458279845956,0.3919457254244504,0.4755691380026586,0.4558126589657719,0.4936613523489278,0.5477202888215605,0.3919457254244504,0.5755620526262728,0.47290099750138,0.3919457254244504,0.33189455961051284,0.3919457254244504,0.5162659846547314,0.3919457254244504,0.0,1.0,1.0,0.0,0.3919457254244504,0.4718229347889266,0.6310961562541456,0.3919457254244504,0.40682720345873796,0.5164829671127928,0.3919457254244504,0.3214370775708639,0.3018748688783001,0.3919457254244504,0.3523949634584969,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3193286752250887,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504
297,IGR J00291+5934     ,NS0028,18.99,train,NS,NS,1,1,NS,0.8358915213798905,0.16410847862011008,0.8358915213798905,0.90625,0.9436498855835241,0.00045668270479233634,0.5078726665363537,0.3709785418040871,0.3919457254244504,0.005833824110532417,0.003395094606790721,0.6354240830009968,0.6788905790215968,0.8087352411446868,0.6676888163556276,0.6960700876095121,0.6430967210228046,0.030807330489402717,0.02628851424872251,0.5569190379863955,0.6491546846848738,0.6217960055627021,0.5572723227354801,0.8993068035943517,0.582195873091647,0.5816102108876611,0.6005870252574608,0.5563579898202792,0.6709983569553354,0.5401999526307923,0.6322209900191551,0.6234946630854566,0.3919457254244504,0.7012026626035434,0.6233708276622959,0.7489002557544756,0.5076626678017382,0.591254752851711,0.7399939963978387,0.8252807798262343,0.4767461525452393,0.6674955326002461,0.6413903981695344,0.624510112949678,0.6248243144036598,0.7124425335334332,0.6695120072129908,0.5866902800111911,0.6604221364675847,0.6714442453939407,0.3919457254244504,0.6499919009456712,0.2160928796725052,0.3919457254244504,0.5012825965118864,0.6705864851145018,0.4432642759491008,0.3919457254244504,0.3919457254244504,0.25355037513397644,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.036231884057971016,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504
298,J1745-2900          ,BH0027,337.0,train,BH,BH,1,1,BH,0.9728500364159156,0.9728500364159156,0.0271499635840844,0.875,0.8057208237986271,0.02162070380224074,0.33115487284184536,0.3060408565670822,0.3919457254244504,0.003087509931481418,5.183285075106897e-05,0.5222543310257681,0.59159122708578,1.0,0.6221810567728965,0.9862327909887358,0.3919457254244504,0.028360718848913863,0.02830881213586216,0.3919457254244504,0.5757700309352266,0.5078649803983486,0.3919457254244504,1.0,0.3919457254244504,0.13718939555811802,0.3919457254244504,0.13670008674315584,0.6108398605490418,0.3919457254244504,0.3919457254244504,0.5866482770328546,0.3919457254244504,0.6548326550556998,0.5228253201794834,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.5931831355287384,0.5843970345857363,0.5781149016102368,0.3919457254244504,0.6988977274458831,0.6373199896696765,0.3919457254244504,0.6468265569222926,0.6300849638777625,0.3919457254244504,0.5713817615655916,0.10217435071471713,0.3919457254244504,0.3919457254244504,0.6311301832707912,0.05731412346198338,0.3919457254244504,0.3919457254244504,0.17383440514469453,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.0,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504
299,XMMU J004245.2+41172,NS0044,49.26,train,NS,NS,1,1,NS,1.0,0.0,1.0,1.0,1.0,0.00032892791530235113,0.7228784481284322,0.5889155702108659,0.3919457254244504,0.0026067757205208908,0.0019187751715006934,0.697325809102231,0.5137529813737425,0.2987792675605363,0.5248180501404938,0.13632040050062574,0.5787947060186951,0.01560069813928732,0.011893555534895251,0.5279831350043239,0.4549054536110054,0.5454078452229465,0.5733630966642581,0.4906803594351733,0.5001576101375849,0.5567024663630479,0.5298952120829027,0.5893425577641256,0.5462435644164663,0.4530662773879454,0.2991228954531707,0.4452360929051534,0.3919457254244504,0.6176382749797651,0.5412520486675508,0.4843478260869565,0.54030291762713,0.30123073844306586,0.5081048629177507,0.6889701207883027,0.17041546874119173,0.5837851864716216,0.5019964526614535,0.5684550966689588,0.5328170797462964,0.5847843215957567,0.5461104838792524,0.4911257733794278,0.42864090724590426,0.5368590772619206,0.3919457254244504,0.5724419645208333,0.5445943225286894,0.3919457254244504,0.4740985311898772,0.4167581868723755,0.4537806288779051,0.3919457254244504,0.3919457254244504,0.6772508038585209,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.0,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504
300,SAXWFC J1744.9-2921.,NS0068,9.04,train,NS,NS,1,1,NS,0.8197210314162454,0.1802789685837548,0.8197210314162454,0.5625,0.7643020594965676,0.0002450649621241291,0.6326316374924884,1.0,0.601660567272986,0.004484519117802656,3.664161297025412e-05,0.6303754742051073,0.6062672467807027,1.0,0.6761081339789027,0.9824780976220274,0.3225146762290567,0.04107234504257468,0.041056057859179367,0.3919457254244504,0.5931652950349824,0.5388907825639239,0.3919457254244504,1.0,0.2277991476240177,0.11755342473151233,0.30727152114217576,0.17423907200797814,0.6785186247532121,0.21828914886601025,0.9641092852102026,0.6487735920727641,0.0,0.6988555857176956,0.5561922184350935,1.0,0.3919457254244504,0.9643786271763058,0.973133880328197,0.9861199406653952,0.6725294548734427,0.625229372581819,0.6610385924685858,1.0,0.3297448997678937,0.9294718390823672,0.9862004135853024,0.3107679702520165,0.704626773200649,0.704405821681197,0.0,0.6633386752797611,0.6744513791020736,0.6619554094692532,0.3919457254244504,0.6486331773834071,0.0,0.0,0.2491320649909735,0.7485932475884246,0.0,0.0,0.9461820450822868,8.541457063983541e-06,1.0,0.0,0.005860834392499409,0.0,1.0,0.4507256835859193,0.04805359824419545,0.407523862724366,0.9781892650276692,0.2986436294464375,0.9741372175784159,1.0,0.44111498257683057,0.0,0.05634186173108328,0.07214644862323234,0.07808857808857808,0.384272102123948,0.37718730278206103,0.3477812248470861,0.3202263245003786,0.1277673545966229,0.4131068166462439,0.0,0.0
301,J1745-2900          ,BH0027,337.0,train,BH,BH,1,1,BH,0.9826316926352628,0.9826316926352628,0.01736830736473703,0.875,0.8057208237986271,0.02162070380224074,0.5468035904508999,0.4807223765075219,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.5634944740866221,0.5626909501061799,1.0,0.6134483450846308,0.9287108886107636,0.3956047215788978,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.5324030566352358,0.4852173726991388,0.3919457254244504,1.0,0.2915335953664617,0.25652604482559993,0.3890662799897001,0.26549374547239724,0.6020438727873029,0.2906090290933705,0.8633430789394092,0.5661850221304007,0.3919457254244504,0.5985940961988074,0.4900270613620869,1.0,0.3919457254244504,1.0,0.9281068641184712,0.9742000423818604,0.6225266362252664,0.5491234970427881,0.5659895178993868,0.5622799016338549,0.3023314249152487,0.6574422722299547,0.6008925668535546,0.3007172901844937,0.6159472285132659,0.6005869151409726,0.3919457254244504,0.5211812509967695,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.5751907071853429,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504
302,CXOU J100514.2-07423,BH0018,16.29,train,BH,BH,1,1,BH,0.9957138570285411,0.9957138570285411,0.004286142971459056,0.6,0.7796338672768879,1.7198679595877962e-05,0.2900693829950847,0.6039734197030481,0.20246364281397464,0.0001817780850538301,5.177807371276181e-05,0.351226679879373,0.21149709723314555,0.1681508905343206,0.2022090516568733,0.08065081351689612,0.30029181909384656,0.001089817613705671,0.0010878133909755798,0.4687006638961891,0.15334089611706084,0.30183420386314697,0.4774835591660345,0.254017971758665,0.21156786049520945,0.3809735933329407,0.2781216581967992,0.36237298091183984,0.30868556092129634,0.1957602539326151,0.25879624962193776,0.09720840359323617,0.3919457254244504,0.5075907362724678,0.32287559406391114,0.2990281329923273,0.3371181014264723,0.21753051831098655,0.4356113668200921,0.5876774740411104,0.15282710412086364,0.42008460165923056,0.2687165152579001,0.5190806244655521,0.3357003142900489,0.5840305932510941,0.5606101931005092,0.31428185646136503,0.10085373714408606,0.35708206896136874,0.3919457254244504,0.42683385991044703,0.47714918461848205,0.3377703694510653,0.3122747818721247,0.18770937311977395,0.4671013425877238,0.3919457254244504,0.3919457254244504,0.2997722400857449,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.07246376811594203,0.3919457254244504,0.3919457254244504,0.5837433671938,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.544765819047788,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504
