,feat_name,feat_imp
59,hard_hs_hilim,0.003837256223984712
60,hard_hs,0.003817621209814065
61,powlaw_ampl,0.003769372515641837
62,hard_hm_lolim,0.003615228506763151
63,powlaw_ampl_lolim,0.0035944316058531185
64,photflux_aper_lolim_b,0.0035539901092350073
65,flux_bb_lolim,0.003523692643245047
66,var_min,0.0034784253996157206
67,bb_ampl,0.003437237506026964
68,var_index,0.0034252964194066075
69,hard_ms_lolim,0.0033825564893318425
70,bb_ampl_lolim,0.003185153122525197
71,var_mean,0.0030882841782452685
72,flux_aper_lolim_b,0.0029863434577865815
73,flux_aper_lolim_h,0.0025772777509677877
74,flux_bb,0.002491223725326948
75,photflux_aper_lolim_h,0.002200063837597049
76,powlaw_ampl_hilim,0.0016269260818308918
77,powlaw_stat,0.0013343559139357727
78,flux_brems_lolim,0.0012138622583281202
79,flux_aper_lolim_u,0.0010351459171697092
80,flux_aper_u,0.0008651577440452499
81,powlaw_gamma,0.0008140910968045725
>>>>>>> bde4711baf4d50fa28fc871e2251fda85c4783cf
