,NAME,PSRJ,RAJ,DECJ,RAJD,num_obs,DECJD,BINCOMP,ASSOC_MOD,ASSOC,SURVEY,PSR,Unnamed: 11
199,J0518+5416,J0518+5416,05:18:53.1,+54:16:50.0,79.72166526,0,54.28055748,,NA,,"gbncc,lotaas",,
200,J0519+44,J0519+44,05:19,+44,79.75,0,44.0,,NA,,gb350,,
201,J0519-6932,J0519-6932,05:19:46.9,-69:32:23.4,79.9454875,0,-69.53985556,,EXGAL,EXGAL:LMC,misc,,
202,J0520-2553,J0520-2553,05:20:36.1,-25:53:12.2,80.15077229,0,-25.88674819,,NA,,"pks70,pkshl",,
203,J0521-68,J0521-68,05:21:44,-68:35,80.43333333,0,-68.58333333,,EXGAL,EXGAL:LMC,misc,,
204,J0522-6847,J0522-6847,05:22:23.0,-68:47:02.2,80.59608333,0,-68.78394444,,EXGAL,EXGAL:LMC,misc,,
205,B0523+11,J0525+1115,05:25:56.4,+11:15:19.0,81.48520125,0,11.2553,,NA,,"mol2,gb4,lotaas",,
206,J0525-6607,J0525-6607,05:26:00.9,-66:04:36.3,81.50375,4,-66.07675,,XRS,"XRS:SGR_0526-66,SNR:N49(?)[ekl+80]",misc,"AXP,NRAD",
207,B0525+21,J0528+2200,05:28:52.2,+22:00:04,82.21776667,0,22.00111111,,NA,,"gb1,gb3,gb4,lotaas",,
208,J0529-0715,J0529-0715,05:29:08.9,-07:15:26.4,82.2873875,0,-7.25734167,,NA,,fast_uwb,,
209,B0529-66,J0529-6652,05:29:50.9,-66:52:39.9,82.46208333,0,-66.87775,,EXGAL,EXGAL:LMC,misc,,
210,J0532-6639,J0532-6639,05:32:59.5,-66:39:37.3,83.24795833,0,-66.66036111,,EXGAL,EXGAL:LMC,misc,,
211,J0532-69,J0532-69,05:32:04,-69:46,83.01666667,0,-69.76666667,,EXGAL,EXGAL:LMC,misc,,
212,J0533+0402,J0533+0402,05:33:25.8,+04:01:59.7,83.35761667,0,4.03325,,NA,,"gb4,lotaas",,
213,J0533-4524,J0533-4524,05:33:13.8,-45:24:50.2,83.307875,0,-45.41394444,,NA,,misc,,
214,J0533+6759,J0533+6759,05:33:55.1,+67:59:17.4,83.47975042,0,67.98819139,,GRS,GRS:4FGL_J0533.8+6800[fermi21],FermiAssoc,HE,
215,B0531+21,J0534+2200,05:34:31.9,+22:00:52.0,83.63322083,0,22.01446111,,GRS,"GRS:4FGL_J0534.5+2200[fermi21],SNR:PWN:C","misc,ar4,gb4,lotaas","HE[cdt69,fhm+69,hjm+70]",
216,J0534+34,J0534+34,05:34:30,+34:07,83.625,0,34.11666667,,NA,,misc,RRAT[ttm18],
217,J0534-6703,J0534-6703,05:34:36.1,-67:03:48.8,83.65070833,0,-67.06355556,,EXGAL,EXGAL:LMC,misc,,
218,J0535-66,J0535-66,05:35:40,-66:52,83.91666667,0,-66.86666667,,EXGAL,EXGAL:LMC,misc,,
219,J0535-6935,J0535-6935,05:35,-69:35,83.75,0,-69.58333333,,EXGAL,EXGAL:LMC,misc,,
220,B0538-75,J0536-7543,05:36:30.8,-75:43:54.8,84.12841667,0,-75.73188889,,NA,,"mol2,pks70",,
221,J0537-69,J0537-69,05:37:43,-69:21,84.42916667,0,-69.35,,EXGAL,EXGAL:LMC,misc,,
222,J0537-6910,J0537-6910,05:37:47.4,-69:10:19.8,84.44756667,35,-69.17218889,,EXGAL,"EXGAL:LMC,SNR:N157B",misc,NRAD,
223,J0538+2817,J0538+2817,05:38:25.0,+28:17:09.1,84.604405,3,28.28587806,,SNR,SNR:S147[acj+96],"ar4,gb4,lotaas",HE[mkz+03],
224,J0540+3207,J0540+3207,05:40:37.1,+32:07:37.3,85.15465,0,32.12702778,,NA,,"palfa,lotaas",,
225,B0540-69,J0540-6919,05:40:11.2,-69:19:54.1,85.046675,19,-69.33171389,,GRS,"GRS:4FGL_J0540.3-6920[fermi21],EXGAL:LMC",misc,HE[mp85],
226,J0540-7125,J0540-7125,05:40:30.8,-71:25:31.4,85.12833333,0,-71.42538889,,NA,,pks70,,
227,J0542-68,J0542-68,05:42:35,-68:16,85.64583333,0,-68.26666667,,EXGAL,EXGAL:LMC,misc,,
228,B0540+23,J0543+2329,05:43:11.0,+23:16:40.1,85.79583333,0,23.27780556,,XRS,XRS:[pb15],"jb1,gb1,ar4,gb4,lotaas",,
229,J0543-6851,J0543-6851,05:43:52.7,-68:51:25.3,85.969625,0,-68.85702778,,EXGAL,EXGAL:LMC,misc,,
230,J0544+20,J0544+20,05:44:12,+20:50,86.05,0,20.83333333,,NA,,ar327,RRAT[dsm+16],
231,J0545-03,J0545-03,05:45,-03:10,86.25,0,-3.16666667,,NA,,gb350,RRAT,
232,J0546+2441,J0546+2441,05:46:28.7,+24:41:21,86.61983333,0,24.68916667,,NA,,"ar4,lotaas",,
233,J0550+09,J0550+09,05:50:28,+09:51,87.61666667,0,9.85,,NA,,ar327,RRAT[dsm+16],
234,J0554+3107,J0554+3107,05:54:05.0,+31:07:41,88.520875,0,31.12805556,,GRS,"GRS:4FGL_J0554.1+3107[fermi21],SNR:G179.",FermiBlind,NRAD,
235,J0555+3948,J0555+3948,05:55,+39:48,88.75,0,39.8,,NA,,"htru_eff,lotaas",,
236,J0555-7056,J0555-7056,05:55:01.8,-70:56:45.6,88.75770833,0,-70.946,,EXGAL,EXGAL:LMC,misc,,
237,J0557+1550,J0557+1550,05:57:31.4,+15:50:06.0,89.38103825,0,15.83501278,He[skl+15],NA,,palfa,,
238,J0557-2948,J0557-2948,05:57:32.9,-29:48:16.8,89.38749792,0,-29.80466778,,NA,,gbncc,,
239,B0559-57,J0600-5756,06:00:46.5,-57:56:54,90.19375,0,-57.94833333,,NA,,"mol2,pks70",,
240,B0559-05,J0601-0527,06:01:58.9,-05:27:50.8,90.49573,0,-5.46413083,,NA,,"mol2,pks70",,
241,J0605+3757,J0605+3757,06:05:05.5,+37:57:35.9,91.27309958,0,37.95998889,He[san16],GRS,GRS:4FGL_J0605.1+3757[fermi21],FermiAssoc,HE,
242,J0608+00,J0608+00,06:08:49,+00:39,92.20416667,0,0.65,,NA,,"ar327,lotaas",,
243,J0609+16,J0609+16,06:09:13,+16:34,92.30416667,0,16.56666667,,NA,,misc,,
244,J0609+2130,J0609+2130,06:09:58.8,+21:30:02.8,92.49535875,0,21.50078889,,NA,,"ar4,lotaas",,
245,J0610-2100,J0610-2100,06:10:13.5,-21:00:27.9,92.55664776,0,-21.00775869,UL[pmd+12],GRS,GRS:4FGL_J0610.2-2100[fermi21],pkshl,HE[egc+13],
246,J0611+04,J0611+04,06:11:18,+04:06,92.825,0,4.1,,NA,,ar327,,
247,J0611+1436,J0611+1436,06:11:18.6,+14:36:52,92.82770417,0,14.61444444,,NA,,"palfa,fast_gpps",,
248,J0611+30,J0611+30,06:11:16,+30:16,92.81666667,0,30.26666667,,NA,,"misc,lotaas",,
249,B0609+37,J0612+3721,06:12:48.6,+37:21:37.3,93.20286134,8,37.36037689,,NA,,"gb3,lotaas",,
