obs_id,true_class,level_a_prob,level_a_class,level_b_prob,level_b_class,th_class,truth,is_ok,src_n,src_id,significance,class
CV_OBS_509,CV,0.9927038209266738,CV,1.0,CV,CV,1,1,CXOGLB J002406.0-72045,CV0081,25.99,CV
CV_OBS_510,CV,0.9542760401179521,CV,1.0,CV,CV,1,1,CXOGLB J002406.0-72045,CV0081,25.99,CV
CV_OBS_511,CV,0.891751002715425,CV,0.9991196581196581,CV,CV,1,1,CXOGLB J002406.0-72045,CV0081,25.99,CV
CV_OBS_512,CV,0.7912554859942016,CV,0.9991196581196581,CV,CV,1,1,CXOGLB J002406.0-72045,CV0081,25.99,CV
CV_OBS_513,CV,0.9352809258821977,CV,0.9982497330246554,CV,CV,1,1,CXOGLB J002406.0-72045,CV0081,25.99,CV
CV_OBS_514,CV,0.8782242553193792,CV,0.8505861398884323,CV,CV,1,1,CXOGLB J002406.0-72045,CV0081,25.99,CV
CV_OBS_515,CV,0.9895235340929968,CV,0.9905984395008786,CV,CV,1,1,CXOGLB J002406.0-72045,CV0081,25.99,CV
CV_OBS_516,CV,0.902495939105681,CV,1.0,CV,CV,1,1,CXOGLB J002406.0-72045,CV0081,25.99,CV
CV_OBS_517,CV,0.9496975054867485,CV,0.9873695400469011,CV,CV,1,1,CXOGLB J002406.0-72045,CV0081,25.99,CV
CV_OBS_518,CV,0.7565469766012938,CV,0.9991196581196581,CV,CV,1,1,CXOGLB J002406.0-72045,CV0081,25.99,CV
CV_OBS_519,CV,0.9210378576428845,CV,1.0,CV,CV,1,1,CXOGLB J002406.0-72045,CV0081,25.99,CV
CV_OBS_520,CV,0.970443034792155,CV,0.8973067709104716,CV,CV,1,1,CXOGLB J002406.3-72044,CV0082,53.28,CV
CV_OBS_521,CV,0.6280218667636847,CV,0.8498828646299597,CV,CV,1,1,CXOGLB J002406.3-72044,CV0082,53.28,CV
CV_OBS_523,CV,0.9844875293274132,CV,0.9721887660367503,CV,CV,1,1,CXOGLB J002406.3-72044,CV0082,53.28,CV
CV_OBS_524,CV,0.8784762835600659,CV,1.0,CV,CV,1,1,CXOGLB J002406.3-72044,CV0082,53.28,CV
CV_OBS_525,CV,0.9802395783817679,CV,0.9788380535453708,CV,CV,1,1,CXOGLB J002406.3-72044,CV0082,53.28,CV
CV_OBS_526,CV,0.9149789061973262,CV,1.0,CV,CV,1,1,CXOGLB J002406.3-72044,CV0082,53.28,CV
CV_OBS_527,CV,0.9855500716900852,CV,0.9905521123030571,CV,CV,1,1,CXOGLB J002406.3-72044,CV0082,53.28,CV
CV_OBS_528,CV,0.585800558384143,XRB,0.9894567310065757,CV,CV,1,1,CXOGLB J002406.3-72044,CV0082,53.28,CV
CV_OBS_529,CV,0.8853965126143288,CV,0.9884543315762829,CV,CV,1,1,CXOGLB J002406.3-72044,CV0082,53.28,CV
CV_OBS_530,CV,0.9922534432755578,CV,0.9964322916666668,CV,CV,1,1,CXOGLB J002406.3-72044,CV0082,53.28,CV
CV_OBS_531,CV,0.8700811800889945,CV,0.9994018583042974,CV,CV,1,1,CXOGLB J002406.3-72044,CV0082,53.28,CV
CV_OBS_532,CV,0.978003315735571,CV,0.9988107638888888,CV,CV,1,1,CXOGLB J002406.3-72044,CV0082,53.28,CV
CV_OBS_533,CV,0.9282836032156253,CV,0.9991196581196581,CV,CV,1,1,CXOGLB J002407.1-72054,CV0083,18.17,CV
CV_OBS_534,CV,0.9655721384564228,CV,0.9957863247863247,CV,CV,1,1,CXOGLB J002407.1-72054,CV0083,18.17,CV
CV_OBS_535,CV,0.9782953151968923,CV,1.0,CV,CV,1,1,CXOGLB J002407.1-72054,CV0083,18.17,CV
CV_OBS_536,CV,0.9235016694199991,CV,1.0,CV,CV,1,1,CXOGLB J002407.1-72054,CV0083,18.17,CV
CV_OBS_537,CV,0.9725962272438128,CV,1.0,CV,CV,1,1,CXOGLB J002407.1-72054,CV0083,18.17,CV
CV_OBS_538,CV,0.823840026539596,CV,0.9929305845252795,CV,CV,1,1,CXOGLB J002407.1-72054,CV0083,18.17,CV
CV_OBS_539,CV,0.9951740581247854,CV,1.0,CV,CV,1,1,CXOGLB J002407.1-72054,CV0083,18.17,CV
CV_OBS_54,CV,0.9946112310679434,CV,0.9967270913368474,CV,CV,1,1,[HPH2013] 108         ,CV0005,14.3,CV
CV_OBS_540,CV,0.8787346459668578,CV,0.9991196581196581,CV,CV,1,1,CXOGLB J002407.1-72054,CV0083,18.17,CV
CV_OBS_541,CV,0.9570115402838193,CV,1.0,CV,CV,1,1,CXOGLB J002407.1-72054,CV0083,18.17,CV
CV_OBS_542,CV,0.8375732276255043,CV,0.99588049078293,CV,CV,1,1,CXOGLB J002407.1-72054,CV0083,18.17,CV
CV_OBS_543,CV,0.9633963641723834,CV,0.9888376068376071,CV,CV,1,1,CXOGLB J002407.1-72054,CV0083,18.17,CV
CV_OBS_544,CV,0.9958715001473623,CV,1.0,CV,CV,1,1,CXOGLB J002407.1-72054,CV0083,18.17,CV
CV_OBS_546,CV,0.9956654821704825,CV,0.9528973786202751,CV,CV,1,1,CXOGLB J002407.7-72052,CV0084,8.88,CV
CV_OBS_548,CV,0.972973725530253,CV,0.9988107638888889,CV,CV,1,1,CXOGLB J002407.7-72052,CV0084,8.88,CV
CV_OBS_549,CV,0.663797112951953,CV,1.0,CV,CV,1,1,CXOGLB J002407.7-72052,CV0084,8.88,CV
CV_OBS_55,CV,0.9795685545294803,CV,1.0,CV,CV,1,1,[HPH2013] 108         ,CV0005,14.3,CV
CV_OBS_550,CV,0.989360123522916,CV,1.0,CV,CV,1,1,CXOGLB J002407.7-72052,CV0084,8.88,CV
CV_OBS_551,CV,0.8912555501684812,CV,0.9944020072068851,CV,CV,1,1,CXOGLB J002407.7-72052,CV0084,8.88,CV
CV_OBS_552,CV,0.9914376819909704,CV,0.9978863374381467,CV,CV,1,1,CXOGLB J002407.7-72052,CV0084,8.88,CV
CV_OBS_553,CV,0.9856298387594836,CV,1.0,CV,CV,1,1,CXOGLB J002407.7-72052,CV0084,8.88,CV
CV_OBS_554,CV,0.9771596429131146,CV,1.0,CV,CV,1,1,CXOGLB J002407.7-72052,CV0084,8.88,CV
CV_OBS_555,CV,0.9967141803429835,CV,0.9990755735492578,CV,CV,1,1,CXOGLB J002407.7-72052,CV0084,8.88,CV
CV_OBS_556,CV,0.7580699250714172,CV,0.9976215277777779,CV,CV,1,1,CXOGLB J002407.7-72052,CV0084,8.88,CV
CV_OBS_558,CV,0.9455709450091795,CV,1.0,CV,CV,1,1,CXOGLB J002407.9-72045,CV0085,16.47,CV
CV_OBS_559,CV,0.903989711739272,CV,0.9985215164239554,CV,CV,1,1,CXOGLB J002407.9-72045,CV0085,16.47,CV
CV_OBS_560,CV,0.8194715038927302,CV,1.0,CV,CV,1,1,CXOGLB J002407.9-72045,CV0085,16.47,CV
CV_OBS_561,CV,0.9792064840397898,CV,1.0,CV,CV,1,1,CXOGLB J002407.9-72045,CV0085,16.47,CV
CV_OBS_562,CV,0.9647196186553032,CV,0.9991196581196581,CV,CV,1,1,CXOGLB J002407.9-72045,CV0085,16.47,CV
CV_OBS_563,CV,0.9732083630842606,CV,0.9976411745436137,CV,CV,1,1,CXOGLB J002407.9-72045,CV0085,16.47,CV
CV_OBS_564,CV,0.9736037570937812,CV,0.9991196581196581,CV,CV,1,1,CXOGLB J002407.9-72045,CV0085,16.47,CV
CV_OBS_565,CV,0.9790553471459079,CV,0.9988478747203579,CV,CV,1,1,CXOGLB J002407.9-72045,CV0085,16.47,CV
CV_OBS_566,CV,0.9475077266786347,CV,0.9948316261919462,CV,CV,1,1,CXOGLB J002407.9-72045,CV0085,16.47,CV
CV_OBS_567,CV,0.850534204886827,CV,0.9982393162393163,CV,CV,1,1,CXOGLB J002407.9-72045,CV0085,16.47,CV
CV_OBS_568,CV,0.9489670816166191,CV,1.0,CV,CV,1,1,CXOGLB J002407.9-72045,CV0085,16.47,CV
CV_OBS_569,CV,0.947570327345424,CV,1.0,CV,CV,1,1,CXOGLB J002407.9-72045,CV0085,16.47,CV
CV_OBS_570,CV,0.7782761529669197,CV,1.0,CV,CV,1,1,CXOGLB J002407.9-72045,CV0085,16.47,CV
CV_OBS_571,CV,0.641258064119548,CV,1.0,CV,CV,1,1,CXOGLB J002408.2-72043,CV0086,12.82,CV
CV_OBS_572,CV,0.9920601768296581,CV,1.0,CV,CV,1,1,CXOGLB J002408.2-72043,CV0086,12.82,CV
CV_OBS_573,CV,0.9761978044261719,CV,1.0,CV,CV,1,1,CXOGLB J002408.2-72043,CV0086,12.82,CV
CV_OBS_574,CV,0.9356848576708375,CV,1.0,CV,CV,1,1,CXOGLB J002408.2-72043,CV0086,12.82,CV
CV_OBS_575,CV,0.9132773319691366,CV,1.0,CV,CV,1,1,CXOGLB J002408.2-72043,CV0086,12.82,CV
CV_OBS_576,CV,0.9923717484836889,XRB,0.8349129687515812,PULSAR,PULSAR,0,0,CXOGLB J002408.2-72043,CV0086,12.82,CV
CV_OBS_577,CV,0.9894645064272806,CV,0.9948454386187101,CV,CV,1,1,CXOGLB J002408.2-72043,CV0086,12.82,CV
CV_OBS_578,CV,0.9480973002556877,CV,0.9976215277777779,CV,CV,1,1,CXOGLB J002408.2-72043,CV0086,12.82,CV
CV_OBS_579,CV,0.8630796362251776,CV,1.0,CV,CV,1,1,CXOGLB J002408.2-72043,CV0086,12.82,CV
CV_OBS_581,CV,0.9826328116374818,CV,0.998239316239316,CV,CV,1,1,CXOGLB J002408.2-72043,CV0086,12.82,CV
CV_OBS_582,CV,0.796779942366872,CV,0.9752741351243855,CV,CV,1,1,CXOGLB J002408.2-72043,CV0086,12.82,CV
CV_OBS_583,CV,0.45043482744390567,PULSAR,0.6739145839152748,PULSAR,X,2,0,CXOGLB J002408.4-72050,CV0087,18.4,CV
CV_OBS_584,CV,0.9818807929614661,CV,1.0,CV,CV,1,1,CXOGLB J002408.4-72050,CV0087,18.4,CV
CV_OBS_585,CV,0.9827331129708853,CV,0.9914627263270355,CV,CV,1,1,CXOGLB J002408.4-72050,CV0087,18.4,CV
CV_OBS_586,CV,0.997603512858893,CV,0.9898769574944072,CV,CV,1,1,CXOGLB J002408.4-72050,CV0087,18.4,CV
CV_OBS_587,CV,0.9709093711362402,CV,0.9853268050041664,CV,CV,1,1,CXOGLB J002408.4-72050,CV0087,18.4,CV
CV_OBS_588,CV,0.9920788195792426,CV,0.9955078652159244,CV,CV,1,1,CXOGLB J002408.4-72050,CV0087,18.4,CV
CV_OBS_589,CV,0.9170246750144723,CV,0.9964890492639714,CV,CV,1,1,CXOGLB J002408.4-72050,CV0087,18.4,CV
CV_OBS_590,CV,0.9693990123832007,CV,1.0,CV,CV,1,1,CXOGLB J002408.4-72050,CV0087,18.4,CV
CV_OBS_591,CV,0.9861501628837762,CV,0.8602218306783722,CV,CV,1,1,CXOGLB J002408.4-72050,CV0087,18.4,CV
CV_OBS_592,CV,0.9871561883535906,CV,1.0,CV,CV,1,1,CXOGLB J002408.4-72050,CV0087,18.4,CV
CV_OBS_593,CV,0.9368735016141382,CV,0.829804691368829,CV,CV,1,1,CXOGLB J002408.4-72050,CV0087,18.4,CV
CV_OBS_594,CV,0.9677216150899456,CV,0.9713375769571547,CV,CV,1,1,CXOGLB J002408.4-72050,CV0087,18.4,CV
CV_OBS_595,CV,0.9947827932442808,CV,1.0,CV,CV,1,1,CXOGLB J002408.4-72050,CV0087,18.4,CV
CV_OBS_597,CV,0.9515366678606881,CV,0.9755774150922175,CV,CV,1,1,CXOGLB J002409.2-72054,CV0088,6.1,CV
CV_OBS_598,CV,0.9206464292192271,CV,0.8746092828404997,CV,CV,1,1,CXOGLB J002409.2-72054,CV0088,6.1,CV
CV_OBS_599,CV,0.9854684809164886,CV,0.9943186291048132,CV,CV,1,1,CXOGLB J002409.2-72054,CV0088,6.1,CV
CV_OBS_6,CV,0.984274838889717,CV,0.9850108634931029,CV,CV,1,1,[HPH2013] 100         ,CV0002,37.03,CV
CV_OBS_601,CV,0.7014008387382434,CV,1.0,CV,CV,1,1,CXOGLB J002409.2-72054,CV0088,6.1,CV
CV_OBS_602,CV,0.9949323493234931,CV,0.9976215277777777,CV,CV,1,1,CXOGLB J002409.2-72054,CV0088,6.1,CV
CV_OBS_603,CV,0.993969160283364,CV,0.9546826184092595,CV,CV,1,1,CXOGLB J002409.2-72054,CV0088,6.1,CV
CV_OBS_604,CV,0.9900612219732117,CV,0.9701818696208947,CV,CV,1,1,CXOGLB J002409.2-72054,CV0088,6.1,CV
CV_OBS_605,CV,0.9734157023000595,CV,0.9754888549028734,CV,CV,1,1,CXOGLB J002409.2-72054,CV0088,6.1,CV
CV_OBS_606,CV,0.9581352649892769,CV,1.0,CV,CV,1,1,CXOGLB J002409.2-72054,CV0088,6.1,CV
CV_OBS_607,CV,0.9588763146507703,CV,0.9766555980316652,CV,CV,1,1,CXOGLB J002409.2-72054,CV0088,6.1,CV
CV_OBS_609,CV,0.9920225151449377,CV,1.0,CV,CV,1,1,CXOGLB J002410.0-72044,CV0089,8.28,CV
CV_OBS_610,CV,0.7181022624180211,CV,0.9928645833333332,CV,CV,1,1,CXOGLB J002410.0-72044,CV0089,8.28,CV
CV_OBS_611,CV,0.9624838119066944,CV,0.5909853205538387,CV,X,2,1,CXOGLB J002410.0-72044,CV0089,8.28,CV
CV_OBS_613,CV,0.588084717593777,XRB,0.9897260234354688,CV,CV,1,1,CXOGLB J002410.0-72044,CV0089,8.28,CV
CV_OBS_614,CV,0.9653581383626693,CV,1.0,CV,CV,1,1,CXOGLB J002410.0-72044,CV0089,8.28,CV
CV_OBS_615,CV,0.9792272325121284,CV,0.9570575025303641,CV,CV,1,1,CXOGLB J002410.0-72044,CV0089,8.28,CV
CV_OBS_616,CV,0.6711390909607186,CV,0.9928645833333332,CV,CV,1,1,CXOGLB J002410.0-72044,CV0089,8.28,CV
CV_OBS_62,CV,0.9713035210597898,CV,0.8778758502787887,CV,CV,1,1,[HPH2013] 108         ,CV0005,14.3,CV
CV_OBS_620,CV,0.982319203115723,CV,1.0,CV,CV,1,1,CXOGLB J002410.0-72044,CV0089,8.28,CV
CV_OBS_622,CV,0.9911774879034564,CV,0.9943186291048134,CV,CV,1,1,CXOGLB J002410.6-72051,CV0090,6.98,CV
CV_OBS_624,CV,0.9950963877094845,CV,0.9931293929937022,CV,CV,1,1,CXOGLB J002410.6-72051,CV0090,6.98,CV
CV_OBS_625,CV,0.736736060893813,CV,1.0,CV,CV,1,1,CXOGLB J002410.6-72051,CV0090,6.98,CV
CV_OBS_626,CV,0.9928356777533065,CV,0.9683861949609428,CV,CV,1,1,CXOGLB J002410.6-72051,CV0090,6.98,CV
CV_OBS_627,CV,0.7677579635503166,CV,0.9994018583042974,CV,CV,1,1,CXOGLB J002410.6-72051,CV0090,6.98,CV
CV_OBS_628,CV,0.5196124354145,CV,0.9917608326632716,CV,CV,1,1,CXOGLB J002410.6-72051,CV0090,6.98,CV
CV_OBS_629,CV,0.9926645859295168,CV,0.9962334831982438,CV,CV,1,1,CXOGLB J002410.6-72051,CV0090,6.98,CV
CV_OBS_63,CV,0.9793030488350337,CV,0.96148564103675,CV,CV,1,1,[HPH2013] 108         ,CV0005,14.3,CV
CV_OBS_633,CV,0.9786650882532755,CV,0.9761677046875932,CV,CV,1,1,CXOGLB J002410.6-72051,CV0090,6.98,CV
CV_OBS_634,CV,0.952374286249321,CV,0.9826411745436137,CV,CV,1,1,CXOGLB J002410.7-72042,CV0091,23.78,CV
CV_OBS_635,CV,0.9387050306085198,CV,0.9871813569562793,CV,CV,1,1,CXOGLB J002410.7-72042,CV0091,23.78,CV
CV_OBS_636,CV,0.9866074548889342,CV,0.992087339862262,CV,CV,1,1,CXOGLB J002410.7-72042,CV0091,23.78,CV
CV_OBS_637,CV,0.9342576349521908,CV,1.0,CV,CV,1,1,CXOGLB J002410.7-72042,CV0091,23.78,CV
CV_OBS_638,CV,0.9918129150983278,CV,0.9772105201415636,CV,CV,1,1,CXOGLB J002410.7-72042,CV0091,23.78,CV
CV_OBS_639,CV,0.9642995316971428,CV,1.0,CV,CV,1,1,CXOGLB J002410.7-72042,CV0091,23.78,CV
CV_OBS_64,CV,0.9872229625689035,CV,0.9396169627829483,CV,CV,1,1,[HPH2013] 108         ,CV0005,14.3,CV
CV_OBS_640,CV,0.826393777755068,CV,0.9988107638888889,CV,CV,1,1,CXOGLB J002410.7-72042,CV0091,23.78,CV
CV_OBS_641,CV,0.9934377398073053,CV,0.982043479555675,CV,CV,1,1,CXOGLB J002410.7-72042,CV0091,23.78,CV
CV_OBS_642,CV,0.9948328302744295,CV,0.9978863374381467,CV,CV,1,1,CXOGLB J002410.7-72042,CV0091,23.78,CV
CV_OBS_643,CV,0.9690181873166985,CV,0.9958467494565058,CV,CV,1,1,CXOGLB J002410.7-72042,CV0091,23.78,CV
CV_OBS_644,CV,0.9841839631617779,CV,0.9938550109760216,CV,CV,1,1,CXOGLB J002410.7-72042,CV0091,23.78,CV
CV_OBS_645,CV,0.8991349621695071,CV,0.9979233747282528,CV,CV,1,1,CXOGLB J002410.7-72042,CV0091,23.78,CV
CV_OBS_646,CV,0.8823041436489939,CV,0.9966971013270355,CV,CV,1,1,CXOGLB J002411.8-72044,CV0092,5.0,CV
CV_OBS_647,CV,0.9778414580867908,CV,0.9798541191742653,CV,CV,1,1,CXOGLB J002411.8-72044,CV0092,5.0,CV
CV_OBS_648,CV,0.8054653697506948,CV,0.9988107638888888,CV,CV,1,1,CXOGLB J002411.8-72044,CV0092,5.0,CV
CV_OBS_649,CV,0.4566549561013603,XRB,0.9943682658804609,CV,CV,1,1,CXOGLB J002411.8-72044,CV0092,5.0,CV
CV_OBS_652,CV,0.9949158348975793,CV,0.9863935981781374,CV,CV,1,1,CXOGLB J002411.8-72044,CV0092,5.0,CV
CV_OBS_653,CV,0.6108334414833801,CV,0.9978863374381467,CV,CV,1,1,CXOGLB J002411.8-72044,CV0092,5.0,CV
CV_OBS_655,CV,0.9716607513624697,CV,0.9710345432018376,CV,CV,1,1,CXOGLB J002411.8-72044,CV0092,5.0,CV
CV_OBS_657,CV,0.9785349807608442,CV,0.9956087073836297,CV,CV,1,1,CXOGLB J002415.8-72043,CV0093,21.99,CV
CV_OBS_658,CV,0.9949158348975793,CV,1.0,CV,CV,1,1,CXOGLB J002415.8-72043,CV0093,21.99,CV
CV_OBS_659,CV,0.9552607091534071,CV,1.0,CV,CV,1,1,CXOGLB J002415.8-72043,CV0093,21.99,CV
CV_OBS_66,CV,0.9866186926732068,CV,0.9841513551834392,CV,CV,1,1,[HPH2013] 108         ,CV0005,14.3,CV
CV_OBS_660,CV,0.844841933614733,CV,0.9964786324786326,CV,CV,1,1,CXOGLB J002415.8-72043,CV0093,21.99,CV
CV_OBS_661,CV,0.9437634027332911,CV,0.9926657748649103,CV,CV,1,1,CXOGLB J002415.8-72043,CV0093,21.99,CV
CV_OBS_662,CV,0.9800348721354972,CV,0.9957726748762934,CV,CV,1,1,CXOGLB J002415.8-72043,CV0093,21.99,CV
CV_OBS_663,CV,0.9836801637706526,CV,0.9705359117968474,CV,CV,1,1,CXOGLB J002415.8-72043,CV0093,21.99,CV
CV_OBS_664,CV,0.8768465533649121,CV,0.9983333333333333,CV,CV,1,1,CXOGLB J002415.8-72043,CV0093,21.99,CV
CV_OBS_665,CV,0.7915420797044758,CV,0.9966971013270357,CV,CV,1,1,CXOGLB J002415.8-72043,CV0093,21.99,CV
CV_OBS_666,CV,0.49330031368822536,PULSAR,0.8372750576989312,PULSAR,PULSAR,0,0,CXOGLB J002415.8-72043,CV0093,21.99,CV
CV_OBS_667,CV,0.9925638943540063,CV,1.0,CV,CV,1,1,CXOGLB J002415.8-72043,CV0093,21.99,CV
CV_OBS_668,CV,0.9914891981665594,CV,1.0,CV,CV,1,1,CXOGLB J002416.9-72042,CV0094,38.28,CV
CV_OBS_669,CV,0.8905228852031551,CV,0.997967532840016,CV,CV,1,1,CXOGLB J002416.9-72042,CV0094,38.28,CV
CV_OBS_670,CV,0.5189774867249689,CV,1.0,CV,CV,1,1,CXOGLB J002416.9-72042,CV0094,38.28,CV
CV_OBS_671,CV,0.9685560238122499,CV,0.9988478747203579,CV,CV,1,1,CXOGLB J002416.9-72042,CV0094,38.28,CV
CV_OBS_672,CV,0.8852435443189305,CV,0.9686210577034168,CV,CV,1,1,CXOGLB J002416.9-72042,CV0094,38.28,CV
CV_OBS_673,CV,0.9557432662359182,CV,0.9803118005392641,CV,CV,1,1,CXOGLB J002416.9-72042,CV0094,38.28,CV
CV_OBS_674,CV,0.8682898010322065,CV,0.9991196581196581,CV,CV,1,1,CXOGLB J002416.9-72042,CV0094,38.28,CV
CV_OBS_675,CV,0.9035437586185185,CV,1.0,CV,CV,1,1,CXOGLB J002416.9-72042,CV0094,38.28,CV
CV_OBS_676,CV,0.9976198085626178,CV,0.9950547237996904,CV,CV,1,1,CXOGLB J002416.9-72042,CV0094,38.28,CV
CV_OBS_677,CV,0.7666765203555762,CV,1.0,CV,CV,1,1,CXOGLB J002416.9-72042,CV0094,38.28,CV
CV_OBS_678,CV,0.9753758502666395,CV,1.0,CV,CV,1,1,CXOGLB J002416.9-72042,CV0094,38.28,CV
CV_OBS_679,CV,0.9967231709785511,CV,0.984566029703368,CV,CV,1,1,CXOU J192035.7+374452 ,CV0095,10.9,CV
CV_OBS_680,CV,0.6905764140543267,CV,0.9898769574944072,CV,CV,1,1,CXOU J192056.3+374613 ,CV0096,10.63,CV
CV_OBS_681,CV,0.9519430672865413,CV,0.9994018583042974,CV,CV,1,1,CXOU J192105.4+374457 ,CV0097,4.06,CV
CV_OBS_682,CV,0.38967218268646797,CV,0.988498489688046,CV,CV,1,1,CXOU J192107.4+374756 ,CV0098,4.4,CV
CV_OBS_683,CV,0.9009196569246114,CV,0.9755755616675575,CV,CV,1,1,IGR J15529-5029       ,CV0102,14.12,CV
CV_OBS_684,CV,0.997632183908046,CV,1.0,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_685,CV,0.9940235061575797,CV,1.0,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_686,CV,0.8987625099995539,CV,0.9994018583042974,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_687,CV,0.9858412625102925,CV,0.961797543447077,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_688,CV,0.9952135221448289,CV,0.9988107638888888,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_689,CV,0.7439400026065565,CV,0.9912174147672592,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_690,CV,0.8066201766718989,CV,1.0,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_691,CV,0.9741179282330805,CV,0.9929305845252793,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_692,CV,0.6441033526302157,CV,1.0,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_693,CV,0.9589335175327637,CV,0.9976411745436137,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_694,CV,0.9812488157723432,CV,1.0,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_695,CV,0.6480961428359744,CV,1.0,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_696,CV,0.9495436619323447,CV,0.988239614044492,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_697,CV,0.9952823490872271,CV,1.0,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_698,CV,0.9946112310679431,CV,0.9720204528197653,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_699,CV,1.0,CV,0.9982393162393163,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_70,CV,0.9539268628126395,CV,1.0,CV,CV,1,1,[HPH2013] 123         ,CV0006,23.44,CV
CV_OBS_700,CV,0.7060471811583964,CV,1.0,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_701,CV,0.9381755747565952,CV,0.9988107638888889,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_702,CV,0.9795237382912353,CV,1.0,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_703,CV,0.9500449150152004,CV,1.0,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_704,CV,0.9922251607121755,CV,1.0,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_705,CV,0.9577451042298188,CV,0.9933333333333333,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_706,CV,0.9885741362473701,CV,1.0,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_707,CV,0.9626989414413166,CV,0.9966971013270355,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_708,CV,0.7104360639610845,CV,0.9974227193093551,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_709,CV,0.957575180616923,CV,0.9094984272601851,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_71,CV,0.98926427320179,CV,0.9947179487179486,CV,CV,1,1,[HPH2013] 123         ,CV0006,23.44,CV
CV_OBS_710,CV,0.9477596895666726,CV,1.0,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_711,CV,0.9595143896905849,CV,1.0,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_712,CV,0.9560760438129713,CV,0.9994018583042974,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_713,CV,0.9862672320232329,CV,0.9952430555555556,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_714,CV,0.49447027974606733,XRB,0.5123915400477596,XRB,X,2,0,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_715,CV,0.9709901105803075,CV,0.9976215277777779,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_716,CV,0.868227178320142,CV,1.0,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_718,CV,0.9749031754377421,CV,0.9978863374381467,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_719,CV,0.9961819512258107,CV,1.0,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_72,CV,0.9988160919540231,CV,1.0,CV,CV,1,1,[HPH2013] 123         ,CV0006,23.44,CV
CV_OBS_720,CV,0.8971605903334793,CV,0.9745299145299146,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_721,CV,0.9902581973927846,CV,0.989597251191946,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_722,CV,0.9963819431281955,CV,0.9919097222222223,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_723,CV,0.7289933100643579,CV,1.0,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
CV_OBS_724,CV,0.871570301290698,CV,0.9991196581196581,CV,CV,1,1,XMMSL2 J004231.9+41162,CV0110,174.76,CV
