index_compiled,index,class,hea_class,B_M_FLUX_AP,B_B_FLUX_AP_AVG,B_B_FLUX_BB_AP,B_B_FLUX_BREMS_AP,B_B_FLUX_BREMS_AP90,B_B_FLUX_PLAW_AP,B_B_FLUX_PLAW_AP90,B_B_KP_INTRA_PROB,B_B_KS_INTRA_PROB,B_B_PHOTFLUX_AP,B_B_PHOTFLUX_AP90,B_B_PHOTFLUX_AP90_AVG,B_B_PHOTFLUX_AP_AVG,B_B_VAR_INTER_INDEX,B_B_VAR_INTER_PROB,B_B_VAR_INTER_SIGMA,B_B_VAR_INTRA_INDEX,B_B_VAR_INTRA_PROB,B_BB_AMPL,B_BB_AMPL_RHAT,B_BB_KT,B_BB_KT_RHAT,B_BB_NH,B_BB_NH_RHAT,B_BB_STAT,B_BREMS_KT,B_BREMS_KT_RHAT,B_BREMS_NH,B_BREMS_NH_RHAT,B_BREMS_NORM,B_BREMS_NORM_RHAT,B_BREMS_STAT,B_FLUX_APEC,B_FLUX_BB,B_FLUX_BREMS,B_FLUX_PLAW,B_H_FLUX_AP,B_H_FLUX_AP90,B_H_FLUX_AP90_AVG,B_H_FLUX_AP_AVG,B_H_FLUX_APEC_AP,B_H_FLUX_APEC_AP90,B_H_FLUX_BB_AP,B_H_FLUX_BB_AP90,B_H_FLUX_BREMS_AP,B_H_FLUX_BREMS_AP90,B_H_FLUX_PLAW_AP,B_H_FLUX_PLAW_AP90,B_H_KP_INTRA_PROB,B_H_KS_INTRA_PROB,B_H_PHOTFLUX_AP,B_H_PHOTFLUX_AP90,B_H_PHOTFLUX_AP90_AVG,B_H_PHOTFLUX_AP_AVG,B_H_VAR_INTER_INDEX,B_H_VAR_INTER_PROB,B_H_VAR_INTER_SIGMA,B_H_VAR_INTRA_INDEX,B_H_VAR_INTRA_PROB,B_HARDNESS_RATIO_HM,B_HARDNESS_RATIO_HS,B_HARDNESS_RATIO_MS,B_M_FLUX_AP90,B_M_FLUX_AP90_AVG,B_M_FLUX_AP_AVG,B_M_FLUX_APEC_AP,B_M_FLUX_APEC_AP90,B_M_FLUX_BB_AP,B_M_FLUX_BB_AP90,B_M_FLUX_BREMS_AP,B_M_FLUX_BREMS_AP90,B_M_FLUX_PLAW_AP,B_M_FLUX_PLAW_AP90,B_M_KP_INTRA_PROB,B_M_KS_INTRA_PROB,B_M_PHOTFLUX_AP,B_M_PHOTFLUX_AP90,B_M_PHOTFLUX_AP90_AVG,B_M_PHOTFLUX_AP_AVG,B_M_VAR_INTER_INDEX,B_M_VAR_INTER_PROB,B_M_VAR_INTER_SIGMA,B_M_VAR_INTRA_INDEX,B_M_VAR_INTRA_PROB,B_POWLAW_AMPL,B_POWLAW_AMPL_RHAT,B_POWLAW_GAMMA,B_POWLAW_GAMMA_RHAT,B_POWLAW_NH,B_POWLAW_NH_RHAT,B_POWLAW_STAT,B_S_FLUX_AP,B_S_FLUX_AP90,B_S_FLUX_AP90_AVG,B_S_FLUX_AP_AVG,B_S_FLUX_APEC_AP,B_S_FLUX_APEC_AP90,B_S_FLUX_BB_AP,B_S_FLUX_BB_AP90,B_S_FLUX_BREMS_AP,B_S_FLUX_BREMS_AP90,B_S_FLUX_PLAW_AP,B_S_FLUX_PLAW_AP90,B_S_KP_INTRA_PROB,B_S_KS_INTRA_PROB,B_S_PHOTFLUX_AP,B_S_PHOTFLUX_AP90,B_S_PHOTFLUX_AP90_AVG,B_S_PHOTFLUX_AP_AVG,B_S_VAR_INTER_INDEX,B_S_VAR_INTER_PROB,B_S_VAR_INTER_SIGMA,B_S_VAR_INTRA_INDEX,B_S_VAR_INTRA_PROB
1136,246,0.0,0.9467455621301775,2.5319148936170206e-05,0.0,2.2006920415224915e-05,1.8458646616541356e-05,3.2421875e-05,1.721830985915493e-05,2.9927536231884058e-05,0.98,0.843,2.8448275862068966e-05,5.6195965417867434e-05,4.899135446685879e-05,2.3522167487684728e-05,0.625,0.907,0.00013235294117647058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.73733583489681e-07,1.0925925925925925e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.485,0.7759999999999999,2.0217729393468118e-06,2.267605633802817e-06,0.0,0.0,0.0,0.168,1.4742857142857141e-05,0.0,0.0,-0.2012012012012012,-0.8098098098098098,-0.7037037037037036,0.00014006410256410258,0.0,0.0,3.1156069364161846e-05,0.0003804878048780488,3.1657142857142855e-05,0.00038399999999999996,3.1228070175438594e-05,0.00038264462809917355,3.1235294117647055e-05,0.0003801652892561983,0.985,0.792,3.194244604316547e-05,0.0001586206896551724,0.0,0.0,0.625,0.6940000000000001,0.023667621776504298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002559241706161138,0.0005360230547550432,0.0,0.0,0.0002573891625615764,0.0022263222632226327,0.000262532981530343,0.002303595206391479,0.0002567237163814181,0.0022087378640776698,0.00025539568345323737,0.0021749408983451537,0.841,0.74,0.00021630615640599003,0.0007466666666666667,0.0006496688741721854,0.00019223985890652555,0.625,0.8809999999999999,0.012288461538461536,0.0,0.0
1137,892,0.0,0.9763313609467456,0.16436170212765952,0.044547134935304995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07623152709359607,0.1780979827089337,0.17752161383285303,0.07598522167487685,0.0,0.0,0.0,0.0,0.0,0.024152542372881357,0.0,0.15432525951557094,0.0,1.1785714285714286e-10,0.0,0.05330935251798561,1.0,0.0,0.0024107883817427386,0.0,0.024160839160839158,0.0,0.018844984802431613,0.0,0.03763213530655392,0.04373716632443532,0.04510204081632653,0.03395872420262664,0.06629629629629627,0.06555555555555553,0.03358348968105065,0.03674321503131524,0.07927927927927927,0.03816155988857938,0.0825301204819277,0.03785166240409207,0.08076923076923075,0.03735224586288416,0.08010204081632653,1.0,0.998,0.033748055987558326,0.07605633802816901,0.07570422535211267,0.033592534992223956,0.0,0.0,0.0,0.7,0.995,0.30730730730730726,0.18618618618618618,-0.1291291291291291,1.0,1.0,0.16382978723404254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16546762589928057,1.0,1.0,0.16763848396501457,0.0,0.0,0.0,0.0,0.0,0.023523809523809523,0.0,0.11940298507462686,0.0,0.0007870370370370369,0.0,0.025747126436781613,0.40521327014218017,1.0,1.0,0.4221668742216688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24792013311148087,1.0,1.0,0.26278659611992944,0.0,0.0,0.0,0.0,0.0
1138,90,1.0,0.8461538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2290640394088672e-06,3.1412103746397697e-06,0.0,0.0,0.75,0.965,1.7081447963800902e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.353448275862069e-06,0.0,0.0,0.0,0.377,0.0006131805157593124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7061611374407587e-05,4.236311239193083e-05,0.0,0.0,1.5886699507389167e-05,0.00016482164821648217,1.5435356200527706e-05,0.00016111850865512653,1.6136919315403424e-05,0.0001662621359223301,1.6426858513189448e-05,0.00016784869976359338,0.544,0.259,1.4276206322795342e-05,5.866666666666667e-05,0.0,0.0,0.75,0.978,0.0021153846153846153,0.0,0.0
1139,247,0.0,0.9467455621301775,2.5319148936170206e-05,0.0,2.2006920415224915e-05,1.8458646616541356e-05,3.2421875e-05,1.721830985915493e-05,2.9927536231884058e-05,0.98,0.843,2.8448275862068966e-05,5.6195965417867434e-05,4.899135446685879e-05,2.3522167487684728e-05,0.625,0.907,0.00013235294117647058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.73733583489681e-07,1.0925925925925925e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.485,0.7759999999999999,2.0217729393468118e-06,2.267605633802817e-06,0.0,0.0,0.0,0.168,1.4742857142857141e-05,0.0,0.0,-0.2012012012012012,-0.8098098098098098,-0.7037037037037036,0.00014006410256410258,0.0,0.0,3.1156069364161846e-05,0.0003804878048780488,3.1657142857142855e-05,0.00038399999999999996,3.1228070175438594e-05,0.00038264462809917355,3.1235294117647055e-05,0.0003801652892561983,0.985,0.792,3.194244604316547e-05,0.0001586206896551724,0.0,0.0,0.625,0.6940000000000001,0.023667621776504298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002559241706161138,0.0005360230547550432,0.0,0.0,0.0002573891625615764,0.0022263222632226327,0.000262532981530343,0.002303595206391479,0.0002567237163814181,0.0022087378640776698,0.00025539568345323737,0.0021749408983451537,0.841,0.74,0.00021630615640599003,0.0007466666666666667,0.0006496688741721854,0.00019223985890652555,0.625,0.8809999999999999,0.012288461538461536,0.0,0.0
1140,35,0.0,0.9467455621301775,1.0478723404255319e-05,4.417744916820702e-07,3.5294117647058825e-06,2.954887218045113e-06,6.0078125e-06,2.7570422535211267e-06,5.557971014492755e-06,0.619,0.35700000000000004,4.532019704433497e-06,1.0403458213256484e-05,6.512968299711816e-06,3.11576354679803e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.035369774919614e-05,1.409574468085106e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1553956834532375e-05,0.0,9.224137931034483e-05,1.501457725947522e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.601895734597157e-05,0.0,7.08454810495627e-05,3.362391033623911e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.363,0.266,0.0,0.0,9.867549668874172e-05,2.874779541446208e-05,0.0,0.0,0.0,0.0,0.0
1141,53,0.0,0.9704142011834319,0.03223404255319148,0.01033271719038817,0.016124567474048442,0.01601503759398496,0.03421875,0.015880281690140843,0.0336231884057971,0.997,0.951,0.0166256157635468,0.040345821325648415,0.040345821325648415,0.0166256157635468,0.0,0.0,0.0,0.0,0.0341,0.003627118644067797,0.0,0.17474048442906573,0.0,1.9940476190476191e-10,0.0,0.01287769784172662,1.0,0.0,0.00908713692946058,0.0,0.005559440559440559,0.0,0.016869300911854106,0.0,0.008858350951374208,0.009260780287474332,0.010183673469387753,0.008836772983114445,0.01781481481481481,0.01781481481481481,0.008836772983114445,0.009164926931106472,0.020405405405405405,0.009192200557103064,0.02048192771084337,0.009156010230179028,0.02027472527472527,0.0091725768321513,0.02040816326530612,0.948,0.835,0.009206842923794712,0.02158450704225352,0.02158450704225352,0.009206842923794712,0.0,0.0,0.0,0.0,0.0248,0.4064064064064064,0.4704704704704704,0.07877877877877877,0.19935897435897434,0.2,0.03223404255319148,0.035895953757225436,0.5195121951219511,0.03594285714285714,0.5176,0.03584795321637427,0.5214876033057851,0.035823529411764705,0.5181818181818182,0.9890000000000001,0.972,0.036115107913669064,0.22327586206896552,0.22327586206896552,0.03658892128279883,0.0,0.0,0.0,0.0,0.0995,0.0044571428571428574,0.0,0.09925373134328357,0.0,0.005416666666666666,0.0,0.02052873563218391,0.040521327014218025,0.10086455331412102,0.10204081632653061,0.04259028642590288,0.037068965517241384,0.3800738007380074,0.03680738786279683,0.3808255659121173,0.03679706601466993,0.37499999999999994,0.03645083932853717,0.3687943262411348,0.297,0.47700000000000004,0.03577371048252912,0.14800000000000002,0.1470198675496689,0.03791887125220458,0.0,0.0,0.0,0.0,0.0945
1142,197,0.0,0.9467455621301775,0.00022234042553191487,0.0,8.78892733564014e-05,7.368421052631579e-05,0.0001515625,6.866197183098591e-05,0.00013985507246376812,1.0,0.9990000000000001,0.00011330049261083745,0.00026224783861671466,0.000717579250720461,0.00030788177339901484,0.625,0.885,0.0003608597285067873,0.1,0.5660000000000001,0.0001889830508474576,0.0,0.08633217993079584,0.0,9.821428571428572e-10,0.0,0.018705035971223024,0.036699999999999997,0.0,0.003319502074688797,0.0,2.1398601398601394e-05,0.0,0.01595744680851064,0.0,2.6849894291754758e-05,3.6344969199178646e-05,3.714285714285714e-05,2.0637898686679174e-05,3.9999999999999996e-05,0.0,0.0,2.985386221294363e-05,6.216216216216216e-05,3.064066852367688e-05,6.3855421686747e-05,3.043478260869565e-05,6.263736263736263e-05,3.0260047281323877e-05,6.275510204081633e-05,0.9990000000000001,1.0,3.0482115085536547e-05,6.654929577464789e-05,0.000248943661971831,0.00010917573872472784,0.75,0.968,6.228571428571429e-06,0.1,0.578,0.06756756756756757,-0.19719719719719717,-0.26126126126126126,0.0013237179487179487,0.0,0.0,0.000246242774566474,0.0034227642276422766,0.00024971428571428573,0.0034559999999999994,0.00024678362573099413,0.0034462809917355374,0.0002464705882352941,0.003421487603305785,1.0,0.965,0.0002489208633093525,0.0014741379310344827,0.004336206896551724,0.0007376093294460641,0.0,0.335,0.008796561604584528,0.0,0.35600000000000004,5.8285714285714284e-05,0.0,0.2249466950959488,0.0,0.007916666666666666,0.0,0.024597701149425288,0.0005604265402843603,0.0013141210374639767,0.0,0.0,0.0005849753694581282,0.005694956949569496,0.0005976253298153034,0.005885486018641813,0.0005831295843520784,0.005643203883495145,0.000579136690647482,0.0055673758865248234,1.0,1.0,0.0004891846921797005,0.0019133333333333333,0.0038940397350993375,0.0010652557319223985,0.5,0.621,0.016307692307692304,0.1,0.504
1143,485,0.0,0.9467455621301775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.142857142857143e-06,5.907780979827089e-06,6.368876080691643e-06,2.6970443349753693e-06,0.0,0.00997,1.0542986425339365e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7579737335834896e-07,5.555555555555554e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.28149300155521e-07,7.605633802816901e-07,8.52112676056338e-07,3.8569206842923796e-07,0.0,0.0,0.0,0.0,0.0,-0.4174174174174174,-0.7217217217217217,-0.40840840840840836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.417266187050359e-06,4.422413793103448e-05,4.2413793103448274e-05,9.023323615160351e-06,0.375,0.449,0.002515759312320917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.440758293838863e-05,6.1671469740634e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2129783693843596e-05,9.266666666666668e-05,8.47682119205298e-05,2.18694885361552e-05,0.0,0.18600000000000003,0.0023269230769230767,0.0,0.0
1144,39,1.0,0.8875739644970414,0.004452127659574467,0.0008484288354898336,0.001439446366782007,0.001424812030075188,0.00296875,0.0013943661971830986,0.002876811594202899,1.0,0.995,0.0019458128078817737,0.004582132564841499,0.0049855907780979826,0.002118226600985222,1.0,1.0,0.003970588235294118,0.0,0.349,0.0013983050847457626,0.0,0.1115916955017301,0.0,1.3273809523809525e-10,0.0,0.02050359712230216,0.048,0.0,0.004273858921161826,0.0,0.0003636363636363636,0.0,0.030243161094224924,0.0,0.0006088794926004229,0.0006981519507186859,0.0006999999999999999,0.0004915572232645403,0.0009777777777777777,0.001085185185185185,0.0005440900562851781,0.0006116910229645093,0.0013288288288288287,0.0006434540389972145,0.001397590361445783,0.0006317135549872122,0.0013626373626373625,0.0006217494089834517,0.0013469387755102042,0.9840000000000001,0.9890000000000001,0.0006423017107309488,0.0014683098591549296,0.0016091549295774647,0.0007029548989113531,1.0,1.0,0.0017257142857142855,0.0,0.12300000000000001,0.08628628628628628,-0.015015015015015013,-0.10110110110110108,0.02701923076923077,0.0297427652733119,0.004856382978723404,0.004942196531791908,0.07008130081300813,0.005034285714285714,0.07112,0.004947368421052632,0.07049586776859504,0.004935294117647059,0.06991735537190082,0.997,0.971,0.005007194244604316,0.030258620689655177,0.032758620689655175,0.005466472303206997,0.875,1.0,0.7020057306590258,0.0,0.218,0.0009904761904761905,0.0,0.21108742004264391,0.0,0.009259259259259259,0.0,0.046436781609195406,0.008933649289099527,0.021930835734870313,0.02425655976676385,0.010174346201743463,0.008571428571428574,0.08585485854858549,0.007757255936675462,0.0785619174434088,0.008863080684596576,0.08834951456310679,0.009256594724220623,0.09160756501182034,0.991,0.983,0.0070881863560732115,0.0286,0.030927152317880797,0.008112874779541446,0.625,0.9990000000000001,0.425,0.1,0.5820000000000001
1145,759,0.0,0.9467455621301775,2.5904255319148935e-05,8.521256931608133e-07,7.1972318339100345e-06,6.0526315789473685e-06,1.1171875000000002e-05,5.6338028169014084e-06,1.0289855072463768e-05,0.618,0.8140000000000001,1.2155172413793105e-05,2.527377521613833e-05,1.2622478386167145e-05,5.467980295566503e-06,0.0,0.42200000000000004,0.00016176470588235293,0.0,0.473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.868667917448405e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.121306376360809e-06,0.0,0.0,2.2395023328149302e-07,0.0,0.0,0.0,0.0,0.0,-0.4014014014014014,-0.7087087087087086,-0.4064064064064064,0.00014102564102564104,7.942122186495178e-05,1.3031914893617021e-05,2.445086705202312e-05,0.0003268292682926829,2.48e-05,0.00032959999999999993,2.456140350877193e-05,0.0003289256198347107,2.452941176470588e-05,0.0003264462809917355,0.226,0.0513,2.6618705035971226e-05,0.00016982758620689655,9.999999999999999e-05,1.6909620991253645e-05,0.375,0.555,0.01581661891117479,0.0,0.491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.21563981042654e-05,0.00018414985590778094,7.317784256559768e-05,2.926525529265256e-05,5.726600985221677e-05,0.0006088560885608857,5.844327176781002e-05,0.0006298268974700401,5.6968215158924207e-05,0.0006031553398058252,5.671462829736211e-05,0.0005957446808510638,0.32799999999999996,0.547,7.171381031613977e-05,0.0003,0.0001152317880794702,2.9276895943562608e-05,0.0,0.18,0.009750000000000002,0.0,0.0
1146,531,0.0,0.9467455621301775,1.5904255319148936e-05,1.576709796672828e-06,7.474048442906574e-06,6.278195488721804e-06,1.3046875e-05,5.845070422535212e-06,1.210144927536232e-05,0.9890000000000001,0.993,9.630541871921183e-06,2.2622478386167148e-05,1.786743515850144e-05,8.14039408866995e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.407407407407406e-07,3.883677298311444e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5035211267605632e-06,6.531881804043546e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015498392282958201,2.622340425531914e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4676258992805754e-05,0.0,0.00016637931034482758,2.784256559766764e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.045023696682465e-05,0.0,0.0001685131195335277,7.384806973848071e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.978,0.0,0.0,0.00022185430463576158,6.0846560846560837e-05,0.0,0.0,0.0,0.0,0.0
1147,572,0.0,0.9467455621301775,0.00032978723404255314,0.0,0.0001280276816608997,0.00010714285714285714,0.00022109375000000002,0.0001,0.00020434782608695653,0.89,0.963,0.00016502463054187194,0.00038328530259365995,0.0,0.0,0.0,0.428,0.0001165158371040724,0.0,0.306,0.00025932203389830504,0.0,0.08719723183391004,0.0,1.5535714285714286e-10,0.0,0.015323741007194244,0.049,0.0,0.002049792531120332,0.0,2.7447552447552443e-05,0.0,0.010455927051671731,0.0,4.101479915433404e-05,5.564681724845996e-05,5.693877551020407e-05,3.75234521575985e-05,7.518518518518517e-05,0.0,0.0,4.5929018789144055e-05,0.0001009009009009009,4.707520891364902e-05,0.0001036144578313253,4.654731457800511e-05,0.00010164835164835163,4.633569739952719e-05,0.00010204081632653062,0.866,0.866,4.7122861586314155e-05,0.00010845070422535211,7.570422535211268e-05,3.297045101088647e-05,0.0,0.34600000000000003,2.0914285714285713e-05,0.0,0.0,0.08628628628628628,-0.14914914914914912,-0.2322322322322322,0.001977564102564103,0.0,0.0,0.0003606936416184971,0.005048780487804878,0.0003657142857142857,0.005103999999999999,0.00036140350877192975,0.00509090909090909,0.00036058823529411764,0.005049586776859504,0.434,0.805,0.00036546762589928055,0.0021810344827586205,0.0016120689655172414,0.0002740524781341108,0.0,0.301,0.006074498567335244,0.0,0.0,7.085714285714285e-05,0.0,0.20469083155650317,0.0,0.005555555555555555,0.0,0.015287356321839082,0.0007796208530805688,0.0019365994236311239,0.0,0.0,0.000810344827586207,0.0082779827798278,0.0008284960422163588,0.008548601864181094,0.0008080684596577018,0.00820388349514563,0.000803357314148681,0.00809692671394799,0.885,0.813,0.0006788685524126456,0.00278,0.0021125827814569534,0.0005520282186948853,0.0,0.19399999999999998,0.03038461538461538,0.1,0.53
1148,927,0.0,0.9467455621301775,0.0061702127659574455,0.003622920517560074,0.004498269896193772,0.004736842105263158,0.009765625000000002,0.004718309859154929,0.00963768115942029,0.586,0.807,0.006982758620689655,0.016195965417867435,0.016195965417867435,0.006982758620689655,0.0,0.0,0.0,0.0,7.609999999999999e-07,0.000211864406779661,0.0,0.31141868512110726,0.0,2.886904761904762e-09,0.0,0.010575539568345324,1.0,0.0,0.048132780082987554,0.0,0.00215034965034965,0.0,0.036322188449848025,0.0,0.0031923890063424946,0.002833675564681725,0.0033061224489795917,0.0034521575984990615,0.00685185185185185,0.00685185185185185,0.0034521575984990615,0.003319415448851775,0.007162162162162162,0.0034540389972144846,0.007409638554216867,0.0034015345268542194,0.007307692307692307,0.003356973995271867,0.007244897959183673,0.768,0.792,0.004665629860031104,0.010528169014084507,0.010528169014084507,0.004665629860031104,0.0,0.0,0.0,0.0,2.34e-06,0.6406406406406406,0.7707707707707707,0.25225225225225223,0.03717948717948717,0.03729903536977491,0.0061702127659574455,0.007109826589595376,0.1008130081300813,0.007142857142857143,0.10079999999999999,0.007076023391812864,0.09999999999999998,0.007058823529411765,0.09999999999999998,0.625,0.57,0.009438848920863309,0.05663793103448276,0.05663793103448276,0.00956268221574344,0.0,0.0,0.0,0.0,0.106,0.0005676190476190476,0.0,0.023027718550106612,0.0,0.005925925925925926,0.0,0.027816091954022987,0.004549763033175356,0.011613832853025936,0.011749271137026241,0.004782067247820673,0.003583743842364532,0.037392373923739244,0.003324538258575198,0.03515312916111852,0.0035574572127139363,0.037014563106796114,0.0035731414868105517,0.03687943262411348,0.127,0.214,0.006455906821963394,0.026933333333333333,0.026754966887417218,0.0068430335097001745,0.0,0.0,0.0,0.0,0.145
1149,303,0.0,0.9467455621301775,3.6489361702127657e-05,1.243992606284658e-05,1.7577854671280276e-05,1.5075187969924811e-05,3.21875e-05,1.4154929577464791e-05,2.9927536231884058e-05,0.9840000000000001,0.8490000000000001,2.327586206896552e-05,5.533141210374639e-05,6.570605187319885e-05,2.8817733990147787e-05,0.625,0.726,6.323529411764705e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.465290806754221e-06,9.814814814814814e-06,1.6925925925925923e-05,8.592870544090055e-06,4.363256784968685e-06,1.4594594594594594e-05,4.512534818941504e-06,1.5120481927710845e-05,4.424552429667519e-06,1.4780219780219778e-05,4.397163120567377e-06,1.4744897959183674e-05,0.8959999999999999,0.785,7.153965785381027e-06,1.637323943661972e-05,2.1126760563380278e-05,9.455676516329705e-06,0.0,0.303,1.0685714285714284e-05,0.0,0.0,0.13113113113113112,-0.14914914914914912,-0.2752752752752753,0.00023365384615384616,0.000297427652733119,5.079787234042553e-05,5.063583815028901e-05,0.0006926829268292682,5.159999999999999e-05,0.0007023999999999999,5.076023391812865e-05,0.0006975206611570246,5.064705882352941e-05,0.0006917355371900825,0.976,0.865,5.06474820143885e-05,0.00029482758620689656,0.000321551724137931,5.670553935860059e-05,0.0,0.142,0.0033237822349570204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011078199052132704,0.0002876080691642651,0.0003498542274052478,0.00016438356164383565,0.00012142857142857143,0.0011992619926199262,0.0001220316622691293,0.0012170439414114517,0.00012163814180929096,0.0011929611650485436,0.0001211031175059952,0.001182033096926714,0.361,0.7829999999999999,0.00010232945091514144,0.0003893333333333333,0.000462251655629139,0.0001343915343915344,0.375,0.424,0.007923076923076923,0.0,0.0
1150,360,0.0,0.9467455621301775,9.361702127659574e-06,0.0,2.9238754325259515e-06,2.4473684210526314e-06,1.28125e-05,2.2816901408450707e-06,1.1811594202898553e-05,0.978,0.752,3.7561576354679805e-06,2.2132564841498556e-05,2.8126801152737746e-05,9.852216748768473e-06,0.75,0.937,8.133484162895928e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.426056338028169e-06,1.547433903576983e-06,0.0,0.0318,1.1885714285714285e-05,0.0,0.0,-0.15715715715715714,-1.0,-0.5235235235235235,0.00012179487179487179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.636,0.19899999999999998,1.4143884892086331e-05,0.00015517241379310346,0.0001646551724137931,2.055393586005831e-05,0.625,0.7859999999999999,0.012664756446991407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.893364928909954e-05,0.00015706051873198845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.594,0.594,4.3760399334442597e-05,0.00023933333333333331,0.00026225165562913905,7.019400352733686e-05,0.625,0.773,0.007692307692307691,0.0,0.0
