#name,ra,dec,usrid,separation,probability,err_ellipse_r0,err_ellipse_r1,err_ellipse_ang,significance,likelihood_class,conf_flag,sat_src_flag,streak_src_flag,flux_aper_b,flux_aper_lolim_b,flux_aper_hilim_b,flux_aper_w,flux_aper_lolim_w,flux_aper_hilim_w
 2CXO J123436.6+123918, 12 34 36.62,+12 39 18.78,  85374,     0.39,     0.27,     3.32,     2.69,     98.0,    10.20,                TRUE,FALSE,FALSE,FALSE,4.453e-14,3.602e-14,5.303e-14,         ,         ,         
 2CXO J123451.9+115720, 12 34 51.98,+11 57 20.41,  84124,     0.64,     0.34,     4.34,     3.34,     99.8,     4.49,                TRUE,FALSE,FALSE,FALSE,9.343e-14,6.932e-14,1.175e-13,         ,         ,         
 2CXO J123527.7+121338, 12 35 27.77,+12 13 38.71,  84599,     0.44,     0.06,     0.71,     0.71,    159.7,    19.39,                TRUE,FALSE,FALSE,FALSE,1.347e-13,1.258e-13,1.437e-13,         ,         ,         
 2CXO J123529.3+621257, 12 35 29.30,+62 12 57.00,   2071,     0.69,     0.08,     1.03,     0.90,    177.6,     8.13,                TRUE,FALSE,FALSE,FALSE,9.987e-15,8.596e-15,1.138e-14,         ,         ,         
 2CXO J123530.6+121314, 12 35 30.63,+12 13 14.79, 168352,     0.39,     0.06,     0.73,     0.73,    144.0,     6.54,                TRUE, TRUE,FALSE,FALSE,1.837e-14,1.507e-14,2.166e-14,         ,         ,         
 2CXO J123538.4+621643, 12 35 38.45,+62 16 43.65,  19655,     0.78,     0.06,     0.71,     0.71,    160.8,   122.26,                TRUE,FALSE,FALSE,FALSE,2.277e-13,2.245e-13,2.306e-13,         ,         ,         
 2CXO J123539.1+621600, 12 35 39.10,+62 16 00.52,   1710,     0.71,     0.06,     0.78,     0.73,    170.2,    20.28,                TRUE,FALSE,FALSE,FALSE,5.553e-15,5.195e-15,5.889e-15,         ,         ,         
 2CXO J123540.1+123620, 12 35 40.19,+12 36 20.83,  85284,     0.68,     0.06,     0.76,     0.73,    151.2,     7.86,                TRUE,FALSE,FALSE,FALSE,2.763e-15,2.261e-15,3.265e-15,         ,         ,         
 2CXO J123549.3+621537, 12 35 49.39,+62 15 37.23,   1744,     0.15,     0.07,     0.88,     0.85,    138.7,     4.94,                TRUE,FALSE,FALSE,FALSE,6.071e-16,3.345e-16,8.797e-16,         ,         ,         
 2CXO J123549.4+591027, 12 35 49.44,+59 10 27.02, 161079,     0.91,     0.06,     0.72,     0.72,     71.0,     5.27,                TRUE,FALSE,FALSE,FALSE,5.250e-14,4.224e-14,6.216e-14,         ,         ,         
 2CXO J123554.4+630728, 12 35 54.50,+63 07 28.40,  64947,     0.83,     0.12,     1.44,     1.23,     36.3,     5.57,                TRUE,FALSE,FALSE,FALSE,4.261e-14,3.389e-14,5.084e-14,         ,         ,         
 2CXO J123600.3+621925, 12 36 00.39,+62 19 25.83,   1496,     0.84,     0.08,     1.03,     0.89,     96.4,     7.20,                TRUE,FALSE,FALSE,FALSE,1.122e-15,9.056e-16,1.338e-15,         ,         ,         
 2CXO J123605.8+621148, 12 36 05.81,+62 11 48.07,  36451,     0.77,     0.06,     0.76,     0.75,    113.4,     6.57,                TRUE,FALSE,FALSE,FALSE,1.116e-15,9.088e-16,1.311e-15,         ,         ,         
 2CXO J123606.6+621550, 12 36 06.69,+62 15 50.95,   1735,     0.66,     0.06,     0.73,     0.73,     24.9,    12.03,                TRUE, TRUE,FALSE,FALSE,1.312e-15,1.093e-15,1.530e-15,         ,         ,         
 2CXO J123612.0+621941, 12 36 12.07,+62 19 41.71,  53421,     0.57,     0.06,     0.73,     0.72,    177.8,    37.88,                TRUE,FALSE,FALSE,FALSE,2.068e-14,1.998e-14,2.133e-14,         ,         ,         
 2CXO J123612.1+620859, 12 36 12.14,+62 08 59.83,  36444,     0.99,     0.21,     2.56,     2.26,     53.0,     2.86,            MARGINAL, TRUE,FALSE,FALSE,0.000e+00,0.000e+00,4.108e-16,         ,         ,         
 2CXO J123612.9+621929, 12 36 12.92,+62 19 29.12,  53324,     0.21,     0.07,     0.92,     0.79,      3.0,     5.50,                TRUE,FALSE,FALSE,FALSE,2.578e-16,1.199e-16,3.957e-16,         ,         ,         
 2CXO J123613.4+275150, 12 36 13.48,+27 51 50.61, 112869,     0.76,     0.32,     4.02,     3.58,     82.5,     2.55,                TRUE,FALSE,FALSE,FALSE,2.146e-14,1.303e-14,2.988e-14,         ,         ,         
 2CXO J123617.9+621635, 12 36 17.98,+62 16 35.18,   1637,     0.22,     0.06,     0.71,     0.71,    168.7,    31.53,                TRUE,FALSE,FALSE,FALSE,1.339e-14,1.266e-14,1.411e-14,         ,         ,         
 2CXO J123618.5+621115, 12 36 18.58,+62 11 15.24,  19704,     0.56,     0.06,     0.71,     0.71,    176.2,    39.26,                TRUE,FALSE,FALSE,FALSE,1.842e-14,1.783e-14,1.897e-14,         ,         ,         
 2CXO J123622.9+621527, 12 36 22.92,+62 15 27.04,  51659,     0.17,     0.06,     0.71,     0.71,     12.8,    39.30,                TRUE,FALSE,FALSE,FALSE,1.847e-14,1.787e-14,1.908e-14,         ,         ,         
 2CXO J123627.5+263150, 12 36 27.57,+26 31 50.97, 110493,     0.85,     0.19,     2.37,     1.34,     84.7,     8.10,                TRUE,FALSE,FALSE,FALSE,5.807e-14,4.938e-14,6.625e-14,         ,         ,         
 2CXO J123627.9+102840, 12 36 27.95,+10 28 40.31,   1722,     0.94,     0.09,     1.16,     0.93,     34.2,     5.53,                TRUE,FALSE,FALSE,FALSE,8.199e-14,6.684e-14,9.714e-14,         ,         ,         
 2CXO J123629.1+621046, 12 36 29.12,+62 10 46.23,   2337,     0.94,     0.06,     0.74,     0.72,      2.9,     8.15,                TRUE,FALSE,FALSE,FALSE,1.128e-15,9.291e-16,1.314e-15,         ,         ,         
 2CXO J123629.4+621513, 12 36 29.41,+62 15 13.15,   1754,     0.21,     0.06,     0.72,     0.71,     82.0,    12.56,                TRUE,FALSE,FALSE,FALSE,2.036e-15,1.869e-15,2.204e-15,         ,         ,         
 2CXO J123631.3+263508, 12 36 31.34,+26 35 08.24, 110591,     0.88,     0.19,     2.34,     1.54,     77.2,    13.86,                TRUE,FALSE,FALSE,FALSE,1.086e-13,9.961e-14,1.176e-13,         ,         ,         
 2CXO J123633.2+192618, 12 36 33.23,+19 26 18.34,  98287,     0.72,     0.60,     8.13,     8.13,      0.0,     2.76,                TRUE,FALSE,FALSE,FALSE,5.169e-14,3.123e-14,7.215e-14,         ,         ,         
 2CXO J123633.4+621418, 12 36 33.48,+62 14 18.49,  19683,     0.78,     0.06,     0.72,     0.71,     36.1,     9.03,                TRUE,FALSE,FALSE,FALSE,1.295e-15,1.140e-15,1.440e-15,         ,         ,         
 2CXO J123635.5+621424, 12 36 35.57,+62 14 24.46,  19679,     0.49,     0.06,     0.72,     0.71,      7.0,     9.38,                TRUE,FALSE,FALSE,FALSE,1.017e-15,8.324e-16,1.189e-15,         ,         ,         
 2CXO J123636.6+621346, 12 36 36.61,+62 13 46.91,  19689,     0.10,     0.06,     0.71,     0.71,     72.3,    31.43,                TRUE,FALSE,FALSE,FALSE,8.291e-15,7.702e-15,8.881e-15,         ,         ,         
 2CXO J123636.7+621156, 12 36 36.75,+62 11 56.26,   2225,     0.45,     0.06,     0.71,     0.71,      9.1,    16.20,                TRUE,FALSE,FALSE,FALSE,5.616e-15,5.246e-15,5.985e-15,         ,         ,         
 2CXO J123639.5+621230, 12 36 39.56,+62 12 30.61,  19697,     0.77,     0.06,     0.72,     0.72,      1.4,     7.13,                TRUE,FALSE,FALSE,FALSE,3.854e-16,2.875e-16,4.833e-16,         ,         ,         
 2CXO J123642.1+621545, 12 36 42.20,+62 15 45.77,  36457,     0.77,     0.06,     0.72,     0.72,     40.6,     9.14,                TRUE,FALSE,FALSE,FALSE,6.748e-16,5.383e-16,8.036e-16,         ,         ,         
 2CXO J123642.2+621711, 12 36 42.21,+62 17 11.72,  19649,     0.69,     0.06,     0.72,     0.72,     39.9,    12.69,                TRUE,FALSE,FALSE,FALSE,1.805e-15,1.645e-15,1.955e-15,         ,         ,         
 2CXO J123651.1+453904, 12 36 51.17,+45 39 04.21,  29875,     0.87,     0.06,     0.71,     0.71,      0.3,    42.47,                TRUE,FALSE,FALSE,FALSE,1.370e-12,1.334e-12,1.405e-12,         ,         ,         
 2CXO J123651.7+621221, 12 36 51.72,+62 12 21.63,   2223,     0.78,     0.06,     0.72,     0.72,     16.0,    11.39,                TRUE,FALSE,FALSE,FALSE,1.137e-15,9.805e-16,1.282e-15,         ,         ,         
 2CXO J123701.4+120053, 12 37 01.49,+12 00 53.97,  84232,     0.10,     0.10,     1.27,     0.86,     12.4,    23.14,                TRUE,FALSE,FALSE,FALSE,1.185e-13,1.057e-13,1.313e-13,         ,         ,         
 2CXO J123704.1+620754, 12 37 04.10,+62 07 54.99,   2503,     0.87,     0.06,     0.73,     0.72,    130.6,    21.10,                TRUE,FALSE,FALSE,FALSE,7.998e-15,7.467e-15,8.491e-15,         ,         ,         
 2CXO J123704.6+621651, 12 37 04.65,+62 16 51.98,   1603,     0.29,     0.06,     0.74,     0.72,     40.3,    11.58,                TRUE,FALSE,FALSE,FALSE,1.388e-15,1.167e-15,1.595e-15,         ,         ,         
 2CXO J123706.2+622137, 12 37 06.22,+62 21 37.05,  19634,     0.64,     0.06,     0.74,     0.72,     20.1,    32.91,                TRUE, TRUE,FALSE,FALSE,1.613e-14,1.548e-14,1.675e-14,         ,         ,         
 2CXO J123706.8+621702, 12 37 06.85,+62 17 02.45,  19651,     0.58,     0.06,     0.71,     0.71,     67.1,    54.73,                TRUE,FALSE,FALSE,FALSE,3.149e-14,3.048e-14,3.250e-14,         ,         ,         
 2CXO J123707.4+622148, 12 37 07.45,+62 21 48.27,   1399,     0.47,     0.06,     0.72,     0.72,     47.6,    40.82,                TRUE, TRUE,FALSE,FALSE,1.852e-14,1.735e-14,1.968e-14,         ,         ,         
 2CXO J123715.9+621213, 12 37 15.96,+62 12 13.18,  36452,     0.55,     0.06,     0.73,     0.72,     94.6,    10.85,                TRUE,FALSE,FALSE,FALSE,4.223e-15,3.834e-15,4.585e-15,         ,         ,         
 2CXO J123716.1+620708, 12 37 16.17,+62 07 08.04,   2529,     0.49,     0.06,     0.74,     0.73,    125.0,    21.13,                TRUE,FALSE,FALSE,FALSE,1.690e-14,1.625e-14,1.751e-14,         ,         ,         
 2CXO J123716.6+621733, 12 37 16.67,+62 17 33.78,  36460,     0.81,     0.06,     0.71,     0.71,     45.2,    35.85,                TRUE,FALSE,FALSE,FALSE,1.855e-14,1.798e-14,1.910e-14,         ,         ,         
 2CXO J123717.8+621855, 12 37 17.88,+62 18 55.91,  53173,     0.95,     0.06,     0.74,     0.72,     76.8,    25.52,                TRUE,FALSE,FALSE,FALSE,5.636e-15,5.153e-15,6.120e-15,         ,         ,         
 2CXO J123718.9+620650, 12 37 18.99,+62 06 50.15,   2544,     0.98,     0.13,     1.55,     1.18,    132.2,     4.53,                TRUE,FALSE,FALSE,FALSE,1.750e-15,1.268e-15,2.207e-15,         ,         ,         
 2CXO J123719.8+620955, 12 37 19.86,+62 09 55.18,  36446,     0.44,     0.06,     0.73,     0.72,    112.5,    11.86,                TRUE,FALSE,FALSE,FALSE,1.767e-15,1.422e-15,2.113e-15,         ,         ,         
 2CXO J123723.1+621538, 12 37 23.16,+62 15 38.64,  36456,     0.71,     0.06,     0.75,     0.74,     65.5,     7.12,                TRUE,FALSE,FALSE,FALSE,1.464e-15,1.245e-15,1.682e-15,         ,         ,         
 2CXO J123723.5+622113, 12 37 23.60,+62 21 13.35,  53947,     0.75,     0.21,     2.63,     1.66,     38.5,     6.03,                TRUE,FALSE,FALSE,FALSE,0.000e+00,0.000e+00,4.867e-16,         ,         ,         
 2CXO J123726.3+620432, 12 37 26.38,+62 04 32.83,  19735,     0.16,     0.15,     1.87,     1.28,    100.7,     6.82,                TRUE,FALSE,FALSE,FALSE,6.779e-15,5.439e-15,8.119e-15,         ,         ,         
 2CXO J123739.2+622059, 12 37 39.23,+62 20 59.78,   1461,     0.94,     0.06,     0.75,     0.73,     22.0,    42.73,                TRUE,FALSE,FALSE,FALSE,3.946e-14,3.776e-14,4.105e-14,         ,         ,         
 2CXO J123741.2+264227, 12 37 41.20,+26 42 27.66,  27786,     0.44,     0.06,     0.72,     0.71,     86.4,    12.68,                TRUE,FALSE,FALSE,FALSE,5.802e-14,5.243e-14,6.360e-14,         ,         ,         
 2CXO J123742.5+621812, 12 37 42.56,+62 18 12.46,  52776,     0.71,     0.06,     0.73,     0.72,     70.8,    36.09,                TRUE,FALSE,FALSE,FALSE,1.878e-14,1.798e-14,1.957e-14,         ,         ,         
 2CXO J123743.5+114905, 12 37 43.52,+11 49 05.54, 168746,     0.39,     0.06,     0.71,     0.71,    112.8,   134.30,                TRUE,FALSE,FALSE, TRUE,5.748e-12,5.705e-12,5.791e-12,         ,         ,         
 2CXO J123754.8+084106, 12 37 54.82,+08 41 06.81,  78552,     0.94,     0.06,     0.73,     0.73,     91.4,     7.94,                TRUE,FALSE,FALSE,FALSE,9.600e-14,8.380e-14,1.082e-13,         ,         ,         
 2CXO J123757.3+621627, 12 37 57.37,+62 16 27.68,  52169,     0.67,     0.07,     0.85,     0.76,     84.8,    17.43,                TRUE,FALSE,FALSE,FALSE,1.594e-15,8.585e-16,2.300e-15,         ,         ,         
 2CXO J123757.9+223430, 12 37 57.95,+22 34 30.45, 103703,     0.63,     0.06,     0.71,     0.71,     79.8,    12.84,                TRUE,FALSE,FALSE,FALSE,2.981e-13,2.730e-13,3.216e-13,         ,         ,         
 2CXO J123800.9+621336, 12 38 00.94,+62 13 36.31,   2047,     0.64,     0.06,     0.72,     0.71,     91.0,    62.22,                TRUE,FALSE,FALSE,FALSE,9.176e-14,8.991e-14,9.350e-14,         ,         ,         
 2CXO J123849.9+530639, 12 38 49.90,+53 06 39.85, 153602,     0.11,     0.25,     3.13,     1.81,    135.4,     5.14,                TRUE,FALSE,FALSE,FALSE,3.640e-14,2.860e-14,4.420e-14,         ,         ,         
 2CXO J123906.2-161047, 12 39 06.28,-16 10 47.15,  30942,     0.98,     0.06,     0.72,     0.71,    172.2,    14.65,                TRUE,FALSE,FALSE,FALSE,1.951e-12,1.814e-12,2.080e-12,         ,         ,         
 2CXO J124006.7+474003, 12 40 06.72,+47 40 03.23, 146980,     0.35,     0.06,     0.71,     0.71,      4.3,    11.45,                TRUE,FALSE,FALSE,FALSE,2.627e-13,2.390e-13,2.864e-13,         ,         ,         
 2CXO J124035.8-002919, 12 40 35.83,-00 29 19.43,  29545,     0.57,     0.06,     0.73,     0.73,     74.0,     7.21,                TRUE,FALSE,FALSE,FALSE,1.738e-13,1.497e-13,1.979e-13,         ,         ,         
 2CXO J124052.8-364521, 12 40 52.86,-36 45 21.14,  21230,     0.49,     0.06,     0.71,     0.71,      0.0,    13.56,                TRUE,FALSE,FALSE,FALSE,1.948e-13,1.804e-13,2.091e-13,         ,         ,         
 2CXO J124057.3+110110, 12 40 57.30,+11 01 10.17,  82507,     0.38,     0.21,     2.62,     1.81,    126.0,     7.72,                TRUE,FALSE,FALSE,FALSE,2.071e-13,1.783e-13,2.342e-13,         ,         ,         
 2CXO J124126.6+323924, 12 41 26.65,+32 39 24.95, 121649,     0.80,     0.11,     1.40,     0.96,    134.2,    10.68,                TRUE,FALSE,FALSE,FALSE,3.049e-14,2.678e-14,3.421e-14,         ,         ,         
 2CXO J124135.8+093931, 12 41 35.89,+09 39 31.51,  80151,     0.57,     0.07,     0.83,     0.81,     51.4,     3.76,                TRUE,FALSE,FALSE,FALSE,3.247e-14,2.356e-14,4.084e-14,         ,         ,         
 2CXO J124139.0+074348, 12 41 39.03,+07 43 48.33,  13616,     0.57,     0.12,     1.47,     0.96,     98.4,     7.39,                TRUE,FALSE,FALSE,FALSE,2.067e-13,1.777e-13,2.339e-13,         ,         ,         
 2CXO J124142.6+412259, 12 41 42.60,+41 22 59.40,  23720,     0.48,     0.16,     2.01,     2.01,      0.0,     2.23,                TRUE,FALSE,FALSE,FALSE,5.246e-14,0.000e+00,9.756e-14,         ,         ,         
 2CXO J124148.2+063601, 12 41 48.27,+06 36 01.29, 167671,     0.30,     0.06,     0.71,     0.71,      0.0,    34.23,                TRUE,FALSE,FALSE,FALSE,         ,         ,         ,9.672e-13,9.382e-13,9.947e-13
 2CXO J124209.8+372005, 12 42 09.82,+37 20 05.83, 129782,     0.39,     0.06,     0.72,     0.71,     27.1,     9.30,                TRUE,FALSE,FALSE,FALSE,1.721e-13,1.527e-13,1.914e-13,         ,         ,         
 2CXO J124210.5+331702, 12 42 10.60,+33 17 02.61,  25969,     0.58,     0.06,     0.71,     0.71,     93.9,    70.45,                TRUE,FALSE,FALSE, TRUE,6.083e-12,5.985e-12,6.176e-12,         ,         ,         
2CXO J124210.6+331702X, 12 42 10.64,+33 17 02.40,  25969,     0.55,     0.12,     1.49,     1.49,      0.0,    25.92,                TRUE,     ,     , TRUE,         ,         ,         ,         ,         ,         
 2CXO J124225.1+062721, 12 42 25.12,+06 27 21.10,  14004,     0.34,     0.21,     2.60,     1.91,     87.1,     8.47,                TRUE,FALSE,FALSE,FALSE,         ,         ,         ,2.528e-13,2.228e-13,2.829e-13
 2CXO J124235.0+411313, 12 42 35.02,+41 13 13.32,  23761,     0.92,     0.25,     3.16,     2.40,     52.1,     4.86,                TRUE,FALSE,FALSE,FALSE,2.072e-14,1.567e-14,2.550e-14,         ,         ,         
 2CXO J124243.8+033204, 12 42 43.80,+03 32 04.51,  69548,     0.67,     0.23,     2.89,     2.89,      0.0,     2.32,                TRUE,FALSE,FALSE,FALSE,0.000e+00,0.000e+00,7.178e-15,         ,         ,         
 2CXO J124246.0+122405, 12 42 46.02,+12 24 05.57,  84911,     0.59,     0.08,     0.97,     0.86,     28.6,     6.99,                TRUE,FALSE,FALSE,FALSE,6.479e-14,5.508e-14,7.394e-14,         ,         ,         
 2CXO J124255.3+024957, 12 42 55.33,+02 49 57.58,  68181,     0.77,     0.06,     0.77,     0.73,     13.7,    21.30,                TRUE,FALSE,FALSE,FALSE,3.973e-14,3.781e-14,4.165e-14,         ,         ,         
 2CXO J124300.4+113555, 12 43 00.41,+11 35 55.71,  83506,     0.75,     0.07,     0.82,     0.77,    100.1,    27.84,                TRUE,FALSE,FALSE,FALSE,9.356e-14,8.871e-14,9.813e-14,         ,         ,         
 2CXO J124337.3-023200, 12 43 37.35,-02 32 00.24,  31430,     0.77,     0.07,     0.81,     0.77,    146.6,     2.80,                TRUE,FALSE,FALSE,FALSE,2.106e-14,1.333e-14,2.837e-14,         ,         ,         
 2CXO J124406.9+113523, 12 44 07.00,+11 35 23.74,  83488,     0.33,     0.07,     0.89,     0.86,      3.0,    16.22,                TRUE,FALSE,FALSE,FALSE,7.946e-14,7.420e-14,8.440e-14,         ,         ,         
 2CXO J124445.7+111655, 12 44 45.72,+11 16 55.69,  82965,     0.37,     0.11,     1.36,     0.96,     77.8,     7.65,                TRUE,FALSE,FALSE,FALSE,1.721e-13,1.490e-13,1.938e-13,         ,         ,         
 2CXO J124459.7-002911, 12 44 59.73,-00 29 11.79,  43485,     0.47,     0.14,     1.73,     1.06,    156.9,     2.91,                TRUE,FALSE,FALSE,FALSE,1.088e-14,6.881e-15,1.487e-14,         ,         ,         
 2CXO J124502.8-003239, 12 45 02.89,-00 32 39.87,  42737,     0.79,     0.15,     1.85,     1.01,    132.5,     4.19,                TRUE,FALSE,FALSE,FALSE,4.146e-14,3.009e-14,5.216e-14,         ,         ,         
 2CXO J124516.0-001859, 12 45 16.03,-00 18 59.60,  45766,     0.65,     0.22,     2.75,     1.50,     42.2,     5.81,                TRUE,FALSE,FALSE,FALSE,8.894e-14,7.251e-14,1.054e-13,         ,         ,         
 2CXO J124551.4+010504, 12 45 51.45,+01 05 04.95,  61602,     0.78,     0.06,     0.79,     0.79,      0.0,     2.72,                TRUE,FALSE,FALSE,FALSE,1.701e-14,1.076e-14,2.326e-14,         ,         ,         
 2CXO J124557.8+223205, 12 45 57.83,+22 32 05.49, 103626,     0.80,     0.06,     0.78,     0.76,     10.3,     4.37,                TRUE,FALSE,FALSE,FALSE,5.156e-14,3.976e-14,6.336e-14,         ,         ,         
 2CXO J124602.5+011318, 12 46 02.54,+01 13 18.63, 166757,     0.93,     0.15,     1.80,     1.20,    164.0,    12.08,                TRUE,FALSE,FALSE,FALSE,2.993e-13,2.738e-13,3.248e-13,         ,         ,         
 2CXO J124637.0+262500, 12 46 37.09,+26 25 00.37, 110279,     0.36,     0.07,     0.82,     0.80,     78.4,     1.79,                TRUE,FALSE,FALSE,FALSE,2.021e-14,8.915e-15,3.150e-14,         ,         ,         
 2CXO J124643.7+223549, 12 46 43.75,+22 35 49.43, 103749,     0.85,     0.36,     4.55,     3.09,     39.9,     3.76,                TRUE,FALSE,FALSE,FALSE,5.070e-14,3.348e-14,6.697e-14,         ,         ,         
 2CXO J124747.3+102231, 12 47 47.38,+10 22 31.15,  81411,     0.34,     0.26,     3.24,     1.58,    174.3,    12.90,                TRUE,FALSE,FALSE,FALSE,6.149e-13,5.637e-13,6.662e-13,         ,         ,         
 2CXO J124748.5+042627, 12 47 48.51,+04 26 27.55,  71259,     0.67,     0.18,     2.27,     1.21,     49.2,     5.41,                TRUE,FALSE,FALSE,FALSE,8.323e-14,6.658e-14,9.895e-14,         ,         ,         
 2CXO J124813.0-031959, 12 48 13.05,-03 19 59.75,  17736,     0.87,     0.06,     0.71,     0.71,    175.5,    26.89,                TRUE,FALSE,FALSE,FALSE,6.059e-13,5.827e-13,6.277e-13,         ,         ,         
 2CXO J124822.9+082914, 12 48 22.91,+08 29 14.55,  33973,     0.66,     0.06,     0.72,     0.71,    160.4,    10.76,                TRUE,FALSE,FALSE,FALSE,3.029e-14,2.746e-14,3.311e-14,         ,         ,         
 2CXO J124823.9-195918, 12 48 23.92,-19 59 18.54,  76865,     0.49,     0.06,     0.73,     0.72,      4.6,     5.68,                TRUE,FALSE,FALSE,FALSE,5.327e-14,4.404e-14,6.251e-14,         ,         ,         
 2CXO J124825.8+083020, 12 48 25.87,+08 30 20.77, 167706,     0.42,     0.06,     0.71,     0.71,    111.9,    22.39,                TRUE,FALSE,FALSE,FALSE,1.382e-13,1.319e-13,1.441e-13,         ,         ,         
 2CXO J124914.6-060909, 12 49 14.63,-06 09 09.37,  17098,     0.66,     0.41,     5.31,     3.26,    114.1,     4.78,                TRUE,FALSE,FALSE,FALSE,1.441e-13,1.132e-13,1.750e-13,         ,         ,         
 2CXO J124938.4+050924, 12 49 38.43,+05 09 24.87,  72506,     0.49,     0.16,     1.96,     1.62,    135.9,    10.21,                TRUE,FALSE,FALSE,FALSE,3.117e-13,2.800e-13,3.435e-13,         ,         ,         
 2CXO J124949.4-060723, 12 49 49.40,-06 07 23.45,  17108,     0.35,     0.25,     3.09,     2.58,    113.7,     5.74,                TRUE,FALSE,FALSE,FALSE,7.684e-14,5.904e-14,9.371e-14,         ,         ,         
 2CXO J124955.4+051627, 12 49 55.42,+05 16 27.79,   3935,     0.42,     0.06,     0.72,     0.71,    140.8,    13.07,                TRUE,FALSE,FALSE,FALSE,2.840e-13,2.622e-13,3.044e-13,         ,         ,         
 2CXO J124958.1+021124, 12 49 58.11,+02 11 24.34,  66361,     0.34,     0.16,     1.92,     1.92,      0.0,     1.90,            MARGINAL,FALSE,FALSE,FALSE,1.865e-14,8.289e-15,2.850e-14,         ,         ,         
 2CXO J124958.9+302849, 12 49 59.00,+30 28 49.78, 117659,     0.70,     0.17,     2.06,     1.18,     97.1,    11.78,                TRUE,FALSE,FALSE,FALSE,8.103e-14,7.196e-14,9.010e-14,         ,         ,         
 2CXO J125000.6+021401, 12 50 00.65,+02 14 01.27,  66471,     0.87,     0.11,     1.30,     1.02,    156.7,     3.65,                TRUE,FALSE,FALSE,FALSE,3.210e-14,2.330e-14,4.091e-14,         ,         ,         
 2CXO J125007.3+725228, 12 50 07.30,+72 52 28.65, 168598,     0.28,     0.06,     0.72,     0.71,     81.8,    10.51,                TRUE,FALSE,FALSE,FALSE,1.831e-13,1.651e-13,2.000e-13,         ,         ,         
 2CXO J125055.2-015556, 12 50 55.28,-01 55 56.63,  18772,     0.40,     0.06,     0.77,     0.74,    162.7,     4.12,                TRUE,FALSE,FALSE,FALSE,4.254e-14,3.223e-14,5.286e-14,         ,         ,         
 2CXO J125131.8-262706, 12 51 31.80,-26 27 06.96, 168216,     0.12,     0.06,     0.77,     0.77,      0.0,     3.82,                TRUE,FALSE,FALSE,FALSE,2.226e-14,1.626e-14,2.792e-14,         ,         ,         
 2CXO J125140.3+000210, 12 51 40.34,+00 02 10.94,  50401,     0.68,     0.06,     0.76,     0.75,      4.5,     5.50,                TRUE,FALSE,FALSE,FALSE,6.338e-14,5.182e-14,7.494e-14,         ,         ,         
 2CXO J125212.4-132453, 12 52 12.46,-13 24 53.36,  14190,     0.93,     0.06,     0.71,     0.71,      0.0,    70.37,                TRUE,FALSE,FALSE, TRUE,1.317e-11,1.297e-11,1.335e-11,         ,         ,         
 2CXO J125226.3+563419, 12 52 26.36,+56 34 19.53,  29873,     0.75,     0.06,     0.71,     0.71,      8.3,    43.56,                TRUE,FALSE,FALSE, TRUE,1.066e-12,1.041e-12,1.091e-12,         ,         ,         
 2CXO J125228.9+142458, 12 52 28.95,+14 24 58.03,  89199,     0.81,     0.06,     0.72,     0.72,    136.7,    11.41,                TRUE,FALSE,FALSE,FALSE,3.059e-13,2.773e-13,3.328e-13,         ,         ,         
 2CXO J125250.2-091528, 12 52 50.21,-09 15 28.89,  15293,     0.28,     0.08,     1.02,     0.78,    171.9,    11.46,                TRUE,FALSE,FALSE,FALSE,1.553e-14,1.381e-14,1.726e-14,         ,         ,         
 2CXO J125301.9-091134, 12 53 01.94,-09 11 34.08,  31052,     0.65,     0.06,     0.78,     0.76,    165.6,     2.80,                TRUE,FALSE,FALSE,FALSE,1.355e-15,8.766e-16,1.806e-15,         ,         ,         
 2CXO J125302.4-091311, 12 53 02.42,-09 13 11.45,  15320,     0.68,     0.06,     0.71,     0.71,    159.3,    31.67,                TRUE,FALSE,FALSE,FALSE,7.938e-14,7.680e-14,8.182e-14,         ,         ,         
 2CXO J125303.0-091057, 12 53 03.01,-09 10 57.88,  15350,     0.91,     0.18,     2.26,     1.42,    110.4,     2.10,                TRUE,FALSE,FALSE,FALSE,0.000e+00,0.000e+00,7.069e-16,         ,         ,         
 2CXO J125304.0-090736, 12 53 04.06,-09 07 36.48,  66769,     0.82,     0.13,     1.63,     1.06,     45.2,     2.61,            MARGINAL,FALSE,FALSE,FALSE,1.320e-15,8.142e-16,1.825e-15,         ,         ,         
 2CXO J125304.7-090441, 12 53 04.76,-09 04 41.42,  15441,     0.99,     0.07,     0.87,     0.78,     37.7,    12.96,                TRUE,FALSE,FALSE,FALSE,1.710e-14,1.563e-14,1.848e-14,         ,         ,         
 2CXO J125306.0-091315, 12 53 06.03,-09 13 15.88,  31048,     0.51,     0.06,     0.72,     0.71,    127.9,    12.12,                TRUE,FALSE,FALSE,FALSE,1.366e-14,1.253e-14,1.479e-14,         ,         ,         
 2CXO J125310.4-091023, 12 53 10.44,-09 10 23.11,  15358,     0.68,     0.06,     0.72,     0.71,     79.8,    10.84,                TRUE,FALSE,FALSE,FALSE,8.394e-15,7.221e-15,9.568e-15,         ,         ,         
 2CXO J125311.1-091117, 12 53 11.15,-09 11 17.20,  31053,     0.92,     0.06,     0.72,     0.72,    101.3,     8.01,                TRUE,FALSE,FALSE,FALSE,1.343e-14,1.175e-14,1.501e-14,         ,         ,         
