obs_id,src_id,num_obs,src_n,name,ra,dec,livetime,significance,likelihood,class,hard_hm,hard_hs,hard_ms,var_inter_prob_b,var_inter_index_b,flux_aper_lolim_m,flux_aper_lolim_h,flux_aper_lolim_s,var_inter_sigma_m,var_inter_sigma_s,var_inter_index_m,var_inter_index_s,var_inter_index_h,flux_aper_hilim_u,var_mean_b,var_sigma_b,ks_prob_b,var_prob_b,var_inter_sigma_u
PL_84_obs_0,PL_84,11,J1748-2446al, 2CXO J174801.0-244603,267.0043,-24.76753,36257.2,3.94,73.25885,PL,0.5201454545454545,0.2315545454545454,-0.23872727272727276,0.9000000000000002,5.0,15.940295110600713,14.808446299906416,16.30545213698777,2.185e-06,1.294e-07,0.0,5.0,0.0,14.444859979475384,0.0014462256363636365,0.00047104880000000017,0.6887972727272724,0.7180063636363639,2.8114955181818195e-05
PL_85_obs_0,PL_85,2,J1717+4308A, 2CXO J171707.3+430807,259.2804,43.13532,29661.2,11.06,677.6049,PL,0.25545,-0.06185,-0.3123,1.0,8.0,14.677480550411566,13.999968602778921,14.512733975812543,1.22e-06,1.838e-06,8.0,8.0,7.0,14.729267567663793,0.0032805,0.0007222999999999999,0.45999999999999996,0.5365,1.7931320000000003e-06
PL_86_obs_0,PL_86,10,B0021-72J, 2CXO J002359.4-720358,5.997605,-72.06635,31673.8,10.04,576.6626,PL,0.29483,-0.053099999999999994,-0.6134999999999999,0.758,5.0,15.963768904035708,15.047438627749083,15.628760086703512,1.244e-06,1.7050000000000002e-06,5.0,5.0,5.0,14.887830421750408,0.0008488004999999998,0.0004525902,0.46447400000000005,0.517783,6.261999999999999e-07
PL_87_obs_0,PL_87,4,J0024-7204X, 2CXO J002422.3-720117,6.093274,-72.0215,65237.5,5.5,74.9631,PL,-0.2133,-0.7205,-0.472825,0.946,6.0,16.185529612780844,15.99239488316695,15.607341572101816,4.962e-08,1.754e-07,3.0,5.0,0.0,15.687140633352383,0.00022648450000000003,9.465542500000003e-05,0.7016825000000001,0.7453224999999999,1.818e-07
PL_88_obs_0,PL_88,5,J1748-2021C, 2CXO J174851.9-202146,267.2166,-20.36297,23277.7,5.69,163.2469,PL,0.10544,0.34478,-0.06444000000000003,1.0,8.0,15.606359418461645,14.743461695745669,15.809186593279708,3.058e-07,4.856000000000001e-07,7.0,5.0,8.0,15.148183803234584,0.0010474613999999997,0.00026282279999999996,0.6237459999999999,0.6289179999999999,1.825e-07
PL_89_obs_0,PL_89,2,J2229+6114, 2CXO J222905.2+611409,337.2719,61.23586,17727.2,43.76,10080.56,PL,0.44785,0.59965,0.20734999999999998,0.92,6.0,13.470008968886809,12.577133959401035,13.923381680324795,6.525e-07,3.167e-07,0.0,0.0,6.0,14.483655572662835,0.022635,0.00011870500000000001,0.7655000000000001,0.0945,3.379e-07
PL_98_obs_0,PL_98,8,J1635-4735, 2CXO J163551.8-473523,248.9659,-47.58982,6564.4,15.74,1471.2379999999994,PL,0.9757999999999998,0.9993999999999998,-0.10212500000000001,1.0,8.0,15.859284396646665,13.04210037541495,16.031888325582187,5.031e-07,4.690917825000002e-07,3.0,0.295,8.0,14.218798204264331,0.0061435000000000005,0.00013783237500000002,0.44387499999999996,0.18012499999999998,9.837000000000002e-07
PL_99_obs_0,PL_99,2,B0609+37, 2CXO J222905.2+611409,337.2719,61.23586,17727.2,43.76,10080.56,PL,0.44785,0.59965,0.20734999999999998,0.92,6.0,13.470008968886809,12.577133959401035,13.923381680324795,6.525e-07,3.167e-07,0.0,0.0,6.0,14.483655572662835,0.022635,0.00011870500000000001,0.7655000000000001,0.0945,3.379e-07
PL_100_obs_0,PL_100,8,B1920+20, 2CXO J163551.8-473523,248.9659,-47.58982,6564.4,15.74,1471.2379999999994,PL,0.9757999999999998,0.9993999999999998,-0.10212500000000001,1.0,8.0,15.859284396646665,13.04210037541495,16.031888325582187,5.031e-07,4.690917825000002e-07,3.0,0.295,8.0,14.218798204264331,0.0061435000000000005,0.00013783237500000002,0.44387499999999996,0.18012499999999998,9.837000000000002e-07
PL_101_obs_1,PL_101,4,J1550-5418, 2CXO J155054.1-541823,237.7255,-54.30665,9532.2,122.14,80599.58,PL,0.3935,0.9119,0.8082,1.0,8.0,13.251579377532432,12.57154122648442,14.88806572366732,0.000338,3.054e-05,8.0,8.0,8.0,14.701552555380154,0.027239999999999997,5.613e-05,0.12,0.078,0.008262
PL_102_obs_0,PL_102,1,J0514-4002A, 2CXO J051406.5-400249,78.5272,-40.04713,18801.1,12.8,463.8512,PL,-0.5871,-0.8382,-0.4847,0.93982,6.4,13.889410289700749,14.186018924363527,13.530472520812983,4.306780000000001e-06,3.791196999999999e-06,3.27,4.79,1.35,13.712646227285251,0.01292,0.0001799,0.948,0.114,6.167366199999998e-06
PL_103_obs_1,PL_103,4,J0348+0432, 2CXO J155054.1-541823,237.7255,-54.30665,9532.2,122.14,80599.58,PL,0.3935,0.9119,0.8082,1.0,8.0,13.251579377532432,12.57154122648442,14.88806572366732,0.000338,3.054e-05,8.0,8.0,8.0,14.701552555380154,0.027239999999999997,5.613e-05,0.12,0.078,0.008262
PL_104_obs_0,PL_104,1,J1701-3006A, 2CXO J170112.5-300622,255.3024,-30.10622,62265.4,10.51,730.2626,PL,-0.5859,-0.8745,-0.5859,1.0,8.0,14.787279845582153,15.429106963781607,14.322849478726567,1.072e-05,1.437e-05,8.0,8.0,8.0,15.511026475273493,0.002252,1.407e-05,0.354,0.115,1.736e-09
PL_105_obs_0,PL_105,7,J1741-2054, 2CXO J174156.5-205409,265.4858,-20.90264,48783.7,6.38,150.2417,PL,0.5282428571428571,0.8773142857142856,0.5953571428571429,0.9589999999999999,6.0,15.775661723692677,14.684652024313054,16.550327375315995,9.903e-08,1.1099999999999999e-07,5.0,0.0,3.0,15.135619304841073,0.00030752857142857145,2.7385714285714285e-05,0.3711428571428571,0.45557142857142857,1.085e-06
PL_106_obs_0,PL_106,2,B1356-60, 2CXO J193213.9+105932,293.0583,10.99242,20896.8,35.08,7600.469,PL,-0.2767,-0.5422,-0.31295,0.7120000000000001,5.0,13.40253629748548,13.296560652010594,13.267978494465748,3.636e-07,7.528e-07,0.0,0.0,4.0,13.715493979035106,0.028965000000000005,0.00010411,0.46199999999999997,0.08600000000000001,6.908e-07
PL_107_obs_0,PL_107,2,J1718-3825, 2CXO J171813.6-382517,259.5567,-38.42166,9909.7,15.54,605.2857,PL,0.25925,0.2517,-0.011250000000000003,0.142,0.0,14.07261047818384,13.31156016421449,14.33345434526348,3.938000000000001e-07,6.209000000000001e-07,0.0,0.0,0.0,14.624450559707228,0.006304000000000001,0.00014866,0.4955,0.11200000000000002,2.542e-08
PL_110_obs_0,PL_110,2,B1929+10, 2CXO J193213.9+105932,293.0583,10.99242,20896.8,35.08,7600.469,PL,-0.2767,-0.5422,-0.31295,0.7120000000000001,5.0,13.40253629748548,13.296560652010594,13.267978494465748,3.636e-07,7.528e-07,0.0,0.0,4.0,13.715493979035106,0.028965000000000005,0.00010411,0.46199999999999997,0.08600000000000001,6.908e-07
PL_112_obs_1,PL_112,5,J1819-1458, 2CXO J181934.1-145803,274.8924,-14.96768,80403.8,54.45,20665.52,PL,-0.764225,-0.942875,-0.633375,1.0,8.0,13.607255114394896,14.273730029185616,13.109436517832698,1.704e-06,1.542e-05,5.0,7.0,5.0,14.15253711944801,0.021789999999999997,0.000231645,0.39925,0.114,2.335e-06
PL_113_obs_0,PL_113,5,J1833-0559, 2CXO J205107.5-082737,312.7813,-8.460488,8922.2,5.69,667.2423,PL,-0.55042,-0.8150000000000001,-0.31406,0.6779999999999999,5.0,15.374183875292086,15.325162178516326,15.12605629855581,2.596e-07,1.287e-06,0.0,5.0,3.0,14.521986505900127,0.0008864000000000001,0.000154776,0.5436,0.5711999999999999,1.085e-05
PL_114_obs_1,PL_114,3,J1343+6634, 2CXO J164710.2-455217,251.7926,-45.8714,38473.0,57.85,23554.78,PL,0.37785,0.9250499999999999,0.84635,1.0,8.0,13.43402262818013,12.77036393233903,14.91007103510746,9.467e-05,1.8809999999999999e-06,8.0,8.0,8.0,14.605358243204762,0.022085,2.9586e-05,0.0905,0.057499999999999996,2.748e-05
PL_115_obs_0,PL_115,5,J2051-0827, 2CXO J205107.5-082737,312.7813,-8.460488,8922.2,5.69,667.2423,PL,-0.55042,-0.8150000000000001,-0.31406,0.6779999999999999,5.0,15.374183875292086,15.325162178516326,15.12605629855581,2.596e-07,1.287e-06,0.0,5.0,3.0,14.521986505900127,0.0008864000000000001,0.000154776,0.5436,0.5711999999999999,1.085e-05
PL_116_obs_1,PL_116,3,J1647-4552, 2CXO J164710.2-455217,251.7926,-45.8714,38473.0,57.85,23554.78,PL,0.37785,0.9250499999999999,0.84635,1.0,8.0,13.43402262818013,12.77036393233903,14.91007103510746,9.467e-05,1.8809999999999999e-06,8.0,8.0,8.0,14.605358243204762,0.022085,2.9586e-05,0.0905,0.057499999999999996,2.748e-05
PL_119_obs_1,PL_119,4,J1834-0845, 2CXO J183452.1-084556,278.7172,-8.76558,24496.5,42.61,6239.103,PL,0.9937499999999999,0.9956499999999999,-0.46035,1.0,8.0,15.900017098280424,13.012669512022846,16.101762210689024,5.420000000000001e-07,3.152e-07,6.0,5.0,8.0,13.77046717565748,0.010002500000000001,0.00197035,0.6485,0.7949999999999999,2.8060000000000003e-06
PL_122_obs_0,PL_122,3,J1119-6127, 2CXO J111914.2-612749,169.8095,-61.46366999999999,56793.4,19.93,1782.775,PL,-0.038733333333333335,0.5817333333333333,0.6042333333333333,0.898,6.0,13.946078268503456,13.571507879842846,14.845398902934269,9.774e-07,9.277000000000004e-08,5.0,0.0,0.0,15.157070559470776,0.005735666666666667,0.00021109333333333335,0.7063333333333334,0.156,4.738e-07
PL_123_obs_0,PL_123,4,J1640-4631, 2CXO J164043.5-463135,250.1813,-46.52645,39549.0,9.32,427.4196,PL,0.9994,0.9994,-0.302625,0.826,5.0,15.894071916827404,13.030493092978913,15.953303337990931,1.1073385975000004e-05,7.485734880000008e-06,3.8375000000000004,2.295,6.0,14.299259159676684,0.004735,8.696249999999999e-05,0.7462500000000001,0.16525,6.342773829999994e-06
PL_124_obs_0,PL_124,4,B1829-08, 2CXO J035752.3+320520,59.46794000000001,32.08909,46516.7,20.23,2640.659,PL,-0.10557499999999999,-0.4975,-0.42035,0.872,5.0,14.157520055658399,13.885571015232603,13.850119540206801,6.802e-07,1.873e-06,3.0,6.0,5.0,13.611250654613618,0.0061115,0.00041570275000000004,0.625,0.31725000000000003,9.615e-06
PL_127_obs_0,PL_127,4,J0418+5732, 2CXO J041833.8+573222,64.64094,57.53972,27216.8,73.32,41651.57,PL,-0.416925,-0.35977499999999996,0.049675,1.0,8.0,14.047346720763008,14.250340494583392,14.261943184077829,1.006e-05,2.884e-06,8.0,8.0,8.0,14.73974119681514,0.006095499999999999,0.000250285,0.52625,0.3047500000000001,8.734000000000002e-07
PL_130_obs_0,PL_130,4,B2043-04, 2CXO J035752.3+320520,59.46794000000001,32.08909,46516.7,20.23,2640.659,PL,-0.10557499999999999,-0.4975,-0.42035,0.872,5.0,14.157520055658399,13.885571015232603,13.850119540206801,6.802e-07,1.873e-06,3.0,6.0,5.0,13.611250654613618,0.0061115,0.00041570275000000004,0.625,0.31725000000000003,9.615e-06
PL_131_obs_0,PL_131,3,J1908+0839, 2CXO J111914.2-612749,169.8095,-61.46366999999999,56793.4,19.93,1782.775,PL,-0.038733333333333335,0.5817333333333333,0.6042333333333333,0.898,6.0,13.946078268503456,13.571507879842846,14.845398902934269,9.774e-07,9.277000000000004e-08,5.0,0.0,0.0,15.157070559470776,0.005735666666666667,0.00021109333333333335,0.7063333333333334,0.156,4.738e-07
PL_133_obs_0,PL_133,1,J0007+7303, 2CXO J000701.5+730308,1.756555,73.05226,49484.3,15.5,755.179,PL,0.3036,0.05,-0.2586,0.7098399999999998,5.12,14.18137827362411,13.395665926897086,14.12883586719705,1.3168960000000008e-06,1.8573766e-06,4.88,3.01,2.06,14.343710098808641,0.006943,3.84e-05,0.8540000000000001,0.056,1.8300174999999985e-06
PL_134_obs_0,PL_134,1,J1952+2836g, 2CXO J180335.1-300158,270.8964,-30.0328,96486.0,3.08,62.59819,PL,0.9994,0.02,-0.9994,0.987,6.0,16.710613870684124,14.412176828681044,15.755970410969978,1.3816079999999998e-07,2.234e-07,3.8,5.0,6.0,15.074740840515222,0.0002354,1.576e-05,0.68,0.485,6.251160000000003e-07
PL_135_obs_0,PL_135,1,J1803-3002B, 2CXO J180335.1-300158,270.8964,-30.0328,96486.0,3.08,62.59819,PL,0.9994,0.02,-0.9994,0.987,6.0,16.710613870684124,14.412176828681044,15.755970410969978,1.3816079999999998e-07,2.234e-07,3.8,5.0,6.0,15.074740840515222,0.0002354,1.576e-05,0.68,0.485,6.251160000000003e-07
PL_137_obs_0,PL_137,1,J1859+1526, 2CXO J180335.1-300158,270.8964,-30.0328,96486.0,3.08,62.59819,PL,0.9994,0.02,-0.9994,0.987,6.0,16.710613870684124,14.412176828681044,15.755970410969978,1.3816079999999998e-07,2.234e-07,3.8,5.0,6.0,15.074740840515222,0.0002354,1.576e-05,0.68,0.485,6.251160000000003e-07
PL_138_obs_0,PL_138,3,J1702-4428, 2CXO J185610.6+011322,284.0445,1.223021,45556.5,15.97,787.1963,PL,0.16780000000000003,0.5022000000000001,0.3656,1.0,8.0,14.13439301038819,13.538662311242883,14.796847138311994,2.173e-06,9.891e-07,8.0,3.0,8.0,15.288704467917947,0.006228666666666667,2.4316666666666667e-05,0.37633333333333335,0.081,2.522e-06
PL_139_obs_0,PL_139,3,J1342+2822D, 2CXO J134209.7+282247,205.5407,28.37994,10152.4,21.74,3548.791,PL,0.12743333333333332,-0.08453333333333334,-0.2107,1.0,8.0,13.388976024766274,12.817633931685258,13.353905981999633,1.935e-05,2.756e-05,8.0,8.0,8.0,13.187412086623512,0.03711333333333334,0.005347466666666666,0.9349999999999999,0.557,3.513e-05
PL_140_obs_0,PL_140,1,J1803-3002A, 2CXO J180335.1-300158,270.8964,-30.0328,96486.0,3.08,62.59819,PL,0.9994,0.02,-0.9994,0.987,6.0,16.710613870684124,14.412176828681044,15.755970410969978,1.3816079999999998e-07,2.234e-07,3.8,5.0,6.0,15.074740840515222,0.0002354,1.576e-05,0.68,0.485,6.251160000000003e-07
PL_142_obs_0,PL_142,1,J0007+7303, 2CXO J000701.5+730308,1.756555,73.05226,49484.3,15.5,755.179,PL,0.3036,0.05,-0.2586,0.7098399999999998,5.12,14.18137827362411,13.395665926897086,14.12883586719705,1.3168960000000008e-06,1.8573766e-06,4.88,3.01,2.06,14.343710098808641,0.006943,3.84e-05,0.8540000000000001,0.056,1.8300174999999985e-06
PL_143_obs_0,PL_143,2,J1420-6048, 2CXO J142008.1-604817,215.0341,-60.80481,9933.4,12.86,603.3304,PL,0.9069,0.99125,0.8445,0.196,0.0,15.352866135965755,13.181680379417553,16.591387269576607,5.27e-08,1.262e-08,0.0,3.0,3.0,14.429205191276939,0.002908,0.00012327,0.627,0.2485,3.62809775e-05
PL_144_obs_0,PL_144,1,B1823-13, 2CXO J182613.1-133446,276.5549,-13.57961,39486.6,15.46,462.0908,PL,0.4972,0.7495,0.3998,0.8400700000000004,5.39,14.03254563181726,13.0400527842915,14.66094626429086,2.1663230000000003e-06,6.187881000000003e-07,4.88,2.52,3.64,15.410162056852538,0.008440999999999999,0.000296,0.8420000000000001,0.327,2.6815399999999995e-06
PL_145_obs_0,PL_145,2,J1938+2012, 2CXO J142008.1-604817,215.0341,-60.80481,9933.4,12.86,603.3304,PL,0.9069,0.99125,0.8445,0.196,0.0,15.352866135965755,13.181680379417553,16.591387269576607,5.27e-08,1.262e-08,0.0,3.0,3.0,14.429205191276939,0.002908,0.00012327,0.627,0.2485,3.62809775e-05
PL_147_obs_0,PL_147,3,J1647-3607, 2CXO J134209.7+282247,205.5407,28.37994,10152.4,21.74,3548.791,PL,0.12743333333333332,-0.08453333333333334,-0.2107,1.0,8.0,13.388976024766274,12.817633931685258,13.353905981999633,1.935e-05,2.756e-05,8.0,8.0,8.0,13.187412086623512,0.03711333333333334,0.005347466666666666,0.9349999999999999,0.557,3.513e-05
PL_148_obs_0,PL_148,3,B1853+01, 2CXO J185610.6+011322,284.0445,1.223021,45556.5,15.97,787.1963,PL,0.16780000000000003,0.5022000000000001,0.3656,1.0,8.0,14.13439301038819,13.538662311242883,14.796847138311994,2.173e-06,9.891e-07,8.0,3.0,8.0,15.288704467917947,0.006228666666666667,2.4316666666666667e-05,0.37633333333333335,0.081,2.522e-06
PL_149_obs_0,PL_149,2,J1622-4950, 2CXO J162244.8-495052,245.6871,-49.84798,19879.4,14.97,699.2568,PL,0.8126,0.9994,0.9994,0.977,6.0,14.259852367608218,12.880014248952072,15.636085164672545,1.151e-06,2.5208783e-06,7.0,3.24,8.0,13.960459380885336,0.015067,9.039e-06,0.38549999999999995,0.066,2.7148139999999985e-06
PL_152_obs_0,PL_152,1,J1807-2459B, 2CXO J180720.7-250012,271.8363,-25.00333,13012.2,6.26,233.3456,PL,0.4897,0.4622,-0.04,0.8161400000000001,5.0,14.513994813637757,13.649364391741045,14.723998010037947,5.310344999999998e-07,5.093556400000003e-07,3.43,1.4,3.9,14.813195546979108,0.003797,1.266e-05,0.094,0.108,2.3885033200000007e-06
PL_153_obs_0,PL_153,2,J0023+0923, 2CXO J002316.8+092323,5.820373,9.389989,3903.9,6.39,409.5469,PL,-0.2511,-0.7726500000000001,-0.6777,0.645,4.0,14.79696924421706,14.809255099313429,14.02664161499488,3.811e-07,9.136e-07,0.0,0.0,5.0,14.424421759145055,0.002089,0.0004845,0.6625,0.5700000000000001,2.7609836e-06
PL_155_obs_0,PL_155,1,J1826-1256, 2CXO J182608.5-125634,276.5356,-12.94294,73884.4,12.96,554.7271,PL,0.7395,0.9232,0.5709,0.7709200000000002,5.0,14.65915945018767,13.249260248764651,15.745701269195855,4.5537699999999954e-07,5.265533599999999e-07,3.81,0.17,3.41,14.451209010168071,0.003045,3.086e-05,0.71,0.111,1.873298e-06
PL_158_obs_0,PL_158,1,J1801-0857A, 2CXO J180150.6-085733,270.4611,-8.959369,23618.9,4.59,63.08173000000001,PL,0.1674,0.5247,0.3823,0.8221599999999996,5.0,14.831797253157367,14.393511149557352,15.595337299126276,2.4369990000000005e-07,1.718248999999999e-07,3.97,2.72,2.87,15.120592543449499,0.001128,9.105e-05,0.389,0.36,1.216073e-06
PL_159_obs_0,PL_159,1,J1801-0857C, 2CXO J180150.6-085733,270.4611,-8.959369,23618.9,4.59,63.08173000000001,PL,0.1674,0.5247,0.3823,0.8221599999999996,5.0,14.831797253157367,14.393511149557352,15.595337299126276,2.4369990000000005e-07,1.718248999999999e-07,3.97,2.72,2.87,15.120592543449499,0.001128,9.105e-05,0.389,0.36,1.216073e-06
PL_160_obs_0,PL_160,2,J0420-5022, 2CXO J042001.9-502248,65.00815,-50.38005,19373.9,31.21,5748.096,PL,-0.7295499999999999,-0.97315,-0.8451,0.324,0.0,15.222821046540497,14.85558915626727,13.979539844614209,5.39e-08,3.107e-08,0.0,0.0,5.0,13.06502352647512,0.0031850000000000003,8.978e-05,0.25000000000000006,0.136,8.6e-05
PL_161_obs_0,PL_161,1,J1809-1917, 2CXO J180943.1-191738,272.4297,-19.29395,19702.5,11.11,219.0401,PL,0.3136,0.466,0.1761,0.7066899999999998,5.16,13.989276134608225,13.18983471545685,14.390939450069911,1.400828000000001e-06,1.3343344000000006e-06,4.93,3.11,2.57,14.589444049935533,0.008318,0.00027330000000000003,0.159,0.075,2.764965400000001e-06
PL_163_obs_0,PL_163,1,J1741-2733, 2CXO J212443.8-335844,321.1827,-33.97909,29774.9,17.47,2179.05,PL,-0.5309,-0.8095,-0.4884,0.7631200000000001,5.35,13.80715388481116,14.00270100759049,13.471983658810796,8.453811000000004e-06,2.0815843999999994e-06,4.93,4.88,1.94,13.278271801427211,0.01593,5.258e-05,0.903,0.08,5.689897000000007e-05
PL_164_obs_0,PL_164,2,J1740+1000, 2CXO J174025.9+100006,265.1081,10.00168,5083.6,18.69,2260.432,PL,-0.43784999999999996,-0.9231499999999999,-0.81515,1.0,8.0,14.25435565089592,14.556762759436484,13.14627474212871,3.058e-07,2.308e-05,0.0,8.0,0.0,13.21710844571872,0.016410499999999998,4.5405e-05,0.3005,0.0675,8.782e-05
PL_169_obs_0,PL_169,2,B1534+12, 2CXO J153709.9+115555,234.2915,11.932,35625.6,4.55,102.0132,PL,-0.22859999999999997,-0.77515,-0.7508,0.398,0.0,16.211739200540137,15.880525106418137,15.102000935309677,7.212e-08,1.634e-07,4.0,3.0,5.0,15.192865111647539,0.00036295,2.5705e-05,0.1555,0.469,2.574e-07
PL_171_obs_0,PL_171,1,J1946+24, 2CXO J180150.6-085733,270.4611,-8.959369,23618.9,4.59,63.08173000000001,PL,0.1674,0.5247,0.3823,0.8221599999999996,5.0,14.831797253157367,14.393511149557352,15.595337299126276,2.4369990000000005e-07,1.718248999999999e-07,3.97,2.72,2.87,15.120592543449499,0.001128,9.105e-05,0.389,0.36,1.216073e-06
PL_173_obs_0,PL_173,1,J1518+0204D, 2CXO J180720.7-250012,271.8363,-25.00333,13012.2,6.26,233.3456,PL,0.4897,0.4622,-0.04,0.8161400000000001,5.0,14.513994813637757,13.649364391741045,14.723998010037947,5.310344999999998e-07,5.093556400000003e-07,3.43,1.4,3.9,14.813195546979108,0.003797,1.266e-05,0.094,0.108,2.3885033200000007e-06
PL_177_obs_0,PL_177,2,B1957+20, 2CXO J195936.7+204814,299.9031,20.80413,42587.4,34.31,7081.538000000001,PL,-0.004999999999999999,-0.25105,-0.24609999999999999,0.98,6.0,14.033938600901985,13.570842138448302,13.979816730574269,5.096e-07,2.777e-07,5.0,0.0,0.0,14.611650352126286,0.007303500000000001,8.39e-06,0.5565,0.05500000000000001,5.568e-07
PL_178_obs_0,PL_178,2,J2021+4026, 2CXO J202130.7+402646,305.378,40.44615,55086.2,14.12,1339.12,PL,-0.4834,-0.4435,0.0512,0.222,0.0,13.982549270489464,14.107905397309521,14.239125361947814,5.426e-07,2.099e-06,0.0,5.0,0.0,15.403402904373538,0.004802000000000001,3.12e-05,0.41,0.11,6.698e-05
PL_179_obs_0,PL_179,2,J1311-3430, 2CXO J131145.7-343030,197.9405,-34.508379999999995,9841.8,6.65,352.2941,PL,0.27545,-0.09555,-0.36105,0.878,5.0,14.323054611913552,13.558999034060797,14.21781831365411,1.064e-06,3.942e-08,5.0,0.0,5.0,14.369915459586558,0.006253000000000001,6.0565e-05,0.5205,0.10850000000000001,3.816e-05
PL_180_obs_0,PL_180,2,J1907+0919, 2CXO J111214.8-610330,168.062,-61.05853000000001,33398.4,11.04,477.2194,PL,0.54215,0.8601000000000001,0.5884,0.745,5.0,14.46374651086648,13.448401228601607,15.74503292210536,2.06e-07,1.514e-09,3.0,0.0,3.0,14.155449506257911,0.0030285,9.873e-05,0.45799999999999996,0.15100000000000002,1.338673199999999e-06
PL_181_obs_0,PL_181,1,J2124-3358, 2CXO J212443.8-335844,321.1827,-33.97909,29774.9,17.47,2179.05,PL,-0.5309,-0.8095,-0.4884,0.7631200000000001,5.35,13.80715388481116,14.00270100759049,13.471983658810796,8.453811000000004e-06,2.0815843999999994e-06,4.93,4.88,1.94,13.278271801427211,0.01593,5.258e-05,0.903,0.08,5.689897000000007e-05
PL_183_obs_0,PL_183,2,J1112-6103, 2CXO J111214.8-610330,168.062,-61.05853000000001,33398.4,11.04,477.2194,PL,0.54215,0.8601000000000001,0.5884,0.745,5.0,14.46374651086648,13.448401228601607,15.74503292210536,2.06e-07,1.514e-09,3.0,0.0,3.0,14.155449506257911,0.0030285,9.873e-05,0.45799999999999996,0.15100000000000002,1.338673199999999e-06
PL_185_obs_0,PL_185,1,J1946+2611, 2CXO J180150.6-085733,270.4611,-8.959369,23618.9,4.59,63.08173000000001,PL,0.1674,0.5247,0.3823,0.8221599999999996,5.0,14.831797253157367,14.393511149557352,15.595337299126276,2.4369990000000005e-07,1.718248999999999e-07,3.97,2.72,2.87,15.120592543449499,0.001128,9.105e-05,0.389,0.36,1.216073e-06
PL_186_obs_0,PL_186,2,J1101-6101, 2CXO J110144.8-610138,165.4371,-61.02739,4990.7,31.13,5110.973,PL,0.5521499999999999,0.7688999999999999,0.3723,0.253,0.0,13.496121546262781,12.502802155906352,14.097432836909416,7.252e-07,1.906e-06,0.0,3.0,0.0,13.28744466263597,0.02357,0.00023976,0.8049999999999999,0.093,4.6992886499999995e-05
PL_188_obs_0,PL_188,2,J2355+2246, 2CXO J131145.7-343030,197.9405,-34.508379999999995,9841.8,6.65,352.2941,PL,0.27545,-0.09555,-0.36105,0.878,5.0,14.323054611913552,13.558999034060797,14.21781831365411,1.064e-06,3.942e-08,5.0,0.0,5.0,14.369915459586558,0.006253000000000001,6.0565e-05,0.5205,0.10850000000000001,3.816e-05
PL_190_obs_0,PL_190,1,J1937+1658, 2CXO J141730.5-440257,214.3773,-44.04924000000001,2025.2,6.41,405.7166,PL,0.1849,0.1362,-0.055,0.7606100000000001,5.34,13.320208829019645,12.798602875679551,13.623423042943488,7.696348000000006e-06,2.0851629999999983e-06,4.1,3.46,1.77,13.054154349060907,0.03054,0.007547,0.972,0.7609999999999999,6.263059600000007e-05
PL_191_obs_0,PL_191,1,J1904+0553g, 2CXO J201722.6+060305,304.3445,6.051485,9906.6,3.82,154.5027,PL,-0.9994,-0.9994,-0.3498,0.9728699999999996,6.46,14.716472635138304,15.460967066517545,14.419531216048998,4.2123400000000006e-06,3.5560999000000006e-06,4.75,4.69,1.49,14.376678923242027,0.001793,0.00015759999999999998,0.398,0.345,6.581098099999999e-06
PL_194_obs_0,PL_194,1,J1907+0602, 2CXO J190754.7+060214,286.9782,6.037426,18896.8,5.09,104.757,PL,0.4897,0.9994,0.9994,0.7726199999999998,5.0,14.739928612014925,13.778064400171996,16.887500355026,5.057354999999997e-07,4.841811099999999e-07,4.34,1.4,2.85,15.13620763992024,0.0017280000000000002,0.0001868,0.489,0.25,1.3712260000000004e-06
PL_195_obs_0,PL_195,1,J1907+0918, 2CXO J111148.5-603925,167.9524,-60.65713,49487.3,23.2,1697.142,PL,0.4872,0.8595,0.6408,0.9251699999999992,5.6,13.726767165956955,12.787812395596044,14.658169943079491,3.220276200000001e-05,2.8992440000000013e-05,4.81,2.61,2.53,15.563678299860266,0.01494,1.512e-05,0.006,0.051,1.24277556e-05
PL_196_obs_0,PL_196,1,J1852+0158g, 2CXO J165338.0-015836,253.4085,-1.97686,20773.0,16.2,1842.555,PL,0.1324,-0.0162,-0.1474,0.7538700000000003,5.13,13.516555351901465,12.95311480916229,13.544850478820171,1.3704530000000004e-06,1.145347000000001e-06,4.53,1.0,3.56,13.573976984310123,0.01568,2.664e-05,0.6659999999999999,0.07,4.746432820000001e-05
PL_197_obs_0,PL_197,1,J1909+0616, 2CXO J112401.1-365319,171.0047,-36.88865,19952.1,10.27,855.8119,PL,0.1162,-0.1537,-0.2636,0.7623300000000001,5.13,14.09108625997903,13.522011023749108,13.920456992597096,5.236944000000002e-06,2.0630113999999986e-06,4.87,2.89,3.96,13.896880746454285,0.006433,0.001513,0.997,0.884,7.995642199999997e-06
PL_198_obs_0,PL_198,1,J1852+0040, 2CXO J185238.5+004019,283.1607,0.6721298000000001,29568.5,23.63,3447.472,PL,0.0987,0.7683,0.7245,0.9166799999999996,5.58,13.206349282292829,12.824778199656947,14.400990760176654,5.311654000000003e-06,1.3633632000000007e-06,4.95,2.49,2.15,14.744004273277598,0.02337,2.863e-05,0.629,0.054000000000000006,1.0351133000000002e-06
