obs_id,true_class,level_a_prob,level_a_class,level_b_prob,level_b_class,th_class,truth,is_ok,class,src_n,src_id,significance
CV_OBS_440,CV,0.9184609939699938,['CV'],0.9648351297646619,CV,CV,1,1,CV,CXOGLB J002403.7-72042,CV0074,16.15
PULSAR_OBS_250,PULSAR,0.9633917327334328,['PULSAR'],0.9645168562488915,PULSAR,PULSAR,1,1,PULSAR,PSR J1745-2900,PL0081,107.91
NS_OBS_368,NS,0.8425518272801092,['XRB'],0.9426619997240061,NS,NS,1,1,NS,SAXWFC J1740.7-2818.,NS0067,2.47
PULSAR_OBS_436,PULSAR,0.9797886657847,['PULSAR'],0.9727929181929185,PULSAR,PULSAR,1,1,PULSAR,PSR J2139+471,PL0130,3.2
CV_OBS_353,CV,0.6005595104289397,['CV'],0.9467657502007718,CV,CV,1,1,CV,CXOGLB J002359.3-72043,CV0066,3.43
PULSAR_OBS_425,PULSAR,0.9689082157555717,['PULSAR'],0.8263511471265959,PULSAR,PULSAR,1,1,PULSAR,PSR J2032+4127,PL0125,8.11
PULSAR_OBS_239,PULSAR,0.9352377734877733,['PULSAR'],0.9938083466272088,PULSAR,PULSAR,1,1,PULSAR,PSR J1745-2900,PL0081,107.91
NS_OBS_51,NS,0.975211377613127,['XRB'],0.9572485042254978,NS,NS,1,1,NS,1A 1744-361         ,NS0004,11.5
BH_OBS_75,BH,0.9627552039325127,['XRB'],0.9986162936688412,BH,BH,1,1,BH,CXOU J100515.4-07425,BH0019,17.39
CV_OBS_746,CV,0.9956560663366251,['CV'],0.9923381922115041,CV,CV,1,1,CV,XMMSL2 J004231.9+41162,CV0110,174.76
BH_OBS_166,BH,0.9774396368897019,['XRB'],0.9877671875353822,BH,BH,1,1,BH,J1745-2900          ,BH0027,337.0
CV_OBS_498,CV,0.8720194915203371,['CV'],0.9507271961336262,CV,CV,1,1,CV,CXOGLB J002405.6-72044,CV0080,20.78
PULSAR_OBS_431,PULSAR,0.9560343480902364,['PULSAR'],0.973849867103244,PULSAR,PULSAR,1,1,PULSAR,PSR J2051-0827,PL0128,5.69
NS_OBS_228,NS,0.9821249706641221,['XRB'],1.0,NS,NS,1,1,NS,XMMU J004245.2+41172,NS0044,49.26
PULSAR_OBS_188,PULSAR,0.9902088379409048,['PULSAR'],0.9962848588537212,PULSAR,PULSAR,1,1,PULSAR,PSR J1635-4735,PL0065,15.74
PULSAR_OBS_320,PULSAR,0.7158988054179232,['PULSAR'],0.8054715515400283,PULSAR,PULSAR,1,1,PULSAR,PSR J1824-2452,PL0095,92.0
NS_OBS_136,NS,0.8223344961189568,['XRB'],0.948526459927942,NS,NS,1,1,NS,IGR J17464-2811     ,NS0030,6.94
CV_OBS_702,CV,0.971795540963328,['CV'],0.9769111111111112,CV,CV,1,1,CV,XMMSL2 J004231.9+41162,CV0110,174.76
CV_OBS_356,CV,0.8339546742299675,['CV'],0.9907768887534578,CV,CV,1,1,CV,CXOGLB J002359.3-72043,CV0066,3.43
PULSAR_OBS_243,PULSAR,0.9896351348217459,['PULSAR'],0.9927845371033993,PULSAR,PULSAR,1,1,PULSAR,PSR J1745-2900,PL0081,107.91
CV_OBS_515,CV,0.9248467418899508,['CV'],0.9700487888844758,CV,CV,1,1,CV,CXOGLB J002406.0-72045,CV0081,25.99
CV_OBS_365,CV,0.9861323412011026,['CV'],0.9973604060913704,CV,CV,1,1,CV,CXOGLB J002401.4-72044,CV0067,5.63
CV_OBS_36,CV,0.9832249927894963,['CV'],0.9865270811003927,CV,CV,1,1,CV,[HPH2013] 108         ,CV0005,14.3
CV_OBS_100,CV,1.0,['CV'],1.0,CV,CV,1,1,CV,[HPH2013] 123         ,CV0006,23.44
NS_OBS_94,NS,0.9730515535363744,['XRB'],1.0,NS,NS,1,1,NS,EXO 1745-248        ,NS0020,23.47
CV_OBS_504,CV,0.9337373131258226,['CV'],0.980349303322615,CV,CV,1,1,CV,CXOGLB J002405.6-72044,CV0080,20.78
PULSAR_OBS_291,PULSAR,0.9579097793024397,['PULSAR'],0.9843792415169659,PULSAR,PULSAR,1,1,PULSAR,PSR J1809-233,PL0086,2.15
CV_OBS_620,CV,0.9793032922495399,['CV'],0.9806572257827776,CV,CV,1,1,CV,CXOGLB J002410.0-72044,CV0089,8.28
CV_OBS_736,CV,1.0,['CV'],0.9986802030456853,CV,CV,1,1,CV,XMMSL2 J004231.9+41162,CV0110,174.76
PULSAR_OBS_32,PULSAR,0.9498078398272489,['PULSAR'],0.9765208116585359,PULSAR,PULSAR,1,1,PULSAR,PSR J0358+5413,PL0009,19.44
CV_OBS_685,CV,1.0,['CV'],1.0,CV,CV,1,1,CV,XMMSL2 J004231.9+41162,CV0110,174.76
NS_OBS_392,NS,0.9969789590254707,['XRB'],0.9918126684636118,NS,NS,1,1,NS,SAXWFC J1748.1-2446.,NS0071,2.75
PULSAR_OBS_191,PULSAR,0.9922076607585899,['PULSAR'],0.9903080248768868,PULSAR,PULSAR,1,1,PULSAR,PSR J1635-4735,PL0065,15.74
CV_OBS_693,CV,0.9850512621547941,['CV'],0.9922777777777776,CV,CV,1,1,CV,XMMSL2 J004231.9+41162,CV0110,174.76
PULSAR_OBS_117,PULSAR,0.9781331547714057,['PULSAR'],0.9900173633440517,PULSAR,PULSAR,1,1,PULSAR,PSR J0633+1746,PL0020,29.9
CV_OBS_349,CV,0.667789190263303,['PULSAR'],0.6403446177143778,PULSAR,PULSAR,0,0,CV,CHI J194939+2631 1    ,CV0065,13.07
NS_OBS_170,NS,0.9777101902191561,['XRB'],1.0,NS,NS,1,1,NS,XMMU J004245.2+41172,NS0044,49.26
NS_OBS_297,NS,0.9557855440648777,['XRB'],1.0,NS,NS,1,1,NS,XMMU J004245.2+41172,NS0046,4.71
NS_OBS_152,NS,0.950345757929488,['XRB'],0.9846227405688043,NS,NS,1,1,NS,XMMU J004245.2+41172,NS0044,49.26
CV_OBS_758,CV,1.0,['CV'],1.0,CV,CV,1,1,CV,XMMSL2 J004231.9+41162,CV0110,174.76
NS_OBS_134,NS,0.8417400029242816,['XRB'],0.9706469362951299,NS,NS,1,1,NS,IGR J00291+5934     ,NS0028,18.99
BH_OBS_105,BH,0.9611564127122404,['XRB'],0.9470525010969106,BH,BH,1,1,BH,CXOU J100517.1-07421,BH0022,11.12
CV_OBS_531,CV,0.9738812480532332,['CV'],0.9872562105543514,CV,CV,1,1,CV,CXOGLB J002406.3-72044,CV0082,53.28
CV_OBS_558,CV,0.9715259653658896,['CV'],0.9758403397602752,CV,CV,1,1,CV,CXOGLB J002407.9-72045,CV0085,16.47
CV_OBS_463,CV,0.9481761828726439,['CV'],0.9427644474675015,CV,CV,1,1,CV,CXOGLB J002404.2-72045,CV0076,120.12
BH_OBS_123,BH,0.7316603184433549,['XRB'],0.9584901923217443,BH,BH,1,1,BH,J1047+1234          ,BH0024,56.53
NS_OBS_45,NS,0.9962967516903991,['XRB'],0.9963837063311588,NS,NS,1,1,NS,1A 1742-289         ,NS0001,167.36
CV_OBS_711,CV,1.0,['CV'],1.0,CV,CV,1,1,CV,XMMSL2 J004231.9+41162,CV0110,174.76
PULSAR_OBS_50,PULSAR,0.9704135453927871,['PULSAR'],0.9793467678542528,PULSAR,PULSAR,1,1,PULSAR,PSR J0418+5732,PL0011,73.32
CV_OBS_637,CV,0.8553159307267632,['CV'],0.9311666543576952,CV,CV,1,1,CV,CXOGLB J002410.7-72042,CV0091,23.78
NS_OBS_367,NS,0.9933265595224041,['XRB'],1.0,NS,NS,1,1,NS,SAXWFC J1734.2-2605.,NS0066,2.56
NS_OBS_335,NS,0.8123671301264891,['XRB'],0.8187385735323954,NS,NS,1,1,NS,J1748-2446          ,NS0057,18.31
CV_OBS_494,CV,0.9804185285972002,['CV'],0.9648005359345386,CV,CV,1,1,CV,CXOGLB J002405.3-72042,CV0079,10.2
NS_OBS_374,NS,0.9498924017602198,['XRB'],0.9710243082897935,NS,NS,1,1,NS,SAXWFC J1744.9-2921.,NS0068,9.04
CV_OBS_754,CV,0.973947369245709,['CV'],0.8982007466214778,CV,CV,1,1,CV,XMMSL2 J004231.9+41162,CV0110,174.76
NS_OBS_205,NS,0.9650029938845468,['XRB'],1.0,NS,NS,1,1,NS,XMMU J004245.2+41172,NS0044,49.26
CV_OBS_716,CV,0.9984569732937686,['CV'],1.0,CV,CV,1,1,CV,XMMSL2 J004231.9+41162,CV0110,174.76
BH_OBS_149,BH,0.9434401203051369,['XRB'],0.974732249647279,BH,BH,1,1,BH,J1745-2900          ,BH0027,337.0
BH_OBS_64,BH,0.9715031432529543,['XRB'],0.9887533332466493,BH,BH,1,1,BH,CXOU J100514.2-07423,BH0018,16.29
CV_OBS_679,CV,0.9516371809439437,['CV'],0.968809988061267,CV,CV,1,1,CV,CXOU J192035.7+374452 ,CV0095,10.9
BH_OBS_45,BH,0.9066911584822445,['XRB'],0.9827535348491833,BH,BH,1,1,BH,CXOU J100506.7-07443,BH0014,11.41
PULSAR_OBS_317,PULSAR,0.7832272495947266,['PULSAR'],0.8798820736904552,PULSAR,PULSAR,1,1,PULSAR,PSR J1824-2452,PL0095,92.0
CV_OBS_0,CV,0.9082079335031469,['CV'],0.9752779154379502,CV,CV,1,1,CV,[DSH2013] 24          ,CV0001,9.81
PULSAR_OBS_232,PULSAR,0.9989761904761905,['PULSAR'],1.0,PULSAR,PULSAR,1,1,PULSAR,PSR J1745-2900,PL0081,107.91
PULSAR_OBS_321,PULSAR,0.9828511602681194,['PULSAR'],0.8229731926109166,PULSAR,PULSAR,1,1,PULSAR,PSR J1826-125,PL0096,12.96
PULSAR_OBS_303,PULSAR,1.0,['PULSAR'],0.9909047619047618,PULSAR,PULSAR,1,1,PULSAR,PSR J1811-1925,PL0089,133.15
PULSAR_OBS_56,PULSAR,0.9286959669460846,['PULSAR'],0.9715116748917398,PULSAR,PULSAR,1,1,PULSAR,PSR J0437-4715,PL0012,113.03
PULSAR_OBS_428,PULSAR,0.9461925182572005,['PULSAR'],0.9500001866836282,PULSAR,PULSAR,1,1,PULSAR,PSR J2047+105,PL0127,3.75
NS_OBS_352,NS,0.9624215651529628,['XRB'],0.9905952335938725,NS,NS,1,1,NS,J1749-2808          ,NS0059,6.98
CV_OBS_261,CV,0.7332884470576875,['CV'],0.8079685301285805,CV,CV,1,1,CV,[HPH2013] 273         ,CV0035,9.19
NS_OBS_426,NS,0.9570799374146288,['XRB'],0.991471307409326,NS,NS,1,1,NS,1WGA J1911.2+0035   ,NS0078,44.36
CV_OBS_727,CV,0.9991034482758622,['CV'],0.9877140496146515,CV,CV,1,1,CV,XMMSL2 J004231.9+41162,CV0110,174.76
NS_OBS_338,NS,0.9734283819056051,['XRB'],0.9861028661095775,NS,NS,1,1,NS,J1748-2446          ,NS0057,18.31
BH_OBS_55,BH,0.9956869656137747,['XRB'],0.9986162936688412,BH,BH,1,1,BH,CXOU J100510.9-07453,BH0017,4.58
NS_OBS_407,NS,0.9981437125748502,['XRB'],0.9732391468011135,NS,NS,1,1,NS,SAXWFC J1748.1-2446.,NS0072,19.47
CV_OBS_742,CV,0.9961802030456852,['CV'],1.0,CV,CV,1,1,CV,XMMSL2 J004231.9+41162,CV0110,174.76
CV_OBS_777,CV,1.0,['CV'],1.0,CV,CV,1,1,CV,XMMSL2 J004231.9+41162,CV0110,174.76
NS_OBS_253,NS,0.9938029973410683,['XRB'],0.9955076325157054,NS,NS,1,1,NS,XMMU J004245.2+41172,NS0046,4.71
CV_OBS_434,CV,0.9212172951397016,['CV'],0.9727384440568895,CV,CV,1,1,CV,CXOGLB J002403.7-72042,CV0074,16.15
PULSAR_OBS_160,PULSAR,0.9079786760250701,['PULSAR'],0.9481074877272476,PULSAR,PULSAR,1,1,PULSAR,PSR J1400-6325,PL0049,56.35
PULSAR_OBS_249,PULSAR,0.9889553624810147,['PULSAR'],0.9927845371033992,PULSAR,PULSAR,1,1,PULSAR,PSR J1745-2900,PL0081,107.91
CV_OBS_311,CV,0.8868880663779934,['CV'],0.9771866088474556,CV,CV,1,1,CV,[HPH2013] 81          ,CV0039,7.81
CV_OBS_653,CV,0.9608381464790482,['CV'],0.9727384440568895,CV,CV,1,1,CV,CXOGLB J002411.8-72044,CV0092,5.0
CV_OBS_684,CV,1.0,['CV'],0.9910406091370559,CV,CV,1,1,CV,XMMSL2 J004231.9+41162,CV0110,174.76
CV_OBS_497,CV,0.883876020541466,['CV'],0.9440206421838252,CV,CV,1,1,CV,CXOGLB J002405.6-72044,CV0080,20.78
CV_OBS_615,CV,0.951502257634357,['CV'],0.981422720112025,CV,CV,1,1,CV,CXOGLB J002410.0-72044,CV0089,8.28
CV_OBS_485,CV,0.9324645597449748,['CV'],0.9376855048199796,CV,CV,1,1,CV,CXOGLB J002405.3-72042,CV0079,10.2
CV_OBS_583,CV,0.9571735433386748,['CV'],0.9749047314715577,CV,CV,1,1,CV,CXOGLB J002408.4-72050,CV0087,18.4
CV_OBS_293,CV,0.9973604060913704,['CV'],0.9920812182741117,CV,CV,1,1,CV,[HPH2013] 50          ,CV0037,9.94
BH_OBS_32,BH,0.9322982260381798,['XRB'],0.9757521241065058,BH,BH,1,1,BH,XTE J1550-564       ,BH0010,29.24
PULSAR_OBS_62,PULSAR,0.9631923388485432,['PULSAR'],0.990785714285714,PULSAR,PULSAR,1,1,PULSAR,PSR J0525-6607,PL0014,117.49
CV_OBS_683,CV,0.6607128976491622,['CV'],0.8159835455362774,CV,CV,1,1,CV,IGR J15529-5029       ,CV0102,14.12
PULSAR_OBS_36,PULSAR,0.9727968354016836,['PULSAR'],0.9774462831094565,PULSAR,PULSAR,1,1,PULSAR,PSR J0358+5413,PL0009,19.44
CV_OBS_505,CV,0.9542599737705308,['CV'],0.9771210801500103,CV,CV,1,1,CV,CXOGLB J002405.6-72044,CV0080,20.78
CV_OBS_597,CV,0.9778292386372819,['CV'],0.9885450726413444,CV,CV,1,1,CV,CXOGLB J002409.2-72054,CV0088,6.1
NS_OBS_258,NS,0.9964439234292832,['XRB'],0.9987825651302606,NS,NS,1,1,NS,XMMU J004245.2+41172,NS0046,4.71
CV_OBS_690,CV,0.9915325086172296,['CV'],1.0,CV,CV,1,1,CV,XMMSL2 J004231.9+41162,CV0110,174.76
CV_OBS_6,CV,0.9964638543672326,['CV'],0.9898648695956589,CV,CV,1,1,CV,[HPH2013] 100         ,CV0002,37.03
CV_OBS_395,CV,0.9723844016854862,['CV'],0.9605202650868239,CV,CV,1,1,CV,CXOGLB J002402.5-72051,CV0070,22.52
PULSAR_OBS_7,PULSAR,0.9919356968687496,['PULSAR'],0.9941422968956733,PULSAR,PULSAR,1,1,PULSAR,PSR J0100-7211,PL0003,65.51
CV_OBS_408,CV,0.8876616782515488,['CV'],0.7496407145221019,NS,NS,0,0,CV,CXOGLB J002403.1-72044,CV0072,6.22
CV_OBS_348,CV,0.7620198491165527,['CV'],0.8916781588008267,CV,CV,1,1,CV,CHI J172550-3533 2    ,CV0064,10.41
BH_OBS_154,BH,0.9134356579153778,['XRB'],0.9798245727167303,BH,BH,1,1,BH,J1745-2900          ,BH0027,337.0
PULSAR_OBS_412,PULSAR,0.9970596562973567,['PULSAR'],0.9801466174393637,PULSAR,PULSAR,1,1,PULSAR,PSR J2021+365,PL0120,33.6
NS_OBS_80,NS,0.7162367256951496,['XRB'],0.8407076464830949,PULSAR,PULSAR,0,0,NS,EXO 0748-676        ,NS0019,62.8
NS_OBS_334,NS,0.9835074804765811,['XRB'],0.9784142363939798,NS,NS,1,1,NS,J1748-2446          ,NS0057,18.31
CV_OBS_312,CV,0.9766571760834691,['CV'],0.8466669000525119,CV,CV,1,1,CV,[HPH2013] 81          ,CV0039,7.81
PULSAR_OBS_256,PULSAR,0.9928025771035063,['PULSAR'],1.0,PULSAR,PULSAR,1,1,PULSAR,PSR J1745-2900,PL0081,107.91
NS_OBS_23,NS,0.9919621594122243,['XRB'],0.9914352964689486,NS,NS,1,1,NS,1A 1742-289         ,NS0001,167.36
PULSAR_OBS_429,PULSAR,0.8968190689631846,['PULSAR'],0.9429570415154238,PULSAR,PULSAR,1,1,PULSAR,PSR J2047+105,PL0127,3.75
PULSAR_OBS_257,PULSAR,1.0,['PULSAR'],1.0,PULSAR,PULSAR,1,1,PULSAR,PSR J1745-2900,PL0081,107.91
PULSAR_OBS_421,PULSAR,0.943156502499796,['PULSAR'],0.9633954542652144,PULSAR,PULSAR,1,1,PULSAR,PSR J2032+4127,PL0125,8.11
BH_OBS_130,BH,0.9807005026131858,['XRB'],0.9956873315363882,BH,BH,1,1,BH,J1745-2900          ,BH0027,337.0
CV_OBS_712,CV,0.8667853366778167,['CV'],0.9968870995974095,CV,CV,1,1,CV,XMMSL2 J004231.9+41162,CV0110,174.76
CV_OBS_755,CV,0.9958173793851389,['CV'],0.9986802030456853,CV,CV,1,1,CV,XMMSL2 J004231.9+41162,CV0110,174.76
PULSAR_OBS_205,PULSAR,0.9071216625375136,['PULSAR'],0.8590231226740513,NS,NS,0,0,PULSAR,PSR J1718-3825,PL0075,15.54
CV_OBS_722,CV,1.0,['CV'],1.0,CV,CV,1,1,CV,XMMSL2 J004231.9+41162,CV0110,174.76
PULSAR_OBS_274,PULSAR,0.9979523809523809,['PULSAR'],0.9966649558026803,PULSAR,PULSAR,1,1,PULSAR,PSR J1745-2900,PL0081,107.91
NS_OBS_79,NS,0.7130525665886378,['XRB'],0.9889577672865948,NS,NS,1,1,NS,EXO 0748-676        ,NS0019,62.8
PULSAR_OBS_203,PULSAR,0.9394293606496702,['PULSAR'],0.9801871565748805,PULSAR,PULSAR,1,1,PULSAR,PSR J1714-3810,PL0073,29.01
CV_OBS_743,CV,1.0,['CV'],1.0,CV,CV,1,1,CV,XMMSL2 J004231.9+41162,CV0110,174.76
CV_OBS_549,CV,0.9611866846373356,['CV'],0.8387500575166166,CV,CV,1,1,CV,CXOGLB J002407.7-72052,CV0084,8.88
CV_OBS_555,CV,0.9914502107256792,['CV'],0.9973604060913707,CV,CV,1,1,CV,CXOGLB J002407.7-72052,CV0084,8.88
NS_OBS_244,NS,0.9401279204714799,['XRB'],1.0,NS,NS,1,1,NS,XMMU J004245.2+41172,NS0044,49.26
PULSAR_OBS_276,PULSAR,1.0,['PULSAR'],0.9979523809523809,PULSAR,PULSAR,1,1,PULSAR,PSR J1745-2900,PL0081,107.91
NS_OBS_350,NS,0.9481361517341123,['XRB'],0.9748766131083909,NS,NS,1,1,NS,J1748-2446          ,NS0057,18.31
PULSAR_OBS_440,PULSAR,0.6771572096170025,['PULSAR'],0.9842997923072768,PULSAR,PULSAR,1,1,PULSAR,PSR J2229+6114,PL0133,43.76
CV_OBS_206,CV,0.9973604060913704,['CV'],0.9986802030456853,CV,CV,1,1,CV,[HPH2013] 176         ,CV0018,11.31
PULSAR_OBS_260,PULSAR,1.0,['PULSAR'],0.9987125748502993,PULSAR,PULSAR,1,1,PULSAR,PSR J1745-2900,PL0081,107.91
NS_OBS_359,NS,0.857547839180542,['XRB'],0.5609246477127992,PULSAR,X,2,0,NS,J1824-2452          ,NS0062,92.0
NS_OBS_235,NS,0.9015756108221599,['XRB'],0.9983625336927224,NS,NS,1,1,NS,XMMU J004245.2+41172,NS0044,49.26
CV_OBS_230,CV,1.0,['CV'],0.9973604060913707,CV,CV,1,1,CV,[HPH2013] 192         ,CV0019,52.93
NS_OBS_433,NS,0.9118400894356132,['XRB'],0.9435113940181827,NS,NS,1,1,NS,1WGA J1911.2+0035   ,NS0078,44.36
CV_OBS_540,CV,0.9889565396097926,['CV'],0.9931319399785636,CV,CV,1,1,CV,CXOGLB J002407.1-72054,CV0083,18.17
PULSAR_OBS_35,PULSAR,0.9390107126565295,['PULSAR'],0.9548549126650423,PULSAR,PULSAR,1,1,PULSAR,PSR J0358+5413,PL0009,19.44
BH_OBS_49,BH,0.9859395343328429,['XRB'],0.9926010286374304,BH,BH,1,1,BH,CXOU J100508.7-07444,BH0015,3.88
NS_OBS_328,NS,0.923412501509753,['XRB'],0.897853006204688,NS,NS,1,1,NS,J1748-2021#1        ,NS0055,28.02
BH_OBS_140,BH,1.0,['XRB'],0.9991374663072776,BH,BH,1,1,BH,J1745-2900          ,BH0027,337.0
CV_OBS_627,CV,0.9960406091370559,['CV'],0.9925044635042884,CV,CV,1,1,CV,CXOGLB J002410.6-72051,CV0090,6.98
CV_OBS_387,CV,0.4262904949373993,['CV'],0.9538160850225152,CV,CV,1,1,CV,CXOGLB J002402.1-72054,CV0069,46.73
CV_OBS_486,CV,0.7588150803213383,['CV'],0.9691367697266768,CV,CV,1,1,CV,CXOGLB J002405.3-72042,CV0079,10.2
PULSAR_OBS_6,PULSAR,0.8881459105604173,['PULSAR'],0.9795426983870095,PULSAR,PULSAR,1,1,PULSAR,PSR J0100-7211,PL0003,65.51
BH_OBS_119,BH,0.9384121437428,['XRB'],0.9832747074876196,BH,BH,1,1,BH,J1047+1234          ,BH0024,56.53
NS_OBS_165,NS,0.938905659062154,['XRB'],0.988616406232309,NS,NS,1,1,NS,XMMU J004245.2+41172,NS0044,49.26
CV_OBS_697,CV,0.9986802030456853,['CV'],0.9986802030456853,CV,CV,1,1,CV,XMMSL2 J004231.9+41162,CV0110,174.76
