obs_id,src_n,src_id,significance,clf_type,true_class,th_class,is_ok,truth,pred_class,pred_prob,BH_prob,NS_prob,bb_nh_lolim,powlaw_nh_hilim,powlaw_nh,bb_nh_hilim,bb_nh,powlaw_nh_lolim,photflux_aper_u,photflux_aper_hilim_u,flux_aper_hilim_u,photflux_aper_lolim_s,photflux_aper_m,bb_kt_lolim,photflux_aper_hilim_s,bb_kt,flux_aper_lolim_m,photflux_aper,powlaw_gamma_hilim,flux_aper_hilim_s,photflux_aper_lolim_m,flux_aper_hilim_h,photflux_aper_hilim,photflux_aper_lolim,photflux_aper_hilim_h,flux_aper_hilim_m,photflux_aper_hilim_m,flux_aper_lolim,kp_prob,photflux_aper_hilim_b,hard_ms_hilim,flux_aper_hilim_b,hard_ms_lolim,var_prob,hard_ms,powlaw_gamma,powlaw_gamma_lolim,flux_aper_hilim,flux_aper,hard_hm_hilim,ks_prob,var_max,photflux_aper_s,flux_bb_lolim,var_min,flux_aper_lolim_s,photflux_aper_lolim_u,hard_hs_lolim,flux_aper_b,hard_hm,var_sigma,var_mean,bb_ampl_hilim,bb_ampl,bb_stat,flux_aper_s,flux_aper_h,flux_powlaw,flux_aper_m,flux_brems_hilim,hard_hm_lolim,powlaw_ampl_hilim,hard_hs_hilim,photflux_aper_h,photflux_aper_lolim_b,flux_aper_lolim_b,flux_brems,hard_hs,flux_brems_lolim,brems_stat,flux_powlaw_hilim,flux_powlaw_lolim,photflux_aper_b,powlaw_ampl,powlaw_ampl_lolim,photflux_aper_lolim_h,flux_bb,var_index,flux_bb_hilim,flux_aper_lolim_h,powlaw_stat,bb_ampl_lolim,flux_aper_u,flux_aper_lolim_u
NS_OBS_114,GRS 1741.9-2853     ,NS0021,376.06,train,NS,NS,1,1,NS,0.9579857707110125,0.042014229288987626,0.9579857707110125,41.0,103.0,83.0,42.0,28.0,65.0,-4.191721490417232,-3.9090369234042686,-13.0,-5.0,-5.0,0.0,-6.050463626623857,0.0,-14.0,-4.890691494753251,3.0,-15.017502630802287,-5.0,-13.721475035262985,-4.592615894713323,-5.96980521464325,-5.8951715963463425,-15.1307095957906,-6.503485481302255,-14.0,0.0,-5.705313375720558,-0.1693,-13.925549281045413,-1.0,0.0,-0.9994,2.0,2.0,-14.089367592214966,-14.668016272292435,1.0,0.0,0.0,-5.0,-12.0,0.0,-14.0,-5.27083521030723,-0.1905,-13.0,0.9994,0.0,0.0,0.0,0.0,1.0,-14.0,-14.065956280964475,-12.0,-14.0,-12.0,0.3379,0.0,1.0,-5.0,-5.0,-13.0,-12.0,0.9994,-12.0,1.0,-12.0,-12.0,-5.0,0.0,0.0,-5.0,-12.0,0.0,-12.0,-14.0,1.0,0.0,-13.0,-14.0
BH_OBS_160,J1745-2900          ,BH0027,337.0,train,BH,BH,1,1,BH,0.9100436090277163,0.9100436090277163,0.08995639097228045,45.0,114.0,91.0,48.0,24.0,66.0,-4.0,-4.0,-13.0,-5.0,-6.3472703039307525,0.0,-6.044408449594276,0.0,-14.0,-5.961330173177247,3.0,-14.82915179635669,-5.0,-13.764976840504776,-5.628802792677705,-7.276955008356555,-5.546070407942271,-14.651889931519758,-6.046240308266772,-14.0,0.0,-5.3226668485800985,0.7676,-13.638272163982409,-0.4641,0.0,0.0162,2.0,2.0,-13.959684515528913,-14.502241281712733,0.9563,0.0,0.0,-5.0,-12.0,0.0,-14.0,-5.0,0.3079,-13.939302159646385,0.7108,0.0,0.0,0.0,0.0,1.0,-14.0,-13.0,-12.0,-14.964970717797632,-12.0,0.2742,0.0,1.0,-5.858236769724213,-6.674895017028593,-13.0,-12.0,0.9994,-12.0,1.0,-12.0,-12.0,-5.595679532778269,0.0,0.0,-5.0,-12.0,0.0,-12.0,-14.0,1.0,0.0,-13.0,-14.0
NS_OBS_426,1WGA J1911.2+0035   ,NS0078,44.36,train,NS,NS,1,1,NS,0.9994618586778625,0.0005381413221376219,0.9994618586778625,14.9,73.65,67.02,24.39,19.43,60.97,-4.907279355315902,-4.755228238504705,-14.088363066870556,-4.0463852583093605,-4.118387127521651,0.29100000000000004,-3.9867413347164833,0.3105,-12.773142429711275,-4.003873760062893,4.657,-12.788078915691493,-4.151010793748831,-12.804931003531413,-3.9751696606355713,-4.036296207325211,-4.579549140893931,-12.712870379280892,-4.089802630033999,-12.759146851932588,0.2814,-3.5212892444872415,-0.0718,-12.311580177997286,-0.1655,0.13540000000000002,-0.1199,4.381,4.132,-12.694881319922487,-12.72580334317612,-0.4741,0.1886,0.0359506,-4.014708281407112,-12.499626285646624,0.035761,-12.846795099915715,-5.160459107031032,-0.669,-12.331520897067414,-0.5359,6.337e-05,0.0358238,0.009669,0.006647,1.268,-12.816445466381138,-12.870632404277014,-12.387852161673512,-12.741841806659204,-12.391794992295676,-0.5965,0.0012289999999999998,-0.5628,-4.644548479873484,-3.5630426693305504,-12.352421445787543,-12.417709317281005,-0.6171,-12.461300620457592,1.023,-12.365724305374055,-12.410944468947651,-3.541060138109674,0.001015,0.0008470000000000001,-4.721246399047171,-12.4443011052811,0.0,-12.4171415377755,-12.948076083953893,0.884,0.004665,-14.260902553882525,-14.551448260798422
NS_OBS_197,XMMU J004245.2+41172,NS0044,49.26,train,NS,NS,1,1,NS,0.9487170142626917,0.051282985737308974,0.9487170142626917,61.0,23.36,12.34,1.867,1.775e-06,2.677,-4.726073219899474,-4.4805658050862975,-13.50431693238309,-5.1430899396992125,-5.1580776883205495,0.5375,-5.001609869681952,0.6037,-13.786482243003695,-4.836206733087124,2.075,-13.747146969020108,-5.219034970391683,-13.22804525103605,-4.729759172124976,-4.9778851928932735,-5.0696623642622685,-13.675306086138225,-5.107627092601564,-13.509960010166678,0.70675,-4.471083299722345,-0.0094,-13.040100412134054,-0.2092,0.43675,-0.1112,1.798,1.546,-13.355246390493395,-13.425575150338886,0.1305,0.7425,0.00526575,-5.066613958096946,-13.378719832449589,0.0034135,-13.88907375773358,-5.34591976469343,-0.1805,-13.075307296979814,0.0362,0.0004777475,0.003853,6.358e-05,4.29e-05,3.2260000000000004,-13.812479279163535,-13.287434472126687,-13.113452876608894,-13.72561120444962,-13.076755981369724,-0.0593,2.514e-05,0.0319,-5.129069641651304,-4.5446982283429245,-13.113678513440519,-13.119357873595714,-0.0762,-13.203356296214885,0.794,-13.066107964235787,-13.160584807316106,-4.506402550999473,1.895e-05,1.438e-05,-5.197842246813038,-13.28108331398514,1.0,-13.22643295107394,-13.356251314540474,0.723,2.9e-05,-13.749824051916075,-14.369673845196052
NS_OBS_177,XMMU J004245.2+41172,NS0044,49.26,train,NS,NS,1,1,NS,1.0,0.0,1.0,41.0,103.0,83.0,42.0,28.0,67.0,-4.0,-4.040720049869061,-13.31015859086249,-5.211619484680436,-5.397722915699808,0.0,-4.8777841217271725,0.0,-14.240709966975697,-5.097703324554702,3.0,-12.969805214643245,-5.640733835393252,-13.393618634889394,-4.5429329802755145,-5.263396360769906,-5.181180492452464,-13.850165303284216,-5.250109158728578,-13.504358546751282,0.69775,-4.573163546196493,-0.2217,-12.856360764725457,-0.649,0.48125,-0.4547,2.0,2.0,-13.155050886482682,-13.337317704362082,0.3654,0.64625,0.00343625,-5.0091729494325214,-12.0,0.00209925,-13.298173069602859,-5.0,-0.604,-12.95078197732982,0.0899,0.0004745,0.0026260000000000003,0.0,0.0,1.0,-13.0993052255476,-13.547446936771074,-12.0,-13.997833938243492,-12.0,-0.2005,0.0,-0.1343,-5.3349821745875285,-4.78807891569149,-13.071245797823346,-12.0,-0.386,-12.0,1.0,-12.0,-12.0,-4.667359589612539,0.0,0.0,-5.594653639824291,-12.0,0.5,-12.0,-13.80715388481116,1.0,0.0,-13.0,-14.0
NS_OBS_223,XMMU J004245.2+41172,NS0044,49.26,train,NS,NS,1,1,NS,0.998163261913622,0.001836738086377916,0.998163261913622,41.0,103.0,83.0,42.0,28.0,67.0,-4.0,-3.599462010608054,-12.85886390987926,-5.0,-5.381324461114861,0.0,-5.4286406072461615,0.0,-15.197431501686044,-5.628673486138254,3.0,-14.218747405751545,-6.001174180959714,-13.636388020107855,-4.254094906711131,-6.248520735473354,-5.583193128177055,-14.342084063170045,-5.135845043997975,-15.724228099835068,0.0,-4.873543886568196,1.0,-14.374584647845593,0.0793,0.0,0.9994,2.0,2.0,-13.452685669233981,-15.007888512213054,-0.2455,0.0,0.0,-5.0,-12.0,0.0,-14.0,-5.0,-1.0,-14.64493179365115,-0.9994,0.0,0.0,0.0,0.0,1.0,-14.0,-13.0,-12.0,-14.577574323628795,-12.0,-1.0,0.0,0.2242,-5.0,-5.738975166007602,-15.510322708336306,-12.0,-0.9994,-12.0,1.0,-12.0,-12.0,-5.119129267467576,0.0,0.0,-5.0,-12.0,0.0,-12.0,-14.0,1.0,0.0,-13.0,-14.0
NS_OBS_233,XMMU J004245.2+41172,NS0044,49.26,train,NS,NS,1,1,NS,0.9949770903500582,0.00502290964994226,0.9949770903500582,41.0,103.0,83.0,42.0,28.0,67.0,-4.0,-3.5316526695878427,-12.676541633150531,-5.0,-5.0,0.0,-5.365623505911632,0.0,-14.0,-5.0,3.0,-14.231509894828756,-5.0,-13.849243560139687,-4.2055175301918135,-6.0,-5.2442013430261705,-14.297224922098955,-5.705974905904678,-15.815422125067975,0.0,-5.2580609222708015,-0.0081,-13.96217524941166,-1.0,0.0,-0.9994,2.0,2.0,-13.307026246496047,-14.815422125067975,1.0,0.0,0.0,-5.0,-12.0,0.0,-14.0,-5.0,-0.2117,-13.0,0.9994,0.0,0.0,0.0,0.0,1.0,-14.0,-14.116452120731955,-12.0,-14.0,-12.0,0.168,0.0,1.0,-5.0,-5.0,-13.0,-12.0,0.9994,-12.0,1.0,-12.0,-12.0,-5.0,0.0,0.0,-5.0,-12.0,0.0,-12.0,-15.116452120731955,1.0,0.0,-13.0,-14.0
NS_OBS_388,SAXWFC J1748.1-2446.,NS0071,2.75,train,NS,NS,1,1,NS,0.9984116776913968,0.0015883223086032038,0.9984116776913968,43.0,104.0,83.0,42.0,28.0,68.0,-4.0,-5.686343653381969,-14.937418015771835,-7.270997290727808,-5.0,0.0,-6.405717971188194,0.0,-14.0,-7.061680456657845,3.0,-15.044649042632338,-5.0,-15.035929029442046,-6.219036408693392,-7.783675721313332,-6.9633711046378375,-15.624336386039117,-7.118672415899447,-16.598944274228153,0.0,-6.417141537775501,-0.5191,-15.1266793981846,-1.0,0.0,-0.9994,2.0,2.0,-15.10101168936162,-15.745645307946837,1.0,0.0,0.0,-6.651111276928562,-12.0,0.0,-15.899974269892134,-5.0,-1.0,-15.427709393848579,0.9981,0.0,0.0,0.0,0.0,1.0,-15.280171713745663,-13.0,-12.0,-14.0,-12.0,-0.1993,0.0,-0.3616,-5.0,-7.542118103266008,-13.0,-12.0,-0.9994,-12.0,1.0,-12.0,-12.0,-6.676747899828312,0.0,0.0,-5.0,-12.0,0.0,-12.0,-14.0,1.0,0.0,-13.0,-14.0
BH_OBS_164,J1745-2900          ,BH0027,337.0,train,BH,BH,1,1,BH,1.0,1.0,0.0,117.0,315.0,240.0,181.0,130.0,186.0,-5.0,-5.0437835307566115,-14.215810794619038,-6.0,-6.0,0.0,-6.763966852882364,0.0,-15.0,-5.8209655340679936,3.0,-15.629857152948894,-6.0,-13.462558716592053,-5.41857832056236,-5.970697406441003,-5.391260080931212,-15.158202701125646,-6.770574152079305,-14.124013228571513,0.0,-5.249723084846007,0.5228,-13.478600371884625,-0.7926,0.0,-0.1449,2.0,2.0,-13.82563079860394,-13.976007195393526,1.0,0.0,0.0,-5.0,-12.0,0.0,-14.0,-5.0,0.8951,-13.590574131328554,0.9994,0.0,0.0,0.0,0.0,1.0,-14.0,-13.565910361582107,-12.0,-14.0,-12.0,0.9001,0.0,1.0,-5.503208684299958,-5.504039605118295,-13.741841806659204,-12.0,0.9994,-12.0,1.0,-12.0,-12.0,-5.3553644962318465,0.0,0.0,-5.654430243943608,-12.0,0.0,-12.0,-13.710857164067669,1.0,0.0,-13.0,-14.0
NS_OBS_63,2E 1613.5-5053      ,NS0009,107.71,train,NS,NS,1,1,NS,0.7453269319452582,0.25467306805474665,0.7453269319452582,95.91,320.6,287.8,134.7,114.2,257.8,-4.0,-5.0,-14.0,-4.570247719997592,-3.8265223565470055,0.4587,-4.3198458582656265,0.4843,-12.416347891457956,-3.6458147013741393,5.079,-13.186085579951394,-3.8569851997459046,-11.98171569157347,-3.6188488048265386,-3.6748436607366974,-3.736363931411893,-12.35803040229794,-3.79805693659835,-12.172955599880188,0.69425,-3.2429837652687,0.6827,-11.827981190575445,0.5016,0.55375,0.5884,4.76,4.464,-12.120237700318224,-12.14570155082616,0.1193,0.86,0.08755249999999999,-4.424119684319353,-11.959002307576512,0.06719,-13.492279023314389,-5.0,0.5553,-11.84740592207253,0.0725,0.0101737025,0.07735750000000001,0.007329,0.005126,1.171,-13.309360988284032,-12.009261671492462,-11.89859664944467,-12.386158178123932,-11.875169850586145,0.0269,0.02984,0.7214,-3.763966852882364,-3.284916329305073,-11.867740310468955,-11.904133546521456,0.6346,-11.957424487559807,1.088,-11.871923987331286,-11.948461609484673,-3.2634441528373634,0.0199,0.013669999999999998,-3.7934439559009694,-11.908333042404315,3.75,-11.880084589742005,-12.038863782612774,1.112,0.003674,-13.0,-14.0
NS_OBS_166,XMMU J004245.2+41172,NS0044,49.26,train,NS,NS,1,1,NS,0.9989237173557246,0.0010762826442752439,0.9989237173557246,41.0,104.0,83.0,42.0,29.0,67.0,-4.0,-4.267445420148568,-13.50017550416042,-6.2594004871888425,-5.622329560665675,0.0,-5.390192230671297,0.0,-14.608359296507613,-5.5176696240692005,3.0,-13.842845560093718,-5.9775716288145135,-13.758453519403453,-4.812834756454734,-5.827327026941442,-5.513569521145567,-14.06013145554049,-5.429457060118103,-14.385461330289946,0.562,-4.9186526921958675,0.3529,-13.51243743974362,-0.4416,0.5549999999999999,-0.0762,2.0,2.0,-13.686778376292127,-14.037015415683005,0.2642,0.7715,0.0021745000000000002,-5.636200054520893,-12.0,0.00124605,-14.712198270069775,-5.0,-0.6027,-13.652279782965962,-0.1224,0.00032055,0.001509,0.0,0.0,1.0,-14.088948979671875,-14.003882523862712,-12.0,-14.25289906863501,-12.0,-0.5091,0.0,0.2555,-5.759201228882668,-5.266000713461613,-13.860120913598768,-12.0,-0.2111,-12.0,1.0,-12.0,-12.0,-5.058339521611607,0.0,0.0,-6.378927628856374,-12.0,1.0,-12.0,-14.623605557962732,1.0,0.0,-13.0,-14.0
NS_OBS_178,XMMU J004245.2+41172,NS0044,49.26,train,NS,NS,1,1,NS,1.0,0.0,1.0,41.0,103.0,83.0,42.0,28.0,67.0,-4.0,-4.026641200113603,-13.279096829186544,-6.219322725566633,-5.1882239783970965,0.0,-5.353988590408761,0.0,-13.988429556402721,-5.132332205391537,3.0,-14.272946988646142,-5.360314338757318,-13.243744351245766,-4.544649519460718,-5.298820722675966,-5.056752874862139,-13.693360558975739,-5.065249125336421,-13.806484712395628,0.653,-4.57170318601712,0.6814,-13.163106483623569,0.0768,0.5483333333333333,0.3885,2.0,2.0,-13.38950166303953,-13.639417945636886,0.243,0.5606666666666666,0.0049636666666666674,-5.599462010608053,-12.0,0.0021783333333333333,-15.207468238098693,-5.0,0.0718,-13.258690791100431,0.0062,0.0011318333333333336,0.0033159999999999995,0.0,0.0,1.0,-14.526221165353274,-13.383629527708733,-12.0,-13.816445466381138,-12.0,-0.238,0.0,0.6952,-5.196611175016386,-4.789949150124864,-13.381428971879867,-12.0,0.3985,-12.0,1.0,-12.0,-12.0,-4.667359589612539,0.0,0.0,-5.404283380056577,-12.0,0.6666666666666666,-12.0,-13.591251393815757,1.0,0.0,-13.0,-14.0
BH_OBS_0,1A 0620-00          ,BH0001,23.63,train,BH,BH,1,1,BH,0.9938901962420272,0.9938901962420272,0.006109803757972804,106.0,288.0,216.0,160.0,114.0,168.0,-6.241618058225327,-6.057942316158607,-15.27351730321517,-5.640923773940737,-5.814174640387037,0.0,-5.523748203992967,0.0,-14.499900808084275,-5.507566502162335,3.0,-14.354675998437704,-5.896538377905295,-13.944621668625,-5.451657269497613,-5.573147292964632,-5.6552148773673405,-14.347947151751894,-5.745210312602791,-14.232231357465015,0.4978,-5.0090399003178,-0.1655,-13.727926212499993,-0.3679,0.4218,-0.2673,2.0,2.0,-14.102266272271356,-14.161932082639911,0.2255,0.5988,0.00253714,-5.578396073130169,-12.0,0.00118278,-14.473531487530522,-6.5909126305521655,-0.2954,-13.769551078621724,0.0974,0.000121256,0.00125702,0.0,0.0,1.0,-14.40837896178668,-14.029792641193144,-12.0,-14.414877813693185,-12.0,-0.0381,0.0,-0.0606,-5.732359017654084,-5.092427421201449,-13.81559251458768,-12.0,-0.1761,-12.0,1.0,-12.0,-12.0,-5.048711062722329,0.0,0.0,-5.8338660296948905,-12.0,1.0,-12.0,-14.135963817274225,1.0,0.0,-15.457174573040819,-15.781727146428551
NS_OBS_81,EXO 1745-248        ,NS0020,23.47,train,NS,NS,1,1,NS,1.0,0.0,1.0,41.0,104.0,83.0,42.0,29.0,67.0,-4.0,-4.0,-13.0,-6.578396073130169,-5.752026733638194,0.0,-6.186752699102395,0.0,-14.447575154295912,-5.677573947594047,3.0,-14.98171569157347,-5.842543231865776,-14.123608938180812,-5.602168578522403,-5.772473215062798,-5.7652297048390855,-14.282079974163006,-5.677160727313678,-14.379106933149714,0.4936666666666667,-5.257510535418223,0.7277,-13.924453038607464,0.4366,0.4463333333333333,0.5871,2.0,2.0,-14.192312792586515,-14.275511132516506,0.0219,0.604,0.0014524333333333333,-6.335358024443876,-12.0,0.0009300666666666668,-15.373556974668706,-5.0,0.2967,-13.988006885340743,-0.1362,0.00012571999999999998,0.0010505666666666667,0.0,0.0,1.0,-15.130533589919136,-14.237021509132257,-12.0,-14.356942316248547,-12.0,-0.3004,0.0,0.6715,-5.872895201635193,-5.388276691992658,-14.062783109137294,-12.0,0.4972,-12.0,1.0,-12.0,-12.0,-5.315873074386925,0.0,0.0,-6.016193358021585,-12.0,0.6666666666666666,-12.0,-14.391046300724135,1.0,0.0,-13.0,-14.0
BH_OBS_27,SAX J1819.3-2525    ,BH0009,26.51,train,BH,BH,1,1,BH,0.9813961717100981,0.9813961717100981,0.018603828289901612,116.0,312.0,238.0,179.0,129.0,185.0,-5.0,-6.373865021364613,-15.545917729268913,-8.37345434097287,-6.0,0.0,-6.720105019988363,0.0,-15.0,-6.584926441787943,3.0,-15.55191233330766,-6.0,-14.600845666041785,-6.2880873724673565,-6.983664597930505,-6.252277537964492,-14.0,-6.0,-15.5002318383225,0.16699999999999998,-6.051684859310652,0.0,-14.587203571283455,0.0,0.483,0.0,2.0,2.0,-14.849312623057154,-15.074378545209171,0.0,0.221,0.0002818,-7.0117086580925125,-12.0,0.0001919,-17.205093893483195,-5.0,0.2242,-14.771599641296994,0.0,1.049e-05,0.0001955,0.0,0.0,1.0,-15.84345084866822,-14.813891620186794,-12.0,-14.0,-12.0,0.0,0.0,0.8876,-6.454692883534176,-6.553618187777557,-15.127028369261556,-12.0,0.6184,-12.0,1.0,-12.0,-12.0,-6.227751660028146,0.0,0.0,-6.8807441107220635,-12.0,0.0,-12.0,-15.291069464193384,1.0,0.0,-13.0,-14.0
NS_OBS_130,H 1658-298          ,NS0024,31.12,train,NS,NS,1,1,NS,0.9836770204120308,0.01632297958796921,0.9836770204120308,52.0,125.0,99.0,61.0,42.0,83.0,-4.0,-5.792904459580782,-15.237246435066625,-6.600845666041782,-6.419987887470577,0.0,-6.259637310505756,0.0,-15.216596718877435,-6.388421126886683,3.0,-15.05576415620652,-6.589391457431632,-15.193684330191884,-6.0695909904287015,-6.546299526640228,-6.786482243003695,-14.93218548883816,-6.303468880030392,-15.313147530929855,0.5633333333333334,-5.842241113953136,0.2042,-14.636764195516307,-0.263,0.4366666666666667,-0.0362,2.0,2.0,-14.952662816802404,-15.094085446672395,-0.3304,0.5366666666666666,0.0003398666666666666,-6.393188853081036,-12.0,0.0002387666666666667,-15.396963943749476,-5.0,-0.8438,-14.730954290342375,-0.5909,1.2379666666666666e-05,0.0002431333333333333,0.0,0.0,1.0,-15.189297139052885,-15.473531487530522,-12.0,-15.047837425785534,-12.0,-0.8176,0.0,-0.3504,-7.037535953942099,-6.047110735089071,-14.851705902565255,-12.0,-0.6234,-12.0,1.0,-12.0,-12.0,-5.932557157223619,0.0,0.0,-7.7972393126067985,-12.0,0.0,-12.0,-16.7956086680807,1.0,0.0,-15.538201442474891,-14.0
BH_OBS_98,CXOU J100516.5-07420,BH0021,16.75,train,BH,BH,1,1,BH,0.9976166337478503,0.9976166337478503,0.002383366252149824,118.0,318.0,241.0,182.0,130.0,187.0,-5.0,-5.0,-14.0,-6.657774770639207,-6.809388202186395,0.0,-6.4360445350041875,0.0,-15.552531869050245,-6.538328930214722,3.0,-15.154281982033341,-6.9542859410591324,-15.029606627920401,-6.446723953862902,-6.654552749510385,-6.973466735476703,-15.299469343021407,-6.701146923590295,-15.273089497091036,0.5183333333333334,-6.120158944013437,-0.153,-14.751046384504292,-0.4841,0.634,-0.3248,2.0,2.0,-15.009783279953544,-15.120631696213401,-0.1056,0.4823333333333333,0.0002228333333333333,-6.532984181561567,-12.0,7.984333333333334e-05,-15.376130731649694,-5.0,-0.7864,-14.826231176863349,-0.3585,3.967333333333333e-05,0.00013442333333333334,0.0,0.0,1.0,-15.251191995041394,-15.232028278618381,-12.0,-15.407823242604131,-12.0,-0.6052,0.0,-0.4341,-7.162664131984985,-6.280751601552054,-14.922995673206652,-12.0,-0.6221,-12.0,1.0,-12.0,-12.0,-6.193074223116268,0.0,0.0,-7.505149978319906,-12.0,1.0,-12.0,-15.62324060459512,1.0,0.0,-13.0,-14.0
BH_OBS_110,CXOU J100517.1-07421,BH0022,11.12,train,BH,BH,1,1,BH,0.9993023627153536,0.9993023627153536,0.0006976372846462395,117.0,315.0,240.0,181.0,130.0,185.0,-6.154591860378207,-5.920456992597094,-14.299382804317947,-6.806041021980812,-7.601712694642599,0.0,-6.5278288533076365,0.0,-16.961379838050302,-6.5178355808111945,3.0,-15.276872841204307,-8.361311113309876,-14.871923987331286,-6.343307805750609,-6.816421560920813,-6.719194071606332,-15.940436582098732,-7.3400837999301505,-15.339034020055776,0.78,-6.272540079142091,-0.6427,-14.774432286560529,-0.935,0.4725,-0.8107,2.0,2.0,-14.760135179759429,-14.953611764091024,0.8963,0.542,0.00016725,-6.641113795594131,-12.0,0.000111195,-15.555018887912054,-6.698752911363789,-0.4791,-14.872895201635195,0.7083,4.813e-06,0.00011245,0.0,0.0,1.0,-15.3902988976206,-15.027936083991976,-12.0,-16.20183294028406,-12.0,0.4528,0.0,-0.0156,-6.869344650977969,-6.490797477668897,-15.000086867583427,-12.0,-0.2511,-12.0,1.0,-12.0,-12.0,-6.368150537840183,0.0,0.0,-7.100781582148628,-12.0,0.0,-12.0,-15.29115436195182,1.0,0.0,-14.550367349529926,-15.310069895981787
BH_OBS_154,J1745-2900          ,BH0027,337.0,train,BH,BH,1,1,BH,0.9969507699688562,0.9969507699688562,0.0030492300311437495,116.0,317.0,238.0,179.0,128.0,185.0,-5.0,-5.0,-14.0,-6.0,-6.07099001450604,0.0,-6.017095882207372,0.0,-15.104190849830868,-5.403507367507663,3.0,-14.849243560139687,-6.787013815263332,-13.150949309430487,-5.234137806486051,-5.652313911623629,-5.098705182834434,-14.259084923518715,-5.823330067331852,-13.83768432366956,0.0,-4.88941028970075,1.0,-13.141102042767994,-0.0294,0.0,0.7395,2.0,2.0,-13.426484401081517,-13.588056377313292,0.92,0.0,0.0,-5.0,-12.0,0.0,-14.0,-5.0,0.7027,-13.291834142144461,0.7658,0.0,0.0,0.0,0.0,1.0,-14.0,-13.309272456129634,-12.0,-14.50210325708678,-12.0,0.5465,0.0,1.0,-5.251037138743839,-5.2516568955124505,-13.524764777395873,-12.0,0.9994,-12.0,1.0,-12.0,-12.0,-5.0297926411931435,0.0,0.0,-5.502793819296046,-12.0,0.0,-12.0,-13.561141340579438,1.0,0.0,-13.0,-14.0
BH_OBS_78,CXOU J100515.4-07425,BH0019,17.39,train,BH,BH,1,1,BH,0.9749166304191845,0.9749166304191845,0.02508336958081455,117.0,315.0,241.0,181.0,130.0,186.0,-5.0,-6.270430273698031,-15.908684840302778,-7.151872489432125,-7.176199846250122,0.0,-6.73969005420508,0.0,-16.167938385409276,-7.0552706396967055,3.0,-15.475344287642224,-7.488517711373999,-15.89928491342692,-6.62640764480106,-7.273664076665701,-7.48372911727066,-15.667359589612534,-7.003838706631992,-16.191883596045507,0.6875,-6.47977856411804,-0.0369,-15.395881993807965,-0.604,0.6655,-0.341,2.0,2.0,-15.619354680809073,-15.891908764418778,-0.3429,0.7815,0.00014040000000000002,-6.898596649444669,-12.0,6.0375e-05,-15.880414225038214,-5.0,-1.0,-15.581864501574767,-0.9994,1.18335e-05,7.068e-05,0.0,0.0,1.0,-15.627087997029893,-14.0,-12.0,-15.84345084866822,-12.0,-1.0,0.0,-0.589,-5.0,-6.787013815263332,-15.914352711703145,-12.0,-0.9994,-12.0,1.0,-12.0,-12.0,-6.6067758836387025,0.0,0.0,-6.0,-12.0,1.5,-12.0,-14.0,1.0,0.0,-13.0,-14.0
NS_OBS_265,XMMU J004245.2+41172,NS0046,4.71,train,NS,NS,1,1,NS,0.9933569852212245,0.0066430147787757245,0.9933569852212245,41.0,103.0,83.0,42.0,28.0,67.0,-4.0,-4.0,-13.0,-5.0,-5.0,0.0,-5.0,0.0,-14.0,-5.934669307343688,3.0,-14.0,-5.0,-13.80271944187438,-5.6693360044208445,-6.479647495916683,-5.522155523661243,-14.882066164960358,-6.290984583027883,-14.697308391549086,0.0,-5.536554968229573,0.0,-13.81559251458768,0.0,0.0,0.0,2.0,2.0,-13.967220120808756,-14.205419016365962,1.0,0.0,0.0,-5.0,-12.0,0.0,-14.0,-5.0,0.0,-14.04325545471731,0.9994,0.0,0.0,0.0,0.0,1.0,-14.0,-14.015832872853013,-12.0,-14.0,-12.0,0.5678,0.0,0.0,-5.73849922680172,-6.4607984007058725,-14.551448260798422,-12.0,0.0,-12.0,1.0,-12.0,-12.0,-5.779630367548608,0.0,0.0,-6.188357978546847,-12.0,0.0,-12.0,-14.492954127572672,1.0,0.0,-13.0,-14.0
BH_OBS_146,J1745-2900          ,BH0027,337.0,train,BH,BH,1,1,BH,0.9998309677765554,0.9998309677765554,0.0001690322234445011,117.0,318.0,239.0,180.0,129.0,185.0,-5.0,-5.171468993354899,-14.422738046414185,-6.0,-6.0,0.0,-6.811352704000282,0.0,-15.0,-5.7390942323502,3.0,-15.622147580993245,-6.0,-13.540456741719586,-5.391543501893955,-5.886474439434768,-5.393403690820716,-14.0,-6.0,-14.1266793981846,0.0,-5.2754783728814365,0.0,-13.550213153014223,0.0,0.0,0.0,2.0,2.0,-13.816753651572242,-13.96078423409605,0.0,0.0,0.0,-5.0,-12.0,0.0,-14.0,-5.0,0.9063,-13.664742743565464,0.0,0.0,0.0,0.0,0.0,1.0,-14.0,-13.654822383457295,-12.0,-14.0,-12.0,0.0,0.0,1.0,-5.495393229358046,-5.5388017113775065,-13.83061950468805,-12.0,0.9994,-12.0,1.0,-12.0,-12.0,-5.387428045934824,0.0,0.0,-5.637706062035768,-12.0,0.0,-12.0,-13.820735535660974,1.0,0.0,-13.0,-14.0
