,flux_bb,flux_bb_lolim,flux_bb_hilim,flux_brems,flux_brems_hilim,flux_brems_lolim,flux_powlaw,flux_powlaw_lolim,flux_powlaw_hilim,photflux_aper,photflux_aper_lolim,photflux_aper_hilim,flux_aper,flux_aper_lolim,flux_aper_hilim,photflux_aper_b,photflux_aper_h,photflux_aper_m,photflux_aper_u,photflux_aper_s,photflux_aper_lolim_b,photflux_aper_lolim_h,photflux_aper_lolim_m,photflux_aper_lolim_u,photflux_aper_lolim_s,photflux_aper_hilim_b,photflux_aper_hilim_h,photflux_aper_hilim_m,photflux_aper_hilim_u,photflux_aper_hilim_s,flux_aper_b,flux_aper_h,flux_aper_m,flux_aper_u,flux_aper_s,flux_aper_lolim_b,flux_aper_lolim_h,flux_aper_lolim_m,flux_aper_lolim_u,flux_aper_lolim_s,flux_aper_hilim_b,flux_aper_hilim_h,flux_aper_hilim_m,flux_aper_hilim_u,flux_aper_hilim_s
1373,,,,,,,,,,,,3.55548e-06,,,8.359000000000002e-15,,,,,,,,,,,1.952e-06,1.388e-06,5.804e-07,1.296e-05,8.97e-07,,,,,,,,,,,8.487000000000002e-15,8.231e-15,,,
1374,,,,,,,,,,4.5336000000000003e-07,2.47646e-07,1.01818e-06,1.6417750000000001e-15,8.793775e-16,2.382875e-15,1.304e-06,5.06e-07,2.23e-07,,2.338e-07,8.524e-07,2.461e-07,8.361e-08,,5.612e-08,1.755e-06,7.521e-07,3.553e-07,1.817e-06,4.115e-07,3.171e-15,2.535e-15,4.582e-16,,4.029e-16,2.052e-15,1.1970000000000001e-15,1.7180000000000003e-16,,9.671e-17,4.29e-15,3.802000000000001e-15,7.303e-16,,7.092000000000001e-16
1375,,,,,,,,,,3.2887999999999996e-07,1.5251e-07,8.689599999999999e-07,8.23825e-16,3.11e-16,1.32745e-15,9.32e-07,2.18e-07,1.539e-07,,3.405e-07,5.456e-07,5.232e-08,3.693e-08,,1.277e-07,1.318e-06,3.837e-07,2.708e-07,1.819e-06,5.533e-07,1.574e-15,8.271000000000001e-16,3.8289999999999997e-16,,5.113e-16,8.476000000000001e-16,1.1279999999999998e-16,9.19e-17,,1.917e-16,2.301e-15,1.504e-15,6.739e-16,,8.309e-16
1376,,,,,,,,,,3.4174000000000004e-07,1.2842e-08,3.10704e-06,6.18e-16,2.6865e-17,1.9645e-15,1.092e-06,,6.167000000000001e-07,,,6.421e-08,,,,,2.119e-06,6.948e-07,1.208e-06,1.075e-05,7.634000000000002e-07,,,1.236e-15,,,,,5.373e-17,,,1.5109999999999999e-15,,2.418e-15,,
1377,,,,,,,,,,6.4372e-07,4.903399999999999e-07,8.333200000000001e-07,1.47515e-15,1.045475e-15,1.89025e-15,1.879e-06,2.924e-07,4.803e-07,,5.669e-07,1.536e-06,1.5689999999999998e-07,3.4990000000000003e-07,,4.089e-07,2.223e-06,4.279e-07,6.038e-07,1.87e-07,7.248999999999998e-07,2.91e-15,9.279999999999999e-16,1.158e-15,,9.046e-16,2.314e-15,3.762e-16,8.392000000000001e-16,,6.525000000000001e-16,3.472e-15,1.455e-15,1.477e-15,,1.157e-15
1378,,,,,,,,,,5.1718e-07,3.7002e-07,7.0058e-07,2.5348e-15,1.7629000000000001e-15,3.288625e-15,1.492e-06,3.868e-07,3.775e-07,,3.296e-07,1.163e-06,2.321e-07,2.559e-07,,1.991e-07,1.805e-06,5.415999999999999e-07,4.991e-07,2.04e-07,4.532e-07,4.9060000000000004e-15,3.725e-15,9.434e-16,,5.647999999999999e-16,3.809e-15,2.2670000000000004e-15,6.343999999999999e-16,,3.412e-16,5.9439999999999996e-15,5.182e-15,1.252e-15,,7.765e-16
1379,,,,,,,,,,5.615799999999999e-07,3.5752e-07,7.6248e-07,1.0426400000000001e-15,6.2848e-16,1.45648e-15,1.347e-06,2.55e-07,3.064e-07,5.036e-07,3.959e-07,1.049e-06,1.308e-07,2.025e-07,1.439e-07,2.614e-07,1.629e-06,3.793e-07,4.104e-07,8.634000000000002e-07,5.303e-07,2.248e-15,8.942e-16,7.399e-16,6.851e-16,6.46e-16,1.703e-15,3.321e-16,4.888999999999999e-16,1.918e-16,4.266e-16,2.792e-15,1.456e-15,9.91e-16,1.178e-15,8.654e-16
1380,,,,,,,,,,6.1638e-07,4.7079999999999995e-07,7.984200000000001e-07,2.01455e-15,1.4423e-15,2.5819999999999998e-15,1.8e-06,2.64e-07,4.857e-07,,5.322e-07,1.478e-06,1.417e-07,3.504e-07,,3.839e-07,2.1230000000000003e-06,3.864e-07,6.131e-07,1.891e-07,6.805e-07,3.922e-15,2.055e-15,1.164e-15,,9.172e-16,3.189e-15,1.079e-15,8.396000000000001e-16,,6.616e-16,4.655e-15,3.0309999999999998e-15,1.469e-15,,1.1730000000000001e-15
1381,,,,,,,,,,1.1752000000000002e-08,1.0684e-09,9.603999999999999e-08,4.189e-17,1.9949999999999998e-18,1.23e-16,,,,,5.876000000000001e-08,,,,,5.342e-09,1.241e-07,4.569e-08,2.821e-08,1.7e-07,1.122e-07,,,,,8.378e-17,,,,,3.9899999999999996e-18,8.640000000000001e-17,,,,1.596e-16
1382,,,,,,,,,,4.86e-08,1.3492e-08,1.36376e-07,8.509999999999998e-17,2.6415e-17,2.101e-16,1.3189999999999998e-07,,,,1.111e-07,3.043e-08,,,,3.703e-08,2.282e-07,5.1670000000000005e-08,3.151e-08,1.891e-07,1.814e-07,,,,,1.7019999999999996e-16,,,,,5.283e-17,1.3259999999999998e-16,,,,2.8760000000000003e-16
1383,,,,,,,,,,8.091399999999999e-08,3.2258000000000003e-08,1.8404799999999998e-07,1.4650000000000001e-16,3.13825e-17,3.57575e-16,2.506e-07,,8.416000000000001e-08,,6.981e-08,1.187e-07,,2.8050000000000006e-08,,1.454e-08,3.825e-07,9.924e-08,1.375e-07,1.759e-07,1.251e-07,2.703e-16,,2.0069999999999996e-16,,1.15e-16,4.325e-17,,6.228e-17,,2e-17,4.973e-16,3.839e-16,3.391e-16,,2.1e-16
1384,,,,,,,,,,1.2448000000000001e-07,5.40372e-08,2.6294e-07,1.7222e-16,5.8146e-17,3.8864599999999995e-16,3.549000000000001e-07,9.816e-08,5.184e-08,,1.175e-07,2.016e-07,1.636e-08,8.186e-09,,4.404e-08,5e-07,1.7449999999999998e-07,9.55e-08,3.575e-07,1.872e-07,5.015e-16,,1.442e-16,,2.1539999999999998e-16,1.811e-16,,2.884e-17,,8.078999999999999e-17,8.218999999999999e-16,4.49e-16,2.5950000000000003e-16,6.943e-17,3.4339999999999997e-16
1385,,,,,,,,,,1.4203e-07,4.771599999999999e-08,2.62084e-07,9.70575e-17,1.3352e-17,2.5715e-16,1.596e-07,,,4.529e-07,9.765e-08,5.502999999999999e-08,,,1.51e-07,3.255e-08,2.642e-07,9.894e-08,2.968e-08,7.549e-07,1.627e-07,1.418e-16,,,9.983e-17,1.466e-16,,,,4.538e-18,4.887e-17,2.8369999999999996e-16,3.0550000000000003e-16,,1.9509999999999998e-16,2.443e-16
1386,,,,,,,,,,9.6236e-08,3.8658e-08,2.0523e-07,1.5843000000000001e-15,6.770824999999999e-16,2.49505e-15,2.775e-07,1.365e-07,6.718e-08,,,1.3480000000000002e-07,4.237e-08,1.6119999999999998e-08,,,4.202e-07,2.307e-07,1.182e-07,1.803e-07,7.675e-08,3.0350000000000002e-15,3.105e-15,1.972e-16,,,1.5589999999999999e-15,1.102e-15,4.733e-17,,,4.512e-15,5.009000000000001e-15,3.471e-16,,1.1209999999999999e-16
1387,,,,,,,,,,7.3132e-08,2.8257999999999997e-08,1.87244e-07,5.0075000000000005e-17,2.124e-17,1.5579000000000001e-16,2.04e-07,,3.256e-08,,1.291e-07,8.652999999999998e-08,,,,5.476e-08,3.214e-07,4.463e-08,6.309e-08,3.0760000000000003e-07,1.995e-07,,,,,2.0030000000000002e-16,,,,,8.496e-17,1.3999999999999998e-16,,1.085e-16,6.516e-17,3.095e-16
1388,,,,,,,,,,6.7298e-08,7.584e-09,1.6121999999999998e-07,,,2.76985e-16,5.839e-08,,,2.781e-07,,,,,3.792e-08,,1.168e-07,9.016e-08,2.803e-08,5.056e-07,6.551e-08,,,,,,,,,,,3.596e-16,5.354e-16,,1.158e-16,9.714e-17
1389,,,,,,,,,,,,7.409e-07,,,,,,,,,,,,,,6.244e-07,5.526e-07,3.163e-07,1.809e-06,4.022e-07,,,,,,,,,,,,,,,
1390,,,,,,,,,,,,2.1968199999999996e-06,,,,,,,,,,,,,,1.765e-06,1.572e-06,9.691e-07,5.534e-06,1.144e-06,,,,,,,,,,,,,,,
1391,,,,,,,,,,,,7.0548e-07,,,,,,,,,,,,,,5.781e-07,5.453e-07,2.931e-07,1.735e-06,3.759e-07,,,,,,,,,,,,,,,
1392,,,,,,,,,,,,7.222000000000002e-07,,,,,,,,,,,,,,5.907e-07,5.189e-07,3.23e-07,1.809e-06,3.694e-07,,,,,,,,,,,,,,,
1393,,,,,,,,,,3.0058e-07,1.5127e-07,4.4704000000000006e-07,7.072800000000001e-16,4.0368200000000007e-16,1.03754e-15,6.887000000000001e-07,2.011e-07,1.695e-07,3.0690000000000003e-07,1.367e-07,4.786e-07,8.533e-08,9.065e-08,4.0039999999999987e-08,6.173e-08,8.989e-07,3.108e-07,2.444e-07,5.739e-07,2.072e-07,1.736e-15,1.1970000000000001e-15,4.0190000000000003e-16,,2.0150000000000002e-16,1.1880000000000002e-15,5.282e-16,2.149e-16,,8.731e-17,2.284e-15,1.866e-15,5.794e-16,1.494e-16,3.089e-16
1394,,,,,,,,,,1.6468000000000002e-07,7.994399999999999e-08,2.8402e-07,4.0950000000000005e-16,1.4656e-16,6.705750000000001e-16,4.809e-07,1.17e-07,1.204e-07,,1.051e-07,2.967e-07,1.949e-08,5.35e-08,,3.003e-08,6.651000000000001e-07,2.079e-07,1.872e-07,1.847e-07,1.752e-07,8.011000000000001e-16,4.221e-16,2.63e-16,,1.518e-16,4.103e-16,2.11e-17,1.169e-16,,3.794e-17,1.192e-15,8.231e-16,4.0919999999999997e-16,,2.58e-16
1395,,,,,,,,,,1.07732e-07,4.3220600000000005e-08,2.0421999999999996e-07,1.33375e-16,2.4292500000000002e-17,3.2777500000000004e-16,3.003e-07,7.418999999999999e-08,6.127e-08,,1.029e-07,1.611e-07,3.533e-09,1.471e-08,,3.676e-08,4.395e-07,1.448e-07,1.054e-07,1.6230000000000002e-07,1.691e-07,2.0780000000000002e-16,,1.635e-16,,1.6219999999999998e-16,,,3.9240000000000004e-17,,5.793e-17,4.1560000000000004e-16,3.478e-16,2.8119999999999996e-16,,2.665e-16
1396,,,,,,,,,,4.2394e-08,7.410000000000001e-09,1.5921e-07,,,3.366475e-16,1.2070000000000002e-07,9.127e-08,,,,2.515e-08,1.19e-08,,,,2.163e-07,1.6670000000000006e-07,2.763e-08,3.12e-07,7.342e-08,,,,,,,,,,,5.071000000000001e-16,5.282999999999999e-16,,2.214e-16,8.979e-17
1397,,,,,,,,,,1.0952e-06,3.6062e-07,4.85344e-06,6.519666666666667e-15,1.9516666666666665e-15,1.1805999999999998e-14,3.622e-06,1.854e-06,,,,1.3580000000000002e-06,4.451e-07,,,,5.773e-06,3.264e-06,6.332e-07,1.292e-05,1.6769999999999996e-06,1.012e-14,9.439e-15,,,,3.5899999999999996e-15,2.265e-15,,,,1.632e-14,1.6609999999999998e-14,,,2.4879999999999998e-15
1398,,,,,,,,,,1.736e-07,5.712200000000001e-08,7.227000000000001e-07,4.45725e-16,1.3390000000000002e-16,1.0222999999999999e-15,5.600999999999999e-07,,1.6510000000000002e-07,,1.4279999999999998e-07,2.376e-07,,3.961e-08,,8.399999999999999e-09,8.656e-07,2.366e-07,2.905e-07,1.952e-06,2.688e-07,1.0609999999999999e-15,,5.443e-16,,1.776e-16,3.891e-16,,1.4650000000000001e-16,,,1.7329999999999998e-15,1.091e-15,9.211000000000001e-16,,3.441e-16
1399,,,,,,,,,,8.492000000000001e-08,1.23422e-08,6.756600000000001e-07,2.1113333333333334e-16,1.0423333333333334e-17,6.821000000000001e-16,3.192e-07,,1.054e-07,,,5.551e-08,,6.201e-09,,,5.69e-07,2.784e-07,2.046e-07,2.19e-06,1.363e-07,4.481e-16,,1.8530000000000002e-16,,,2.037e-17,,1.09e-17,,,8.759e-16,8.216000000000001e-16,3.488e-16,,
1400,,,,,,,,,,,,3.6241800000000003e-06,,,,,,,,,,,,,,1.267e-06,9.815e-07,6.684e-07,1.415e-05,1.054e-06,,,,,,,,,,,,,,,
1401,,,,,,,,,,9.292000000000001e-07,4.406e-08,7.155799999999999e-06,2.6539999999999997e-15,,8.757500000000001e-15,2.6310000000000003e-06,2.015e-06,,,,1.196e-07,1.007e-07,,,,5.142e-06,3.929e-06,1.017e-06,2.395e-05,1.741e-06,,5.3079999999999995e-15,,,,,,,,,7.215e-15,1.03e-14,,,
1402,,,,,,,,,,4.2978e-07,1.81204e-07,1.3644399999999998e-06,5.313333333333333e-16,2.0364000000000002e-16,8.470666666666668e-16,1.238e-06,,2.809e-07,,6.3e-07,6.024e-07,,6.742e-08,,2.362e-07,1.841e-06,1.87e-07,4.832e-07,3.307e-06,1.004e-06,7.477e-16,,3.576e-16,,4.886999999999999e-16,3.418e-16,,8.582e-17,,1.8330000000000002e-16,1.132e-15,,6.151e-16,,7.941e-16
1403,,,,,,,,,,1.7235400000000001e-06,4.7469199999999997e-07,2.9690399999999997e-06,1.1342399999999999e-15,3.47962e-16,1.9486799999999996e-15,1.187e-06,3.811e-07,,6.617e-06,4.326e-07,5.775e-07,9.146e-08,,1.588e-06,1.165e-07,1.765e-06,6.706999999999999e-07,2.974e-07,1.138e-05,7.320999999999998e-07,1.6309999999999999e-15,1.333e-15,,2.393e-15,3.142e-16,7.702000000000001e-16,3.199e-16,,5.743e-16,7.541e-17,2.446e-15,2.293e-15,3.354e-16,4.116e-15,5.53e-16
1404,,,,,,,,,,,,5.04422e-06,,,,,,,,,,,,,,1.654e-06,1.186e-06,8.331e-07,2.026e-05,1.2880000000000002e-06,,,,,,,,,,,,,,,
1405,,,,,,,,,,8.501799999999999e-07,6.06834e-07,1.0819600000000001e-06,1.63964e-15,1.1404999999999999e-15,2.11164e-15,1.6319999999999996e-06,3.082e-07,1.146e-07,1.395e-06,8.011e-07,1.309e-06,1.804e-07,5.057e-08,8.756e-07,6.186e-07,1.937e-06,4.36e-07,1.753e-07,1.888e-06,9.735e-07,3.501e-15,2.134e-15,2.872e-16,1.004e-15,1.2720000000000002e-15,2.8010000000000004e-15,1.174e-15,1.2670000000000002e-16,6.226e-16,9.782e-16,4.163e-15,3.041e-15,4.3919999999999997e-16,1.3660000000000001e-15,1.549e-15
1406,,,,,,,,,,7.805459999999999e-07,5.4282e-07,1.01348e-06,1.2423e-15,7.919800000000001e-16,1.67848e-15,1.594e-06,9.243e-08,2.8e-07,1.197e-06,7.393000000000002e-07,1.268e-06,1.26e-08,1.757e-07,7.004000000000001e-07,5.574000000000001e-07,1.902e-06,1.723e-07,3.788e-07,1.693e-06,9.213e-07,2.7320000000000002e-15,1.02e-15,6.867000000000001e-16,4.898e-16,1.283e-15,2.154e-15,1.391e-16,4.309e-16,2.6370000000000003e-16,9.722000000000001e-16,3.311e-15,1.855e-15,9.291e-16,7.032999999999999e-16,1.5939999999999999e-15
1407,,,,,,,,,,8.12758e-07,5.770879999999999e-07,1.0472599999999999e-06,1.2525600000000002e-15,8.430879999999999e-16,1.65514e-15,1.401e-06,8.818999999999997e-08,2.539e-07,1.681e-06,6.397e-07,1.111e-06,1.534e-08,1.593e-07,1.12e-06,4.797999999999999e-07,1.691e-06,1.6100000000000005e-07,3.436e-07,2.241e-06,7.996999999999998e-07,1.968e-15,4.548e-16,5.93e-16,2.212e-15,1.035e-15,1.551e-15,4.134e-17,3.721e-16,1.475e-15,7.76e-16,2.384e-15,8.475e-16,8.022e-16,2.949e-15,1.293e-15
1408,,,,,,,,,,7.553000000000001e-07,5.302799999999999e-07,9.7278e-07,2.08134e-15,1.47582e-15,2.6564999999999997e-15,1.4880000000000004e-06,3.632e-07,3.16e-07,1.176e-06,4.333e-07,1.191e-06,2.252e-07,2.144e-07,7.197e-07,3.011e-07,1.769e-06,4.939e-07,4.119e-07,1.631e-06,5.581e-07,4.732e-15,3.655e-15,7.073e-16,5.941e-16,7.183e-16,3.775e-15,2.266e-15,4.8e-16,3.5899999999999997e-16,4.991000000000001e-16,5.636e-15,4.97e-15,9.22e-16,8.292999999999999e-16,9.252000000000001e-16
1409,,,,,,,,,,1.4559e-06,3.7244e-07,2.6062800000000002e-06,1.397875e-15,3.2971499999999997e-16,2.46625e-15,1.834e-06,,7.566e-07,4.176e-06,5.129e-07,6.878e-07,,1.801e-07,9.943000000000002e-07,,2.9810000000000008e-06,5.611e-07,1.3330000000000002e-06,7.159e-06,9.973e-07,1.953e-15,,1.533e-15,1.2679999999999999e-15,8.375e-16,6.51e-16,,3.651e-16,2.5350000000000003e-16,4.926e-17,3.255e-15,,2.702e-15,2.282e-15,1.6260000000000002e-15
1410,,,,,,,,,,,,2.8463999999999995e-06,,,4.5115e-15,,,,,,,,,,,3.965e-06,1.656e-06,1.02e-06,5.605e-06,1.986e-06,,,,,,,,,,,4.391e-15,,,,4.632e-15
1411,,,,,,,,,,7.038e-07,2.9012e-07,1.7041599999999999e-06,2.2316666666666667e-15,9.036e-16,5.281666666666666e-15,2.308e-06,,,,1.211e-06,1.018e-06,,,,4.326e-07,3.53e-06,9.165e-07,3.283e-07,1.756e-06,1.99e-06,4.772e-15,,,,1.923e-15,2.0239999999999998e-15,,,,6.867999999999999e-16,7.373999999999999e-15,5.3119999999999995e-15,,,3.159e-15
1412,,,,,,,,,,,,7.5382e-07,,,,,,,,,,,,,,5.998e-07,5.453e-07,3.43e-07,1.89e-06,3.91e-07,,,,,,,,,,,,,,,
1413,,,,,,,,,,2.9223999999999998e-08,3.6506e-09,1.0299000000000001e-07,5.739999999999999e-17,1.1955e-17,1.50985e-16,7.587e-08,,,,7.025e-08,3.613e-09,,,,1.464e-08,1.481e-07,4.463e-08,2.922e-08,1.671e-07,1.259e-07,,,,,1.1479999999999999e-16,,,,,2.391e-17,9.637e-17,,,,2.056e-16
1414,,,,,,,,,,,,9.4218e-08,3.983e-17,,1.451e-16,,,,,,,,,,,1.169e-07,4.994e-08,3.298e-08,1.847e-07,8.657e-08,,,,,7.966e-17,,,,,,1.359e-16,,,,1.5430000000000001e-16
1415,,,,,,,,,,6.672e-09,,8.326999999999999e-08,3.3284999999999995e-17,,1.1845e-16,,,3.336e-08,,,,,,,,1.001e-07,4.569e-08,6.672e-08,1.693e-07,3.454e-08,,,6.656999999999999e-17,,,,,,,,1.079e-16,,1.29e-16,,
1416,,,,,,,,,,9.084800000000001e-08,3.854499999999999e-08,2.1497199999999997e-07,6.0655e-16,2.0115e-16,1.0428250000000001e-15,2.4980000000000003e-07,7.474e-08,,,1.297e-07,1.249e-07,6.795e-09,,,6.103e-08,3.747e-07,1.393e-07,2.816e-08,3.344e-07,1.983e-07,1.1449999999999999e-15,1.0609999999999999e-15,,,2.2019999999999998e-16,5.563e-16,1.447e-16,,,1.036e-16,1.734e-15,1.9300000000000002e-15,,1.705e-16,3.368e-16
1417,,,,,,,,,,,,9.695599999999999e-06,,,,,,,,,,,,,,7.585e-06,6.529e-06,4.503e-06,2.446e-05,5.4010000000000005e-06,,,,,,,,,,,,,,,
1418,,,,,,,,,,,,1.5553400000000002e-06,,,2.832e-15,,,,,,,,,,,7.056000000000002e-07,6.684e-07,4.166e-07,5.51e-06,4.761e-07,,,,,,,,,,,,,,2.832e-15,
1419,,,,,,,,,,,,7.5128e-07,,,,,,,,,,,,,,5.998e-07,5.543e-07,3.43e-07,1.864e-06,3.953e-07,,,,,,,,,,,,,,,
1420,,,,,,,,,,7.655999999999999e-08,3.5316000000000003e-08,1.77098e-07,2.0586666666666668e-16,8.351333333333332e-17,5.003666666666667e-16,2.598e-07,,,,1.23e-07,1.266e-07,,,,4.998e-08,3.864e-07,9.622e-08,6.757e-08,1.392e-07,1.961e-07,4.27e-16,,,,1.9059999999999998e-16,1.731e-16,,,,7.744e-17,6.694e-16,5.279e-16,,,3.0380000000000003e-16
1421,,,,,,,,,,1.0405399999999999e-07,3.86126e-08,2.4318000000000004e-07,1.5774e-16,5.912599999999999e-17,3.5408e-16,2.937e-07,5.638999999999999e-08,6.018e-08,,1.1e-07,1.469e-07,,9.503e-09,,3.6660000000000005e-08,4.332e-07,1.128e-07,1.109e-07,3.793e-07,1.797e-07,4.765e-16,,1.3230000000000002e-16,,1.799e-16,2.189e-16,,2.0899999999999998e-17,,5.583e-17,7.211e-16,4.2309999999999996e-16,2.368e-16,8.539999999999999e-17,3.04e-16
1422,,,,,,,,,,8.611999999999999e-08,3.8238e-08,1.79354e-07,1.63425e-16,6.64175e-17,4.2365e-16,2.669e-07,,3.27e-08,,1.31e-07,1.334e-07,,,,5.779e-08,3.937e-07,9.62e-08,6.347e-08,1.392e-07,2.042e-07,4.337e-16,,,,2.2e-16,1.686e-16,,,,9.707e-17,6.987e-16,5.162000000000001e-16,1.367e-16,,3.43e-16
1423,,,,,,,,,,4.4306e-08,1.2221999999999999e-08,1.6435400000000002e-07,9.535000000000001e-17,9.73e-18,4.0345000000000003e-16,1.326e-07,,,,8.892999999999998e-08,3.5699999999999995e-08,,,,2.541e-08,2.295e-07,9.005e-08,2.572e-08,3.283e-07,1.482e-07,2.452e-16,,,,1.362e-16,,,,,3.892e-17,4.904e-16,7.586e-16,,1.3780000000000002e-16,2.27e-16
1424,,,,,,,,,,5.5084000000000005e-08,9.4884e-09,1.74936e-07,8.4285e-17,2.1985000000000003e-18,2.96525e-16,1.456e-07,7.802e-08,,,5.18e-08,3.776e-08,7.43e-09,,,2.252e-09,2.481e-07,1.449e-07,2.968e-08,3.529e-07,9.91e-08,2.4039999999999997e-16,,,,9.674000000000001e-17,,,,,8.794000000000001e-18,4.807999999999999e-16,3.9210000000000005e-16,,1.329e-16,1.8030000000000002e-16
1425,,,,,,,,,,4.3918e-08,1.005e-08,1.29212e-07,8.6e-17,2.458e-17,2.0609999999999999e-16,1.202e-07,,,,9.939e-08,2.185e-08,,,,2.84e-08,2.185e-07,4.888e-08,3.1880000000000005e-08,1.7640000000000004e-07,1.704e-07,,,,,1.72e-16,,,,,4.916e-17,1.173e-16,,,,2.9489999999999997e-16
1426,,,,,,,,,,6.668e-09,,1.1260000000000002e-07,,,1.2919333333333333e-16,,,,,3.334e-08,,,,,,9.206e-08,4.463e-08,2.968e-08,3.2520000000000003e-07,7.143e-08,,,,,,,,,,,1.0209999999999999e-16,,,1.999e-16,8.558e-17
1427,,,,,,,,,,1.0605999999999999e-08,5.582e-10,1.2416800000000003e-07,2.5116666666666665e-17,1.0920000000000002e-18,1.3025e-16,,,,,5.303e-08,,,,,2.791e-09,1.234e-07,4.251e-08,2.803e-08,3.264e-07,1.005e-07,,,,,7.535e-17,,,,,3.2760000000000005e-18,9.745e-17,,,1.4590000000000001e-16,1.474e-16
1428,,,,,,,,,,,,8.142399999999998e-07,,,,,,,,,,,,,,6.156e-07,5.716e-07,3.571e-07,2.096e-06,4.309e-07,,,,,,,,,,,,,,,
1429,,,,,,,,,,,,2.22062e-06,,,,,,,,,,,,,,1.7619999999999996e-06,1.612e-06,9.691e-07,5.5710000000000005e-06,1.189e-06,,,,,,,,,,,,,,,
1430,,,,,,,,,,,,7.8152e-07,,,,,,,,,,,,,,5.979999999999999e-07,5.453e-07,3.4e-07,2.011e-06,4.133e-07,,,,,,,,,,,,,,,
1431,,,,,,,,,,,,9.176e-07,1.63e-14,9.588500000000002e-16,3.068e-14,,,,,,,,,,,9.778e-07,9.315e-07,3.386e-07,1.949e-06,3.911e-07,1.611e-14,1.649e-14,,,,9.476e-16,9.701000000000001e-16,,,,3.032e-14,3.104e-14,,,
1432,,,,,,,,,,1.3272000000000001e-08,,9.6244e-08,,,2.2265e-16,6.636e-08,,,,,,,,,,1.292e-07,9.145e-08,2.968e-08,1.5939999999999998e-07,7.149e-08,,,,,,,,,,,2.6389999999999996e-16,3.0780000000000004e-16,,,9.625e-17
1433,,,,,,,,,,1.0281999999999999e-07,5.255e-08,2.2276999999999998e-07,1.51475e-16,5.829999999999999e-17,3.6262500000000005e-16,3.401e-07,,,,1.74e-07,1.832e-07,,,,7.955e-08,4.971e-07,1.083e-07,6.855e-08,1.7640000000000004e-07,2.635e-07,3.278e-16,,,,2.781e-16,1.0609999999999999e-16,,,,1.2709999999999998e-16,5.496e-16,3.515e-16,1.283e-16,,4.2110000000000003e-16
1434,,,,,,,,,,1.13142e-07,5.7908e-08,2.1807000000000002e-07,1.99e-16,8.818000000000001e-17,3.9997499999999996e-16,3.4990000000000003e-07,,5.841000000000001e-08,,1.574e-07,2.054e-07,,1.217e-08,,7.197e-08,4.944e-07,9.135e-08,1.047e-07,1.6149999999999998e-07,2.384e-07,4.418e-16,,1.111e-16,,2.431e-16,2.153e-16,,1.9320000000000002e-17,,1.181e-16,6.684e-16,3.654e-16,1.98e-16,,3.681e-16
1435,,,,,,,,,,3.0786e-08,3.9794e-09,1.08468e-07,3.736666666666666e-17,3.3966666666666667e-18,1.4486666666666668e-16,9.819e-08,,,,5.574e-08,1.403e-08,,,,5.867e-09,1.823e-07,4.251e-08,5.893e-08,1.53e-07,1.056e-07,,,,,1.1209999999999999e-16,,,,,1.019e-17,1.185e-16,,1.0709999999999999e-16,,2.09e-16
1436,,,,,,,,,,,,8.1288e-07,,,,,,,,,,,,,,6.156e-07,5.628e-07,3.571e-07,2.098e-06,4.309e-07,,,,,,,,,,,,,,,
1437,,,,,,,,,,,,2.2216200000000006e-06,,,,,,,,,,,,,,1.767e-06,1.567e-06,9.861e-07,5.592000000000002e-06,1.196e-06,,,,,,,,,,,,,,,
1438,,,,,,,,,,,,7.5174e-07,,,,,,,,,,,,,,5.781e-07,5.453e-07,3.4e-07,1.882e-06,4.133e-07,,,,,,,,,,,,,,,
1439,,,,,,,,,,4.456e-07,2.622e-08,1.2373399999999998e-06,,,1.5589999999999999e-15,,,,2.228e-06,,,,,1.311e-07,,5.804e-07,5.453e-07,3.315e-07,4.325e-06,4.045e-07,,,,,,,,,,,,,,1.5589999999999999e-15,
1440,,,,,,,,,,1.728e-08,,1.1396800000000002e-07,,,3.383666666666667e-16,8.64e-08,,,,,,,,,,1.728e-07,1.088e-07,2.816e-08,1.605e-07,9.958e-08,,,,,,,,,,,3.488e-16,5.319e-16,,,1.344e-16
1441,,,,,,,,,,5.433400000000001e-08,6.4288e-09,1.52444e-07,4.46975e-16,1.359615e-16,1.603925e-15,1.6170000000000005e-07,,4.676e-08,,6.321000000000001e-08,2.695e-08,,2.033e-09,,3.161e-09,2.897e-07,8.167e-08,8.945e-08,1.781e-07,1.233e-07,1.5630000000000002e-15,,1.138e-16,,1.111e-16,5.388999999999999e-16,,4.9460000000000005e-18,,,2.533e-15,3.443e-15,2.1760000000000003e-16,,2.221e-16
1442,,,,,,,,,,4.7736000000000005e-08,,1.50354e-07,2.3037749999999997e-16,2.875e-17,4.793025000000001e-16,,,4.0280000000000014e-08,1.984e-07,,,,,,,1.5619999999999998e-07,4.304e-08,7.872e-08,3.969e-07,7.690999999999999e-08,,,7.811e-17,8.434e-16,,,,,1.15e-16,,9.918e-17,,1.521e-16,1.5720000000000001e-15,9.393e-17
1443,,,,,,,,,,,,9.270999999999999e-08,,,2.278575e-16,,,,,,,,,,,1.2519999999999998e-07,6.838e-08,4.7510000000000007e-08,1.539e-07,6.856e-08,,,,,,,,,,,2.315e-16,5.061e-16,8.541999999999999e-17,,8.841e-17
