,flux_bb,flux_bb_lolim,flux_bb_hilim,flux_brems,flux_brems_hilim,flux_brems_lolim,flux_powlaw,flux_powlaw_lolim,flux_powlaw_hilim,photflux_aper,photflux_aper_lolim,photflux_aper_hilim,flux_aper,flux_aper_lolim,flux_aper_hilim,photflux_aper_b,photflux_aper_h,photflux_aper_m,photflux_aper_u,photflux_aper_s,photflux_aper_lolim_b,photflux_aper_lolim_h,photflux_aper_lolim_m,photflux_aper_lolim_u,photflux_aper_lolim_s,photflux_aper_hilim_b,photflux_aper_hilim_h,photflux_aper_hilim_m,photflux_aper_hilim_u,photflux_aper_hilim_s,flux_aper_b,flux_aper_h,flux_aper_m,flux_aper_u,flux_aper_s,flux_aper_lolim_b,flux_aper_lolim_h,flux_aper_lolim_m,flux_aper_lolim_u,flux_aper_lolim_s,flux_aper_hilim_b,flux_aper_hilim_h,flux_aper_hilim_m,flux_aper_hilim_u,flux_aper_hilim_s
465,,,,,,,,,,1.4476e-06,4.7122000000000006e-07,5.012440000000001e-06,1.22295e-14,4.74035e-15,1.93255e-14,3.892e-06,1.581e-06,,,1.765e-06,1.581e-06,3.514e-07,,,4.2369999999999996e-07,6.082e-06,2.8110000000000003e-06,5.722e-07,1.249e-05,3.107e-06,2.147e-14,,,,2.9890000000000003e-15,9.106999999999999e-15,,,,3.737e-16,3.317e-14,,,,5.4810000000000005e-15
466,,,,,,,,,,8.2058e-07,5.64164e-07,1.7010599999999999e-06,1.5728000000000002e-15,1.06545e-15,2.238025e-15,2.2930000000000003e-06,1.091e-07,1.978e-07,,1.503e-06,1.6769999999999996e-06,,6.382000000000001e-08,,1.08e-06,2.875e-06,2.118e-07,3.255e-07,3.168e-06,1.925e-06,3.232e-15,,4.582e-16,,2.6010000000000003e-15,2.3289999999999998e-15,,1.4780000000000003e-16,,1.785e-15,4.135e-15,,7.537999999999999e-16,6.973e-16,3.3659999999999995e-15
467,,,,,,,,,,,,1.8564e-05,,,,,,,,,,,,,,9.356e-06,3.775e-06,2.569e-06,6.823e-05,8.89e-06,,,,,,,,,,,,,,,
468,,,,,,,,,,7.51478e-07,5.06924e-07,1.6280399999999997e-06,2.15742e-15,1.27026e-15,3.2017800000000005e-15,2.049e-06,1.864e-07,7.699e-08,,1.445e-06,1.501e-06,2.662e-08,,,1.007e-06,2.598e-06,3.372e-07,1.54e-07,3.169e-06,1.882e-06,5.305e-15,2.251e-15,1.571e-16,,3.074e-15,3.7990000000000004e-15,4.093e-16,,,2.143e-15,6.81e-15,3.9909999999999996e-15,3.141e-16,8.878e-16,4.006e-15
469,,,,,,,,,,1.28976e-06,5.193799999999999e-07,4.647599999999999e-06,,,,4.195e-06,1.3219999999999998e-06,9.318e-07,,,2.146e-06,2.645e-07,1.864e-07,,,6.2429999999999985e-06,2.38e-06,1.64e-06,1.136e-05,1.615e-06,,,,,,,,,,,,,,,
470,4.2980000000000003e-14,2.395e-14,5.095e-14,4.9110000000000005e-14,5.565e-14,4.0719999999999996e-14,3.724e-14,1.844e-14,5.0230000000000004e-14,3.38774e-06,2.92954e-06,3.83088e-06,1.9051999999999998e-14,1.734036666666667e-14,2.0753666666666666e-14,8.825e-06,6.313e-06,3.93e-07,6.161e-07,7.916e-07,7.993e-06,5.727e-06,2.256e-07,2.108e-07,4.913000000000001e-07,9.598e-06,6.899e-06,5.604e-07,1.005e-06,1.092e-06,5.473e-14,,1.1130000000000001e-15,,1.313e-15,5.0510000000000004e-14,,6.717e-16,,8.394e-16,5.894e-14,,1.5349999999999999e-15,,1.786e-15
471,3.272e-14,2.79e-14,3.719e-14,3.3560000000000004e-14,3.835e-14,2.845e-14,3.626e-14,3.219e-14,4.067e-14,2.8506000000000003e-06,2.2735999999999997e-06,3.42404e-06,1.62382e-14,1.4198620000000001e-14,1.8208199999999998e-14,7.075e-06,4.636e-06,4.364e-07,1.152e-06,9.536e-07,6.1189999999999985e-06,4.092e-06,2.266e-07,4.244e-07,5.06e-07,8.032e-06,5.181e-06,6.462000000000001e-07,1.879e-06,1.3819999999999999e-06,3.935e-14,3.713e-14,1.202e-15,1.961e-15,1.5480000000000001e-15,3.565e-14,3.277e-14,6.471e-16,1.1199999999999999e-15,8.060000000000001e-16,4.305e-14,4.1239999999999996e-14,1.7329999999999998e-15,2.761e-15,2.257e-15
472,3.688e-14,3.195e-14,4.11e-14,3.8169999999999997e-14,4.388e-14,3.1689999999999995e-14,3.958e-14,3.572e-14,4.395e-14,2.9373599999999998e-06,2.426586e-06,3.4400399999999995e-06,1.1875775e-14,1.0605625e-14,1.3150525e-14,7.496e-06,5.706e-06,3.875e-07,5.016e-07,5.957e-07,6.527999999999998e-06,5.128e-06,1.607e-07,6.543e-08,2.508e-07,8.464e-06,6.252999999999998e-06,6.049e-07,9.378e-07,9.404999999999999e-07,4.508e-14,,1.105e-15,1.871e-16,1.131e-15,4.131e-14,,5.740000000000001e-16,,5.385e-16,4.885e-14,,1.6370000000000002e-15,3.9210000000000005e-16,1.723e-15
473,3.614e-14,2.843e-14,4.135e-14,3.757e-14,4.217e-14,3.296e-14,4.006e-14,2.9419999999999996e-14,5.3979999999999994e-14,2.9198600000000004e-06,2.5867200000000003e-06,3.3639599999999996e-06,1.883148e-14,1.6967000000000003e-14,2.06947e-14,7.991e-06,4.823e-06,5.782999999999999e-07,,1.207e-06,7.271e-06,4.333e-06,4.04e-07,,9.256e-07,8.667e-06,5.313e-06,7.446999999999998e-07,6.071e-07,1.4880000000000002e-06,4.675e-14,4.385e-14,1.4390000000000001e-15,2.5839999999999997e-16,1.8600000000000002e-15,4.296e-14,3.943e-14,1.05e-15,,1.395e-15,5.053e-14,4.826e-14,1.828e-15,5.304999999999999e-16,2.325e-15
474,,,,,,,,,,3.51398e-06,2.129788e-06,5.5059999999999995e-06,,,,9.916e-06,5.66e-06,6.509e-07,,1.343e-06,6.865e-06,3.354e-06,6.974e-08,,3.602e-07,1.297e-05,7.861e-06,1.209e-06,3.165e-06,2.325e-06,,,,,,,,,,,,,,,
475,,,,,,,,,,5.7184e-06,2.704e-06,9.8254e-06,,,,1.658e-05,6.058e-06,1.605e-06,,4.348999999999999e-06,9.827e-06,2.12e-06,,,1.573e-06,2.334e-05,9.843e-06,3.209e-06,5.7020000000000015e-06,7.032999999999999e-06,,,,,,,,,,,,,,,
476,,,,,,,,,,3.41152e-06,1.9376000000000003e-06,5.473e-06,2.39995e-14,1.728e-14,3.08085e-14,1.001e-05,5.27e-06,6.946e-07,,1.083e-06,6.51e-06,3.066000000000001e-06,1.12e-07,,,1.335e-05,7.474e-06,1.277e-06,3.0480000000000007e-06,2.216e-06,4.607e-14,,,,1.929e-15,3.456e-14,,,,,5.759e-14,,,,4.027e-15
477,,,,,,,,,,3.353e-07,,1.6725e-06,6.79e-15,2.263e-15,1.111e-14,,8.164e-07,5.247999999999999e-07,,,,,,,,2.07e-06,1.67e-06,1.022e-06,1.928e-06,,6.79e-15,,,,,2.263e-15,,,,,1.111e-14,,,,
478,,,,,,,,,,,,3.2995000000000003e-06,,,2.4935e-15,,,,,,,,,,,1.812e-06,8.361e-07,5.804e-07,1.18e-05,1.469e-06,,,,,,,,,,,2.4940000000000003e-15,,,,2.493e-15
479,,,,,,,,,,5.1188e-07,2.9086000000000005e-07,1.0848e-06,1.861425e-15,1.014825e-15,2.6788250000000003e-15,1.474e-06,4.078e-07,2.778e-07,,3.998e-07,9.829000000000002e-07,1.864e-07,1.226e-07,,1.6239999999999995e-07,1.966e-06,6.175e-07,4.249e-07,1.791e-06,6.246e-07,3.578e-15,2.496e-15,7.831e-16,,5.886e-16,2.3850000000000007e-15,1.101e-15,3.455e-16,,2.278e-16,4.770000000000001e-15,3.817e-15,1.1980000000000001e-15,,9.303e-16
480,,,,,,,,,,4.9406e-07,2.8548000000000004e-07,1.05752e-06,2.274e-15,1.3168e-15,3.4287500000000003e-15,1.476e-06,1.142e-07,4.797e-07,,4.004e-07,9.839e-07,,2.808e-07,,1.627e-07,1.968e-06,2.213e-07,6.786e-07,1.794e-06,6.257e-07,4.5799999999999995e-15,,1.1589999999999999e-15,,3.357e-15,3.054e-15,,6.782e-16,,1.5349999999999999e-15,6.107e-15,8.85e-16,1.639e-15,,5.084000000000001e-15
481,,,,,,,,,,,,2.96886e-06,,,2.4814999999999998e-15,,,,,,,,,,,1.494e-06,6.772e-07,4.591e-07,1.053e-05,1.684e-06,,,,,,,,,,,2.484e-15,,,,2.479e-15
482,,,,,,,,,,3.9858e-07,2.0982e-08,3.7111600000000007e-06,1.726e-15,8.618499999999999e-17,3.2805e-15,1.276e-06,,7.169e-07,,,7.503999999999999e-08,,2.987e-08,,,2.476e-06,8.27e-07,1.374e-06,1.297e-05,9.088e-07,1.6620000000000002e-15,,1.79e-15,,,9.777e-17,,7.46e-17,,,3.1289999999999998e-15,,3.432e-15,,
483,,,,,,,,,,5.693e-07,3.4057999999999994e-07,1.13738e-06,1.9153e-15,1.086625e-15,2.71575e-15,1.661e-06,3.99e-07,3.507e-07,,4.358e-07,1.146e-06,1.824e-07,1.7530000000000001e-07,,1.992e-07,2.148e-06,6.042e-07,5.168e-07,1.7580000000000002e-06,6.598999999999999e-07,3.7e-15,2.3260000000000003e-15,9.550000000000001e-16,,6.802000000000001e-16,2.532e-15,1.026e-15,4.775000000000001e-16,,3.1099999999999998e-16,4.869e-15,3.557e-15,1.407e-15,,1.03e-15
484,,,,,,,,,,,,3.8703333333333334e-06,,,,,,,,,,,,,,4.125e-06,3.496e-06,,,3.99e-06,,,,,,,,,,,,,,,
485,,,,,,,,,,4.0608e-07,2.1347799999999997e-07,9.433999999999999e-07,2.0408249999999998e-15,1.0724149999999999e-15,2.962475e-15,1.165e-06,4.018e-07,2.235e-07,,2.4010000000000004e-07,7.31e-07,1.837e-07,8.802999999999999e-08,,6.466e-08,1.576e-06,6.085e-07,3.521e-07,1.774e-06,4.064e-07,3.925e-15,3.3990000000000002e-15,4.628e-16,,3.765e-16,2.463e-15,1.554e-15,1.8230000000000002e-16,,9.035999999999999e-17,5.311e-15,5.147e-15,7.292000000000001e-16,,6.627000000000001e-16
486,,,,,,,,,,3.7238e-07,1.2395999999999997e-08,3.03036e-06,4.1585e-15,2.4459999999999997e-16,8.072e-15,1.054e-06,8.079e-07,,,,6.197999999999999e-08,,,,,2.045e-06,1.571e-06,4.506e-07,1.034e-05,7.452e-07,4.109e-15,4.208e-15,,,,2.4169999999999996e-16,2.4750000000000003e-16,,,,7.976e-15,8.168e-15,,,
487,,,,,,,,,,5.2042e-07,3.85514e-07,6.8356e-07,2.99015e-15,2.239675e-15,3.740925e-15,1.4480000000000004e-06,6.690000000000001e-07,3.3240000000000004e-07,,1.5269999999999998e-07,1.152e-06,4.825999999999999e-07,2.2559999999999998e-07,,6.737e-08,1.728e-06,8.555e-07,4.393e-07,1.6149999999999998e-07,2.335e-07,5.802e-15,5.046e-15,8.61e-16,,2.516e-16,4.615999999999999e-15,3.64e-15,5.842999999999999e-16,,1.184e-16,6.989e-15,6.452e-15,1.1380000000000002e-15,,3.847e-16
488,,,,,,,,,,4.551799999999999e-07,3.21722e-07,6.1726e-07,2.95515e-15,2.1169525e-15,3.747625e-15,1.256e-06,6.04e-07,2.775e-07,,1.384e-07,9.65e-07,4.133e-07,1.741e-07,,5.621000000000001e-08,1.532e-06,7.842e-07,3.754e-07,1.7850000000000002e-07,2.162e-07,5.703e-15,5.2289999999999996e-15,6.857999999999999e-16,,2.028e-16,4.381e-15,3.578e-15,4.303e-16,,7.851e-17,6.9540000000000006e-15,6.788e-15,9.279e-16,,3.206e-16
489,,,,,,,,,,6.566e-07,5.066219999999999e-07,8.3656e-07,3.5490749999999998e-15,2.764e-15,4.328475e-15,1.816e-06,9.231e-07,3.8590000000000003e-07,,1.58e-07,1.49e-06,7.027e-07,2.682e-07,,7.221e-08,2.141e-06,1.144e-06,4.971e-07,1.6149999999999998e-07,2.392e-07,6.9379999999999995e-15,6.077e-15,9.453e-16,,2.36e-16,5.6909999999999996e-15,4.604e-15,6.569e-16,,1.0409999999999999e-16,8.184999999999999e-15,7.55e-15,1.2179999999999999e-15,,3.609e-16
490,,,,,,,,,,4.8014e-07,3.56802e-07,6.653e-07,1.89788e-15,1.4383199999999999e-15,2.3791599999999998e-15,1.287e-06,8.634000000000002e-07,1.048e-07,,1.455e-07,1.017e-06,6.541e-07,4.4450000000000004e-08,,6.846e-08,1.556e-06,1.073e-06,1.6190000000000001e-07,3.1309999999999996e-07,2.225e-07,4.621e-15,4.385e-15,2.564e-16,,2.27e-16,3.654e-15,3.322e-15,1.0880000000000001e-16,,1.068e-16,5.588e-15,5.447999999999999e-15,3.9619999999999996e-16,1.164e-16,3.472e-16
491,,,,,,,,,,8.578199999999999e-07,3.0052e-07,1.90822e-06,5.359666666666668e-15,1.796666666666667e-15,8.849666666666667e-15,2.36e-06,1.177e-06,7.521e-07,,,1.041e-06,2.825e-07,1.791e-07,,,3.61e-06,2.072e-06,1.325e-06,2.109e-06,4.251e-07,7.627e-15,6.512e-15,1.94e-15,,,3.365e-15,1.5630000000000002e-15,4.62e-16,,,1.167e-14,1.146e-14,3.4189999999999997e-15,,
492,,,,,,,,,,,,2.16562e-06,,,,,,,,,,,,,,1.761e-06,1.505e-06,9.861e-07,5.42e-06,1.156e-06,,,,,,,,,,,,,,,
493,,,,,,,,,,2.45e-07,5.8800000000000004e-08,1.26044e-06,1.3999999999999999e-15,3.36e-16,4.849666666666667e-15,1.225e-06,,,,,2.94e-07,,,,,2.156e-06,8.946e-07,3.4e-07,1.957e-06,9.546e-07,4.2e-15,,,,,1.008e-15,,,,,7.391e-15,6.091e-15,,,1.067e-15
494,,,,,,,,,,6.492e-07,2.3670000000000005e-07,1.5932999999999998e-06,9.3335e-15,3.4085e-15,1.496e-14,1.666e-06,1.58e-06,,,,5.911e-07,5.924e-07,,,,2.687e-06,2.567e-06,3.43e-07,1.965e-06,4.045e-07,9.058e-15,9.609e-15,,,,3.214e-15,3.603e-15,,,,1.461e-14,1.531e-14,,,
495,,,,,,,,,,1.52594e-06,1.15802e-06,2.2527800000000006e-06,5.7055e-15,4.13325e-15,7.2765e-15,4.42e-06,6.477e-07,7.39e-07,,1.823e-06,3.598e-06,3.742e-07,4.969e-07,,1.321e-06,5.242000000000002e-06,9.068e-07,9.811e-07,1.836e-06,2.2980000000000003e-06,1.135e-14,5.784e-15,1.807e-15,,3.8810000000000005e-15,9.235e-15,3.228e-15,1.192e-15,,2.8780000000000002e-15,1.346e-14,8.34e-15,2.421e-15,,4.885e-15
496,,,,,,,,,,1.9954e-06,8.188e-08,2.1403999999999997e-05,8.736e-15,,1.747e-14,6.292e-06,,3.685e-06,,,,,4.094e-07,,,1.228e-05,4.831e-06,6.756e-06,7.845e-05,4.703e-06,8.736e-15,,,,,,,,,,1.747e-14,,,,
497,,,,,,,,,,2.5663600000000003e-06,1.4879799999999999e-06,3.6349e-06,4.0622e-15,2.6528e-15,5.4203999999999995e-15,3.555e-06,4.529e-07,7.309000000000002e-07,6.661e-06,1.4319999999999996e-06,2.814e-06,1.988e-07,4.738e-07,2.96e-06,9.933e-07,4.296e-06,6.959000000000001e-07,9.746e-07,1.036e-05,1.848e-06,8.723999999999997e-15,3.525e-15,1.768e-15,2.628e-15,3.666e-15,6.9379999999999995e-15,1.5480000000000001e-15,1.1339999999999999e-15,1.136e-15,2.5079999999999997e-15,1.0509999999999999e-14,5.417e-15,2.368e-15,4.0479999999999995e-15,4.759e-15
498,,,,,,,,,,9.072600000000002e-06,3.4135200000000006e-06,1.4709599999999999e-05,1.65965e-14,9.174000000000003e-15,2.3604999999999998e-14,1.075e-05,1.481e-06,1.972e-06,2.673e-05,4.43e-06,7.362000000000002e-06,3.2200000000000005e-07,9.016e-07,6.075e-06,2.407e-06,1.413e-05,2.64e-06,3.043e-06,4.738e-05,6.355e-06,2.4140000000000002e-14,9.053e-15,,,,1.6380000000000005e-14,1.968e-15,,,,3.147e-14,1.574e-14,,,
499,,,,,,,,,,2.78334e-06,2.35952e-06,3.2051799999999997e-06,5.3514e-15,4.517799999999999e-15,6.179800000000001e-15,5.565e-06,9.774e-07,8.383e-07,4.258e-06,2.278e-06,5.016e-06,7.51e-07,6.666e-07,3.377e-06,1.987e-06,6.1139999999999986e-06,1.204e-06,9.999e-07,5.1389999999999986e-06,2.569e-06,1.116e-14,5.889e-15,1.95e-15,3.856e-15,3.902000000000001e-15,1.005e-14,4.524e-15,1.546e-15,3.066e-15,3.4030000000000003e-15,1.2270000000000001e-14,7.253e-15,2.33e-15,4.646e-15,4.4e-15
500,,,,,,,,,,3.2180999999999997e-06,2.74562e-06,3.6797999999999995e-06,6.625400000000001e-15,5.6909999999999996e-15,7.5554e-15,7.338999999999999e-06,1.336e-06,9.005e-07,3.392e-06,3.123e-06,6.638e-06,1.065e-06,7.161e-07,2.544e-06,2.765e-06,7.997e-06,1.606e-06,1.074e-06,4.24e-06,3.482e-06,1.55e-14,8.608e-15,2.195e-15,1.68e-15,5.144e-15,1.41e-14,6.802e-15,1.745e-15,1.2539999999999999e-15,4.554e-15,1.691e-14,1.041e-14,2.618e-15,2.105e-15,5.7340000000000005e-15
501,,,,,,,,,,2.4807200000000004e-06,2.0704200000000002e-06,2.8694e-06,4.649e-15,3.8352e-15,5.4212e-15,5.05e-06,7.887000000000002e-07,8.659e-07,3.686e-06,2.013e-06,4.492e-06,5.834e-07,6.906999999999999e-07,2.867e-06,1.719e-06,5.574e-06,9.94e-07,1.031e-06,4.46e-06,2.288e-06,1.006e-14,5.08e-15,2.1170000000000003e-15,2.633e-15,3.355e-15,8.915999999999999e-15,3.6509999999999996e-15,1.684e-15,2.059e-15,2.866e-15,1.1129999999999999e-14,6.429000000000001e-15,2.526e-15,3.207e-15,3.814e-15
502,,,,,,,,,,2.10046e-06,1.7348600000000003e-06,2.4519800000000003e-06,3.9714e-15,3.2306000000000005e-15,4.6798e-15,4.576e-06,5.659000000000001e-07,8.273999999999998e-07,2.634e-06,1.899e-06,4.058e-06,3.844e-07,6.619e-07,1.947e-06,1.6230000000000004e-06,5.062e-06,7.367e-07,9.832e-07,3.321e-06,2.157e-06,8.1e-15,3.345e-15,1.992e-15,3.2590000000000003e-15,3.161e-15,7.164e-15,2.289e-15,1.5939999999999999e-15,2.404e-15,2.702e-15,8.978e-15,4.402e-15,2.367e-15,4.061e-15,3.590999999999999e-15
503,,,,,,,,,,2.27868e-06,8.143500000000001e-07,3.7023999999999995e-06,3.2060000000000004e-15,1.1897e-15,5.222399999999999e-15,4.0930000000000005e-06,6.794e-07,1.082e-06,3.992e-06,1.547e-06,2.2640000000000003e-06,3.775e-08,3.969e-07,7.984000000000002e-07,5.747e-07,5.835e-06,1.283e-06,1.732e-06,7.186e-06,2.476e-06,6.836e-15,2.5420000000000003e-15,2.372e-15,1.58e-15,2.7e-15,3.846e-15,,8.417999999999999e-16,2.1069999999999998e-16,1.05e-15,9.827e-15,5.083e-15,3.903e-15,2.949e-15,4.35e-15
504,,,,,,,,,,4.8071999999999995e-06,1.7782800000000003e-06,8.0994e-06,7.6405e-15,2.9925e-15,1.222375e-14,9.806e-06,,2.069e-06,6.6779999999999986e-06,5.483e-06,5.1260000000000006e-06,,5.794e-07,3.71e-07,2.815e-06,1.426e-05,1.918e-06,3.559e-06,1.261e-05,8.15e-06,1.2079999999999999e-14,,4.542e-15,4.04e-15,9.9e-15,5.751e-15,,1.135e-15,,5.0840000000000006e-15,1.84e-14,,7.948e-15,7.827e-15,1.472e-14
505,,,,,,,,,,3.7562000000000006e-06,1.9746000000000005e-06,5.538e-06,7.968200000000002e-15,4.3396000000000005e-15,1.1552199999999999e-14,7.391e-06,2.034e-06,1.024e-06,5.725e-06,2.607e-06,5.039e-06,8.929000000000002e-07,3.521e-07,2.099e-06,1.49e-06,9.743e-06,3.175e-06,1.6969999999999996e-06,9.351e-06,3.724e-06,1.7480000000000005e-14,1.185e-14,2.051e-15,4.0479999999999995e-15,4.412e-15,1.194e-14,5.2e-15,6.410000000000001e-16,1.396e-15,2.521e-15,2.3009999999999998e-14,1.8490000000000002e-14,3.3979999999999996e-15,6.559999999999999e-15,6.303e-15
506,,,,,,,,,,2.44844e-06,1.0292800000000001e-06,3.8248e-06,3.0967499999999997e-15,1.511825e-15,5.792499999999999e-15,4.802e-06,5.447e-07,9.565e-07,3.73e-06,2.209e-06,3.013e-06,,2.968e-07,6.216e-07,1.215e-06,6.591e-06,1.089e-06,1.583e-06,6.713e-06,3.148e-06,6.5069999999999994e-15,,,2.52e-15,3.36e-15,3.678e-15,,,5.212999999999999e-16,1.848e-15,9.336e-15,4.53e-15,,4.4310000000000004e-15,4.872999999999999e-15
507,,,,,,,,,,6.25e-06,4.10054e-06,1.08474e-05,1.9442499999999998e-14,1.201925e-14,2.6519999999999997e-14,1.833e-05,2.476e-06,4.448e-06,,5.996e-06,1.339e-05,9.287e-07,2.758e-06,,3.4260000000000007e-06,2.299e-05,3.947e-06,6.138e-06,1.274e-05,8.422e-06,3.76e-14,1.481e-14,1.198e-14,,1.338e-14,2.745e-14,5.553e-15,7.427e-15,,7.647e-15,4.715e-14,2.36e-14,1.653e-14,,1.88e-14
508,,,,,,,,,,7.3136e-06,5.8858e-06,8.705799999999999e-06,2.0718e-14,1.7400200000000002e-14,2.3994e-14,1.84e-05,4.777e-06,3.552e-06,5.573e-06,4.266e-06,1.667e-05,4.026e-06,3.01e-06,2.195e-06,3.528e-06,2.012e-05,5.529e-06,4.095e-06,8.781e-06,5.004e-06,4.76e-14,3.229e-14,8.678e-15,7.238e-15,7.784e-15,4.315e-14,2.721e-14,7.353e-15,2.851e-15,6.437e-15,5.206e-14,3.7369999999999996e-14,1e-14,1.1409999999999999e-14,9.13e-15
509,,,,,,,,,,5.403e-06,1.5821999999999999e-06,2.21854e-05,1.5229000000000002e-14,4.361966666666668e-15,2.5996666666666667e-14,1.474e-05,,3.54e-06,,8.735e-06,5.529e-06,,,,2.382e-06,2.396e-05,3.718e-06,7.079e-06,6.108e-05,1.509e-05,2.096e-14,,7.747e-15,,1.698e-14,7.859000000000002e-15,,5.959e-16,,4.631000000000001e-15,3.406e-14,,1.46e-14,,2.933e-14
510,,,,,,,,,,6.454200000000001e-06,5.29012e-06,7.6158e-06,1.5913599999999997e-14,1.3580074e-14,1.82494e-14,1.765e-05,4.027e-06,3.098e-06,2.312e-06,5.184e-06,1.596e-05,3.338e-06,2.5910000000000003e-06,1.926e-07,4.369e-06,1.933e-05,4.716e-06,3.604e-06,4.43e-06,5.999e-06,3.862e-14,2.3409999999999998e-14,7.417e-15,1.4849999999999999e-15,8.636e-15,3.493e-14,1.94e-14,6.204e-15,8.737e-17,7.279e-15,4.2319999999999997e-14,2.7419999999999998e-14,8.63e-15,2.8829999999999997e-15,9.994e-15
511,,,,,,,,,,7.1108e-06,5.0281999999999996e-06,1.11996e-05,2.6355750000000002e-14,1.8403000000000002e-14,3.394375e-14,2.064e-05,5.851e-06,4.11e-06,,4.953e-06,1.591e-05,3.713e-06,2.688e-06,,2.83e-06,2.511e-05,7.877000000000001e-06,5.5329999999999985e-06,1.052e-05,6.9579999999999984e-06,5.073e-14,3.558e-14,1.202e-14,,7.093000000000002e-15,3.912e-14,2.258e-14,7.859000000000002e-15,,4.053e-15,6.172999999999998e-14,4.79e-14,1.618e-14,,9.965e-15
512,1.2709999999999999e-14,9.279000000000001e-15,1.47e-14,2.064e-14,2.279e-14,1.743e-14,2.159e-14,1.96e-14,2.377e-14,4.0282e-06,3.5308e-06,4.511600000000001e-06,1.04254e-14,9.2114e-15,1.1628199999999998e-14,1.006e-05,2.283e-06,1.636e-06,2.6810000000000003e-06,3.481e-06,9.283e-06,1.936e-06,1.4e-06,1.946e-06,3.089e-06,1.083e-05,2.6310000000000003e-06,1.873e-06,3.373e-06,3.851e-06,2.466e-14,1.571e-14,4.212e-15,1.927e-15,5.618e-15,2.276e-14,1.3309999999999999e-14,3.603e-15,1.399e-15,4.985e-15,2.6569999999999997e-14,1.8109999999999998e-14,4.82e-15,2.425e-15,6.216e-15
513,1.13e-14,8.49e-15,1.322e-14,1.7e-14,1.88e-14,1.416e-14,1.7480000000000002e-14,1.559e-14,1.971e-14,3.6228e-06,3.1173999999999996e-06,4.1274e-06,8.1822e-15,7.089599999999999e-15,9.27e-15,8.475e-06,1.824e-06,1.6630000000000004e-06,3.444e-06,2.708e-06,7.725e-06,1.498e-06,1.412e-06,2.596e-06,2.356e-06,9.224e-06,2.15e-06,1.913e-06,4.291e-06,3.059e-06,1.8859999999999998e-14,1.118e-14,4.109e-15,2.45e-15,4.312e-15,1.719e-14,9.169e-15,3.49e-15,1.847e-15,3.752e-15,2.054e-14,1.319e-14,4.728e-15,3.053e-15,4.839e-15
514,1.515e-14,1.338e-14,1.664e-14,2.2519999999999998e-14,2.466e-14,1.9e-14,2.352e-14,2.144e-14,2.5780000000000002e-14,4.935399999999999e-06,4.3972e-06,5.4735999999999996e-06,1.19108e-14,1.06088e-14,1.3208600000000001e-14,1.246e-05,2.282e-06,2.506e-06,3.271e-06,4.158e-06,1.16e-05,1.935e-06,2.219e-06,2.478e-06,3.754e-06,1.332e-05,2.63e-06,2.792e-06,4.064e-06,4.562e-06,2.757e-14,1.561e-14,6.3189999999999995e-15,3.4369999999999996e-15,6.618000000000001e-15,2.565e-14,1.322e-14,5.597e-15,2.6030000000000003e-15,5.9740000000000004e-15,2.9480000000000004e-14,1.799e-14,7.0420000000000004e-15,4.27e-15,7.261e-15
515,6.014e-15,4.807e-15,6.822e-15,1.1990000000000001e-14,1.3469999999999998e-14,9.933e-15,1.3319999999999999e-14,1.1870000000000001e-14,1.512e-14,2.6909200000000005e-06,2.2933800000000002e-06,3.0814000000000007e-06,6.995400000000001e-15,6.026480000000001e-15,7.960399999999999e-15,6.555e-06,1.528e-06,9.136e-07,2.037e-06,2.421e-06,5.944e-06,1.251e-06,7.429e-07,1.415e-06,2.114e-06,7.166000000000001e-06,1.805e-06,1.084e-06,2.623e-06,2.729e-06,1.662e-14,1.097e-14,2.169e-15,1.205e-15,4.013e-15,1.507e-14,8.971e-15,1.764e-15,8.243999999999999e-16,3.503e-15,1.817e-14,1.2969999999999999e-14,2.574e-15,1.564e-15,4.524e-15
516,,,,,,,,,,4.7388e-06,2.7763e-06,6.6526000000000005e-06,9.2886e-15,5.5782799999999996e-15,1.2905199999999998e-14,1.119e-05,2.184e-06,2.424e-06,4.211e-06,3.685e-06,8.216e-06,9.635e-07,1.36e-06,1.011e-06,2.331e-06,1.398e-05,3.404e-06,3.429e-06,7.411e-06,5.039e-06,2.125e-14,1.137e-14,5.511e-15,2.5559999999999997e-15,5.7560000000000004e-15,1.561e-14,5.0159999999999995e-15,3.091e-15,5.324e-16,3.6420000000000004e-15,2.6560000000000002e-14,1.772e-14,7.796e-15,4.579e-15,7.870999999999999e-15
517,,,,,,,,,,2.58e-06,9.636600000000001e-07,5.593599999999999e-06,4.175249999999999e-15,1.68275e-15,1.004625e-14,7.679e-06,1.841e-06,,,3.38e-06,3.5110000000000008e-06,1.083e-07,,,1.199e-06,1.185e-05,3.465e-06,1.675e-06,5.418e-06,5.56e-06,1.1609999999999999e-14,,,,5.090999999999999e-15,4.924e-15,,,,1.807e-15,1.794e-14,1.055e-14,3.3189999999999997e-15,,8.376e-15
