obs_id,src_id,num_obs,src_n,name,ra,dec,livetime,significance,likelihood,class,photflux_aper_lolim_b,photflux_aper_b,photflux_aper_hilim_b,photflux_aper_h,photflux_aper_lolim_h,photflux_aper_hilim_h,photflux_aper_m,photflux_aper_hilim_m,photflux_aper_lolim_m,flux_aper_b,flux_aper_hilim_b,flux_aper_lolim_b,photflux_aper_lolim_s,photflux_aper_s,photflux_aper_hilim_s,hard_hm,hard_hs,hard_ms,flux_aper_lolim_m,flux_aper_m,flux_aper_hilim_m,flux_aper_lolim_s,flux_aper_s,flux_aper_hilim_s,flux_aper_hilim_h,flux_aper_lolim_h,flux_aper_h,photflux_aper_lolim_u,photflux_aper_hilim_u,photflux_aper_u,var_inter_sigma_b,var_inter_prob_b,var_inter_index_b,var_inter_index_m,var_inter_sigma_m,var_inter_prob_m,var_inter_sigma_s,var_inter_prob_s,var_inter_index_s,var_inter_index_h,var_inter_sigma_h,var_inter_prob_h,flux_aper_lolim_u,flux_aper_u,flux_aper_hilim_u,ks_prob_b,kp_prob_b,var_sigma_b,var_prob_b,var_max_b,var_min_b,var_mean_b
CV_121_obs_3,CV_121,5,N4472_2011-02d, 2CXO J122947.6+080142,187.4486,8.028542999999999,39670.4,5.06,78.15883000000002,CV,6.1766562091793515,5.913284336055117,5.757458571701616,6.162537828514005,6.474825572164729,5.99012436628784,6.663940722133651,6.42423501946328,7.340654364253823,14.547600154088558,14.367846516489367,14.859806321421368,7.059435638858557,6.717557562580204,6.453210648368742,0.5522,0.9994,-0.1149,16.13798794874978,15.35981680807866,15.109970413836583,15.78639403334514,15.722466116229693,15.506541949004811,14.421246215573566,15.183029962242701,14.645891560852599,6.520454944623179,5.610302451793614,5.881789910365619,1.827e-07,0.889,5.0,0.0,1.063e-07,0.14800000000000002,1.9190000000000002e-07,0.22699999999999998,0.0,5.0,6.067e-07,0.7140000000000001,16.127104300337376,15.530210784633322,15.301464507437998,0.5027899999999998,0.5459799999999999,0.0008027769999999995,0.5620400000000001,0.0069043199999999985,0.00289607,0.003636985000000001
CV_121_obs_4,CV_121,5,N4472_2011-02d, 2CXO J122947.6+080142,187.4486,8.028542999999999,159306.4,5.06,78.15883000000002,CV,6.208098919990428,6.100507803861868,6.014304140310158,6.6585654754218595,6.847711655616943,6.533725678210708,6.8338660296948905,6.692932049338702,7.0434954096833025,14.611898798429483,14.534319788401723,14.712422190921295,6.721017883134556,6.527097348196336,6.400007822415902,0.2124,-0.1661,-0.3635,15.647817481888637,15.438183335681043,15.297397158659573,15.380176499542722,15.219610671529047,15.102647865655687,14.657972311912529,15.000304112589161,14.796151536253765,7.348451426940292,6.311046537362582,6.559788340522974,1.827e-07,0.889,5.0,0.0,1.063e-07,0.14800000000000002,1.9190000000000002e-07,0.22699999999999998,0.0,5.0,6.067e-07,0.7140000000000001,15.250356059381676,14.386069420071738,14.124684103197563,0.05,0.006999999999999999,2.141e-05,0.32,0.0007030000000000001,0.0004398,0.0004462
CV_123_obs_0,CV_123,4,Cl__NGC_104_AGBWF_2-30, 2CXO J002413.7-720334,6.057499,-72.05958000000003,65237.5,8.01,284.4056,CV,6.535659515372333,6.333201316333826,6.201902067937514,7.433764618192749,7.910310788679189,7.382580253262823,6.952725132615821,6.755475488429917,7.325322532126801,15.316772793958565,15.150949309430487,15.588548657862063,6.97183558057553,6.691008970999836,6.521866571899483,-0.9994,-0.9994,-0.3023,15.92009553233328,15.564792896759252,15.371917739009321,15.776504059037606,15.485983819599351,15.313453100936993,14.022096209027485,15.422653577155591,14.25892393646876,7.33268616408477,6.795066477645856,6.667646609303721,4.6799999999999996e-07,0.988,6.0,3.0,1.0869999999999999e-07,0.568,2.08e-07,0.976,6.0,5.0,9.898999999999999e-08,0.698,15.330773948643339,14.377209964136666,14.124549377246177,0.45,0.517,7.96e-06,0.438,0.0002239,0.0001529,0.0001578
CV_123_obs_1,CV_123,4,Cl__NGC_104_AGBWF_2-30, 2CXO J002413.7-720334,6.057499,-72.05958000000003,59044.6,8.01,284.4056,CV,6.145268982786058,6.0087296108049,5.910448117113546,6.833273944419949,7.310424784240062,6.6201508212371705,6.809948582240794,6.630042392653947,7.123032032567415,14.820448208834812,14.72056121171298,14.959397659885926,6.5720272863917915,6.384260311380845,6.259321574772545,0.02,-0.461,-0.456,15.791289980093598,15.478208350360877,15.298259367562787,15.372224624770697,15.184488662637236,15.059583135318334,15.021682503253249,15.839231438138873,15.253054590384895,7.668158323216472,6.398374520446056,6.66329320550548,4.6799999999999996e-07,0.988,6.0,3.0,1.0869999999999999e-07,0.568,2.08e-07,0.976,6.0,5.0,9.898999999999999e-08,0.698,16.940016711184786,16.091427957536673,15.987584625237567,0.181,0.4320000000000001,1.878e-05,0.39,0.0004849,0.0003202,0.0003308
CV_123_obs_2,CV_123,4,Cl__NGC_104_AGBWF_2-30, 2CXO J002413.7-720334,6.057499,-72.05958000000003,65240.7,8.01,284.4056,CV,6.088948979671874,5.97061622231479,5.877456475931246,6.92299567320665,7.525055664534612,6.692503962086787,6.862645888629267,6.690369832574102,7.152735898229236,14.513427849481644,14.419189027339053,14.634137784597446,6.450751443145944,6.300162274132754,6.188492020054674,0.0062,-0.6034,-0.5784,15.811071516239146,15.498803757972912,15.326518302926653,15.258218303856834,15.10757145305477,14.99610883376309,14.45917018588892,15.186152245771146,14.6779875614176,7.687137432160293,6.414088289680566,6.669122015257074,4.6799999999999996e-07,0.988,6.0,3.0,1.0869999999999999e-07,0.568,2.08e-07,0.976,6.0,5.0,9.898999999999999e-08,0.698,16.923703378412764,16.140741582532694,15.839831707041489,0.893,0.951,0.00015419999999999998,0.846,0.001172,0.00026030000000000004,0.0003632
CV_123_obs_3,CV_123,4,Cl__NGC_104_AGBWF_2-30, 2CXO J002413.7-720334,6.057499,-72.05958000000003,68771.4,8.01,284.4056,CV,5.9299621333922445,5.833273944419948,5.757955760630449,7.163106483623566,8.485319455875018,6.872571222148401,6.59074334796109,6.45717457304082,6.798329820353419,14.755228238504705,14.668977828958171,14.869666231504993,6.274905478918531,6.155771418698372,6.062331685600995,-0.5297,-0.8145,-0.4697,15.42712839779952,15.219538667138282,15.08597434830367,15.0761345248145,14.95663772197887,14.862962545210488,15.409715596281838,16.563142520769155,15.658904632344916,6.676747899828313,6.048419655096608,6.2508049577803275,4.6799999999999996e-07,0.988,6.0,3.0,1.0869999999999999e-07,0.568,2.08e-07,0.976,6.0,5.0,9.898999999999999e-08,0.698,15.962175249411658,15.53625627875294,15.333762904104196,0.8690000000000001,0.863,3.788e-05,0.442,0.0009051,0.0004875,0.0005023
CV_124_obs_0,CV_124,1,Cl__NGC_6093_SAW_V34, 2CXO J161702.8-225834,244.2617,-22.976129999999998,48584.4,15.55,1309.16,CV,4.751046384504292,4.722161666997953,4.695078838099108,5.256020134758157,5.31069114087638,5.210207832269325,5.442252258358532,5.396747338018353,5.496481687275925,13.236646891251784,13.209644453585614,13.265440178420524,5.375614758579735,5.328086987558413,5.285167487566667,0.2149,0.0874,-0.1299,14.107015449289284,14.052811434473906,14.007313960837871,14.17613469067549,14.128543825977046,14.08565684288056,13.316502682320188,13.416234631715,13.362010219215314,6.102262974654573,5.73849922680172,5.883392256011751,1.4587350000000005e-05,0.8509600000000003,5.01,4.0,2.1241080000000008e-06,0.6317700000000002,3.0754139999999977e-06,0.8410399999999999,5.09,5.0,1.7598021e-06,0.7909400000000001,15.397289055042442,15.165897344287206,15.022459294053466,0.995,0.986,0.0006797999999999999,0.6809999999999999,0.007295,0.005823,0.00648
CV_125_obs_0,CV_125,2,OGLE-BLG-DN-353, 2CXO J171706.5+430803,259.2771,43.13428,29661.2,5.53,277.4769,CV,5.663540266151471,5.552841968657781,5.469032318428085,6.157453163504985,6.408490191005346,6.006784279525863,6.341893164493607,6.1912490276504055,6.574465779501737,14.198459093809682,14.113791375832502,14.310779962736165,6.15757799664235,5.996970529446382,5.880084589742009,0.2374,-0.1711,-0.3835,15.175353585281648,14.942714355581785,14.792096469613949,14.95233580539844,14.791827473332878,14.674895017028593,14.249183157350245,14.662740460249724,14.402963335022346,6.300162274132754,5.66334017654558,5.874193541860473,5.32e-07,0.8190000000000001,5.0,7.0,3.299e-07,0.995,3.261e-08,0.095,0.0,3.0,1.401e-07,0.545,15.90239567112559,15.358228529346041,15.1332992439575,0.304,0.5660000000000001,0.0001598,0.396,0.001453,0.0007708,0.0009513
CV_125_obs_1,CV_125,2,OGLE-BLG-DN-353, 2CXO J171706.5+430803,259.2771,43.13428,22925.2,5.53,277.4769,CV,5.9503943874050265,5.770062314092066,5.649364391741045,6.385313657717988,6.811352704000282,6.1744440677096435,7.235590551308442,7.049343117495489,7.287638435679839,14.430860274527541,14.310069895981782,14.611011214875285,6.219178824146527,6.020315076172974,5.8843894883257,0.9994,-0.3848,-0.9994,15.887839854864149,15.396834633749279,15.198550761210221,14.980883709552927,14.781989957015636,14.646083769079636,14.437945170343621,15.10419084983087,14.654234306885511,6.621057301386562,5.666754301038037,5.922268820347608,5.32e-07,0.8190000000000001,5.0,7.0,3.299e-07,0.995,3.261e-08,0.095,0.0,3.0,1.401e-07,0.545,16.293452897359643,15.491739694487665,15.22650610772903,0.826,0.682,9.866e-05,0.655,0.001161,0.0005104,0.0005791
CV_126_obs_0,CV_126,4,N4486_2011-03e, 2CXO J123051.9+122129,187.7164,12.358080000000001,37676.8,2.62,21.554470000000002,CV,6.047498152136976,5.705093089394808,5.515985037332437,6.862103671997947,7.948936443679101,6.581367312645934,6.230770418263406,6.036495500585709,6.617622696531886,14.96818772866963,14.639785386704647,15.620307800428717,6.497436330892636,6.082494490447453,5.881074247174223,-0.9994,-0.9994,-0.2336,15.198321940964107,14.826813731587727,14.636388020107855,15.351152291627105,14.917573699139227,14.704872914747808,14.841939206063394,16.095720275527892,15.124309967240052,6.680769325937966,5.925915310971757,6.238824186844268,1.425e-06,0.025,0.0,0.0,5.656e-07,0.0,9.984999999999998e-07,0.003,0.0,5.0,1.3420659999999987e-06,0.8465900000000001,15.970960004699002,15.430977413970437,15.109690783100051,0.911,0.948,0.00012869999999999998,0.218,0.005307,0.004983,0.005147
CV_126_obs_1,CV_126,4,N4486_2011-03e, 2CXO J123051.9+122129,187.7164,12.358080000000001,98663.9,2.62,21.554470000000002,CV,7.028176160251103,6.456904661546321,6.216024996587329,6.89649280687468,7.9726095208985495,6.6156465858624935,6.945579551174997,6.657379957446652,8.057334938275263,15.244469912093228,14.995678626217357,15.8942480263073,6.998257265727619,6.748879916664419,6.569441230477243,0.9994,-0.9994,-0.9994,16.631124107252166,15.501000636419846,15.16045910703103,15.720713541586022,15.52907592493323,15.391473966422806,14.944239535312265,16.089813925732706,15.190584423171547,7.22745104482613,6.4554359025039565,6.67122369050916,1.425e-06,0.025,0.0,0.0,5.656e-07,0.0,9.984999999999998e-07,0.003,0.0,4.98,1.229422699999999e-06,0.8372199999999994,15.380653851688544,14.373201614738338,14.126538469318042,0.6535500000000001,0.68113,0.001031598,0.5761600000000001,0.00830128,0.002412941000000001,0.003312745
CV_126_obs_2,CV_126,4,N4486_2011-03e, 2CXO J123051.9+122129,187.7164,12.358080000000001,20561.9,2.62,21.554470000000002,CV,6.861697301833718,5.876475019057268,5.598599459218456,6.129479049987236,6.706637445288554,5.897566294318664,6.725681122125921,6.4770344045080135,7.313215142383302,14.534022631714176,14.281581358170344,15.207398218835033,6.940058111938045,6.110586235957291,5.8517059025652545,0.9994,-0.1149,-0.9994,15.978356318693946,15.34186244670606,15.09550084460218,15.404173222926778,14.815876645760328,14.574791948861344,14.314526980277241,15.128945555746553,14.61546738450575,6.893234725154816,5.810229043653126,6.093345822025273,1.425e-06,0.025,0.0,0.0,5.656e-07,0.0,9.984999999999998e-07,0.003,0.0,4.98,1.2053963999999987e-06,0.8476199999999997,16.30117855134808,15.527229742962035,15.288699040083834,0.7166699999999997,0.7253700000000003,0.0006695891000000001,0.5719900000000001,0.006583790000000002,0.0026107,0.0032510850000000008
CV_126_obs_3,CV_126,4,N4486_2011-03e, 2CXO J123051.9+122129,187.7164,12.358080000000001,156193.0,2.62,21.554470000000002,CV,6.0129597130207335,5.793713955587568,5.648590248074561,6.806041021980813,7.6983060850486735,6.486649201194043,6.398157210217902,6.222065951162221,6.718512112059918,14.371815491926588,14.264002115908207,14.515557792357592,6.561141340579438,6.193074223116268,5.996970529446382,-0.2873,-0.5734,-0.3011,15.091890459607448,14.893469146177619,14.763210900590707,15.074791078587996,14.83386602969489,14.679645967182328,14.587203571283457,15.189297139052883,14.7856861025756,6.721637338384428,5.702239488900866,5.96922365010758,1.425e-06,0.025,0.0,0.0,5.656e-07,0.0,9.984999999999998e-07,0.003,0.0,4.99,1.217101399999999e-06,0.8510999999999999,16.2853087550878,15.64093540913148,15.380697924124393,0.5530799999999998,0.5775000000000001,0.0007483720999999998,0.5661200000000002,0.006967000000000001,0.00291644,0.003610245000000002
CV_127_obs_0,CV_127,7,AT2018klr, 2CXO J004244.8+411728,10.68688,41.29112,5089.9,2.7,32.14374,CV,5.50251746263263,5.294820755126324,5.161339774011059,5.492009275180308,5.760950906859809,5.334888262924949,6.540853461753032,6.34756025241058,6.997127917347771,13.428291168191313,13.297052753818445,13.630784142589857,6.4889191544608815,5.980883709552927,5.753009300758451,0.9994,0.5447,-0.9994,15.616839037816835,15.179442399879086,14.938547520912806,15.319392571008212,14.811352704000283,14.58335949266172,13.27523275435369,13.701146923590294,13.432385557269155,6.282174351871268,4.961581506132095,5.2297779263067925,2.6913400000000015e-06,0.8500599999999998,5.0,4.0,4.7379e-07,0.6331100000000005,5.829274999999999e-07,0.84922,5.0,5.0,1.4540271000000015e-06,0.8089499999999998,15.238077239423987,14.408097891748666,14.158998721432631,0.748,0.775,0.0003312,0.477,0.002279,0.001309,0.001716
CV_127_obs_1,CV_127,7,AT2018klr, 2CXO J004244.8+411728,10.68688,41.29112,4892.8,2.7,32.14374,CV,6.677271946771639,5.805681000874424,5.535808629359001,5.913177035923228,6.906450679441669,5.627640417475676,6.05876149651611,5.784626847216578,7.324314002468473,14.02368594913268,13.754734160542538,14.916063825047083,6.564350935899588,5.875884351257324,5.597222930389653,0.9994,-0.9994,-0.9994,15.83224471517738,14.689727737823343,14.393618634889394,15.345299298282042,14.711925942725005,14.463062977295326,13.769806621130954,15.101271713237498,14.04206376899211,5.03737571599046,4.319936572518052,4.551311263321135,6.439152700000006e-05,0.9372499999999998,5.01,4.35,6.856579999999993e-05,0.6335799999999999,4.410893000000002e-05,0.9169799999999995,5.12,5.0,1.5496064999999983e-05,0.8148200000000005,14.16337786326906,13.812601319727612,13.571217488503045,0.5678100000000004,0.5820299999999998,0.0006932720000000002,0.5113500000000001,0.006217870000000002,0.00260262,0.003504669999999999
CV_127_obs_2,CV_127,7,AT2018klr, 2CXO J004244.8+411728,10.68688,41.29112,4903.3,2.7,32.14374,CV,6.555231900934015,6.1903067508759895,5.959002307576509,6.387610622054732,6.816104717289468,6.141041945281994,6.468563875757719,6.226945306635737,7.307326517203134,14.420248391044503,14.216525212417753,14.751277108072724,6.636453771563979,6.2752086810200804,6.058240186185305,0.9994,-0.9994,-0.9981,15.889882754439489,15.074841962830401,14.818156412055227,15.417628014383736,15.067873662466596,14.870954940112043,14.21056031543282,14.970119556910689,14.46823227179684,5.4346688861354595,4.792634962530928,5.026324267762701,1.9684139999999996e-06,0.8013099999999999,5.0,4.0,8.896942999999998e-07,0.6279799999999999,1.5492181e-06,0.8660200000000002,5.0,5.0,6.207038e-07,0.77575,14.984836545547402,14.202827318742655,13.980053318321158,0.5453999999999999,0.6082199999999998,0.0006841399999999999,0.5326200000000002,0.006565340000000002,0.00260091,0.0032383299999999998
CV_127_obs_3,CV_127,7,AT2018klr, 2CXO J004244.8+411728,10.68688,41.29112,3945.4,2.7,32.14374,CV,6.553666511487911,6.126449176049696,5.8696662315049934,6.33030991741279,6.843057989041849,6.089856038935487,6.42474610895854,6.197842246813038,7.305865202305088,14.364027456277672,14.09108625997903,14.790379596755956,6.64726686917609,6.113536335180627,5.885722703438414,0.9994,-0.9994,-0.9994,15.87803932760379,14.980965287680435,14.733533104559758,15.445726126324798,14.95117967267084,14.751536282448969,14.15939212099071,14.987326300037212,14.441130297509313,4.980342570087792,4.386158178123931,4.540181250813314,0.00018159510000000017,0.8772200000000001,5.0,4.0,2.4965180000000015e-06,0.6328499999999998,3.030254999999999e-06,0.8961699999999992,5.0,5.0,3.3084617999999953e-05,0.8070300000000004,14.173734018236756,13.850092557014841,13.637329070274333,0.5590900000000001,0.5987099999999999,0.000675715,0.5400100000000002,0.006485030000000002,0.002601239999999999,0.00329141
CV_127_obs_4,CV_127,7,AT2018klr, 2CXO J004244.8+411728,10.68688,41.29112,7699.2,2.7,32.14374,CV,6.84800941148988,6.36043650803196,6.130416292286576,6.614438199572337,7.222192473919581,6.37809703910877,6.700021304323214,6.409158165218398,7.338609817581332,14.56541460282268,14.351639989019068,15.156412014170012,6.628552756065111,6.316491564685931,6.132473588800257,0.9994,-0.9994,-0.9994,15.888225582209548,15.260956159321088,15.000304112589161,15.441924800415311,15.166028312113689,14.998266287190999,14.431211787684653,15.43653131942957,14.705157856510594,5.066178300219075,4.495121540589784,4.719266848892002,1.3761747999999995e-05,0.9284799999999999,5.47,4.0,1.1046439999999997e-06,0.6297599999999997,4.031531e-06,0.8957499999999993,5.0,5.0,1.143945400000001e-06,0.7868100000000002,14.132559328066993,13.872550348447028,13.746419710437817,0.5306099999999998,0.5971499999999998,0.0007087930000000002,0.5346400000000002,0.006584670000000002,0.0025933300000000005,0.00328607
CV_127_obs_5,CV_127,7,AT2018klr, 2CXO J004244.8+411728,10.68688,41.29112,3952.1,2.7,32.14374,CV,6.617291296466463,6.132643516958283,5.8696662315049934,6.241170686322464,6.880680312382733,5.998266287190999,6.407394900929517,6.140081514799284,7.297084095729523,14.36834395085429,14.090925598599096,14.898145056815288,6.647988690849209,6.111966351635235,5.885722703438414,0.9994,-0.9994,-0.9994,15.898261511808771,14.969138263461062,14.731188096260219,15.46069847322915,14.951212641135928,14.751536282448969,14.14038142122782,15.062385283875571,14.443034129607158,5.024977066459965,4.283495836226783,4.541274334263352,1.3954006999999998e-05,0.8759699999999994,5.0,4.0,2.0760479999999993e-06,0.6284599999999998,3.6115183999999995e-06,0.8518700000000002,5.0,5.0,8.184167000000006e-07,0.7958200000000002,14.159588246587965,13.669153101292975,13.534765905011986,0.5956600000000002,0.6276799999999997,0.0008060790000000001,0.5357300000000003,0.0066720600000000005,0.002562300000000001,0.0031648399999999995
