index,obs_id,class,src_n,src_id,livetime,significance,likelihood,pileup_flag,mstr_sat_src_flag,mstr_streak_src_flag,gti_obs,flux_significance_b,flux_significance_m,flux_significance_s,flux_significance_h,flux_significance_u,flux_aper_hilim_s,flux_aper_hilim_u,flux_aper_hilim_m,flux_aper_hilim_h,flux_aper_hilim_b,flux_aper_lolim_s,flux_aper_lolim_u,flux_aper_lolim_m,flux_aper_lolim_h,flux_aper_lolim_b,flux_aper_s,flux_aper_u,flux_aper_m,flux_aper_h,flux_aper_b,photflux_aper_hilim_s,photflux_aper_hilim_u,photflux_aper_hilim_m,photflux_aper_hilim_h,photflux_aper_hilim_b,photflux_aper_lolim_s,photflux_aper_lolim_u,photflux_aper_lolim_m,photflux_aper_lolim_h,photflux_aper_lolim_b,photflux_aper_s,photflux_aper_u,photflux_aper_m,photflux_aper_h,photflux_aper_b,flux_aper_hilim,flux_aper_lolim,flux_aper,photflux_aper_hilim,photflux_aper_lolim,photflux_aper,flux_powlaw_hilim,flux_powlaw_lolim,flux_powlaw,flux_brems_lolim,flux_brems_hilim,flux_brems,flux_bb_hilim,flux_bb_lolim,flux_bb,var_index,var_prob,ks_prob,kp_prob,var_sigma,var_mean,var_min,var_max,var_inter_index,var_inter_prob,var_inter_sigma,hard_hm,hard_hm_hilim,hard_hm_lolim,hard_hs,hard_ms,hard_hs_hilim,hard_hs_lolim,hard_ms_hilim,hard_ms_lolim,powlaw_gamma,powlaw_gamma_hilim,powlaw_gamma_lolim,powlaw_nh,powlaw_nh_hilim,powlaw_nh_lolim,powlaw_ampl,powlaw_ampl_hilim,powlaw_ampl_lolim,powlaw_stat,bb_kt,bb_kt_hilim,bb_kt_lolim,bb_nh_hilim,bb_nh_lolim,bb_nh,bb_ampl,bb_ampl_lolim,bb_ampl_hilim,bb_stat,brems_kt,brems_kt_hilim,brems_kt_lolim,brems_nh,brems_nh_hilim,brems_nh_lolim,brems_stat
0,NS_OBS_0,NS,1A 1742-289         ,NS0001,35796.9,167.36,21.89294,False,False,False,2000-10-26T22:18:33,0.0,0.0,0.0,0.0,,-15.205790883653503,,-15.093395628275019,-14.874193541860473,-14.838631997765026,,,,,,,,,,,-6.3794475552705645,,-6.575445023393287,-6.155150199193361,-6.070274621621995,,,,,,,,,,,-14.977252108942997,,,-6.253093479525902,,,,,,,,,,,,,,,,,,,,5.2,0.7596,0.0022575110000000002,0.9994,1.0,0.0806,0.9994,-0.9994,1.0,-0.1443,0.1755,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,NS_OBS_1,NS,1A 1742-289         ,NS0001,13506.7,167.36,21.89294,False,False,False,2001-07-14T02:05:23,0.0,0.0,,0.0,,,,-14.940436582098732,-14.518557371497694,-14.519705539996993,,,,,,,,,,,,,-6.3872161432802645,-6.033999142371216,-5.913996294381618,,,,,,,,,,,-14.619849081155621,,,-6.069951378235957,,,,,,,,,,,,,,,,,,,,5.2,0.7596,0.0022575110000000002,0.9994,1.0,0.0244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,NS_OBS_2,NS,1A 1742-289         ,NS0001,37677.7,167.36,21.89294,False,False,False,2002-05-22T23:20:43,0.0,0.0,0.0,1.03,0.0,-15.78861244706314,-14.753255290276158,-15.678194516142462,-14.980468315468745,-14.975104039892514,,,,,,,,,,,-6.962175249411658,-5.562725202589877,-7.193480865919295,-6.5747919488613435,-6.466609291982449,,,,,,,,,-6.86359655186601,,-15.071348153346305,,,-6.152692686997728,,-7.562566556202029,,,,,,,,,,,,,,,,,,5.2,0.7596,0.0022575110000000002,0.9994,1.0,0.4116,0.9994,-0.9994,1.0,0.1805,0.1493,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,NS_OBS_3,NS,1A 1742-289         ,NS0001,12369.5,167.36,21.89294,False,False,False,2002-02-19T14:43:23,0.0,0.0,0.0,0.0,,-15.273354279759088,,-15.244582537189064,-14.64340056427503,-14.561457651213889,,,,,,,,,,,-6.419189027339054,,-6.711303739409744,-6.594141600682363,-6.340178841944295,,,,,,,,,,,-14.81528728075898,,,-6.49254893909803,,,,,,,,,,,,,,,,,,,,5.2,0.7596,0.0022575110000000002,0.9994,1.0,-0.2492,-0.9994,-0.9994,0.2017,-1.0,0.0581,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,NS_OBS_4,NS,1A 1742-289         ,NS0001,11855.5,167.36,21.89294,False,False,False,2002-03-23T12:42:56,0.0,0.0,0.0,0.0,,-15.2539109569438,,-15.239050048589103,-14.170503250279818,-14.161213855053406,,,,,,,,,,,-6.399789693590672,,-6.7115271994002175,-6.338944915146621,-6.193074223116268,,,,,,,,,,,-14.432209289466464,,,-6.373685300906055,,,,,,,,,,,,,,,,,,,,5.2,0.7596,0.0022575110000000002,0.9994,1.0,0.0406,0.9994,-0.9994,1.0,-0.2929,0.0344,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,NS_OBS_5,NS,1A 1742-289         ,NS0001,11589.4,167.36,21.89294,False,False,False,2002-04-19T10:59:51,0.0,0.0,0.0,0.0,0.0,-15.253443638589632,-14.251114559990484,-15.212397853817663,-14.596879478824182,-14.530177984021837,,,,,,,,,,,-6.387640052032226,-5.039386542352091,-6.681936665037238,-6.543785844642011,-6.309006967900131,,,,,,,,,,,-14.610475991798722,,,-5.6766488795967875,,,,,,,,,,,,,,,,,,,,5.2,0.7596,0.0022575110000000002,0.9994,1.0,-0.2242,-0.9994,-0.9994,0.188,-1.0,0.0406,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,NS_OBS_6,NS,1A 1742-289         ,NS0001,12452.1,167.36,21.89294,False,False,False,2002-05-07T09:39:15,0.0,0.0,,0.0,,,,-15.240936811839513,-14.629301907424423,-14.56177419239547,,,,,,,,,,,,,-6.710411047457403,-6.576262750017671,-6.340559218129682,,,,,,,,,,,-14.723906008240784,,,-6.514941401810894,,,,,,,,,,,,,,,,,,,,5.2,0.7596,0.0022575110000000002,0.9994,1.0,-0.2405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,NS_OBS_7,NS,1A 1742-289         ,NS0001,166689.2,167.36,21.89294,False,False,False,2002-05-25T15:34:27,0.0,0.0,0.0,0.0,,-16.4036228560024,,-16.361111575294924,-15.013452186585276,-15.037725395376686,,,,,,,,,-15.3257820544233,-15.338755391040666,-7.620694482249418,,-7.842543231865775,-7.189431470783587,-7.018317272628715,,,,,,,,,,,-15.307743699800076,,-15.633250277415105,-7.3035562368610005,,,,,,,,,,,,,,,,,,,,5.2,0.7596,0.0022575110000000002,0.9994,1.0,0.3554,0.9994,-0.9994,1.0,0.0943,0.1305,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,NS_OBS_8,NS,1A 1742-289         ,NS0001,158025.6,167.36,21.89294,False,False,False,2002-05-28T05:53:07,3.03,0.0,1.25,2.8,0.0,-15.882397308309915,-15.359916268626879,-16.15658033479508,-14.501551596826001,-14.512578788640525,-16.824488186636554,,,-14.844056982028164,-14.833569886156717,-16.12546020292899,,,-14.639785386704647,-14.639785386704647,-7.04895405186418,-6.108685600617857,-7.55579901113584,-6.451979305094469,-6.25328797748334,-8.003181978120484,,,-6.7801536139756395,-6.554395796726403,-7.304255724802677,,,-6.581201709409647,-6.374173286714289,-14.862618666942005,-15.234483437656833,-15.030685683430812,-6.44199983493852,-7.041123766431669,-6.833019595717516,,,,,,,,,,,,,,,,,,5.2,0.7596,0.0022575110000000002,0.9994,1.0,0.8051,0.6833,-0.9994,0.8738,0.4379,-0.3329,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,NS_OBS_9,NS,1A 1742-289         ,NS0001,24788.0,167.36,21.89294,False,False,False,2003-06-19T18:46:37,1.27,0.0,,1.3,0.0,,-14.126214539181799,-15.20453710560962,-14.488919154460882,-14.511449283499555,,,,-15.645315446045272,-15.833569886156717,,,,-14.760700520873108,-14.79236563261104,,-4.935542010773082,-6.677160727313679,-5.9083330424043154,-5.776504059037605,,,,-6.792904459580782,-6.740167300936516,,,,-6.156144577376839,-6.024200690320592,-14.44290202164774,-16.030351159519274,-15.07727454200674,-5.434202340515026,-7.066765871285192,-6.386211015216508,,,,,,,,,,,,,,,,,,5.2,0.7596,0.0022575110000000002,0.9994,1.0,0.564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,NS_OBS_10,NS,1A 1742-289         ,NS0001,37958.3,167.36,21.89294,False,False,False,2002-05-24T12:12:01,0.0,0.0,0.0,0.0,0.0,-15.783834097714006,-14.75770709501707,-15.722620025332745,-14.96818772866963,-14.98296666070122,,,,,,,,,,,-6.981715691573469,-5.546070407942271,-7.192194467729376,-6.8823973083099155,-6.759700417997288,,,,,,,,,,,-15.073976702103023,,,-6.178153836424399,,,,,,,,,,,,,,,,,,,,5.2,0.7596,0.0022575110000000002,0.9994,1.0,-0.0006,0.9994,-0.9994,1.0,-0.2617,0.1268,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,NS_OBS_11,NS,1A 1742-289         ,NS0001,89924.7,167.36,21.89294,False,False,False,2002-06-03T01:41:29,1.05,0.0,0.0,1.1,0.0,-16.152427340857887,-15.114469166811908,-16.091193400594324,-14.60049933868539,-14.610479534153622,,,,-15.454321850207974,-15.464452720823331,,,,-14.837137006678073,-14.847100403606252,-7.349401101827343,-5.877129077135565,-7.555486793665957,-6.7237680420781665,-6.6221475809932455,,,,-8.06620911585658,-8.27531461176264,,,,-7.0055068771164875,-6.913640169325252,-14.929536548586848,-15.857297754262385,-15.240030142445693,-6.437193425196614,-8.5562364930225,-7.355088966121248,,,,,,,,,,,,,,,,,,5.2,0.7596,0.0022575110000000002,0.9994,1.0,0.6102,0.9994,-0.9994,1.0,0.4279,0.1355,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,NS_OBS_12,NS,1A 1742-289         ,NS0001,49521.0,167.36,21.89294,False,False,False,2004-07-05T22:47:16,0.0,0.0,0.0,0.0,0.0,-15.23552497256559,-14.163865850534625,-15.200866306697938,-14.608535588160898,-14.537751784645003,,,,,,,,,,,-6.369673845196053,-4.815308569182402,-6.682981898951889,-6.5553307690614755,-6.410273743745763,,,,,,,,,,,-14.570890757915516,,,-5.478820058604071,,,,,,,,,,,,,,,,,,,,5.2,0.7596,0.0022575110000000002,0.9994,1.0,-0.2467,-0.9994,-0.9994,0.1593,-1.0,0.0356,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,NS_OBS_13,NS,1A 1742-289         ,NS0001,49527.1,167.36,21.89294,False,False,False,2004-07-06T22:43:47,0.0,0.0,0.0,0.0,0.0,-15.208169052325164,-14.041197296600497,-15.160396270529164,-15.059135024033278,-14.97469413473523,,,,,,,,,,,-6.400226060853612,-4.829444941478791,-6.621238824683626,-6.2429837652687,-6.155026061853112,,,,,,,,,,,-14.607721718467594,,,-5.475775292502195,,,,,,,,,,,,,,,,,,,,5.2,0.7596,0.0022575110000000002,0.9994,1.0,0.0843,0.9994,-0.9994,1.0,-0.1868,0.1255,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,NS_OBS_14,NS,1A 1742-289         ,NS0001,5106.3,167.36,21.89294,False,False,False,2004-08-28T12:19:59,0.0,,,0.0,,,,,-13.700274846024364,-13.637517525248825,,,,,,,,,,,,,,-5.631527161559638,-5.4288737229156885,,,,,,,,,,,-13.667763584508556,,,-5.518485711653971,,,,,,,,,,,,,,,,,,,,5.2,0.7596,0.0022575110000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,NS_OBS_15,NS,1A 1742-289         ,NS0001,48532.8,167.36,21.89294,False,False,False,2005-07-24T20:13:41,0.0,0.0,0.0,0.0,,-14.711080394338273,,-14.676335464391899,-14.056456022846545,-13.983802646487561,,,,,,,,,,,-5.825940192274975,,-6.0692037370167,-5.887730231582729,-5.762456261857126,,,,,,,,,,,-14.236328719926284,,,-5.8721908548232316,,,,,,,,,,,,,,,,,,,,5.2,0.7596,0.0022575110000000002,0.9994,1.0,-0.1718,-0.9994,-0.9994,0.2942,-1.0,0.0993,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,NS_OBS_16,NS,1A 1742-289         ,NS0001,44589.1,167.36,21.89294,False,False,False,2005-07-27T19:32:01,0.97,0.0,0.0,0.95,0.0,-14.695078838099109,-13.452225294612177,-14.822463500070137,-14.822752163744376,-14.832978204209743,,,,,,,,,,,-5.810790510417694,-4.201073261422798,-6.0876185010812,-5.713768145971447,-5.591590421531571,,,,,,,,,-6.0381993608083215,-5.9044819576768495,-14.077835283830158,,,-4.855131381394532,,-6.364154491829806,,,,,,,,,,,,,,,,,,5.2,0.7596,0.0022575110000000002,0.9994,1.0,0.173,0.4822,-0.9994,1.0,-0.138,0.0631,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,NS_OBS_17,NS,1A 1742-289         ,NS0001,45323.3,167.36,21.89294,False,False,False,2005-07-29T20:08:00,0.0,0.0,0.0,0.0,0.0,-14.711527199400217,-13.761201437286083,-14.828566099056992,-14.031376979043012,-13.985479461242075,,,,,,,,,,,-5.826522356547005,-4.248566918180653,-6.171984935776023,-5.9051796196452,-5.76421912967244,,,,,,,,,,,-14.092588639225413,,,-4.909749003088341,,,,,,,,,,,,,,,,,,,,5.2,0.7596,0.0022575110000000002,0.9994,1.0,-0.0831,-0.9994,-0.9994,0.273,-1.0,-0.0131,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,NS_OBS_18,NS,1A 1742-289         ,NS0001,45338.4,167.36,21.89294,False,False,False,2005-07-30T20:09:08,0.0,0.0,,0.0,0.0,,-13.623605557962733,-14.722849386036204,-14.096259059378461,-14.047595060422976,,,,,,,,,,,,-4.326150022657051,-6.170503250279817,-6.058936011780098,-5.82623117686335,,,,,,,,,,,-13.972069682391288,,,-4.901093354735185,,,,,,,,,,,,,,,,,,,,5.2,0.7596,0.0022575110000000002,0.9994,1.0,-0.2442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,NS_OBS_19,NS,1A 1742-289         ,NS0001,17849.1,167.36,21.89294,False,False,False,2005-08-01T20:16:38,0.0,,0.0,0.0,,-14.440093374963887,,,-13.711303739409745,-13.6613443344213,,,,,,,,,,,-5.520568662802264,,,-5.710634048479968,-5.591251393815756,,,,,,,,,,,-13.825068406471557,,,-5.600557040735817,,,,,,,,,,,,,,,,,,,,5.2,0.7596,0.0022575110000000002,,,,-0.9994,,0.1593,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,NS_OBS_20,NS,1A 1742-289         ,NS0001,4855.4,167.36,21.89294,False,False,False,2005-02-27T06:52:55,0.0,,,0.0,,,,,-14.191586448599631,-14.175223537524454,,,,,,,,,,,,,,-6.049489107014003,-5.953895212753961,,,,,,,,,,,-14.183327934454667,,,-5.999067269190618,,,,,,,,,,,,,,,,,,,,5.2,0.7596,0.0022575110000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,NS_OBS_21,NS,1A 1742-289         ,NS0001,29759.7,167.36,21.89294,False,False,False,2006-07-17T04:15:24,0.0,0.0,,0.0,,,,-14.433444669116945,-13.777023550106609,-13.793984123236655,,,,,,,,,,,,,-5.808548985535104,-5.697020063251751,-5.554395796726403,,,,,,,,,,,-13.91523312708454,,,-5.674142399384401,,,,,,,,,,,,,,,,,,,,5.2,0.7596,0.0022575110000000002,0.9994,1.0,-0.2555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,NS_OBS_22,NS,1A 1742-289         ,NS0001,4490.4,167.36,21.89294,False,False,False,2006-04-11T05:48:19,0.0,0.0,,0.0,0.0,,-13.558776325757387,-14.793713955587567,-14.18137827362411,-14.140201452519435,,,,,,,,,,,,-4.36835333704158,-6.202455485638274,-6.111876692702092,-5.919012953089113,,,,,,,,,,,-13.968036397760878,,,-4.944762187149446,,,,,,,,,,,,,,,,,,,,5.2,0.7596,0.0022575110000000002,0.9994,1.0,-0.253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,NS_OBS_23,NS,1A 1742-289         ,NS0001,5097.1,167.36,21.89294,False,False,False,2006-05-03T22:42:45,1.08,0.0,,1.05,,,,-14.848323769152952,-13.438779321066056,-13.447940465812115,,,,-14.459920911195827,-14.46916022138348,,,,-13.700274846024364,-13.709520186669327,,,-6.257117828562727,-5.698102282804792,-5.57218942732401,,,,-7.310779962736165,-7.174314291978241,,,,-5.988429556402722,-5.852014679316195,-13.610963928000219,-14.640607255828991,-13.88096417380349,-5.758187977064452,-7.413300198375951,-6.090979145788844,,,,,,,,,,,,,,,,,,5.2,0.7596,0.0022575110000000002,0.9994,1.0,0.3779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,NS_OBS_24,NS,1A 1742-289         ,NS0001,5060.4,167.36,21.89294,False,False,False,2006-06-01T16:24:57,0.0,0.0,,0.0,,,,-14.846185135655471,-13.430626090384955,-13.314526980277241,,,,,,,,,,-13.602581457648652,,,-6.25500332596144,-5.8683813356508745,-5.810509686300632,,,,,,,,,,,-13.53762696227128,,-14.079702712368315,-5.938434438115161,,,,,,,,,,,,,,,,,,,,5.2,0.7596,0.0022575110000000002,0.9994,1.0,0.1006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,NS_OBS_25,NS,1A 1742-289         ,NS0001,5109.4,167.36,21.89294,False,False,False,2006-07-04T11:20:29,0.0,,0.0,0.0,,-14.200383795518501,,,-13.603975103391408,-13.535361440904968,,,,,,,,,,,-5.392544976785332,,,-5.455931955649724,-5.387322081683498,,,,,,,,,,,-13.696487160011776,,,-5.410832609453952,,,,,,,,,,,,,,,,,,,,5.2,0.7596,0.0022575110000000002,,,,-0.9994,,0.2892,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,NS_OBS_26,NS,1A 1742-289         ,NS0001,4979.8,167.36,21.89294,False,False,False,2006-07-30T14:45:37,0.0,,,0.0,,,,,-13.135073808460994,-13.069000058043848,,,,,,,,,,,,,,-5.03184406285003,-4.88672530753565,,,,,,,,,,,-13.100781582148628,,,-4.953251278598617,,,,,,,,,,,,,,,,,,,,5.2,0.7596,0.0022575110000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,NS_OBS_27,NS,1A 1742-289         ,NS0001,4980.9,167.36,21.89294,False,False,False,2006-08-22T06:09:57,0.0,,,0.0,,,,,-13.77365791283637,-13.730954290342376,,,,,,,,,,,,,,-5.6307841425898575,-5.509620079996821,,,,,,,,,,,-13.751781438809925,,,-5.5659902906302605,,,,,,,,,,,,,,,,,,,,5.2,0.7596,0.0022575110000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,NS_OBS_28,NS,1A 1742-289         ,NS0001,5112.4,167.36,21.89294,False,False,False,2006-09-25T14:04:53,0.0,0.0,,0.0,,,,-14.381847266621481,-13.738023808602188,-13.679853713888946,,,,,,,,,,,,,-5.772113295386326,-5.595850750790305,-5.458670422333307,,,,,,,,,,,-13.840322542849597,,,-5.590404980603184,,,,,,,,,,,,,,,,,,,,5.2,0.7596,0.0022575110000000002,0.9994,1.0,-0.1618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,NS_OBS_29,NS,1A 1742-289         ,NS0001,5097.1,167.36,21.89294,False,False,False,2006-10-29T03:44:33,0.0,,,0.0,0.0,,-13.297311031840866,,-14.094204119632131,-14.11713408027837,,,,,,,,,,,,-4.085551059301446,,-5.634699251362012,-5.399462705635531,,,,,,,,,,,-13.656814683723397,,,-4.530546186232873,,,,,,,,,,,,,,,,,,,,5.2,0.7596,0.0022575110000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,NS_OBS_30,NS,1A 1742-289         ,NS0001,5078.8,167.36,21.89294,False,False,False,2007-02-11T06:36:01,0.0,0.0,,0.0,,,,-14.842845560093718,-13.861381566100507,-13.861066059743075,,,,,,,,,,,,,-6.2515793775324315,-5.835349784065703,-5.697236291527018,,,,,,,,,,,-14.01523272837569,,,-5.871891650896893,,,,,,,,,,,,,,,,,,,,5.2,0.7596,0.0022575110000000002,0.9994,1.0,0.1118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,NS_OBS_31,NS,1A 1742-289         ,NS0001,5084.9,167.36,21.89294,False,False,False,2007-03-25T23:10:34,0.0,0.0,0.0,0.0,,-14.844360366240224,,-14.84863014975254,-13.640923773940736,-13.680477550934546,,,,,,,,,,,-6.036495500585709,,-6.257510535418225,-5.80271944187438,-5.700057099977233,,,,,,,,,,,-13.933879154780902,,,-5.899448536537016,,,,,,,,,,,,,,,,,,,,5.2,0.7596,0.0022575110000000002,0.9994,1.0,0.1718,0.9994,-0.9994,1.0,-0.1018,0.1305,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,NS_OBS_32,NS,1A 1742-289         ,NS0001,4977.8,167.36,21.89294,False,False,False,2007-05-17T01:28:58,0.0,0.0,0.0,0.0,,-14.854803593885817,,-14.830031826003108,-14.223153591304701,-14.155274372026774,,,,,,,,,,,-5.97061622231479,,-6.238899461041858,-6.163992540874468,-5.934047019686131,,,,,,,,,,,-14.401975927665811,,,-6.058438879763929,,,,,,,,,,,,,,,,,,,,5.2,0.7596,0.0022575110000000002,0.9994,1.0,-0.2804,-0.9994,-0.9994,0.1543,-1.0,0.0681,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,NS_OBS_33,NS,1A 1742-289         ,NS0001,4980.6,167.36,21.89294,False,False,False,2007-07-20T02:50:53,0.0,,,0.0,,,,,-13.751291264399082,-13.679438319804763,,,,,,,,,,,,,,-5.609241471261283,-5.497436330892636,,,,,,,,,,,-13.713880497409637,,,-5.549750891680639,,,,,,,,,,,,,,,,,,,,5.2,0.7596,0.0022575110000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,NS_OBS_34,NS,1A 1742-289         ,NS0001,4977.8,167.36,21.89294,False,False,False,2007-09-02T20:36:43,0.0,0.0,,0.0,,,,-14.23500240071512,-13.641494088509765,-13.572513890904215,,,,,,,,,,,,,-5.6252516539898965,-5.537302591898283,-5.390619055749293,,,,,,,,,,,-13.733525266794679,,,-5.5067743784895695,,,,,,,,,,,,,,,,,,,,5.2,0.7596,0.0022575110000000002,0.9994,1.0,-0.2667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,NS_OBS_35,NS,1A 1742-289         ,NS0001,5005.3,167.36,21.89294,False,False,False,2007-10-26T10:23:56,0.0,0.0,,0.0,,,,-13.91080163319485,-13.133594501621944,-13.109467208072255,,,,,,,,,,,,,-5.2280452510360504,-5.04498609696195,-4.907630300370879,,,,,,,,,,,-13.263550376265044,,,-5.040942699747478,,,,,,,,,,,,,,,,,,,,5.2,0.7596,0.0022575110000000002,0.9994,1.0,-0.178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,NS_OBS_36,NS,1A 1742-289         ,NS0001,27601.2,167.36,21.89294,False,False,False,2008-05-05T04:18:06,1.03,0.0,0.0,1.0,0.0,-15.58236226034777,-14.233066906162716,-15.571379327328062,-13.96018944585165,-13.97061622231479,,,,-14.77780395369828,-14.788345599446817,,,,-14.191451448759594,-14.20210951694165,-6.757955760630449,-4.981715691573469,-7.040958607678906,-6.342275045794892,-6.246110668540166,,,,,,,,,-6.643209539648284,-6.534914712442567,-14.251240011707628,-15.180982801310941,-14.59468779724158,-5.630127629457181,,-6.983635320543706,,,,,,,,,,,,,,,,,,5.2,0.7596,0.0022575110000000002,0.9994,1.0,0.4928,0.9994,-0.9994,1.0,0.2192,0.0743,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,NS_OBS_37,NS,1A 1742-289         ,NS0001,26801.3,167.36,21.89294,False,False,False,2008-05-06T03:23:51,0.0,0.0,0.0,0.0,0.0,-15.559248299520814,-14.216954427885307,-15.576590272266907,-14.566070234391535,-14.590404980603184,,,,,,,,,,,-6.746661994673894,-5.018317272628715,-7.026779753147766,-6.440213031799444,-6.393941250589686,,,,,,,,,,,-14.623678585452716,,,-5.672566679894329,,,,,,,,,,,,,,,,,,,,5.2,0.7596,0.0022575110000000002,0.9994,1.0,0.3254,0.9994,-0.9994,1.0,-0.0144,0.0381,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,NS_OBS_38,NS,1A 1742-289         ,NS0001,27685.9,167.36,21.89294,False,False,False,2008-05-10T03:35:12,1.1,0.0,0.0,1.14,0.0,-15.574465779501736,-14.24237625409161,-15.568958054664115,-14.085339569410777,-14.094851998143984,,,,-15.019814763052665,-15.029374223311706,,,,-14.33856594960608,-14.348140730753052,-6.766496239658865,-4.99097425791309,-7.038531444649213,-6.23262147588582,-6.106293706935286,,,,-7.408712734941501,-7.4486720119961545,,,,-6.505567101273601,-6.388064374959877,-14.346532774836643,-15.422508200162774,-14.741266962787188,-5.625584924179536,-7.82617296434642,-6.840793866353675,,,,,,,,,,,,,,,,,,5.2,0.7596,0.0022575110000000002,0.9994,1.0,0.594,0.9994,-0.9994,1.0,0.3354,0.0643,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,NS_OBS_39,NS,1A 1742-289         ,NS0001,27436.9,167.36,21.89294,False,False,False,2008-05-11T03:57:17,0.0,0.0,0.0,0.0,,-15.554863031286695,,-15.565271458220241,-14.346498053037067,-14.339229356472302,,,,,,,,,,,-6.758702612890007,,-7.034892414150944,-6.715794932298206,-6.56431486205837,,,,,,,,,,,-14.618307447941836,,,-6.737738807291356,,,,,,,,,,,,,,,,,,,,5.2,0.7596,0.0022575110000000002,0.9994,1.0,0.0031,0.6708,-0.9994,1.0,-0.3167,0.0618,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,NS_OBS_40,NS,1A 1742-289         ,NS0001,27775.0,167.36,21.89294,False,False,False,2008-07-26T21:38:28,1.05,0.0,0.0,1.19,0.0,-15.114243118930732,-13.74040612111405,-15.119872677783375,-14.387852161673512,-14.40616033891873,,,,-15.512861624522813,-15.466863711721361,,,,-14.647431613820691,-14.67100914455057,-6.226652458019177,-4.489053051327027,-6.568153954301275,-5.983384452442823,-5.868702203402377,,,,-7.043927663004817,-7.502241281712732,,,,-6.248028425263673,-6.159768405041891,-14.256074953604953,-15.887193982733114,-15.057000406633959,-5.146475784169072,-7.613180114008032,-6.59960017794618,,,,,,,,,,,,,,,,,,5.2,0.7596,0.0022575110000000002,0.9994,1.0,0.3816,0.9994,-0.9994,1.0,0.0231,0.0056,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,NS_OBS_41,NS,1A 1742-289         ,NS0001,28808.1,167.36,21.89294,False,False,False,2008-07-25T22:06:04,1.05,0.0,0.0,1.07,,-15.137391636035058,,-15.122168108507106,-14.590574131328557,-14.592779107072603,,,,-15.93292914395463,-15.935167780261427,,,,-14.872247484167026,-14.874518734299405,-6.253054590384895,,-6.570570735618213,-6.030863766403288,-5.8996294548824375,,,,-7.674279141980588,-7.532984181561565,,,,-6.3125602254541056,-6.190574971202966,-14.782213471126571,-16.23507701535011,-15.17441162014103,-6.12225442361857,-7.898940645091884,-6.548328675440355,,,,,,,,,,,,,,,,,,5.2,0.7596,0.0022575110000000002,0.9994,1.0,0.3666,0.9994,-0.9994,1.0,0.0169,0.0119,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
