,Name,Disc. Date,Mag.,R.A.,Dec.,num_obs,Type
44,ASASSN-16kg,2016/09/8,15.14,21:36:29.88,-25:13:47.7,0,Candidate
45,ASASSN-16kh,2016/09/2,16.11,20:41:19.2,-1:42:45.9,0,Candidate
46,ASASSN-16ki,2016/09/7,16.28,19:43:35.69,-21:36:50.4,0,Candidate
47,ASASSN-16kj,2016/09/7,16.42,5:16:19.68,-28:3:4.3,0,Candidate
48,ASASSN-16kl,2016/09/9,15.4,18:53:39.61,-16:6:24.5,0,Candidate
49,ASASSN-16kn,2016/09/6,15.33,17:14:24.14,-51:9:14.4,0,Candidate
50,ASASSN-16ko,2016/09/08,15.36,14:20:3.74,-46:36:34.1,0,Candidate
51,ASASSN-16kp,2016/09/20,15.88,17:33:51.85,1:24:43.4,0,Candidate
52,ASASSN-16kr,2016/09/22,13.86,22:5:59.48,-34:14:33.9,0,known_CV
53,ASASSN-16ku,2016/09/25,16.09,19:42:55.67,-67:27:26.8,0,Candidate
54,ASASSN-16kx,2016/09/26,14.77,6:17:18.72,-49:38:57.3,0,Candidate
55,ASASSN-16ky,2016/09/26,15.71,22:28:17.92,-14:56:57.6,0,Candidate
56,ASASSN-16lb,2016/09/29,16.76,17:38:15.93,5:37:53.6,0,Candidate
57,ASASSN-16ld,2016/09/30,15.4,15:59:28.75,-39:4:9.4,0,Candidate
58,ASASSN-16lf,2016/10/2,15.71,8:9:36.53,-80:9:37.2,0,Candidate
59,ASASSN-16lh,2016/10/3,16.54,0:10:39.85,-68:17:34.6,0,Candidate
60,ASASSN-16li,2016/10/6,15.02,6:37:39.97,13:57:21,0,Candidate
61,ASASSN-16lj,2016/10/6,15.9,20:15:45.95,75:47:41.8,0,Candidate
62,ASASSN-16ln,2016/10/09,15.05,16:49:33,-38:58:48.1,0,Candidate
63,ASASSN-16lo,2016/10/8,14.32,18:8:41.04,46:19:34.3,0,Candidate
64,ASASSN-16lp,2016/10/6,16.64,5:57:39.96,69:58:28.3,0,Candidate
65,ASASSN-16lq,2016/10/7,16.27,4:24:51.21,23:3:6.7,0,Candidate
66,ASASSN-16lr,2016/10/08,15.98,17:31:54.43,-68:19:30.1,0,Candidate
67,ASASSN-16ls,2016/10/9,,7:29:52.51,-10:9:57.6,0,Candidate
68,ASASSN-16lt,2016/10/10,16.35,5:6:48.55,-79:55:51.6,0,Candidate
69,ASASSN-16lu,2016/10/10,14.15,0:24:37.16,11:6:11.2,0,Candidate
70,ASASSN-16lv,2016/10/20,16.48,18:6:6.51,-62:13:31.1,0,Candidate
71,ASASSN-16lw,2016/10/21,13.63,8:4:20.54,-48:44:31.4,0,Candidate
72,ASASSN-16ly,2016/10/23,15.61,7:29:14.6,-21:29:34.1,0,Candidate
73,ASASSN-16md,2016/10/22,15.39,18:55:23.89,-16:58:39.5,0,Candidate
74,ASASSN-16me,2016/10/27,17.22,21:12:2.5,-6:16:38.2,0,Candidate
75,ASASSN-16mf,2016/10/26,15.34,8:29:29.56,0:13:24.3,0,Candidate
76,ASASSN-16mg,2016/10/27,16.23,22:48:56.47,-45:19:0,0,Candidate
77,ASASSN-16mh,2016/10/27,16.17,9:43:59.04,-5:5:48.5,0,Candidate
78,ASASSN-16mi,2016/10/27,16.97,19:14:4.98,47:25:9.9,0,Candidate
79,ASASSN-16mo,2016/10/28,15.17,2:56:56.61,49:27:47,0,Candidate
80,ASASSN-16mp,2016/10/31,15.64,20:4:49.03,-82:52:6,0,Candidate
81,ASASSN-16mq,2016/10/26,17.07,3:53:42.6,-46:24:30.7,0,Candidate
82,ASASSN-16mr,2016/10/28,16.13,6:4:31.88,-31:29:57.8,0,Candidate
83,ASASSN-16ms,2016/11/2,15.22,0:43:4.14,53:17:16.4,0,Candidate
84,ASASSN-16mu,2016/11/2,16.55,23:56:12.17,54:9:19.7,0,Candidate
85,ASASSN-16mx,2016/11/2,16.68,21:47:34.08,-25:47:35.1,0,Candidate
86,ASASSN-16my,2016/11/6,14.46,7:41:8.42,-30:3:18.7,0,Candidate
87,ASASSN-16nb,2016/11/10,16.14,19:55:51.65,-17:45:34.4,0,Candidate
88,ASASSN-16nc,2016/11/10,16.31,5:50:48.06,70:0:25.8,0,Candidate
89,ASASSN-16nd,2016/11/10,16.92,8:25:40.81,-11:19:0.1,0,Candidate
90,ASASSN-16nf,2016/11/7,15.86,0:9:27.02,-78:21:49,0,Candidate
91,ASASSN-16ng,2016/11/15,15.81,1:12:17.75,-11:28:41.1,0,Candidate
92,ASASSN-16nh,2016/11/13,16.28,22:47:12.34,46:18:14,0,Candidate
93,ASASSN-16ni,2016/11/20,16.28,5:5:0.32,60:54:53.7,0,Candidate
94,ASASSN-16nj,2016/11/22,15.57,10:51:41.43,-50:48:30.5,0,Candidate
95,ASASSN-16nk,2016/11/22,14.29,10:39:15.27,-49:3:4.5,0,Candidate
96,ASASSN-16nl,2016/11/22,15.93,10:47:24.06,-41:59:49.4,0,Candidate
97,ASASSN-16nq,2016/11/26,15.03,23:22:9.23,39:50:8,0,Candidate
98,ASASSN-16nr,2016/11/27,15.07,7:9:49.29,-49:9:3.2,0,Candidate
99,ASASSN-16nw,2016/11/23,15.62,1:53:48.83,52:52:4.2,0,Candidate
100,ASASSN-16nx,2016/11/24,16.56,7:47:28.72,-42:29:23.3,0,Candidate
101,ASASSN-16ny,2016/11/24,16.59,3:54:57.5,40:55:23.5,0,Candidate
102,ASASSN-16nz,2016/11/27,16.16,20:26:36.12,-44:7:21.1,0,Candidate
103,ASASSN-16oa,2016/11/29,,22:48:55.94,-10:20:48.6,0,Candidate
104,ASASSN-16ob,2016/11/30,13.79,6:47:18.86,-64:37:7.3,0,Candidate
105,ASASSN-16od,2016/11/26,16.52,21:21:9.89,-27:35:35.4,0,Candidate
106,ASASSN-16oe,2016/11/30,13.49,12:46:20.08,-58:53:39.9,0,Candidate
107,ASASSN-16og,2016/01/16,15.3,4:31:27,35:27:14.1,0,Candidate
108,ASASSN-16oi,2016/12/3,13.44,6:21:32.43,-62:58:16.6,0,Candidate
109,ASASSN-16op,2016/12/1,,7:17:32.63,-10:50:52,0,Candidate
110,ASASSN-16or,2016/12/8,16.39,10:47:8.6,-53:13:3.3,0,Candidate
111,ASASSN-16os,2016/12/10,13.65,8:43:5.35,-84:53:46.2,0,Candidate
112,ASASSN-16ou,2016/12/13,14.27,6:15:39.66,-52:43:45,0,Candidate
113,ASASSN-16ow,2016/12/13,14.02,"06:30:47.04,6:30:47.04","+02:39:31.7,2:39:31.7",-1,CataclyV
114,ASASSN-16pe,2016/12/20,16.85,9:7:4.83,-18:53:33.7,0,Candidate
115,ASASSN-16pf,2016/12/25,15.38,11:46:53.48,-60:25:31.8,0,Candidate
116,ASASSN-16pg,2016/01/16,16.59,6:43:26.79,-2:51:41.7,0,Candidate
117,ASASSN-16ph,2016/12/27,17.38,6:39:57.66,-33:39:57.5,0,Candidate
118,ASASSN-16pi,2016/12/28,17.12,6:46:42.56,-1:40:19.9,0,Candidate
119,ASASSN-16pm,2016/12/29,16.94,4:17:24.77,22:15:22.8,0,Candidate
120,ASASSN-16pn,2016/12/27,16.63,13:5:56.54,-45:37:29.6,0,Candidate
121,ASASSN-16pr,2016/12/31,16.42,7:34:36.3,-45:40:25.7,0,Candidate
122,ASASSN-16ps,2016/12/31,16.88,7:58:43.73,6:58:47.1,0,Candidate
123,ASASSN-16pt,2017/01/2,15.52,14:38:36.82,-38:20:11,0,Candidate
124,ASASSN-16pu,2017/01/3,17.08,4:22:11.41,26:8:27.7,0,Candidate
125,ASASSN-17aa,2017/01/2,13.92,4:23:56.4,-74:5:27.5,0,Candidate
126,ASASSN-17ab,2017/01/2,13.43,10:40:51.22,-37:3:29.9,0,Candidate
127,ASASSN-17ag,2017/01/3,15.22,6:18:9.22,27:38:23.3,0,Candidate
128,ASASSN-17ah,2017/01/7,13.06,9:9:27.94,-56:32:0.8,0,Candidate
129,ASASSN-17ak,2017/01/4,17.14,8:48:28.77,-63:8:12.3,0,Candidate
130,ASASSN-17al,2017/01/7,16.05,8:5:40.63,-69:9:15.6,0,Candidate
131,ASASSN-17an,2016/03/23,15.5,9:1:54.37,-51:52:34.4,0,Candidate
132,ASASSN-17ao,2017/01/10,15.59,13:18:33.89,-50:22:50.2,0,Candidate
133,ASASSN-17aq,2016/07/4,16.28,14:30:4.88,-37:31:50.1,0,Candidate
134,ASASSN-17ar,2017/01/14,14.37,10:1:11.14,-55:11:56.3,0,Candidate
135,ASASSN-17as,2017/01/17,15.7,8:20:0.11,-29:21:44.2,0,Candidate
136,ASASSN-17au,2017/01/18,16.7,7:8:37.25,10:1:23.5,0,Candidate
137,ASASSN-17av,2017/01/19,16.38,9:35:9.49,-56:56:50,0,Candidate
138,ASASSN-17aw,2017/01/19,16.44,9:18:52.72,-36:38:21.7,0,Candidate
139,ASASSN-17ax,2017/01/14,16.97,5:14:28.06,42:35:35.5,0,Candidate
140,ASASSN-17ay,2017/01/19,16.47,5:0:46,17:46:17,0,Candidate
141,ASASSN-17az,2017/01/19,14.42,0:15:9.31,-69:45:49.2,0,Candidate
142,ASASSN-17ba,2017/01/19,15.2,9:55:11.31,-40:19:22.2,0,Candidate
143,ASASSN-17bf,2016/01/15,16.6,6:11:25.11,22:21:15.6,0,Candidate
144,ASASSN-17bg,2017/01/20,16.64,15:11:18.78,-69:13:59.6,0,Candidate
145,ASASSN-17bi,2015/10/18,16.71,2:16:5.43,68:39:4.5,0,Candidate
146,ASASSN-17bj,2017/01/24,17.14,8:29:20.09,-59:33:35.8,0,Candidate
147,ASASSN-17bk,2017/01/24,15.32,12:49:45.22,-57:16:23,0,Candidate
148,ASASSN-17bl,2017/01/24,13.65,12:31:50.86,-50:25:7.4,0,Candidate
149,ASASSN-17bm,2017/01/25,15.9,10:55:27.96,-48:4:28.1,0,Candidate
150,ASASSN-17bv,2017/01/31,15.04,9:8:45.7,-62:37:11.5,0,Candidate
151,ASASSN-17by,2017/02/1,15.83,14:44:0.02,30:43:22.4,0,Candidate
152,ASASSN-17bz,2017/02/2,16.12,16:58:2.04,-48:20:9.1,0,Candidate
153,ASASSN-17ca,2017/02/10,16.11,15:33:14.24,-29:13:2.6,0,Candidate
154,ASASSN-17cb,2017/02/8,15.49,15:5:18.04,-14:39:35.2,0,Candidate
155,ASASSN-17cc,2017/02/3,15.44,7:47:52.77,-21:34:5.1,0,Candidate
156,ASASSN-17cd,2017/02/10,14.52,8:10:41.54,-64:55:25.2,0,Candidate
157,ASASSN-17ce,2017/02/13,14.73,13:24:24.21,-54:9:21.2,0,Candidate
158,ASASSN-17cf,2017/02/9,15.73,18:43:58.71,1:52:49.5,0,Candidate
159,ASASSN-17cg,2017/02/14,15.25,18:58:3.64,17:1:27,0,Candidate
160,ASASSN-17ch,2017/02/14,15.99,10:40:57.23,-49:16:51,0,Candidate
161,ASASSN-17ci,2017/02/15,14.39,10:10:17.81,-47:0:5.9,0,Candidate
162,ASASSN-17cj,2017/02/15,16.72,6:33:19.83,22:9:30.8,0,Candidate
163,ASASSN-17ck,2017/02/15,16.54,8:30:46.27,-28:58:15,0,Candidate
164,ASASSN-17cn,2017/02/15,13.64,9:31:22.58,-35:20:54,0,Candidate
165,ASASSN-17cp,2017/02/16,14.71,18:19:24.42,19:17:50.6,0,Candidate
166,ASASSN-17ct,2017/02/19,16.07,15:51:26.76,-63:21:9.7,0,Candidate
167,ASASSN-17cw,2017/02/19,15.0,8:51:16.13,-42:53:26.2,0,Candidate
168,ASASSN-17cx,2017/02/21,16.51,10:59:57.97,-11:57:55.3,0,Candidate
169,ASASSN-17da,2017/02/23,16.01,17:14:2.1,-18:59:58.2,0,Candidate
170,ASASSN-17db,2017/02/21,16.03,16:17:7.01,-56:27:20,0,Candidate
171,ASASSN-17dc,2017/02/21,16.42,11:48:25.25,-70:57:9.2,0,Candidate
172,ASASSN-17dd,2017/02/24,15.52,19:39:46.37,24:59:22.1,0,Candidate
173,ASASSN-17de,2017/02/24,15.98,16:9:19.61,-79:10:48.3,0,Candidate
174,ASASSN-17dg,2017/03/7,13.78,16:2:33.64,-60:32:46.8,0,Candidate
175,ASASSN-17dl,2017/03/6,16.08,18:4:19.25,13:21:38.9,0,Candidate
176,ASASSN-17dn,2017/03/7,14.62,20:20:51.29,22:10:20.7,0,Candidate
177,ASASSN-17do,2017/03/8,15.87,8:50:44.51,-35:46:54.2,0,Candidate
178,ASASSN-17dp,2017/03/10,16.11,11:16:11.63,-53:13:31.8,0,Candidate
179,ASASSN-17dq,2017/03/11,14.93,9:1:25.26,-59:31:40.1,0,Candidate
180,ASASSN-17dx,2017/03/22,15.36,6:52:5.75,-38:35:11.2,0,Candidate
181,ASASSN-17dy,2017/03/22,16.9,15:48:57.65,-34:17:49,0,Candidate
182,ASASSN-17dz,2017/03/22,15.87,6:2:21.12,24:21:13.7,0,Candidate
183,ASASSN-17ef,2017/03/27,,18:56:35.99,-18:8:37.6,0,Candidate
184,ASASSN-17eg,2017/03/29,16.46,13:5:27.73,39:9:27.2,0,Candidate
185,ASASSN-17eh,2017/04/1,16.8,7:49:49.63,-2:17:53.1,0,Candidate
186,ASASSN-17ei,2017/04/1,13.1,14:49:53.71,-34:26:12.2,0,Candidate
187,ASASSN-17el,2017/04/1,13.76,5:39:53.18,-40:36:53.2,0,Candidate
188,ASASSN-17eo,2017/04/7,16.16,20:2:14.29,31:36:35.4,0,Candidate
189,ASASSN-17eq,2017/04/11,13.79,10:36:6.28,76:34:53.1,0,Candidate
190,ASASSN-17es,2017/04/11,14.92,17:56:33.54,10:38:9.3,0,Candidate
191,ASASSN-17et,2017/04/10,15.0,17:59:24.92,-23:15:5.3,0,Candidate
192,ASASSN-17eu,2017/04/11,13.9,8:27:42.61,34:49:16.8,0,Candidate
193,ASASSN-17ev,2017/04/11,15.51,19:43:43.35,-18:41:46.2,0,Candidate
194,ASASSN-17ew,2017/04/13,14.93,12:17:55.93,-68:27:37.5,0,Candidate
195,ASASSN-17ex,2017/04/13,15.55,11:17:57.88,-70:53:45,0,Candidate
196,ASASSN-17ey,2017/04/16,15.02,6:34:1.61,26:50:14.1,0,Candidate
197,ASASSN-17fa,2017/04/14,15.67,5:49:32.48,-42:16:1.5,0,Candidate
198,ASASSN-17fb,2017/04/15,15.48,15:47:12.74,-65:44:9.5,0,Candidate
199,ASASSN-17fc,2017/04/4,14.75,9:8:56.85,-14:54:13.6,0,Candidate
200,ASASSN-17fh,2017/04/20,16.04,17:2:31.72,18:53:52.6,0,Candidate
201,ASASSN-17fi,2017/04/20,14.57,18:28:46.78,32:27:6,0,Candidate
202,ASASSN-17fj,2017/04/22,15.67,16:16:15.08,-42:58:25.3,0,Candidate
203,ASASSN-17fl,2017/04/22,16.4,16:32:58.4,-32:4:36.1,0,Candidate
204,ASASSN-17fm,2017/04/24,15.38,18:24:57.95,-26:16:20.4,0,Candidate
205,ASASSN-17fn,2017/04/26,14.82,10:35:28.34,54:19:7.5,0,Candidate
206,ASASSN-17fo,2017/04/27,16.0,11:38:35.7,4:44:54.5,0,Candidate
207,ASASSN-17ft,2017/05/4,13.8,10:11:25.77,-40:24:35.6,0,Candidate
208,ASASSN-17fu,2017/05/3,16.09,14:19:22.51,-50:18:9.2,0,Candidate
209,ASASSN-17fv,2017/05/3,15.78,14:20:39.34,-70:54:33.7,0,Candidate
210,ASASSN-17fw,2017/05/4,15.08,6:56:2.97,-34:14:11.5,0,Candidate
211,ASASSN-17fz,2017/05/5,14.17,9:24:52.42,-35:59:2.5,0,Candidate
212,ASASSN-17ga,2017/05/5,16.47,18:23:9.89,-50:2:11.5,0,Candidate
213,ASASSN-17gc,2017/05/7,16.53,19:51:37.32,-0:59:0.7,0,Candidate
214,ASASSN-17gf,2017/05/14,,9:51:33.6,-61:18:39,0,Candidate
215,ASASSN-17gh,2017/05/16,16.29,9:14:42.87,67:10:37,0,Candidate
216,ASASSN-17gj,2017/05/17,16.12,9:41:38.71,-46:17:49.1,0,Candidate
217,ASASSN-17gm,2017/05/20,17.11,18:48:51.2,41:39:59.6,0,Candidate
218,ASASSN-17gn,2017/05/19,16.2,20:52:42.98,11:10:0.3,0,Candidate
219,ASASSN-17go,2017/05/17,16.08,21:45:31.44,-73:42:49.1,0,Candidate
220,ASASSN-17gp,2017/05/13,15.08,7:7:36.04,-9:12:42.5,0,Candidate
221,ASASSN-17gq,2017/05/21,15.97,20:15:7.93,9:55:5.8,0,Candidate
222,ASASSN-17gv,2017/05/28,14.23,15:25:57.9,-52:20:26.3,0,Candidate
223,ASASSN-17gw,2017/05/29,13.83,"18:24:40.917,18:24:40.91","-30:13:58.95,-30:13:58.9",-1,Candidate_Nova
224,ASASSN-17gz,2017/05/28,16.66,15:17:55.56,-22:5:56.3,0,Candidate
225,ASASSN-17ha,2017/05/26,16.26,21:56:14,29:25:32.8,0,Candidate
226,ASASSN-17hc,2017/05/30,14.71,0:27:41.22,-24:39:46.2,0,Candidate
227,ASASSN-17hf,2015/07/3,15.98,23:4:41.54,-65:56:20.3,0,Candidate
228,ASASSN-17hg,2017/06/4,16.77,21:31:28.73,25:6:45.1,0,Candidate
229,ASASSN-17hh,2017/06/4,15.12,19:11:44.03,-26:36:16.9,0,Candidate
230,ASASSN-17hj,2017/06/2,16.59,19:53:57.34,-63:1:9.8,0,Candidate
231,ASASSN-17hl,2017/06/10,15.08,16:39:12.82,-67:32:38.2,0,Candidate
232,ASASSN-17hm,2017/06/10,14.26,15:47:4.54,-59:59:20.9,0,Candidate
233,ASASSN-17hn,2016/12/27,16.03,7:30:39.87,-38:53:4.2,0,Candidate
234,ASASSN-17ht,2017/06/19,14.93,9:26:16.15,-37:13:22.4,0,Candidate
235,ASASSN-17hu,2016/08/3,15.71,12:51:48.84,-52:20:14.6,0,Candidate
236,ASASSN-17hw,2017/06/20,13.19,17:0:34.3,-8:54:3.2,0,Candidate
237,ASASSN-17hy,2017/06/18,16.19,15:28:58.43,-70:5:58.1,0,Candidate
238,ASASSN-17ic,2017/06/21,16.14,17:13:13.09,36:38:46.7,0,Candidate
239,ASASSN-17id,2017/06/21,16.84,14:15:0.93,-9:15:56.9,0,Candidate
240,ASASSN-17if,2017/06/25,14.11,23:36:36.24,-5:39:47.1,0,Candidate
241,ASASSN-17ig,2017/06/24,14.87,16:55:22.42,-23:13:14,0,Candidate
242,ASASSN-17ih,2017/06/20,16.38,20:28:19.71,32:36:23.8,0,Candidate
243,ASASSN-17ij,2017/06/27,15.29,21:32:11.55,40:39:24.8,0,Candidate
244,ASASSN-17ik,2017/06/26,16.64,23:37:27.81,51:13:59.1,0,Candidate
245,ASASSN-17il,2017/06/30,15.36,21:18:49.08,-3:6:51.9,0,Candidate
246,ASASSN-17im,2016/07/26,16.01,15:9:23.48,-75:34:46.8,0,Candidate
247,ASASSN-17iu,2017/06/30,15.47,21:47:32.25,-36:6:35.9,0,Candidate
248,ASASSN-17iv,2017/06/30,16.84,21:51:39.39,-22:35:50.3,0,Candidate
249,ASASSN-17iw,2017/06/30,16.32,16:32:15.11,-59:27:42.5,0,Candidate
