,Name,Disc. Date,Mag.,R.A.,Dec.,num_obs,Type
114,ASASSN-13ax,2013/07/1,,18:0:5.8,52:56:33.7,0,Candidate
115,ASASSN-13ay,2013/07/1,,17:8:52.12,1:26:56.2,0,Candidate
116,ASASSN-13az,2013,,18:42:58.18,+73:42:28.4,0,CataclyV
117,ASASSN-13bc,2013/07/4,,"18:02:22.4441,18:2:22.45","+45:52:44.480,45:52:46.9",-1,CataclyV
118,ASASSN-13bd,2013/07/5,,23:59:57.98,-12:54:31.6,0,Candidate
119,ASASSN-13bj,2013/07/10,,16:0:20.39,70:50:9.4,0,Candidate
120,ASASSN-13bm,2013/07/12,,19:25:14.46,68:51:22.1,0,Candidate
121,ASASSN-13bo,2013/07/13,16.16,1:43:54.14,29:1:4.5,0,Candidate
122,ASASSN-13bp,2013/07/15,,22:53:50.51,33:30:32.5,0,Candidate
123,ASASSN-13br,2013/07/19,,17:3:43.01,66:7:45.5,0,Candidate
124,ASASSN-13bs,2013/08/1,15.23,"18:30:08.84,18:30:8.84","+37:36:41.6,37:36:41.6",-1,CataclyV
125,ASASSN-13bu,2013/08/2,16.14,4:43:57.17,18:29:31.3,0,Candidate
126,ASASSN-13bv,2013/08/3,15.99,2:16:5.63,24:38:1.7,0,Candidate
127,ASASSN-13bw,2013/08/5,16.48,16:5:12.58,10:22:33.9,0,Candidate
128,ASASSN-13bx,2013/08/7,16.22,22:16:13.8,1:41:6.9,0,Candidate
129,ASASSN-13by,2013/08/8,16.75,22:7:3.54,5:53:23.1,0,Candidate
130,ASASSN-13ce,2013/08/19,16.27,2:24:22.42,21:13:27.9,0,Candidate
131,ASASSN-13cf,2013/08/24,15.2,21:55:12.76,27:41:21.2,0,Candidate
132,ASASSN-13cg,2013/08/27,14.26,20:52:52.74,-2:39:53,0,Candidate
133,ASASSN-13ck,2013/08/29,13.13,"00:11:33.7090,0:11:33.71","+04:51:22.552,4:51:23",-1,CataclyV
134,ASASSN-13cs,2013/09/2,15.12,17:11:38.46,5:39:51.5,0,Candidate
135,ASASSN-13ct,2013/08/31,16.92,18:6:6.57,27:21:9.1,0,Candidate
136,ASASSN-13cv,2013/09/5,15.65,22:10:25.24,30:46:6.9,0,Candidate
137,ASASSN-13cw,2013/09/8,16.32,20:52:25.71,12:16:36.6,0,Candidate
138,ASASSN-13cz,2013/09/14,15.1,15:27:55.3,63:27:53.4,0,Candidate
139,ASASSN-13df,2013/10/1,14.9,17:22:35.85,18:5:12,0,Candidate
140,ASASSN-14ac,2014/01/18,14.74,7:52:55.49,53:5:41.4,0,Candidate
141,ASASSN-14ag,2014/03/14,13.7,"08:13:18.5058,8:13:18.45","-01:03:28.458,-1:3:27.7",-1,CataclyV
142,ASASSN-14ah,2014/03/24,16.2,14:12:7.97,10:14:6.8,0,Candidate
143,ASASSN-14ai,2014/03/24,16.35,9:7:33.67,-30:12:7.7,0,Candidate
144,ASASSN-14aj,2014/03/27,15.29,17:36:15.13,7:16:57.3,0,Candidate
145,ASASSN-14ak,2014/04/5,15.56,"09:50:57.04,9:50:57.03","-29:46:46.0,-29:46:47",-1,CataclyV
146,ASASSN-14al,2014/04/5,15.82,9:36:13.64,-27:54:11,0,Candidate
147,ASASSN-14ao,2014/04/10,15.47,15:31:1.96,-8:27:24.9,0,Candidate
148,ASASSN-14ap,2014/04/20,15.11,8:29:25.23,-0:13:46,0,Candidate
149,ASASSN-14aq,2014/04/23,15.8,12:3:43.35,5:29:16.7,0,Candidate
150,ASASSN-14au,2014/05/8,16.57,18:17:52.54,67:8:8,0,Candidate
151,ASASSN-14av,2014/05/7,,21:21:8.83,30:34:13.2,0,Candidate
152,ASASSN-14aw,2014/05/10,16.03,18:47:2.57,53:0:30.6,0,Candidate
153,ASASSN-14bc,2014/05/20,,11:34:31.57,-33:46:53.1,0,Candidate
154,ASASSN-14bg,2014/05/25,,21:6:24.34,-16:2:24.9,0,Candidate
155,ASASSN-14bh,2014/05/21,15.03,13:24:40.7,-19:51:38.2,0,Candidate
156,ASASSN-14bl,2014/05/26,16.11,9:33:4.65,-30:39:53.8,0,Candidate
157,ASASSN-14bo,2014/05/30,,20:3:57.01,-18:32:10.5,0,Candidate
158,ASASSN-14bp,2014/05/31,14.91,12:2:57.21,-24:50:54.6,0,Candidate
159,ASASSN-14bq,2014/06/1,,"12:33:36.9930,12:33:36.87","-28:30:01.021,-28:30:1",-1,CataclyV
160,ASASSN-14br,2014/06/1,,"20:50:19.90,20:50:19.9","-16:29:03.1,-16:29:3.1",-1,CataclyV
161,ASASSN-14bs,2014/06/2,13.99,19:9:55.77,-63:28:6.2,0,Candidate
162,ASASSN-14bv,2014/05/28,15.62,9:43:30.02,-28:28:38.7,0,Candidate
163,ASASSN-14bw,2014/06/6,15.21,20:53:58.66,-73:3:30.7,0,Candidate
164,ASASSN-14bx,2014/06/6,16.56,19:56:30.31,-23:40:7.3,0,Candidate
165,ASASSN-14by,2014/06/6,16.16,20:10:20.61,-69:25:1.5,0,Candidate
166,ASASSN-14bz,2014/06/7,16.14,21:7:32.64,-9:56:58.5,0,Candidate
167,ASASSN-14ca,2014,,23:53:13.230,+27:42:01.64,0,CataclyV
168,ASASSN-14cc,2014/06/8,16.04,"21:39:48.2484,21:39:47.95","-59:59:32.850,-59:59:32",-1,CataclyV
169,ASASSN-14cd,2014/06/9,14.38,20:7:49.74,-25:42:15.2,0,Candidate
170,ASASSN-14ce,2014/06/6,15.86,18:50:51.13,-44:36:3.9,0,Candidate
171,ASASSN-14cf,2014/05/31,,21:37:26.85,-78:0:35.3,0,Candidate
172,ASASSN-14cg,2014/06/3,16.0,20:13:49.88,-70:15:18.6,0,Candidate
173,ASASSN-14ch,2014/06/5,15.46,19:6:26.87,-23:50:8.8,0,Candidate
174,ASASSN-14ci,2014/06/8,,19:45:43.1,-6:37:58.6,0,Candidate
175,ASASSN-14cj,2014/06/8,15.4,23:52:0.95,44:50:55.4,0,Candidate
176,ASASSN-14cl,2014/06/14,10.93,21:54:57.6,26:41:12.4,0,Candidate
177,ASASSN-14cm,2014/06/16,13.47,"15:45:31.72,15:45:31.72","+01:02:27.8,1:2:27.8",-1,Candidate_CV
178,ASASSN-14cp,2014/06/15,15.48,14:0:40.71,-15:7:29.6,0,Candidate
179,ASASSN-14cq,2014/06/18,13.92,15:32:0.24,-28:33:56.4,0,Candidate
180,ASASSN-14cr,2014/06/19,15.2,21:10:9.53,27:11:57,0,Candidate
181,ASASSN-14cs,2014/06/20,15.69,15:8:20.34,-31:55:0,0,Candidate
182,ASASSN-14cw,2014/06/20,15.7,20:3:46.66,-16:34:49.6,0,Candidate
183,ASASSN-14cy,2014/06/21,15.9,20:59:44.56,-51:5:23.4,0,Candidate
184,ASASSN-14cz,2014/06/19,16.1,14:1:58.82,-77:59:34,0,Candidate
185,ASASSN-14da,2014/06/22,14.8,0:35:49.52,-35:53:34.2,0,Candidate
186,ASASSN-14df,2014/06/26,15.46,8:11:59.99,-64:34:3.2,0,Candidate
187,ASASSN-14dg,2014/06/27,15.13,21:15:8.06,1:57:16,0,Candidate
188,ASASSN-14dh,2014/06/27,15.94,"21:23:25.62,21:23:25.62","-15:39:54.4,-15:39:54.4",-1,CataclyV
189,ASASSN-14dj,2014/06/29,14.72,22:5:19.54,-60:12:23.8,0,Candidate
190,ASASSN-14dk,2014/06/27,15.48,17:36:34.5,-71:12:58.6,0,Candidate
191,ASASSN-14dm,2014/07/1,15.22,14:9:32.09,-29:17:5,0,Candidate
192,ASASSN-14dn,2014/07/3,15.88,"06:20:58.73,19:40:58.6","-28:04:48.9,-28:4:48.9",-1,CataclyV
193,ASASSN-14do,2014/07/1,15.28,"20:37:06.72,20:37:6.79","-30:12:20.1,-30:12:21.7",-1,CataclyV
194,ASASSN-14dr,2014/07/8,15.2,"00:36:40.2984,0:36:40.27","+23:08:31.506,23:8:33.2",-1,Candidate
195,ASASSN-14dt,2014/07/9,14.7,10:22:16.04,-31:59:18.3,0,Candidate
196,ASASSN-14dw,2014/07/10,14.43,13:43:36.97,-44:26:40.8,0,Candidate
197,ASASSN-14dx,2014/10/05,,02:34:27.7306,-04:54:30.684,0,CataclyV
198,ASASSN-14dy,2014/07/13,15.22,21:34:48.47,-68:11:3.3,0,Candidate
199,ASASSN-14ec,2014/07/20,15.3,10:46:29.71,-73:45:58.5,0,Candidate
200,ASASSN-14ed,2014/07/19,14.29,11:8:9.72,-46:12:6.3,0,Candidate
201,ASASSN-14ee,2014/07/20,15.2,8:43:22.5,-81:56:55.7,0,Candidate
202,ASASSN-14eg,2014/07/20,14.83,0:54:21.53,-47:51:46.1,0,Candidate
203,ASASSN-14eh,2014/07/23,15.19,20:32:37.44,3:5:24.9,0,Candidate
204,ASASSN-14ei,2014,,02:55:33.2826,-47:50:42.318,0,CataclyV
205,ASASSN-14ej,2014/07/24,15.97,21:46:23.18,29:52:57.2,0,Candidate
206,ASASSN-14ek,2014/07/20,15.9,21:43:7.59,-69:10:22.1,0,Candidate
207,ASASSN-14en,2014/07/24,15.58,20:45:8.49,10:3:25.7,0,Candidate
208,ASASSN-14er,2014/07/30,15.54,4:24:1.25,2:41:49.3,0,Candidate
209,ASASSN-14et,2014/08/1,14.66,19:52:55.41,-8:4:48.1,0,Candidate
210,ASASSN-14ev,2014/08/2,15.78,6:26:15.86,-36:46:6.6,0,Candidate
211,ASASSN-14ex,2014/08/4,16.25,18:58:10.99,46:27:57,0,Candidate
212,ASASSN-14ey,2014/08/4,16.24,16:40:46.76,-23:21:4.7,0,Candidate
213,ASASSN-14fb,2014/08/6,16.13,15:59:18.31,31:3:6.9,0,Candidate
214,ASASSN-14fc,2014/08/5,15.3,20:16:23.52,62:17:28.2,0,Candidate
215,ASASSN-14fe,2014/08/7,14.97,"01:42:21.57,1:42:21.57","-61:35:37.6,-61:35:37.6",-1,CataclyV
216,ASASSN-14ff,2014/08/9,15.51,4:9:23.95,-9:43:19.8,0,Candidate
217,ASASSN-14fh,2014/08/12,14.48,"17:55:44.17,17:55:44.17","-70:46:36.1,-70:46:36.1",-1,CataclyV
218,ASASSN-14fk,2014/08/15,,6:44:19.64,-41:53:40.6,0,Candidate
219,ASASSN-14fl,2014/08/14,16.68,16:19:27.89,42:30:40.7,0,Candidate
220,ASASSN-14fm,2014/08/13,16.32,18:53:5.86,-51:57:20.9,0,Candidate
221,ASASSN-14fn,2014/08/12,15.89,18:48:14.56,57:42:22,0,Candidate
222,ASASSN-14fp,2014/08/15,15.89,20:47:59.31,23:35:22.7,0,Candidate
223,ASASSN-14fq,2014/08/16,15.63,5:26:53.35,2:28:39.4,0,Candidate
224,ASASSN-14fr,2014/08/16,16.1,21:59:6.8,-35:29:56.9,0,Candidate
225,ASASSN-14fs,2014/08/16,,5:56:9.85,-55:55:20,0,Candidate
226,ASASSN-14ft,2014/08/17,,19:38:3.03,-86:39:32.2,0,Candidate
227,ASASSN-14fu,2014/08/18,14.91,19:30:58.45,51:57:43.7,0,Candidate
228,ASASSN-14fv,2014/08/15,15.82,23:29:55.13,44:56:14.4,0,Candidate
229,ASASSN-14fx,2014/08/19,16.43,2:36:50.64,40:13:59.8,0,known_CV
230,ASASSN-14fy,2014/08/19,14.55,0:43:4.86,-59:11:24.2,0,Candidate
231,ASASSN-14fz,2014/08/19,15.38,"19:00:05.2860,19:0:5.31","-49:30:34.423,-49:30:32.2",-1,CataclyV
232,ASASSN-14ga,2014/08/20,14.49,19:23:36.64,-51:44:43.6,0,Candidate
233,ASASSN-14gb,2014/08/20,15.65,16:42:13.28,-23:13:15.9,0,Candidate
234,ASASSN-14gc,2014/08/21,15.94,7:4:49.25,-64:36:54.7,0,Candidate
235,ASASSN-14gd,2014/08/23,16.43,19:26:8.93,-65:26:20.3,0,Candidate
236,ASASSN-14ge,2014/08/20,,0:58:59.83,75:0:2.4,0,Candidate
237,ASASSN-14gf,2014/08/23,16.74,19:36:29.38,50:49:35.9,0,Candidate
238,ASASSN-14gg,2014/08/25,14.83,18:21:38.45,61:59:3.9,0,Candidate
239,ASASSN-14gi,2014/08/25,14.86,6:14:24.56,-15:18:44.3,0,Candidate
240,ASASSN-14gk,2014/08/27,15.54,1:33:8.56,13:32:32.6,0,Candidate
241,ASASSN-14gl,2014/08/28,15.85,"02:05:00.42,2:5:0.42","+46:05:38.1,46:5:38.1",-1,Candidate_CV
242,ASASSN-14go,2014/09/4,16.51,15:21:8.62,-34:3:53.4,0,Candidate
243,ASASSN-14gp,2014/09/2,16.9,22:46:18.53,-6:29:25.6,0,Candidate
244,ASASSN-14gq,2014/09/4,14.12,19:27:10.07,-48:47:51,0,Candidate
245,ASASSN-14gr,2014/09/4,15.41,5:25:58.41,-34:27:26.5,0,Candidate
246,ASASSN-14gt,2014/09/7,14.56,4:1:53.84,-14:40:39.9,0,Candidate
247,ASASSN-14gu,2014/09/7,15.41,"06:56:07.76,6:56:7.76","+33:36:05.6,33:36:5.6",-1,Candidate_CV
248,ASASSN-14gv,2014/09/7,15.97,15:49:57.73,-30:17:59.8,0,Candidate
249,ASASSN-14gw,2014/09/6,15.26,4:4:24.59,-32:42:12.8,0,Candidate
