obs_id,class,src_n,src_id,significance,photflux_aper_lolim_b,photflux_aper_lolim_m,photflux_aper_h,photflux_aper_lolim_s,photflux_aper_hilim_m,photflux_aper_m,photflux_aper_hilim_b,photflux_aper_hilim_h,photflux_aper_lolim_h,photflux_aper_s,photflux_aper_hilim_s,photflux_aper_b,photflux_aper_lolim,flux_aper,photflux_aper,flux_aper_b,flux_aper_hilim_m,flux_aper_hilim,flux_aper_lolim_s,flux_aper_lolim_m,flux_aper_s,flux_aper_hilim_h,flux_aper_hilim_b,flux_aper_hilim_s,flux_aper_m,flux_aper_lolim_h,flux_aper_lolim,photflux_aper_hilim,flux_aper_h,flux_aper_lolim_b,var_max,kp_prob,var_index,var_inter_index,var_mean,var_min,var_inter_sigma,var_inter_prob,var_sigma,var_prob,ks_prob,hard_hm_hilim,hard_hm_lolim,hard_hs_hilim,hard_hm,hard_ms_hilim,hard_ms_lolim,hard_ms,hard_hs,hard_hs_lolim
BH_OBS_138,BH,J1745-2900          ,BH0027,337.0,-5.206279443186477,-7.3971806575673,-5.28718199979215,-7.736992130062852,-6.647046088289912,-6.869023308394383,-5.066462098028295,-5.221559316428767,-5.370182803981483,-7.032826577044459,-6.7318902701915215,-5.130768280269023,-5.676827544978906,-13.68424370746458,-5.592102176328609,-13.289797985344615,-15.166406706001544,-13.610091109987431,-16.260587619601473,-15.916497380169732,-15.626895206093788,-13.220042948753091,-13.224171185535386,-15.6903698325741,-15.388276691992656,-13.370284667352868,-13.768830237403689,-5.442449491108649,-13.286257521590915,-13.37273658343178,0.0036865,0.53,0.0,7.0,0.0036765,0.0036665,0.000481169,0.8301999999999999,9.975e-06,0.091,0.4145,0.9788,0.9126,0.995,0.9507,0.5678,-0.3604,0.0912,0.9669,0.9288
BH_OBS_159,BH,J1745-2900          ,BH0027,337.0,-5.496481687275924,-7.666727804034038,-5.3327338806177265,-7.478951588288189,-6.331893762067269,-6.536920226746363,-5.0057708591823005,-5.143694133566702,-5.705093089394808,-6.848955117088221,-5.95311480916229,-5.185219854254195,-5.986320302708808,-13.844360366240226,-5.650683611229893,-13.447696890661645,-14.852323675758901,-13.550022025336876,-15.930115241764765,-16.32899968987704,-15.440339355054602,-13.265680319140992,-13.26320524507564,-14.81901441921327,-15.007080336664428,-13.756465898167939,-14.163675884293248,-4.83952726701964,-13.445147565627945,-13.775208043507318,0.008003341666666663,0.7466116666666666,0.27666666666666667,7.0,0.005745354999999999,0.005007024000000001,0.000481169,0.8301999999999999,0.000801137466666667,0.44575000000000004,0.813895,1.0,0.8151,1.0,0.9994,-0.0456,-1.0,-0.9994,0.9994,0.609
BH_OBS_130,BH,J1745-2900          ,BH0027,337.0,-5.512437439743622,-7.3040807471686,-5.444301105281099,-7.52810216767384,-6.215953584191888,-6.474825572164729,-5.150150804394742,-5.301725423325633,-5.671620396561263,-6.878345909624403,-6.4236586497942065,-5.290645224165604,-5.978591540927308,-13.873556870154856,-5.742268641164019,-13.484523558617624,-14.68909437062386,-13.702800824335954,-16.08433568475523,-15.777023550106607,-15.455844808521256,-13.341035157335565,-13.34630520468492,-15.282495925235796,-14.947690900352676,-13.6903698325741,-14.085687524938708,-5.359952080001048,-13.481486060122114,-13.688670047696204,0.00799102166666666,0.7439749999999996,0.40333333333333327,7.0,0.006382818333333337,0.004922656999999997,0.000481169,0.8301999999999999,0.0005123549306666666,0.45664,0.8329216666666669,0.9588,0.6852,1.0,0.8445,1.0,-0.0119,0.9906,0.9994,0.8026
BH_OBS_136,BH,J1745-2900          ,BH0027,337.0,-5.607303046740334,-6.806875401645539,-5.690369832574102,-7.601828036752315,-6.481091426308585,-6.6142150411566645,-5.42458120878564,-5.604673606930648,-5.804100347590767,-6.949359097786747,-7.066715227651305,-5.506402550999472,-6.076134524814497,-14.21205519951596,-5.966648632959238,-13.820735535660974,-14.896196279044045,-14.108410140249836,-15.897068003981097,-15.215525356237485,-15.903089986991944,-13.741362717275925,-13.731890270191524,-15.57577192930402,-15.027241916096461,-13.963371104637837,-14.337831698169804,-5.796909428576924,-13.838332587562265,-13.940058111938045,0.004089,0.4625,1.0,7.0,0.0019265,0.0017635,0.000481169,0.8301999999999999,0.00032900000000000003,0.5845,0.5435,0.8676,0.7127,1.0,0.7983,1.0,0.4766,0.9994,0.9994,0.9188
BH_OBS_168,BH,J1745-2900          ,BH0027,337.0,-5.453210648368742,-7.993829020513085,-5.518987579043427,-7.749279774909265,-7.002875844340795,-7.031942080923877,-5.301290650557413,-5.447210149807218,-5.605023280445436,-7.00152170365335,-7.223080997157954,-5.368150537840181,-5.920456992597094,-14.030552402080062,-5.834993220431633,-13.625618301949114,-15.456801414362351,-13.934465696251804,-16.172461652178345,-16.757955760630452,-15.712891732540763,-13.567511744229494,-13.552376902239713,-16.072526979004724,-15.736600668665998,-13.741362717275925,-14.125083988970596,-5.5945795274675385,-13.643209539648286,-13.713768145971446,0.0023715,0.6094999999999999,0.0,7.0,0.002239,0.0021105,0.000481169,0.8301999999999999,0.00012545,0.3765,0.9,1.0,0.9363,1.0,0.9994,1.0,-0.0893,0.9994,0.9994,0.9613
BH_OBS_161,BH,J1745-2900          ,BH0027,337.0,-5.557206774060232,-8.095338542084475,-5.553773598221837,-7.700129195523615,-6.603975103391408,-6.891096872332687,-5.281000362121282,-5.43937612545007,-5.719649306953994,-7.041098636897129,-6.7447274948966935,-5.397505931192719,-6.028072363702299,-14.306331078102145,-5.858456165779347,-13.914709421769937,-15.222718208328983,-14.074785919501489,-16.007225463259996,-16.835349784065702,-15.860261344395044,-13.751536282448967,-13.756218083906205,-15.592269271973665,-15.513286224017515,-14.189297139052885,-14.583239371108444,-5.3985723672957455,-13.912928794093466,-14.182302445236974,0.0038314300000000003,0.4470066666666665,0.13666666666666663,7.0,0.0026305799999999987,0.0025372749999999994,0.000481169,0.8301999999999999,0.0002738880366666668,0.32487999999999984,0.43029500000000015,0.9825,0.8264,1.0,0.9194,1.0,-0.0943,0.5871,0.9994,0.8763
BH_OBS_132,BH,J1745-2900          ,BH0027,337.0,-5.527389802403955,-7.273680387889223,-5.608183076386752,-7.761567419755678,-6.853871964321763,-7.014843078722943,-5.4048345852097714,-5.550984683652214,-5.674074044228535,-7.037501779308929,-7.382370702242158,-5.461803421650545,-5.987985762581959,-14.162117628740663,-5.919760366125217,-13.767766478885267,-15.373865021364612,-14.091969888077989,-16.007225463259996,-15.819874124835945,-16.031563752288292,-13.705974905904677,-13.70443290003752,-15.709297756712143,-15.537152964168325,-13.845880474484153,-14.239707221101147,-5.823789471105599,-13.770318157682324,-13.842241113953135,0.002038,0.28,0.0,7.0,0.0020364999999999997,0.0020355,0.000481169,0.8301999999999999,1.1304e-06,0.064,0.376,0.9563,0.8888,1.0,0.9244,1.0,0.4079,0.9994,0.9994,0.9675
BH_OBS_165,BH,J1745-2900          ,BH0027,337.0,-5.733063088840827,-7.867971044896758,-5.680269505669775,-7.650978616137965,-6.83238732727247,-7.0063983985722045,-5.384997385475413,-5.5377517846450015,-5.8941493256148565,-7.025141688174548,-6.7500682433658055,-5.521145032471337,-6.204119982655924,-14.386940824310482,-5.991399828238082,-14.003357008644528,-15.462558716592053,-14.099742141562224,-15.919099495836875,-16.480885651030345,-15.86812813413976,-13.782516055786092,-13.804931003531411,-15.56336036830734,-15.559943444935538,-14.32984695480782,-14.75168335965822,-5.424237326478609,-13.975104039892516,-14.379031564355712,0.003697414999999999,0.4196283333333332,0.11999999999999998,7.0,0.0025414849999999983,0.0024749699999999986,0.000481169,0.8301999999999999,0.00028258194866666645,0.309465,0.3845233333333335,1.0,0.8626,1.0,0.9994,0.2854,-1.0,-0.9981,0.9994,0.8389
BH_OBS_142,BH,J1745-2900          ,BH0027,337.0,-5.462936857218383,-7.964062249839284,-5.511449283499557,-7.663266260984377,-6.870632404277013,-7.162096055407058,-5.268572412949052,-5.421246215573566,-5.6252516539898965,-7.063385738024789,-6.751046384504293,-5.35222594973117,-5.93449497690161,-14.038850484210196,-5.813650066861817,-13.655607726314885,-15.39707228714081,-13.927349456605878,-15.963162479548439,-16.43505859790822,-15.93704216591549,-13.543633966870955,-13.562249437179613,-15.614930223668065,-15.70818731253288,-13.751536282448967,-14.164689999130935,-5.5692768903795145,-13.632457726479425,-13.782516055786092,0.003763539999999996,0.37420166666666643,0.05,7.0,0.002718005,0.002555024999999999,0.000481169,0.8301999999999999,0.00026451322533333334,0.28607000000000016,0.3283333333333336,0.9913,0.9113,0.9913,0.9582,0.3079,-0.679,-0.2336,0.9482,0.8863
BH_OBS_157,BH,J1745-2900          ,BH0027,337.0,-5.626391750742994,-6.972084742124513,-5.767763124195028,-7.478951588288189,-6.2245351906542625,-6.458622825931437,-5.526513029935432,-5.569541537363027,-5.881988560503443,-6.803631557753724,-6.031096969696172,-5.602751183495285,-6.126632167276157,-14.492481444423575,-6.058617572395418,-13.874298387627968,-14.81559251458768,-13.91766351290894,-15.897068003981097,-15.483013857613082,-15.574231776197713,-13.578231598793074,-13.721246399047173,-14.85047298624565,-14.992747923539802,-14.033027387039008,-14.423120820872725,-5.823696471081573,-13.890421453095612,-13.96728802502998,0.007554328333333333,0.7366516666666666,0.49666666666666665,7.0,0.005968673333333338,0.004322488999999996,0.000481169,0.8301999999999999,0.000746742350666667,0.48216499999999973,0.841618333333334,0.9247020000000006,0.5693169999999996,1.0,0.7920379999999995,0.6813249999999997,-0.174475,0.3171050000000004,0.9993999999999985,0.5943899999999995
BH_OBS_141,BH,J1745-2900          ,BH0027,337.0,-5.570732333566832,-7.956851923977166,-5.5760990814715825,-7.67555390583079,-7.001348404001628,-7.046163707474003,-5.335922409814924,-5.474307475494988,-5.709075440617247,-7.000676118389986,-6.99097425791309,-5.437707135543525,-6.032358435916989,-14.110474203328808,-5.899353799854519,-13.71783122169536,-15.638272163982409,-13.979863381950144,-15.919099495836875,-16.549320829229295,-15.877511807524156,-13.601539150391776,-13.612076533026563,-15.801617869991706,-15.567492067691918,-13.856048883576035,-14.259163792942688,-5.596097766073352,-13.70730099695607,-13.866461091629784,0.0028562049999999984,0.3296800000000001,0.06,7.0,0.0022030849999999987,0.0021264999999999986,0.000481169,0.8301999999999999,0.00011598243400000002,0.23745500000000003,0.2929100000000002,1.0,0.9288,1.0,0.9994,0.3304,-1.0,-0.9994,0.9994,0.925
BH_OBS_164,BH,J1745-2900          ,BH0027,337.0,-5.504039605118295,-7.868828672482837,-5.503208684299958,-7.712416840370028,-6.770574152079305,-7.063954844004448,-5.249723084846007,-5.391260080931212,-5.654430243943608,-7.04283706118216,-6.763966852882364,-5.355364496231847,-5.970697406441003,-13.976007195393528,-5.8209655340679936,-13.590574131328554,-15.158202701125646,-13.82563079860394,-16.073319938827343,-16.429618062104133,-15.662944364533075,-13.462558716592053,-13.478600371884625,-15.629857152948894,-15.539665766227373,-13.710857164067669,-14.124013228571513,-5.41857832056236,-13.565910361582107,-13.741841806659204,0.0029169549999999976,0.32733500000000004,0.0,7.0,0.0023259949999999995,0.0023180349999999987,0.000481169,0.8301999999999999,0.00010430381,0.178635,0.3125300000000003,1.0,0.9001,1.0,0.9994,0.5228,-0.7926,-0.1449,0.9994,0.8951
BH_OBS_174,BH,J1745-2900          ,BH0027,337.0,-5.467755356373417,-7.854566329643088,-5.4469669837975605,-7.626403326445139,-6.903437561625863,-7.0732208409378465,-5.1921268679966674,-5.330404218975686,-5.606600304706899,-7.010135338973439,-6.536704390037997,-5.3050439977501815,-5.929592678259881,-14.058190526991162,-5.768173741352719,-13.663740447985807,-15.494443061336176,-13.800157095348608,-16.018241209187885,-16.485494698495646,-15.693177773883392,-13.522589312092748,-13.529589509024069,-15.402633949733973,-15.517249236284005,-13.863913902615902,-14.265360161012302,-5.043030017870844,-13.656788409820251,-13.870954940112044,0.004515698333333331,0.37269999999999975,0.12666666666666665,7.0,0.0028259250000000004,0.003066707999999999,0.000481169,0.8301999999999999,0.0003054801439999997,0.308155,0.3375766666666669,1.0,0.9325,1.0,0.9994,-0.0493,-1.0,-0.9994,0.9994,0.8501
BH_OBS_129,BH,J1745-2900          ,BH0027,337.0,-6.044937930324968,-7.745964026041325,-5.722390785695909,-7.57725274705949,-6.697452627512513,-6.894322822193527,-5.4029633350223465,-5.519705539996994,-6.114469166811907,-6.970266663022119,-6.401866354186763,-5.61475131759678,-6.4762535331884346,-14.265200170411156,-6.063184768802367,-13.888737486340935,-15.268491816403975,-13.989871419913928,-15.86402076619742,-16.4625525773969,-15.801510962630084,-13.634137784597444,-13.666754301038036,-15.267686672528756,-15.397144330102854,-14.280337316981953,-14.737027121194632,-5.466022151567326,-13.846795099915715,-14.407046428452134,0.004925606666666666,0.4575699999999998,0.22333333333333336,7.0,0.003761588333333332,0.003669831,0.000481169,0.8301999999999999,0.0003372067033333332,0.39941499999999974,0.41717333333333356,1.0,0.8039,1.0,0.9994,0.0356,-1.0,-0.9994,0.9994,0.6452
BH_OBS_145,BH,J1745-2900          ,BH0027,337.0,-5.5045944368538064,-7.286245473823191,-5.3172233536855655,-7.540389812520252,-6.2839966563652006,-6.3581815996026565,-5.013945219230305,-5.141102042767996,-5.618163200001657,-6.850894364841469,-5.962972120244224,-5.193413065672197,-5.858707039918407,-13.392598596697974,-5.551951028410095,-13.096801452957024,-14.852942328971642,-13.238474333111146,-16.084335684755228,-15.795967687139285,-15.413119645634158,-12.937794191180286,-12.948076083953893,-14.82885884897162,-14.893869729863882,-13.314168725373936,-13.620377263956675,-5.33444245964119,-13.086398050270846,-13.324588306285136,0.008726166666666665,0.7544966666666665,0.27666666666666667,7.0,0.006482674999999998,0.005837024000000009,0.000481169,0.8301999999999999,0.0007960893866666668,0.4323799999999999,0.7699583333333335,1.0,0.7926,1.0,0.9994,0.0056,-1.0,-0.9994,0.9994,0.6102
BH_OBS_133,BH,J1745-2900          ,BH0027,337.0,-5.448794056252093,-7.124244420741945,-5.542723813938673,-7.72470448521644,-6.7486051499598965,-6.896880746454286,-5.337903554582076,-5.489857300597427,-5.603103550857476,-6.986268915316533,-7.391260080931213,-5.389765824665611,-5.9117136182381955,-14.091170898872507,-5.849624310144677,-13.693360558975739,-15.267043630424375,-14.027797161620937,-16.029256955115773,-15.650722472532046,-15.787676325034756,-13.642446280256918,-13.636764195516307,-15.853561864714225,-15.417822962311591,-13.769806621130956,-14.159222899474123,-5.7618575092554165,-13.701365216875566,-13.758453519403453,0.0022265,0.5705,0.0,7.0,0.002203,0.002182,0.000481169,0.8301999999999999,1.9765e-05,0.111,0.893,0.9463,0.8788,1.0,0.9157,1.0,0.5191,0.9994,0.9994,0.9725
BH_OBS_154,BH,J1745-2900          ,BH0027,337.0,-5.2516568955124505,-6.787013815263332,-5.251037138743839,-7.503526877981014,-5.8233300673318515,-6.07099001450604,-4.88941028970075,-5.098705182834434,-5.502793819296046,-6.79909418113164,-6.017095882207372,-5.029792641193144,-5.65231391162363,-13.588056377313292,-5.403507367507663,-13.291834142144461,-14.259084923518715,-13.426484401081517,-16.15043016032257,-15.104190849830868,-15.38175943459136,-13.150949309430487,-13.141102042767994,-14.849243560139689,-14.50210325708678,-13.561141340579438,-13.83768432366956,-5.234137806486051,-13.309272456129634,-13.524764777395873,0.012783861666666665,0.7670316666666666,0.5233333333333333,7.0,0.008956858333333338,0.010338513000000016,0.000481169,0.8301999999999999,0.0008662535100000009,0.44992999999999966,0.8125199999999999,0.92,0.5465,1.0,0.7658,1.0,-0.0294,0.7395,0.9994,0.7027
BH_OBS_126,BH,J1745-2900          ,BH0027,337.0,-6.29379445811803,-7.692880615960311,-5.935167780261426,-7.638690971291553,-6.452717692036697,-6.805283783458548,-5.515700160653214,-5.694004117229196,-6.581367312645933,-6.963712842685594,-6.557206774060232,-5.749824051916074,-6.812140999659038,-14.26889494878408,-6.230622673923862,-13.855425792390385,-15.158703112509718,-13.997140485265,-15.952146733620543,-16.44233379580841,-15.810626272445939,-13.652084813498305,-13.643591672961021,-15.363111093016201,-15.368153810450718,-14.438064236686218,-14.753107679846401,-5.611870367642795,-13.88706002391592,-14.28558640771288,0.005016161666666669,0.4593049999999998,0.33,7.0,0.003765458333333332,0.003527730999999999,0.000481169,0.8301999999999999,0.0003500308533333332,0.4124299999999998,0.44593666666666687,1.0,0.5615,1.0,0.9994,1.0,-0.233,0.5809,0.9994,0.6227
BH_OBS_173,BH,J1745-2900          ,BH0027,337.0,-5.814174640387037,-6.9755143323008335,-5.743041847439067,-7.552677457366665,-6.255394124585762,-6.4806971507645725,-5.374790474618119,-5.570247719997592,-6.054285285940139,-6.797149173099773,-6.52841494581481,-5.541060138109673,-6.2971732644478555,-14.331353212201345,-5.998733708000731,-13.942333896090169,-14.775466937393913,-13.949858532964404,-15.853005020269531,-15.454569170534649,-15.673007675605959,-13.751781438809926,-13.739690054205079,-15.364315237452777,-14.993962045002682,-14.393618634889394,-14.74366236787365,-5.096686408922988,-13.963371104637837,-14.334325219006107,0.006813236666666671,0.6708049999999994,0.6033333333333334,7.0,0.006707476666666671,0.003364910999999996,0.000481169,0.8301999999999999,0.00036874410599999985,0.4715649999999998,0.8219716666666669,0.9063,0.4903,1.0,0.7358,1.0,0.0656,0.9994,0.9994,0.7002
BH_OBS_167,BH,J1745-2900          ,BH0027,337.0,-5.4278256863869405,-7.266642212074414,-5.512437439743622,-8.240785568765755,-6.761452112318673,-6.944621668625,-5.300595918184663,-5.452717692036697,-5.581698708680254,-7.161654731224009,-6.888737486340935,-5.359617955290432,-5.891850257455124,-14.031904820659133,-5.816757496371358,-13.634699251362012,-15.211831628858832,-13.951789000990985,-16.58004425151024,-15.688882157337494,-15.65915945018767,-13.580870692258024,-13.572838597074034,-15.394371777992381,-15.38795825535473,-13.72056121171298,-14.109120894078805,-5.642469158531957,-13.645123577483766,-13.707079700399994,0.0023055000000000003,0.2435,0.0,7.0,0.002297,0.002288,0.000481169,0.8301999999999999,6.9470000000000006e-06,0.062,0.502,0.9625,0.8888,0.9888,0.9282,0.564,-0.263,0.1549,0.9569,0.9138
BH_OBS_140,BH,J1745-2900          ,BH0027,337.0,-5.491470281028715,-8.505288974794738,-5.5298836468489965,-7.82300564398774,-6.892450870255313,-7.183162369097965,-5.2944783865773335,-5.439734602137285,-5.643782865780264,-6.99706316108327,-7.055912320584566,-5.379135524734878,-5.9586764916174815,-14.037575729789342,-5.841963954612537,-13.649558143464937,-15.228853651185016,-13.927439845290953,-16.062304192899447,-16.385208208043586,-15.804627915551748,-13.548213564475711,-13.558461961297839,-15.896880746454285,-15.500587874327724,-13.74593554708566,-14.152906439365232,-5.5943456612629365,-13.63582436722938,-13.765229704839086,0.003235,0.374,0.0,7.0,0.0022370000000000003,0.002166,0.000481169,0.8301999999999999,0.0001436,0.225,0.221,0.99,0.9126,1.0,0.9569,1.0,-0.0756,0.7983,0.9994,0.9413
BH_OBS_149,BH,J1745-2900          ,BH0027,337.0,-5.249491605148654,-7.318205197460542,-5.186552455735178,-7.57725274705949,-6.321937095025655,-6.391452841803982,-4.901010360598823,-5.043879613606982,-5.4137503611339595,-6.844730538842107,-6.05873709068105,-5.041245050130911,-5.721841103755335,-13.724366212248983,-5.5057897307706725,-13.334137699796846,-14.869666231504992,-13.487446338627908,-16.172461652178345,-15.835474973212536,-15.387520608347781,-13.172695358910264,-13.186819467413988,-14.906228218501269,-14.935148938073276,-13.559248299520814,-13.964010243063571,-4.928862083032255,-13.31884925006758,-13.573001041243465,0.007287146666666669,0.7051383333333328,0.13999999999999999,7.0,0.006621428333333334,0.005254699000000002,0.000481169,0.8301999999999999,0.0006084079973333332,0.3774149999999999,0.8017333333333327,1.0,0.8651,1.0,0.9994,0.0856,-1.0,-0.9994,0.9994,0.7639
BH_OBS_131,BH,J1745-2900          ,BH0027,337.0,-5.811352704000282,-7.399780995627799,-5.674074044228535,-7.589540391905903,-6.4071573168689,-6.611628741217518,-5.306273051076354,-5.4799096718871585,-6.034751249032879,-6.886823886763413,-6.4719836588107995,-5.489186989487504,-6.306783251048954,-14.151441427876234,-5.96980521464325,-13.740167300936516,-15.003269484564846,-13.906261115541945,-15.886052258053198,-16.249922114746923,-15.658631268933142,-13.568958054664115,-13.55113915439256,-15.262171494104214,-15.173763324981222,-14.142969201727375,-14.50967624845033,-5.472940081783623,-13.767257937279265,-14.08259953204475,0.007753808333333334,0.4471999999999998,0.33,7.0,0.006613851666666667,0.0045490669999999995,0.000481169,0.8301999999999999,0.0003065094306666665,0.37451,0.4571150000000004,1.0,0.6889,1.0,0.9994,1.0,-1.0,0.9994,0.9994,0.7089
BH_OBS_148,BH,J1745-2900          ,BH0027,337.0,-5.8938091027365855,-7.414831559221098,-5.557050130422138,-7.491239233134602,-6.265200170411153,-6.501310026684525,-5.1694754859027405,-5.3218459619895615,-6.1079610796587085,-6.85252133075345,-6.068287932943244,-5.388595362288407,-6.2888468131499495,-14.089108911355472,-5.7657358756212105,-13.792904459580784,-14.856360764725457,-13.804259433620777,-15.85300502026953,-16.173447866610903,-15.461894088176043,-13.518414063632376,-13.527975302299721,-14.846185135655473,-15.0274671626782,-14.579054594078029,-14.884888964495651,-5.490377504246841,-13.783306400830245,-14.588717086982616,0.008159633333333334,0.5018016666666667,0.34,7.0,0.006910211666666666,0.004811151999999998,0.000481169,0.8301999999999999,0.0006045285466666667,0.3576699999999998,0.4611433333333337,1.0,0.6802,1.0,0.9994,0.1543,-1.0,-0.9994,0.9994,0.534
BH_OBS_155,BH,J1745-2900          ,BH0027,337.0,-5.856360764725458,-7.0024110502885275,-5.589560213789654,-7.442088653748951,-5.97387548325455,-6.274905478918531,-5.149598852002842,-5.342466112442014,-6.221631656644126,-6.758564962180205,-5.980053318321158,-5.3663295939485565,-6.302705256369456,-13.83743559347698,-5.732476283614536,-13.529883646848994,-14.63152716155964,-13.605526429882588,-15.886052258053205,-15.500226488550464,-15.407074428315632,-13.326334123754297,-13.31533413597414,-14.879755204453636,-14.933096081118792,-14.033154576345087,-14.302661661259814,-5.464073258604431,-13.543026986364186,-13.972242795309446,0.009987675,0.734301666666666,0.47,7.0,0.008672705000000001,0.005516462,0.000481169,0.8301999999999999,0.0007099010320000002,0.4259149999999999,0.7821016666666668,0.9638,0.4154,1.0,0.757,0.7114,-0.4978,-0.0487,0.9994,0.4478
BH_OBS_136,BH,J1745-2900          ,BH0027,337.0,-5.607303046740334,-6.806875401645539,-5.690369832574102,-7.62640332644514,-6.481091426308585,-6.6142150411566645,-5.42458120878564,-5.604673606930648,-5.804100347590767,-6.885745321642181,-7.066715227651305,-5.506402550999472,-6.076134524814497,-14.21205519951596,-5.966648632959238,-13.820735535660974,-14.896196279044045,-14.108410140249836,-15.875036512125314,-15.215525356237485,-15.903089986991944,-13.741362717275925,-13.731890270191524,-15.57577192930402,-15.027241916096461,-13.963371104637837,-14.337831698169804,-5.796909428576924,-13.838332587562265,-13.940058111938045,0.004089,0.4625,1.0,7.0,0.0019265,0.0017635,0.000481169,0.8301999999999999,0.00032900000000000003,0.5845,0.5435,0.8676,0.7127,1.0,0.7983,1.0,0.4766,0.9994,0.9994,0.9188
BH_OBS_128,BH,J1745-2900          ,BH0027,337.0,-6.222138375823758,-7.593785234254646,-5.757707095017069,-7.650978616137966,-6.7307206102281025,-6.895321728122452,-5.435926021022854,-5.54500278269054,-6.191316490871031,-6.935896997956439,-6.515985037332437,-5.671212799645464,-6.507484057678712,-14.347439417017936,-6.013340211727907,-14.04958646063062,-15.238974748288626,-14.078087334208007,-15.85300502026953,-16.417618141115202,-15.803981139644339,-13.788078915691493,-13.794254459057338,-15.309272456129634,-15.440839083494517,-14.742321425130816,-15.046481918555006,-5.75654646825907,-14.04325545471731,-14.748605149959896,0.005902783333333332,0.4112916666666665,0.20666666666666667,7.0,0.004281419999999999,0.003995924000000001,0.000481169,0.8301999999999999,0.00017407262266666665,0.247485,0.4068833333333336,1.0,0.7976,1.0,0.9994,0.1593,-1.0,-0.9994,0.9994,0.6889
BH_OBS_154,BH,J1745-2900          ,BH0027,337.0,-5.2516568955124505,-6.787013815263332,-5.251037138743839,-7.491239233134602,-5.8233300673318515,-6.07099001450604,-4.88941028970075,-5.098705182834434,-5.502793819296046,-6.778547351866863,-6.017095882207372,-5.029792641193144,-5.65231391162363,-13.588056377313292,-5.403507367507663,-13.291834142144461,-14.259084923518715,-13.426484401081517,-16.128398668466783,-15.104190849830868,-15.374893766803952,-13.150949309430487,-13.141102042767994,-14.849243560139689,-14.50210325708678,-13.561141340579438,-13.83768432366956,-5.234137806486051,-13.309272456129634,-13.524764777395873,0.012030895,0.7606666666666659,0.44333333333333336,7.0,0.012447765000000008,0.009467385000000012,0.000481169,0.8301999999999999,0.0007881974580000003,0.4293799999999998,0.7894616666666665,0.92,0.5465,1.0,0.7658,1.0,-0.0294,0.7395,0.9994,0.7027
BH_OBS_142,BH,J1745-2900          ,BH0027,337.0,-5.462936857218383,-7.942739191811186,-5.511449283499557,-7.761567419755678,-6.870632404277013,-7.162096055407058,-5.268572412949052,-5.421246215573566,-5.6252516539898965,-7.063385738024789,-6.751046384504293,-5.35222594973117,-5.93449497690161,-14.038850484210196,-5.813650066861817,-13.655607726314885,-15.39707228714081,-13.927349456605878,-16.007225463259992,-16.37830570012743,-15.93704216591549,-13.543633966870955,-13.562249437179613,-15.614930223668065,-15.70818731253288,-13.751536282448967,-14.164689999130935,-5.5692768903795145,-13.632457726479425,-13.782516055786092,0.004160033333333331,0.3541199999999998,0.05,7.0,0.002736579999999999,0.003002523000000001,0.000481169,0.8301999999999999,0.0001514755146666667,0.22277000000000005,0.2743750000000003,0.9913,0.9113,0.9913,0.9582,0.3079,-0.679,-0.2336,0.9482,0.8863
BH_OBS_153,BH,J1745-2900          ,BH0027,337.0,-6.418961051227832,-7.422145060099037,-5.635449004646027,-7.552677457366665,-6.258848401148215,-6.505674405638498,-5.294050805089705,-5.384365531122584,-6.2981730696028615,-6.81650960882503,-6.0603809210433015,-5.553618187777559,-6.655411257421286,-14.251618134792901,-5.893639091193251,-13.938924676370206,-14.850165303284216,-13.92389684106562,-15.85300502026953,-16.202675030773765,-15.579217281051797,-13.649558143464937,-13.648396927580869,-14.86359655186601,-15.026326289553877,-14.54840401624772,-15.863200189255762,-5.575559412473524,-13.962573502059374,-15.261140197927801,0.008030748333333337,0.6800716666666661,0.37666666666666665,7.0,0.006822391666666666,0.0048084869999999984,0.000481169,0.8301999999999999,0.0006084990673333333,0.414655,0.7935950000000002,1.0,0.624,1.0,0.9994,0.1643,-1.0,-0.9994,0.9994,0.4678
BH_OBS_160,BH,J1745-2900          ,BH0027,337.0,-6.674895017028593,-7.0452991045703435,-5.858236769724213,-7.52810216767384,-6.046240308266772,-6.3472703039307525,-5.3226668485800985,-5.546070407942271,-6.301531663717591,-6.757948018681978,-6.044408449594276,-5.595679532778269,-7.276955008356555,-14.502241281712733,-5.961330173177247,-13.939302159646386,-14.651889931519758,-13.959684515528913,-15.853005020269531,-15.503941509989035,-15.615419885248853,-13.764976840504776,-13.638272163982409,-14.82915179635669,-14.964970717797632,-14.59406993724351,-15.363348192759677,-5.628802792677705,-13.983111095020057,-14.92687584851811,0.00906426166666667,0.7205766666666659,0.5233333333333333,7.0,0.007829468333333334,0.005269882,0.000481169,0.8301999999999999,0.0006787934893333336,0.4332499999999999,0.7982583333333336,0.9563,0.2742,1.0,0.7108,0.7676,-0.4641,0.0162,0.9994,0.3079
