photflux_aper_u,photflux_aper_lolim_s,photflux_aper_hilim_h,photflux_aper_lolim_h,photflux_aper_m,photflux_aper_hilim_b,photflux_aper_hilim_s,photflux_aper_h,photflux_aper_lolim_u,photflux_aper_b,photflux_aper_s,photflux_aper_hilim_m,photflux_aper_lolim_b,photflux_aper_lolim_m,photflux_aper_hilim_u,photflux_aper_lolim,photflux_aper_hilim,flux_aper_lolim,flux_aper_hilim,flux_aper_lolim_u,flux_aper_hilim_b,flux_aper_lolim_s,flux_aper_h,flux_aper_lolim_h,flux_aper_lolim_m,flux_aper_hilim_s,photflux_aper,flux_aper_hilim_u,flux_aper_m,flux_aper_hilim_h,flux_aper_lolim_b,flux_aper_u,flux_aper,flux_aper_s,flux_aper_b,flux_aper_hilim_m,var_index,var_inter_index,var_mean,var_prob,kp_prob,var_max,var_min,var_inter_sigma,var_inter_prob,var_sigma,ks_prob,hard_hm_hilim,hard_hm,hard_hs_hilim,hard_hs_lolim,hard_hm_lolim,hard_ms,hard_hs,hard_ms_lolim,hard_ms_hilim,class
-4.0,-6.667157733005649,-6.22863302914222,-5.0,-5.753747687700678,-5.237171446810909,-5.801893001126598,-5.0,-5.0,-5.387852161673512,-6.047449706101799,-5.5815329790533985,-5.638839004804973,-6.066563332173718,-5.331148351917482,-6.1713272165792645,-5.515794149300896,-14.835164037310422,-14.282808150187707,-14.0,-14.081131256619015,-15.392009141452824,-13.0,-13.0,-14.667763584508554,-14.526659035814063,-5.869441100135987,-14.519705539996991,-14.35487260074161,-13.0,-14.482540173459768,-13.0,-14.52647653613415,-14.772113295386324,-14.237021509132257,-14.1827652695745,1.5,7.6,0.0010763,0.6955,0.8115,0.0026815000000000003,0.0009589,3.1642e-06,0.9994,0.00025055,0.6685,-0.5066,-0.9994,-0.2305,-1.0,-1.0,0.3198,-0.9994,-0.0506,0.6577,CV
-4.0,-5.0,-6.807711387431881,-5.0,-5.0,-6.416121401501374,-6.801893001126598,-5.0,-5.0,-6.7070797003999925,-5.0,-7.005023326350309,-8.04958646063062,-5.0,-6.3260580013659125,-8.748556464966638,-6.595867876304688,-16.787013815263332,-15.217584712223251,-14.0,-14.962972120244224,-14.0,-13.0,-13.0,-14.0,-15.37345434097287,-7.406049704736012,-15.96018944585165,-15.986320302708807,-14.923723744595785,-16.088043810927314,-13.0,-15.738213913434244,-15.674484336636851,-15.222718208328983,-15.665948559653108,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7883,0.6752,-0.6402,-0.0968,-0.9994,-0.0112,-1.0,0.12300000000000001,XRB
-4.0,-5.0,-5.028028723600244,-6.266883018557936,-5.449404792510672,-4.7469044141509675,-5.419303060287564,-5.296880653763922,-5.0,-4.980883709552927,-5.0,-5.14837479684669,-5.604149623981218,-5.0,-4.137987948749784,-6.2176850691230365,-4.653729197143496,-14.559883651465665,-13.360779215531323,-14.0,-13.27950993154995,-14.0,-13.599116784451635,-15.014169510141606,-14.0,-14.0,-5.419052227312124,-13.0,-13.858236769724215,-13.306624848974815,-14.136855653747332,-13.0,-13.634013112720055,-14.0,-13.513569521145566,-13.540306023522028,0.0,7.6,0.0,0.0,0.0,0.0,0.0,3.1642e-06,0.9994,0.0,0.0,0.6577,0.2136,1.0,0.2055,-0.2967,0.9994,0.9994,0.0643,1.0,CV
-4.0,-6.380176499542722,-6.066765871285193,-5.0,-5.0,-5.391687957302673,-5.717377887121938,-5.0,-5.0,-5.563837352959244,-5.93292914395463,-6.109355463704753,-5.876801924968,-5.0,-5.362110183419209,-6.457249243267425,-5.6214603859009165,-15.11105708884525,-14.280072382106022,-14.0,-13.987584625237567,-15.198733529510381,-13.0,-13.0,-14.0,-14.53595779456119,-6.108239598543329,-14.428524096318053,-14.0,-14.087990624413022,-14.489589051989824,-13.0,-14.76295920862081,-14.751536282448967,-14.163802519221074,-14.942714355581785,0.0,7.4,0.0008292999999999999,0.449,0.49700000000000005,0.001129,0.00079,3.372e-06,0.9916,7.034e-05,0.426,1.0,0.4122,-0.1718,-1.0,-0.3017,-0.9994,-0.9994,-1.0,-0.2305,CV
-4.0,-5.0,-6.628009088535085,-5.0,-6.658169943079491,-6.014214382227395,-6.603975103391408,-5.0,-5.0,-6.202524712462666,-6.892111974817201,-6.441051554021961,-6.542420853004238,-7.112382699664264,-5.7366006686659965,-7.137868620686962,-6.1368675572812155,-15.700220399276734,-14.922168973145215,-14.0,-14.681102285372512,-14.0,-13.0,-13.0,-15.606775883638704,-15.487983030503873,-6.709876311725694,-13.0,-15.116622510251661,-14.960982678002589,-15.259321574772544,-13.0,-15.246225495443024,-15.775985188627136,-14.873868592738015,-14.8921119748172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.654975e-07,0.1255,0.0,0.0,0.1205,-0.2523,0.4828,-0.6765,-0.8863,0.2186,0.0575,-0.23800000000000002,0.6377,CV
-4.0,-5.884722408604098,-5.698970004336019,-7.161465729488131,-5.871600731282194,-5.0,-5.247951552180561,-5.985479461242076,-5.0,-5.164626547529991,-5.458795309316741,-5.625434939277235,-5.433444669116946,-6.494714325855867,-4.244811414391675,-5.968264423128505,-4.812879917255148,-14.79946686065546,-13.869743446276624,-14.0,-13.81219736128158,-14.808269606637143,-13.0,-14.0,-15.152921137934284,-14.17134010346468,-5.5951662833800615,-13.47755576649368,-14.529589509024069,-14.165325025537255,-14.245957613214564,-13.0,-14.452422186594198,-14.382161252282994,-13.977159389123473,-14.283662712110452,0.0,8.0,0.00165,0.374,0.218,0.002525,0.0014730000000000001,7.3510000000000004e-06,1.0,0.00023730000000000002,0.44299999999999995,0.3791,-0.0924,-0.213,-0.8838,-0.5603,-0.5184,-0.6121,-0.8001,-0.1305,XRB
-3.8282735463467685,-5.027426919073445,-4.807153884811158,-5.058936011780098,-4.971022294791221,-4.2626483041962855,-4.732359017654084,-4.911155437272996,-5.0,-4.329939782526866,-4.855114581712859,-4.872571222148401,-4.409604052815988,-5.107460195341363,-3.5364055978130002,-4.886946191399987,-4.1046437635235735,-13.289704889899394,-13.061940831063907,-14.941194513324096,-12.720789487398605,-13.683610248926804,-12.959793372425287,-13.107404577171106,-13.676747899828312,-13.388489112873346,-4.333107788933464,-13.570086302236245,-13.540155357611791,-12.85573722623801,-12.867740310468955,-13.844360366240226,-13.15921663327664,-13.511449283499555,-12.788078915691493,-13.441891698369453,0.25,8.0,0.005674749999999999,0.33875,0.40875,0.0070420000000000005,0.005227000000000001,7.3510000000000004e-06,1.0,0.000501225,0.3805,0.2617,0.0824,0.1343,-0.2767,-0.1043,-0.1599,-0.0775,-0.3467,0.0493,XRB
-4.0,-6.959793372425289,-6.593971055036385,-7.155398580373652,-7.227238352855967,-6.155460697870993,-6.5097605147537125,-6.783042792638903,-5.0,-6.286761538454338,-6.678815972697686,-6.981715691573468,-6.475863623407433,-7.847100403606253,-6.809388202186395,-6.9762209432262186,-6.516441229057055,-15.326684130990742,-14.893010626534213,-14.0,-14.657577319177792,-15.770830297460899,-14.853561864714225,-15.225994269741788,-16.42620041778426,-15.320935681878689,-6.721127555766778,-13.0,-15.806597096937585,-14.664542099310616,-14.964970717797632,-13.0,-15.055184331936731,-15.489991487059765,-14.784626847216575,-15.56098327161249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.654975e-07,0.1255,0.0,0.0,0.8039,0.5222,0.223,-0.4391,0.1643,-0.5934,-0.1124,-0.8351,-0.2829,CV
-3.995678626217357,-4.3625102704874905,-4.406049704736013,-4.454569170534648,-4.720105019988362,-3.8288588489716178,-4.316772793958565,-4.4295738216410285,-4.061280185217616,-3.843148098929989,-4.3390397082239165,-4.692503962086787,-3.8576105338811635,-4.749579997691106,-3.9385475209128065,-4.191181574907875,-4.129268448925045,-12.708045380432464,-12.664189190409749,-13.271646217978773,-12.302945107727425,-12.97305837204097,-12.485983819599351,-12.51088563062108,-13.345630909024715,-12.927382523454765,-4.159204101152906,-13.148619332034404,-13.316142794599653,-12.462306805632611,-12.33170728955178,-13.205790883653505,-12.685606042778033,-12.949620243738543,-12.317133204337676,-13.288530218125672,1.4,8.0,0.015138600000000004,0.4266,0.7956,0.022354,0.013821200000000002,4.6706e-05,1.0,0.001611878,0.8154,0.3604,0.3235,-0.0668,-0.1405,0.2854,-0.4135,-0.1037,-0.4466,-0.3791,CV
-4.0,-5.0,-6.342275045794892,-5.0,-5.0,-6.246110668540165,-6.757955760630449,-6.643209539648284,-5.0,-6.534914712442568,-5.0,-7.040958607678906,-5.0,-5.0,-4.981715691573469,-6.0,-5.630127629457181,-15.18098280131094,-14.251240011707628,-14.0,-13.970616222314789,-14.0,-14.191451448759596,-14.77780395369828,-14.0,-15.58236226034777,-6.983635320543707,-14.233066906162716,-14.0,-13.96018944585165,-14.788345599446814,-13.0,-14.59468779724158,-14.0,-14.20210951694165,-15.571379327328062,0.0,5.2,0.0,0.0,0.0,0.0,0.0,0.002257511,0.7596,0.0,0.0,1.0,0.9994,1.0,0.2192,0.4928,-0.9994,0.9994,-1.0,0.0743,XRB
-4.0,-5.0,-5.3934036908207155,-5.637706062035768,-5.0,-5.2754783728814365,-6.811352704000282,-5.495393229358046,-5.0,-5.387428045934824,-5.0,-5.0,-5.5388017113775065,-5.0,-5.171468993354899,-5.886474439434768,-5.391543501893955,-14.1266793981846,-13.816753651572242,-14.0,-13.550213153014223,-14.0,-13.654822383457295,-13.820735535660974,-14.0,-15.622147580993245,-5.7390942323502,-14.422738046414185,-14.0,-13.540456741719586,-13.83061950468805,-13.0,-13.96078423409605,-14.0,-13.664742743565466,-14.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.000481169,0.8301999999999999,0.0,0.0,0.0,0.0,1.0,0.9063,0.0,0.0,0.9994,0.0,0.0,XRB
-4.0,-5.0,-5.587035728003338,-6.161025045044532,-6.872247484167027,-5.38153350780092,-6.213745604210219,-5.785421046429501,-5.0,-5.550984683652214,-5.0,-6.524474084960718,-5.852014679316195,-5.0,-4.633577042774029,-6.37753728768816,-5.208980605369142,-14.610196237025573,-13.94200012722034,-14.0,-13.652669984683051,-14.0,-13.882397308309915,-14.27457844992574,-14.0,-14.897566294318665,-6.037611720599985,-13.913640169325252,-14.0,-13.679853713888946,-14.157765313652758,-13.0,-14.256333478553787,-14.0,-13.835647144215566,-15.277448337999044,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.000481169,0.8301999999999999,0.0,0.0,0.9975,0.8882,1.0,0.4653,0.6902,-0.6221,0.9994,-0.9425,0.0581,XRB
-5.679645967182328,-5.17063189201118,-5.324680016660707,-5.457921853664375,-5.266321344322912,-4.601886308269497,-5.088789106862447,-5.384365531122584,-5.991825815993574,-4.628932137728264,-5.127785436602414,-5.224316750973956,-4.659754238432068,-5.3128278954052,-5.4997635251743615,-5.119072134732916,-5.026631964816117,-13.763468784416244,-13.6773094413256,-15.367745223315284,-13.297138829427073,-13.98171569157347,-13.626904012921274,-13.698102282804792,-13.953895212753961,-13.89928491342692,-5.06971335275448,-14.840432806766382,-13.9072793553159,-13.569119053547109,-13.354774288464586,-15.023283295636618,-13.717297243156693,-13.938547520912804,-13.324130044681047,-13.865185629679539,0.0,7.8,0.00330598,0.1838,0.4264,0.00335796,0.0032610800000000004,1.18358e-05,0.9964,3.4747e-05,0.4672000000000001,-0.0468,-0.1324,-0.2105,-0.3691,-0.2217,-0.1624,-0.2898,-0.228,-0.0956,XRB
-4.0,-5.0,-5.8492435601396915,-5.0,-6.1424865852233115,-5.431094585017121,-5.878112014896319,-5.0,-5.0,-5.692717952966653,-5.0,-5.873543886568196,-6.452348341640032,-7.163675884293247,-4.327809748811747,-7.074172425375258,-4.960244924967605,-15.392223396258306,-13.921630194565672,-14.0,-13.873543886568196,-14.0,-14.099414413350036,-15.24557521072274,-15.736600668665998,-14.744004273277598,-6.259747872264152,-13.579054594078029,-14.715569266155482,-13.83061950468805,-14.894489815230026,-13.0,-14.463239606956613,-14.0,-14.1349552783069,-14.4467239538629,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6215,0.1999,1.0,-0.3167,-0.584,-0.0612,0.9994,-0.5041,0.6964,CV
-3.7182850299727033,-5.153230046462782,-5.207958689287918,-5.693146251306993,-6.0756690152913215,-4.695294101787233,-4.810790510417693,-5.380072289708532,-4.56336036830734,-4.80271944187438,-4.949233688766958,-5.7862167006646965,-4.95663772197887,-5.0,-3.4494047925106717,-5.022880255086225,-4.098257327898596,-13.877148714104688,-13.156221736832116,-14.282079974163006,-13.193413065672198,-14.002438884366413,-13.46813805090419,-13.780939667551136,-14.0,-13.659952682338607,-4.350084976575938,-12.680061560019693,-14.743041847439068,-13.29593532059143,-13.460672936460625,-12.959793372425287,-13.37512618148792,-13.798329820353418,-13.306800854846285,-14.454940415305993,0.6666666666666666,8.0,0.002379666666666666,0.5043333333333334,0.30966666666666665,0.003935,0.0021776666666666667,7.3510000000000004e-06,1.0,0.0003244333333333334,0.3636666666666665,0.9113,0.7008,-0.2217,-0.6877,0.3891,-0.8782,-0.4797,-0.975,-0.7277,XRB
-4.0,-5.7759851886271365,-5.044600913360734,-5.1739900222089,-5.343135508451083,-4.695294101787233,-5.531652669587842,-5.104522203724286,-5.0,-4.737311655698304,-5.636952405478906,-5.2778598745425835,-4.783570169123749,-5.419987887470577,-5.52360317327467,-5.242057650590223,-5.0925563908325,-13.604621180177846,-13.487755990315653,-14.0,-13.112495225764622,-14.602407565961885,-13.237471477553001,-13.306360973838453,-14.027473182134145,-14.35803040229794,-5.180245548466659,-14.774690718274135,-13.95078197732982,-13.178028182357956,-13.200728391650125,-13.0,-13.544816979135351,-14.46331532737907,-13.154343940016455,-13.885389015767824,0.25,2.6,0.0030426,0.40225,0.513,0.00364075,0.002626825,1.47006e-06,0.4926,0.000348125,0.81175,0.3729,0.2761,0.654,0.4428,0.17300000000000001,0.3223,0.5522,0.1843,0.4616,XRB
-4.0,-5.0,-6.0574463196657895,-5.0,-6.159454812363161,-5.616184634019568,-5.910094888560603,-5.0,-5.0,-5.894830572000668,-5.0,-5.890759031411798,-6.894830572000668,-7.180653515919548,-4.583858968831671,-7.4125809071074995,-5.195423084699301,-16.494578672416722,-14.202483175043866,-14.0,-14.538501473216982,-14.0,-13.0,-13.0,-15.7956086680807,-14.775985188627136,-6.405231886552495,-13.760450279159524,-14.774432286560529,-14.199489123105634,-13.0,-13.0,-15.203703259948206,-14.0,-14.839531468880963,-14.5055671012736,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0543,-0.9994,0.2042,-1.0,-1.0,-0.0225,-0.9994,-0.4591,0.7352,CV
-4.8623294627632445,-5.301290650557413,-5.199351644636011,-5.580870692258023,-5.647046088289912,-4.631713115097869,-5.000260654893432,-5.349498205121633,-6.066360887475076,-4.721932669111338,-5.121076266032434,-5.4749551929631535,-4.843148098929988,-5.936666641048252,-4.589222766622791,-5.3189886376142095,-4.861615188458523,-13.759405827025681,-13.414480616496462,-14.772884917410874,-13.120560034004784,-14.095988116402614,-13.3243132913006,-13.555642874343972,-14.533874129581802,-13.795066477645856,-5.026936833374415,-13.596879478824182,-14.24450627158488,-13.174119701063821,-13.331987028358169,-13.869988050328095,-13.551989726960526,-13.91578131326076,-13.210701388840556,-14.072321735862007,4.0,7.6,0.002261875,0.8185,0.91375,0.0047175,0.0010144,4.977e-06,0.9986,0.0013934249999999998,0.8542500000000001,0.604,0.35600000000000004,-0.0169,-0.4941,0.0631,-0.5597,-0.2636,-0.7389,-0.3392,CV
-4.0,-4.30434324006381,-4.107794054024227,-4.214456630043406,-4.261377972082056,-3.568475415812549,-4.163675884293248,-4.157890236559391,-5.0,-3.5991167844516374,-4.228339040651114,-4.212397853817662,-3.6345120151091,-4.316502682320189,-4.1215356546585316,-4.106904333903771,-3.9557503887806544,-12.625911843347184,-12.522742687657257,-14.0,-12.152859382586591,-13.049148541111453,-12.353302268700665,-12.409938769196255,-12.996539467890491,-12.908333042404315,-4.0603709396714045,-13.317223353685565,-12.941573975542994,-12.303294219066085,-12.218963061378867,-13.0,-12.578626441897994,-12.97305837204097,-12.183626111247635,-12.892450870255313,0.0,5.8,0.027575,0.11925,0.41225,0.030517500000000006,0.0267575,2.16814e-05,0.9572,0.0007937624999999999,0.34225,0.203,0.1199,0.1793,-0.0181,0.0369,-0.0412,0.08,-0.138,0.0581,CV
-4.0,-4.306448914404086,-4.081078909908665,-4.179273237176166,-4.3201180578871385,-3.590912630552165,-4.161276809968627,-4.127377620974712,-5.0,-3.6230582428532414,-4.227825039175387,-4.2686530244540455,-3.6577747706392096,-4.37851213541937,-3.8236193077567298,-4.122294709875477,-3.911920639181436,-12.565335306277092,-12.4561355013271,-14.0,-12.093664958194909,-12.980883709552927,-12.286425462227928,-12.341702349691811,-12.971022294791222,-12.835647144215566,-4.075917224941725,-13.074791078587994,-12.912573542963715,-12.2401056259745,-12.158890915531845,-13.0,-12.518213512032462,-12.902395671125591,-12.124013228571513,-12.861066059743075,0.0,5.8,0.028200000000000006,0.1685,0.6060000000000001,0.030760000000000003,0.0273375,2.16814e-05,0.9572,0.000755805,0.55,0.2967,0.2199,0.2092,0.0144,0.1393,-0.1137,0.1099,-0.2117,-0.0106,CV
-4.0,-7.173148052179357,-6.977159389123473,-5.0,-6.667157733005649,-6.10242788617427,-6.579549140893932,-5.0,-5.0,-6.233661524748713,-6.781989957015637,-6.516555351901465,-6.422738046414184,-6.8996294548824375,-6.508918586576812,-6.942394747215659,-6.450310261287682,-15.828976004214278,-15.271548817055425,-14.0,-15.025212067786446,-15.951946826884393,-13.0,-13.0,-15.509058794643213,-15.358327626775312,-6.714757837574584,-15.701365216875566,-15.276462238467946,-15.460422116654689,-15.494985759915895,-13.0,-15.539462966858695,-15.560825260156534,-15.193955764251912,-15.125808195320928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19225e-07,0.04525,0.0,0.0,-0.3467,-0.9994,-0.233,-1.0,-1.0,0.0887,-0.8844,-0.2317,0.4254,CV
-4.0,-5.0,-5.632830511465318,-6.126737540561272,-5.0,-5.0,-5.0,-5.813043664534588,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-4.0,-6.126737540561272,-5.632830511465318,-14.422968014373968,-13.866461091629784,-14.0,-13.0,-14.0,-14.05492551152127,-14.422968014373968,-14.0,-14.0,-5.813043664534588,-13.0,-14.0,-13.866461091629784,-13.0,-13.0,-14.05492551152127,-14.0,-13.0,-14.0,0.0,0.0,0.0005605,0.45399999999999996,0.268,0.0007787000000000001,0.0005406,4.5055e-07,0.336,4.177e-05,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,XRB
-4.0,-6.845576026885352,-5.662540738709343,-5.879755204453636,-6.646660904688695,-5.4817493486915,-6.293965339285648,-5.754734160542537,-5.0,-5.566390156676282,-6.4816176844546565,-6.4222784754909785,-5.671620396561263,-7.136796140971371,-5.0,-6.0380239333062455,-5.798643848789811,-14.281884614694825,-14.063565433002772,-14.0,-13.78277934435548,-15.655804284128564,-13.883392256011753,-14.004759798137185,-15.722390785695907,-15.130357655348403,-5.900621536863612,-14.0,-15.199489123105634,-13.78861244706314,-13.974694134735232,-13.0,-14.159070969666965,-15.318035541005314,-13.868381335650875,-14.97757162881451,0.3333333333333333,5.8,0.0005502633333333333,0.379,0.397,0.0007518333333333334,0.0005374666666666666,1.176452e-05,0.8356,3.086666666666667e-05,0.5666666666666667,0.8976,0.7683,0.8276,0.5103,0.6102,-0.1799,0.6821,-0.5489999999999999,0.2092,XRB
-4.0,-6.087884270921147,-5.3661277373416665,-5.484921324924078,-5.72399801003795,-5.020907099361674,-5.8830603534492445,-5.421475394725007,-5.0,-5.0602312245466505,-5.973466735476704,-5.6611452537476765,-5.103418672494267,-5.7977842241988675,-5.0,-5.469646596439834,-5.363386748044118,-13.917340270226376,-13.81219031567874,-14.0,-13.526659035814063,-14.905878404159438,-13.664943480560911,-13.728623128105927,-14.410720778764034,-14.700928739972591,-5.413272078690493,-14.0,-14.337053385667375,-13.609241471261285,-13.609418121449563,-13.0,-13.861634136321006,-14.791558643561432,-13.566070234391534,-14.274088367704953,0.75,6.4,0.00149635,0.59375,0.81475,0.002182575,0.00127105,3.053866e-05,0.8478,0.0002333475,0.7394999999999999,0.4254,0.3385,0.649,0.4716,0.2467,0.2761,0.5634,0.1505,0.3991,XRB
-6.342466112442014,-6.753994095923972,-6.586867949565128,-7.148313684557572,-7.082179518006304,-6.048905443158338,-6.388382889445664,-6.7759851886271365,-6.8195873671616765,-6.165897344287206,-6.529148675473883,-6.8604357338241515,-6.3380927072339786,-7.5592482995208155,-6.120617362825657,-6.751801057298517,-6.308617878502796,-15.240498351951787,-14.788073583686385,-15.336393291875481,-14.573488738635426,-15.504594436853807,-14.797784224198868,-15.189028600177794,-16.200659450546418,-15.147459014230199,-6.472896210395678,-14.707965564005265,-15.723538195826757,-14.60397510339141,-14.856985199745905,-14.910448117113544,-14.952577147156196,-15.285754088982106,-14.688670047696204,-15.501689446210401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19225e-07,0.04525,0.0,0.0,0.6939,0.3873,0.0394,-0.5589999999999999,0.0056,-0.5796,-0.2661,-0.8001,-0.3054,CV
-4.0,-5.0,-5.098705182834434,-5.502793819296046,-6.07099001450604,-4.88941028970075,-6.017095882207372,-5.251037138743839,-5.0,-5.029792641193144,-5.0,-5.8233300673318515,-5.2516568955124505,-6.787013815263332,-5.0,-5.65231391162363,-5.234137806486051,-13.83768432366956,-13.426484401081517,-14.0,-13.141102042767994,-14.0,-13.309272456129634,-13.561141340579438,-15.104190849830868,-14.849243560139689,-5.403507367507663,-14.0,-14.50210325708678,-13.150949309430487,-13.524764777395873,-13.0,-13.588056377313292,-14.0,-13.291834142144461,-14.259084923518715,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.000481169,0.8301999999999999,0.0,0.0,0.92,0.7658,1.0,0.7027,0.5465,0.7395,0.9994,-0.0294,1.0,XRB
-4.0,-5.7295540919820365,-5.720105019988363,-6.585528050370697,-5.698102282804793,-4.9746941347352305,-5.372429335819456,-5.9657727392294495,-5.0,-5.083177715404088,-5.5107448316307375,-5.544241796895864,-5.227825039175387,-5.9578184054842325,-5.361710464585743,-5.737848035689157,-5.319646353582703,-14.244964066232226,-13.777189918574429,-14.0,-13.481354475669686,-14.508218224415836,-13.703115524461452,-14.322849478726567,-14.55642412024974,-14.15113378850522,-5.539763870689693,-14.85949195696182,-14.296794629304516,-13.457548052624025,-13.749336080536757,-13.0,-13.953707787958459,-14.289459552066702,-13.591251393815757,-14.142969201727375,0.3333333333333333,5.6,0.0016587666666666669,0.4523333333333334,0.243,0.002687666666666667,0.0015258666666666664,2.3292e-06,0.8390000000000001,0.00019383333333333327,0.15733333333333335,0.1118,-0.2461,-0.1443,-0.7414,-0.599,-0.2274,-0.4635,-0.4816,0.0531,CV
-4.0,-5.7121982700697735,-5.720333055951545,-6.9755143323008335,-5.0,-5.106904333903771,-5.172178572317199,-5.997833938243492,-5.0,-5.279096829186543,-5.356744774975228,-6.234927798897207,-5.5919297141128155,-5.0,-4.099796786983107,-6.035759232079508,-4.714437290472661,-14.693532081285195,-13.720921942295227,-14.0,-13.697452627512515,-14.611898798429484,-13.975514332300833,-14.95311480916229,-14.0,-14.071911540335028,-5.671131326147075,-13.350957365913825,-14.0,-13.697885623043803,-14.182566855888615,-13.0,-14.227370288194349,-14.256411849840095,-13.869666231504992,-14.719649306953995,1.0,8.0,0.0012029999999999999,0.575,0.6659999999999999,0.002258,0.001118,7.3510000000000004e-06,1.0,0.0001663,0.24600000000000002,1.0,0.9994,-0.3592,-0.9038,0.3179,-0.9994,-0.6821,-1.0,-0.7714,XRB
-5.9051796196451996,-5.380906669373257,-6.4266641599339325,-7.340464092845782,-5.672232510097271,-4.928117992693875,-5.2564902352715706,-6.6777807052660805,-6.382265964635983,-4.973466735476703,-5.314258261397736,-5.593800576336689,-5.02406295751689,-5.7677664788852665,-5.693146251306993,-5.500632983886991,-5.3508716263087335,-14.350106954603618,-14.208219554619761,-16.115317895793975,-13.828566099056992,-14.187487715710015,-13.0,-13.0,-14.40033522121158,-14.05863766428824,-5.418824322981798,-15.094096233783384,-14.303381540767775,-15.216668237112575,-13.928854709548915,-15.355659901173675,-14.27782858406894,-14.116452120731955,-13.875821944525326,-14.2242439621559,0.6666666666666666,7.8,0.002366,0.38966666666666666,0.6183333333333333,0.0036166666666666673,0.0019673333333333327,4.57944e-05,1.0,0.0003781733333333333,0.4416666666666667,-0.6765,-0.8170000000000001,-0.8476,-0.97,-0.9275,-0.3898,-0.9157,-0.4878,-0.2867,XRB
-6.456180194857343,-7.447331783887807,-7.305833704066802,-5.0,-5.0,-6.822752163744378,-6.894489815230027,-5.0,-5.0,-7.036731748473764,-7.088256622144067,-7.858550226599532,-7.513853003193427,-5.0,-6.15515019919336,-7.877260007037642,-6.681602720782489,-16.22725667481188,-14.984032824974769,-14.0,-15.018679826740891,-16.224535190654258,-15.240861183718831,-14.0,-14.0,-15.630969778190849,-6.980219269596352,-14.735182176990463,-14.0,-14.951558196449596,-15.751046384504292,-13.0,-15.4918744639168,-15.833273944419947,-15.245881105774588,-14.0,0.0,7.6,0.0,0.0,0.0,0.0,0.0,1.7710400000000001e-06,0.9936,0.0,0.0,1.0,0.9994,-0.2542,-1.0,0.2342,-0.9994,-0.9994,-1.0,-0.7014,XRB
-5.027195677663421,-4.937794191180288,-4.897223385116559,-4.9730583720409705,-4.9863203027088066,-4.336676066371789,-4.866141874796665,-4.933674074637962,-5.224680878170521,-4.356744774975228,-4.900664722314042,-4.9542859410591324,-4.377682339166156,-5.020633757603839,-4.898252926053634,-4.7981278698815615,-4.716291810952535,-13.353482568211994,-13.290565513298581,-14.893469146177619,-12.911863911299449,-13.688882157337494,-13.150642018338699,-13.19037295810595,-13.621602099051865,-13.617082864912467,-4.754916903883292,-14.324496615272045,-13.587035728003338,-13.11429961987167,-12.95311480916229,-14.521866571899483,-13.320777487829686,-13.651500429716164,-12.93181413825384,-13.555174800490253,0.2,8.0,0.005844739999999999,0.29179999999999995,0.5478000000000001,0.0059923400000000005,0.0057207,7.3510000000000004e-06,1.0,0.0001254166,0.6276,0.1181,0.0625,0.0206,-0.0956,0.0056,-0.0999,-0.0375,-0.153,-0.0456,XRB
-4.0,-6.681727919788372,-5.808548985535103,-6.123205023799299,-5.6657473576657695,-5.21339052735134,-6.112945621949043,-5.933301449577005,-5.0,-5.277037191057509,-6.310158590862494,-5.58838029403677,-5.3515424057174785,-5.766749990458901,-5.0,-5.749390949953583,-5.559760183914337,-14.352096482039805,-14.14183891268328,-14.0,-13.871923987331286,-15.540155357611791,-14.231731983548453,-14.432150549426892,-14.37069235992625,-14.971428747307463,-5.643085418682653,-14.0,-14.27115943166003,-14.102098125731773,-14.020588217365566,-13.0,-14.23193010848474,-15.168578182934976,-13.937418015771835,-14.190305641283073,0.75,4.5,0.00084825,0.5609999999999999,0.7290000000000001,0.0014535,0.00077364,1.7364000000000002e-05,0.77225,0.0001223675,0.6732499999999999,-0.1205,-0.2961,0.6215,0.1193,-0.4666,0.6096,0.3823,0.4304,0.7626,XRB
