,A_NAME,A_RA,A_DEC,A_DATABASE_TABLE,A_OBSERVATORY,B_NAME,B_RA,B_DEC,XOFFSET_
521,CXOGLB J002407.9-720454,6.032975,-72.081883,GC47TUCCXO      ,CHANDRA      ,2CXO J002406.1-720451 ,6.025752,-72.08099,0.144
522,CXOGLB J002407.9-720454,6.033017,-72.081878,GC47TUCCXO      ,CHANDRA      ,2CXO J002406.1-720451 ,6.025752,-72.08099,0.144
523,CXOGLB J002406.0-720456,6.024983,-72.082272,GC47TUCCXO      ,CHANDRA      ,2CXO J002406.1-720451 ,6.025752,-72.08099,0.078
524,CXOGLB J002404.9-720455,6.020471,-72.082044,GC47TUCCXO      ,CHANDRA      ,2CXO J002406.1-720451 ,6.025752,-72.08099,0.116
525,XMMSL2 J002402.8-720447,6.02072,-72.081412,XMMSLEWCLN      ,XMM-NEWTON   ,2CXO J002406.1-720451 ,6.025752,-72.08099,0.096
526,CXOGLB J002404.9-720455,6.020575,-72.082044,GC47TUCCXO      ,CHANDRA      ,2CXO J002406.1-720451 ,6.025752,-72.08099,0.115
527,XMMSL2 J002402.8-720447,6.017688,-72.08105,XMMSLEWCLN      ,XMM-NEWTON   ,2CXO J002406.1-720451 ,6.025752,-72.08099,0.149
528,CXOGLB J002406.3-720443,6.026558,-72.078611,GC47TUCCXO      ,CHANDRA      ,2CXO J002406.1-720451 ,6.025752,-72.08099,0.143
529,CXOGLB J002405.6-720449,6.023521,-72.080333,GC47TUCCXO      ,CHANDRA      ,2CXO J002406.1-720451 ,6.025752,-72.08099,0.057
530,CXOGLB J002405.6-720449,6.023529,-72.080314,GC47TUCCXO      ,CHANDRA      ,2CXO J002406.1-720451 ,6.025752,-72.08099,0.058
531,CXOGLB J002406.3-720443,6.026542,-72.078603,GC47TUCCXO      ,CHANDRA      ,2CXO J002406.1-720451 ,6.025752,-72.08099,0.144
532,CXOGLB J002407.1-720545,6.029738,-72.096053,GC47TUCCXO      ,CHANDRA      ,2CXO J002406.1-720542 ,6.025797,-72.095261,0.087
533,CXOGLB J002407.1-720545,6.029675,-72.096033,GC47TUCCXO      ,CHANDRA      ,2CXO J002406.1-720542 ,6.025797,-72.095261,0.085
534,CXOGLB J002405.3-720421,6.02235,-72.072647,GC47TUCCXO      ,CHANDRA      ,2CXO J002406.3-720417 ,6.026374,-72.071406,0.105
535,CXOGLB J002405.3-720421,6.022392,-72.072592,GC47TUCCXO      ,CHANDRA      ,2CXO J002406.3-720417 ,6.026374,-72.071406,0.102
536,CXOGLB J002406.3-720443,6.026558,-72.078611,GC47TUCCXO      ,CHANDRA      ,2CXO J002406.3-720439 ,6.026591,-72.077505,0.066
537,CXOGLB J002406.3-720443,6.026542,-72.078603,GC47TUCCXO      ,CHANDRA      ,2CXO J002406.3-720439 ,6.026591,-72.077505,0.066
538,CXOGLB J002408.2-720435,6.034517,-72.076608,GC47TUCCXO      ,CHANDRA      ,2CXO J002406.3-720439 ,6.026591,-72.077505,0.156
539,CXOGLB J002408.2-720435,6.034529,-72.076575,GC47TUCCXO      ,CHANDRA      ,2CXO J002406.3-720439 ,6.026591,-72.077505,0.157
540,CXOGLB J002406.0-720456,6.024962,-72.082272,GC47TUCCXO      ,CHANDRA      ,2CXO J002406.3-720452 ,6.026598,-72.08135,0.063
541,CXOGLB J002407.9-720454,6.032975,-72.081883,GC47TUCCXO      ,CHANDRA      ,2CXO J002406.3-720452 ,6.026598,-72.08135,0.122
542,CXOGLB J002407.9-720454,6.033017,-72.081878,GC47TUCCXO      ,CHANDRA      ,2CXO J002406.3-720452 ,6.026598,-72.08135,0.123
543,CXOGLB J002406.0-720456,6.024983,-72.082272,GC47TUCCXO      ,CHANDRA      ,2CXO J002406.3-720452 ,6.026598,-72.08135,0.063
544,CXOGLB J002404.9-720455,6.020471,-72.082044,GC47TUCCXO      ,CHANDRA      ,2CXO J002406.3-720452 ,6.026598,-72.08135,0.121
545,XMMSL2 J002402.8-720447,6.02072,-72.081412,XMMSLEWCLN      ,XMM-NEWTON   ,2CXO J002406.3-720452 ,6.026598,-72.08135,0.109
546,CXOGLB J002404.9-720455,6.020575,-72.082044,GC47TUCCXO      ,CHANDRA      ,2CXO J002406.3-720452 ,6.026598,-72.08135,0.119
547,XMMSL2 J002402.8-720447,6.017688,-72.08105,XMMSLEWCLN      ,XMM-NEWTON   ,2CXO J002406.3-720452 ,6.026598,-72.08135,0.165
548,CXOGLB J002406.3-720443,6.026558,-72.078611,GC47TUCCXO      ,CHANDRA      ,2CXO J002406.3-720452 ,6.026598,-72.08135,0.164
549,CXOGLB J002405.6-720449,6.023521,-72.080333,GC47TUCCXO      ,CHANDRA      ,2CXO J002406.3-720452 ,6.026598,-72.08135,0.083
550,CXOGLB J002405.6-720449,6.023529,-72.080314,GC47TUCCXO      ,CHANDRA      ,2CXO J002406.3-720452 ,6.026598,-72.08135,0.084
551,CXOGLB J002406.3-720443,6.026542,-72.078603,GC47TUCCXO      ,CHANDRA      ,2CXO J002406.3-720452 ,6.026598,-72.08135,0.165
552,CXOGLB J002408.2-720435,6.034529,-72.076575,GC47TUCCXO      ,CHANDRA      ,2CXO J002406.4-720430 ,6.026943,-72.075088,0.166
553,CXOGLB J002406.3-720443,6.026558,-72.078611,GC47TUCCXO      ,CHANDRA      ,2CXO J002406.4-720443 ,6.026676,-72.078634,0.003
554,CXOGLB J002405.6-720449,6.023521,-72.080333,GC47TUCCXO      ,CHANDRA      ,2CXO J002406.4-720443 ,6.026676,-72.078634,0.117
555,CXOGLB J002405.6-720449,6.023529,-72.080314,GC47TUCCXO      ,CHANDRA      ,2CXO J002406.4-720443 ,6.026676,-72.078634,0.116
556,CXOGLB J002406.3-720443,6.026542,-72.078603,GC47TUCCXO      ,CHANDRA      ,2CXO J002406.4-720443 ,6.026676,-72.078634,0.003
557,CXOGLB J002404.9-720506,6.020883,-72.085058,GC47TUCCXO      ,CHANDRA      ,2CXO J002406.9-720509 ,6.028951,-72.086065,0.161
558,CXOGLB J002404.9-720506,6.02065,-72.085022,GC47TUCCXO      ,CHANDRA      ,2CXO J002406.9-720509 ,6.028951,-72.086065,0.165
559,CXOGLB J002406.3-720443,6.026558,-72.078611,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.0-720442 ,6.029553,-72.07854,0.055
560,CXOGLB J002405.6-720449,6.023521,-72.080333,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.0-720442 ,6.029553,-72.07854,0.155
561,CXOGLB J002405.6-720449,6.023529,-72.080314,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.0-720442 ,6.029553,-72.07854,0.154
562,CXOGLB J002406.3-720443,6.026542,-72.078603,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.0-720442 ,6.029553,-72.07854,0.056
563,CXOGLB J002408.2-720435,6.034517,-72.076608,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.0-720442 ,6.029553,-72.07854,0.148
564,CXOGLB J002408.2-720435,6.034529,-72.076575,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.0-720442 ,6.029553,-72.07854,0.149
565,CXOGLB J002405.3-720421,6.02235,-72.072647,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.1-720420 ,6.029804,-72.072309,0.139
566,CXOGLB J002405.3-720421,6.022392,-72.072592,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.1-720420 ,6.029804,-72.072309,0.138
567,CXOGLB J002408.4-720500,6.035312,-72.083417,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.1-720507 ,6.029991,-72.085328,0.151
568,CXOGLB J002408.4-720500,6.035246,-72.083414,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.1-720507 ,6.029991,-72.085328,0.15
569,CXOGLB J002407.1-720545,6.029738,-72.096053,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.1-720545 ,6.029837,-72.096075,0.002
570,CXOGLB J002407.1-720545,6.029675,-72.096033,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.1-720545 ,6.029837,-72.096075,0.004
571,CXOGLB J002409.2-720543,6.038412,-72.095519,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.1-720545 ,6.029837,-72.096075,0.162
572,CXOGLB J002409.2-720543,6.038517,-72.095497,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.1-720545 ,6.029837,-72.096075,0.164
573,CXOGLB J002406.0-720456,6.024962,-72.082272,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.2-720450 ,6.030259,-72.080583,0.141
574,CXOGLB J002407.9-720454,6.032975,-72.081883,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.2-720450 ,6.030259,-72.080583,0.093
575,CXOGLB J002407.9-720454,6.033017,-72.081878,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.2-720450 ,6.030259,-72.080583,0.093
576,CXOGLB J002406.0-720456,6.024983,-72.082272,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.2-720450 ,6.030259,-72.080583,0.141
577,CXOGLB J002406.3-720443,6.026558,-72.078611,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.2-720450 ,6.030259,-72.080583,0.137
578,CXOGLB J002405.6-720449,6.023521,-72.080333,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.2-720450 ,6.030259,-72.080583,0.125
579,CXOGLB J002405.6-720449,6.023529,-72.080314,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.2-720450 ,6.030259,-72.080583,0.125
580,CXOGLB J002406.3-720443,6.026542,-72.078603,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.2-720450 ,6.030259,-72.080583,0.137
581,CXOGLB J002406.0-720456,6.024962,-72.082272,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.2-720452 ,6.030002,-72.081364,0.108
582,CXOGLB J002408.4-720500,6.035312,-72.083417,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.2-720452 ,6.030002,-72.081364,0.157
583,CXOGLB J002408.4-720500,6.035246,-72.083414,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.2-720452 ,6.030002,-72.081364,0.157
584,CXOGLB J002407.9-720454,6.032975,-72.081883,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.2-720452 ,6.030002,-72.081364,0.063
585,CXOGLB J002407.9-720454,6.033017,-72.081878,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.2-720452 ,6.030002,-72.081364,0.064
586,CXOGLB J002406.0-720456,6.024983,-72.082272,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.2-720452 ,6.030002,-72.081364,0.107
587,CXOGLB J002405.6-720449,6.023521,-72.080333,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.2-720452 ,6.030002,-72.081364,0.135
588,CXOGLB J002405.6-720449,6.023529,-72.080314,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.2-720452 ,6.030002,-72.081364,0.135
589,CXOGLB J002406.0-720456,6.024962,-72.082272,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.2-720454 ,6.030197,-72.081825,0.1
590,CXOGLB J002408.4-720500,6.035312,-72.083417,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.2-720454 ,6.030197,-72.081825,0.134
591,CXOGLB J002408.4-720500,6.035246,-72.083414,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.2-720454 ,6.030197,-72.081825,0.133
592,CXOGLB J002407.9-720454,6.032975,-72.081883,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.2-720454 ,6.030197,-72.081825,0.051
593,CXOGLB J002407.9-720454,6.033017,-72.081878,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.2-720454 ,6.030197,-72.081825,0.052
594,CXOGLB J002406.0-720456,6.024983,-72.082272,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.2-720454 ,6.030197,-72.081825,0.1
595,CXOGLB J002405.6-720449,6.023521,-72.080333,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.2-720454 ,6.030197,-72.081825,0.152
596,CXOGLB J002405.6-720449,6.023529,-72.080314,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.2-720454 ,6.030197,-72.081825,0.153
597,CXOGLB J002406.0-720456,6.024962,-72.082272,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.2-720457 ,6.030138,-72.082654,0.098
598,CXOGLB J002408.4-720500,6.035312,-72.083417,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.2-720457 ,6.030138,-72.082654,0.106
599,CXOGLB J002408.4-720500,6.035246,-72.083414,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.2-720457 ,6.030138,-72.082654,0.105
600,CXOGLB J002407.9-720454,6.032975,-72.081883,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.2-720457 ,6.030138,-72.082654,0.07
601,CXOGLB J002407.9-720454,6.033017,-72.081878,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.2-720457 ,6.030138,-72.082654,0.071
602,CXOGLB J002406.0-720456,6.024983,-72.082272,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.2-720457 ,6.030138,-72.082654,0.098
603,CXOGLB J002405.3-720421,6.02235,-72.072647,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.3-720421 ,6.030461,-72.072717,0.15
604,CXOGLB J002405.3-720421,6.022392,-72.072592,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.3-720421 ,6.030461,-72.072717,0.149
605,CXOGLB J002406.0-720456,6.024962,-72.082272,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.8-720458 ,6.032715,-72.0829,0.148
606,CXOGLB J002408.4-720500,6.035312,-72.083417,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.8-720458 ,6.032715,-72.0829,0.057
607,CXOGLB J002408.4-720500,6.035246,-72.083414,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.8-720458 ,6.032715,-72.0829,0.056
608,CXOGLB J002407.9-720454,6.032975,-72.081883,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.8-720458 ,6.032715,-72.0829,0.061
609,CXOGLB J002407.9-720454,6.033017,-72.081878,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.8-720458 ,6.032715,-72.0829,0.062
610,CXOGLB J002406.0-720456,6.024983,-72.082272,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.8-720458 ,6.032715,-72.0829,0.148
611,CXOGLB J002406.0-720456,6.024962,-72.082272,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.3-720449 ,6.030684,-72.080402,0.154
612,CXOGLB J002407.9-720454,6.032975,-72.081883,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.3-720449 ,6.030684,-72.080402,0.098
613,CXOGLB J002407.9-720454,6.033017,-72.081878,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.3-720449 ,6.030684,-72.080402,0.098
614,CXOGLB J002406.0-720456,6.024983,-72.082272,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.3-720449 ,6.030684,-72.080402,0.154
615,CXOGLB J002406.3-720443,6.026558,-72.078611,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.3-720449 ,6.030684,-72.080402,0.132
616,CXOGLB J002405.6-720449,6.023521,-72.080333,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.3-720449 ,6.030684,-72.080402,0.132
617,CXOGLB J002405.6-720449,6.023529,-72.080314,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.3-720449 ,6.030684,-72.080402,0.132
618,CXOGLB J002406.3-720443,6.026542,-72.078603,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.3-720449 ,6.030684,-72.080402,0.132
619,CXOGLB J002408.4-720500,6.035312,-72.083417,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.3-720504 ,6.030773,-72.084513,0.107
620,CXOGLB J002408.4-720500,6.035246,-72.083414,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.3-720504 ,6.030773,-72.084513,0.106
621,CXOGLB J002407.9-720454,6.032975,-72.081883,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.3-720504 ,6.030773,-72.084513,0.163
622,CXOGLB J002407.9-720454,6.033017,-72.081878,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.3-720504 ,6.030773,-72.084513,0.163
623,CXOGLB J002407.7-720527,6.032371,-72.0909,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.3-720519 ,6.030437,-72.08878,0.132
624,CXOGLB J002407.7-720527,6.032267,-72.090875,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.3-720519 ,6.030437,-72.08878,0.13
625,CXOGLB J002406.0-720456,6.024962,-72.082272,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.5-720450 ,6.03159,-72.080686,0.155
626,CXOGLB J002407.9-720454,6.032975,-72.081883,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.5-720450 ,6.03159,-72.080686,0.076
627,CXOGLB J002407.9-720454,6.033017,-72.081878,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.5-720450 ,6.03159,-72.080686,0.076
628,CXOGLB J002406.0-720456,6.024983,-72.082272,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.5-720450 ,6.03159,-72.080686,0.155
629,CXOGLB J002406.3-720443,6.026558,-72.078611,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.5-720450 ,6.03159,-72.080686,0.155
630,CXOGLB J002405.6-720449,6.023521,-72.080333,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.5-720450 ,6.03159,-72.080686,0.15
631,CXOGLB J002405.6-720449,6.023529,-72.080314,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.5-720450 ,6.03159,-72.080686,0.15
632,CXOGLB J002406.3-720443,6.026542,-72.078603,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.5-720450 ,6.03159,-72.080686,0.156
633,CXOGLB J002408.2-720435,6.034517,-72.076608,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.7-720431 ,6.032338,-72.075381,0.084
634,CXOGLB J002408.2-720435,6.034529,-72.076575,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.7-720431 ,6.032338,-72.075381,0.082
635,CXOGLB J002407.7-720527,6.032371,-72.0909,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.8-720524 ,6.0328,-72.090147,0.046
636,CXOGLB J002407.7-720527,6.032267,-72.090875,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.8-720524 ,6.0328,-72.090147,0.045
637,CXOGLB J002407.7-720527,6.032371,-72.0909,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.7-720527 ,6.032464,-72.090925,0.002
638,CXOGLB J002407.7-720527,6.032267,-72.090875,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.7-720527 ,6.032464,-72.090925,0.005
639,CXOGLB J002407.1-720545,6.029738,-72.096053,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.7-720554 ,6.032102,-72.098339,0.144
640,CXOGLB J002407.1-720545,6.029675,-72.096033,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.7-720554 ,6.032102,-72.098339,0.145
641,CXOGLB J002406.3-720443,6.026558,-72.078611,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.8-720441 ,6.032612,-72.078232,0.114
642,CXOGLB J002406.3-720443,6.026542,-72.078603,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.8-720441 ,6.032612,-72.078232,0.114
643,CXOGLB J002408.2-720435,6.034517,-72.076608,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.8-720441 ,6.032612,-72.078232,0.104
644,CXOGLB J002408.2-720435,6.034529,-72.076575,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.8-720441 ,6.032612,-72.078232,0.106
645,CXOGLB J002406.3-720443,6.026558,-72.078611,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.9-720439 ,6.033218,-72.077723,0.134
646,CXOGLB J002410.0-720441,6.041879,-72.078128,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.9-720439 ,6.033218,-72.077723,0.162
647,CXOGLB J002410.0-720441,6.041867,-72.078111,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.9-720439 ,6.033218,-72.077723,0.161
648,CXOGLB J002406.3-720443,6.026542,-72.078603,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.9-720439 ,6.033218,-72.077723,0.134
649,CXOGLB J002408.2-720435,6.034517,-72.076608,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.9-720439 ,6.033218,-72.077723,0.071
650,CXOGLB J002408.2-720435,6.034529,-72.076575,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.9-720439 ,6.033218,-72.077723,0.073
651,CXOGLB J002407.9-720454,6.032975,-72.081883,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.9-720448 ,6.033256,-72.08014,0.105
652,CXOGLB J002407.9-720454,6.033017,-72.081878,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.9-720448 ,6.033256,-72.08014,0.104
653,CXOGLB J002406.3-720443,6.026558,-72.078611,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.9-720448 ,6.033256,-72.08014,0.154
654,CXOGLB J002406.3-720443,6.026542,-72.078603,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.9-720448 ,6.033256,-72.08014,0.155
655,CXOGLB J002406.0-720456,6.024962,-72.082272,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.9-720454 ,6.033178,-72.081913,0.153
656,CXOGLB J002408.4-720500,6.035312,-72.083417,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.9-720454 ,6.033178,-72.081913,0.098
657,CXOGLB J002408.4-720500,6.035246,-72.083414,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.9-720454 ,6.033178,-72.081913,0.098
658,CXOGLB J002407.9-720454,6.032975,-72.081883,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.9-720454 ,6.033178,-72.081913,0.004
659,CXOGLB J002407.9-720454,6.033017,-72.081878,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.9-720454 ,6.033178,-72.081913,0.004
660,CXOGLB J002406.0-720456,6.024983,-72.082272,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.9-720454 ,6.033178,-72.081913,0.153
661,CXOGLB J002408.4-720500,6.035312,-72.083417,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.9-720502 ,6.033214,-72.083904,0.049
662,CXOGLB J002408.4-720500,6.035246,-72.083414,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.9-720502 ,6.033214,-72.083904,0.048
663,CXOGLB J002407.9-720454,6.032975,-72.081883,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.9-720502 ,6.033214,-72.083904,0.121
664,CXOGLB J002407.9-720454,6.033017,-72.081878,GC47TUCCXO      ,CHANDRA      ,2CXO J002407.9-720502 ,6.033214,-72.083904,0.122
665,CXOGLB J002407.9-720454,6.032975,-72.081883,GC47TUCCXO      ,CHANDRA      ,2CXO J002408.1-720447 ,6.034109,-72.079929,0.119
666,CXOGLB J002407.9-720454,6.033017,-72.081878,GC47TUCCXO      ,CHANDRA      ,2CXO J002408.1-720447 ,6.034109,-72.079929,0.119
667,CXOGLB J002406.3-720443,6.026558,-72.078611,GC47TUCCXO      ,CHANDRA      ,2CXO J002408.1-720447 ,6.034109,-72.079929,0.16
668,CXOGLB J002406.3-720443,6.026542,-72.078603,GC47TUCCXO      ,CHANDRA      ,2CXO J002408.1-720447 ,6.034109,-72.079929,0.161
669,CXOGLB J002408.4-720500,6.035312,-72.083417,GC47TUCCXO      ,CHANDRA      ,2CXO J002408.1-720451 ,6.033777,-72.080884,0.155
670,CXOGLB J002408.4-720500,6.035246,-72.083414,GC47TUCCXO      ,CHANDRA      ,2CXO J002408.1-720451 ,6.033777,-72.080884,0.154
671,CXOGLB J002407.9-720454,6.032975,-72.081883,GC47TUCCXO      ,CHANDRA      ,2CXO J002408.1-720451 ,6.033777,-72.080884,0.062
672,CXOGLB J002407.9-720454,6.033017,-72.081878,GC47TUCCXO      ,CHANDRA      ,2CXO J002408.1-720451 ,6.033777,-72.080884,0.061
673,CXOGLB J002408.2-720435,6.034517,-72.076608,GC47TUCCXO      ,CHANDRA      ,2CXO J002408.3-720431 ,6.03472,-72.075417,0.072
674,CXOGLB J002408.2-720435,6.034529,-72.076575,GC47TUCCXO      ,CHANDRA      ,2CXO J002408.3-720431 ,6.03472,-72.075417,0.07
675,CXOGLB J002408.2-720435,6.034517,-72.076608,GC47TUCCXO      ,CHANDRA      ,2CXO J002408.3-720434 ,6.034756,-72.076117,0.03
676,CXOGLB J002408.2-720435,6.034529,-72.076575,GC47TUCCXO      ,CHANDRA      ,2CXO J002408.3-720434 ,6.034756,-72.076117,0.028
677,CXOGLB J002410.0-720441,6.041879,-72.078128,GC47TUCCXO      ,CHANDRA      ,2CXO J002408.3-720435 ,6.034675,-72.076618,0.161
678,CXOGLB J002410.0-720441,6.041867,-72.078111,GC47TUCCXO      ,CHANDRA      ,2CXO J002408.3-720435 ,6.034675,-72.076618,0.16
679,CXOGLB J002408.2-720435,6.034517,-72.076608,GC47TUCCXO      ,CHANDRA      ,2CXO J002408.3-720435 ,6.034675,-72.076618,0.003
680,CXOGLB J002408.2-720435,6.034529,-72.076575,GC47TUCCXO      ,CHANDRA      ,2CXO J002408.3-720435 ,6.034675,-72.076618,0.004
681,CXOGLB J002408.4-720500,6.035312,-72.083417,GC47TUCCXO      ,CHANDRA      ,2CXO J002408.4-720500 ,6.035411,-72.083435,0.002
682,CXOGLB J002408.4-720500,6.035246,-72.083414,GC47TUCCXO      ,CHANDRA      ,2CXO J002408.4-720500 ,6.035411,-72.083435,0.003
683,CXOGLB J002407.9-720454,6.032975,-72.081883,GC47TUCCXO      ,CHANDRA      ,2CXO J002408.4-720500 ,6.035411,-72.083435,0.103
684,CXOGLB J002407.9-720454,6.033017,-72.081878,GC47TUCCXO      ,CHANDRA      ,2CXO J002408.4-720500 ,6.035411,-72.083435,0.103
685,CXOGLB J002410.0-720441,6.041879,-72.078128,GC47TUCCXO      ,CHANDRA      ,2CXO J002408.5-720438 ,6.03566,-72.077473,0.121
686,CXOGLB J002410.0-720441,6.041867,-72.078111,GC47TUCCXO      ,CHANDRA      ,2CXO J002408.5-720438 ,6.03566,-72.077473,0.121
687,CXOGLB J002408.2-720435,6.034517,-72.076608,GC47TUCCXO      ,CHANDRA      ,2CXO J002408.5-720438 ,6.03566,-72.077473,0.056
688,CXOGLB J002408.2-720435,6.034529,-72.076575,GC47TUCCXO      ,CHANDRA      ,2CXO J002408.5-720438 ,6.03566,-72.077473,0.058
689,CXOGLB J002408.4-720500,6.035312,-72.083417,GC47TUCCXO      ,CHANDRA      ,2CXO J002408.5-720456 ,6.035546,-72.082327,0.065
690,CXOGLB J002408.4-720500,6.035246,-72.083414,GC47TUCCXO      ,CHANDRA      ,2CXO J002408.5-720456 ,6.035546,-72.082327,0.065
691,CXOGLB J002407.9-720454,6.032975,-72.081883,GC47TUCCXO      ,CHANDRA      ,2CXO J002408.5-720456 ,6.035546,-72.082327,0.054
692,CXOGLB J002407.9-720454,6.033017,-72.081878,GC47TUCCXO      ,CHANDRA      ,2CXO J002408.5-720456 ,6.035546,-72.082327,0.054
693,CXOGLB J002409.2-720543,6.038412,-72.095519,GC47TUCCXO      ,CHANDRA      ,2CXO J002408.5-720535 ,6.035819,-72.093124,0.151
694,CXOGLB J002409.2-720543,6.038517,-72.095497,GC47TUCCXO      ,CHANDRA      ,2CXO J002408.5-720535 ,6.035819,-72.093124,0.151
695,CXOGLB J002407.7-720527,6.032371,-72.0909,GC47TUCCXO      ,CHANDRA      ,2CXO J002408.5-720535 ,6.035819,-72.093124,0.148
696,CXOGLB J002407.7-720527,6.032267,-72.090875,GC47TUCCXO      ,CHANDRA      ,2CXO J002408.5-720535 ,6.035819,-72.093124,0.15
