obs_id,class,src_n,src_id,significance,photflux_aper_lolim_m,photflux_aper_lolim_b,photflux_aper_m,photflux_aper_hilim_m,photflux_aper_lolim_h,photflux_aper_s,photflux_aper_hilim_h,photflux_aper_hilim_s,photflux_aper_lolim_s,photflux_aper_b,photflux_aper_h,photflux_aper_hilim_b,flux_aper_hilim_m,flux_aper_b,photflux_aper,flux_aper_lolim_s,flux_aper_s,flux_aper_m,flux_aper_hilim_b,flux_aper_lolim_b,flux_aper_lolim,photflux_aper_lolim,flux_aper_h,flux_aper_hilim_h,photflux_aper_hilim,flux_aper_lolim_m,flux_aper_lolim_h,flux_aper,flux_aper_hilim,flux_aper_hilim_s,var_prob,var_min,var_max,var_inter_sigma,var_index,var_mean,var_inter_prob,kp_prob,var_sigma,ks_prob,var_inter_index,hard_ms,hard_ms_lolim,hard_hm,hard_hm_lolim,hard_ms_hilim,hard_hs_hilim,hard_hs_lolim,hard_hs,hard_hm_hilim
CV_OBS_627,CV,CXOGLB J002410.6-72051,CV0090,6.98,-7.009661145212399,-6.324955264044108,-6.740884155814934,-6.575935474582512,-8.06514819703434,-6.627824713884936,-6.809948582240794,-6.47069800221202,-6.896538377905295,-6.160082224321319,-7.087459117209362,-6.046772028440146,-15.189700258959832,-15.067374055978222,-6.5249509227183875,-15.704652851666381,-15.435807539373805,-15.354479485094124,-14.931443104927634,-15.280420142286275,-15.71683450953225,-6.832513116697168,,-15.451487743658964,-6.353067207859473,-15.623423042943488,,-15.47755576649368,-15.2426191565942,-15.2786841193941,0.459,0.00018125,0.0002613,1.677825e-07,0.0,0.00018385,0.4592500000000001,0.244,9.0045e-06,0.1655,2.5,-0.1499,-0.4366,-0.3148,-0.6802,0.1593,-0.0993,-0.7751,-0.4585,0.0668
CV_OBS_638,CV,CXOGLB J002410.7-72042,CV0091,23.78,-6.003007018109294,-5.158828305500468,-5.92299567320665,-5.855737226238008,-5.4061603389187285,-6.246110668540165,-5.310868802765501,-6.1463626180414055,-6.385208208043583,-5.119300710781299,-5.354577730650909,-5.083072533887007,-14.44454278279535,-13.420673796244746,-5.559739696950351,-15.201418405271454,-15.062231432950066,-14.511872503752544,-13.384470776362868,-13.4601714416221,-13.860127837189168,-5.61023163906202,-13.454816631784597,-13.411056357259984,-5.506444365703222,-14.591760034688152,-13.506541949004813,-13.812515941933512,-13.770457911920435,-14.962573502059374,0.44725,0.0012062000000000002,0.0024170000000000003,1.05845e-06,0.5,0.001301025,0.7255,0.8422499999999999,0.00016746749999999998,0.6759999999999999,4.5,0.3548,0.2205,0.5771,0.5091,0.4866,0.8276,0.7152,0.7733,0.6402
CV_OBS_644,CV,CXOGLB J002410.7-72042,CV0091,23.78,-5.891096872332687,-5.240709966975696,-5.6399749108106025,-5.489454989793388,-5.589729035747816,-6.298598827397959,-5.2473370568790285,-6.3983745204460565,-6.52102520318838,-5.090069740247169,-5.385630160451711,-4.984221243610959,-14.04774046340918,-13.490663041982355,-5.536614730783938,-15.339422087202626,-15.130244876657933,-14.195383583012744,-13.379031564355712,-13.64130390042619,-13.83392528264292,-5.716608302702872,-13.553152289844189,-13.414764936634224,-5.365651727402925,-14.43842163169904,-13.757210190521324,-13.653210342308366,-13.526663903522156,-15.072405734886777,0.7033333333333333,0.0010129333333333333,0.0025066666666666666,1.05845e-06,2.6666666666666665,0.001741,0.7255,0.65,0.0006624999999999999,0.7953333333333333,4.5,0.9994,0.7002,0.3036,0.0418,1.0,1.0,0.8189,0.9994,0.534
CV_OBS_642,CV,CXOGLB J002410.7-72042,CV0091,23.78,-6.048468209457653,-5.369775589247569,-5.747389659432629,-5.579054594078028,-5.7447274948966935,-6.3197949503171875,-5.3312414582490435,-6.365623505911633,-6.696503731831493,-5.197568373569276,-5.485053994691997,-5.074636332645898,-14.13353543402826,-13.643974142806876,-5.641798562788754,-15.486049614434485,-15.215055977930092,-14.30198649606082,-13.521000868326645,-13.81616096294358,-14.026025943085745,-5.856211033821748,-13.719649306953995,-13.565910361582107,-5.4379237418682385,-14.602929450040591,-13.979224511806445,-13.807256040064033,-13.66653257309463,-15.081613149791165,0.41100000000000003,0.0011823666666666668,0.0016370000000000002,1.05845e-06,0.0,0.0013067666666666663,0.7255,0.6076666666666667,0.00014208333333333336,0.4993333333333334,4.5,0.9994,0.6065,0.326,0.0244,1.0,1.0,0.7639,0.9994,0.5853
CV_OBS_645,CV,CXOGLB J002410.7-72042,CV0091,23.78,-6.1049091030656015,-5.1998330097986365,-5.7920964696139485,-5.619788758288393,-5.408378961786681,-6.288625832199391,-5.124822940185296,-6.397831448621003,-6.472448226640275,-5.057942316158605,-5.239954672034188,-4.95663772197887,-14.216596718877435,-13.456801414362351,-5.491604966866947,-15.288717644004164,-15.122540697464624,-14.388807939131565,-13.35556141053216,-13.598599459218454,-13.784468181508705,-5.657482574353528,-13.487449007095787,-13.366430557445907,-5.331556305484238,-14.701583619938704,-13.655804284128564,-13.622420579105055,-13.507784566395907,-15.073618410216163,0.39433333333333337,0.0017635666666666668,0.002776333333333333,1.05845e-06,0.0,0.0018797999999999998,0.7255,0.38566666666666666,0.00018147333333333327,0.4076666666666666,4.5,0.9994,0.6102,0.5759,0.3616,1.0,1.0,0.8701,0.9994,0.7464
CV_OBS_639,CV,CXOGLB J002410.7-72042,CV0091,23.78,-5.99225222199926,-5.199214209672237,-5.909389292171594,-5.840132152907432,-5.480959961351656,-6.226067352532356,-5.375202421039238,-6.1249387366083,-6.36794783329419,-5.155647103689106,-5.424812155072338,-5.116111542111518,-14.431563585583115,-13.486516043295744,-5.599489640559356,-15.130005999878259,-14.988006885340743,-14.501138311007116,-13.44696698379756,-13.53003079050004,-13.834256507352194,-5.654759617336307,-13.533428927613645,-13.483729117270661,-5.545328892537078,-14.584025588623435,-13.589560213789651,-13.78197681270844,-13.735424174750964,-14.88706002391592,0.7555000000000001,0.0008569750000000001,0.003721625,1.05845e-06,3.25,0.001195625,0.7255,0.56125,0.00041374,0.63225,4.5,0.3473,0.20800000000000002,0.5109,0.4304,0.4841,0.7951,0.6577,0.7295,0.5853
CV_OBS_643,CV,CXOGLB J002410.7-72042,CV0091,23.78,-6.393003281332421,-5.761201437286083,-6.047307938526359,-5.998699066979582,-5.761953896871206,-6.276545886948091,-5.125228362815702,-5.925915310971758,-6.866176624264564,-5.311135431945208,-5.336110701377339,-5.103528899520723,-14.39869169315556,-13.509199047989144,-5.721383566332167,-15.395669681718104,-15.212948776716402,-14.648723131680356,-13.301638433944891,-13.959002307576512,-13.953309778629944,-6.159517512786557,-13.497846107128641,-13.281581358170344,-5.338357659427427,-14.996784245513094,-13.947690900352676,-13.503485481302256,-13.291494119044767,-15.061786495945096,0.4959266666666668,0.0011396182499999997,0.002579496916666666,1.05845e-06,0.6441666666666666,0.0012409432500000016,0.7255,0.5933933333333334,0.00019580043833333327,0.573923333333333,4.5,-0.9994,-1.0,0.9994,0.6465,1.0,1.0,0.5903,0.9994,1.0
CV_OBS_635,CV,CXOGLB J002410.7-72042,CV0091,23.78,-6.747389659432629,-5.328456914737426,-6.44648105985103,-6.278024598414048,-5.553618187777559,-6.484656106911618,-5.391260080931212,-6.268491816403975,-6.934793871945687,-5.248720896016658,-5.46495918674884,-5.181312336558486,-14.752763450493234,-13.528708288941061,-5.709818421528945,-15.667763584508554,-15.217742426336699,-14.921180816901149,-13.461426266193145,-13.608359296507613,-13.914314382806053,-5.807761597788824,-13.544546031221373,-13.470826396738277,-5.568504359023086,-15.222283261390373,-13.633203616713269,-13.824309200265171,-13.75004442865769,-15.010149890396821,0.773,0.0007387666666666668,0.0027418000000000004,1.05845e-06,2.6666666666666665,0.0009039666666666666,0.7255,0.7490000000000001,0.0002692953333333333,0.5563333333333333,4.5,-0.0162,-0.3604,0.8170000000000001,0.7227,0.3529,0.9163,0.7139,0.8257,0.8938
CV_OBS_636,CV,CXOGLB J002410.7-72042,CV0091,23.78,-6.536405597812999,-5.424119684319353,-6.311046537362581,-6.163422725159352,-5.682563503464902,-6.650722472532045,-5.497982785172851,-6.397505931192719,-7.331987028358167,-5.335358024443875,-5.5805399272139296,-5.261695206925896,-14.73849922680172,-13.709742730605482,-5.798106043021972,-16.19695278950887,-15.515700160653214,-14.886056647693165,-13.636012170251508,-13.798329820353418,-14.103098621573556,-5.907956231276346,-13.727694155597913,-13.645123577483766,-5.637072902674097,-15.1114274031424,-13.829738284605046,-14.001795169826375,-13.919622474118292,-15.262489309326524,0.5086666666666667,0.0006172666666666667,0.0014008666666666667,1.05845e-06,0.6666666666666666,0.0007486000000000001,0.7255,0.7416666666666667,0.00015235000000000002,0.6970000000000001,4.5,0.3136,-0.0344,0.6933,0.5678,0.6415,0.9375,0.7152,0.8420000000000001,0.8026
CV_OBS_637,CV,CXOGLB J002410.7-72042,CV0091,23.78,-6.4224089883084865,-5.64994590642097,-6.156878456570954,-5.926648297613099,-6.154405906839975,-6.053400374984868,-5.491604966866947,-5.764471553092451,-7.3086532358651795,-5.348915910756989,-5.7073009969560715,-5.180456064458132,-14.516555351901465,-13.645315446045272,-5.834203879837401,-15.593959731540703,-15.255720495951618,-14.802995271976956,-13.476904161747433,-13.946153573147747,-14.345679038296321,-6.223454260246794,-13.686132779630844,-13.470569645633015,-5.287889292524383,-15.978810700930062,-14.179076412118686,-13.950743202767773,-13.745180120765598,-14.771856392402258,0.451,0.0009591000000000001,0.0013859999999999999,1.05845e-06,0.0,0.001019,0.7255,0.84,9.698e-05,0.8140000000000001,4.5,-0.396,-1.0,0.9994,0.2892,0.0394,0.7477,-0.0431,0.3848,1.0
CV_OBS_641,CV,CXOGLB J002410.7-72042,CV0091,23.78,-5.912928794093465,-5.172501491866542,-5.8425432318657755,-5.781989957015637,-5.4805658050862975,-6.202871012203448,-5.382056565171027,-6.107293362194334,-6.325598187154719,-5.133299243957501,-5.428524096318057,-5.097344524782074,-14.3767507096021,-13.405386490839904,-5.5800838847542416,-15.132002489655047,-15.009306039320247,-14.437231456983481,-13.369470428573177,-13.44454278279535,-13.845229824952852,-5.6299127165647995,-13.447940465812115,-13.401428336517858,-5.526247425134983,-14.507379277956808,-13.499900808084275,-13.798041660176713,-13.754460683114822,-14.913640169325252,0.4935,0.001152175,0.001622875,1.05845e-06,1.75,0.001255325,0.7255,0.8270000000000001,0.0001140675,0.7495,4.5,0.391,0.2705,0.4472,0.3716,0.5078,0.7764,0.6465,0.7146,0.5191
CV_OBS_640,CV,CXOGLB J002410.7-72042,CV0091,23.78,-6.083072533887007,-5.2227182083289865,-5.995678626217357,-5.922632094715843,-5.4825401734597685,-6.223226197587893,-5.381638068890122,-6.1249387366083,-6.3598168080786595,-5.180061430644606,-5.429106963781606,-5.141222262694551,-14.499214827082545,-13.483332440900956,-5.622071172263863,-15.154096161101215,-15.017502630802287,-14.57202728639179,-13.44454278279535,-13.525929496784954,-13.829875490513055,-5.676022275204753,-13.523168371487738,-13.47560387789616,-5.569235009710642,-14.659555885159884,-13.576754126063195,-13.779372246918598,-13.734286189359976,-14.919373513078193,0.483,0.00106155,0.0019231,1.05845e-06,0.75,0.00112705,0.7255,0.5455,0.0001179275,0.4775,4.5,0.2536,0.1093,0.5771,0.5028,0.3966,0.7889,0.6565,0.7258,0.6452
CV_OBS_634,CV,CXOGLB J002410.7-72042,CV0091,23.78,-5.996970529446383,-5.3720200101700195,-5.656985502849232,-5.46864883541694,-6.0720653182588205,-6.329658824663055,-5.409381051793422,-6.077170780333352,-6.716682015929737,-5.128952738694499,-5.624885315307775,-4.981299501333757,-14.020497151212599,-13.708631149548413,-5.6195716653161645,-15.498778323634674,-15.207406682337837,-14.208800753501125,-13.557833914215278,-13.959397659885926,-14.204629854031095,-5.913633049801938,-13.845576026885354,-13.629857152948894,-5.207017511659582,-14.576754126063195,-14.292600168866752,-13.874920140616288,-13.694154418141544,-15.067997775807498,0.5035000000000001,0.0012454,0.0021335,1.05845e-06,0.5,0.0013579,0.7255,0.493,0.00017755,0.4545,4.5,0.9994,0.4616,0.0962,-0.2892,1.0,1.0,0.5003,0.9994,0.4441
CV_OBS_647,CV,CXOGLB J002411.8-72044,CV0092,5.0,-7.455064234118497,-6.323123568026862,-6.835349784065702,-6.599807511407424,,-6.391687957302673,-6.6599526823386075,-6.202663199224651,-6.7642191296724405,-6.063536525995254,,-5.9097419470686825,-15.273028416317125,-14.648010544564366,-6.547968096343187,-15.629671992220487,-15.2572748686953,-15.526221165353274,-14.490931954982841,-14.916855856856946,-15.391682606245425,-6.864950079261043,-14.706416486503885,-14.431798275933005,-6.0886079887960545,-16.20746823809869,-15.93704216591549,-14.89742052482378,-14.682098511644414,-15.068237111518824,0.48700000000000004,0.00016855,0.00024930000000000004,4.32e-07,0.0,0.00017145,0.42700000000000005,0.265,9.175499999999999e-06,0.29350000000000004,1.6666666666666667,-0.5372,-0.8064,0.025,-0.6877,-0.17800000000000002,-0.3304,-1.0,-0.9994,0.4104
CV_OBS_652,CV,CXOGLB J002411.8-72044,CV0092,5.0,,-6.709965388637482,,,,,,,,-6.471726222832956,,-6.3187587626244115,,-15.605723473232178,-6.471726222832956,,,,-15.374276090474243,-16.134008199873723,-16.134008199873723,-6.709965388637482,,,-6.3187587626244115,,,-15.605723473232178,-15.374276090474243,,0.5975,7.359e-05,0.00016802,4.32e-07,1.5,9.373e-05,0.42700000000000005,0.8714999999999999,2.64945e-05,0.5865,1.6666666666666667,,,,,,,,,
CV_OBS_648,CV,CXOGLB J002411.8-72044,CV0092,5.0,,,,-6.353400248279628,,,-6.204954629578875,-5.7741740085381075,,,,-5.825068406471558,,,,,-14.389978975335856,,-14.237246435066625,,,,,,-5.461551948289783,,,-14.691008970999837,-14.156798377573436,-14.088948979671875,,,,4.32e-07,,,0.42700000000000005,,,,1.6666666666666667,-0.9994,-1.0,0.9994,-0.2192,-0.2829,-0.138,-1.0,-0.9994,1.0
CV_OBS_653,CV,CXOGLB J002411.8-72044,CV0092,5.0,-6.964570261815451,-6.090925598599097,-6.135133085671474,-5.876148359032914,,-6.050512410053496,-6.177831920631983,-5.797239312606799,-6.731656086048934,-5.613857891069182,,-5.400772137226204,-14.5815329790534,-14.644548479873484,-5.993983460445963,-15.586365002801445,-14.9051796196452,-14.833273944419947,-14.437469231137738,-15.0548269538261,-15.439167150613706,-6.558658412417081,,-14.240709966975697,-5.723365890931853,-15.502379350218714,,-14.904917865052507,-14.44833656702628,-14.651889931519758,0.46299999999999997,0.0007216,0.001295,4.32e-07,0.0,0.0008055,0.42700000000000005,0.184,0.0001113,0.578,1.6666666666666667,-0.1012,-0.5528,-0.9994,-1.0,0.3716,-0.1555,-1.0,-0.9994,-0.0868
CV_OBS_649,CV,CXOGLB J002411.8-72044,CV0092,5.0,,-6.507938395487401,,,,,,,,-6.311580177997289,,-6.176917203467196,,-15.538201442474891,-6.311580177997289,,,,-15.31140222491883,-16.04081545726881,-16.04081545726881,-6.507938395487401,,,-6.176917203467196,,,-15.538201442474891,-15.31140222491883,,0.546,0.0001228,0.00024905,4.32e-07,0.5,0.00013376,0.42700000000000005,0.8185,1.79565e-05,0.4405,1.6666666666666667,,,,,,,,,
CV_OBS_646,CV,CXOGLB J002411.8-72044,CV0092,5.0,-6.924453038607469,-6.224316750973957,-6.5689580546641135,-6.384470776362868,,-6.497709472085228,-6.6730500058340025,-6.2901366825595995,-6.947690900352678,-6.005462895701503,-6.9601894458516504,-5.860750782428392,-14.923359556329654,-14.830031826003108,-6.472421650494607,-15.916497380169732,-15.40837896178668,-15.107794054024227,-14.677160727313678,-15.085339569410774,-15.492481444423575,-6.780729914114604,,-15.055024091587953,-6.069091701760843,-15.46318913400846,,-15.178863285587358,-14.917492882624046,-15.180521871637875,0.48200000000000004,0.00018355,0.0002742,4.32e-07,0.0,0.00018705,0.42700000000000005,0.42200000000000004,1.0289000000000001e-05,0.4325,1.6666666666666667,-0.1399,-0.4828,-0.4035,-0.7564,0.253,-0.1043,-0.8476,-0.5347,0.0156
CV_OBS_655,CV,CXOGLB J002411.8-72044,CV0092,5.0,,-7.246723429815582,,-6.308211475597303,,-6.1191864077192095,-6.114186625339512,-5.830325565941192,-7.374481771028362,-5.9677842967020185,,-5.690369832574102,-14.89928491342692,-14.938924676370206,-6.337950835022154,-16.199901819825225,-14.944621668625,,-14.67366413907125,-15.916855856856946,-16.336746788773667,-7.6069515335832225,,-14.270997290727811,-5.922759312567624,,,-15.242793826721213,-14.565231557950847,-14.66837028237007,,,,4.32e-07,,,0.42700000000000005,,,,1.6666666666666667,-0.9994,-1.0,0.9994,-0.1518,-0.2829,-0.0668,-1.0,-0.9994,1.0
CV_OBS_658,CV,CXOGLB J002415.8-72043,CV0093,21.99,-6.219682687859849,-5.428291168191311,-6.058289851058353,-5.946537395074545,-5.873868592738017,-6.26129869956529,-5.652084813498309,-6.09285746899686,-6.562249437179612,-5.339608901597534,-5.749092300299144,-5.2659205927194055,-14.576426480267266,-13.800793520838342,-5.8080294844433125,-15.370182803981486,-15.069101885589895,-14.688034339631633,-13.727230413448241,-13.889747082646597,-14.203765742868875,-5.9248912035835,-13.862645888629267,-13.765735875621212,-5.641094789686951,-14.849550590539119,-13.987584625237567,-14.09092693719838,-14.002187831313016,-14.900664722314042,0.4595,0.0005511,0.000931825,4.977e-06,0.0,0.0005766,0.9986,0.42200000000000004,5.164825e-05,0.4285,7.6,0.2024,-0.0543,0.3548,0.17800000000000002,0.4578,0.7052,0.3292,0.5297,0.5153
CV_OBS_662,CV,CXOGLB J002415.8-72043,CV0093,21.99,-5.500175504160421,-4.84103473961659,-5.451364940185249,-5.4098271684036865,-5.4109444689476565,-5.479385478121763,-5.313185045492683,-5.432738307646126,-5.531504975492932,-4.812197361281581,-5.359319846722335,-4.7854210464295015,-14.01904268377038,-13.371611069949687,-5.2627405478986375,-14.323123568026865,-14.270916242956385,-14.060630529925339,-13.34447740374658,-13.40044440901402,-13.803239803901208,-5.3064858547524025,-13.533577277566206,-13.487449007095787,-5.22373478173189,-14.109411332294512,-13.585360853262989,-13.761007013115856,-13.722863151531124,-14.224316750973955,1.0,0.00070345,0.0117295,4.977e-06,9.0,0.00262875,0.9986,0.997,0.0022675,0.9640000000000001,7.6,0.03,-0.0443,0.1099,0.0344,0.1056,0.2155,0.0606,0.1387,0.1818
CV_OBS_664,CV,CXOGLB J002415.8-72043,CV0093,21.99,-5.391687957302673,-4.687399560738741,-5.351054817834329,-5.313810765755976,-5.292429823902063,-5.244048958995868,-5.208800753501125,-5.2081690523251645,-5.2832456425673024,-4.663940722133652,-5.248643900274606,-4.641684359917805,-13.96417017474717,-13.294649537114287,-5.085455876105431,-14.125750177221596,-14.086557045140605,-14.00126128374418,-13.272296116314644,-13.31821623353212,-13.715393327929707,-5.123101220791538,-13.473531487530522,-13.433680378475186,-5.050795462056981,-14.041961983901665,-13.517412230473232,-13.681064775952676,-13.649368265928548,-14.050658793229502,0.8751999999999999,0.0009804,0.0122172,4.977e-06,6.8,0.00305204,0.9986,0.9552,0.0019974600000000004,0.9326,7.6,-0.1224,-0.1818,0.1174,0.0531,-0.0631,0.0581,-0.0693,-0.005,0.1805
CV_OBS_661,CV,CXOGLB J002415.8-72043,CV0093,21.99,-5.532096053477201,-4.793443955900972,-5.483861423282925,-5.442853857681637,-5.302421966348886,-5.407601153884437,-5.217885852520929,-5.366632554882993,-5.455683858252573,-4.7675121336470125,-5.2580609222708015,-4.743041847439069,-14.049489107014006,-13.273028416317125,-5.200866306697937,-14.254925208417944,-14.20683847075445,-14.090604454032896,-13.248566918180652,-13.299036821840449,-13.697054652542086,-5.241830219676492,-13.397614409894896,-13.357337668557966,-5.163979870177267,-14.138764381365961,-13.442011851775089,-13.659389338392927,-13.625075772856825,-14.165897344287204,0.7672,0.00107696,0.00864132,4.977e-06,5.2,0.00237068,0.9986,0.8744,0.001343926,0.7786000000000001,7.6,-0.0887,-0.1568,0.2573,0.193,-0.0181,0.2392,0.1068,0.1724,0.3204
CV_OBS_667,CV,CXOGLB J002415.8-72043,CV0093,21.99,-6.3935111495573524,-5.441531437476205,-5.96738123914928,-5.765229704839085,-6.0353632962114965,-5.894489815230027,-5.495393229358046,-5.683610248926804,-6.320481256304211,-5.248797905411647,-5.680061560019691,-5.1218230195084935,-14.44405956218149,-13.876475019057267,-5.6954663895934825,-15.17114684032336,-14.74521031260279,-14.64646844092224,-13.74521031260279,-14.07883394936226,-14.450301074763074,-5.964810491091553,-13.991825815993574,-13.802995271976956,-5.478835754765767,-15.072424345308885,-14.364315237452777,-14.16217491051066,-13.997412812020604,-14.534319788401726,0.5529999999999999,0.0015140000000000002,0.003604,4.977e-06,1.0,0.001835,0.9986,0.6920000000000001,0.0003964,0.5820000000000001,7.6,-0.1137,-0.4853,0.3748,0.0144,0.2842,0.6002,-0.0931,0.2786,0.6702
CV_OBS_665,CV,CXOGLB J002415.8-72043,CV0093,21.99,-6.3025962767995125,-5.1711468403233605,-5.68277265082358,-5.447331783887807,-5.7642191296724405,-5.609948503541013,-5.127319392848071,-5.3743789185750925,-6.229663558904852,-4.9457700901366035,-5.338187314462738,-4.798329820353419,-14.13353543402826,-13.577902836868288,-5.3882554556179,-14.97428461609866,-14.354381261757304,-14.369063880935807,-13.424004379796731,-13.83743559347698,-14.333669255698032,-5.718898424315847,-13.705754283861882,-13.483993769613953,-5.056584633808333,-14.988852639224202,-14.182897595743075,-13.960054740354296,-13.754033534216942,-14.118786583744981,0.281,0.003164,0.0038759999999999997,4.977e-06,0.0,0.003478,0.9986,0.462,0.0002795,0.701,7.6,-0.1249,-0.5365,0.441,0.0356,0.3254,0.6877,-0.0756,0.3423,0.7527
CV_OBS_657,CV,CXOGLB J002415.8-72043,CV0093,21.99,-5.735418270761922,-4.854803593885818,-5.482144581069972,-5.323306390375134,-6.405939098729582,-5.0379623134349885,-5.536704390037997,-4.91721462968355,-5.2181728470675734,-4.7205612117129805,-5.782779344355482,-4.623605557962733,-13.977159389123473,-13.566710314804974,-4.902347110559862,-14.026271941311972,-13.846185135655473,-14.136142038116029,-13.469800301796914,-13.70071066591232,-13.58190098450688,-5.231721616881479,-14.14996674231023,-13.904133546521456,-4.719348798090262,-14.38933983691012,-14.773142429711275,-13.04090229622115,-12.80768907358088,-13.725149679983337,0.6893333333333334,0.0019996666666666665,0.0065586666666666675,4.977e-06,1.3333333333333333,0.0029636666666666665,0.9986,0.978,0.0010885333333333334,0.9673333333333334,7.6,-0.4947,-0.6852,-0.2798,-0.619,-0.2705,-0.4728,-0.8676,-0.6958,0.0731
CV_OBS_660,CV,CXOGLB J002415.8-72043,CV0093,21.99,-5.936666641048252,-4.843148098929988,-5.647046088289912,-5.4749551929631535,-5.580870692258023,-5.121076266032434,-5.199351644636011,-5.000260654893432,-5.301290650557413,-4.721932669111338,-5.349498205121633,-4.631713115097869,-14.072321735862007,-13.210701388840556,-5.026936833374415,-14.095988116402614,-13.91578131326076,-14.24450627158488,-13.120560034004784,-13.331987028358169,-13.759405827025681,-5.3189886376142095,-13.3243132913006,-13.174119701063821,-4.861615188458523,-14.533874129581802,-13.555642874343972,-13.551989726960526,-13.414480616496462,-13.795066477645856,0.8185,0.0010144,0.0047175,4.977e-06,4.0,0.002261875,0.9986,0.91375,0.0013934249999999998,0.8542500000000001,7.6,-0.5597,-0.7389,0.35600000000000004,0.0631,-0.3392,-0.0169,-0.4941,-0.2636,0.604
CV_OBS_659,CV,CXOGLB J002415.8-72043,CV0093,21.99,-5.564792896759252,-4.8233300673318515,-5.489723155582645,-5.425737170292972,-5.431211787684653,-5.432503108895777,-5.289205900069673,-5.358922686674625,-5.5212892444872415,-4.778585762157661,-5.354479485094126,-4.738023808602186,-14.035127791362223,-13.334794371565401,-5.133819031773641,-14.210419287835574,-14.121650577782226,-14.099086932262333,-13.294221787171402,-13.379447555270565,-13.764623077597767,-5.239140426186938,-13.497709472085226,-13.432385557269154,-5.051332792065906,-14.174119701063821,-13.574465779501734,-13.685993659023707,-13.62027399143214,-14.04803141550709,0.7668,0.0008387399999999999,0.00520096,4.977e-06,4.6,0.00171618,0.9986,0.8542,0.000864182,0.6926,7.6,-0.075,-0.1918,0.1587,0.0493,0.0456,0.2042,-0.0344,0.0862,0.2655
CV_OBS_666,CV,CXOGLB J002415.8-72043,CV0093,21.99,-6.384049948343598,-5.447818661160665,-5.979638717352293,-5.773657912836369,-5.766496239658864,-6.313542489530889,-5.353106375832255,-6.02544225514642,-7.543937775545047,-5.258690791100432,-5.506960411682348,-5.133771752620354,-14.294136287716082,-13.657182685364267,-5.69217034671482,-16.369775589247567,-15.139362583226244,-14.499900808084275,-13.532243948755967,-13.846185135655473,-14.286867792640619,-5.941605865469457,-13.718739312944988,-13.561615892965285,-5.453306840081416,-14.904481957676847,-13.987584625237567,-14.045578983964178,-13.879557693126696,-14.851397345193904,0.5589999999999999,0.00116095,0.0026449999999999998,4.977e-06,1.0,0.001372,0.9986,0.4975000000000001,0.00031719999999999996,0.6425,7.6,0.3698,-0.0756,0.5272,0.233,0.7339,0.9338,0.4966,0.7533,0.7601
CV_OBS_663,CV,CXOGLB J002415.8-72043,CV0093,21.99,-5.374070507283705,-4.712422190921295,-5.335076106561918,-5.29929628285498,-5.2471068451154075,-5.379135524734878,-5.167363372403297,-5.3393242116614745,-5.425621435586917,-4.688670047696207,-5.205442248745238,-4.666351243485299,-13.89928491342692,-13.25204469309327,-5.121765531324956,-14.23062267392386,-14.184090349113223,-13.935167780261429,-13.229589868486096,-13.275724130399214,-13.675261260706801,-5.15924169860905,-13.410273743745766,-13.372122305420026,-5.0876185010812005,-13.973875483254547,-13.451979305094467,-13.641520721489089,-13.610341403718113,-14.144299169164565,0.8986000000000001,0.0011716060000000002,0.01049316,4.977e-06,6.4,0.00285752,0.9986,0.912,0.00168372,0.8754000000000002,7.6,0.0512,-0.0119,0.1499,0.0893,0.1143,0.2617,0.1368,0.1999,0.20800000000000002
CV_OBS_676,CV,CXOGLB J002416.9-72042,CV0094,38.28,-5.768785352037399,-4.777023550106608,-5.413525221428603,-5.228927216778804,-6.115657852352941,-4.99481948749622,-5.260348556290623,-4.86359655186601,-5.183758700008217,-4.632271453913024,-5.495801081460555,-4.523893283159809,-13.83386602969489,-13.474566446571181,-4.9833677330540915,-13.987584625237567,-13.798602875679551,-14.01836257534423,-13.364616795952502,-13.622147580993245,-14.072557773843734,-5.2447473166154674,-13.99869906697958,-13.747632485540102,-4.8226713185735255,-14.373762314853101,-14.758453519403453,-13.805891003735368,-13.644625115568388,-13.667359589612536,0.36000000000000004,0.003953000000000001,0.007314999999999999,1.98642e-06,0.0,0.004909,0.7998000000000001,0.4606666666666666,0.0009466666666666668,0.4113333333333333,4.2,-0.456,-0.6802,-0.0387,-0.4478,-0.193,-0.2155,-0.7664,-0.5134,0.3417
CV_OBS_673,CV,CXOGLB J002416.9-72042,CV0094,38.28,-5.435215615496013,-4.740884155814934,-5.393296258666326,-5.354970935278859,-5.420102130396897,-5.261219441515631,-5.325690111058524,-5.225337077462178,-5.300335679797627,-4.716472635138307,-5.370284667352868,-4.693146251306993,-13.969400278034051,-13.333575627481242,-5.1304983973027785,-14.085445301482364,-14.046288619572447,-14.007534852191956,-13.31033603498423,-13.358129454523688,-13.755529902309,-5.1698734560140664,-13.548674191510479,-13.504039605118294,-5.094290447611724,-14.049489107014006,-13.598599459218454,-13.718693863258178,-13.68489911325571,-14.010416710688993,0.316,0.00259672,0.0038165,1.98642e-06,0.4,0.00268928,0.7998000000000001,0.5718,0.00017210980000000002,0.4982,4.2,-0.1512,-0.2105,0.0287,-0.0418,-0.0906,-0.0568,-0.1905,-0.1237,0.0981
