obs_id,class,src_n,src_id,significance,photflux_aper_m,photflux_aper_hilim_h,photflux_aper_s,photflux_aper_hilim_m,photflux_aper_lolim_m,photflux_aper_h,photflux_aper_b,photflux_aper_lolim_s,photflux_aper_hilim_b,photflux_aper_hilim_s,photflux_aper_lolim_b,photflux_aper_lolim_h,flux_aper_b,photflux_aper_lolim,flux_aper_lolim,flux_aper,flux_aper_hilim_s,photflux_aper_hilim,flux_aper_s,flux_aper_lolim_s,flux_aper_hilim_m,flux_aper_lolim_b,flux_aper_m,flux_aper_hilim,flux_aper_lolim_h,flux_aper_h,flux_aper_lolim_m,flux_aper_hilim_h,photflux_aper,flux_aper_hilim_b,var_index,var_min,var_inter_index,kp_prob,var_mean,var_max,var_inter_sigma,var_prob,var_inter_prob,ks_prob,var_sigma,hard_ms,hard_hm,hard_hs_lolim,hard_hm_hilim,hard_ms_hilim,hard_hm_lolim,hard_ms_lolim,hard_hs,hard_hs_hilim
PULSAR_OBS_268,PULSAR,PSR J1745-2900,PL0081,107.91,-6.498256270372004,-4.816730156317195,-6.576590272266906,-6.2608233680892695,-7.062482107982652,-4.867420152340262,-4.712870379280888,-7.302017282800194,-4.662341108973858,-6.275642195773574,-4.774174008538107,-4.929592678259882,-13.015832872853013,-5.241593817800455,-13.47704107398858,-13.4087127349415,-14.442613117940493,-4.8394198332320855,-14.733533104559758,-16.07603103512453,-14.76145211231867,-13.078001568691725,-14.99869906697958,-13.313791086534286,-13.08207457793526,-13.018498511851751,-15.563042669330551,-12.962972120244224,-5.173632309358001,-12.961379838050293,0.0,0.0058735,5.5,0.7490000000000001,0.0059235,0.0059655,8.803350000000001e-05,0.07,0.75,0.5329999999999999,3.629e-05,-0.0425,0.9544,0.92,0.9825,0.4578,0.9188,-0.4953,0.9619,0.9925
PULSAR_OBS_255,PULSAR,PSR J1745-2900,PL0081,107.91,-6.532243948755967,-4.725380380908762,-6.957661569287565,-6.322575562298753,-6.95311480916229,-4.763462738511307,-4.618884919290148,-7.726158032886811,-4.580870692258023,-6.740167300936516,-4.66334017654558,-4.808548985535103,-12.840132152907431,-5.126546862664397,-13.278401062215428,-13.232973327901213,-15.591251393815757,-4.946247961886956,-15.685850225085884,-16.473896252560863,-14.709075440617244,-12.884389488325699,-14.916139199133427,-13.185756001200463,-12.878112014896322,-12.833569886156713,-15.326426203576947,-12.7956086680807,-5.0800479197143895,-12.802443786846464,5.0,0.0054295,5.5,0.958,0.007256500000000002,0.023125,8.803350000000001e-05,0.746,0.75,0.941,0.0026035,0.9994,0.9669,0.98,0.985,1.0,0.945,0.2455,0.9994,1.0
PULSAR_OBS_222,PULSAR,PSR J1745-2900,PL0081,107.91,-6.179995693191682,-4.717151397165356,-6.78975467498215,-5.970210529168145,-6.6010189333418685,-4.774174008538107,-4.617082864912469,-7.690153334939721,-4.562090964460501,-6.436756298859602,-4.684659523372711,-4.839831707041489,-12.864867348623227,-5.053294797732222,-13.227817333782337,-13.159661758122928,-15.302596276799513,-4.9205763405340965,-15.5537065257841,-16.425167719439237,-14.541815564429733,-12.931072388317927,-14.757458571701616,-13.099946824014756,-12.924818145381307,-12.857923538926716,-15.204676235670686,-12.799696817018413,-4.982646277929018,-12.807432546663456,6.5,0.0036340000000000005,5.5,1.0,0.0073254999999999995,0.016165000000000002,8.803350000000001e-05,0.9905,0.75,0.993,0.00378,0.9994,0.9269,0.9575,0.965,1.0,0.8776,0.2854,0.9994,1.0
PULSAR_OBS_279,PULSAR,PSR J1745-2900,PL0081,107.91,-6.340559218129682,-4.670398751643481,-7.0218650014675905,-6.195724232870907,-6.574628833561058,-4.702896349850743,-4.6311554931741785,-7.73305779248283,-4.599634726650062,-6.944621668625,-4.665345233116758,-4.738261452647462,-12.780677491580665,-4.9984144657139735,-13.115830056874175,-13.080660363212587,-15.810509686300634,-4.927650825410844,-15.749319630188035,-16.496416582837515,-14.741123370627868,-12.814741234703414,-14.886056647693165,-13.047849911264672,-12.817015032996418,-12.781989957015634,-15.12004441487725,-12.749336080536757,-4.962011076528742,-12.749092300299143,7.0,0.0072099999999999985,5.5,1.0,0.011015,0.018359999999999998,8.803350000000001e-05,0.9990000000000001,0.75,1.0,0.0032960000000000003,0.9994,0.9557,0.9888,0.9725,1.0,0.9363,0.5978,0.9994,1.0
PULSAR_OBS_278,PULSAR,PSR J1745-2900,PL0081,107.91,-6.508918586576812,-4.7939841232366565,-6.966111071406374,-6.336770365467133,-6.798329820353419,-4.8300318260031085,-4.749824051916075,-7.658985630682605,-4.7157949322982065,-6.787812395596043,-4.787013815263332,-4.869023308394382,-12.918292729902651,-5.221717033599432,-13.26218142231028,-13.222921151331954,-15.47237009912866,-5.110838415088678,-15.670384218254055,-16.495096608939786,-14.920456992597096,-12.955852379121275,-15.092534893234145,-13.186355639748705,-12.968187728669632,-12.928486194904911,-15.38195190328791,-12.8921119748172,-5.181908771752132,-12.883724412419456,0.0,0.008026499999999999,5.5,0.9690000000000001,0.008194499999999999,0.009736499999999999,8.803350000000001e-05,0.083,0.75,0.644,0.00022758,0.9994,0.9594,0.9788,0.9763,1.0,0.9375,0.3279,0.9994,1.0
PULSAR_OBS_263,PULSAR,PSR J1745-2900,PL0081,107.91,-6.70246336890833,-4.827397068790139,-6.828847923089657,-6.533132379645891,-7.2012103364648326,-4.884722408604098,-4.737311655698304,-7.657684362741878,-4.680685695909488,-6.551602896542232,-4.80271944187438,-4.9503943874050265,-12.928117992693874,-5.209053691470944,-13.387428045934826,-13.313633684854642,-15.373249146316605,-4.763544365330387,-15.601322075056942,-16.512744771734468,-15.027565723042636,-12.992252221999259,-15.29623203412076,-13.24805625667454,-12.986741334716484,-12.922268820347607,-15.742854446171448,-12.865822892423234,-4.928780981600027,-12.872571222148402,8.0,0.0024395,5.5,1.0,0.005772,0.014355000000000001,8.803350000000001e-05,1.0,0.75,1.0,0.0034774999999999997,0.1911,0.9994,0.9588,1.0,0.8663,0.9575,-0.4516,0.9994,1.0
PULSAR_OBS_229,PULSAR,PSR J1745-2900,PL0081,107.91,-6.602581457648653,-4.67264106561367,-6.946153573147748,-6.422163658707256,-6.945004138470859,-4.701802132890185,-4.558461961297839,-7.5264461240507705,-4.528855034839367,-6.657577319177793,-4.592609095529268,-4.735654492949909,-12.764471553092449,-5.05508818063283,-13.190762253926506,-13.15701253982335,-15.363111093016201,-4.963688159513512,-15.649364391741045,-16.475190207646754,-14.928854709548915,-12.796151536253765,-15.108462542327436,-13.124764590487858,-12.790484985457368,-12.756218083906205,-15.442492798094342,-12.726535727378652,-5.018880267770099,-12.734710374139171,9.0,0.0055025,5.5,1.0,0.0080865,0.016634999999999997,8.803350000000001e-05,1.0,0.75,1.0,0.004171500000000001,0.3136,0.9756,0.9775,0.9875,0.7077,0.9625,-0.1193,0.9894,0.9975
PULSAR_OBS_252,PULSAR,PSR J1745-2900,PL0081,107.91,-6.551136516261661,-4.669789215428471,-5.932557157223619,-6.240181122625174,-7.072665663370438,-4.7542406440327225,-4.6020599913279625,-6.7775436633207535,-4.519131076312832,-5.663540266151471,-4.711974464611637,-4.866780543267506,-12.818728228440538,-5.17826512298264,-13.326663675439432,-13.212523939336146,-14.487983030503873,-4.660011439131497,-14.766749990458901,-15.766749990458901,-14.831502516476965,-12.929962133392243,-15.111335213221821,-13.090192666133698,-12.928117992693874,-12.8153085691824,-15.633803683594417,-12.72561120444962,-5.057714087414848,-12.73423908328239,0.0,0.007405,5.5,0.191,0.007431999999999999,0.0074645000000000015,8.803350000000001e-05,0.1195,0.75,0.512,2.598e-05,-0.9994,0.9994,0.7664,1.0,-0.3779,0.9363,-1.0,0.8782,0.965
PULSAR_OBS_224,PULSAR,PSR J1745-2900,PL0081,107.91,-6.806172674742832,-4.892790030352131,-6.449160394934214,-6.675511766692344,-7.4254172197243,-4.968591535748375,-4.8170150329964185,-7.4905286478974515,-4.742081549685941,-6.168386144690901,-4.913996294381618,-5.066664589922349,-12.953895212753961,-5.3809208676941775,-13.437659544235395,-13.349162902315939,-15.024338466818941,-5.072427423966885,-15.325414397697086,-16.001895004543425,-15.251424383069008,-13.040910885632607,-15.368893276852209,-13.264875570642998,-13.038531444649214,-12.950394387405026,-15.871863567870186,-12.876801924968,-5.278263559059387,-12.881074247174224,0.0,0.004893,5.5,0.45299999999999996,0.0051095,0.005346,8.803350000000001e-05,0.184,0.75,0.669,0.0001807,-0.9994,0.9994,0.8751,1.0,-0.3254,0.9625,-1.0,0.9382,0.985
PULSAR_OBS_265,PULSAR,PSR J1745-2900,PL0081,107.91,-6.422623108082986,-4.572351628813069,-6.44891613481422,-6.200728391650128,-6.945386945443113,-4.619065536669297,-4.531800413927387,-7.189297139052884,-4.488517711373999,-6.200314909090898,-4.579879151914297,-4.671416550285798,-12.728855682050922,-5.019559643399049,-13.190380632886354,-13.137077827465019,-14.939679971311715,-4.8690271630962405,-15.199420378430869,-15.939679971311715,-14.84345084866822,-12.77858576215766,-15.08008551934057,-13.088301325751548,-12.807711387431882,-12.753255290276158,-15.63940658643475,-12.704652851666381,-4.965262482185966,-12.684029654543084,0.0,0.020125,5.5,0.3675,0.020194999999999998,0.02026,8.803350000000001e-05,0.054000000000000006,0.75,0.38,4.8705e-05,-0.0375,0.9694,0.945,0.9875,0.4191,0.9475,-0.4616,0.9706,0.99
PULSAR_OBS_276,PULSAR,PSR J1745-2900,PL0081,107.91,-6.419759491734624,-4.80576325127617,-7.013085621612358,-6.275069085807602,-6.638272163982407,-4.841336019186012,-4.768020973168496,-7.66541403723263,-4.733533104559759,-7.100234198055613,-4.805208242278075,-4.880084589742009,-12.902048929005849,-5.235524972565592,-13.33731902635982,-13.299313585768662,-15.901702463505304,-5.116665799838164,-15.731635120114177,-16.481365813758266,-14.817870785947001,-12.938924676370206,-14.962573502059374,-13.263851602524573,-12.942333896090169,-12.904481957676847,-15.180916924256296,-12.869344650977972,-5.195855113451088,-12.868060704789574,0.0,0.0098035,5.5,0.3105,0.009815,0.009826,8.803350000000001e-05,0.059000000000000004,0.75,0.086,1.1278e-05,0.9994,0.9494,0.99,0.9675,1.0,0.9288,0.6502,0.9994,1.0
PULSAR_OBS_264,PULSAR,PSR J1745-2900,PL0081,107.91,-6.471211808225104,-4.811915626285061,-6.776670264190277,-6.234629519708352,-7.088469537692838,-4.865504144165326,-4.711303739409744,-7.500577568799139,-4.65856547542186,-6.455807889234968,-4.775725985705742,-4.9310723883179275,-12.945386945443113,-5.243187927856666,-13.403506707661649,-13.33715154240458,-15.32166375326782,-4.89522140831076,-15.540544214060922,-16.166592174675458,-14.718058066559177,-13.010105436281226,-14.940058111938045,-13.260679603595527,-13.002744710179893,-12.937418015771835,-15.417028070895196,-12.884056823060947,-5.175120827323324,-12.8921119748172,0.0,0.005594,5.5,0.8079999999999999,0.005951,0.008798,8.803350000000001e-05,0.192,0.75,0.8085,0.00045545,0.9994,0.9532,0.9513,0.985,1.0,0.9163,0.0069,0.9994,1.0
PULSAR_OBS_228,PULSAR,PSR J1745-2900,PL0081,107.91,-6.487315603782838,-4.771856392402258,-6.959717820855233,-6.277612905822878,-6.9083330424043154,-4.816160962943579,-4.668775218979269,-7.723035976631596,-4.626536278367631,-6.740167300936516,-4.718739312944988,-4.865822892423234,-12.908684840302778,-5.1823883610424515,-13.35368255303386,-13.301664528929642,-15.577246058698652,-5.0306996663626595,-15.655088602598264,-16.520300969214446,-14.773915884024177,-12.959793372425287,-14.985059650207065,-13.25055480565182,-12.95311480916229,-12.902395671125591,-15.448550002027126,-12.856985199745905,-5.130350619447816,-12.865504144165325,1.0,0.0050880000000000005,5.5,0.9715,0.006682,0.009052500000000002,8.803350000000001e-05,0.5635,0.75,0.8845000000000001,0.001121,0.9994,0.9582,0.9775,0.98,1.0,0.9313,0.3067,0.9994,1.0
PULSAR_OBS_225,PULSAR,PSR J1745-2900,PL0081,107.91,-6.681310730052254,-4.818442226137214,-6.807473117650473,-6.380176499542722,-7.237354237722219,-4.884056823060945,-4.7447274948966935,-7.524479572795653,-4.679230771661314,-6.494171966145164,-4.821598658466245,-4.9613798380502985,-12.914709421769937,-5.283829652140146,-13.384470776362868,-13.308125296386185,-15.277037191057513,-5.039194473836041,-15.547091606127065,-16.436199517613744,-14.972650392225244,-12.990124366287839,-15.260585897301304,-13.235339163563001,-12.98296666070122,-12.907630300370881,-15.689855011431687,-12.843148098929989,-5.203865734243994,-12.85047298624565,0.0,0.005541,5.5,0.7885,0.005825500000000001,0.00611,8.803350000000001e-05,0.29400000000000004,0.75,0.8140000000000001,0.00028455,0.6771,0.9706,0.9525,0.9975,1.0,0.9375,-0.1293,0.9994,1.0
PULSAR_OBS_247,PULSAR,PSR J1745-2900,PL0081,107.91,-6.587414893933232,-4.556111453222628,-5.96980521464325,-6.318487413361037,-7.068376939188487,-4.627456199240929,-4.482276405166265,-6.96980521464325,-4.410385459368733,-5.690795820329592,-4.568314655313988,-4.719194071606333,-12.6769542645183,-4.937256360470118,-13.066006836168757,-12.973160426907356,-14.655804284128564,-4.762090105949285,-14.803797455358893,-15.586232117795582,-14.857610533881164,-12.769551078621724,-15.120451240443277,-12.897568867160896,-12.760450279159524,-12.667359589612536,-15.653664591324935,-12.59482445378201,-4.8416978307719765,-12.604498875694373,5.5,0.004961500000000001,5.5,0.992,0.009499500000000001,0.015965,8.803350000000001e-05,0.9079999999999999,0.75,0.9975,0.003804,-0.9994,0.9994,0.8326,1.0,-0.4216,0.96,-1.0,0.9119,0.975
PULSAR_OBS_275,PULSAR,PSR J1745-2900,PL0081,107.91,-6.529148675473883,-4.787546038959723,-6.4155556928348245,-6.286089645871044,-7.131179293802482,-4.844056982028163,-4.760200181552901,-7.1637391971415125,-4.706858516549068,-6.1637391971415125,-4.82131076022441,-4.908684840302778,-12.925915310971757,-5.258493543921927,-13.294845801419505,-13.229033909029155,-14.855114581712856,-5.069118180213106,-15.115431185081663,-15.960585880823865,-14.856360764725457,-12.987584625237567,-15.099414413350036,-13.172004295545495,-13.001479117164962,-12.935916564036406,-15.701583619938704,-12.879097182385475,-5.188829988256421,-12.871923987331286,0.0,0.009013,5.5,0.0475,0.0093775,0.0118535,8.803350000000001e-05,0.155,0.75,0.07100000000000001,0.0004414,-0.2299,0.9594,0.9013,0.9863,0.2442,0.9275,-0.6227,0.9469,0.9813
PULSAR_OBS_261,PULSAR,PSR J1745-2900,PL0081,107.91,-6.57413985492216,-4.648977147415875,-6.99097425791309,-6.455188088242223,-6.738261452647463,-4.666754301038037,-4.520280764560429,-7.623058242853241,-4.5036239459876,-6.752026733638194,-4.5388017113775065,-4.6850799440075805,-12.717604495257476,-5.001057316469158,-13.13054276392972,-13.1118460139064,-15.69486368105636,-4.927253209664973,-15.971022294791222,-16.925183559354824,-14.941573975542994,-12.735890843694193,-15.060281117645895,-13.093527148140945,-12.730720610228099,-12.712422190921295,-15.236347429435467,-12.69486368105636,-4.962297075948591,-12.700274846024366,10.0,0.0017915,5.5,1.0,0.008926,0.08621999999999999,8.803350000000001e-05,1.0,0.75,1.0,0.01094,0.3948,0.9756,0.9838,0.9825,0.6752,0.9675,0.0881,0.9906,0.9963
PULSAR_OBS_231,PULSAR,PSR J1745-2900,PL0081,107.91,-6.622937903495966,-4.941194513324093,-6.902250323446878,-6.32583956186727,-7.46474471344142,-4.982132281036495,-4.8395314688809625,-7.620075893100526,-4.7988761027926214,-6.863279432843593,-4.884722408604098,-5.027612000892527,-13.065501548756432,-5.2513469065757326,-13.412738150307465,-13.363211310965625,-15.298086788787653,-5.117418546445548,-15.586367412103138,-16.48632967706756,-14.866537485000741,-13.114865033936566,-15.134945657353079,-13.313707012630415,-13.108574057152007,-13.0588862729629,-15.820559664196885,-13.014304140310154,-5.206035094719369,-13.021180613267155,0.0,0.0054845,5.5,0.3835,0.005509999999999999,0.005536,8.803350000000001e-05,0.095,0.75,0.4355,2.5605e-05,0.3765329999999999,0.934555999999999,0.975,0.9873359999999992,0.8978180000000003,0.8664289999999996,0.10177500000000003,0.9994,1.0
PULSAR_OBS_260,PULSAR,PSR J1745-2900,PL0081,107.91,-6.814318418938877,-4.873543886568196,-6.845882251240575,-7.076755981369723,-7.475305272346827,-4.9193735130781935,-4.783834097714007,-7.18457456948045,-4.737786294523583,-6.783042792638903,-4.835349784065703,-4.970210529168145,-13.007225635744646,-5.2955063029907015,-13.45259454033251,-13.400881434944635,-15.593289541390211,-5.069982671286693,-15.610614117579146,-15.886575595447594,-15.630227711403036,-13.058936011780098,-15.382768536532803,-13.34225900002293,-13.050414848673348,-12.99869906697958,-15.756154426430468,-12.952725132615821,-5.2442775550965415,-12.960982678002589,0.0,0.005287,5.5,0.355,0.005312,0.005337,8.803350000000001e-05,0.105,0.75,0.39399999999999996,2.485e-05,-0.9994,0.9994,0.9738,1.0,0.0356,0.9863,-1.0,0.9994,1.0
PULSAR_OBS_249,PULSAR,PSR J1745-2900,PL0081,107.91,-6.293282217663242,-4.83238732727247,-6.40042996184749,-6.004496429734994,-7.456322511516361,-4.941573975542996,-4.787013815263332,-7.4108294913926045,-4.679645967182328,-6.049635145623879,-4.930331903088405,-5.087777943467584,-13.125750177221596,-5.302988731300553,-13.590151377978806,-13.420373577850714,-14.915423722065668,-5.028009036029978,-15.122782646934933,-16.06793960658522,-14.526513029935431,-13.288530218125672,-14.813891620186794,-13.301834184559805,-13.289713352297111,-13.121765531324954,-15.847646011093724,-13.00718147993332,-5.150595943422356,-13.012870232340102,3.505,0.004920280000000002,5.5,0.509255,0.006918114666666666,0.01618180499999999,8.803350000000001e-05,0.7360833333333331,0.75,0.6315350000000002,0.0035397364999999992,0.1711,0.9207,0.8551,0.9875,0.8988,0.8301,-0.2942,0.9994,1.0
PULSAR_OBS_221,PULSAR,PSR J1745-2900,PL0081,107.91,-6.704872914747809,-4.8777841217271725,-7.010021893009832,-6.488651484509788,-7.154839922348054,-4.9179330657148865,-4.773657912836369,-7.672448264034455,-4.733768303310106,-6.9875846252375675,-4.817870785947002,-4.962573502059376,-12.990124366287839,-5.281000196233428,-13.42863594620885,-13.383803532485606,-15.85325198636936,-5.155454485721432,-15.725656427971353,-16.597411162285486,-14.943857737940949,-13.03390522055383,-15.144359719109854,-13.339750936743545,-13.028770552723758,-12.984640244590786,-15.5654310959658,-12.944621668625,-5.234818903250853,-12.950394387405026,0.0,0.005224,5.5,0.821,0.0055405,0.005856,8.803350000000001e-05,0.406,0.75,0.86,0.0003159,0.9994,0.9681,0.9838,0.9863,1.0,0.9463,0.3167,0.9994,1.0
PULSAR_OBS_245,PULSAR,PSR J1745-2900,PL0081,107.91,-6.633704865389534,-4.906928693623937,-6.327410129818211,-6.315154638355588,-7.493732544566804,-5.025856900097785,-4.892111974817201,-7.014907956083355,-4.771343041891066,-6.043447408082602,-5.06018133717862,-5.201902067937514,-13.048419655096607,-5.523226319914259,-13.603417108316615,-13.442853857681634,-14.909389292171593,-4.830626561663169,-15.036718702012205,-15.707198013768512,-14.842543231865776,-13.209011524911187,-15.207054911575874,-13.280902499296275,-13.201971206595926,-13.041436116778033,-15.945405443174664,-12.924453038607465,-5.351796167922812,-12.931443104927634,0.0,0.003952000000000001,5.5,0.5329999999999999,0.004361,0.006745999999999999,8.803350000000001e-05,0.33799999999999997,0.75,0.606,0.0005042,-0.9994,0.9994,0.8226,1.0,0.0681,0.9001,-1.0,0.9994,1.0
PULSAR_OBS_242,PULSAR,PSR J1745-2900,PL0081,107.91,-6.608343107465284,-4.658367664221946,-6.0082424604656515,-6.320662969479206,-7.243525214582422,-4.73849922680172,-4.592609095529268,-6.836181570219328,-4.514420523015321,-5.7073009969560715,-4.695294101787233,-4.844360366240224,-12.927015255372071,-5.064492734175287,-13.339703839729273,-13.226579276709389,-14.741841806659204,-4.861777061416727,-14.891373759432215,-15.634446732740503,-14.848323769152953,-13.039481657219293,-15.16106082446164,-13.13219381205482,-13.037867530701766,-12.924088238517225,-15.679989002610528,-12.83386602969489,-4.950867293554023,-12.838033383635926,6.0,0.0053405,5.5,0.532,0.007659999999999999,0.02806,8.803350000000001e-05,0.919,0.75,0.848,0.003508,-0.9994,0.9994,0.7889,1.0,-0.4241,0.95,-1.0,0.8969,0.9688
PULSAR_OBS_280,PULSAR,PSR J1745-2900,PL0081,107.91,-6.222355722303514,-4.130944381298092,-6.5728385970740355,-6.091407761152429,-6.410608976863067,-4.145572494212138,-4.085498177172686,-7.104356495175921,-4.070990014506038,-6.340939927759062,-4.101549080801625,-4.161906861554401,-12.172049471697369,-4.430341901945297,-12.48576812216309,-12.469432588305875,-15.09875969792669,-4.397515964335478,-15.329197715739054,-15.903089986991944,-14.67039875164348,-12.188023055663047,-14.801342913045573,-12.45471373264436,-12.182236367719634,-12.16608828492862,-14.989700043360187,-12.151502981909633,-4.4130845669463925,-12.157702865671935,10.0,0.0042095,5.5,1.0,0.029205,0.41985,8.803350000000001e-05,1.0,0.75,1.0,0.06785,0.3335,0.9831,0.9863,0.9888,0.6265,0.9775,0.0231,0.9919,0.9963
PULSAR_OBS_251,PULSAR,PSR J1745-2900,PL0081,107.91,-6.5602410821024435,-4.785680994737071,-6.250088045541942,-6.263603497723357,-7.2528719372679,-4.8516416536112486,-4.709742730605481,-7.026288569138661,-4.6127881996862685,-5.9875846252375675,-4.8437538096026564,-4.980872683653569,-12.898252926053633,-5.320875064322318,-13.314012081735845,-13.192972621880125,-14.85325198636936,-5.0627496542605765,-15.0270571211059,-15.705131863729417,-14.854803593885816,-13.01945126064023,-15.11135636799017,-13.096911370180432,-13.006607862550993,-12.885722703438413,-15.722178253072457,-12.791021482723744,-5.186863985325143,-12.808548985535106,0.0,0.006246,5.5,0.281,0.006354,0.006437999999999999,8.803350000000001e-05,0.14800000000000002,0.75,0.271,9.361e-05,-0.8356629999999993,0.9571050000000001,0.828929,0.9882489999999997,-0.27543799999999985,0.9183960000000007,-0.8851169999999999,0.9253919999999995,0.9783800000000005
PULSAR_OBS_237,PULSAR,PSR J1745-2900,PL0081,107.91,-6.511514204889779,-4.697452627512513,-6.572676213642754,-6.313497244964062,-7.015729482663279,-4.725380380908762,-4.5805399272139296,-7.0497812333581376,-4.5528419686577815,-6.350859935855781,-4.612254340391137,-4.757210190521325,-12.798876102792619,-4.978819283501056,-13.126211199808074,-13.094429957522008,-14.98171569157347,-4.880795265440349,-15.198870812420294,-15.653060537301009,-14.750284663243484,-12.82885884897162,-14.928461825138772,-13.06279314610287,-12.82217502813532,-12.789681480173767,-15.615317436463775,-12.76145211231867,-4.945410882086097,-12.770574152079305,10.0,0.0020045,5.5,1.0,0.0079075,0.039025,8.803350000000001e-05,1.0,0.75,1.0,0.0077795,-0.3233730000000001,0.9675359999999992,0.9538,0.9847309999999999,0.25616999999999984,0.9520250000000007,-0.6558310000000002,0.9719,0.9888
PULSAR_OBS_262,PULSAR,PSR J1745-2900,PL0081,107.91,-6.524619406856639,-4.524619406856639,-7.204050501097197,-6.38933983691012,-6.735418270761922,-4.542118103266008,-4.395881993807965,-7.8735451564650285,-4.378615971518347,-6.903089986991943,-4.4149907200975385,-4.561299467099262,-12.584525831890767,-4.878742921574818,-12.998171479462032,-12.97891419943249,-15.485585079419632,-4.813032369636422,-15.813043664534588,-16.59933076688873,-14.945770090136604,-12.603451962012867,-15.085603947870213,-12.959494259619756,-12.597910649427906,-12.579054594078029,-15.292770580672705,-12.562090964460502,-4.858542011142633,-12.567511744229494,10.0,0.004106,5.5,1.0,0.010685,0.095075,8.803350000000001e-05,1.0,0.75,1.0,0.017384999999999998,0.6359,0.9794,0.9913,0.9863,0.8776,0.9713,0.3329,0.9956,0.9988
PULSAR_OBS_219,PULSAR,PSR J1745-2900,PL0081,107.91,-6.139362583226245,-4.193074223116268,-6.993962045002682,-6.020178569969776,-6.315513707811266,-4.209926051573695,-4.06772922410051,-7.917209755096727,-4.051098239029786,-6.703554205793604,-4.086292086019517,-4.2287065573709395,-12.250804957780328,-4.548141136948135,-12.662845950285115,-12.644132813632131,-15.583692412940115,-4.504487576639179,-15.884722408604098,-16.529280382331322,-14.440691989092988,-12.268975620184312,-14.559878396812195,-12.626723489893372,-12.262330372643357,-12.24382048315619,-14.736127323134776,-12.227091805028728,-4.528541352407411,-12.234331445240985,7.333333333333332,0.0028904999999999994,5.5,0.9993333333333334,0.01570766666666666,0.08302430000000001,8.803350000000001e-05,0.9603333333333334,0.75,0.998,0.020961266666666662,0.7533,0.9769,0.9938,0.9825,0.9238,0.9688,0.5315,0.9969,0.9988
PULSAR_OBS_234,PULSAR,PSR J1745-2900,PL0081,107.91,-6.479909671887157,-4.8181564120552265,-6.764724123312948,-6.327717375211081,-6.7318902701915215,-4.85078088734462,-4.697236291527019,-7.384470776362868,-4.6649434805609085,-6.529148675473883,-4.7318902701915215,-4.886390848926972,-12.883060353449245,-5.197135185009398,-13.311809667139073,-13.275459537210164,-15.162411561764488,-5.081677085074097,-15.40066286700751,-15.970616222314789,-14.753747687700677,-12.916855856856946,-14.898252926053633,-13.239092222460913,-12.913996294381619,-12.877456475931243,-15.116849800316722,-12.845880474484153,-5.158852096249121,-12.851397345193904,0.0,0.0062105,5.5,0.8235,0.0062735,0.006337000000000001,8.803350000000001e-05,0.139,0.75,0.6459999999999999,6.3395e-05,0.2898,0.9532,0.9575,0.9713,0.6252,0.9338,-0.0531,0.9756,0.9913
PULSAR_OBS_226,PULSAR,PSR J1745-2900,PL0081,107.91,-6.585695311871668,-4.794524963259109,-7.04639031007244,-6.484126156288321,-6.718285029972705,-4.812197361281581,-4.668167955563751,-7.704955250110819,-4.6516951369518384,-7.353694319715241,-4.686554629573586,-4.830325565941193,-12.883392256011753,-5.1481145181871435,-13.295824250182244,-13.27712481494525,-16.30715308072277,-5.09783071540032,-15.759028048644124,-16.574427480965703,-14.971835580575528,-12.901702463505304,-15.072270440228346,-13.259943477566367,-12.896196279044045,-12.877784121727176,-15.211336786879144,-12.861066059743075,-5.122383352797301,-12.867100230055517,4.5,0.0054435,5.5,0.9990000000000001,0.006699500000000001,0.010645,8.803350000000001e-05,0.6485000000000001,0.75,0.9485,0.00109645,0.9994,0.9669,0.995,0.975,1.0,0.9588,0.7077,0.9994,1.0
PULSAR_OBS_281,PULSAR,PSR J1745-2900,PL0081,107.91,-6.478600371884625,-4.844056982028163,-6.4182778400509015,-6.248182212263122,-7.052615298315259,-4.906578314837764,-4.810509686300632,-7.242148656314419,-4.752517739322946,-6.1629800514590904,-4.8771290771355655,-4.979638717352292,-12.934047019686131,-5.320647520902349,-13.31013530670288,-13.240231335164545,-14.843753809602655,-5.094163119852434,-15.11081038795293,-15.934793871945686,-14.825649402520618,-12.999132278468773,-15.056208801070698,-13.179918464397119,-13.020907099361676,-12.95078197732982,-15.630227711403036,-12.890084136976204,-5.2428485205064606,-12.877456475931243,0.0,0.007645,5.5,0.97,0.0078875,0.008246,8.803350000000001e-05,0.235,0.75,0.945,0.00027,-0.1674,0.9482,0.8876,0.9813,0.3042,0.9088,-0.579,0.9407,0.9813
