obs_id,class,src_n,src_id,significance,photflux_aper_hilim_b,photflux_aper_m,photflux_aper_lolim_h,photflux_aper_b,photflux_aper_hilim_m,photflux_aper_s,photflux_aper_hilim_h,photflux_aper_lolim_s,photflux_aper_lolim_m,photflux_aper_lolim_b,photflux_aper_h,photflux_aper_hilim_s,flux_aper_hilim,flux_aper_lolim,flux_aper_b,flux_aper_m,flux_aper_lolim_b,flux_aper_lolim_s,flux_aper_hilim_h,photflux_aper_hilim,flux_aper_hilim_b,flux_aper_hilim_s,flux_aper_hilim_m,photflux_aper_lolim,photflux_aper,flux_aper_lolim_h,flux_aper_s,flux_aper_h,flux_aper_lolim_m,flux_aper,kp_prob,var_inter_prob,var_min,var_inter_sigma,var_inter_index,var_max,ks_prob,var_sigma,var_prob,var_index,var_mean,hard_hm_lolim,hard_hs_lolim,hard_ms,hard_ms_hilim,hard_ms_lolim,hard_hm,hard_hm_hilim,hard_hs_hilim,hard_hs
BH_OBS_80,BH,CXOU J100515.4-07425,BH0019,17.39,-5.700492701299512,-6.385524633909606,-6.936378343762282,-5.772884917410876,-6.277695213125672,-6.032031037121308,-7.070376748484759,-6.149782758201611,-6.537751784645003,-5.865822892423234,-6.670891312304062,-5.939302159646387,-14.831119657586358,-15.071686097829744,-14.560036064079096,-15.00687251489429,-14.648783654660658,-14.885722703438413,-15.495121540589786,-6.056125766130741,-14.486382926212125,-14.67264106561367,-14.898940645091884,-6.326021198308232,-6.217885852520928,-15.249661376891035,-14.76624263703449,-14.964601736976745,-15.159141445958118,-14.962469921233392,0.7086666666666668,0.951,0.00032353333333333336,6.238000000000001e-07,7.0,0.0005409,0.7333333333333334,5.171000000000001e-05,0.454,0.0,0.00037293333333333336,-1.0,-1.0,-0.4047,-0.243,-0.5528,-0.9994,-0.6515,-0.8326,-0.9994
BH_OBS_75,BH,CXOU J100515.4-07425,BH0019,17.39,-6.242831807785728,-7.156829535480102,-7.430743166671389,-6.374070507283705,-6.926281649653879,-6.746661994673893,-6.7318902701915215,-7.059483515067433,-7.758951849328357,-6.576426480267265,-6.953504835665291,-6.566550206238404,-15.165668326274213,-15.722427455907393,-15.02342078135989,-15.775985188627136,-15.225848141045288,-15.772627557710367,-15.108797172739706,-6.333687983763835,-14.8921119748172,-15.279675282582556,-15.545460015035179,-7.089471641365375,-6.556959302993192,-15.897223385116561,-15.459670525209127,-15.344285450381289,-16.377993326993195,-15.357674001225956,0.047,0.951,0.0001412,6.238000000000001e-07,7.0,0.00022319999999999998,0.006,8.248e-06,0.506,1.0,0.0001437,-0.1468,-0.5778,-0.4735,-0.1205,-0.7639,0.2848,0.6552,0.1405,-0.2299
BH_OBS_77,BH,CXOU J100515.4-07425,BH0019,17.39,-5.8016178699917065,-6.552531869050244,-6.702677285794697,-5.854182285508172,-6.461426266193143,-6.226432951073941,-6.445147565627947,-6.322119418488409,-6.668167955563751,-5.917933065714887,-6.555174800490253,-6.151995728502731,-14.776270490635126,-14.983543318746538,-14.529295570277213,-15.173990022208901,-14.593971055036386,-15.056258234168684,-14.779368980551908,-6.019351350792544,-14.475993554442628,-14.884389488325699,-15.082757142092536,-6.283162276700477,-6.130486667064363,-15.046578600318966,-14.959397659885926,-14.892790030352133,-15.289628735739234,-14.865771876978338,0.38425,0.951,0.000218755,6.238000000000001e-07,7.0,0.0003585,0.399,2.146025e-05,0.509,0.75,0.0002342075,-0.1843,-0.5103,-0.3623,-0.228,-0.4878,0.0037,0.1818,-0.2117,-0.3635
BH_OBS_74,BH,CXOU J100515.4-07425,BH0019,17.39,-6.396530840266161,-7.516555351901465,-7.512720183556932,-6.504872118757068,-7.286089645871044,-6.764724123312948,-6.95116991347165,-6.945004138470859,-8.118558278058607,-6.6495581434649385,-7.140261433802853,-6.6378946807062285,-15.417686591843053,-15.847412034634646,-15.232473100591614,-16.10896458468469,-15.38955277855788,-15.736127323134776,-15.410050398674292,-6.503554708126647,-15.117304737618403,-15.422623108082984,-15.878440155812497,-7.083302914612172,-6.702309506753442,-16.180127178049453,-15.551757587365561,-15.643018599006867,-16.711080394338275,-15.580834295769467,0.6659999999999999,0.951,8.539499999999999e-05,6.238000000000001e-07,7.0,0.00012485,0.5569999999999999,3.1260000000000002e-06,0.47200000000000003,0.0,8.6115e-05,0.0893,-0.644,-0.7108,-0.4953,-0.8826,0.4622,0.7626,-0.1205,-0.3948
BH_OBS_71,BH,CXOU J100515.4-07425,BH0019,17.39,-6.021226215669878,-7.011887159731648,-7.1259822961378125,-6.174184555014796,-6.760700520873108,-6.707743928643524,-6.427012291801795,-7.143512787131369,-7.771599641296994,-6.412401270278756,-6.648783654660658,-6.5036239459876,-15.0527820084026,-15.676055231853807,-14.905878404159438,-15.629116983222394,-15.161339774011056,-15.943857737940949,-14.876148359032914,-6.250016469691431,-14.75300930075845,-15.303993284781455,-15.367542707815275,-6.823850838873451,-6.447015606108617,-15.721246399047173,-15.508078287413847,-15.119072134732914,-16.388701637703573,-15.257196341530836,0.26899999999999996,0.951,0.00023569999999999998,6.238000000000001e-07,7.0,0.00033999999999999997,0.585,1.312e-05,0.461,0.0,0.0002403,0.0406,-0.3054,-0.3635,0.0581,-0.7189,0.4647,0.7876,0.4966,0.1174
BH_OBS_72,BH,CXOU J100515.4-07425,BH0019,17.39,-5.699621935129298,-6.345823458122039,-7.020042106659335,-5.7939841232366565,-6.218747405751544,-6.315334135974139,-6.400226060853613,-6.5371529641683255,-6.539703673242523,-5.914709421769935,-6.607830850510264,-6.169154807691388,-14.745601788800812,-15.108752540451304,-14.522011023749108,-14.96177736163128,-14.65856547542186,-15.288699040083834,-14.742561433140187,-5.858011220780215,-14.423773862550394,-14.920818753952375,-14.834755673874689,-6.301483635944539,-6.021591207376961,-15.460422116654689,-15.066867176273265,-14.96738123914928,-15.155647103689107,-14.887307880224451,0.3586666666666667,0.951,0.00031743333333333337,6.238000000000001e-07,7.0,0.0005012666666666666,0.37833333333333335,2.0690000000000007e-05,0.4526666666666667,0.0,0.0003244,-0.5589999999999999,-0.6115,-0.0562,0.2067,-0.3067,-0.2523,0.0493,0.0056,-0.3123
BH_OBS_73,BH,CXOU J100515.4-07425,BH0019,17.39,-5.585026652029182,-6.177505014721249,-6.805208242278075,-5.645891560852599,-6.093180284533456,-6.135785669538669,-6.410832609453952,-6.258533238230245,-6.288867927693159,-5.716698771296451,-6.5597207867644105,-6.040195683491661,-14.662221375163815,-14.906466253301366,-14.409046764812016,-14.7956086680807,-14.485053994691993,-14.993106292052099,-14.80799040734633,-5.829750022452362,-14.34447740374658,-14.774690718274135,-14.711303739409745,-6.096996880591486,-5.94099732392215,-15.28525123927494,-14.870310107800698,-14.984221243610962,-14.906928693623936,-14.766115891234115,0.4038000000000001,0.951,0.00030833,6.238000000000001e-07,7.0,0.00063162,0.268,3.36244e-05,0.5744,1.0,0.00032097800000000003,-0.589,-0.6277,-0.0512,0.1106,-0.20800000000000002,-0.4047,-0.2117,-0.2555,-0.4497
BH_OBS_88,BH,CXOU J100516.2-07423,BH0020,16.78,-5.8843894883257,-6.570732333566832,-6.82564940252062,-5.943857737940947,-6.478338984887928,-6.377371573870675,-6.536256278752941,-6.491335636947057,-6.688034339631634,-6.013138729709955,-6.657379957446652,-6.291749111408622,-14.198743137901664,-14.626712752094145,-14.64493179365115,-15.187086643357143,-14.71783122169536,-15.234629519708353,-14.900664722314042,-6.074265167194715,-14.58236226034777,-15.035080705713355,-15.09479797133768,-6.364636907299464,-6.192843961093553,-15.207888590912834,-15.120732043175387,-15.02770457138886,-15.304518323509804,-14.357130063720925,0.3945,0.465,0.000187535,2.9786e-07,2.4,0.000341875,0.56125,1.1688499999999998e-05,0.49700000000000005,0.5,0.0001905,-0.2879,-0.4866,-0.2261,-0.0718,-0.3704,-0.0949,0.0906,-0.1443,-0.3173
BH_OBS_84,BH,CXOU J100516.2-07423,BH0020,16.78,-5.874518734299405,-6.561774192395472,-6.9722427953094455,-5.9578184054842325,-6.438898616350943,-6.404614019190857,-6.510604078272871,-6.573001041243463,-6.7340036295049215,-6.0611801749737895,-6.68277265082358,-6.283495836226783,-14.937455618653535,-15.264385133886426,-14.708409174341998,-15.18462151503408,-14.824488186636552,-15.327532686931914,-14.935916564036406,-6.116656596179071,-14.621238824683626,-15.03810452633215,-15.061630402548193,-6.516649525829379,-6.27211729730065,-15.505984625242856,-15.159141445958118,-15.13353543402826,-15.356744774975226,-15.092674646648591,0.435,0.465,0.0002169666666666667,2.9786e-07,2.4,0.0004056000000000001,0.326,2.2164666666666668e-05,0.5396666666666666,0.6666666666666666,0.0002261333333333333,-0.3691,-0.534,-0.1961,0.0269,-0.4041,-0.0937,0.17300000000000001,-0.0356,-0.2923
BH_OBS_82,BH,CXOU J100516.2-07423,BH0020,16.78,-5.761201437286083,-6.726998727936263,-7.119472221801195,-5.867740310468956,-6.527389802403955,-6.276380164484537,-6.4381833356810425,-6.483993769613953,-7.107182175690423,-6.009749967072184,-6.656985502849232,-6.1428484973125075,-14.809046725078607,-15.235838817763096,-14.64646844092224,-15.32257556229875,-14.793984123236655,-15.268975620184312,-14.792096469613949,-6.065582355246925,-14.536554968229574,-14.927750102386485,-15.1307095957906,-6.458700391934241,-6.216582416643587,-15.600153287287078,-15.06138021849732,-15.030351159519274,-15.702896349850745,-14.969716096188655,0.5529999999999999,0.465,0.00026986666666666665,2.9786e-07,2.4,0.0003868666666666666,0.5139999999999999,1.5700999999999998e-05,0.44799999999999995,0.0,0.0002759,-0.2542,-0.6652,-0.4947,-0.2192,-0.7189,0.1512,0.5053,-0.0868,-0.396
BH_OBS_89,BH,CXOU J100516.2-07423,BH0020,16.78,-5.826813731587727,-6.540758335121918,-6.924453038607469,-5.882397308309916,-6.455188088242223,-6.237997030624884,-6.610833915635467,-6.334888262924949,-6.654626269440912,-5.946153573147748,-6.739928612014924,-6.16285365609094,-14.816509505347712,-14.997596329657776,-14.60067246784132,-15.180851057192864,-14.66796572297248,-15.054728418492289,-14.950007143079855,-6.149831813009999,-14.542420853004238,-14.882728704344235,-15.095230374093404,-6.4045214148566725,-6.257966520687579,-15.313900228004085,-14.957818405484236,-15.095014118900636,-15.294820755126324,-14.896803689995426,0.5827500000000001,0.465,0.000181085,2.9786e-07,2.4,0.000429165,0.55925,3.8578e-05,0.619,1.0,0.000219515,-0.4129,-0.664,-0.341,-0.2092,-0.4653,-0.2199,-0.0294,-0.3804,-0.5259
BH_OBS_86,BH,CXOU J100516.2-07423,BH0020,16.78,-5.861066059743076,-6.514704561273911,-7.189681833032299,-5.943857737940947,-6.3996806702483395,-6.214243200037358,-7.405276053590252,-6.356152689700286,-6.6831912479469775,-6.046143701775013,-6.883973273716545,-6.113058294016585,-15.002272954782232,-15.282878952393466,-14.77624454634276,-15.120961494762767,-14.892450870255313,-15.090390489509833,-15.440811810995223,-6.045513389165148,-14.68909437062386,-14.84740592207253,-15.00581487179768,-6.461024327726784,-6.207006319440325,-15.71311367859528,-14.948461609484673,-15.245278151533487,-15.289374984939206,-15.147898348894033,0.5173333333333333,0.465,0.0002487666666666667,2.9786e-07,2.4,0.0003476333333333333,0.4000000000000001,1.2068666666666667e-05,0.4153333333333333,0.0,0.00025256666666666666,-1.0,-1.0,-0.3485,-0.163,-0.5203,-0.9994,-0.7664,-0.8776,-0.9994
BH_OBS_91,BH,CXOU J100516.2-07423,BH0020,16.78,-5.953504835665291,-6.739451627363021,-7.004540313378936,-6.051782706440028,-6.585528050370697,-6.4195312160489975,-6.50265561898242,-6.6219656775426685,-6.999132278468772,-6.179010823583949,-6.678608721688311,-6.288277108172765,-14.910094888560602,-15.271646217978773,-14.691862621361961,-15.333950261519485,-14.821598658466243,-15.283495836226782,-14.875821944525326,-6.2417695915422495,-14.592099459857366,-14.950007143079855,-15.180127178049453,-6.657514153665079,-6.478861916295964,-15.407268233606038,-15.081131256619015,-15.06489597884855,-15.593630164530733,-15.07703592720949,0.48725,0.465,0.0001286525,2.9786e-07,2.4,0.00029525000000000005,0.6094999999999999,2.8946750000000002e-05,0.6105,1.0,0.0001482975,-0.2042,-0.5415,-0.3798,-0.1218,-0.6027,0.1224,0.4204,0.0006,-0.2811
BH_OBS_83,BH,CXOU J100516.2-07423,BH0020,16.78,-5.803271277376712,-6.538501473216982,-7.1397818153312445,-5.9044819576768495,-6.384681343388522,-6.301725423325633,-6.473531487530522,-6.526659035814063,-6.79805693659835,-6.046336936252909,-6.689731633367553,-6.160899217292847,-14.834886308401739,-15.26287099484859,-14.640354207325457,-15.161276809968626,-14.785156151952302,-15.217097594025354,-14.941953769604716,-6.0326486239660015,-14.537751784645007,-14.859806321421368,-15.004145520125434,-6.529545405527401,-6.210898968629709,-15.952725132615821,-14.998266287191,-15.19293876008276,-15.430041181903405,-15.0339427868434,0.586,0.465,0.0002963,2.9786e-07,2.4,0.0004321,0.4505,1.8707e-05,0.446,0.0,0.0003041,-0.4716,-0.6877,-0.3011,-0.0256,-0.544,-0.1212,0.2242,-0.1156,-0.4185
BH_OBS_85,BH,CXOU J100516.2-07423,BH0020,16.78,-5.863596551866009,-6.538501473216982,-7.25987426303427,-5.919734372660155,-6.4540746706441565,-6.2552377629344225,-6.8127613801685225,-6.350957365913824,-6.649751981665838,-5.983802646487561,-6.9812995013337575,-6.180851057192867,-14.941323493281756,-15.142715761192195,-14.64187471472335,-15.137928280620006,-14.709520186669328,-15.04774046340918,-15.167044249395401,-6.144141778803787,-14.583193128177054,-14.877784121727176,-15.053596866100946,-6.415743426412032,-6.258375742496188,-15.724688645458189,-14.951946826884393,-15.356744774975226,-15.249337353865945,-15.039462632579289,0.4106666666666667,0.465,0.0002491333333333333,2.9786e-07,2.4,0.0004540666666666667,0.19733333333333333,1.7856333333333334e-05,0.4916666666666667,0.6666666666666666,0.00025446666666666665,-0.6477,-0.8076,-0.3198,-0.1893,-0.4416,-0.461,-0.263,-0.5465,-0.6858
BH_OBS_90,BH,CXOU J100516.2-07423,BH0020,16.78,-5.982132281036495,-6.802443786846464,-7.442132038431977,-6.058687374639338,-6.671009144550571,-6.311847244408432,-6.831207979685818,-6.436756298859602,-7.004759798137185,-6.1580776883205495,-7.030025269878285,-6.21488380497808,-14.94669870149262,-15.25392654288584,-14.699187205881882,-15.402963335022347,-14.802443786846464,-15.238673677578545,-14.803271277376714,-6.1179880383733405,-14.615646585862493,-15.016779785351893,-15.271646217978773,-6.515404087000509,-6.271448192378216,-15.41442648137727,-15.113734940970245,-15.002220569134396,-15.605373235727791,-15.07999152637799,0.5419999999999999,0.465,0.0001719466666666667,2.9786e-07,2.4,0.00041576666666666667,0.3256666666666667,3.133666666666667e-05,0.6773333333333333,1.6666666666666667,0.00019263,-0.5178,-0.8301,-0.5259,-0.3592,-0.674,-0.2086,0.0918,-0.4978,-0.6746
BH_OBS_92,BH,CXOU J100516.2-07423,BH0020,16.78,-5.848936746646251,-6.745451922891027,-7.127028369261558,-5.955852379121278,-6.5609832716124865,-6.239351380418644,-6.490259984429617,-6.4381833356810425,-7.100945932001829,-6.0977250795255,-6.7011469235902945,-6.103473782510445,-14.916053279623403,-15.299261679095595,-14.681519274825485,-15.325690111058524,-14.826231176863349,-15.25422278211024,-14.869988050328095,-6.0443892079079165,-14.573163546196492,-14.919373513078193,-15.141162148571414,-6.579384229374236,-6.384681343388522,-15.597051170655597,-15.055369298143724,-15.088895682195965,-15.681102285372512,-15.070621950984116,0.17,0.465,0.00026865,2.9786e-07,2.4,0.0004645,0.128,1.978e-05,0.4365,0.0,0.0002823,-0.2879,-0.7327,-0.5459,-0.3004,-0.7452,0.0987,0.4503,-0.213,-0.4922
BH_OBS_87,BH,CXOU J100516.2-07423,BH0020,16.78,-6.018634490921456,-6.653255945395151,-7.175809059347419,-6.0834934128848435,-6.559090917934783,-6.4955291375055815,-6.7942544590573375,-6.616005210558268,-6.773915884024175,-6.159768405041891,-6.944239535312265,-6.401209493236885,-15.071706587767796,-15.310478042500216,-14.798329820353418,-15.2750690858076,-14.881404634776239,-15.315423912611545,-15.124071015077071,-6.3926736756992675,-14.728623128105927,-15.100617294466733,-15.180785200117615,-6.6310403405295935,-6.528561592610702,-15.608359296507613,-15.194907121657328,-15.29662263148765,-15.395665926897086,-15.185046916011524,0.311,0.465,0.0001688666666666667,2.9786e-07,2.4,0.0003005333333333333,0.271,9.979333333333333e-06,0.4893333333333333,0.6666666666666666,0.00017146666666666667,-0.5166,-0.649,-0.1861,-0.0219,-0.3404,-0.3086,-0.1018,-0.2879,-0.4735
BH_OBS_101,BH,CXOU J100516.5-07420,BH0021,16.75,-5.90274269030658,-6.5705707356182135,-6.9685915357483745,-5.97387548325455,-6.469416140354882,-6.386158178123932,-6.596364810209452,-6.525346746637938,-6.712422190921295,-6.058289851058353,-6.743763466794078,-6.28642546222793,-14.979199672031676,-15.222558677202285,-14.700274846024366,-15.186085579951394,-14.788879458741949,-15.285754088982106,-14.988006885340743,-6.14065751817546,-14.626536278367634,-15.046917156087913,-15.084916898348801,-6.496563431696639,-6.282362777543515,-15.418733194726329,-15.146606022549335,-15.14697138528701,-15.327994554977048,-15.089172900523396,0.6032500000000001,0.8400000000000001,0.0001470425,3.87222e-07,5.2,0.00024645,0.76025,2.5145e-05,0.51575,0.5,0.00017912,-0.4066,-0.5815,-0.2211,-0.0418,-0.3891,-0.1786,0.0443,-0.1855,-0.3885
BH_OBS_96,BH,CXOU J100516.5-07420,BH0021,16.75,-5.959793372425289,-6.753255290276159,-6.856985199745905,-6.0225507726176595,-6.646660904688695,-6.394156460941911,-6.567351339986893,-6.506402550999472,-6.895171596346343,-6.09615066190332,-6.688458041598805,-6.309449538489642,-14.891069835385537,-15.114118842728978,-14.611366030648213,-15.37294153599901,-14.689944262249107,-15.232398931949664,-14.733063088840828,-6.165986439473056,-14.544850478820171,-15.035457533920866,-15.266160999302851,-6.467347520229438,-6.288260239419702,-15.04029097575357,-15.12010167566999,-14.860120913598767,-15.514846650096347,-14.999210302449924,0.36200000000000004,0.8400000000000001,0.00015556,3.87222e-07,5.2,0.000222125,0.45075,7.363e-06,0.44525,0.25,0.000157835,-0.12300000000000001,-0.4991,-0.4035,-0.253,-0.5415,0.0874,0.2842,-0.163,-0.3323
BH_OBS_98,BH,CXOU J100516.5-07420,BH0021,16.75,-6.120158944013437,-6.809388202186395,-7.505149978319906,-6.193074223116268,-6.7011469235902945,-6.532984181561566,-6.973466735476703,-6.657774770639208,-6.9542859410591324,-6.280751601552054,-7.162664131984985,-6.436044535004188,-15.009783279953544,-15.273089497091034,-14.826231176863349,-15.407823242604131,-14.922995673206652,-15.376130731649694,-15.029606627920401,-6.446723953862901,-14.751046384504292,-15.154281982033341,-15.299469343021407,-6.654552749510385,-6.538328930214723,-15.62324060459512,-15.251191995041394,-15.232028278618381,-15.552531869050245,-15.120631696213401,0.5183333333333334,0.8400000000000001,7.984333333333334e-05,3.87222e-07,5.2,0.0002228333333333333,0.4823333333333333,3.967333333333333e-05,0.634,1.0,0.00013442333333333334,-0.6052,-0.7864,-0.3248,-0.153,-0.4841,-0.3585,-0.1056,-0.4341,-0.6221
BH_OBS_95,BH,CXOU J100516.5-07420,BH0021,16.75,-5.689519108537325,-6.219538667138282,-7.536704390037997,-5.757707095017069,-6.134896025358873,-6.251114559990484,-6.758453519403452,-6.3902988976206005,-6.331800515801338,-5.838631997765025,-6.992679047077257,-6.151441427876238,-14.83132577043292,-15.071218165967602,-14.555955204081926,-14.83061950468805,-14.640923773940735,-15.121248479826994,-15.177766519761155,-6.0066519600767405,-14.484788695672199,-14.882397308309915,-14.74593554708566,-6.310341359428171,-6.12965462891904,-16.21917882414653,-14.982132281036494,-15.441051554021962,-14.942714355581785,-14.946061506338534,0.5293333333333333,0.8400000000000001,0.0003691333333333334,3.87222e-07,5.2,0.0006780333333333334,0.509,2.881e-05,0.4953333333333334,0.6666666666666666,0.0003783666666666667,-0.8538,-0.8488,0.0325,0.2042,-0.1343,-0.6971,-0.5103,-0.4791,-0.6808
BH_OBS_102,BH,CXOU J100516.5-07420,BH0021,16.75,-5.662341108973857,-6.352714854974632,-6.899284913426919,-5.731422028117157,-6.247490599211157,-6.079824477989978,-6.452225294612178,-6.2003837955185,-6.491874463916801,-5.81901441921327,-6.6206944822494185,-5.985479461242076,-14.680644058933098,-14.955185952471364,-14.438540828758084,-14.942714355581785,-14.523313257054355,-14.920818753952375,-14.808269606637143,-5.895540203664933,-14.367745223315284,-14.705974905904677,-14.83743559347698,-6.243348680304898,-6.034657164439378,-15.285502591350195,-14.800244822746524,-14.984640244590786,-15.081812338641074,-14.829503594255153,0.4545,0.8400000000000001,0.0002848575,3.87222e-07,5.2,0.0005155750000000001,0.341,3.2362e-05,0.47575,0.25,0.0003045425,-0.5078,-0.7164,-0.3136,-0.1455,-0.4703,-0.2761,-0.0319,-0.3604,-0.5509
BH_OBS_99,BH,CXOU J100516.5-07420,BH0021,16.75,-6.052223291535262,-6.684029654543082,-7.122283199135024,-6.1249387366083,-6.584359020103847,-6.582694416755475,-6.7242280998350665,-6.727230413448241,-6.8233300673318515,-6.212327035312509,-6.874518734299405,-6.474307475494988,-15.109590160094102,-15.385693488686965,-14.847100403606253,-15.323489289717449,-14.945386945443113,-15.482276405166266,-15.107515820635312,-6.246524187553349,-14.771343041891065,-15.229295231784219,-15.222355722303515,-6.619948028799803,-6.393597135694723,-15.599634726650061,-15.337619979983751,-15.287266140930047,-15.465466243994884,-15.240709966975697,0.4445,0.8400000000000001,0.00012363,3.87222e-07,5.2,0.0001762425,0.46175,4.88425e-06,0.4475,0.0,0.00012491500000000002,-0.4191,-0.5328,-0.1337,0.0581,-0.3154,-0.1874,0.0381,-0.0956,-0.3186
BH_OBS_93,BH,CXOU J100516.5-07420,BH0021,16.75,-5.816730156317196,-7.181906130853363,-7.403512866263457,-5.9396799713117145,-6.8938091027365855,-6.244658816188452,-6.479254528480518,-6.448794056252093,-6.916921322638,-6.111820506081675,-6.722390785695909,-6.106404666180117,-15.104135648752699,-15.597910649427906,-14.882066164960358,-15.31880562234257,-15.097779471720687,-15.33385657270844,-15.111539681964615,-6.217484378508606,-14.745693667668714,-14.991399828238082,-15.752517739322945,-6.631419344978307,-6.403715268915168,-15.57827426138673,-15.12971317100741,-15.134028111604643,-15.507637413629134,-15.386411854814494,0.409,0.8400000000000001,0.0002918,3.87222e-07,5.2,0.00048215,0.3285,2.9915e-05,0.4275,0.0,0.00031755,0.1318,-0.7577,-0.807,-0.599,-0.955,0.5909,0.8888,-0.1743,-0.4822
BH_OBS_97,BH,CXOU J100516.5-07420,BH0021,16.75,-6.197910742118268,-7.094042300907573,-7.4749551929631535,-6.320753854586141,-6.8830603534492445,-6.6439741428068775,-6.747875447494357,-6.912928794093465,-7.519993057042849,-6.5052889747947376,-6.966978555317088,-6.479254528480518,-15.150319596528337,-15.6432286383304,-15.024338466818941,-15.734946211495984,-15.226798857643654,-15.65856547542186,-15.178748568454061,-6.4964476316411774,-14.893129455521347,-15.23262147588582,-15.518844129171965,-6.904569104156907,-6.651096690480218,-16.501000636419846,-15.389765824665613,-15.459545386328587,-16.185020316239246,-15.326909943204225,0.475,0.8400000000000001,0.00011562,3.87222e-07,5.2,0.00017415,0.28500000000000003,5.9955e-06,0.4925,0.5,0.00011759,-0.1993,-0.6615,-0.5172,-0.2117,-0.7589,0.2224,0.5803,-0.0156,-0.3573
BH_OBS_100,BH,CXOU J100516.5-07420,BH0021,16.75,-6.0506099933550885,-6.6985359268567,-7.488250288655018,-6.123089688655372,-6.597394758080085,-6.494714325855867,-6.926648297613099,-6.6219656775426685,-6.84043280676638,-6.210207832269324,-7.115827930476088,-6.396422631848532,-15.131050076200983,-15.40483458520977,-14.862962545210488,-15.298691114771927,-14.960982678002589,-15.394264106123257,-15.214243200037355,-6.171920409443255,-14.78701381526333,-15.16870625562299,-15.197499932235608,-6.513459013282713,-6.309433598120122,-15.964570261815453,-15.26696331706642,-15.436163081335454,-15.44057220024051,-15.254800249567447,0.3606666666666665,0.8400000000000001,0.0001555333333333333,3.87222e-07,5.2,0.00029243333333333336,0.32466666666666666,1.0277333333333332e-05,0.5283333333333333,0.6666666666666666,0.0001581,-0.6515,-0.7814,-0.2423,-0.0656,-0.4079,-0.4185,-0.1805,-0.4141,-0.6084
BH_OBS_94,BH,CXOU J100516.5-07420,BH0021,16.75,-5.6689778289581705,-6.32910504647979,-6.770574152079305,-5.760450279159527,-6.204189475332592,-6.248797905411648,-6.285586407712879,-6.451242171426296,-6.518127589689336,-5.876475019057268,-6.4576726172260255,-6.117532385104629,-14.713988382141704,-15.048672197072985,-14.479254528480515,-14.951946826884393,-14.599807511407425,-15.236721788981022,-14.644356949779132,-6.0003475746339205,-14.384892012556806,-14.903089986991944,-14.827105302247825,-6.365381682612598,-6.2052053367688735,-15.184223079701637,-15.034281029755778,-14.82885884897162,-15.140981856111104,-14.863844065551467,0.39899999999999997,0.8400000000000001,0.00031243333333333336,3.87222e-07,5.2,0.000479,0.44,4.011666666666667e-05,0.48,0.3333333333333333,0.00034873333333333337,-0.4054,-0.5028,-0.1087,0.1343,-0.3392,-0.1237,0.1555,0.0481,-0.2336
BH_OBS_103,BH,CXOU J100516.5-07420,BH0021,16.75,-5.701802132890185,-6.469672210221914,-6.97183558057553,-5.7923656326110375,-6.3289197672611515,-6.106904333903771,-6.4235434675943806,-6.267445420148567,-6.6946486305533774,-5.906928693623938,-6.616364131638121,-5.99012436628784,-14.76074557969853,-15.104036304489734,-14.538051504796238,-15.065754118976926,-14.6607473659673,-15.009972101229705,-14.864867348623227,-5.9974020192800905,-14.442492798094342,-14.732359017654085,-14.924818145381307,-6.3792603100480365,-6.2253662649000665,-15.582528306796709,-14.849550590539119,-15.089642442727122,-15.290645224165607,-14.921978419479617,0.39633333333333337,0.8400000000000001,0.0003188,3.87222e-07,5.2,0.0005361666666666667,0.508,2.2612e-05,0.4676666666666667,0.0,0.0003270333333333333,-0.4466,-0.7339,-0.41100000000000003,-0.1968,-0.5978,-0.1387,0.1643,-0.2992,-0.5322
BH_OBS_111,BH,CXOU J100517.1-07421,BH0022,11.12,-6.25515960321462,-7.216882862509532,-7.407675718933757,-6.344093581819784,-7.040767750949004,-6.512720183556932,-7.292089334286894,-6.651889931519762,-7.542723813938673,-6.464705879957229,-7.583193128177055,-6.413075291855179,-14.110486525503358,-14.45356715781773,-15.0,-15.85078088734462,-15.129654628919038,-15.386158178123932,-15.150519162756016,-6.091720917694187,-14.90031935889075,-15.147337055655429,-15.674689628288936,-6.419631642568557,-6.224360430121308,-16.793984123236655,-15.247030134970913,-15.43226803745193,-16.176656209179352,-14.244783942757756,0.2085,0.6361999999999999,0.00013130000000000002,5.171680000000001e-07,3.0,0.00018815,0.207,5.235e-06,0.4425,0.0,0.00013245,-0.6964,-0.9525,-0.6821,-0.5128,-0.8189,-0.3298,0.0781,-0.6839,-0.8407
BH_OBS_113,BH,CXOU J100517.1-07421,BH0022,11.12,-6.1914514487595955,-7.056307672893984,-7.420253234629927,-6.318487413361037,-6.845576026885352,-6.540758335121918,-7.023054249440758,-6.773400094792643,-7.482276405166265,-6.4986668213544325,-7.3125602254541056,-6.390085589914002,-14.740893721878038,-15.41815497610093,-14.96697855531709,-15.643974142806876,-15.17450897012057,-15.298691114771927,-15.497846107128641,-6.003021886969588,-14.833273944419947,-14.925915310971757,-15.43297363384094,-6.51494898284118,-6.1826025636628925,-15.969584671795952,-15.07334892291111,-15.280550092944539,-16.069866354158886,-14.965644316228024,0.7145,0.6361999999999999,0.000125915,5.171680000000001e-07,3.0,0.00018419999999999998,0.491,5.707000000000001e-06,0.4785,0.0,0.000127465,-0.669,-0.9375,-0.5646,-0.2867,-0.7851,-0.2511,0.2292,-0.4566,-0.732
