obs_id,class,src_n,src_id,significance,photflux_aper_lolim_b,photflux_aper_b,photflux_aper_lolim_h,photflux_aper_s,photflux_aper_m,photflux_aper_lolim_m,photflux_aper_hilim_b,photflux_aper_hilim_s,photflux_aper_lolim_s,photflux_aper_h,photflux_aper_hilim_h,photflux_aper_hilim_m,flux_aper_lolim_h,flux_aper_lolim,flux_aper_h,photflux_aper_hilim,flux_aper_m,flux_aper_hilim_h,flux_aper_hilim_b,flux_aper_lolim_m,flux_aper_hilim_s,flux_aper_lolim_s,flux_aper_hilim_m,flux_aper,flux_aper_hilim,flux_aper_s,photflux_aper,flux_aper_b,flux_aper_lolim_b,photflux_aper_lolim,var_max,var_mean,var_min,kp_prob,var_inter_index,var_prob,var_inter_sigma,var_inter_prob,var_sigma,var_index,ks_prob,hard_hm_hilim,hard_hm,hard_hs_hilim,hard_hm_lolim,hard_hs_lolim,hard_ms,hard_ms_lolim,hard_ms_hilim,hard_hs
TUC_OBS_367,TUC,CXOGLB J002402.8-720449,TC0037,33.44,-4.726073219899474,-4.701802132890185,-5.375821074251976,-5.24435378054332,-5.399898744308609,-5.442372511573174,-4.678608721688311,-5.208870999272714,-5.282995592959453,-5.325322532126801,-5.282495925235798,-5.361311113309877,-13.530325227448204,-13.710237186115265,-13.479778564118039,-5.082179518006303,-14.016644385668213,-13.436875039661956,-13.270106596036761,-14.059085262419716,-13.993106292052099,-14.067171233099153,-13.977984260182279,-13.672440825386802,-13.638619738616327,-14.028538594975414,-5.117896869466574,-13.293111605018382,-13.317493914060991,-5.157640426669325,0.01074222,0.00278478,0.00041630000000000004,0.9758,8.0,0.8838000000000001,9.4342e-06,1.0,0.00264969,7.4,0.9278,0.153,0.0862,-0.0281,0.0169,-0.1593,-0.1774,-0.2367,-0.1181,-0.0924
TUC_OBS_370,TUC,CXOGLB J002402.8-720449,TC0037,33.44,-6.5595632338942265,-5.538351431936546,-6.3380242564762455,-5.828310416966778,-6.1902437613356565,-6.487757263475423,-5.258533238230245,-5.707743928643524,-6.017364128378417,-6.066410006624806,-5.804377056413063,-5.776244546342759,-14.493822585721894,-14.880404611581543,-14.26625724010029,-5.491416418386712,-14.812160743352173,-14.196937155158883,-14.306712842994347,-15.044842306630489,-14.538501473216982,-14.72466326323683,-14.443094730944553,-15.084952105229926,-14.418923066841408,-14.50561164667437,-6.237321436272564,-14.607830850510267,-14.446856940015152,-7.258533238230245,0.0021810704666666665,0.0009419484000000002,0.0010590302666666665,0.5003340000000006,8.0,0.44739333333333314,9.4342e-06,1.0,0.0003031052333333333,0.5740000000000005,0.5113539999999998,1.0,-0.9994,0.2705,-1.0,-1.0,-0.9994,-1.0,0.2942,-0.9994
TUC_OBS_361,TUC,CXOGLB J002402.8-720449,TC0037,33.44,-5.616005210558266,-5.5101820916985496,-6.4687766254669725,-6.06208109735222,-6.202455485638274,-6.39083262569798,-5.425158804936617,-5.919734372660155,-6.275150912370615,-6.213532523259717,-6.060530669156471,-6.071552936790818,-14.56019378860667,-14.532599103047454,-14.321937095025653,-5.7780122983805695,-14.836540448230009,-14.168962514359976,-13.989276134608225,-15.029467170231676,-14.49935193662809,-14.840432806766382,-14.703554205793605,-14.372275793487328,-14.256235534329765,-14.633017024022148,-5.983401172475238,-14.074481641822569,-14.180258702726992,-6.130991353634823,0.0009146000000000001,0.0005611,0.0005435500000000001,0.5225,8.0,0.43799999999999994,9.4342e-06,1.0,4.2125e-05,0.0,0.544,0.2717,0.015,0.0793,-0.2567,-0.4428,-0.1986,-0.4241,0.0518,-0.1886
TUC_OBS_369,TUC,CXOGLB J002402.8-720449,TC0037,33.44,-6.996970529446383,-5.975925012692572,-6.171832628559375,-5.882421189843966,-6.196441828400364,-6.482085918794345,-5.695940533782401,-6.146971385287009,-6.022194708458984,-5.984813017646541,-6.025350165561278,-6.447210149807218,-14.5085342164429,-15.755908514799149,-14.266511514547402,-5.760285198580657,-14.811752866598558,-14.299382804317947,-14.199626645108651,-15.058759756709474,-14.96177736163128,-14.711406979391645,-14.587102146089713,-15.05700040663396,-14.46451599677331,-14.59622539010917,-6.1605219526258015,-14.454940415305993,-15.153848523471186,-7.315513707811266,0.0017271088666666662,0.0007560042000000004,0.0008650648666666663,0.4611276666666671,8.0,0.44278999999999974,9.4342e-06,1.0,0.00017017998999999993,0.5993333333333339,0.5050446666666665,1.0,0.9994,1.0,0.0968,-0.2292,-0.9994,-1.0,0.0468,0.9994
TUC_OBS_366,TUC,CXOGLB J002402.8-720449,TC0037,33.44,-5.513427849481643,-5.448794056252093,-6.268814292366001,-5.9055288713583565,-6.182963773949971,-6.3035562368610005,-5.392652223231587,-5.830325565941192,-6.0022642234021015,-6.126970187938956,-6.020178569969776,-6.08868255767597,-14.54500278269054,-14.620114601356251,-14.40033522121158,-5.735753744596282,-14.825940192274976,-14.29200425357707,-14.103528899520724,-14.946537395074545,-14.625434939277234,-14.79751168293991,-14.731656086048934,-14.518359619040208,-14.437873746203685,-14.700492701299513,-5.820063488675222,-14.157640426669323,-14.223589411192654,-5.925864048206879,0.0009537,0.00052826,0.00049982,0.4440000000000001,8.0,0.4458,9.4342e-06,1.0,5.656899999999999e-05,0.2,0.5114,0.2455,0.0737,-0.0931,-0.1081,-0.4016,-0.3123,-0.4428,-0.17300000000000001,-0.2473
TUC_OBS_372,TUC,CXOGLB J002402.8-720449,TC0037,33.44,-5.259637310505756,-5.1120452961912,-5.9118639112994495,-5.520856752021387,-6.150887833815423,-6.770574152079305,-5.002089632653257,-5.380072289708532,-5.745693667668713,-5.598944274228157,-5.426780172885578,-5.915423722065669,-14.206139798657329,-14.34339972560108,-13.880414225038214,-5.287266140930048,-14.752026733638193,-13.70421305974839,-13.622875957653545,-15.371713268910488,-14.180785200117615,-14.546528766277065,-14.516412703031106,-14.09919606518963,-13.95030141727154,-14.321572677566133,-5.446711805935405,-13.732828271596984,-13.890759031411795,-5.715375287012822,0.002421666666666667,0.0015481,0.0014167666666666668,0.501,8.0,0.4666666666666666,9.4342e-06,1.0,0.00018432666666666668,0.3333333333333333,0.3326666666666667,0.8413,0.6109,0.2255,0.2967,-0.3567,-0.6396,-0.8463,-0.3691,-0.0625
TUC_OBS_381,TUC,CXOGLB J002403.1-720447,TC0038,6.22,-6.475863623407433,-6.286761538454338,-7.155398580373652,-6.678815972697686,-7.227238352855967,-7.847100403606253,-6.155460697870993,-6.5097605147537125,-6.959793372425289,-6.783042792638903,-6.593971055036385,-6.981715691573468,-15.225994269741788,-15.326684130990742,-14.853561864714225,-6.516441229057055,-15.806597096937585,-14.664542099310616,-14.657577319177792,-16.42620041778426,-15.320935681878689,-15.770830297460899,-15.56098327161249,-15.055184331936731,-14.893010626534213,-15.489991487059765,-6.721127555766778,-14.784626847216575,-14.964970717797632,-6.9762209432262186,0.0005044154999999994,0.00027850000000000005,0.0001597358,0.9188699999999997,0.0,0.7446650000000001,2.654975e-07,0.1255,0.00013330089999999997,2.94,0.7825799999999998,0.8039,0.5222,0.223,0.1643,-0.4391,-0.5934,-0.8351,-0.2829,-0.1124
TUC_OBS_382,TUC,CXOGLB J002403.1-720447,TC0038,6.22,-6.200935280648992,-5.751046384504293,-7.088687191204916,-6.85116317871249,-6.3321736210492885,-7.214467518809666,-5.5347659050119855,-6.138525331142831,-7.265492889832761,-6.44983060753075,-6.016509028184832,-6.0448897690294485,-15.134102285053041,-15.47237009912866,-14.639432419127516,-5.815456197624337,-15.130766103027456,-14.345053773415653,-14.204119982655925,-15.780591748882587,-14.957424487559807,-16.12376432404217,-14.920818753952375,-15.022390697773242,-14.485751176672544,-15.624601665219675,-6.348838330463481,-14.420330706445279,-14.870310107800698,-6.899905284985009,0.0004391129999999996,0.00024288400000000001,0.00015736739999999992,0.8748599999999999,0.0,0.6721800000000006,2.654975e-07,0.1255,9.32858449999999e-05,2.11,0.7881750000000004,0.6252,0.1911,1.0,-0.5865,-0.2317,0.331,-0.1518,1.0,0.9994
TUC_OBS_378,TUC,CXOGLB J002403.1-720447,TC0038,6.22,-6.3125602254541056,-6.144178094593969,-6.962573502059376,-6.974284616098659,-6.633763876281708,-6.841336019186012,-6.029049065654576,-6.728623128105926,-7.593971055036385,-6.6495581434649385,-6.4774253673088245,-6.494036481981873,-14.993533957750769,-15.20156344752218,-14.680477550934546,-6.384176153938104,-15.239652921470096,-14.508358206522415,-14.4943074925878,-15.452717692036696,-15.573326111978627,-16.60467360693065,-15.097344524782072,-14.975514332300833,-14.826958909308033,-15.826522356547006,-6.5917261067570445,-14.605898697959955,-14.756713853916551,-6.815041829667204,0.0003864,0.0002723,0.000267,0.8759999999999999,0.0,0.4270000000000001,2.654975e-07,0.1255,1.465e-05,0.0,0.698,0.3092,0.0275,0.6839,-0.2767,-0.0231,0.3036,-0.0231,0.6415,0.3423
TUC_OBS_385,TUC,CXOGLB J002403.1-720447,TC0038,6.22,-6.846490010699163,-5.980883709552928,-7.429924294678396,-6.848446224875642,-6.388807939131565,-7.619246229196099,-5.710634048479968,-6.3983745204460565,-7.300217107366956,-6.19942037843087,-5.924818145381308,-6.100781582148628,-15.196347566176478,-15.612372919090006,-14.487983030503873,-5.898493503860072,-14.870310107800698,-14.200728391650125,-14.163802519221074,-16.100726812682396,-15.241944474303539,-16.140783148747758,-14.58219627736012,-14.555226783790559,-14.279179418229655,-15.635548374985293,-6.379801461106719,-14.425390058659813,-15.185020316239244,-7.390213561965387,0.00042561049999999967,0.00024117199999999997,0.0001574527999999999,0.8710649999999999,0.0,0.6669600000000007,2.654975e-07,0.1255,8.69034399999999e-05,1.84,0.7836550000000001,0.7452,0.3398,1.0,-0.2005,0.268,0.9994,0.0681,1.0,0.9994
TUC_OBS_380,TUC,CXOGLB J002403.1-720447,TC0038,6.22,-6.2341824846900815,-6.086557045140604,-7.072475659124971,-6.543026986364183,-6.761201437286083,-7.0301183562535,-5.976747540366287,-6.395557933739277,-6.768020973168496,-6.745210312602791,-6.560667306169737,-6.596536298654683,-15.110082316563794,-15.197404132485008,-14.737786294523584,-6.253692812466387,-15.37273658343178,-14.548674191510479,-14.515700160653214,-15.641494088509765,-15.194295295566134,-15.57577192930402,-15.207958689287915,-14.949689860187688,-14.798958104457322,-15.34447740374658,-6.406204600484392,-14.618343517414214,-14.76295920862081,-6.649546515923622,0.0006401,0.0003043,9.549e-05,0.978,0.0,0.949,2.654975e-07,0.1255,0.0001881,6.0,0.8109999999999999,0.3604,0.0487,0.0906,-0.2892,-0.5128,-0.2561,-0.5128,0.0306,-0.2161
TUC_OBS_374,TUC,CXOGLB J002403.1-720447,TC0038,6.22,-6.542420853004238,-6.202524712462666,-7.043750699464656,-6.892111974817201,-6.658169943079491,-7.112382699664264,-6.014214382227395,-6.603975103391408,-7.209987357790702,-6.673148058251838,-6.628009088535085,-6.441051554021961,-15.168970381122143,-15.700220399276734,-14.7471262926791,-6.1368675572812155,-15.116622510251661,-14.960982678002589,-14.681102285372512,-15.606775883638704,-15.487983030503873,-16.093453869613,-14.8921119748172,-15.246225495443024,-14.922168973145215,-15.775985188627136,-6.709876311725694,-14.873868592738015,-15.259321574772544,-7.137868620686962,0.0004711074999999994,0.00026829999999999996,0.00018230679999999995,0.8874449999999999,0.0,0.6363099999999999,2.654975e-07,0.1255,9.722884999999994e-05,1.98,0.7752499999999998,0.1205,-0.2523,0.4828,-0.8863,-0.6765,0.2186,-0.23800000000000002,0.6377,0.0575
TUC_OBS_376,TUC,CXOGLB J002403.1-720447,TC0038,6.22,-6.137510833094102,-5.931443104927638,-6.856360764725458,-6.89346914617762,-6.564633493387339,-6.9746941347352305,-5.7923656326110375,-6.605548319173784,-7.3333787937327335,-6.4138629747692075,-6.206768552943479,-6.357535479757877,-15.115771230367393,-15.169395294148558,-14.673459331483436,-5.994888156083904,-15.158265221025255,-14.466355021201235,-14.406492410668235,-15.56847541581255,-15.581201709409644,-16.192851647248187,-14.958607314841776,-14.850426819902726,-14.662475848979552,-15.647358387053368,-6.4074013710938695,-14.548367052543009,-14.776763726897002,-6.710500234126142,0.00037005,0.00020269999999999997,0.0001315,0.8205,0.0,0.6375,2.654975e-07,0.1255,7.02095e-05,1.0,0.8255000000000001,0.5565,0.2299,0.8451,-0.1568,0.14300000000000002,0.3448,-0.0893,0.7189,0.5447
TUC_OBS_379,TUC,CXOGLB J002403.1-720447,TC0038,6.22,-6.584692707774433,-6.34640161815671,-7.088842391260022,-6.852323675758901,-7.1599566693965055,-7.779891911959945,-6.193413065672197,-6.642636969384857,-7.3147958655289855,-6.716472635138307,-6.527389802403955,-6.924453038607469,-15.392974121565215,-15.60912139016246,-15.0017406615763,-6.4711089983810055,-15.868702203402377,-14.80799040734633,-14.803547458296613,-16.488517711373998,-15.46318913400846,-16.171662399940995,-15.62324060459512,-15.105263141486926,-14.88085632896049,-15.678815972697684,-6.768433570658277,-14.95663772197887,-15.194839098400564,-7.089653120042932,0.00048125549999999956,0.000273908,0.00016903149999999994,0.899685,0.0,0.6507900000000001,2.654975e-07,0.1255,0.00011353037499999993,2.32,0.7780899999999997,0.8039,0.5272,0.5303,0.1693,-0.2092,-0.401,-0.7377,0.0181,0.1674
TUC_OBS_408,TUC,CXOGLB J002403.6-720459,TC0040,12.38,-5.79805693659835,-5.462306805632608,-6.59122101184324,-5.737786294523582,-6.035080705713358,-6.695078838099108,-5.282495925235798,-5.544546031221372,-6.0953926361845525,-6.248223440153213,-6.131943638176957,-5.7920964696139485,-14.64711768148094,-15.111240336253779,-14.442562450263695,-5.5844257371301556,-14.706195640080665,-14.278460000305667,-14.343422708603885,-15.32166375326782,-14.359319846722336,-14.926648297613099,-14.468904453129973,-14.605840281861688,-14.387074932262307,-14.54928912185308,-5.906550296742733,-14.577574323628795,-15.179601477296018,-6.284564951577137,0.00182,0.001434,0.001363,0.155,2.0,0.362,2.179075e-06,0.4152500000000001,0.0001111,0.0,0.391,-0.1555,-0.9994,-0.4279,-1.0,-1.0,-0.3323,-0.669,0.0618,-0.9994
TUC_OBS_399,TUC,CXOGLB J002403.6-720459,TC0040,12.38,-5.924088238517222,-5.512013668870607,-6.5451343601278005,-6.030723904511068,-6.168287261280304,-6.737297233169438,-5.304430772963816,-5.729787145103757,-6.2750548545491345,-6.206119980866223,-5.831207979685818,-6.016238439713835,-14.560406135861548,-14.86159203108253,-14.357004910571433,-5.329711461959146,-14.759264155609838,-14.219117872978853,-13.750312572194698,-15.26942280616435,-14.447696890661645,-15.081147967332008,-14.66655272550325,-14.36676727205566,-14.106201262548742,-14.748848656824643,-6.096074799765471,-13.954285941059132,-14.384470776362868,-6.623058242853241,0.0009896669999999998,0.0007132535000000003,0.0006157652499999998,0.37143499999999974,2.0,0.4214175000000002,2.179075e-06,0.4152500000000001,5.849846000000006e-05,0.1375,0.39427499999999965,1.0,0.9994,0.138,-0.1455,-1.0,-0.9994,-1.0,-0.0906,-0.41100000000000003
TUC_OBS_406,TUC,CXOGLB J002403.6-720459,TC0040,12.38,-5.7447274948966935,-5.659754238432067,-6.716925025264528,-6.075100735985718,-6.348140730753051,-6.498393077581171,-5.588717086982617,-5.986320302708808,-6.194295295566136,-6.4718549217468935,-6.3160528692484865,-6.2419969907001995,-14.483993769613953,-14.629449903500793,-14.259006068415115,-5.89950538846768,-14.974694134735232,-14.111595832262953,-14.041292808912717,-15.126098402135536,-14.755970410969978,-14.966576244513051,-14.862962545210488,-14.4893933350769,-14.386128592159709,-14.845576026885354,-6.0040841400840765,-14.106793246940153,-14.189700258959832,-6.1442991691645625,0.0010800999999999999,0.00049655,0.00044080000000000004,0.4975,2.0,0.65925,2.179075e-06,0.4152500000000001,9.199175e-05,1.25,0.48225,0.1205,-0.1149,-0.2217,-0.3554,-0.6027,-0.3086,-0.4653,-0.1418,-0.4185
TUC_OBS_402,TUC,CXOGLB J002403.6-720459,TC0040,12.38,-5.6651443103827095,-5.548213564475709,-6.170953663146817,-6.2816644210914925,-6.333669255698031,-6.571865205971212,-5.461175011062096,-6.114751892218614,-6.582694416755475,-5.998699066979582,-5.875821944525326,-6.180653515919548,-14.505321053484549,-14.60115759697073,-14.284024713509233,-5.801425381852718,-14.917214629683551,-14.139166964174517,-13.993533957750769,-15.172630726946176,-14.862013267276465,-15.326426203576947,-14.764471553092449,-14.458058994698137,-14.355102082639632,-15.034939479388802,-6.015959008628572,-14.08008551934057,-14.195724232870909,-6.171855892696214,0.0007916500000000001,0.00052995,0.0005141,0.382,2.0,0.4155,2.179075e-06,0.4152500000000001,3.7025e-05,0.0,0.4490000000000001,0.594,0.3835,0.5539999999999999,0.1468,0.0456,-0.0937,-0.3879,0.2167,0.3136
TUC_OBS_410,TUC,CXOGLB J002403.6-720459,TC0040,12.38,-6.214812579970638,-5.723538195826756,-6.832978204209742,-6.150810814051244,-6.21838821750685,-7.103033098066845,-5.498803757972912,-6.1294790499872365,-6.379526679240768,-6.037204630142766,-5.772370350428991,-5.946537395074545,-14.505958184905241,-15.020983058169369,-14.362185958122593,-5.737966793375723,-14.80465394165158,-14.185682738231092,-13.998266287191,-15.457797217565973,-15.036070577973444,-15.147534285922326,-14.554707230574028,-14.577957613242445,-14.338872254463446,-14.874384625532564,-6.165871891876608,-14.196542884351587,-14.600326278518963,-6.7769819679458765,0.0009399095000000009,0.0005836439999999999,0.0005446964999999997,0.3445024999999999,2.0,0.4134175000000004,2.179075e-06,0.4152500000000001,4.5395195e-05,0.17,0.41064499999999976,0.6914,0.2823,1.0,-0.2042,0.1518,0.7733,-0.0493,1.0,0.9994
TUC_OBS_405,TUC,CXOGLB J002403.6-720459,TC0040,12.38,-5.680893940690225,-5.593800576336689,-6.446723953862901,-6.160207815554672,-6.237621570688036,-6.3741732867142895,-5.525346746637937,-6.051098239029787,-6.315154638355588,-6.233661524748713,-6.091300567647776,-6.133889960155622,-14.44490555142168,-14.589027167337374,-14.242528052234332,-5.851638001131668,-14.846490010699162,-14.104964402547676,-13.996539467890491,-14.989700043360187,-14.844360366240226,-15.11243895906999,-14.744245213356955,-14.450876526197035,-14.348741374581154,-14.95467702121334,-5.957976072751133,-14.06479513257342,-14.151441427876234,-6.106182776032537,0.000820475,0.000585,0.0005713249999999999,0.479,2.0,0.37225,2.179075e-06,0.4152500000000001,3.1795e-05,0.25,0.4865,0.253,0.045,0.1693,-0.188,-0.2842,-0.0962,-0.2817,0.1031,-0.0525
TUC_OBS_401,TUC,CXOGLB J002403.6-720459,TC0040,12.38,-6.590066876668706,-5.247567390738527,-6.566188205930547,-5.979126329633537,-5.501276029252097,-6.69998645120499,-4.96657624451305,-5.328827157284917,-6.232243704998064,-6.164467121223405,-5.397505931192719,-5.211195506955352,-14.542604791503143,-15.3530574164182,-14.326488529267074,-4.725966912814831,-14.078677756416178,-14.181398967022597,-13.796423225022027,-15.379655700245507,-14.565772388187714,-15.048326608648225,-13.79997073344623,-14.075694863845438,-13.798193357042976,-14.74622656006926,-5.754092698372324,-14.072732319189116,-15.327994554977048,-7.289036881004725,0.001248564250000001,0.0008251555000000007,0.0007474522499999999,0.3455074999999998,2.0,0.40809750000000006,2.179075e-06,0.4152500000000001,7.685708750000006e-05,0.21,0.41821999999999954,0.0418,-0.9994,0.2942,-1.0,-1.0,0.5934,-0.1143,1.0,-0.9994
TUC_OBS_403,TUC,CXOGLB J002403.6-720459,TC0040,12.38,-6.414539270491499,-5.761201437286083,-6.598760325019483,-6.093767102781843,-6.119890435481908,-6.760106635253189,-5.511449283499557,-6.038341651362286,-6.334400533211748,-6.124777680029539,-5.8271053022478245,-5.970210529168145,-14.332266947466733,-14.449465913400493,-14.19606515013616,-5.4454987259536445,-14.691711339862392,-14.092534893234145,-13.82419836715172,-15.300131883998873,-14.741869337787842,-15.120440233246091,-14.484015946795354,-14.122455892284055,-13.937963576475804,-14.85855627231895,-6.460171441622101,-14.05953332233647,-14.610479534153624,-7.113509274827518,0.0009676020000000005,0.0005997534999999998,0.0006017812499999995,0.3905099999999997,2.0,0.41487250000000025,2.179075e-06,0.4152500000000001,4.604709750000002e-05,0.205,0.4122899999999997,1.0,0.6833,1.0,-0.1618,-0.1093,0.5946,-0.2867,1.0,0.9994
TUC_OBS_407,TUC,CXOGLB J002403.6-720459,TC0040,12.38,-5.694218848745017,-5.617802789622546,-6.459545386328587,-6.116168286670548,-6.331987028358167,-6.4718549217468935,-5.552997101533838,-6.026364226582593,-6.237171446810909,-6.275478372881437,-6.152550737500827,-6.226359806739974,-14.552221990705378,-14.668414806919836,-14.372224624770697,-5.881292274788816,-14.93666664104825,-14.251191995041394,-14.110082316563794,-15.078157518594143,-14.819300798703964,-15.037867530701766,-14.830325565941193,-14.5455393176159,-14.451733454829256,-14.915066425063285,-5.979953777985654,-14.17308335281508,-14.246800085800587,-6.112956887840481,0.0009568999999999999,0.0005024000000000001,0.00047615,0.25225,2.0,0.534,2.179075e-06,0.4152500000000001,5.55225e-05,0.75,0.5555000000000001,0.3004,0.1037,0.0219,-0.1156,-0.3592,-0.2598,-0.4229,-0.0881,-0.1649
TUC_OBS_404,TUC,CXOGLB J002403.6-720459,TC0040,12.38,-5.575935474582511,-5.5084982337626744,-6.278354233710254,-6.071296972569402,-6.185885643870875,-6.310868802765503,-5.450138811528057,-5.983802646487561,-6.188693159918664,-6.123435786016153,-6.009527946474381,-6.093557206182967,-14.71783122169536,-14.71016454160928,-14.507938395487402,-5.83602806254447,-14.809108283077832,-14.372224624770697,-14.118330092327941,-14.934047019686131,-14.773915884024177,-14.985059650207065,-14.716925025264528,-14.590878768754802,-14.499889823854373,-14.863913902615902,-5.927007913177467,-14.17986424812957,-14.25165689551245,-6.045786444491278,0.001053225,0.000643,0.000619075,0.36425,2.0,0.4025,2.179075e-06,0.4152500000000001,5.974500000000001e-05,0.25,0.39425,0.2605,0.0849,0.1255,-0.1043,-0.2355,-0.1337,-0.2892,0.0281,-0.0512
TUC_OBS_400,TUC,CXOGLB J002403.6-720459,TC0040,12.38,-5.842241113953136,-5.689094370623858,-6.847100403606253,-6.096638663744682,-6.474048658751987,-6.787546038959723,-5.5815329790533985,-5.954677021213343,-6.308741641866889,-6.463820467862773,-6.2635238179723025,-6.302160631781637,-14.885389015767824,-14.750084527678672,-14.53003079050004,-5.8889526700351205,-14.881232127086506,-14.345534666479852,-14.238372815438414,-15.188871265636362,-14.752763450493234,-15.108574057152007,-14.731181094042581,-14.534914712442568,-14.39591801541309,-14.890084136976204,-6.15170001346405,-14.345342245350475,-14.487715936718145,-6.349789645339642,0.0006119999999999999,0.00038965,0.0003795,0.5635,2.0,0.458,2.179075e-06,0.4152500000000001,2.7395e-05,0.0,0.2245,0.3904,0.0537,-0.1068,-0.3029,-0.6515,-0.431,-0.6565,-0.1618,-0.3985
TUC_OBS_389,TUC,CXOGLB J002403.7-720423,TC0039,16.15,-4.8867253075356505,-4.837137006678074,-5.652669984683048,-5.3625102704874905,-5.542572307053517,-5.622875957653544,-4.7950664776458565,-5.2939653392856485,-5.4439388409904685,-5.553307533628472,-5.476643793345208,-5.474695990041761,-13.771599641296994,-13.89910585983465,-13.67223251009727,-5.0893649246157935,-14.134008199873724,-13.595508382241313,-13.402085528797471,-14.214385475053177,-14.020998251525281,-14.170953663146818,-14.06620911585658,-13.822896567563465,-13.760660472508102,-14.089535684004387,-5.176447526620515,-13.4443011052811,-13.493901040071561,-5.291375173825274,0.00180158,0.0014892999999999998,0.00133598,0.4932,6.2,0.3544,4.1072e-06,0.9840000000000001,0.0001286466,0.4,0.5065999999999999,0.1193,-0.0087,-0.0943,-0.138,-0.3404,-0.2099,-0.3204,-0.0943,-0.2186
TUC_OBS_396,TUC,CXOGLB J002403.7-720423,TC0039,16.15,-4.976747540366288,-4.7966950838615166,-6.113058294016585,-5.4576726172260255,-5.316232738574689,-5.629116983222394,-4.669789215428471,-5.246723429815582,-5.883724412419456,-5.493224463393357,-5.247721014539882,-5.144057053767684,-14.201902067937516,-14.008375265465993,-13.58203035778526,-5.042986862459482,-13.951946826884393,-13.3465945093355,-13.281830594608692,-14.264800451577687,-14.032967117841293,-14.669789215428471,-13.779630367548606,-13.6889139827206,-13.511593837373555,-14.24382048315619,-5.2597004852068485,-13.410944468947653,-13.595508382241313,-5.523550974070057,0.0067385000000000006,0.0039755,0.0031550000000000003,0.459,6.2,0.3235,4.1072e-06,0.9840000000000001,0.0007884000000000001,0.0,0.327,0.2192,-0.1524,0.4054,-0.5315,-0.4241,0.1499,-0.2042,0.4916,0.005
TUC_OBS_391,TUC,CXOGLB J002403.7-720423,TC0039,16.15,-4.847711655616943,-4.8198741248359465,-5.497572880015566,-5.314347815884474,-5.5919297141128155,-5.644165504115063,-4.7937139555875685,-5.276134035556496,-5.356152689700286,-5.442974277613617,-5.394371777992381,-5.545460015035181,-13.679853713888946,-13.850879461817472,-13.625068446021812,-5.181668515701863,-14.201694717978025,-13.576426480267266,-13.402524210129624,-14.2539109569438,-14.0679830935658,-14.14794719130215,-14.15508812608786,-13.808979580847405,-13.770973804891081,-14.10612732120492,-5.222181836418744,-13.42864060724616,-13.4565528199183,-5.267590155494084,0.00249588,0.0021236600000000003,0.00204724,0.5474,6.2,0.35100000000000003,4.1072e-06,0.9840000000000001,9.45242e-05,0.6,0.4568,0.2505,0.1724,-0.0743,0.0931,-0.218,-0.3098,-0.3741,-0.2455,-0.1449
TUC_OBS_398,TUC,CXOGLB J002403.7-720423,TC0039,16.15,-6.272214825817094,-5.795066477645855,-5.786448338292176,-6.09881421986285,-5.614988241656548,-5.662359169627425,-5.573326111978627,-5.845576026885352,-6.78015361397564,-5.56266167477845,-6.277612905822878,-6.109634878551876,-14.008683927778877,-15.80799040734633,-13.783159593381145,-5.832292861521119,-14.186127255554554,-13.672779799475881,-14.58385896883167,-14.284827701895788,-14.640164517660113,-15.57462883356106,-14.893809102736585,-15.048662481204085,-14.686554629573585,-14.893469146177619,-6.3188492500675775,-14.852632892206213,-15.697885623043803,-6.853747897907004,0.0034420876666666654,0.0018496972000000003,0.0014848486799999997,0.6536536666666669,6.2,0.5568585,4.1072e-06,0.9840000000000001,0.0005752138953333337,2.3415000000000012,0.6989209999999995,0.163,-0.9994,-0.2455,-1.0,-1.0,-0.7433,-1.0,-0.0643,-0.9994
TUC_OBS_390,TUC,CXOGLB J002403.7-720423,TC0039,16.15,-4.763210900590707,-4.659952682338607,-5.4972998246894385,-5.158640529545145,-5.401318901092837,-5.6001532872870765,-4.576426480267265,-5.0337174378325376,-5.3347943715653985,-5.289797985344615,-5.149905405613299,-5.265440178420524,-13.546834607474144,-13.66749044280772,-13.339229356472304,-4.809942974859538,-13.904481957676847,-13.199282921717614,-13.052811434473902,-14.10319830233508,-13.568314655313987,-13.869344650977972,-13.76853040956932,-13.5100499535596,-13.394669090937764,-13.693360558975739,-4.986909861874944,-13.136260892654784,-13.239577516576785,-5.258548990945454,0.00361675,0.00275225,0.002579,0.30375,6.2,0.3955,4.1072e-06,0.9840000000000001,0.00022417,0.5,0.30900000000000005,0.3804,0.1449,0.0968,-0.1081,-0.3804,-0.2836,-0.4916,-0.0493,-0.1462
