obs_id,class,src_n,src_id,significance,photflux_aper_hilim_s,photflux_aper_hilim_m,photflux_aper_hilim_b,photflux_aper_b,photflux_aper_lolim_h,photflux_aper_s,photflux_aper_lolim_m,photflux_aper_lolim_b,photflux_aper_m,photflux_aper_h,photflux_aper_hilim_h,photflux_aper_lolim_s,flux_aper,photflux_aper_hilim,flux_aper_hilim_s,photflux_aper_lolim,flux_aper_hilim_b,flux_aper_hilim_h,flux_aper_b,flux_aper_lolim_b,flux_aper_lolim_s,flux_aper_lolim_m,flux_aper_hilim_m,flux_aper_lolim,flux_aper_h,flux_aper_lolim_h,flux_aper_m,flux_aper_hilim,flux_aper_s,photflux_aper,var_sigma,kp_prob,var_inter_sigma,ks_prob,var_index,var_prob,var_inter_index,var_mean,var_inter_prob,var_max,var_min,hard_hs,hard_hm_lolim,hard_hm,hard_hm_hilim,hard_ms,hard_ms_hilim,hard_hs_lolim,hard_hs_hilim,hard_ms_lolim
NS_OBS_380,NS,SAXWFC J1748.1-2446.,NS0071,2.75,-6.062482107982652,-6.254300773397494,-5.791021482723746,-5.959801118299346,-6.004012915105336,-6.3400837999301505,-6.9760309431983,-6.396816197337981,-6.770014501865068,-6.0914507974445256,-5.916497380169733,-7.618884919290148,-15.946076849451424,-5.8073879487498905,-14.946153573147747,-8.317854923626168,-14.071348153346305,-14.011887159731648,-14.420517540816977,-14.07282870542095,-16.183623553856023,-15.445279835132808,-14.791827473332877,-15.712914919672038,-13.962297051904734,-14.12057751285042,-15.35756377923163,-14.329809829275064,-15.247106845115404,-7.0390538042661674,9.367390000000002e-05,0.7174633333333331,2.6805e-07,0.6730866666666665,0.39666666666666667,0.4399500000000002,0.0,0.0007572774999999994,0.126,0.0013165453333333326,0.0007131846666666668,0.4685,0.0206,0.9994,1.0,-0.9994,0.0319,-0.3292,0.8264,-1.0
NS_OBS_390,NS,SAXWFC J1748.1-2446.,NS0071,2.75,-6.583193128177055,-7.12953756841108,-6.586197483230648,-6.8873949984654255,-6.012278626418812,-6.862013267276469,-7.49834123677929,-7.553964423439383,-7.133913763125401,-6.658717027216684,-6.975104039892515,-7.862013267276469,-16.39383368539238,-6.215167396325658,-15.416234631715,-8.560983271612487,-15.549904924128398,-15.012378417874515,-15.228332902933174,-14.07467209007575,-16.694863681056358,-15.481283311809632,-15.648203693102975,-17.39383368539238,-13.976911484983782,-14.125992964710875,-15.70756137491243,-15.201335545728734,-15.69486368105636,-7.272458742971443,6.050350000000003e-05,0.2736699999999996,2.6805e-07,0.26325999999999994,0.10666666666666665,0.4228100000000003,0.0,0.0007476696666666662,0.126,0.0011635293333333325,0.0006766473333333331,-0.9994,-0.2105,0.9994,1.0,-0.9994,-0.3442,-1.0,-0.1818,-1.0
NS_OBS_400,NS,SAXWFC J1748.1-2446.,NS0072,19.47,-6.643400564275029,-6.136201461319501,-5.4699284311626215,-5.592779107072603,-5.981715691573468,-6.864970123557969,-6.773142429711276,-5.777283528852418,-6.347077112432058,-5.7627076624325415,-5.624336386039115,-7.9246056322593335,-14.373105567720671,-5.683145182508737,-15.433562507804927,-6.239336308860562,-13.862329462763245,-13.876801924968,-13.987162775294829,-14.176199846250125,-16.801502740608512,-15.319755162957392,-14.682981898951885,-14.582764201888475,-14.017728766960433,-14.227384950150832,-14.893809102736585,-14.200666344164336,-15.70279757465904,-6.0240445964429465,0.000125315,0.9155,1.131475e-06,0.8600000000000001,1.0,0.591,4.0,0.00071745,0.69025,0.0013204,0.0006275,0.9994,0.3529,0.6059,0.8076,0.9994,1.0,0.7601,1.0,0.3279
NS_OBS_403,NS,SAXWFC J1748.1-2446.,NS0072,19.47,-7.045612749855485,-6.138405855356134,-5.58821199545613,-5.677160727313678,-6.088895682195964,-7.065504782739193,-6.472112434047295,-5.7977842241988675,-6.26970233790285,-5.927382523454764,-5.815876645760329,-8.029840124186514,-14.42822131410727,-5.884513970636456,-15.802443786846464,-6.260411834545484,-13.946537395074545,-13.968591535748374,-14.040863168829624,-14.161402747183347,-16.941242918925116,-15.108629825303852,-14.774949303861954,-14.571680508046205,-14.08039897621589,-14.241769591542251,-14.906228218501269,-14.304656689355815,-15.888893802754668,-6.116633871930215,2.913666666666667e-05,0.4186666666666667,1.131475e-06,0.22166666666666668,0.0,0.34400000000000003,4.0,0.0004792333333333333,0.69025,0.0006663999999999999,0.0004559333333333333,0.9994,0.1843,0.3935,0.5765,0.9994,1.0,0.8551,1.0,0.7052
NS_OBS_408,NS,SAXWFC J1748.1-2446.,NS0072,19.47,-6.528561592610702,-6.064039531010834,-5.35144484433733,-5.409046764812014,-5.707743928643524,-6.7361273231347765,-6.3029451077274254,-5.475344287642223,-6.1637391971415125,-5.625985259708089,-5.557206774060232,-7.186218921825918,-14.112243207778974,-5.710901800943383,-15.215668051977852,-5.930337082099477,-13.661742769753745,-13.695078838099107,-13.719421629631924,-13.785951320588056,-15.87321942298799,-14.852632892206213,-14.613679426105952,-14.191682323967006,-13.763966852882366,-13.846185135655473,-14.713319030645067,-14.03841660980033,-15.423198104171087,-5.845606462043003,7.064333333333334e-05,0.2753333333333334,1.131475e-06,0.322,0.3333333333333333,0.425,4.0,0.0008487,0.69025,0.0014036,0.0008218,0.857,0.4428,0.5547,0.6565,0.5646,0.7689,0.7639,0.9338,0.3367
NS_OBS_397,NS,SAXWFC J1748.1-2446.,NS0072,19.47,-6.491874463916801,-6.659159450187667,-5.319392571008212,-5.448550002027125,-5.6516951369518384,-6.702989277884396,-6.915990287495162,-5.645891560852599,-6.610434026559197,-5.475733731233021,-5.350762527650391,-7.40004087695076,-13.876671133073652,-5.552054748289063,-15.28516748756667,-6.046723663332696,-13.357634419155026,-13.350081281264579,-13.482540173459768,-13.658763376761307,-16.180948563823453,-15.43799412271793,-15.143936046666902,-14.05286048235717,-13.474955192963154,-13.651111276928564,-15.174826774781526,-13.731639697887127,-15.512017185343973,-5.859869221628865,0.0001315,0.7190000000000001,1.131475e-06,0.623,0.0,0.406,4.0,0.0012699999999999999,0.69025,0.0018390000000000001,0.001164,0.9994,0.8726,0.9994,1.0,-0.9994,0.2055,0.8239,1.0,-1.0
NS_OBS_396,NS,SAXWFC J1748.1-2446.,NS0072,19.47,-6.190238334892875,-6.050756409431735,-5.086239113587677,-5.298863933907474,-6.117931055563853,-6.616354998335858,-6.789406688533446,-5.732593581247097,-6.517733859942898,-5.4858508655245615,-5.238748925691337,-7.459941060704483,-14.025949097207125,-5.3369778955782055,-15.13531096586315,-6.281797354818244,-13.324863495532005,-13.41657449959349,-13.553773598221836,-14.068745593583586,-16.195614532060997,-15.359482468119356,-14.70377371273884,-14.767715597919604,-13.717604495257476,-13.816150237965962,-15.035734794563236,-13.740705787336626,-15.380898168354904,-5.618127145501457,0.00012525571666666666,0.7154333333333333,1.131475e-06,0.6700733333333331,0.4600000000000001,0.4554166666666664,4.0,0.0010080533333333324,0.69025,0.0018681769999999997,0.0009178916666666658,0.9994,0.5815,0.9994,1.0,0.9994,1.0,0.6777,1.0,-0.2117
NS_OBS_387,NS,SAXWFC J1748.1-2446.,NS0071,2.75,-7.040767750949004,-6.850472986245652,-6.653060537301009,-6.965371543374681,-6.005403389455703,-7.056190140246058,-8.12930354201075,-7.222770158071755,-7.129303542010749,-6.5170511275017375,-7.054925511521269,-8.06998274878171,-16.50473325561219,-6.393498253104978,-15.821310760224408,-8.828273546346768,-15.650722472532046,-15.090497458594587,-15.185834396457292,-14.109048619721422,-16.836161137870253,-15.3451903690889,-15.516412703031106,-16.723539727101688,-14.019918434133233,-14.162958403846657,-15.805763251276169,-15.333519460238445,-15.870877528004055,-7.437588167050272,6.967174999999999e-05,0.7503049999999999,2.6805e-07,0.6791966666666664,0.09,0.406876666666667,0.0,0.0006129436666666669,0.126,0.0009844623333333325,0.0005954729999999997,0.9994,-1.0,-0.9994,0.0381,0.9994,1.0,-1.0,1.0,-0.0356
NS_OBS_406,NS,SAXWFC J1748.1-2446.,NS0072,19.47,-6.951946826884392,-6.117817112369731,-5.503485481302255,-5.589222766622791,-5.937794191180288,-7.084561749538015,-6.465339424171556,-5.7031155244614515,-6.257746330093407,-5.795880017344076,-5.69486368105636,-8.042765294578851,-14.282146499569164,-5.7785805454384604,-15.762205006726074,-6.1577028656719355,-13.80271944187438,-13.82333006733185,-13.893809102736585,-14.00943917000598,-16.964736140013418,-15.037015415683005,-14.689519108537324,-14.415594137682405,-13.925915310971757,-14.070581074285707,-14.829444941478794,-14.163297465970313,-15.909269410582606,-6.0243476534730975,7.755666666666667e-05,0.7373333333333333,1.131475e-06,0.6786666666666666,0.0,0.44566666666666666,4.0,0.0005549333333333333,0.69025,0.0008189333333333335,0.0004756666666666666,0.9994,0.3167,0.5034,0.6652,0.9994,1.0,0.8701,1.0,0.6615
NS_OBS_407,NS,SAXWFC J1748.1-2446.,NS0072,19.47,-6.938170692705301,-6.478992747591397,-5.5654310959658,-5.660946264290861,-5.9136401693252525,-7.08087988238464,-7.169154807691388,-5.783834097714008,-6.6920762963881195,-5.774432286560528,-5.674689628288939,-8.070385787346416,-14.343807854816802,-5.797119523754323,-15.729088360589518,-6.231696441720422,-13.856360764725457,-13.861066059743075,-13.951946826884393,-14.074533199308462,-16.989443320001037,-15.740884155814935,-15.050658793229502,-14.480234990051413,-13.960982678002589,-14.100015437450606,-15.263683192095893,-14.217835647968315,-15.893228846041815,-6.089674475462105,5.486e-05,0.048,1.131475e-06,0.13,0.0,0.469,4.0,0.0006486,0.69025,0.0011565,0.0006287999999999999,0.9994,0.6477,0.7933,0.9051,0.9994,1.0,0.8701,1.0,0.2829
NS_OBS_394,NS,SAXWFC J1748.1-2446.,NS0072,19.47,-7.195587940862287,-6.205442248745237,-5.398700689805662,-5.46864883541694,-5.716925025264528,-7.093620613397353,-6.539102157243452,-5.552067134407821,-6.336770365467133,-5.618704376996174,-5.542723813938673,-7.993215989629197,-14.034948893048467,-5.802309330690652,-15.988852639224202,-5.998872299722965,-13.570247719997592,-13.58219627736012,-13.639595945270061,-13.722390785695907,-16.995221187413165,-15.107627092601565,-14.779368980551908,-14.1277213259233,-13.658169943079491,-13.756218083906205,-14.908684840302778,-13.958151939272385,-15.931016205406488,-5.9020142700152185,0.0002378733333333333,0.3943333333333333,1.131475e-06,0.4106666666666667,2.333333333333333,0.5486666666666666,4.0,0.0008497666666666668,0.69025,0.0016364,0.0006257999999999999,0.9994,0.574,0.6883,0.7889,0.9994,1.0,0.9488,1.0,0.7489
NS_OBS_379,NS,SAXWFC J1748.1-2446.,NS0071,2.75,-6.440093374963888,-7.2648004515776865,-6.401209493236885,-6.642065152999545,-6.001571400989491,-6.6509168312204086,-7.513291072287514,-7.22826557461323,-7.158940264886472,-6.653573855516859,-7.064442354906986,-7.076963331329213,-16.195996945270387,-6.433972835859276,-15.280834505910788,-7.543998562791548,-15.630969778190849,-15.105075022640454,-15.291660873327892,-14.069476580530711,-15.94692155651658,-15.483973883642996,-15.749579997691104,-16.6458915608526,-13.959163224151123,-14.121347802018947,-15.750994268409547,-15.347173697438993,-15.497026940934367,-7.044408449594276,9.344176666666669e-05,0.7094149999999999,2.6805e-07,0.6746,0.41333333333333333,0.44339333333333336,0.0,0.0007706853333333327,0.126,0.0013204213333333327,0.0007384796666666669,-0.9994,-0.1743,0.9994,1.0,-0.9994,-0.6027,-1.0,-0.4491,-1.0
NS_OBS_389,NS,SAXWFC J1748.1-2446.,NS0071,2.75,-6.5752816626684325,-6.741362717275924,-6.369572124974977,-6.6311554931741785,-6.013324438721249,-6.844056982028162,-7.462128058866199,-7.39083262569798,-7.217099262903814,-6.624515650397098,-6.9457700901366035,-7.865185629679541,-16.318758762624412,-6.189418035740603,-15.339893778276755,-7.9641701747471725,-15.38310457359924,-15.01836257534423,-15.285589767537026,-14.085365640249302,-16.640923773940738,-15.334333152330785,-15.476904161747433,-17.339893778276757,-13.985086649283062,-14.13767267023734,-15.806428265513112,-15.164664617378097,-15.619788758288395,-7.122628654130226,7.439796666666665e-05,0.7419933333333333,2.6805e-07,0.6626133333333329,0.12666666666666668,0.41020666666666694,0.0,0.0006981395,0.126,0.0011105269999999992,0.0006601023333333332,-0.9994,-1.0,-0.9994,0.1493,-0.4809,0.0443,-1.0,-0.1568,-1.0
NS_OBS_399,NS,SAXWFC J1748.1-2446.,NS0072,19.47,-6.594312213327223,-6.123493495734119,-5.418050341626681,-5.487182241435128,-5.801342913045577,-6.8474059220725305,-6.4129628822565445,-5.569441230477242,-6.24450627158488,-5.699404516110038,-5.616723349592349,-7.528708288941061,-14.228312591445787,-5.771959135360367,-15.446116973356125,-6.027704571388861,-13.766749990458901,-13.794524963259109,-13.836242476018045,-13.919012953089114,-16.38069792412439,-14.990549104201307,-14.700928739972591,-14.325991390117554,-13.877129077135566,-13.979224511806445,-14.821886747685369,-14.140412623389087,-15.699404516110034,-5.923243080555209,0.00013585,0.8976666666666667,1.131475e-06,0.6120000000000001,2.333333333333333,0.6046666666666667,4.0,0.0007153,0.69025,0.0012881666666666664,0.0006343666666666668,0.8695,0.4366,0.5696,0.6914,0.5784,0.8076,0.7614,0.9513,0.3054
NS_OBS_393,NS,SAXWFC J1748.1-2446.,NS0071,2.75,-6.730020323354676,-7.287013766405617,-6.6693833327055625,-6.888065723667317,-6.01332443872125,-6.940815382368629,-7.462918323891521,-7.350567776758384,-7.574302786637409,-6.650468433224298,-7.40837896178668,-7.366935727308501,-16.062331685600995,-6.641459848507495,-15.435452288244052,-7.7566146546283425,-15.578889870206568,-15.436518914605589,-15.890759031411795,-14.084378189553043,-16.10160395406999,-15.333902818267905,-15.787546038959725,-16.80057395840601,-13.985062099697936,-14.137567809129092,-16.088576034623703,-15.489320968967789,-15.651695136951837,-7.266561972908938,7.384966666666666e-05,0.7427833333333331,2.6805e-07,0.6664966666666663,0.12666666666666668,0.4081200000000001,0.0,0.0006970536666666667,0.126,0.0011068793333333321,0.0006562429999999998,-0.9994,-1.0,-0.9994,0.1293,-0.7008,-0.3367,-1.0,-0.4878,-0.9488
NS_OBS_383,NS,SAXWFC J1748.1-2446.,NS0071,2.75,-6.7657358756212105,-7.267686672528758,-6.5689580546641135,-6.839231438138873,-6.00694462857606,-7.034516075754862,-7.507653256567879,-7.880744110722063,-7.100727076426589,-7.066209115856579,-6.776763726897002,-7.879755204453636,-16.508358206522413,-6.428876054704403,-15.530472520812989,-8.278189384787453,-15.30076949711659,-15.20859008433284,-15.122092424107732,-14.074150188374249,-17.110306208555816,-15.483383348361672,-15.757458571701616,-17.809276212891834,-13.972854392342608,-14.127637663180662,-15.698316112069504,-15.344535006304119,-15.809388202186394,-7.189740591538239,6.403698333333339e-05,0.27135999999999955,2.6805e-07,0.2687866666666666,0.11333333333333333,0.4235033333333336,0.0,0.0007530309999999996,0.126,0.0012023943333333328,0.0006758406666666664,0.0175,0.2929,0.9994,1.0,-0.9994,-0.2979,-0.5066,0.5278,-1.0
NS_OBS_388,NS,SAXWFC J1748.1-2446.,NS0071,2.75,-6.405717971188194,-7.118672415899447,-6.4171415377755014,-6.676747899828312,-6.004737282414673,-6.651111276928562,-7.523393357101425,-7.542118103266008,-7.166840249172299,-6.653573855516859,-6.963371104637838,-7.270997290727809,-15.745645307946837,-6.219036408693392,-15.044649042632338,-7.783675721313332,-15.1266793981846,-15.035929029442046,-15.42770939384858,-14.069476580530711,-15.899974269892134,-15.480403768029202,-15.624336386039117,-16.598944274228153,-13.959163224151123,-14.121347802018947,-15.753822396243022,-15.10101168936162,-15.280171713745663,-7.061680456657845,9.359153333333335e-05,0.7094149999999999,2.6805e-07,0.6746,0.41,0.4427333333333334,0.0,0.0007706853333333327,0.126,0.0013165876666666662,0.0007384796666666669,-0.9994,-0.1993,0.9981,1.0,-0.9994,-0.5191,-1.0,-0.3616,-1.0
NS_OBS_401,NS,SAXWFC J1748.1-2446.,NS0072,19.47,-6.842241113953136,-6.2627278234644566,-5.418961051227833,-5.483068191131988,-5.716925025264528,-7.131708311982144,-6.576426480267265,-5.5583048643592825,-6.391794992295674,-5.631527161559638,-5.560351570436526,-8.410497203736236,-14.1584553368073,-5.770937923587638,-15.658367664221945,-6.004094135670908,-13.701146923590295,-13.715569266155482,-13.765482716487313,-13.841034739616587,-17.22650610772903,-15.134481480925224,-14.820735535660974,-14.243369428853947,-13.787279845582153,-13.87321942298799,-14.950007143079855,-14.080247443810553,-15.947690900352676,-5.913388209236777,0.00014002666666666666,0.5393333333333333,1.131475e-06,0.5703333333333332,1.6666666666666667,0.7156666666666668,4.0,0.0007295,0.69025,0.001809633333333333,0.0006505333333333334,0.9394,0.6065,0.7083,0.7989,0.6883,0.9038,0.8788,0.9888,0.4166
NS_OBS_385,NS,SAXWFC J1748.1-2446.,NS0071,2.75,-6.825068406471558,-7.3380927072339786,-6.640543979879014,-6.910801633194852,-5.993076023616166,-7.103970087603773,-7.5130406735521555,-7.95233580539844,-7.0904866352409055,-6.658719501048347,-6.855425792390384,-8.103970087603773,-16.652865217089982,-6.505147198844115,-15.675100502947686,-8.419508395078347,-15.34601609262593,-15.302945107727425,-15.132637389022761,-14.069722753188847,-16.953895212753967,-15.481158705808234,-15.822752163744376,-17.652865217089985,-13.974819787873376,-14.116932460693297,-15.690067183644226,-15.398461474992725,-15.953895212753961,-7.3946734013176645,6.103111666666671e-05,0.2582199999999996,2.6805e-07,0.30915666666666675,0.14,0.4326633333333336,0.0,0.0007477868333333329,0.126,0.0011618903333333328,0.0006786856666666665,0.0612,0.1705,0.9994,1.0,-0.9994,-0.3067,-0.6939,0.4591,-1.0
NS_OBS_384,NS,SAXWFC J1748.1-2446.,NS0071,2.75,-6.313721321932799,-6.822463500070138,-6.265200170411153,-6.566230166075134,-6.0056672685796,-6.58989792335714,-7.431451122615349,-7.317368789594504,-7.128324252511833,-6.5625730247551255,-6.518270803039983,-7.845271792559844,-16.0808172709575,-6.054994515218334,-15.10568393731556,-8.544241796895863,-15.231287919622336,-14.660349842386315,-15.103135460225529,-14.073813153014198,-16.33611070137734,-15.483103105287961,-15.272296116314644,-17.03508070571336,-13.961700843291906,-14.121347802018947,-15.698626572338226,-14.917767720156435,-15.38184726662148,-6.975842845540327,9.21706e-05,0.7073316666666666,2.6805e-07,0.6729933333333332,0.39666666666666667,0.44442000000000015,0.0,0.0007702788333333328,0.126,0.0013165876666666662,0.0007294850000000001,-0.9994,-0.0518,0.9994,1.0,-0.9994,-0.3154,-1.0,0.0006,-1.0
NS_OBS_404,NS,SAXWFC J1748.1-2446.,NS0072,19.47,-6.999132278468772,-6.122168108507108,-5.447210149807218,-5.528855034839367,-5.838631997765025,-7.092049580050454,-6.46331532737907,-5.6294869104014085,-6.2557070168773246,-5.718058066559175,-5.6237881497173285,-8.057012131019967,-14.278222349566542,-5.754191323212512,-15.792634962530927,-6.081854286288648,-13.803823814960024,-13.832682665251825,-13.885389015767824,-13.985899678480383,-16.96169298282101,-15.023512462694809,-14.68235445677884,-14.394257646659911,-13.928117992693874,-14.050951707684336,-14.815876645760328,-14.169780991726787,-15.912010297929788,-5.9643301653483185,4.0793333333333335e-05,0.3406666666666667,1.131475e-06,0.4836666666666667,0.0,0.36700000000000005,4.0,0.0006514999999999997,0.69025,0.0009381,0.0006315,0.9994,0.4016,0.5584,0.6977,0.9994,1.0,0.9026,1.0,0.6977
NS_OBS_392,NS,SAXWFC J1748.1-2446.,NS0071,2.75,-6.8566728700079524,-7.349401101827342,-6.864549300654486,-6.874901787622313,-6.002172236528576,-7.134363112300371,-7.5130406735521555,-7.627739855411296,-7.141590692622161,-6.65827053125795,-7.185219854254195,-8.413075291855181,-16.466227941615287,-6.4635147876717465,-15.489723155582645,-9.112045296191198,-15.6085355881609,-15.225848141045288,-15.256302818603325,-14.074195958227573,-16.744968836654447,-15.485836110587142,-15.821310760224408,-17.443938840990466,-13.980646971048765,-14.124200253852331,-15.701379694978124,-15.384323440166755,-15.767257937279265,-7.833333116636389,6.103111666666671e-05,0.26680666666666625,2.6805e-07,0.28081333333333325,0.15333333333333335,0.42541333333333364,0.0,0.0007459861666666663,0.126,0.0011496596666666662,0.0006792720000000001,-0.9994,-0.2155,0.9994,1.0,-0.9994,-0.2904,-1.0,-0.1243,-1.0
NS_OBS_395,NS,SAXWFC J1748.1-2446.,NS0072,19.47,-6.595679532778269,-6.249877473216599,-5.380384994257194,-5.44891613481422,-5.700274846024362,-6.848936746646251,-6.60537323572779,-5.530325227448202,-6.3922233962583075,-5.603277721496227,-5.528121800692708,-7.5301779840218375,-14.039790924481395,-5.701955157399019,-15.315423912611545,-5.884339572288418,-13.675717544702305,-13.68909437062386,-13.744486287180465,-13.826522356547006,-16.249954687988232,-15.209644453585614,-14.854182285508173,-14.13440246628809,-13.764219129672439,-13.861066059743075,-14.996539467890491,-13.964143182144468,-15.568636235841012,-5.782720090509198,4.580666666666666e-05,0.4463333333333333,1.131475e-06,0.20233333333333334,0.0,0.3453333333333333,4.0,0.0007887666666666666,0.69025,0.001118,0.0007684666666666666,0.8932,0.619,0.7283,0.8226,0.4497,0.7389,0.8051,0.9613,0.1268
NS_OBS_409,NS,SAXWFC J1748.1-2446.,NS0072,19.47,-6.897909474488162,-6.211902366619703,-5.419075024324381,-5.4658469258149385,-5.702896349850744,-7.159454812363161,-6.421360790031928,-5.5184140636323775,-6.300856312605517,-5.640543979879014,-5.589054141312226,-7.919012953089112,-13.977771293441089,-5.749189795974019,-15.792634962530927,-5.869340632727852,-13.634324859544082,-13.64994590642097,-13.681102285372512,-13.733533104559758,-16.91757369913923,-15.00921730819686,-14.799696817018413,-14.037736172342276,-13.701583619938704,-13.764219129672439,-14.888737486340935,-13.9267656903647,-16.052370252615646,-5.804206167895405,8.592333333333333e-05,0.4816666666666666,1.131475e-06,0.5720000000000001,1.0,0.6003333333333333,4.0,0.0007580999999999999,0.69025,0.001700966666666667,0.0007273666666666668,0.9407,0.5603,0.6421,0.7164,0.747,0.8988,0.8888,0.98,0.5589999999999999
NS_OBS_405,NS,SAXWFC J1748.1-2446.,NS0072,19.47,-6.3971806575673,-6.196816111464658,-5.478600371884625,-5.564155634015559,-5.912218582190458,-6.6505282007856135,-6.630413109263656,-5.678194516142462,-6.361610592334664,-5.770318157682325,-5.669180533504162,-7.331707289551778,-14.283487494115551,-5.754127214518798,-15.002045995930596,-6.142331055701972,-13.809668301829708,-13.832682665251825,-13.895512888687605,-14.009350411681144,-15.93666664104825,-15.221559316428769,-14.787812395596044,-14.422482924499883,-13.934047019686131,-14.07582412969808,-14.952725132615821,-14.16596989184217,-15.255315936723113,-5.992807176442959,2.833e-05,0.32566666666666666,1.131475e-06,0.37633333333333335,0.0,0.321,4.0,0.0005636,0.69025,0.0007346333333333332,0.0005427333333333334,0.7658,0.4254,0.6084,0.7589,0.2648,0.6152,0.584,0.9051,-0.1031
NS_OBS_402,NS,SAXWFC J1748.1-2446.,NS0072,19.47,-6.566561031978397,-6.158015195409887,-5.694218848745017,-5.439681435926022,-5.679289307885216,-6.842334544555035,-6.598938142067832,-5.515166625196314,-6.359221432001928,-5.600380636325083,-5.518481713212634,-7.6530193986115265,-13.657511521968074,-5.0757724187398825,-15.38912993478305,-5.824391558650415,-14.00859669741996,-13.650002170784978,-13.693709127236094,-13.77683964080378,-16.26508508136456,-15.202668638842407,-14.715118285344547,-14.134698573897454,-13.733857637839254,-13.833162913396174,-14.915115671358297,-13.391720065030814,-15.66701441257236,-5.347109305047757,9.454113333333336e-05,0.38481666666666653,1.131475e-06,0.3254333333333333,0.38666666666666666,0.4490933333333331,4.0,0.0008495098333333331,0.69025,0.0016269436666666668,0.0007964969999999999,0.875067,0.5728829999999994,0.6774209999999999,0.8017469999999995,0.5475090000000002,0.7588100000000005,0.7700080000000004,0.9608320000000002,0.24387499999999981
NS_OBS_149,NS,XB 1732-304         ,NS0042,5.9,-5.963770455913704,-5.646660904688695,-5.087937444411498,-5.155895769302488,-5.656394491895827,-6.128602218512516,-5.877784121727173,-5.236572006437063,-5.743522793758324,-5.533725678210708,-5.4381833356810425,-6.397505931192719,-13.968753163767323,-5.488785298863612,-14.782516055786092,-5.710794680148142,-13.51173138450454,-13.567511744229494,-13.579879151914295,-13.66094626429086,-15.216024996587329,-14.475084852460132,-14.244048958995867,-14.07399627046143,-13.662940273679476,-13.7856861025756,-14.340939927759061,-13.88074213066055,-14.947306058075032,-5.603497276000113,0.0001734775,0.71,6.077666666666666e-08,0.8270000000000001,0.5,0.48325,4.0,0.0012036249999999998,0.68225,0.0016138,0.0010446499999999998,0.5984,0.0806,0.2498,0.4054,0.4035,0.6002,0.4229,0.7452,0.188
NS_OBS_150,NS,XB 1732-304         ,NS0043,4.89,-6.232769901889283,-5.553152289844191,-5.235226283088958,-5.316052869248487,-6.726073219899473,-6.466863711721362,-5.747875447494357,-5.415442639474326,-5.639785386704648,-6.276134035556496,-6.068542129310996,-7.068949153222609,-14.494310203548086,-5.660111502776253,-15.057545473657525,-5.927954610929903,-14.018997310058598,-14.464832514885053,-14.102427886174269,-14.212327035312507,-15.893809102736585,-14.373146585333275,-14.170117553556507,-14.649360517588105,-14.683610248926804,-15.146058554119511,-14.256647048590446,-14.372605464529927,-15.291664097317733,-5.7962710583726595,0.0001895,0.5980000000000001,5.37315e-08,0.7749999999999999,0.5,0.48100000000000004,2.0,0.00144,0.4490000000000001,0.0025375,0.0013245,0.2311,-0.7889,-0.6034,-0.3991,0.7295,0.8688,-0.188,0.5915,0.544
NS_OBS_148,NS,XB 1732-304         ,NS0041,3.37,-6.799696817018415,-6.313810765755976,-5.531504975492932,-5.641494088509765,-5.955460239607589,-6.2977329651169365,-6.950781977329817,-5.799696817018415,-6.524764777395872,-5.775466937393914,-5.654626269440912,-6.74665640664827,-14.39049309872432,-5.865051923223906,-15.665546248849068,-6.250882337643678,-13.889747082646597,-13.896880746454285,-14.001391970684905,-14.1627272974977,-15.53458352647748,-15.511167365617599,-14.874193541860473,-14.570855188234944,-14.019723858922159,-14.204258979130756,-15.085181019552527,-14.25656393047928,-15.116041497303979,-6.069692956639233,7.055000000000001e-05,0.32,5.9033333333333326e-08,0.4355,0.0,0.465,4.0,0.00070695,0.67425,0.00106105,0.00067095,0.9994,0.5191,0.7146,0.8651,0.9994,1.0,0.8264,1.0,0.3179
NS_OBS_312,NS,XMMU J004245.2+41172,NS0046,4.71,-6.725194893944583,-6.6343248595440825,-6.134126471792184,-6.306712842994345,-6.785421046429501,-6.313233655403378,-7.324588306285137,-6.597222930389652,-6.8474059220725305,-6.459420283495545,-6.283412422324308,-6.997884304138662,-14.923250359375999,-6.304781081094849,-15.563237324404325,-6.810547119026213,-14.615646585862493,-14.636576067082824,-14.784626847216575,-15.06555205105103,-16.07709381658118,-15.818728228440538,-15.161087972594002,-15.241037669824614,-14.821023052706833,-15.148435917736512,-15.368657713516063,-14.742953731691408,-15.17169576924818,-6.484656106911618,0.00019668304999999998,0.5748741666666668,7.350999999999986e-06,0.4927266666666663,0.23833333333333329,0.4472533333333334,8.0,0.0007991396666666667,1.0,0.0035122604166666687,0.0005650945833333333,0.6595380000000004,0.1255,0.47100000000000003,0.7402,-0.05014500000000001,0.7005840000000001,0.034061999999999995,0.984687,-0.42128199999999977
