obs_id,class,src_n,src_id,significance,photflux_aper_lolim_m,photflux_aper_lolim_b,photflux_aper_m,photflux_aper_hilim_m,photflux_aper_lolim_h,photflux_aper_s,photflux_aper_hilim_h,photflux_aper_hilim_s,photflux_aper_lolim_s,photflux_aper_b,photflux_aper_h,photflux_aper_hilim_b,flux_aper_hilim_m,flux_aper_b,photflux_aper,flux_aper_lolim_s,flux_aper_s,flux_aper_m,flux_aper_hilim_b,flux_aper_lolim_b,flux_aper_lolim,photflux_aper_lolim,flux_aper_h,flux_aper_hilim_h,photflux_aper_hilim,flux_aper_lolim_m,flux_aper_lolim_h,flux_aper,flux_aper_hilim,flux_aper_hilim_s,var_prob,var_min,var_max,var_inter_sigma,var_index,var_mean,var_inter_prob,kp_prob,var_sigma,ks_prob,var_inter_index,hard_ms,hard_ms_lolim,hard_hm,hard_hm_lolim,hard_ms_hilim,hard_hs_hilim,hard_hs_lolim,hard_hs,hard_hm_hilim
CV_OBS_746,CV,XMMSL2 J004231.9+41162,CV0110,174.76,-2.956411793422148,-1.8104021195972333,-2.940435689710977,-2.7963719413435264,-1.0678685144228306,0.48918332061525877,-1.1401921872981648,0.6037139840663532,0.3484521457622649,-1.8600608693719358,-1.1270355347175551,-1.859201285353152,-1.4654772118595807,-0.1514839150571869,-1.6347380652784693,0.8509753476293813,0.9677562758840199,-1.4892901337365332,-0.1262689388698651,-0.18950923916456955,0.14191921221480622,-1.7045177141783352,-0.21866900655878815,-0.180920021035625,-0.4825459656212469,-1.4952151860052831,-0.24838075910279037,1.8840919334025488,2.560742541209594,1.0532834766291643,-0.34178166040202906,-1.3662790685619715,-1.5431567737713603,-0.994832006747614,-0.3278804539368303,-1.4585190612446735,-0.9948320067476139,-0.623391818014129,-0.520016044243239,-0.33296795834446247,-0.994832006747614,-2.635260675766159,-2.803980996980101,0.7699206548747348,0.5263901262619455,-2.2691277334754294,-1.5063726780192954,-1.4978360968643696,-1.553533666181525,1.032740019808008
CV_OBS_724,CV,XMMSL2 J004231.9+41162,CV0110,174.76,-0.9473396825161233,-1.5498995134013203,-0.6411892036325433,-0.3407391797672388,-1.6244089770384484,-0.7800002075156496,-1.3682842869988854,-0.4146222923556803,-1.0912100793570663,-1.4154874875453254,-1.5158751642184283,-1.2507739387639163,-2.132078983743067,-2.1093662426279622,-1.5226431380393235,-2.4310519628767486,-2.465626423645406,-2.1672286151894475,-2.0941239359067634,-2.1151381160339304,-2.1141439709265186,-1.7249025066069108,-1.8480209706277757,-1.8083200365479206,-0.3880726450337737,-2.1844803835606514,-1.85935424125692,-1.9770817226535151,-1.585560521706831,-2.440423826537658,-0.5456863016413762,-0.9298931529483793,-1.1591499049594536,-0.994832006747614,-0.3278804539368303,-1.040029627348859,-0.9948320067476139,-1.7089502437307922,-0.6925078457815533,-1.659639255680954,-0.994832006747614,0.08987401438966013,-0.3755218937986947,-1.2890171420488108,-1.5175641246080651,0.5109471855459814,-0.7009354601550456,-1.4403285235335326,-1.148421022367569,-0.9577391269367871
CV_OBS_752,CV,XMMSL2 J004231.9+41162,CV0110,174.76,-1.4944921834481324,-3.706662246822268,-0.5515271915631682,0.22581130017990325,-4.0848553109235555,-2.677992335780419,-2.8435358565518754,-1.6568673062723467,-3.9402444130104044,-3.164112212212974,-3.3672101191537562,-2.62852228031272,-5.175039647206609,-5.589387822787243,2.739522358088636,-5.71843701910857,-5.464901081034485,-5.270044294773947,-5.517995348066231,-5.667749129471241,-5.532535501559221,-2.128615394047982,-5.251207409448308,-5.132402442068622,3.7523480073638296,-5.370409253403185,-5.46059340365722,-4.581496483107634,-4.047400503525137,-5.290523823563492,0.43236477413379826,-3.21006357018727,-1.6068469818374647,-0.994832006747614,-0.3278804539368303,-2.8505670963581182,-0.9948320067476139,-1.0965839523008798,3.055648532910078,-0.04919570473394246,-0.994832006747614,1.5808035197955639,0.25590273001342323,-3.388071157237849,-3.9430945647699165,2.6868449566594133,-0.47579356067330636,-2.93459788862996,-1.9220947932603876,-2.4967693950384326
CV_OBS_766,CV,XMMSL2 J004231.9+41162,CV0110,174.76,0.8139467097349369,0.48146677012620853,0.8594799407054836,0.8776135401034625,-0.0665128567009582,1.2203695865261512,-0.05368929245052603,1.3120631252546022,1.038939870437761,0.5266886972558942,-0.06766064749756232,0.5706711479956902,0.6411342624698875,0.27429452644720703,1.7678075458535212,1.1545046158030374,1.2578499054630456,0.6040400579844233,0.2926049404008767,0.25800648959413847,0.2877051970662212,1.6978952329496515,-0.09811051248868886,-0.09338489652495763,1.6878223761865236,0.5669370018926964,-0.09351853177706673,0.2629675042922258,0.240933480973617,1.3246848767359716,0.41646712413886594,-0.6533929879019247,-0.8343868488905646,-0.994832006747614,-0.3278804539368303,-0.7341301559541555,-0.9948320067476139,-0.2395804202037646,-0.45159499633089145,-0.8717030997167183,-0.994832006747614,-0.39223738590327556,-0.3755218937986947,-0.6796843132594307,-0.614532195336352,-0.361992038833518,-1.004295672132788,-0.8838036203318835,-0.9707400382386407,-0.7175296968566087
CV_OBS_750,CV,XMMSL2 J004231.9+41162,CV0110,174.76,-1.0711351485640817,-1.198780637677763,-1.020115407070688,-0.9729539363419697,-0.9635002296238463,0.5546901124071177,-1.0650429436359368,0.6542946041264301,0.4235619102052596,-1.2332357014925597,-1.0359481683919995,-1.2309548275681599,0.08988827401308078,0.05603428952025284,-1.3010633816913757,0.5429160372429274,0.6220382877699973,0.049166137214172616,0.08152500915007801,0.03292923074136506,-0.06570440464548985,-1.2144796249436272,-0.07548410440376618,-0.04165046989078469,0.6188856563043266,-0.02327378929245504,-0.10303541006932891,-0.12957352642009867,-0.18370205005740364,0.6830613782854871,-0.12059696482036401,-0.7408646003929865,-0.77721594772008,-0.994832006747614,-0.3278804539368303,-0.7623048212179986,-0.9948320067476139,1.2492737853233056,-0.021812086337439206,1.1752023438393662,-0.994832006747614,-1.2648590204334895,-1.3693842516789687,-0.46283989020271193,-0.4955869991730599,-1.0607734376594717,-1.492631623121349,-1.4403285235335326,-1.5159668295371231,-0.4000669827305439
CV_OBS_699,CV,XMMSL2 J004231.9+41162,CV0110,174.76,0.8826954208259579,0.5908842699698843,0.7284802955322586,0.5690445827403018,0.1922252091131581,0.5285605058676277,-6.340844842529798e-05,0.34271549886074854,0.679481011746648,0.5266886972558942,0.09148751638801454,0.4358297208507589,-0.10740628945370458,-0.31178457603912774,0.13029850030311538,-0.1667389155420041,-0.30561347544443523,-0.010909569347994726,-0.36979809254811574,-0.25580709586235334,-0.3000945443255348,0.32843112188558754,-0.3301014513587288,-0.4098469678091825,-0.2622988324892164,0.0973022336340104,-0.23224610460388861,-0.4599254290686022,-0.586788596380777,-0.4160559032711746,-1.229976453597152,0.18645547028589526,-0.12321234658563142,-0.994832006747614,-0.3278804539368303,0.0659781622329387,-0.9948320067476139,0.2178386429400945,-0.8131396900859035,0.29507621715902316,-0.994832006747614,0.13446931891675662,0.39860469499496193,-0.4086287844385322,-0.19869978954948295,-0.09322996236199722,-0.47579356067330636,-0.06107430509877876,-0.26001610172292816,-0.6269985046153354
CV_OBS_704,CV,XMMSL2 J004231.9+41162,CV0110,174.76,-0.6703264745821846,-0.12815137093285972,-0.7124936257386444,-0.7067312886663499,-0.06052116021441922,-0.03837744962553294,-0.09660315432198505,-0.08085915460659193,0.026449169512612534,-0.13261940920965556,-0.08650949828205078,-0.12514862273905855,0.029950972869060163,0.3060690848014063,0.03686254602309658,0.815165623783468,0.8737121792714707,0.016238757447932038,0.32413406965174,0.2899085146130776,0.23940086263757254,-0.0010382315608787251,0.2173942795971795,0.2313353398348724,-0.24874944800678297,0.008030567177366926,0.20707052435721637,0.1474967880097922,0.07881422639018573,0.9105706045421859,-1.0157037797524138,0.09842217295295644,-0.09108221721135384,-0.994832006747614,-0.3278804539368303,0.02630318992853127,-0.9948320067476139,1.2492737853233056,-0.46534772661277124,0.4203969586012327,-0.994832006747614,-0.5272285779852975,-0.5321152005040999,0.4045378020241635,0.34844811280166044,-0.4963730770692783,-0.10584208265166933,-0.04994380703474578,-0.07015127868230209,0.4593758022799438
CV_OBS_707,CV,XMMSL2 J004231.9+41162,CV0110,174.76,0.6022689655147265,-0.9169388821498948,0.6876190287555677,0.7483293056097774,-1.6954318851001744,-1.0217666680807191,-1.737240774527871,-0.9254458694800813,-1.0161319863073888,-0.8912542679727391,-1.7463096610016984,-0.8384719420193829,0.07000491005220319,-0.8761499212224798,-1.2949411531237716,-0.2795280591256797,-0.22168982715758734,0.04618416864106021,-0.873573852731308,-0.8871165078298671,-0.9276753109906618,-1.2356074956639294,-1.1712794167595524,-1.1522639369050782,-1.1038462060152656,0.026683233979491124,-1.1660203848063309,-0.9400182525892983,-0.847480851578326,-0.15952221261720542,-0.887831377619264,-0.9617579660934308,-1.167441551249589,-0.994832006747614,-0.3278804539368303,-1.051986468317309,-0.9948320067476139,-0.43164075706132826,-0.6603517074585402,-1.2822365630618868,-0.994832006747614,1.3843431241761925,1.281336319084303,-2.5347883525096604,-2.373969536983768,1.3699107819489618,-1.0434048283807895,-1.3243858353665223,-1.223554695656373,-2.6319626421187343
CV_OBS_785,CV,XSS J12270-4859       ,CV0112,27.61,-4.732124580681102,-4.047788941891331,-4.703334809738468,-4.678194516142461,-4.479254528480516,-4.664542099310617,-4.430392032453176,-4.632271453913024,-4.699404516110037,-4.031750605892083,-4.453457336521869,-4.016328617139804,-13.274496731140685,-12.451364940185249,-4.407334797248118,-13.440452444419568,-13.404944910240696,-13.29972906264356,-12.436400271118467,-12.46813805090419,-12.8686829446506,-4.446918366929503,-12.57186520597121,-12.549750891680636,-4.3715088950328775,-13.328271911760442,-12.596879478824182,-12.846972149913952,-12.82621254800898,-13.374070507283705,0.7562,0.007915479999999999,0.015719860000000002,,4.6,0.012339140000000002,,0.8051999999999999,0.003091268,0.8492000000000001,,-0.0462,-0.0931,0.2811,0.243,0.0031,0.2829,0.1955,0.2386,0.3179
CV_OBS_2,CV,[DSH2013] 24          ,CV0001,9.81,-0.6054744170420204,-1.1012824440018198,-0.882946757958887,-0.7128543520296687,-1.1354741028733522,-0.15164074992489804,-0.9918442596599307,-0.9365438899890077,0.35353987387519464,-0.9872360429772022,-1.0549835974292014,-0.9040766628616147,-0.8124231867670888,-1.0053695484320884,-1.0034904197429422,0.15848577035012995,-0.2843032242402692,-1.1256840145298972,-0.9293944971347878,-1.091419285281813,-1.0217377230913247,-1.1470465835660069,-0.9381805050826909,-0.8387546581133715,0.5574542677075502,-0.03933375607692748,-1.0850822731066578,-0.8804831784585457,-1.1276285050704102,-1.1074203988771252,0.11859931093646825,-0.7573879598046134,-0.6247389182156725,,-0.5272179250551494,-0.7029080201821464,,0.2553858437232662,-0.5946124574534757,1.151226349475672,,-0.6908145345905804,-0.6847263284431169,-1.0814005398483044,-1.1483487730973085,-0.49991502288705886,-0.9289606932236644,-1.104876443038011,-1.0204514149303527,-0.9826736130771272
CV_OBS_0,CV,[DSH2013] 24          ,CV0001,9.81,-0.5487617919074645,0.851278435100077,1.0859140410713233,1.1431158085717508,0.7494619019056421,-0.915519028179425,1.0079609207772262,1.0532199397711213,-1.128745340078472,1.0122930127741234,0.9340101954280884,1.0741187448435374,1.1168285254942263,0.9945425314122626,0.9964726430234041,-1.0697789498629542,1.1113671493021213,0.7856123476918283,1.0581358734661117,0.8722107265383454,0.976743328445401,0.6884715468683413,1.0520679578715662,1.1066676371651574,-1.1544745600909176,-0.9797527744222075,0.8845167869178897,1.0872052894000406,0.34854589463162516,0.8369328064336946,0.9354116858685619,1.1335268148778754,1.153366464483024,,1.1532892110581392,1.1448267071085036,,0.8475422052330173,1.1545267482436554,-0.6531271683434303,,1.1467071232161556,-0.46284636835527826,0.8913135245393292,0.6789184627268767,1.1513806792281576,1.058428174989087,0.8430170132687731,0.9782098763480359,1.0164695779606663
CV_OBS_1,CV,[DSH2013] 24          ,CV0001,9.81,1.1542362089495088,0.2500040089017428,-0.20296728311242296,-0.430261456542082,0.3860122009677073,1.0671597781042985,-0.016116661117301537,-0.11667604978217903,0.7752054662032808,-0.025056969796926898,0.12097340200111906,-0.17004208198193277,-0.30440533872716463,0.010827017019832873,0.00701777671952544,0.9112931795128508,-0.8270639250618199,0.3400716668380183,-0.12874137633132376,0.21920855874346762,0.04499439464593783,0.45857503669766553,-0.11388745278888115,-0.2679129790517982,0.5970202923833673,1.0190865304991858,0.2005654861887785,-0.2067221109415017,0.7790826104387851,0.2704875924434409,-1.0540109968050284,-0.37613885507326206,-0.5286275462673514,,-0.6260712860029899,-0.44191868692635755,,-1.1029280489562814,-0.5599142907901797,-0.49809918113224266,,-0.4558925886255752,1.1475726967983941,0.19008701530897532,0.469430310370432,-0.6514656563410985,-0.1294674817654225,0.2618594297692382,0.04224153858231684,-0.03379596488353931
CV_OBS_4,CV,[HPH2013] 100         ,CV0002,37.03,-7.163675884293247,-6.452348341640032,-6.1424865852233115,-5.873543886568196,,,-5.8492435601396915,-5.878112014896319,,-5.692717952966653,,-5.431094585017121,-14.4467239538629,-14.1349552783069,-6.259747872264152,,,-14.715569266155482,-13.873543886568196,-14.894489815230026,-15.392223396258306,-7.074172425375258,-14.099414413350036,-13.83061950468805,-4.960244924967605,-15.736600668665998,-15.24557521072274,-14.463239606956613,-13.921630194565672,-14.744004273277598,,,,,,,,,,,,-0.0612,-0.5041,0.1999,-0.584,0.6964,1.0,-0.3167,0.9994,0.6215
