obs_id,class,src_n,src_id,significance,photflux_aper_hilim_s,photflux_aper_hilim_m,photflux_aper_hilim_b,photflux_aper_b,photflux_aper_lolim_h,photflux_aper_s,photflux_aper_lolim_m,photflux_aper_lolim_b,photflux_aper_m,photflux_aper_h,photflux_aper_hilim_h,photflux_aper_lolim_s,flux_aper,photflux_aper_hilim,flux_aper_hilim_s,photflux_aper_lolim,flux_aper_hilim_b,flux_aper_hilim_h,flux_aper_b,flux_aper_lolim_b,flux_aper_lolim_s,flux_aper_lolim_m,flux_aper_hilim_m,flux_aper_lolim,flux_aper_h,flux_aper_lolim_h,flux_aper_m,flux_aper_hilim,flux_aper_s,photflux_aper,var_sigma,kp_prob,var_inter_sigma,ks_prob,var_index,var_prob,var_inter_index,var_mean,var_inter_prob,var_max,var_min,hard_hs,hard_hm_lolim,hard_hm,hard_hm_hilim,hard_ms,hard_ms_hilim,hard_hs_lolim,hard_hs_hilim,hard_ms_lolim
NS_OBS_401,NS,SAXWFC J1748.1-2446.,NS0072,19.47,-0.6365240054590098,0.5887003685758244,0.7611575163791162,0.784011523881441,1.0469140207364025,-1.170263519422642,0.7736361038578988,0.8358325125382583,0.6850282333778028,0.8165896888692733,0.751155209021662,-1.8184525141503218,0.7676310893894394,0.4040352744353982,-0.7389457249445445,0.8185580380718357,0.7627256519344341,0.7336047893762667,0.7772197042695822,0.816882978136963,-1.6115782034890098,0.7086148028159945,0.629290444430956,0.8243863911578263,0.5848463067418396,0.7764999825587917,0.7267190304689237,0.6245042574590243,-1.1696788769567676,0.7100013068238334,0.973205503152964,0.06402271533856235,0.8136565842153788,0.4178251168529622,1.7194778565407558,2.741985458629426,0.8136565842153786,-0.21846780997306728,0.813656584215378,0.9879018432074925,-0.36704854369054446,0.682475733991109,0.8127118012340839,0.20413150339613806,0.09572580375191123,0.696673132076789,0.8007836425378824,0.8756630159916827,0.6757157780959241,0.9036580112457114
NS_OBS_385,NS,SAXWFC J1748.1-2446.,NS0071,2.75,-0.5749172387114835,-1.645931176893806,-1.3932489751425867,-1.4346120393207507,-0.6336948764019639,-1.041462951515815,-1.0731563799216832,-1.7139348023217666,-0.9680845517286787,-1.193815038007958,-1.064916218770696,-0.9713311125864029,-1.5142403947558232,-1.5047916866651747,-0.798328615461277,-1.25441566782655,-1.1367656732036424,-1.5058847540232985,-1.0144445660349148,-0.6095052570118162,-0.9714895724902536,-0.9286651446982361,-1.5963335685863607,-1.5842009256583032,-0.6550736573528757,-0.6234255045085076,-1.0109524107915437,-1.4092487805127363,-1.195815386144982,-1.3443903780060298,-0.6175856197674375,-1.1463194731507382,-1.1835004861314586,-0.8449801115093238,-0.5177973090719321,-0.28467547805130755,-1.1835004861314595,-0.11114259426131096,-1.1835004861314598,-0.3750482598137428,-0.18680714174647847,-0.3439889632928945,-0.022277955117584063,0.6874349725697012,0.8267014084280081,-1.2283271068455621,-1.225056181545862,-0.9598195472235274,-0.29115336174745815,-1.1258207862575054
NS_OBS_384,NS,SAXWFC J1748.1-2446.,NS0071,2.75,1.2595308585381797,-0.5744425040864768,-0.7312856153869676,-0.8991658883540806,-0.71032309226179,1.3455963568545923,-0.9122801402646855,-1.0376619458780934,-1.0576088068133198,-1.0056386634560455,-0.5921266809068846,-0.2563899189821582,-0.990934298928602,-0.334466538135138,1.2224642774583179,-1.3614652396372258,-1.0042778295066048,-0.5993033763299167,-0.9757821141610223,-0.6350181734817125,0.4790644934999287,-0.9378481138972921,-0.37369098668277995,-1.147776295435478,-0.5683377807407524,-0.6487879098770436,-1.0310499764929273,-0.667629922643627,1.2140143311807599,-0.7635150572091639,0.009492913884070893,0.7873447577979072,-1.1835004861314586,0.9141925236287295,-0.14166152795364184,-0.15894040869202056,-1.1835004861314595,0.020862696528358135,-1.1835004861314598,-0.04954146714477203,0.13842853053020862,-1.5836478769109927,-0.4480078240097304,0.6874349725697012,0.8267014084280081,-1.2283271068455621,-1.239616120801978,-1.3170658196214264,-1.128060102578477,-1.1258207862575054
NS_OBS_404,NS,SAXWFC J1748.1-2446.,NS0072,19.47,-1.1993681223480277,0.8807865039951682,0.7113368779831104,0.7128611485094992,0.30622569424462237,-0.9861108813305931,0.9966658513069871,0.7600199358117884,1.0070140111309294,0.6472327595539465,0.6621986402352482,-0.841557634475377,0.6580689306933692,0.4475737632288704,-1.215444686426459,0.7518221781797034,0.6441546019564651,0.5683797520539672,0.6200817911123857,-0.08667834653899877,-0.9897986865391006,1.23269696138673,0.9366548568323891,0.7177936659465541,-0.3463048292586135,-0.2444218259903832,1.0416593350642944,0.48637105543891324,-1.0193694900739305,0.6393500023998002,-1.0251286531946775,-0.7913427888941577,0.8136565842153788,-0.0012135407277228808,-0.7229622805909997,-0.9869309731770897,0.8136565842153786,-0.6762489179934414,0.813656584215378,-0.8459372665213759,-0.48890681536733005,0.7526054104167981,0.4203049180312014,-0.04474238883717407,-0.2721246745833502,1.0515155651684187,0.9617797524733273,0.9034397598109245,0.6961593015360711,1.306373308420746
NS_OBS_392,NS,SAXWFC J1748.1-2446.,NS0071,2.75,-0.6882976602528158,-1.6694302660572617,-1.78830894683599,-1.3788255451783453,-0.6890529103837748,-1.1825909050549228,-1.0731563799216832,-1.3682232538094021,-1.0889973628103355,-1.1929363213799815,-1.527383591415067,-1.8255773442411514,-1.3435057131180137,-1.396554060718973,-0.14044605869425325,-1.848769526913016,-1.4399226134851912,-1.3971153963256977,-1.1765088416449654,-0.6374058318647762,-0.48093178290042227,-0.9507554941681154,-1.593132002667616,-1.4366080113752187,-0.6936000675955674,-0.6651728356068459,-1.03751434738639,-1.387436487062573,-0.40958049824718934,-1.9527667233839647,-0.6175856197674375,-1.109349313102022,-1.1835004861314586,-0.9820218694096542,-0.4982577879748781,-0.36221269831114644,-1.1835004861314595,-0.12171068633620809,-1.1835004861314598,-0.40078344860521026,-0.18305322406032148,-1.5836478769109927,-0.7615120054656203,0.6874349725697012,0.8267014084280081,-1.2283271068455621,-1.1977772148935986,-1.3170658196214264,-1.3560418952279738,-1.1258207862575054
NS_OBS_395,NS,SAXWFC J1748.1-2446.,NS0072,19.47,0.24801105324595443,0.6154036750233415,0.8291909716653817,0.8370820443624427,1.1482442333266176,0.14276710958779767,0.7165596140955408,0.8656322793059166,0.6840146244775528,0.8718790496362996,0.7963507375588366,0.6144064793289165,0.8761845956955697,0.5833794592471958,0.4781215993194413,0.9213346363660528,0.7920914431539912,0.7709559006587408,0.8047356488432044,0.9074005883565394,0.6813582597398615,0.35363668744096177,0.5550003702635306,0.9013644724605421,0.7373121851751946,0.8463107859542004,0.6174604737479906,0.8036310072123315,0.42714041276688747,0.8912246782727803,-0.9241714959509136,-0.33639167338782855,0.8136565842153788,-1.36147749072041,-0.7229622805909997,-1.2186514015398278,0.8136565842153786,0.12936757894155743,0.813656584215378,-0.46740021782533403,0.3880032342297114,0.6284758831433283,0.8366507277349917,0.23733682590892136,0.18187260549643366,0.42452461219359117,0.52481421916621,0.7896484773581472,0.6255196267919917,0.4884787400919402
NS_OBS_409,NS,SAXWFC J1748.1-2446.,NS0072,19.47,-0.8362332071895725,0.6943167699409765,0.7609565112952182,0.810772475117099,1.1322901984659879,-1.2991025163877337,1.0793907606545703,0.8783182875186383,0.900190237352546,0.7989421135576338,0.7109058410797215,-0.46018172718717437,0.9329197893166139,0.46057693597710464,-1.215444686426459,0.9342071310962285,0.8398916256015193,0.8261870399557234,0.8878007574439862,1.4873993952812645,-0.8862068917390435,1.3002098180908546,0.6760204847333434,0.969652930350665,1.1514267360878052,1.4026145726808164,0.8705810509745334,0.8612973539972284,-1.610654874824074,0.8614256774066295,-0.11631286069246995,-0.1842629092122108,0.8136565842153788,0.4258835525756684,0.7425018016880536,1.5085197938062365,0.8136565842153786,-0.05061473703226439,0.813656584215378,0.7592505964502032,0.12486619574026168,0.6839952103136656,0.7242335288867282,0.09422188587882473,-0.20415230358661698,0.7636266866331332,0.7924158613562065,0.8873339167560701,0.6596530096786656,1.107666045104569
NS_OBS_405,NS,SAXWFC J1748.1-2446.,NS0072,19.47,0.9601220536741976,0.7256663352664632,0.6559764954599664,0.6580058521214733,-0.1416099798380412,1.0640637663537709,0.6671866165770614,0.7081438054850356,0.7564448847577666,0.5449501293375738,0.5985452913868069,1.1629020740748832,0.6532524074341988,0.44774043560298404,1.590263228223048,0.6999193824902149,0.6374054012796985,0.5683797520539672,0.6068143958777003,-0.23294683442635797,1.4169565823690102,0.2973654223843604,0.7024175054584734,0.6978543404739919,-0.3855045796986587,-0.38729287560668885,0.7203371526003495,0.49225085627929904,1.7470447546327363,0.5998552885429412,-1.2761119051457634,-0.8559257548177691,0.8136565842153788,-0.5201768012699566,-0.7229622805909997,-1.4788912672395174,0.8136565842153786,-1.1921330128010132,0.813656584215378,-1.2740621776276644,-1.0572230631348942,0.47956720353278176,0.46588463408893005,0.03827091744478466,-0.049669642230405577,0.2136266183696042,0.3177953127315472,0.5316048614575414,0.5229369466726824,0.15911464610211284
NS_OBS_402,NS,SAXWFC J1748.1-2446.,NS0072,19.47,0.3524731299883506,0.8062954801434807,0.27570771849452136,0.8514322864656402,1.2759587167737363,0.17342398823960142,0.7292481711223661,0.8817769781476327,0.7620976666846629,0.8775491792686259,0.80986894920818,0.2749207182964649,1.2258915442073275,2.2113546625171567,0.21654753428639514,0.9727836395788205,0.4076833243750312,0.826107661492499,0.8712794167485193,1.2172849592922532,0.6458321932427307,0.386581919422904,0.8638816497113708,0.9011552916676556,0.9380471294421935,1.0065907861880368,0.8086446995104001,1.6867707902042754,0.012708973188531484,1.4953724684879952,0.05723007608186093,-0.601253592525662,0.8136565842153788,-0.7662814282413826,-0.15631616877643237,-0.10896009475901547,0.8136565842153786,0.4858685294714645,0.813656584215378,0.6034949102043604,0.5674635481276539,0.6072815260995446,0.7483314098596009,0.15286414570252585,0.10607432461970076,0.5360861150488123,0.5581347238316444,0.7486929523957593,0.6246653795625288,0.6562051485471773
NS_OBS_149,NS,XB 1732-304         ,NS0042,5.9,0.863115413226981,0.4609603468905956,0.8717950449571324,0.8699048680161263,0.8267008452085527,0.9999999999999948,0.4761633261485239,0.8595759467255011,0.4668080700523785,0.8663561367483863,0.8812778857247479,1.0130632191519928,1.1344433432099683,0.9689333002840111,0.8542965528494767,0.9288039036829778,1.1194619758208746,0.9008202084367024,1.1353589643693782,1.1508778544580023,0.9794125286713593,0.49451069138445974,0.479172563973685,1.145525911634008,0.8864300067192143,0.8510624368571078,0.4824467779149806,1.1249152494919905,0.9932671177326461,0.9376707859655512,0.4487764482960863,0.8333261686364616,0.7983789575803713,0.6953027207602624,0.5773502691896257,0.6867035900623545,0.5773502691896256,0.23190450733925905,0.607294175826003,-0.16576152111109183,0.09540622309528944,-0.029232677253500032,0.21580328860725712,0.1936760904357671,0.17961454421825587,-1.0298609561566197,-1.0932444484964048,0.13536406748535643,-0.16333488193799428,-0.8990492377693449
NS_OBS_150,NS,XB 1732-304         ,NS0043,4.89,0.23272674871232696,0.6863822311421458,0.21983111780730424,0.2226562189546093,-1.1115082016188753,-1.0000000000000053,0.672935002592936,0.2379297018999454,0.6812366973384263,-1.0942909809986614,-1.0867906016077415,-0.9864036607532358,-0.7537122230678869,0.05947837897448603,0.24563181382922117,0.12972975188879202,-0.8048914731408541,-1.0760235743850683,-0.7499430729524829,-0.6567415907069172,-1.0193885502497737,0.6564007736805404,0.6702462523023879,-0.6985714981792335,-1.0840592764797077,-1.1013784988315536,0.6673105013622875,-0.7881216695012063,-1.0065995622658745,0.11475703573786751,0.6969964808427999,0.2755620398279935,-1.121645899669439,0.45073175246578406,0.5773502691896257,0.4605938713832881,-1.1547005383792517,0.863672789194629,-1.154173594264133,1.072523291265096,0.9488776626227285,-0.9850631539784774,-1.090282275968219,-1.0826712861847,-1.0776351729243212,0.06266970348235874,0.2247333740625467,-1.0607869762967697,-0.9082776520824947,1.0770458145822916
NS_OBS_148,NS,XB 1732-304         ,NS0041,3.37,-1.0958421619393037,-1.1473425780327478,-1.0916261627644248,-1.0925610869707392,0.2848073564103243,1.050286169170023e-14,-1.1490983287414613,-1.0975056486254464,-1.1480447673908047,0.22793484425027757,0.20551271588298808,-0.026659558398751757,-0.38073112014209426,-1.0284116792585065,-1.0999283666786979,-1.05853365557177,-0.31457050268003406,0.175203365948366,-0.38541589141689536,-0.49413626375109665,0.03997602157842486,-1.1509114650649945,-1.149418816276073,-0.4469544134547688,0.19762926976049675,0.25031606197444584,-1.1497572792772681,-0.3367935799907773,0.01333244453323867,-1.0524278217034186,-1.1457729291388858,-1.108888208464456,0.3232669420890642,-1.1460344732260455,-1.1547005383792512,-1.1472974614456481,0.5773502691896256,-1.0955772965338892,0.5468794184381311,-0.9067617701540042,-1.0442838857180166,1.0142958312319772,0.8744789873609619,0.8889951957489332,0.8980206287060654,0.9671912526742611,0.8685110744338586,0.9254229088114129,1.0716125340204883,-0.17799657681294714
NS_OBS_312,NS,XMMU J004245.2+41172,NS0046,4.71,-2.297289554558697,-1.8317866455849046,-1.8351422616561779,-1.7237929159965804,-0.8104463125972315,-1.560031016928477,-1.1715926980049378,-1.0878982267219885,-1.967419711831264,-1.6647239116404164,-1.7598750858087076,-1.4614351958575769,-1.321256754121768,-2.452985268929749,-2.265983975878237,-0.833737042614227,-1.7452435595589342,-1.959030976268358,-1.6698047721710816,-0.9981449422253761,-1.668080143506114,-0.9410608166237382,-1.7337406256578765,-0.7373180186376336,-1.795226746247053,-0.8568701070546932,-1.6933730757609178,-2.3117986754769695,-1.5051713521972572,-1.3865044719687545,-0.1316958541065079,0.4609840721197925,0.29696127447670423,0.15732820801681727,-0.4037130719918277,0.08887664080839841,,-0.48149567305081886,,-0.12939707898423122,-0.920983570107966,1.1526966172508861,0.6578267984845435,0.40804149045311433,0.6314713864748338,0.48606835835516227,1.3618839310700634,0.953984032437755,1.388101586927559,0.30645439521492307
NS_OBS_210,NS,XMMU J004245.2+41172,NS0044,49.26,-0.2913061116379202,-0.1916727334782323,-0.12579454268526846,0.03452494241542521,0.42742242274857806,-0.20915479276027824,0.4515332389151128,0.36306533017387077,-0.07425947436644455,-0.1670021614035775,-0.3696072990236908,0.34588775815173567,0.08664265774297596,-0.9443178646114413,-0.16801625193392627,0.4153508513355726,-0.06259296432431925,-0.25880469160846753,0.09773051749940734,0.42891521026658935,0.43570836690931763,0.5479753399893186,-0.11536441170455002,0.45062964799675176,-0.040718889651826164,0.5115341646780213,0.052793995614421566,-0.6910845680118655,-0.054266782601301376,0.08378602394170191,-0.12346805357682226,1.477073818087049,1.1383515521606997,0.6763840561725861,2.4856502401008553,1.4639843162637365,,-0.3957543069690622,,-0.14419933123936576,-0.8261530719789767,-0.1131590406520972,0.22630547799001388,-0.29140606072689246,-0.7228012870635053,0.30227217504165965,-0.3918213488444411,0.3909211448237184,-0.5981779524862504,0.7432766990336
NS_OBS_167,NS,XMMU J004245.2+41172,NS0044,49.26,0.20747235784761098,-0.1248275169192308,-0.05392970321950186,-0.07097130195951556,-1.2639367413075193,0.09842971992876261,-0.2719147221549541,0.07334345902819696,-0.3011370474886839,-0.7786005025966601,-0.6103193356191073,0.1058277366954276,-0.5866523674620782,-0.12001994245552144,0.03528985040517879,0.0017871998097820166,-0.4033345938581615,-1.031069204998677,-0.40742914432216204,-0.1381487325879528,-0.010866818618418038,-0.22477719656144374,-0.1360615278398892,-0.27081140150627553,-0.859084297452842,-1.0894639026170712,-0.2607937224587181,-0.5407501941521101,-0.0774003566133049,-0.14501736561648418,-0.12967067934279897,-1.3926370737783373,1.1383515521606997,-0.09199642548892029,-0.8592576735676309,-0.6358257807318438,,-0.3459528671317621,,-0.1386549702054174,-0.5201224289820129,-1.1320774575391654,-1.1510810352266327,-0.6504295015823834,-0.32797115308705416,-0.4468185509447582,-0.6837429164836585,-1.4269671619269653,-1.2762234426919865,-0.7816175099940033
NS_OBS_168,NS,XMMU J004245.2+41172,NS0044,49.26,-0.3550525884253645,-0.5192394936203846,-0.4796742562392289,-0.5302911056941845,-1.0245637199417654,-0.6774926596268698,-0.90229658985203,-0.40015909875770744,-0.7286124147201584,-0.7786005025966601,-0.6518903749990494,-1.2652614534356117,-0.6865373619073067,-0.2351925178417222,-0.3332784352777231,-0.5294662327582732,-0.6578255499766271,-0.7692386706426476,-0.7297999779001298,-0.6055864685748978,-1.5031040487422396,-0.8598950909265582,-0.5769329231717311,-0.7825970595765427,-0.8646804419067491,-1.3333568526472188,-0.7039474222817168,-0.6019805157009006,-0.6012185611292064,-0.5538069913232175,-0.1345400796193737,-1.382950176378647,1.1383515521606997,-1.1155343799840582,-0.7461679298197917,-0.10201893357688957,,-0.444301955899175,,-0.14586136891797294,-0.7483391285825077,-0.49460213694044947,-0.3866869112699414,0.009001308152191806,0.47523981259989895,-0.3597566766745283,-0.2473374026351488,-0.9408480570681209,-0.20354124001086463,-0.8715199186256928
NS_OBS_156,NS,XMMU J004245.2+41172,NS0044,49.26,0.657479142682241,0.8284058170594841,0.7637261292985692,0.7996378984949983,0.6298647994737767,0.7679711481639835,0.9743441215510115,0.8312635109342593,0.8782730079725465,0.46133749382125094,0.4548049247734598,0.9060992838003652,0.6669137620522047,-0.12091215654648634,0.5493192468055018,0.7845516839888417,0.6516804301571475,0.6139257158698729,0.7072547228254951,0.7758544206543756,0.7814718558328277,1.0475977126467841,0.9500422637621125,0.76835886232021,0.6129021533512418,0.7314761043460897,0.9745535569424564,0.2029207638491973,0.6246076705898336,0.6403533477311634,-0.1048090694347593,0.9018331279981955,1.1383515521606997,0.864405381212107,0.09643030176622223,0.8036200101414527,,-0.051564827725666604,,-0.11732617668031702,0.04977340863505603,-0.4475281420146142,-0.7095366033758732,-0.7396687137259512,-1.0280905360129957,0.4068659599200824,-0.0011978009157411246,-0.38676566220233033,-0.7176367544024185,0.6177580007203466
NS_OBS_220,NS,XMMU J004245.2+41172,NS0044,49.26,0.7503946869364342,1.2832896300404937,1.1628387241076827,1.1361765960091372,1.2954102797364162,0.6528696777361833,1.168398309542163,1.0350152758079179,1.2882698400300905,1.4119080228641336,1.4207667008386184,0.23510171618084552,0.4702863950597715,0.8480369880414874,0.13490229262493314,0.9748408088633129,0.47913730902220064,0.5141810109515192,0.5118868596293241,0.6149189053088165,-0.2303787099644488,0.728520097180669,0.5738119975271229,0.6068645036964804,0.5522195450064101,0.7431912869653348,0.5726527926544316,0.5486534347933217,-0.03108088128477468,0.9724008415796525,-0.10326796955761515,-0.30881262834380846,1.1383515521606997,1.0177472174110045,-0.22213235667839554,-0.7974130516431649,,0.43610828805816865,,-0.0898052031928478,1.2244821960067493,0.6073246221440842,0.02848091174863415,-0.16233797916345852,-0.2049520736583213,0.9517497725724369,0.9641617170277756,0.9125783059075689,0.680275929473187,1.0483129864676393
NS_OBS_151,NS,XMMU J004245.2+41172,NS0044,49.26,0.3105594618735633,-0.6252053236891308,-0.023906440856846463,-0.07069590190381349,-1.1337455899164544,0.22263900477867915,-0.7416841950252929,0.017989886083409946,-0.6677102755793074,-0.7402554670924693,-0.5414192839778299,0.16222754512555418,-0.5596214499298546,-0.4538422971703236,0.2772689723212252,-0.058740075608705936,-0.3774429202808834,-1.1158497549002897,-0.418469481493736,-0.21806492141367245,0.13443638748455838,-0.8116548797256816,-0.3051863776959765,-0.3434819995522122,-0.8800474442902946,-1.0161715328634835,-0.4912044250501816,-0.751918018737325,0.1892568736903721,-0.18135689834680535,-0.13077259276263886,-1.7614144010587764,1.1383515521606997,-2.182793559928386,1.0521182771000757,0.8481389521272242,,-0.38036185875065637,,-0.1408680259415896,-0.6238803386004604,-1.1725035982197494,0.40434758760725564,1.4007572735407199,1.3217598710446996,-1.4050968466880214,-1.6953766795504241,-1.469249666778615,-1.3429602035390076,-1.3557865670379246
NS_OBS_223,NS,XMMU J004245.2+41172,NS0044,49.26,-0.09889765603010121,0.703518494138509,0.14467708618016845,-0.005127864238828466,-0.8169449128282156,-0.3838357744347005,0.2631390438773248,-0.23152110242992388,0.5360575661787224,-0.51823594011605,-0.3825946366048881,-0.26088601236021675,-1.4533124847411145,0.7537819461344628,-0.043090350579646754,-0.276220343497168,-1.3426254898448038,0.010484610646066133,-1.4514088118329382,-1.4648404952515681,-0.1782287650765493,-0.27266200423773085,-0.24243933077977664,-1.247794545287008,-0.34080581349737643,-0.8648721898200835,-0.34272038146778405,0.3051280037956372,-0.1939364296879068,-0.19178435394364357,-0.09396184370192233,-0.5009923622786839,1.1383515521606997,-0.8747626276417835,-0.7095332240986607,-0.5810460470432015,,-0.1344194785367072,,-0.10786815473413056,-0.18374568808279101,-1.8279460924542805,-2.3108605255777612,-2.3544287734606164,-1.9875330755748835,2.57703757645467,2.0988652809542447,-1.7283921351638794,-0.3036463812813965,1.744266775971102
NS_OBS_170,NS,XMMU J004245.2+41172,NS0044,49.26,-0.3494781903738504,0.04031398773081561,-0.01611851478261855,-0.015717915080026144,0.1272176889518583,-0.6708240893591256,0.0949985459975277,0.12919099914503354,-0.05977306217561184,-0.06400093095453167,-0.017361418652166498,-1.2604242784461515,-0.0942189323540499,-0.05288781649652558,-0.5219143223475182,0.049741587549913514,-0.06259296432431925,-0.06453257180758647,-0.06589895967938204,0.1096561229639339,-1.6673682055234558,0.16253326217483943,0.08091911630068703,0.05848337650424559,-0.08722390790520912,0.09387720783537136,0.016912485659755203,-0.2683209327437618,-0.8290007130877186,-0.1205095859715462,-0.12951611230200694,0.5135781249811133,1.1383515521606997,-0.7488175876269778,-0.8592576735676309,0.4820943180219877,,-0.3311378846291826,,-0.13674198982330243,-0.4728794658791453,0.4569393788123126,-0.23159245133669967,-0.12250910974359244,0.10033717529116896,0.7104867754528751,0.8905659761136727,0.3520108642853904,0.680275929473187,0.38079478308090936
NS_OBS_277,NS,XMMU J004245.2+41172,NS0046,4.71,-0.7603165221338387,-0.9894049407370072,-1.009670759307342,-1.1301904674621364,-1.0721059292363553,-1.018170932735785,-1.1009451394391536,-1.3151734329459364,-0.814445794819236,-0.8102277490849028,-0.6586431822987341,-0.8343378649852762,-0.22825930642277964,0.017034323046992362,-0.8133996417398482,-1.717407240242945,0.5275435290663908,0.5484092421839551,0.3014232357533845,-0.45177547240213695,-0.7601360012245839,-1.0360982412015194,-0.944585954915197,-0.7402579793561971,0.4252948486355823,-0.5261010051227397,-0.7327585519609029,0.23217657078292436,-0.9783867735745225,-1.190451105301355,-0.12498451621556919,0.8296618468353547,0.29696127447670423,0.5317162704355114,0.8068250300977199,1.107000111277458,,-0.29101317718026093,,-0.12406826426515162,-0.5642012909517078,0.5624066880545466,0.8688396691420152,1.4007572735407199,1.3217598710446996,-1.4050968466880214,-0.29631918337731095,0.5042797621253806,1.4221662542225735,-1.3557865670379246
NS_OBS_212,NS,XMMU J004245.2+41172,NS0044,49.26,0.3120309661767524,0.08337246293706471,0.1607980165477182,0.26487836699988887,0.27655229819230254,0.4419173834876757,0.5131357567598737,0.4908981185328498,0.14141849597188846,-0.2005964153526527,-0.2905669655944505,0.7819457946463496,0.16876825921864286,-0.7462309211667649,0.5753952845444749,0.487340604363639,0.09849921939302825,-0.3924945142318767,0.21186057853019058,0.4729787809461047,0.9671238901927227,0.5739317850505118,0.12100213011108442,0.48031393039417497,-0.26966123963130284,0.2440809640267759,0.21240848383408956,-0.5110167794111962,0.7241356290491551,0.1727965789860869,-0.12661972539890737,1.3290434824885626,1.1383515521606997,0.7992246551984065,-0.38141368590070435,0.31885819740748955,,-0.3039810658966317,,-0.13010516695348937,-0.42346200190448685,-0.8088480038308538,-0.4360111697861254,-0.5848621646600567,-0.8888637592945161,-0.16571030244294033,-0.8806545978591847,-0.6977885046386987,-1.3511910707101404,-0.006675981277394823
NS_OBS_254,NS,XMMU J004245.2+41172,NS0046,4.71,-0.4711811108113764,-0.5584666950831269,-0.5889474872029068,-0.7437149101389663,-0.7926584140525356,-0.8278634581665281,-1.0416716697346402,-1.3747710699807527,-0.85102708045472,-0.27690964222462,-0.0779137418981331,-0.810065208874905,-1.0501372629203174,-0.4746667248977336,-0.5314680648823071,-1.6006786396900323,-0.8661844604689263,-0.8248122057082957,-1.0166382740837832,-1.2909206151251709,-0.7188098925787488,-1.0451752585554699,-0.4803778120104631,-1.2379798525345183,-0.915897380042694,-1.020478098267133,-0.6044489570179802,-0.8818939006481656,-0.9286462076054195,-0.8064321579197298,-0.12603981562302916,0.81439567743021,0.29696127447670423,0.626416344480415,0.7606334446232503,0.9889012512874233,,-0.29872214536043384,,-0.1273095805588987,-0.6082821765685759,1.7633325738724208,1.027099322135119,1.4007572735407199,1.3217598710446996,-1.4050968466880214,-0.1119606216894746,0.8606979318564649,1.4221662542225735,-1.3557865670379246
NS_OBS_231,NS,XMMU J004245.2+41172,NS0044,49.26,0.7856987361452805,0.6039355105156987,0.7449576995825354,0.7286763345060285,0.8988308215972015,0.7667651131531125,0.47588901412188855,0.7130251972289925,0.5034083878097333,0.9385426744566414,0.9639568703771662,0.5567174314353007,0.3526473799933772,0.8612087497865428,0.5853681492339319,0.6586062819928945,0.3858170705015817,0.2805985583054811,0.40022971633190096,0.4969094509238096,0.39653777983675753,0.3115055604218669,0.29994015873261415,0.455607457177458,0.29265412198912516,0.47854381838758825,0.21663954093472815,0.5842582236345212,0.5298944579093121,0.6171978250052482,0.1786506787686975,2.136717769701354,1.1383515521606997,2.139189964980054,0.09643030176622223,0.6552235368555447,,0.4313558115922873,,0.09919694598161642,0.06511633356799651,-0.030150698454631916,0.4964019524315776,0.27653107255733006,0.4720514131330636,-0.23783020744482408,-0.43784945436597034,-0.02386244571485789,0.007569380135212632,-0.5162187062378333
NS_OBS_228,NS,XMMU J004245.2+41172,NS0044,49.26,0.35646050317765304,0.19158368527429318,-0.05120680493176942,-0.18558037224034202,-0.9544433347526389,0.15628104649426794,-0.6784053212950861,-0.35587086304194976,-0.04830580781452047,-0.747894637139061,-0.6223629988125821,-0.6902435026409007,-0.5873825225863677,0.7601910155619248,0.5927579370822527,-0.45600604882509155,-0.4611192232357485,-0.2293898728887408,-0.5876364739264774,-0.6273726452499233,-0.4234865222394406,-1.1763550441039157,-0.5408812767069302,-0.7514883396788006,-0.31296146742105674,-0.7713425783210648,-0.6921774807906822,0.36329482945257413,0.4274663449197651,-0.21485133466795814,-0.13040732549957665,-1.3239241621518467,1.1383515521606997,-1.3283828764321306,-0.7350182367742301,-0.4432566238978287,,-0.3330543141265124,,-0.13418212043378608,-0.5072126638232097,-1.8279460924542805,-2.3108605255777612,-2.3544287734606164,-1.4431138666127379,-0.34979536382896426,-0.29631918337731095,-1.7283921351638794,-1.5930006008458475,-0.842797104366367
NS_OBS_229,NS,XMMU J004245.2+41172,NS0044,49.26,1.1983796031482192,1.1899809465064457,1.2445884511161236,1.2274247692754021,1.449821025050011,1.3154299435127041,1.0895317170185694,1.1164452383219745,1.194585492992856,1.567412202748416,1.5437991654014929,1.164366475952164,0.9353196274513903,1.0263631891815181,0.5086143609663933,1.0839919590843843,0.955358178887436,1.1530391200008052,0.9748153796794672,0.9450950647858934,0.5611860093411337,0.8257113353879305,0.7702072141188389,0.9575260285197807,1.1788796135095694,1.1907590712830791,0.757276033982218,0.9796064577822754,0.5099838419719344,1.090110421816526,-0.07410382817806631,0.2408906646681129,1.1383515521606997,0.7954642286976159,-0.38141368590070435,-0.43549054179586977,,0.40192497269603383,,-0.07839843250749971,0.987678683132874,0.13155386426770305,0.5095902568476696,0.11233092221316512,0.0870521775126881,0.09826448796450754,-0.21041646237723768,0.3940339672667847,0.013130776872464408,0.06513105437091957
