index_compiled,class,B_B_FLUX_AP,B_M_FLUX_AP,B_B_FLUX_AP90,B_B_FLUX_AP90_AVG,B_B_FLUX_AP_AVG,B_B_FLUX_BB_AP,B_B_FLUX_BB_AP90,B_B_FLUX_BREMS_AP,B_B_FLUX_BREMS_AP90,B_B_FLUX_PLAW_AP,B_B_FLUX_PLAW_AP90,B_B_KP_INTRA_PROB,B_B_KS_INTRA_PROB,B_B_PHOTFLUX_AP,B_B_PHOTFLUX_AP90,B_B_PHOTFLUX_AP90_AVG,B_B_PHOTFLUX_AP_AVG,B_B_VAR_INTER_INDEX,B_B_VAR_INTER_PROB,B_B_VAR_INTER_SIGMA,B_B_VAR_INTRA_INDEX,B_B_VAR_INTRA_PROB,B_BB_AMPL,B_BB_AMPL_RHAT,B_BB_KT,B_BB_KT_RHAT,B_BB_NH,B_BB_NH_RHAT,B_BB_STAT,B_BREMS_KT,B_BREMS_KT_RHAT,B_BREMS_NH,B_BREMS_NH_RHAT,B_BREMS_NORM,B_BREMS_NORM_RHAT,B_BREMS_STAT,B_FLUX_BB,B_FLUX_BREMS,B_FLUX_PLAW,B_H_FLUX_AP,B_H_FLUX_AP90,B_H_FLUX_AP90_AVG,B_H_FLUX_AP_AVG,B_H_FLUX_APEC_AP,B_H_FLUX_BB_AP,B_H_FLUX_BB_AP90,B_H_FLUX_BREMS_AP,B_H_FLUX_BREMS_AP90,B_H_FLUX_PLAW_AP,B_H_FLUX_PLAW_AP90,B_H_KP_INTRA_PROB,B_H_KS_INTRA_PROB,B_H_PHOTFLUX_AP,B_H_PHOTFLUX_AP90,B_H_PHOTFLUX_AP90_AVG,B_H_PHOTFLUX_AP_AVG,B_H_POSITION_ANGLE,B_H_VAR_INTER_INDEX,B_H_VAR_INTER_PROB,B_H_VAR_INTER_SIGMA,B_H_VAR_INTRA_INDEX,B_H_VAR_INTRA_PROB,B_HARDNESS_RATIO_HM,B_HARDNESS_RATIO_HS,B_HARDNESS_RATIO_MS,B_M_FLUX_AP90,B_M_FLUX_AP90_AVG,B_M_FLUX_AP_AVG,B_M_FLUX_BB_AP,B_M_FLUX_BB_AP90,B_M_FLUX_BREMS_AP,B_M_FLUX_BREMS_AP90,B_M_FLUX_PLAW_AP,B_M_FLUX_PLAW_AP90,B_M_KP_INTRA_PROB,B_M_KS_INTRA_PROB,B_M_PHOTFLUX_AP,B_M_PHOTFLUX_AP90,B_M_PHOTFLUX_AP90_AVG,B_M_PHOTFLUX_AP_AVG,B_M_POSITION_ANGLE,B_M_VAR_INTER_INDEX,B_M_VAR_INTER_PROB,B_M_VAR_INTER_SIGMA,B_M_VAR_INTRA_INDEX,B_M_VAR_INTRA_PROB,B_PHOT_NSRCS,B_POWLAW_AMPL,B_POWLAW_AMPL_RHAT,B_POWLAW_GAMMA,B_POWLAW_GAMMA_RHAT,B_POWLAW_NH,B_POWLAW_NH_RHAT,B_POWLAW_STAT,B_S_FLUX_AP,B_S_FLUX_AP90,B_S_FLUX_AP90_AVG,B_S_FLUX_AP_AVG,B_S_FLUX_BB_AP,B_S_FLUX_BB_AP90,B_S_FLUX_BREMS_AP,B_S_FLUX_BREMS_AP90,B_S_FLUX_PLAW_AP,B_S_FLUX_PLAW_AP90,B_S_KP_INTRA_PROB,B_S_KS_INTRA_PROB,B_S_PHOTFLUX_AP,B_S_PHOTFLUX_AP90,B_S_PHOTFLUX_AP90_AVG,B_S_PHOTFLUX_AP_AVG,B_S_VAR_INTER_INDEX,B_S_VAR_INTER_PROB,B_S_VAR_INTER_SIGMA,B_S_VAR_INTRA_INDEX,B_S_VAR_INTRA_PROB,B_U_FLUX_AP,B_U_FLUX_AP90,B_U_FLUX_AP90_AVG,B_U_FLUX_AP_AVG,B_U_FLUX_BB_AP,B_U_FLUX_BB_AP90,B_U_FLUX_BREMS_AP,B_U_FLUX_BREMS_AP90,B_U_FLUX_PLAW_AP,B_U_FLUX_PLAW_AP90,B_U_KP_INTRA_PROB,B_U_KS_INTRA_PROB,B_U_PHOTFLUX_AP,B_U_PHOTFLUX_AP90,B_U_PHOTFLUX_AP90_AVG,B_U_PHOTFLUX_AP_AVG,B_U_VAR_INTER_INDEX,B_U_VAR_INTER_PROB,B_U_VAR_INTER_SIGMA,B_U_VAR_INTRA_INDEX,B_U_VAR_INTRA_PROB,B_VAR_INTER_HARD_PROB_HM,B_VAR_INTER_HARD_PROB_HS,B_VAR_INTER_HARD_PROB_MS,B_VAR_INTER_HARD_SIGMA_HM,B_VAR_INTER_HARD_SIGMA_HS,B_VAR_INTER_HARD_SIGMA_MS
74,0.0,2.38e-12,0.1564102564102564,0.15028901734104044,0.004545454545454545,0.20194384449244057,0.19499341238471674,0.0513953488372093,0.18000000000000002,0.04242937853107345,0.1747311827956989,0.04052356020942408,1.0,1.0,0.2272300469483568,0.055619047619047624,0.020566037735849058,0.0,1.0,1.0,1.0,0.0,0.0,0.002019230769230769,0.0,0.3420849420849421,0.0,0.042335766423357665,0.0,1.0,0.6419117647058824,0.0,0.08127053669222344,0.0,0.00613564668769716,0.0,1.0,0.018782816229116945,0.0251131221719457,0.020221729490022173,0.6864111498257839,0.26474358974358975,0.10254545454545454,0.0,0.4275184275184275,0.4332247557003257,0.15474452554744525,0.4311377245508982,0.15369127516778525,0.4293628808864266,0.15375,1.0,1.0,0.4432234432234432,0.15193798449612403,0.06811926605504587,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.4204204204204204,0.7357357357357357,0.575031525851198,0.036682464454976305,0.00864406779661017,0.11987179487179488,0.1490909090909091,0.03339285714285714,0.14937499999999998,0.03315068493150685,0.1490566037735849,0.03307339449541284,1.0,1.0,0.1541213063763608,0.033627342888643885,0.008870967741935484,0.11632970451010886,0.0,1.0,1.0,1.0,0.0,0.0,0.25,0.004129181084198385,0.0,0.28289473684210525,0.0,0.07092436974789916,0.0,1.0,0.13722627737226276,0.007658402203856749,0.004763313609467456,0.09610705596107057,0.14398907103825137,0.008970588235294117,0.1433673469387755,0.008831521739130436,0.14430379746835442,0.008776595744680852,0.9899799599198397,1.0,0.1379182156133829,0.009815668202764976,0.004166666666666667,0.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10515297906602253,0.0,0.23721881390593044,0.0,0.2509433962264151,0.0,0.7398015435501654,0.5148110316649642,0.09374337221633086,0.003085642317380352,0.0,0.1529126213592233,1.0,1.0,1.0,0.0,0.0,0.921,0.941,9.54e-11,0.3415204678362573,0.138,0.3785
75,1.0,6.35e-15,0.0008974358974358974,0.0035780346820809246,0.00016077922077922078,0.0006857451403887688,0.0010342555994729908,0.004313953488372093,0.00088,0.003288135593220339,0.0008279569892473117,0.0030471204188481675,0.868,0.843,0.0013286384976525822,0.005085714285714285,0.0025188679245283017,0.0013286384976525822,0.375,0.551,0.0006937046004842614,0.1,0.562,0.0008023504273504274,0.0,0.18494208494208494,0.0,7.547445255474453e-11,0.0,0.061827956989247305,0.5169117647058824,0.0,2.4315443592552025e-09,0.0,0.00023659305993690852,0.0,0.014193548387096773,0.0007899761336515514,0.0013800904977375565,0.001383592017738359,0.001205574912891986,0.002173076923076923,0.0012327272727272725,0.0003798024149286498,0.0011007371007371008,0.0011205211726384365,0.0024014598540145985,0.0011077844311377246,0.002375838926174497,0.0011052631578947368,0.00238125,0.973,0.99,0.0011245421245421243,0.0022751937984496124,0.0013463302752293575,0.0004991869918699187,0,0.0,0.111,0.00038592233009708744,0.0,0.43,0.032532532532532535,-0.18618618618618618,-0.27364438839848676,0.006255924170616114,0.002033898305084746,0.0008974358974358974,0.0008848484848484849,0.0060267857142857146,0.00088125,0.005936073059360731,0.000880503144654088,0.005963302752293578,0.857,0.66,0.000900466562986003,0.005909592061742007,0.002161290322580645,0.000900466562986003,0.0,0.75,0.962,0.0014999999999999998,0.16666666666666666,0.5296523517382413,0.25,0.00012802768166089964,0.0,0.2582236842105263,0.0,2.554621848739496e-07,0.0,0.013198924731182794,0.0036496350364963502,0.03663911845730027,0.039349112426035504,0.0036496350364963502,0.0037704918032786883,0.03529411764705882,0.003775510204081633,0.03505434782608696,0.0038227848101265826,0.034840425531914895,0.9779559118236473,0.7424849699398798,0.0033308550185873606,0.03603686635944701,0.026066666666666665,0.0033308550185873606,0.0,0.132,0.0022408536585365856,0.0,0.5174418604651163,0.005328282828282828,0.002703125,0.01880434782608696,0.010932642487046632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008282078472958643,0.009571788413098236,0.03275862068965517,0.037912621359223304,0.5,0.649,0.02114285714285714,0.0,0.0,1.0,0.18,1.0,0.2111111111111111,0.062,0.2065
76,0.0,0.0,0.0,0.0,0.0,0.05053995680345572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07417840375586854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06794731064763995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055284552845528454,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053397435897435896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05505443234836703,0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061800486618004864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05985130111524163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4735751295336787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10388349514563107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,1.0,2.61e-16,0.0,0.00027514450867052026,1.1584415584415584e-05,2.645788336933045e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5305164319248826e-05,0.00012171428571428572,5.443396226415095e-05,2.483568075117371e-05,0.375,0.549,7.070217917675545e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001097560975609756,0.00024102564102564103,0.00012836363636363636,2.8210757409440175e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.706959706959705e-05,0.0001996124031007752,9.334862385321101e-05,3.121951219512195e-05,0,0.375,0.55,5.582524271844661e-05,0.0,0.0,1.0,1.0,-0.4312736443883985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1854838709677417e-05,7.96267496111975e-06,0,0.0,0.332,8.88235294117647e-05,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010533333333333332,0.0,0.375,0.559,0.0006814024390243903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.184,0.0,0.0,0.16140350877192985,0.0,0.101
78,1.0,7.03e-15,0.0004628205128205128,0.004364161849710982,0.0024233766233766234,0.010226781857451404,0.0006943346508563901,0.0031453488372093024,0.0006185714285714285,0.0025141242937853107,0.000592741935483871,0.0023717277486910993,0.529,0.439,0.000892018779342723,0.003752380952380953,0.024150943396226414,0.01215962441314554,0.625,0.854,0.001095641646489104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021393728222996516,0.004121794871794871,0.030290909090909087,0.009165751920965972,0.0014373464373464372,0.00145928338762215,0.0033649635036496353,0.0014461077844311377,0.003335570469798658,0.0014404432132963988,0.00334375,0.9,0.859,0.0015805860805860805,0.0034418604651162794,0.028440366972477062,0.010325203252032521,0.0,0.625,0.793,0.0012135922330097086,0.0,0.0,0.4684684684684685,0.43043043043043044,-0.0725094577553594,0.0032701421800947865,0.011602465331278893,0.004955128205128206,0.00046121212121212125,0.003200892857142857,0.000460625,0.003168949771689498,0.00046100628930817607,0.003165137614678899,0.0246,0.283,0.000505443234836703,0.003417861080485116,0.012903225806451611,0.00510108864696734,0.0,0.375,0.476,0.000688235294117647,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001321167883211679,0.011349862258953168,0.20857988165680474,0.017615571776155716,0.0012923497267759562,0.010382352941176471,0.0012755102040816328,0.01016304347826087,0.0012860759493670887,0.010106382978723405,0.3837675350701403,0.7014028056112224,0.001267657992565056,0.012027649769585255,0.15266666666666667,0.017360594795539034,0.0,0.462,0.002103658536585366,0.0,0.0,0.0,0.0,0.026793478260869568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054310344827586204,0.05728155339805825,0.625,0.75,0.038734693877551025,0.0,0.0,0.218,0.219,0.00246,0.026432748538011693,0.02545,0.0004365
79,1.0,2.32e-14,0.0027115384615384614,0.013236994219653178,0.0005948051948051948,0.002505399568034557,0.0031093544137022395,0.013720930232558139,0.002657142857142857,0.010508474576271187,0.0025134408602150533,0.009790575916230365,0.827,0.814,0.003971830985915493,0.016133333333333336,0.00799056603773585,0.003971830985915493,0.0,0.438,0.0014285714285714284,0.0,0.0562,0.000813034188034188,0.0,0.2667953667953668,0.0,5.430656934306569e-10,0.0,0.05241935483870967,0.6963235294117648,0.0,0.00751369112814896,0.0,0.0008154574132492112,0.0,0.030107526881720432,0.0041527446300716,0.004638009049773756,0.0046563192904656315,0.005435540069686411,0.01,0.005672727272727273,0.0017124039517014272,0.004447174447174447,0.004527687296416938,0.010218978102189781,0.004491017964071856,0.010067114093959731,0.00445983379501385,0.010125,0.964,0.98,0.004542124542124542,0.009612403100775194,0.005688073394495412,0.002016260162601626,0,0.0,0.0766,0.0010655339805825243,0.0,0.139,0.18518518518518517,0.06876876876876876,-0.14754098360655737,0.02018957345971564,0.006563944530046225,0.0027115384615384614,0.002618181818181818,0.019375,0.0026125,0.01917808219178082,0.0026100628930817607,0.019128440366972477,0.558,0.786,0.002659409020217729,0.01896361631753032,0.006935483870967742,0.002659409020217729,0.0,0.0,0.449,0.0017,0.0,0.12678936605316973,0.25,0.00047174163783160315,0.0,0.26151315789473684,0.0,0.00865546218487395,0.0,0.03172043010752688,0.008807785888077858,0.09944903581267217,0.10680473372781066,0.008807785888077858,0.009207650273224044,0.09852941176470588,0.009285714285714286,0.0983695652173913,0.00939240506329114,0.09813829787234042,0.4348697394789579,0.7154308617234468,0.008029739776951674,0.0990783410138249,0.07166666666666667,0.008029739776951674,0.625,0.82,0.009603658536585367,0.0,0.5593023255813954,0.013888888888888886,0.005624999999999999,0.0391304347826087,0.028497409326424868,0.0784219001610306,0.08681135225375626,0.07689161554192228,0.08485169491525424,0.07632075471698113,0.08450980392156862,0.950385887541345,0.7650663942798774,0.015164369034994699,0.01964735516372796,0.06724137931034482,0.06941747572815535,0.625,0.826,0.03440816326530612,0.5,0.653206650831354,0.152,0.71,1.0,0.041812865497076024,0.075,0.101
80,0.0,0.0,0.0,0.0,3.896103896103895e-05,0.0001263498920086393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000759433962264151,0.0003427230046948357,0.0,0.0,0.0,0.0,0.437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00100462249614792,0.0004083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010725806451612903,0.00041835147744945564,0,0.0,0.0,0.0,0.16666666666666666,0.5143149284253579,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014822485207100592,0.001167883211678832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0107,0.0011598513011152416,0.0,0.0,0.0,0.0,0.5744186046511628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,1.0,2.99e-16,5.9230769230769225e-05,0.0001953757225433526,0.0,0.0,7.035573122529645e-05,0.0003267441860465116,6.414285714285714e-05,0.0002672316384180791,6.169354838709677e-05,0.0002528795811518324,0.846,0.704,8.591549295774649e-05,0.0003676190476190476,0.0002632075471698113,0.00012488262910798125,0.75,0.981,0.0005193704600484261,0.0,0.441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.700348432055749e-05,4.346153846153846e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.377,0.347,5.128205128205128e-05,0.00011007751937984497,0.00010527522935779816,3.51219512195122e-05,0,0.375,0.553,0.0007402912621359224,0.0,0.486,-0.13213213213213215,-0.45545545545545546,-0.42118537200504413,0.00048815165876777246,0.0,0.0,5.896969696969697e-05,0.0004910714285714286,5.906249999999999e-05,0.0004840182648401826,5.911949685534591e-05,0.0004862385321100917,0.107,0.17,6.034214618973561e-05,0.000474090407938258,0.00019758064516129032,6.98289269051322e-05,0,0.5,0.636,0.0005158823529411765,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003284671532846715,0.003691460055096419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7635270541082164,0.40681362725450904,0.00027992565055762084,0.0035391705069124425,0.004233333333333334,0.0004646840148698885,0.625,0.77,0.0031402439024390246,0.0,0.5662790697674418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007953340402969246,0.0011952141057934508,0.0029525862068965516,0.0,0.0,0.00622,0.02285714285714286,0.0,0.0,1.0,1.0,1.0,0.8304093567251462,0.386,0.4695
82,1.0,1.24e-14,0.001532051282051282,0.0065895953757225435,0.00048571428571428566,0.0021814254859611228,0.0018840579710144927,0.007674418604651163,0.0016,0.005875706214689266,0.0015053763440860215,0.005445026178010471,0.904,0.982,0.002403755868544601,0.00902857142857143,0.00769811320754717,0.0040938967136150235,0.0,0.0796,0.00037893462469733654,0.0,0.121,0.0007905982905982907,0.0,0.22586872586872586,0.0,2.2043795620437955e-10,0.0,0.060752688172043,0.5455882352941177,0.0,0.000660460021905805,0.0,0.000444794952681388,0.0,0.021962365591397845,0.002021479713603819,0.002669683257918552,0.0025942350332594237,0.0025993031358885017,0.00439102564102564,0.0033563636363636365,0.0011086717892425904,0.0021523341523341523,0.0021921824104234526,0.0044963503649635035,0.0021676646706586824,0.004449664429530201,0.0021606648199445984,0.0044625,0.666,0.584,0.0021978021978021974,0.004263565891472869,0.003509174311926605,0.0013658536585365855,0.0,0.0,0.313,0.0006577669902912621,0.0,0.394,0.11611611611611612,-0.15215215215215214,-0.3329129886506936,0.01052132701421801,0.006702619414483822,0.002967948717948718,0.0014666666666666665,0.01,0.0014625,0.009908675799086759,0.0014654088050314465,0.009862385321100916,0.828,0.943,0.0014930015552099532,0.009790518191841235,0.007056451612903226,0.0029082426127527215,0.0,0.375,0.545,0.001052941176470588,0.0,0.3997955010224949,0.25,0.000273356401384083,0.0,0.2763157894736842,0.0,0.004151260504201681,0.0,0.022768817204301073,0.006763990267639902,0.06831955922865014,0.12928994082840237,0.011727493917274939,0.006994535519125683,0.06676470588235293,0.00701530612244898,0.06630434782608695,0.007113924050632912,0.06622340425531914,0.8226452905811623,0.8637274549098196,0.006133828996282529,0.06728110599078341,0.08566666666666667,0.010557620817843867,0.0,0.356,0.004649390243902439,0.0,0.31976744186046513,0.0606060606060606,0.009921874999999998,0.10217391304347828,0.13989637305699482,0.1003220611916264,0.07863105175292152,0.09723926380368099,0.0760593220338983,0.09622641509433962,0.07558823529411765,0.07938257993384784,0.19101123595505617,0.019300106044538707,0.017254408060453398,0.10905172413793103,0.1451456310679612,0.75,0.907,0.05183673469387755,0.0,0.0,0.536,0.286,0.655,0.13391812865497077,0.0505,0.106
83,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8309859154929579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04262820512820512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042301710730948676,0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12457420924574208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079182156133829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,1.0,3.25e-15,0.0006115384615384614,0.0018265895953757225,0.0,0.0,0.0006086956521739131,0.00261046511627907,0.0005542857142857143,0.0021242937853107346,0.000532258064516129,0.0020104712041884814,0.899,0.87,0.0007417840375586854,0.0029523809523809524,0.0010094339622641509,0.0005164319248826292,0.0,0.282,0.0004116222760290557,0.0,0.461,0.0009829059829059828,0.0,0.1563706563706564,0.0,3.45985401459854e-09,0.0,0.036290322580645164,0.125,0.0,0.010514786418400876,0.0,0.0002665615141955836,0.0,0.02344086021505376,0.000548926014319809,0.0006153846153846154,0.0006297117516629712,0.00039721254355400696,0.0007628205128205128,0.0,0.0,0.00039312039312039307,0.0004006514657980456,0.0009197080291970803,0.00039820359281437124,0.0009127516778523491,0.00039612188365650966,0.0009125,0.624,0.579,0.000401098901098901,0.0008759689922480621,0.00034862385321100917,0.00011869918699186993,0,0.625,0.817,0.0001779126213592233,0.0,0.0,-0.2862862862862863,-0.4634634634634635,-0.2572509457755359,0.004682464454976303,0.0,0.0,0.0006121212121212122,0.004441964285714285,0.0006137499999999999,0.004410958904109589,0.0006138364779874214,0.004408256880733945,0.293,0.606,0.0006220839813374805,0.004410143329658214,0.0,0.0,0,0.625,0.706,0.0016235294117647057,0.0,0.0,0.25,0.00021568627450980392,0.0,0.48026315789473684,0.0,0.022857142857142857,0.0,0.023655913978494623,0.002652068126520681,0.02837465564738292,0.0,0.0,0.0025601092896174863,0.02667647058823529,0.0027040816326530616,0.02798913043478261,0.0027848101265822785,0.02819148936170213,0.9388777555110221,0.9569138276553106,0.002234200743494424,0.02709677419354839,0.014533333333333332,0.001650557620817844,0.5,0.66,0.004496951219512195,0.0,0.0,0.0,0.0,0.0,0.0,0.02367149758454106,0.023873121869782972,0.02883435582822086,0.02913135593220339,0.02943396226415094,0.029901960784313723,0.0,0.0,0.008886532343584304,0.009168765743073046,0.0,0.0,0.625,0.776,0.040040816326530615,0.0,0.0,1.0,1.0,1.0,0.12690058479532165,0.057,0.1985
85,1.0,2.01e-13,0.0,0.01653179190751445,0.0009012987012987012,0.020626349892008636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012488262910798123,0.0071047619047619045,0.004009433962264151,0.011126760563380283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07003484320557492,0.02102564102564103,0.013672727272727272,0.02096597145993414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03498168498168498,0.012015503875968992,0.008096330275229357,0.014796747967479673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.565485362095532e-05,0.00020512820512820514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.21774193548387e-05,0.00017884914463452565,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020236686390532544,4.37956204379562e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000298,0.00010520446096654276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008963730569948186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,1.0,4.96e-16,0.0,0.00025838150289017337,0.0,0.0,0.000113965744400527,0.0005023255813953488,0.00010471428571428571,0.0004135593220338983,0.00010094086021505375,0.0003926701570680628,0.715,0.709,0.00013896713615023474,0.0005676190476190476,0.0002518867924528302,0.00012769953051643192,0.0,0.349,0.00018401937046004844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.390243902439024e-05,0.00011794871794871795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.260073260073259e-05,0.00014457364341085273,0.0001091743119266055,4.528455284552846e-05,0,0.625,0.73,0.0001650485436893204,0.0,0.0,0.0,-0.48148148148148145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.336,0.418,0.0,0.0,0.0,0.0,0,0.625,0.733,0.0002664705882352941,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005601092896174864,0.006352941176470588,0.0006020408163265305,0.006739130434782609,0.000620253164556962,0.006861702127659575,0.778557114228457,0.7695390781563126,0.0005092936802973978,0.0064055299539170505,0.003466666666666667,0.0,0.625,0.806,0.0015091463414634147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3713450292397661,1.0,0.2855
