index_compiled,class,B_B_FLUX_AP,B_M_FLUX_AP,B_B_FLUX_AP90,B_B_FLUX_AP90_AVG,B_B_FLUX_AP_AVG,B_B_FLUX_BB_AP,B_B_FLUX_BB_AP90,B_B_FLUX_BREMS_AP,B_B_FLUX_BREMS_AP90,B_B_FLUX_PLAW_AP,B_B_FLUX_PLAW_AP90,B_B_KP_INTRA_PROB,B_B_KS_INTRA_PROB,B_B_PHOTFLUX_AP,B_B_PHOTFLUX_AP90,B_B_PHOTFLUX_AP90_AVG,B_B_PHOTFLUX_AP_AVG,B_B_VAR_INTER_INDEX,B_B_VAR_INTER_PROB,B_B_VAR_INTER_SIGMA,B_B_VAR_INTRA_INDEX,B_B_VAR_INTRA_PROB,B_BB_AMPL,B_BB_AMPL_RHAT,B_BB_KT,B_BB_KT_RHAT,B_BB_NH,B_BB_NH_RHAT,B_BB_STAT,B_BII,B_BREMS_KT,B_BREMS_KT_RHAT,B_BREMS_NH,B_BREMS_NH_RHAT,B_BREMS_NORM,B_BREMS_NORM_RHAT,B_BREMS_STAT,B_FLUX_BB,B_FLUX_BREMS,B_FLUX_PLAW,B_H_FLUX_AP,B_H_FLUX_AP90,B_H_FLUX_AP90_AVG,B_H_FLUX_AP_AVG,B_H_FLUX_APEC_AP,B_H_FLUX_BB_AP,B_H_FLUX_BB_AP90,B_H_FLUX_BREMS_AP,B_H_FLUX_BREMS_AP90,B_H_FLUX_PLAW_AP,B_H_FLUX_PLAW_AP90,B_H_KP_INTRA_PROB,B_H_KS_INTRA_PROB,B_H_PHOTFLUX_AP,B_H_PHOTFLUX_AP90,B_H_PHOTFLUX_AP90_AVG,B_H_PHOTFLUX_AP_AVG,B_H_POSITION_ANGLE,B_H_VAR_INTER_INDEX,B_H_VAR_INTER_PROB,B_H_VAR_INTER_SIGMA,B_H_VAR_INTRA_INDEX,B_H_VAR_INTRA_PROB,B_HARDNESS_RATIO_HM,B_HARDNESS_RATIO_HS,B_HARDNESS_RATIO_MS,B_M_FLUX_AP90,B_M_FLUX_AP90_AVG,B_M_FLUX_AP_AVG,B_M_FLUX_BB_AP,B_M_FLUX_BB_AP90,B_M_FLUX_BREMS_AP,B_M_FLUX_BREMS_AP90,B_M_FLUX_PLAW_AP,B_M_FLUX_PLAW_AP90,B_M_KP_INTRA_PROB,B_M_KS_INTRA_PROB,B_M_PHOTFLUX_AP,B_M_PHOTFLUX_AP90,B_M_PHOTFLUX_AP90_AVG,B_M_PHOTFLUX_AP_AVG,B_M_POSITION_ANGLE,B_M_VAR_INTER_INDEX,B_M_VAR_INTER_PROB,B_M_VAR_INTER_SIGMA,B_M_VAR_INTRA_INDEX,B_M_VAR_INTRA_PROB,B_NH_GAL,B_PHOT_NSRCS,B_POWLAW_AMPL,B_POWLAW_AMPL_RHAT,B_POWLAW_GAMMA,B_POWLAW_GAMMA_RHAT,B_POWLAW_NH,B_POWLAW_NH_RHAT,B_POWLAW_STAT,B_S_FLUX_AP,B_S_FLUX_AP90,B_S_FLUX_AP90_AVG,B_S_FLUX_AP_AVG,B_S_FLUX_BB_AP,B_S_FLUX_BB_AP90,B_S_FLUX_BREMS_AP,B_S_FLUX_BREMS_AP90,B_S_FLUX_PLAW_AP,B_S_FLUX_PLAW_AP90,B_S_KP_INTRA_PROB,B_S_KS_INTRA_PROB,B_S_PHOTFLUX_AP,B_S_PHOTFLUX_AP90,B_S_PHOTFLUX_AP90_AVG,B_S_PHOTFLUX_AP_AVG,B_S_VAR_INTER_INDEX,B_S_VAR_INTER_PROB,B_S_VAR_INTER_SIGMA,B_S_VAR_INTRA_INDEX,B_S_VAR_INTRA_PROB,B_U_FLUX_AP,B_U_FLUX_AP90,B_U_FLUX_AP90_AVG,B_U_FLUX_AP_AVG,B_U_FLUX_BB_AP,B_U_FLUX_BB_AP90,B_U_FLUX_BREMS_AP,B_U_FLUX_BREMS_AP90,B_U_FLUX_PLAW_AP,B_U_FLUX_PLAW_AP90,B_U_KP_INTRA_PROB,B_U_KS_INTRA_PROB,B_U_PHOTFLUX_AP,B_U_PHOTFLUX_AP90,B_U_PHOTFLUX_AP90_AVG,B_U_PHOTFLUX_AP_AVG,B_U_VAR_INTER_INDEX,B_U_VAR_INTER_PROB,B_U_VAR_INTER_SIGMA,B_U_VAR_INTRA_INDEX,B_U_VAR_INTRA_PROB,B_VAR_INTER_HARD_PROB_HM,B_VAR_INTER_HARD_PROB_HS,B_VAR_INTER_HARD_PROB_MS,B_VAR_INTER_HARD_SIGMA_HM,B_VAR_INTER_HARD_SIGMA_HS,B_VAR_INTER_HARD_SIGMA_MS
779,1.0,2.22e-15,3.4468085106382976e-05,1.0482456140350879e-05,1.0350877192982457e-05,4.029574861367837e-06,1.453287197231834e-05,3.642276422764228e-05,1.2368421052631577e-05,2.734375e-05,1.158450704225352e-05,2.5362318840579714e-05,0.999,0.999,1.8965517241379314e-05,4.726224783861671e-05,4.610951008645533e-05,1.8596059113300493e-05,0.0,0.031,2.352941176470588e-05,0.0,0.0,0.0002525423728813559,0.0,0.04930795847750864,0.0,2.160714285714286e-08,0.0,0.008057553956834534,-0.5703084706498647,0.00773,0.0,0.0051867219917012455,0.0,1.0629370629370631e-05,0.0,0.01656534954407295,3.4038054968287522e-06,2.8747433264887067e-06,3.428571428571429e-06,9.061913696060036e-07,1.8962962962962964e-06,1.8481481481481483e-06,8.667917448405253e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7729393468118197e-06,4.225352112676056e-06,4.084507042253521e-06,1.7107309486780717e-06,0,0.0,0.189,1.217142857142857e-05,0.0,0.0,-0.4114114114114114,-0.7177177177177176,-0.4314314314314314,0.00021153846153846152,0.00020964630225080389,3.4574468085106386e-05,4.074285714285714e-05,0.0005808,4.011695906432748e-05,0.0005776859504132231,4.005882352941177e-05,0.0005735537190082645,0.69,0.857,4.0143884892086335e-05,0.00024482758620689653,0.0002413793103448276,4.081632653061225e-05,0,0.375,0.532,0.004441260744985673,0.0,0.0,0.02320175438596491,0.14285714285714285,2.1238095238095238e-05,0.0,0.4328358208955223,0.0,0.016157407407407405,0.0,0.025057471264367817,0.0001362559241706161,0.0003314121037463977,0.00032653061224489796,0.00013823163138231633,0.00014116094986807388,0.0014647137150466045,0.0001393643031784841,0.0014199029126213594,0.00013908872901678655,0.0014066193853427896,0.998,0.997,0.00011630615640599003,0.0004753333333333333,0.0004609271523178808,0.0001199294532627866,0.0,0.309,0.004326923076923077,0.0,0.0,1.0212765957446809e-06,1.1506410256410257e-06,1.032640949554896e-06,8.834355828220858e-07,4.3658536585365856e-05,0.00032477341389728097,4.536256323777403e-05,0.000325,4.5039370078740155e-05,0.00027380952380952377,0.0,0.0,4.889908256880734e-05,8.177150192554557e-05,7.670384138785625e-05,5.009174311926606e-05,0.0,0.0944,0.0014496124031007753,0.0,0.0,7.37e-06,0.0,1.0,0.3255,0.0,0.2455
780,0.0,6.39e-15,0.00022393617021276597,2.868421052631579e-05,2.868421052631579e-05,1.1811460258780037e-05,3.3148788927335646e-05,7.967479674796748e-05,3.093984962406015e-05,6.578125e-05,2.9859154929577468e-05,6.28985507246377e-05,0.902,0.968,4.285714285714286e-05,0.0001025936599423631,0.0001025936599423631,4.285714285714286e-05,0.0,0.0,0.0,0.2,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15134268090106529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.545966228893058e-06,7.111111111111111e-06,7.111111111111111e-06,3.545966228893058e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.583203732503889e-06,1.2887323943661972e-05,1.2887323943661972e-05,5.583203732503889e-06,0,0.0,0.0,0.0,0.0,0.0,-0.5725725725725725,-0.08878878878878879,0.5225225225225225,0.0013814102564102565,0.0013858520900321544,0.00022393617021276597,0.00021428571428571427,0.003072,0.0002087719298245614,0.0030165289256198343,0.00020764705882352942,0.002983471074380165,0.289,0.424,0.00019856115107913668,0.0012155172413793104,0.0012155172413793104,0.00020116618075801749,0,0.0,0.0,0.0,0.0,0.494,0.07324561403508772,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.369668246445498e-05,0.00018962536023054755,0.00019183673469387756,7.745952677459528e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.688851913477538e-05,0.00028333333333333335,0.0002814569536423841,7.08994708994709e-05,0.0,0.0,0.0,0.0,0.0,5.319148936170212e-06,5.737179487179487e-06,5.311572700296735e-06,4.60122699386503e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000455045871559633,0.0007560975609756098,0.0007298636926889715,0.000455045871559633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
781,1.0,3.1e-12,0.006702127659574468,0.01135964912280702,0.0106140350877193,0.005083179297597043,0.004740484429065744,0.008617886178861788,0.004511278195488721,0.0072734374999999995,0.004401408450704225,0.007007246376811595,1.0,1.0,0.005307881773399015,0.00962536023054755,0.00899135446685879,0.004630541871921182,0.0,0.0,0.0,0.9,1.0,0.0001957627118644068,0.0,0.39446366782006914,0.0,0.012857142857142859,0.0,0.014532374100719425,-0.1283666973674754,1.0,0.0,0.07468879668049792,0.0,0.0037412587412587414,0.0,0.04863221884498481,0.005454545454545454,0.004517453798767967,0.0054489795918367355,0.005628517823639775,0.010037037037037037,0.009185185185185185,0.005028142589118199,0.004634655532359081,0.004735376044568245,0.008855421686746988,0.004680306905370845,0.008736263736263737,0.004680851063829788,0.008724489795918368,1.0,1.0,0.004696734059097979,0.009225352112676057,0.008309859154929577,0.004090202177293935,0.0,0.0,0.0,0.0,1.0,1.0,0.7257257257257257,0.9169169169169169,0.5675675675675675,0.028269230769230772,0.027009646302250803,0.005797872340425532,0.006971428571428572,0.06864,0.006959064327485379,0.06917355371900825,0.007,0.0687603305785124,1.0,1.0,0.006935251798561151,0.02913793103448276,0.02775862068965517,0.006107871720116618,0.0,0.0,0.0,0.0,0.8,1.0,0.10087719298245613,0.14285714285714285,0.0009238095238095238,0.0,0.019402985074626865,0.0,0.027638888888888883,0.0,0.035632183908045977,0.0025118483412322275,0.0040922190201729105,0.004081632653061225,0.0022789539227895395,0.0025065963060686017,0.01677762982689747,0.0026161369193154036,0.017354368932038833,0.002661870503597122,0.017375886524822696,1.0,1.0,0.0022129783693843595,0.00592,0.005860927152317881,0.0020458553791887126,0.0,0.0,0.0,0.8,1.0,6.524822695035461e-05,6.762820512820512e-05,2.70919881305638e-06,2.2269938650306746e-06,0.0001295121951219512,0.0005891238670694864,0.0003541315345699831,0.00154,0.00038897637795275587,0.0014444444444444444,0.262,0.113,0.0012844036697247706,0.0013222079589216944,0.0002019826517967782,0.00014954128440366972,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0
782,1.0,1.91e-15,4.98936170212766e-05,1.710526315789474e-05,1.7017543859649122e-05,3.456561922365989e-06,1.792387543252595e-05,5.113821138211382e-05,1.4999999999999999e-05,3.7890625e-05,1.4014084507042253e-05,3.5000000000000004e-05,0.985,0.95,2.302955665024631e-05,6.570605187319885e-05,6.628242074927953e-05,2.3152709359605914e-05,0.0,0.0423,3.3710407239819e-05,0.0,0.3,0.00023305084745762713,0.0,0.054152249134948094,0.0,1.0416666666666667e-09,0.0,0.014316546762589928,-0.5703069842457553,0.018600000000000002,0.0,1.8423236514522823e-09,0.0,5.314685314685316e-06,0.0,0.015653495440729484,4.52431289640592e-06,6.48870636550308e-06,7.693877551020409e-06,0.0,5.074074074074074e-06,5.074074074074074e-06,0.0,4.217118997912317e-06,4.345403899721448e-06,8.192771084337349e-06,4.271099744245524e-06,8.021978021978023e-06,4.255319148936171e-06,8.010204081632654e-06,0.918,0.774,4.074650077760498e-06,8.52112676056338e-06,8.52112676056338e-06,4.074650077760498e-06,0.0,0.0,0.375,9.485714285714286e-06,0.0,0.468,-0.04254254254254255,-0.4854854854854855,-0.44844844844844844,0.00030416666666666667,0.0003077170418006431,5.101063829787234e-05,4.154285714285714e-05,0.0007784000000000001,4.1052631578947364e-05,0.0007760330578512396,4.1e-05,0.0007710743801652892,0.881,0.91,4.143884892086331e-05,0.00033275862068965516,0.00033448275862068964,4.067055393586006e-05,0.0,0.625,0.734,0.004355300859598854,0.0,0.467,0.02320175438596491,0.42857142857142855,9.447619047619048e-06,0.0,0.2302771855010661,0.0,5.601851851851852e-09,0.0,0.019448275862068966,0.0001291469194312796,0.0004610951008645533,0.0004693877551020408,0.000136986301369863,0.00015303430079155673,0.0019973368841544603,0.00014914425427872861,0.0019174757281553397,0.0001474820143884892,0.0018912529550827422,0.964,0.976,0.00012512479201331114,0.0006493333333333333,0.0006437086092715231,0.0001358024691358025,0.0,0.0219,0.022500000000000003,0.0,0.293,5.390070921985815e-06,5.064102564102564e-06,4.540059347181008e-06,4.693251533742331e-06,0.00014902439024390245,0.000959214501510574,0.0001505902192242833,0.0009280000000000001,0.00014929133858267716,0.0007817460317460317,0.955,0.89,0.00014954128440366972,0.00021694480102695763,0.00020693928128872366,0.00016972477064220183,0.5,0.639,0.0006937984496124031,0.2,0.713,1.0,0.0302,1.0,0.279,0.1375,0.128
783,1.0,9.52e-15,5.904255319148937e-05,4.210526315789474e-05,0.0,0.0,2.788927335640138e-05,6.699186991869919e-05,2.3571428571428568e-05,5.015625e-05,2.2077464788732393e-05,4.644927536231884e-05,0.877,0.982,3.6206896551724136e-05,8.645533141210375e-05,8.587896253602305e-05,3.571428571428572e-05,0.5,0.588,0.0004479638009049774,0.0,0.0,9.576271186440679e-05,0.0,0.07266435986159168,0.0,1.255952380952381e-09,0.0,0.024388489208633093,-0.5703010386293179,0.0683,0.0,1.1327800829875518e-09,0.0,5.034965034965035e-06,0.0,0.027811550151975686,6.723044397463002e-06,1.1806981519507187e-05,1.23265306122449e-05,1.2682926829268293e-05,2.588888888888889e-05,0.0,0.0,1.0939457202505218e-05,1.1253481894150418e-05,2.4879518072289157e-05,1.1099744245524297e-05,2.43956043956044e-05,1.1040189125295509e-05,2.4336734693877552e-05,0.824,0.923,1.1104199066874029e-05,2.5739436619718308e-05,2.2394366197183098e-05,9.782270606531883e-06,0,0.625,0.787,2.097142857142857e-05,0.0,0.0,0.24724724724724725,-0.18518518518518517,-0.4114114114114114,0.00034615384615384613,0.0,0.0,6.342857142857143e-05,0.0008480000000000001,6.257309941520468e-05,0.0008429752066115702,6.294117647058824e-05,0.0008347107438016529,0.995,0.938,6.302158273381295e-05,0.00036293103448275865,0.00042155172413793103,7.317784256559768e-05,0,0.375,0.496,0.00498567335243553,0.0,0.0,0.02324561403508772,0.2857142857142857,1.038095238095238e-05,0.0,0.17270788912579957,0.0,1.2175925925925926e-09,0.0,0.03793103448275862,0.0002109004739336493,0.0005331412103746398,0.0,0.0,0.00021372031662269132,0.002210386151797603,0.00021026894865525673,0.002148058252427184,0.00020863309352517985,0.002115839243498818,0.977,0.991,0.00017138103161397673,0.00072,0.0006887417218543046,0.0001763668430335097,0.625,0.71,0.025576923076923077,0.0,0.0,3.5815602836879434e-06,3.365384615384615e-06,0.0,0.0,0.0001051219512195122,0.0006314199395770393,0.00010826306913996627,0.000623,0.00010755905511811022,0.0005253968253968253,0.393,0.542,0.00011192660550458716,0.0001514762516046213,0.0,0.00012385321100917432,0.375,0.438,0.004852713178294574,0.0,0.0,1.0,1.0,1.0,0.383,0.61,0.1525
784,0.0,1.24e-14,0.00014734042553191492,6.140350877192983e-05,0.0,0.0,4.048442906574395e-05,0.00010406504065040652,4.0601503759398494e-05,9.21875e-05,4.014084507042254e-05,8.985507246376813e-05,0.767,0.82,4.1256157635467985e-05,0.00010518731988472623,0.0005360230547550432,0.00024014778325123155,0.75,0.918,0.00010667420814479638,0.0,0.169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021408983290315063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7373358348968105e-05,3.7e-05,0.0,0.0,1.69937369519833e-05,1.7214484679665738e-05,4.0240963855421686e-05,1.710997442455243e-05,3.9725274725274725e-05,1.706855791962175e-05,3.979591836734694e-05,0.652,0.855,1.6951788491446344e-05,4.1197183098591544e-05,0.0003591549295774648,0.00016018662519440125,0.0,0.0,0.521,1.64e-05,0.3,0.578,0.013713713713713714,0.4804804804804805,0.4664664664664665,0.0009166666666666666,0.0,0.0,0.00015714285714285713,0.002272,0.00015730994152046783,0.0022975206611570245,0.00015705882352941178,0.0022809917355371898,0.593,0.883,0.0001539568345323741,0.0009568965517241379,0.00375,0.0006705539358600583,0.0,0.625,0.797,0.014068767908309457,0.0,0.0877,0.2802631578947369,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.563981042654029e-05,0.00017262247838616715,0.0,0.0,6.464379947229552e-05,0.0007057256990679095,6.577017114914426e-05,0.0007050970873786407,6.558752997601919e-05,0.0006973995271867613,0.0,0.0,6.405990016638936e-05,0.0002773333333333333,0.0,0.0,0.0,0.431,0.0017634615384615384,0.2,0.737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.365,0.143,0.0362,0.203,0.0525,0.0427,0.054
785,1.0,0.0,0.0,3.6885964912280705e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.97536945812808e-07,4.236311239193084e-06,3.0547550432276656e-06,5.049261083743843e-07,0.0,0.338,0.00019570135746606332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5702515172342902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3063763608087093e-07,0.0,1.4894366197183097e-07,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.5115115115115115,-0.7877877877877878,-0.4684684684684685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.467625899280576e-06,2.9224137931034483e-05,2.1982758620689654e-05,2.3906705539358605e-06,0,0.0,0.000702,0.002343839541547278,0.0,0.0,0.02324561403508772,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0366056572379367e-05,4.4733333333333334e-05,3.602649006622516e-05,8.412698412698412e-06,0.0,0.244,0.016730769230769233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3211009174311926e-05,1.707317073170732e-05,1.573729863692689e-05,1.2844036697247708e-05,0.0,0.111,0.00016976744186046513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
786,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27369254147699507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.029649122807017543,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
787,0.0,6.77e-12,0.02925531914893617,0.004780701754385965,0.004780701754385965,0.012513863216266173,0.01384083044982699,0.0024959349593495937,0.01281954887218045,0.002046875,0.012429577464788732,0.0019637681159420293,0.127,0.469,0.015886699507389163,0.002855907780979827,0.002855907780979827,0.015886699507389163,0.0,0.0,0.0,0.0,0.0462,0.003525423728813559,0.0,0.19204152249134948,0.0,0.029107142857142856,0.0,0.010503597122302158,0.03049252584561371,0.22,0.0,0.049792531120331954,0.0,0.006923076923076923,0.0,0.019300911854103344,0.010528541226215644,0.011170431211498974,0.011040816326530613,0.011707317073170732,0.006296296296296296,0.006296296296296296,0.011707317073170732,0.011586638830897705,0.01181058495821727,0.004457831325301205,0.011687979539641943,0.004390109890109891,0.0116548463356974,0.004392857142857143,0.1,0.508,0.012068429237947124,0.004753521126760563,0.004753521126760563,0.012068429237947124,0.0,0.0,0.0,0.0,0.0,0.0484,0.5625625625625627,0.902902902902903,0.6886886886886886,0.004583333333333333,0.004598070739549839,0.02925531914893617,0.03074285714285714,0.01112,0.0304093567251462,0.011157024793388428,0.03035294117647059,0.011074380165289254,0.556,0.309,0.03136690647482015,0.004844827586206897,0.004844827586206897,0.03177842565597668,0.0,0.0,0.0,0.0,0.0,0.0841,0.1969298245614035,0.14285714285714285,0.013428571428571429,0.0,0.1577825159914712,0.0,0.05972222222222221,0.0,0.029195402298850575,0.0071090047393364926,0.0,0.0,0.0074719800747198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006672212978369385,0.0,0.0,0.007072310405643739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037889908256880735,0.0,0.0,0.00037889908256880735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
788,0.0,3.35e-15,4.696808510638298e-05,1.4912280701754388e-05,0.0,0.0,1.453287197231834e-05,3.504065040650407e-05,1.3308270676691729e-05,2.84375e-05,1.2781690140845071e-05,2.6956521739130436e-05,0.977,0.99,1.7733990147783254e-05,4.265129682997118e-05,4.755043227665706e-05,1.9827586206896554e-05,0.5,0.674,3.042986425339366e-05,0.0,0.0,4.067796610169492e-05,0.0,0.08166089965397923,0.0,2.9345238095238097e-10,0.0,0.008992805755395683,0.4672592244174576,0.0232,0.0,0.005269709543568465,0.0,4.790209790209791e-06,0.0,0.012188449848024318,4.756871035940803e-06,5.585215605749487e-06,5.816326530612246e-06,3.020637898686679e-06,5.703703703703704e-06,0.0,0.0,3.987473903966597e-06,4.094707520891365e-06,8.975903614457832e-06,4.0409207161125325e-06,8.791208791208792e-06,4.018912529550828e-06,8.775510204081633e-06,0.955,0.919,4.074650077760498e-06,9.366197183098591e-06,1.232394366197183e-05,5.4276827371695185e-06,0,0.625,0.809,1.754285714285714e-05,0.0,0.0,-0.14514514514514515,-0.3123123123123123,-0.17517517517517517,0.00029166666666666664,0.0,0.0,5.131428571428571e-05,0.0007400000000000001,5.105263157894736e-05,0.0007429752066115702,5.105882352941177e-05,0.0007380165289256197,0.93,0.894,5.136690647482014e-05,0.0003198275862068965,0.00034396551724137934,5.641399416909621e-05,0.0,0.0,0.198,0.0032378223495702005,0.0,0.0,0.020219298245614036,0.2857142857142857,1.4571428571428571e-05,0.0,0.2718550106609808,0.0,0.012916666666666665,0.0,0.017471264367816094,0.00010509478672985782,0.0002636887608069165,0.0,0.0,0.00010395778364116095,0.0010599201065246337,0.00010953545232273839,0.0010983009708737863,0.00011151079136690646,0.0011111111111111111,0.934,0.978,8.419301164725458e-05,0.00034066666666666664,0.00033973509933774834,9.241622574955908e-05,0.5,0.575,0.0029423076923076924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5504587155963305e-05,7.66367137355584e-05,8.62453531598513e-05,6.321100917431192e-05,0.375,0.557,0.0011317829457364343,0.0,0.0,1.0,1.0,0.157,0.244,0.259,0.1245
789,1.0,0.0,9.361702127659576e-06,2.3157894736842105e-06,0.0,0.0,2.923875432525952e-06,1.7317073170731708e-05,2.4473684210526314e-06,1.28125e-05,2.2816901408450703e-06,1.1811594202898553e-05,0.978,0.752,3.7561576354679805e-06,2.2132564841498556e-05,2.8126801152737753e-05,9.852216748768473e-06,0.75,0.937,8.133484162895928e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5702811944992426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.426056338028169e-06,1.547433903576983e-06,0.0,0.0,0.0318,1.1885714285714285e-05,0.0,0.0,-0.15715715715715717,-1.0,-0.5235235235235235,0.0001217948717948718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.636,0.199,1.4143884892086331e-05,0.00015517241379310346,0.0001646551724137931,2.055393586005831e-05,0,0.625,0.786,0.012664756446991403,0.0,0.0,0.02320175438596491,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8933649289099524e-05,0.00015706051873198848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.594,0.594,4.3760399334442597e-05,0.00023933333333333334,0.00026225165562913905,7.019400352733687e-05,0.625,0.773,0.007692307692307693,0.0,0.0,1.0425531914893618e-06,4.294871794871795e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.44954128440367e-05,3.273427471116816e-05,0.0,0.0,0.0,0.0476,0.0003767441860465116,0.0,0.0,0.0,0.0,0.0523,0.03955,0.0,0.106
790,1.0,1.6e-15,1.398936170212766e-05,8.947368421052632e-06,0.0,0.0,8.858131487889274e-06,2.9837398373983743e-05,7.518796992481204e-06,2.234375e-05,7.042253521126761e-06,2.0724637681159423e-05,0.726,0.512,1.2807881773399016e-05,3.8904899135446685e-05,4.899135446685879e-05,1.748768472906404e-05,0.5,0.639,4.705882352941176e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5702812326121686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.883802816901408e-06,6.531881804043546e-07,0,0.0,0.129,3.554285714285714e-06,0.0,0.0,0.0,0.0,0.0,0.00012243589743589744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5251798561151079e-05,0.00013017241379310345,0.00016896551724137932,2.2886297376093294e-05,0,0.0,0.437,0.0014699140401146131,0.0,0.0,0.02320175438596491,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015758293838862556,0.0004092219020172911,0.0,0.0,0.00014116094986807388,0.0016111850865512649,0.0001393643031784841,0.0015655339805825243,0.00013908872901678655,0.0015484633569739952,0.915,0.902,0.00011913477537437605,0.0005239999999999999,0.000619205298013245,0.00015343915343915345,0.625,0.739,0.0044423076923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.499,0.708,0.0,0.0,0.0,0.0,0.0,0.126,0.00018294573643410852,0.0,0.0,0.0,0.25,0.0838,0.0,0.1105,0.0139
