index,class,src_id,src_name,livetime,significance,likelihood,gti_obs,var_inter_sigma,var_inter_prob,var_inter_index,var_max,var_min,var_mean,var_sigma,kp_prob,ks_prob,var_prob,var_index,flux_aper_hilim,flux_aper_lolim,flux_aper,photflux_aper_hilim,photflux_aper_lolim,photflux_aper,hard_hm,hard_hs,hard_ms,flux_powlaw,powlaw_gamma,powlaw_nh,powlaw_ampl,powlaw_stat,flux_bb,flux_bb_hilim,flux_bb_lolim,bb_kt,bb_nh,bb_ampl,bb_stat,flux_brems,brems_kt,brems_nh,brems_stat,hard_hm_hilim,hard_hm_lolim,hard_hs_hilim,hard_hs_lolim,hard_ms_hilim,hard_ms_lolim,flux_powlaw_hilim,flux_powlaw_lolim,powlaw_gamma_hilim,powlaw_gamma_lolim,powlaw_nh_hilim,powlaw_nh_lolim,powlaw_ampl_hilim,powlaw_ampl_lolim,bb_ampl_lolim,bb_ampl_hilim,flux_brems_lolim,flux_brems_hilim,brems_kt_hilim,brems_kt_lolim,brems_nh_hilim,brems_nh_lolim,bb_kt_hilim,bb_kt_lolim,bb_nh_hilim,bb_nh_lolim
43,NS,NS0046,XMMU J004245.2+41172,4060.7,4.71,162.7296,2009-07-03T08:32:59,,,,,,,,,,,,13.51778120868673,inf,inf,4.221780000000001e-05,0.0,0.0,0.9994,-0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,-0.2042,0.1943,-1.0,0.0281,-1.0,,,,,,,,,,,,,,,,,,,,
44,NS,NS0046,XMMU J004245.2+41172,3965.3,4.71,162.7296,2009-09-18T03:15:30,,,,,,,,,,,,13.783116586805413,inf,15.126679398184601,2.4450079999999997e-05,5.814e-08,5.0416e-07,-0.9994,-0.9994,-0.1699,,,,,,,,,,,,,,,,,-0.0031,-1.0,0.1031,-1.0,0.6065,-0.5928,,,,,,,,,,,,,,,,,,,,
45,NS,NS0046,XMMU J004245.2+41172,4106.4,4.71,162.7296,2009-09-25T04:39:25,,,,,,,,,,,,13.759066546138403,inf,inf,2.3745639999999998e-05,0.0,0.0,0.9994,-0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,-0.1418,0.1893,-1.0,-0.0406,-1.0,,,,,,,,,,,,,,,,,,,,
46,NS,NS0046,XMMU J004245.2+41172,3968.1,4.71,162.7296,2010-06-23T15:02:52,,,,,,,,,,,,12.879695941623302,inf,inf,0.00013796479999999997,0.0,0.0,0.9994,-0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,-0.168,0.1755,-1.0,-0.0294,-1.0,,,,,,,,,,,,,,,,,,,,
47,NS,NS0046,XMMU J004245.2+41172,3971.3,4.71,162.7296,2010-07-20T20:59:17,,,,,,,,,,,,13.739685284385233,inf,inf,2.5528359999999995e-05,0.0,0.0,0.9994,-0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,-0.143,0.2105,-1.0,-0.0181,-1.0,,,,,,,,,,,,,,,,,,,,
48,NS,NS0046,XMMU J004245.2+41172,3971.3,4.71,162.7296,2010-08-24T11:01:45,,,,,,,,,,,,13.182581403145958,inf,inf,0.00010189700000000002,0.0,0.0,0.9994,-0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,-0.2967,0.1868,-1.0,0.0881,-1.0,,,,,,,,,,,,,,,,,,,,
49,NS,NS0046,XMMU J004245.2+41172,3971.8,4.71,162.7296,2010-09-25T01:07:20,,,,,,,,,,,,13.70747811542586,inf,inf,2.7404159999999998e-05,0.0,0.0,0.9994,-0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,-0.2167,0.1743,-1.0,0.0206,-1.0,,,,,,,,,,,,,,,,,,,,
50,NS,NS0046,XMMU J004245.2+41172,3974.8,4.71,162.7296,2011-06-30T12:02:28,,,,,,,,,,,,13.088643141101372,inf,inf,0.0001177346,0.0,0.0,0.9994,-0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,-0.1893,0.2167,-1.0,0.0356,-1.0,,,,,,,,,,,,,,,,,,,,
51,NS,NS0046,XMMU J004245.2+41172,3974.8,4.71,162.7296,2011-07-25T05:56:22,,,,,,,,,,,,13.741338776674397,15.949465580459876,14.995248844409,2.274694e-05,0.0,0.0,0.9994,-0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,-0.0081,0.3192,-1.0,-0.0369,-1.0,,,,,,,,,,,,,,,,,,,,
52,NS,NS0046,XMMU J004245.2+41172,3942.6,4.71,162.7296,2011-08-25T09:52:04,,,,,,,,,,,,13.081832263268483,inf,inf,0.0001221304,0.0,0.0,0.9994,-0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,-0.1893,0.2067,-1.0,0.0256,-1.0,,,,,,,,,,,,,,,,,,,,
53,NS,NS0046,XMMU J004245.2+41172,3910.5,4.71,162.7296,2012-06-21T22:23:20,,,,,,,,,,,,12.97249219920046,inf,inf,0.0001286308,0.0,0.0,0.9994,-0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,-0.2605,0.1493,-1.0,0.0131,-1.0,,,,,,,,,,,,,,,,,,,,
54,NS,NS0046,XMMU J004245.2+41172,3907.5,4.71,162.7296,2012-07-20T08:53:31,,,,,,,,,,,,13.583376132615816,15.293657801577599,14.47695625416466,3.65556e-05,1.299e-07,6.85e-07,0.9994,0.2136,-0.9994,,,,,,,,,,,,,,,,,1.0,0.0169,0.9313,-0.2267,0.1968,-1.0,,,,,,,,,,,,,,,,,,,,
55,NS,NS0046,XMMU J004245.2+41172,3763.1,4.71,162.7296,2012-08-19T02:07:52,,,,,,,,,,,,13.555777148605419,16.09108625997903,14.835825658083351,4.053922e-05,1.2669999999999999e-08,2.6599999999999997e-07,0.9994,0.2836,-0.9994,,,,,,,,,,,,,,,,,1.0,0.2717,0.9713,-0.1943,-0.0656,-1.0,,,,,,,,,,,,,,,,,,,,
56,NS,NS0046,XMMU J004245.2+41172,3906.9,4.71,162.7296,2012-09-12T16:47:34,,,,,,,,,,,,13.415542124877584,15.556424120249742,14.289374984939203,5.0662e-05,2.8879999999999998e-08,2.888e-07,0.9994,0.1312,-0.9994,,,,,,,,,,,,,,,,,1.0,0.1418,0.8476,-0.3217,0.0543,-1.0,,,,,,,,,,,,,,,,,,,,
57,NS,NS0046,XMMU J004245.2+41172,39784.9,4.71,162.7296,2012-06-01T07:34:15,,,,,,,,,,,,14.545307550760523,15.856985199745905,14.81559251458768,1.86e-07,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,NS,NS0046,XMMU J004245.2+41172,36675.6,4.71,162.7296,2012-06-06T14:02:49,,,,,,,,,,,,14.787546038959725,15.688882157337494,15.037204630142767,3.3489999999999996e-07,4.33e-08,1.9105e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,NS,NS0046,XMMU J004245.2+41172,41475.4,4.71,162.7296,2012-06-12T12:21:42,,,,,,,,,,,,14.742953731691406,15.241037669824616,14.923250359376,4.957000000000001e-07,1.5468666666666667e-07,3.2760000000000005e-07,0.471,,,,,,,,,,,,,,,,,,,0.7402,0.1255,,,,,,,,,,,,,,,,,,,,,,,,
60,NS,NS0046,XMMU J004245.2+41172,39875.5,4.71,162.7296,2012-07-01T11:18:27,,,,0.00037785,0.00021634999999999997,0.0002724,4.727e-05,0.554,0.6659999999999999,0.5355,0.5,14.439770466085603,14.762623846069857,14.574085557931165,7.409333333333333e-07,3.251333333333333e-07,5.155e-07,,0.9994,,,,,,,,,,,,,,,,,,,,1.0,0.6827,,,,,,,,,,,,,,,,,,,,,,
61,NS,NS0046,XMMU J004245.2+41172,3907.5,4.71,162.7296,2013-06-26T09:48:40,,,,,,,,,,,,12.656485061385123,inf,inf,0.00027594159999999997,0.0,0.0,0.9994,-0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,-0.233,0.158,-1.0,0.0194,-1.0,,,,,,,,,,,,,,,,,,,,
62,NS,NS0046,XMMU J004245.2+41172,3907.5,4.71,162.7296,2013-07-24T02:41:33,,,,,,,,,,,,13.493476026815806,16.628193541492585,15.397940008672037,5.18014e-05,1.9882e-08,3.578e-07,-0.9994,-0.9994,-0.9994,,,,,,,,,,,,,,,,,0.2892,-1.0,0.1218,-1.0,0.198,-1.0,,,,,,,,,,,,,,,,,,,,
63,NS,NS0046,XMMU J004245.2+41172,3907.5,4.71,162.7296,2013-08-26T10:03:03,,,,,,,,,,,,13.283844679890867,14.710723280960641,14.090979145788843,6.823679999999999e-05,3.1512e-07,1.313e-06,0.9994,0.9906,-0.9994,,,,,,,,,,,,,,,,,1.0,0.4241,1.0,0.0244,-0.0518,-1.0,,,,,,,,,,,,,,,,,,,,
64,NS,NS0046,XMMU J004245.2+41172,3974.2,4.71,162.7296,2013-09-27T14:10:38,,,,,,,,,,,,13.47288072743445,inf,inf,5.268082e-05,0.0,0.0,0.9994,-0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,-0.2405,0.0856,-1.0,-0.0443,-1.0,,,,,,,,,,,,,,,,,,,,
0,NS,NS0047,XMMU J004414.0+41220,4881.4,6.53,108.2767,2001-12-07T20:32:16,8.338666666666666e-05,1.0,7.666666666666667,,,,,,,,,13.290155318572083,14.156667538770343,13.534572531547425,8.132800000000001e-06,1.9436000000000003e-06,4.257e-06,0.9994,-0.0725,-0.9994,,,,,,,,,,,,,,,,,1.0,0.0806,0.3916,-0.7976,-0.2442,-1.0,,,,,,,,,,,,,,,,,,,,
1,NS,NS0047,XMMU J004414.0+41220,4900.4,6.53,108.2767,2002-02-06T23:06:22,8.338666666666666e-05,1.0,7.666666666666667,0.010594333333333332,0.009615,0.010106333333333333,0.0004801733333333333,0.39799999999999996,0.4096666666666667,0.302,0.6666666666666666,12.93064719544733,13.142751957929097,13.039243909098227,0.00010719714000000001,6.617e-05,8.6356e-05,0.9994,-0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,0.1593,-0.8763,-1.0,-0.955,-1.0,,,,,,,,,,,,,,,,,,,,
2,NS,NS0047,XMMU J004414.0+41220,4900.4,6.53,108.2767,2002-01-08T03:19:42,8.338666666666666e-05,1.0,7.666666666666667,0.019216666666666663,0.010018999999999998,0.011802,0.0018779333333333332,0.22466666666666668,0.23700000000000002,0.4633333333333334,0.6666666666666666,13.11749481504825,13.420673796244746,13.287346931761947,5.3873000000000004e-05,3.6954e-05,4.54158e-05,0.5846,-0.732,-0.8832,,,,,,,,,,,,,,,,,0.9051,0.0818,-0.5003,-0.9126,-0.7601,-0.9725,,,,,,,,,,,,,,,,,,,,
0,NS,NS0049,XTE J1709-267       ,5133.6,212.84,299603.9,2002-04-23T21:55:11,0.005466800000000001,1.0,8.0,0.01291125,0.01231075,0.012489,0.0001895925,0.1355,0.19325,0.2225,0.25,13.341883621762108,13.481424736806789,13.406107230993717,2.8204599999999998e-05,2.08585e-05,2.4532600000000003e-05,-0.6071,-0.7096,-0.1761,,,,,,,,,,,,,,,,,-0.4678,-0.7314,-0.5978,-0.8051,-0.0743,-0.2755,,,,,,,,,,,,,,,,,,,,
1,NS,NS0049,XTE J1709-267       ,9914.0,212.84,299603.9,2008-07-16T18:06:09,0.005466800000000001,1.0,8.0,2.452586,2.448138,2.4502520000000003,0.002137918,0.7676000000000001,0.7772,0.07039999999999999,0.0,10.152912491656949,10.18427220030252,10.167868065189191,0.011262600000000001,0.010882600000000001,0.0110782,0.2836,0.3998,0.1299,10.064795132573419,1.516,36.48,0.01807,1.46,10.11696348997232,10.114412643810343,10.119129267467576,0.8878,4.199e-07,0.01245,5.536,10.067526235322847,15.5,31.49,1.464,0.2879,0.2792,0.4054,0.3941,0.1368,0.123,10.062532260356623,10.06722192993945,1.53,1.502,37.34,35.62,0.01839,0.01776,0.0124,0.0125,10.069968385049027,10.06514819703434,16.37,14.71,32.17,30.83,0.8897,0.8866,0.01984,
2,NS,NS0049,XTE J1709-267       ,22746.0,212.84,299603.9,2003-05-12T07:58:23,0.005466800000000001,1.0,8.0,0.005707,0.0040065,0.0042575,0.00029475,0.63,0.696,0.32325,0.5,13.446329320049374,13.555369769957906,13.497436330892636,1.8460499999999997e-05,1.49055e-05,1.6683749999999998e-05,-0.4997,-0.6084,-0.1537,13.282412703144539,3.759,47.47,7.524e-05,1.472,13.314885530953461,13.274578449925741,13.363111093016201,0.3744,1.562e-05,0.0002723,1.817,13.312114475151294,0.98,22.6,1.588,-0.4004,-0.594,-0.5191,-0.6889,-0.0668,-0.2367,13.23395913961861,13.33828194230534,4.285,3.32,63.2,34.39,0.0001133,5.211e-05,0.0002057,0.000457,13.439256698945288,13.258533238230244,1.249,0.7764,33.12,13.44,0.401,0.3383,7.737,
0,NS,NS0052,XTE J2123-058       ,17705.1,4.06,132.767,2002-11-13T17:08:02,,,,0.0021318666666666664,0.0006795333333333332,0.0007435333333333334,0.00014876,0.3203333333333333,0.38833333333333336,0.6976666666666667,1.3333333333333333,14.413255207753108,14.761512295862465,14.552584570364752,2.3264e-06,1.0602e-06,1.70542e-06,0.2711,-0.5609,-0.7008,,,,,,,,,,,,,,,,,0.6065,-0.1268,-0.3267,-0.7651,-0.5153,-0.8488,,,,,,,,,,,,,,,,,,,,
0,NS,NS0053,1832-3301           ,4956.2,218.06,214678.6,2008-06-09T09:15:00,0.0009275399999999999,1.0,8.0,0.2665666666666667,0.26576666666666665,0.26616666666666666,0.00040606666666666665,0.6523333333333333,0.4996666666666667,0.05566666666666666,0.0,11.713087020022085,11.742443812642446,11.727538282990128,0.0004896200000000001,0.00045091,0.00047039000000000006,0.2948,0.4035,0.1237,11.395126229447364,1.354,25.14,0.000666,1.052,11.479909671887157,11.464579281943827,11.495665088197535,0.8572,3.436e-07,0.0006232,1.83,11.395449967428739,37.33,22.65,1.062,0.3192,0.2692,0.4304,0.3766,0.1568,0.0906,11.382580253262823,11.408824049688208,1.426,1.283,28.35,22.11,0.0007225,0.0006145,0.0005879,0.0006718,11.415216621003491,11.381533507800919,75.05,23.36,25.18,20.22,0.8766,0.8506,0.3128,
1,NS,NS0053,1832-3301           ,45323.8,218.06,214678.6,2011-06-03T21:53:53,0.0009275399999999999,1.0,8.0,0.5000944,0.4960634,0.498189,0.0020315432000000003,0.8943999999999999,0.9395999999999999,0.1496,0.0,11.156115957193586,11.162430499436763,11.159205354349007,0.001416,0.0013933399999999999,0.0014046599999999998,0.466,0.5172,0.0675,10.812479279163536,0.794,10.85,0.00121,2.038,10.883392256011751,10.880744110722063,10.886390848926972,1.1,1.604e-07,0.0009718,8.323,10.877784121727174,100.0,27.51,4.886,0.4703,0.4628,0.5215,0.5128,0.0743,0.0606,10.809668301829708,10.814741234703416,0.806,0.782,11.39,10.3,0.001228,0.001193,0.0009675,0.0009873,10.880414225038216,10.875495775165717,,99.72,27.98,27.05,1.103,1.098,0.007671,
0,NS,NS0054,BW ANT              ,24445.9,3.7,75.53454,2004-03-18T02:40:52,,,,0.00054465,0.00029604999999999996,0.000370925,7.558e-05,0.8714999999999999,0.87825,0.5562499999999999,0.75,14.380113970641613,14.769326325526878,14.530354682125001,1.6741400000000002e-06,6.5602e-07,1.1776199999999999e-06,0.331,-0.0075,-0.331,,,,,,,,,,,,,,,,,0.6002,0.0106,0.2742,-0.3004,-0.0406,-0.5878,,,,,,,,,,,,,,,,,,,,
0,NS,NS0056,J1748-2021#2        ,23277.7,6.25,85.0993,2000-07-04T13:50:57,1.26665e-06,0.88775,6.0,0.0005477333333333334,0.00037006666666666664,0.00038173333333333336,2.6666666666666663e-05,0.42300000000000004,0.4080000000000001,0.458,0.0,14.789113228702098,15.22599426974179,15.00371823203753,8.6962e-07,3.6006e-07,5.6106e-07,-0.6321,-0.9994,-0.2698,,,,,,,,,,,,,,,,,-0.1718,-1.0,-0.4104,-1.0,0.0281,-0.5415,,,,,,,,,,,,,,,,,,,,
1,NS,NS0056,J1748-2021#2        ,2511.9,6.25,85.0993,2001-08-18T20:22:09,1.26665e-06,0.88775,6.0,,,,,,,,,13.934466966034956,15.766369419835536,15.146606022549335,2.91225e-06,1.08625e-07,4.525e-07,,-0.4422,,,,,,,,,,,,,,,,,,,,0.0806,-1.0,,,,,,,,,,,,,,,,,,,,,,
2,NS,NS0056,J1748-2021#2        ,24046.1,6.25,85.0993,2003-06-27T09:09:58,1.26665e-06,0.88775,6.0,0.00041,0.00026296666666666664,0.00027350000000000003,2.2167333333333337e-05,0.5093333333333334,0.5706666666666667,0.48666666666666664,0.3333333333333333,14.946437568736465,15.513682891760816,15.242786230906889,7.416399999999999e-07,2.3972000000000003e-07,4.1640000000000005e-07,-0.9994,-0.9994,0.0924,,,,,,,,,,,,,,,,,-0.5828,-1.0,-0.5128,-1.0,0.4104,-0.2292,,,,,,,,,,,,,,,,,,,,
3,NS,NS0056,J1748-2021#2        ,49114.6,6.25,85.0993,2009-07-28T15:16:17,1.26665e-06,0.88775,6.0,,,,,,,,,13.985080631123607,14.148313684557573,14.057849273657252,2.390525e-06,1.6355e-06,2.0206e-06,0.431,0.6883,0.3623,,,,,,,,,,,,,,,,,0.5403,0.3117,0.7889,0.5765,0.539,0.178,,,,,,,,,,,,,,,,,,,,
4,NS,NS0056,J1748-2021#2        ,4909.3,6.25,85.0993,2009-08-10T08:26:55,1.26665e-06,0.88775,6.0,,,,,,,,,14.671530692412059,inf,inf,1.9009999999999999e-06,3.2677999999999997e-08,3.017e-07,0.9994,0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,0.248,1.0,0.1805,0.3079,-1.0,,,,,,,,,,,,,,,,,,,,
0,NS,NS0057,J1748-2446          ,5002.9,18.31,1504.925,2000-07-29T09:31:44,1.176452e-05,0.8356,5.8,,,,,,,,,13.475985757484217,14.656000930942838,13.77863793279643,7.183e-06,3.9739999999999995e-07,2.375e-06,0.9994,0.9994,-0.3848,,,,,,,,,,,,,,,,,1.0,0.7152,1.0,0.6864,0.3079,-1.0,,,,,,,,,,,,,,,,,,,,
1,NS,NS0057,J1748-2446          ,36759.2,18.31,1504.925,2003-07-13T13:35:35,1.176452e-05,0.8356,5.8,0.022543,0.002114275,0.00597755,0.0033336475000000005,0.721,0.49425,0.6970000000000001,3.5,13.084791127474528,13.139468431085282,13.111380254691733,1.2863199999999997e-05,1.115732e-05,1.1982399999999999e-05,0.6996,0.9457,0.7295,12.78277934435548,1.111,154.7,2.731e-05,0.576,12.80106813006779,12.767512133647013,12.852323675758901,1.409,70.57,6.076e-06,0.694,12.769551078621726,100.0,169.5,0.595,0.7327,0.6627,0.9638,0.9275,0.8114,0.6415,12.748605149959896,12.830325565941193,1.353,0.884,187.6,126.7,3.891e-05,1.953e-05,4.537e-06,8.156e-06,12.817300096663958,12.745451922891027,,32.54,188.7,154.4,1.553,1.286,88.74,55.17
2,NS,NS0057,J1748-2446          ,36257.2,18.31,1504.925,2009-07-15T17:31:48,1.176452e-05,0.8356,5.8,0.0007481,0.0005216,0.0005378,3.669e-05,0.0455,0.0285,0.392,0.0,14.21773346377271,14.47579867246408,14.33357562748124,9.7849e-07,5.1175e-07,7.18e-07,0.9994,0.9994,0.9994,,,,,,,,,,,,,,,,,1.0,0.7976,1.0,0.8913,1.0,-0.0344,,,,,,,,,,,,,,,,,,,,
3,NS,NS0057,J1748-2446          ,9926.1,18.31,1504.925,2010-10-24T19:58:23,1.176452e-05,0.8356,5.8,,,,,,,,,12.84785236535403,13.071304649301437,12.94393139869971,1.366525e-05,6.885822500000001e-06,1.0310725e-05,0.7758,0.9307,0.5859,,,,,,,,,,,,,,,,,0.9026,0.6227,0.985,0.8526,0.8638,0.2067,,,,,,,,,,,,,,,,,,,,
4,NS,NS0057,J1748-2446          ,9838.6,18.31,1504.925,2011-11-03T05:30:34,1.176452e-05,0.8356,5.8,,,,,,,,,14.245711307415256,15.223644646265619,14.5396916347543,2.1048e-06,1.74082e-07,5.375600000000001e-07,0.4722,0.4997,0.0062,,,,,,,,,,,,,,,,,0.8289,-0.3167,0.8426,-0.3304,0.4866,-0.5153,,,,,,,,,,,,,,,,,,,,
5,NS,NS0057,J1748-2446          ,29672.1,18.31,1504.925,2011-02-17T09:31:06,1.176452e-05,0.8356,5.8,,,,,,,,,14.334184572009065,14.719402282562365,14.487919580854541,7.05775e-07,2.4893499999999997e-07,4.65575e-07,0.6371,0.9994,0.9994,,,,,,,,,,,,,,,,,0.8713,0.3342,1.0,0.7027,1.0,0.208,,,,,,,,,,,,,,,,,,,,
6,NS,NS0057,J1748-2446          ,39539.1,18.31,1504.925,2011-04-29T17:30:08,1.176452e-05,0.8356,5.8,0.0009716666666666666,0.0006076333333333334,0.0006321333333333333,5.159666666666667e-05,0.5606666666666668,0.4183333333333333,0.41133333333333333,0.0,13.943193256962658,14.134795313896689,14.02894460237351,1.4866550000000001e-06,8.9555e-07,1.18745e-06,0.5746,0.9994,0.9994,,,,,,,,,,,,,,,,,0.7102,0.4179,1.0,0.9051,1.0,0.6989,,,,,,,,,,,,,,,,,,,,
7,NS,NS0057,J1748-2446          ,13874.2,18.31,1504.925,2011-09-05T17:05:41,1.176452e-05,0.8356,5.8,0.001519,0.0007205,0.000782,0.0001269,0.391,0.502,0.631,1.0,13.947052248855217,14.326403181790948,14.096597975974069,1.9832e-06,5.2766e-07,9.092999999999999e-07,0.4735,0.9994,0.9994,,,,,,,,,,,,,,,,,0.7302,0.1568,1.0,0.7302,1.0,0.4316,,,,,,,,,,,,,,,,,,,,
8,NS,NS0057,J1748-2446          ,46455.5,18.31,1504.925,2012-05-13T18:28:49,1.176452e-05,0.8356,5.8,0.0013645,0.0005788,0.0007329999999999999,0.000150195,0.7705,0.6910000000000001,0.515,0.5,14.0423986982965,14.230255377745799,14.127038551794422,1.2684099999999999e-06,7.78685e-07,1.0193499999999998e-06,0.8382,0.9994,0.9994,,,,,,,,,,,,,,,,,0.9325,0.7264,1.0,0.9288,1.0,0.4179,,,,,,,,,,,,,,,,,,,,
9,NS,NS0057,J1748-2446          ,9844.9,18.31,1504.925,2012-07-30T10:04:51,1.176452e-05,0.8356,5.8,,,,,,,,,13.856443970872258,inf,inf,1.96915e-06,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,NS,NS0057,J1748-2446          ,34063.0,18.31,1504.925,2011-09-08T03:50:07,1.176452e-05,0.8356,5.8,0.0007518333333333334,0.0005374666666666666,0.0005502633333333333,3.086666666666667e-05,0.39699999999999996,0.5666666666666667,0.379,0.3333333333333333,14.063565433002772,14.281884614694826,14.159070969666963,1.58985e-06,9.161699999999999e-07,1.257125e-06,0.7683,0.6821,-0.1799,,,,,,,,,,,,,,,,,0.8976,0.6102,0.8276,0.5103,0.2092,-0.549,,,,,,,,,,,,,,,,,,,,
11,NS,NS0057,J1748-2446          ,30499.4,18.31,1504.925,2012-09-17T16:28:22,1.176452e-05,0.8356,5.8,,,,,,,,,14.55662747459512,15.098405472085004,14.764976840504776,4.95225e-07,1.089e-07,2.73275e-07,0.9994,0.9994,0.2973,,,,,,,,,,,,,,,,,1.0,0.559,1.0,0.614,1.0,-0.2655,,,,,,,,,,,,,,,,,,,,
12,NS,NS0057,J1748-2446          ,28597.0,18.31,1504.925,2012-10-28T03:27:37,1.176452e-05,0.8356,5.8,,,,,,,,,14.307342520235625,14.73760824416978,14.471616858734638,6.43225e-07,1.8692500000000001e-07,4.02175e-07,0.7395,0.9994,0.5372,,,,,,,,,,,,,,,,,0.9375,0.4553,1.0,0.6577,1.0,-0.0056,,,,,,,,,,,,,,,,,,,,
13,NS,NS0057,J1748-2446          ,28597.0,18.31,1504.925,2013-02-05T04:36:38,1.176452e-05,0.8356,5.8,0.000736,0.00053365,0.0005488,3.3860000000000004e-05,0.918,0.663,0.381,0.0,14.128516092272795,14.403159163160671,14.2439632664697,1.1435499999999998e-06,5.42825e-07,8.3535e-07,0.802,0.9994,0.9994,,,,,,,,,,,,,,,,,0.9363,0.624,1.0,0.8476,1.0,0.2067,,,,,,,,,,,,,,,,,,,,
14,NS,NS0057,J1748-2446          ,28596.1,18.31,1504.925,2013-07-16T21:36:20,1.176452e-05,0.8356,5.8,0.00116,0.00042679999999999997,0.00044905,6.025e-05,0.7325,0.8574999999999999,0.6890000000000001,2.0,14.061923300962771,14.368556230986828,14.192126867996668,9.252749999999999e-07,4.0477499999999997e-07,6.355e-07,0.9994,0.9994,0.9994,,,,,,,,,,,,,,,,,1.0,0.7489,1.0,0.8039,1.0,-0.2167,,,,,,,,,,,,,,,,,,,,
15,NS,NS0057,J1748-2446          ,49201.9,18.31,1504.925,2013-02-22T08:42:56,1.176452e-05,0.8356,5.8,0.00092545,0.00061575,0.0006316,3.9675e-05,0.4145,0.47850000000000004,0.349,0.0,14.03439289578686,14.370629142508582,14.170294931507133,1.659054e-06,6.104000000000001e-07,1.1298199999999999e-06,0.6359,0.9994,0.9994,,,,,,,,,,,,,,,,,0.7726,0.4778,1.0,0.9038,1.0,0.6352,,,,,,,,,,,,,,,,,,,,
16,NS,NS0057,J1748-2446          ,84155.4,18.31,1504.925,2013-02-23T10:36:54,1.176452e-05,0.8356,5.8,0.00066305,0.0004533,0.00046305,2.677e-05,0.2025,0.0795,0.351,0.0,14.094938455016196,14.269194853169456,14.171931163166297,1.0838e-06,6.9497e-07,8.898666666666666e-07,0.8345,,,,,,,,,,,,,,,,,,,0.93,0.7189,,,,,,,,,,,,,,,,,,,,,,,,
0,NS,NS0058,J1748-3607          ,15794.5,3.09,50.5081,2003-05-28T17:17:44,,,,0.00095185,0.00062045,0.00065215,4.9205e-05,0.075,0.067,0.40249999999999997,0.0,14.586085839404351,14.947344526960473,14.728235814710146,1.4427e-06,6.426e-07,1.0243250000000001e-06,-0.9994,-0.9994,-0.4172,,,,,,,,,,,,,,,,,-0.4478,-1.0,-0.7177,-1.0,-0.138,-0.6565,,,,,,,,,,,,,,,,,,,,
0,NS,NS0059,J1749-2808          ,1079.8,6.98,241.424,2010-04-25T12:41:05,3.118e-08,0.2705,1.5,,,,,,,,,13.260278960857569,14.182038195468007,13.558776325757387,1.0966600000000001e-05,5.68e-07,2.3852e-06,0.9994,0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,0.4403,1.0,0.3829,0.3192,-1.0,,,,,,,,,,,,,,,,,,,,
1,NS,NS0059,J1749-2808          ,24403.2,6.98,241.424,2012-07-30T02:38:34,3.118e-08,0.2705,1.5,0.0019774333333333334,0.001482,0.0015404000000000001,9.315333333333333e-05,0.48333333333333334,0.3306666666666667,0.38400000000000006,0.3333333333333333,13.515010109732923,13.666115628122913,13.592035797428005,5.1642666666666664e-06,3.7172999999999995e-06,4.440766666666667e-06,0.8195,,,,,,,,,,,,,,,,,,,0.8851,0.7427,,,,,,,,,,,,,,,,,,,,,,,,
0,NS,NS0060,J1749-2919          ,14183.8,3.26,48.59275,2006-10-29T23:59:13,,,,0.0011320000000000002,0.0008393,0.0008699000000000001,5.8175000000000005e-05,0.4105,0.504,0.3595,0.0,13.898342955285038,14.265520210574422,14.095068172604348,4.74736e-06,8.604e-07,1.271e-06,0.9994,0.9994,0.9994,,,,,,,,,,,,,,,,,1.0,0.7389,1.0,0.7826,1.0,-0.263,,,,,,,,,,,,,,,,,,,,
0,NS,NS0061,J1751-3037          ,42978.4,2.91,81.41561,2004-06-26T08:28:25,3.5937175e-08,0.13575,0.0,0.00043640000000000004,0.00014314999999999998,0.00019225,6.5255e-05,0.9285,0.738,0.668,1.5,15.033867657513444,15.57459621785139,15.243379103736217,4.994200000000001e-07,1.6054e-07,2.9382e-07,0.2498,-0.1449,-0.371,,,,,,,,,,,,,,,,,0.5965,-0.1605,0.2155,-0.4978,-0.0219,-0.6627,,,,,,,,,,,,,,,,,,,,
