index,class,src_id,src_name,livetime,significance,likelihood,gti_obs,var_inter_sigma,var_inter_prob,var_inter_index,var_max,var_min,var_mean,var_sigma,kp_prob,ks_prob,var_prob,var_index,flux_aper_hilim,flux_aper_lolim,flux_aper,photflux_aper_hilim,photflux_aper_lolim,photflux_aper,photflux_aper_b,photflux_aper_h,photflux_aper_m,photflux_aper_u,photflux_aper_s,photflux_aper_lolim_b,photflux_aper_lolim_h,photflux_aper_lolim_m,photflux_aper_lolim_u,photflux_aper_lolim_s,photflux_aper_hilim_b,photflux_aper_hilim_h,photflux_aper_hilim_m,photflux_aper_hilim_u,photflux_aper_hilim_s,flux_aper_b,flux_aper_h,flux_aper_m,flux_aper_u,flux_aper_s,flux_aper_lolim_b,flux_aper_lolim_h,flux_aper_lolim_m,flux_aper_lolim_u,flux_aper_lolim_s,flux_aper_hilim_b,flux_aper_hilim_h,flux_aper_hilim_m,flux_aper_hilim_u,flux_aper_hilim_s,hard_hm,hard_hs,hard_ms,flux_powlaw,powlaw_gamma,powlaw_nh,powlaw_ampl,powlaw_stat,flux_bb,flux_bb_hilim,flux_bb_lolim,bb_kt,bb_nh,bb_ampl,bb_stat,flux_brems,brems_kt,brems_nh,brems_stat,hard_hm_hilim,hard_hm_lolim,hard_hs_hilim,hard_hs_lolim,hard_ms_hilim,hard_ms_lolim,flux_powlaw_hilim,flux_powlaw_lolim,powlaw_gamma_hilim,powlaw_gamma_lolim,powlaw_nh_hilim,powlaw_nh_lolim,powlaw_ampl_hilim,powlaw_ampl_lolim,bb_ampl_lolim,bb_ampl_hilim,flux_brems_lolim,flux_brems_hilim,brems_kt_hilim,brems_kt_lolim,brems_nh_hilim,brems_nh_lolim,bb_kt_hilim,bb_kt_lolim,bb_nh_hilim,bb_nh_lolim
4,BH,BH0022,CXOU J100517.1-07421,75554.3,11.12,458.2053,2012-01-26T22:21:59,5.171680000000001e-07,0.6361999999999999,3.0,0.0002732,0.0001339,0.0001437,1.764e-05,0.951,0.767,0.554,1.0,15.198175235371254,15.667480748626268,15.467627866432123,6.32882e-07,1.5180000000000002e-07,3.8538000000000003e-07,6.351542405717478,inf,inf,5.972242795309446,6.3811155150045495,6.531800413927387,inf,inf,6.7318902701915215,6.553307533628473,6.224608028303388,7.387428045934824,7.531209737900389,5.710857164067667,6.258218303856833,15.127552352210987,inf,inf,inf,15.018634490921455,15.3658251282374,inf,inf,inf,15.190777078310578,14.97469413473523,15.404614019190857,16.049781233358136,15.452225294612177,14.895512888687605,0.9994,-0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,-0.2155,-0.8151,-1.0,-0.8638,-1.0,,,,,,,,,,,,,,,,,,,,
5,BH,BH0022,CXOU J100517.1-07421,184208.0,11.12,458.2053,2012-01-31T15:24:33,5.171680000000001e-07,0.6361999999999999,3.0,0.00022866666666666665,0.00011432666666666667,0.00011607666666666666,6.893e-06,0.4523333333333333,0.6213333333333333,0.54,0.6666666666666666,15.311811626063305,15.575608445589722,15.449796114928906,6.647119999999999e-07,3.10406e-07,4.8898e-07,6.273761953197362,inf,6.936291440608582,5.827981190575444,6.507658746745026,6.3731465853332745,inf,7.1122139651616285,6.087724789501188,6.630413109263656,6.197021144664738,7.5278288533076365,6.811071516239147,5.674279141980588,6.412176828681045,15.06656333217372,inf,15.599980364934842,inf,15.17665620917935,15.181048688359827,inf,15.775985188627136,inf,15.299382804317943,14.980468315468745,15.934793871945688,15.475084852460133,15.95116991347165,15.081078909908664,-0.9994,-0.9994,-0.4672,,,,,,,,,,,,,,,,,-0.5928,-1.0,-0.8264,-1.0,-0.3017,-0.619,,,,,,,,,,,,,,,,,,,,
6,BH,BH0022,CXOU J100517.1-07421,158013.8,11.12,458.2053,2012-02-03T10:00:00,5.171680000000001e-07,0.6361999999999999,3.0,0.00016725,0.000111195,0.00011245,4.8129999999999995e-06,0.78,0.542,0.47250000000000003,0.0,14.760135179759423,15.339034020055772,14.953611764091022,4.5362e-07,1.526084e-07,3.03504e-07,6.368150537840182,6.869344650977969,7.601712694642599,6.154591860378207,6.641113795594131,6.490797477668897,7.1007815821486275,8.361311113309876,6.698752911363789,6.806041021980813,6.272540079142091,6.719194071606333,7.34008379993015,5.920456992597094,6.5278288533076365,14.872895201635192,15.027936083991978,16.20183294028406,14.550367349529925,15.3902988976206,15.000086867583429,15.29115436195182,16.9613798380503,15.310069895981782,15.555018887912055,14.774432286560529,14.871923987331284,15.940436582098732,14.299382804317943,15.276872841204309,0.7083,-0.2511,-0.8107,,,,,,,,,,,,,,,,,0.8963,0.4528,-0.0156,-0.4791,-0.6427,-0.935,,,,,,,,,,,,,,,,,,,,
7,BH,BH0022,CXOU J100517.1-07421,160215.7,11.12,458.2053,2012-01-21T08:54:47,5.171680000000001e-07,0.6361999999999999,3.0,0.00018815,0.0001313,0.00013245,5.235e-06,0.20850000000000002,0.20700000000000002,0.4425,0.0,14.11048652550336,14.45356715781773,14.244783942757755,8.09616e-07,3.80512e-07,5.9654e-07,6.344093581819785,7.583193128177055,7.216882862509533,5.670398751643481,6.512720183556931,6.464705879957229,inf,7.542723813938674,5.883392256011751,6.651889931519762,6.25515960321462,7.292089334286894,7.040767750949004,5.528121800692709,6.413075291855179,15.0,15.43226803745193,15.85078088734462,13.578725208789654,15.247030134970915,15.12965462891904,16.793984123236655,16.176656209179352,13.786216700664696,15.386158178123932,14.90031935889075,15.150519162756014,15.674689628288938,13.445147565627945,15.14733705565543,-0.3298,-0.8407,-0.6821,,,,,,,,,,,,,,,,,0.0781,-0.6964,-0.6839,-0.9525,-0.5128,-0.8189,,,,,,,,,,,,,,,,,,,,
8,BH,BH0022,CXOU J100517.1-07421,119479.4,11.12,458.2053,2012-04-04T03:00:56,5.171680000000001e-07,0.6361999999999999,3.0,0.000124725,8.38025e-05,8.465999999999999e-05,3.3300000000000003e-06,0.359,0.54075,0.48375,0.0,15.216639628405217,15.701452564921293,15.506960411682348,9.01332e-07,3.9073200000000006e-07,6.4484e-07,6.369572124974976,inf,6.881074247174223,5.610833915635467,6.666149854897455,6.51427857351842,inf,7.105905572677301,5.843450848668219,6.868702203402377,6.266963317066421,7.582362260347771,6.740167300936516,5.460171441622101,6.534914712442567,15.154777893570985,inf,15.518987579043428,inf,15.257196341530834,15.330869152626667,inf,15.743763466794077,inf,15.459545386328587,15.035929029442045,15.641494088509765,15.37809703910877,15.14248658522331,15.125924254776965,-0.9994,-0.9994,-0.2573,,,,,,,,,,,,,,,,,-0.674,-1.0,-0.7851,-1.0,-0.0056,-0.4853,,,,,,,,,,,,,,,,,,,,
9,BH,BH0022,CXOU J100517.1-07421,69689.2,11.12,458.2053,2012-04-06T18:15:48,5.171680000000001e-07,0.6361999999999999,3.0,0.0001842,0.000125915,0.000127465,5.707e-06,0.7145,0.491,0.4785,0.0,14.740893721878038,15.418154976100928,14.965644316228024,9.93066e-07,3.05528e-07,6.567459999999999e-07,6.318487413361038,7.3125602254541056,7.0563076728939835,5.623605557962733,6.540758335121918,6.498666821354433,inf,7.482276405166265,5.996108833763089,6.773400094792643,6.191451448759595,7.023054249440758,6.845576026885353,5.434506370131138,6.390085589914002,14.96697855531709,inf,15.643974142806877,14.486649201194043,15.07334892291111,15.17450897012057,inf,16.069866354158883,15.185685799792541,15.298691114771925,14.833273944419949,15.49784610712864,15.43297363384094,14.241163775253042,14.925915310971757,-0.2511,-0.732,-0.5646,,,,,,,,,,,,,,,,,0.2292,-0.669,-0.4566,-0.9375,-0.2867,-0.7851,,,,,,,,,,,,,,,,,,,,
10,BH,BH0022,CXOU J100517.1-07421,46281.0,11.12,458.2053,2012-04-05T19:03:53,5.171680000000001e-07,0.6361999999999999,3.0,0.00032985,0.000125615,0.00016035000000000002,5.028e-05,0.9625,0.9575,0.7084999999999999,1.5,15.077004813203443,15.629227928294373,15.278420190803843,8.031399999999999e-07,1.5352200000000002e-07,4.7916e-07,6.180916924256297,6.90622821850127,6.879097182385473,5.933674074637962,6.501276029252096,6.36997914888659,7.665948559653108,7.305131672017544,6.933674074637962,6.814174640387038,6.0496838360754,6.644740094472621,6.668370282370068,5.654822383457296,6.329197715739056,14.88907375773358,15.35261702988538,15.48704892002751,inf,15.241996990700201,15.107961079658708,inf,15.93704216591549,inf,15.554863031286695,14.744245213356956,15.051587034221399,15.270916242956389,15.957818405484234,15.06981534770138,0.075,-0.4335,-0.461,,,,,,,,,,,,,,,,,0.4741,-0.3829,-0.0656,-0.7477,-0.1268,-0.7277,,,,,,,,,,,,,,,,,,,,
0,BH,BH0023,CXOU J100518.5-07413,36978.6,14.07,1138.77,2001-06-14T10:51:54,4.7776e-07,0.585,2.2,0.00081438,0.0005884,0.00066314,6.2314e-05,0.44139999999999996,0.4554,0.43340000000000006,0.2,14.462483127960427,14.698566298162136,14.563519304990505,2.21474e-06,1.3813400000000003e-06,1.80162e-06,5.352030541637028,6.31596296251348,5.959397659885927,5.802443786846464,5.8523236757589014,5.424004379796733,6.577410160148518,6.079824477989977,6.018181392829336,5.964970717797632,5.2902213981517745,6.153848523471185,5.870310107800699,5.659159450187668,5.768020973168496,14.220619988508345,14.931072388317927,14.572676213642753,14.804377056413063,14.652279782965962,14.304956341178706,15.449649327698385,14.693360558975739,15.019905686214706,14.764976840504776,14.14996674231023,14.701583619938706,14.48372911727066,14.66094626429086,14.567993312730401,-0.3785,-0.4847,-0.1262,,,,,,,,,,,,,,,,,-0.163,-0.584,-0.2892,-0.664,0.0331,-0.2804,,,,,,,,,,,,,,,,,,,,
1,BH,BH0023,CXOU J100518.5-07413,119479.4,14.07,1138.77,2012-04-04T03:00:56,4.7776e-07,0.585,2.2,0.000768725,0.000508425,0.00052045,3.0092999999999998e-05,0.61575,0.5435,0.35524999999999995,0.0,14.253350235230915,14.592541109542607,14.390683115706913,1.6835800000000002e-06,1.07558e-06,1.3836600000000001e-06,5.500450374094851,6.465085895570133,6.1893642997244624,5.91829272990265,5.806041021980813,5.546223140309558,6.62324060459512,6.27531461176264,6.380593589113222,5.8696662315049934,5.4590451910738675,6.349498205121633,6.117646253611286,5.708409174341999,5.750557038557417,14.218747405751543,14.747146969020108,14.820448208834812,14.090711475837749,14.541060138109675,14.265920592719405,14.911863911299449,14.90622821850127,14.61888491929015,14.60467360693065,14.176265011601268,14.628009088535086,14.748848656824645,13.85917781989069,14.48558507941963,-0.3073,-0.6433,-0.4147,,,,,,,,,,,,,,,,,-0.153,-0.4616,-0.544,-0.7352,-0.3192,-0.5041,,,,,,,,,,,,,,,,,,,,
2,BH,BH0023,CXOU J100518.5-07413,69689.2,14.07,1138.77,2012-04-06T18:15:48,4.7776e-07,0.585,2.2,0.00059765,0.0004601575,0.00046735749999999996,1.8558500000000002e-05,0.39775000000000005,0.4515,0.3335,0.0,14.246233151649461,14.767135975850392,14.670358089269788,1.4634e-06,8.326e-07,1.0236399999999999e-06,5.5409092103994135,6.551757587365561,6.109299602301125,inf,5.927382523454764,5.60977163753087,6.798876102792621,6.22018713682942,inf,6.024200690320592,5.484656106911619,6.400990760176656,6.0260413138932964,5.891773343625071,5.848017604542526,14.275642195773573,14.945386945443111,14.68909437062386,inf,14.657577319177793,14.342752870116284,15.199008138739828,14.79236563261104,inf,14.75448733218585,14.217527375833713,14.792096469613949,14.605898697959955,13.80771138743188,14.578396073130168,-0.4647,-0.6159,-0.2074,,,,,,,,,,,,,,,,,-0.2804,-0.6402,-0.4666,-0.7527,-0.0668,-0.3417,,,,,,,,,,,,,,,,,,,,
3,BH,BH0023,CXOU J100518.5-07413,46281.0,14.07,1138.77,2012-04-05T19:03:53,4.7776e-07,0.585,2.2,0.000883375,0.0005657975,0.000618525,7.04125e-05,0.481,0.38375000000000004,0.48275,1.5,14.428179407049335,14.622766623247252,14.519245908275929,2.3133400000000006e-06,1.1954e-06,1.7649600000000002e-06,5.4214753947250065,6.214243200037357,6.145572494212138,5.698102282804792,5.768020973168496,5.491335636947057,6.403292970318554,6.2790968291865425,6.317854923626168,5.869988050328096,5.361311113309877,6.0829148093594325,6.043591428804167,5.462558716592052,5.691008970999836,14.122455892284057,14.642827742276966,14.743041847439068,inf,14.455931955649724,14.195043200142509,14.85573722623801,14.880414225038216,inf,14.548981547844543,14.06023122454665,14.506960411682348,14.64359167296102,15.406935568341282,14.379447555270565,-0.0712,-0.4834,-0.421,,,,,,,,,,,,,,,,,0.1368,-0.2904,-0.3279,-0.634,-0.2842,-0.5478,,,,,,,,,,,,,,,,,,,,
0,BH,BH0024,J1047+1234          ,31518.2,56.53,18798.27,2001-02-13T01:57:42,9.0646e-06,0.8138,6.4,0.0102054,0.008254599999999999,0.0091106,0.0007174980000000001,0.766,0.7749999999999999,0.3932,0.6,13.300925777494005,13.360772570929736,13.32932748593076,2.6056000000000003e-05,2.28592e-05,2.4458599999999997e-05,4.203981030652851,5.0258108088818325,4.927382523454764,4.753994095923971,4.679645967182328,4.223008415143595,5.075410614330582,4.960585880823863,4.810790510417694,4.706858516549069,4.185819018959813,4.981299501333757,4.896196279044043,4.703993330686328,4.654038458186859,12.963770455913705,13.317133204337676,13.543178651978401,13.80465394165158,13.480959961351655,12.984221243610959,13.366834646316097,13.576426480267264,13.864867348623225,13.508218224415835,12.945770090136604,13.272540079142091,13.512296136836273,13.754734160542538,13.455435902503957,-0.1124,-0.3798,-0.2786,13.002002363591995,2.48,16.85,4.25e-05,1.01,13.114695332411031,13.090550953018733,13.145511774955569,0.4199,3.397e-07,0.000257,2.139,13.01434902630905,2.32,5.31,0.883,-0.0493,-0.1768,-0.3279,-0.4316,-0.2355,-0.3217,12.977571628814513,13.024568191490737,2.635,2.334,20.81,13.1,4.848e-05,3.731e-05,0.0002464,0.0003086,13.03838909190872,12.99097425791309,2.686,2.021,7.929,2.805,0.4417,0.3983,0.3224,
1,BH,BH0024,J1047+1234          ,84099.0,56.53,18798.27,2006-01-23T06:07:21,9.0646e-06,0.8138,6.4,0.012956400000000002,0.009524399999999999,0.011315999999999998,0.0011585898,0.8808,0.9225999999999999,0.5438,2.8,12.999748182220594,13.030434999253925,13.014375960135343,3.4148e-05,3.1468000000000004e-05,3.2846e-05,4.083019952679618,4.620694482249418,4.772113295386326,4.714892970433188,4.667561540084395,4.093772736947641,4.639406586434751,4.790216985151485,4.769295686387431,4.686132779630847,4.073143291050307,4.603626272463494,4.754981129262247,4.669383332705562,4.650916831220409,12.6345120151091,12.80106813006779,13.376543951930067,13.80106813006779,13.446238301609995,12.645315446045272,12.820448208834812,13.39447947656253,13.852323675758901,13.464832514885057,12.62470226178266,12.783834097714006,13.359220522655143,13.755475488429916,13.429457060118102,0.1724,0.0525,-0.1212,12.680685695909489,1.631,12.24,4.294e-05,1.13,12.778064400171994,12.763714722551972,12.793984123236655,0.6754,2.44e-07,7.928e-05,2.719,12.684869682816398,9.11,7.923,1.087,0.1993,0.1455,0.0806,0.0256,-0.0931,-0.148,12.667157733005649,12.693360558975739,1.694,1.569,14.33,10.2,4.579e-05,4.026e-05,7.754e-05,8.649e-05,12.700274846024364,12.67202837637699,10.99,7.703,9.511,6.397,0.693,0.6706,0.1001,
2,BH,BH0024,J1047+1234          ,69249.5,56.53,18798.27,2007-01-10T02:06:43,9.0646e-06,0.8138,6.4,0.006010799999999999,0.005846040000000001,0.0058706,2.8902000000000002e-05,0.6338,0.7152000000000001,0.125,0.0,13.322502547086424,13.376936875704216,13.348334396077064,1.9629e-05,1.71944e-05,1.84386e-05,4.376543951930066,5.07448164182257,5.129069641651304,4.734474664780926,4.798876102792621,4.393296258666326,5.110026361596004,5.1605219526258015,4.801342913045577,4.821886747685368,4.361311113309877,5.041579471947482,5.101384502583814,4.679645967182328,4.777023550106609,13.006123085058789,13.261695206925895,13.74521031260279,13.59176003468815,13.564155634015558,13.022962664775319,13.297311031840866,13.776763726897002,13.656788409820253,13.587203571283457,12.99097425791309,13.22870655737094,13.717604495257474,13.538501473216982,13.542420853004238,0.065,-0.3061,-0.3635,13.051733780119704,1.904,4.184,2.121e-05,0.884,13.29964247217734,13.279427279635739,13.3243132913006,0.3804,2.12e-07,0.0002547,3.711,13.067881527970878,4.327,3.984e-07,0.993,0.1143,0.0144,-0.2655,-0.3479,-0.3279,-0.3991,13.03147035562516,13.071655364735138,2.023,1.791,7.143,1.35,2.353e-05,1.914e-05,0.0002457,0.0003117,13.094042300907573,13.049732531986411,4.877,3.874,0.6487,,0.4024,0.3603,0.2497,
3,BH,BH0024,J1047+1234          ,69066.2,56.53,18798.27,2006-04-09T10:51:35,9.0646e-06,0.8138,6.4,0.0105908,0.007239,0.008612199999999999,0.001079887,0.7764,0.726,0.47639999999999993,1.8,13.153415497101953,13.195669710934748,13.173627127279154,2.7073999999999995e-05,2.439e-05,2.5766e-05,4.206139798657331,4.824198367151721,4.9083330424043154,4.697885623043799,4.71602071576152,4.219898808532088,4.849243560139691,4.931072388317928,4.756465898167938,4.737786294523583,4.193616498175833,4.800793520838342,4.88672530753565,4.649364391741045,4.69637202361611,12.80910828307783,13.024706084643794,13.517555208081735,13.639974910810603,13.491066473949967,12.822752163744376,13.051880575619464,13.54030602352203,13.699404516110036,13.512861624522813,12.796423225022027,13.000564950123671,13.49607319580649,13.587539452570038,13.471468939364588,0.0949,-0.1262,-0.2186,12.856360764725457,1.887,12.42,3.623e-05,1.073,13.002264223402102,12.984221243610959,13.023374947949273,0.5405,2.705e-07,0.0001164,3.19,12.861697301833718,5.361,5.415,1.062,0.1318,0.0581,-0.0918,-0.1618,-0.1855,-0.2505,12.840132152907433,12.872571222148402,1.976,1.802,15.0,9.956,3.936e-05,3.337e-05,0.000113,0.0001341,12.882397308309915,12.846185135655471,6.286,4.619,7.23,3.694,0.564,0.5177,0.152,
4,BH,BH0024,J1047+1234          ,83110.1,56.53,18798.27,2006-07-03T11:20:41,9.0646e-06,0.8138,6.4,0.0071382,0.0070116,0.007041800000000001,3.51458e-05,0.4548,0.4992,0.11200000000000002,0.0,13.280320753816417,13.324404943613253,13.301342800314144,2.2804e-05,2.0465200000000002e-05,2.1665199999999997e-05,4.295849483160201,5.0217738183254745,5.009883233932095,4.695724949522872,4.737786294523583,4.3097152974873705,5.051782706440029,5.034798298974088,4.750557038557417,4.758204568704802,4.283162276700476,4.993962045002683,4.987584625237567,4.6495581434649385,4.719421629631924,12.948076083953893,13.231435890486427,13.621238824683626,13.631155493174179,13.506820879317484,12.961777361631281,13.261219441515632,13.646083769079636,13.685922008220787,13.527243550682787,12.935542010773082,13.203564441189826,13.598944274228156,13.58536085326299,13.488517711373998,-0.0137,-0.3173,-0.3048,12.990549104201307,2.13,10.82,3.155e-05,0.828,13.16870625562299,13.150764908685277,13.188492020054673,0.4241,2.644e-07,0.0002164,3.123,12.99956592252068,3.615,1.786,0.878,0.0281,-0.0556,-0.2829,-0.3529,-0.2742,-0.3354,12.973466735476704,13.005770859182302,2.23,2.035,13.38,8.349,3.438e-05,2.897e-05,0.0002096,0.00025,13.021271822861507,12.983384452442822,4.149,3.172,3.55,0.08326,0.442,0.4075,0.1647,
0,BH,BH0025,J1242+3232          ,59214.1,2.26,11.36733,2000-04-16T17:14:18,,,,0.0004838,0.0002451,0.0002834,4.971e-05,0.537,0.745,0.506,1.0,15.269201579857413,16.0201694710816,15.6727637072529,4.09176e-07,1.257408e-07,2.5705800000000005e-07,6.289628735739237,inf,7.355659901173677,6.335358024443875,6.5752816626684325,6.5428753736965914,inf,8.698102282804792,6.703334809738469,6.847100403606253,6.130709595790601,6.909036923404268,7.064593510247651,6.14697138528701,6.416347891457956,inf,inf,15.921543181946708,15.282079974163006,15.376647318462007,inf,inf,17.283162276700477,15.606600304706898,15.64839692758087,15.351542405717478,15.203009609454314,15.639595945270061,15.106016432788152,15.217742426336699,0.416,-0.9994,-0.7208,,,,,,,,,,,,,,,,,0.7826,-0.3354,-0.3517,-1.0,-0.4428,-0.925,,,,,,,,,,,,,,,,,,,,
0,BH,BH0027,J1745-2900          ,35796.9,337.0,462011.4,2000-10-26T22:18:33,0.00048116900000000004,0.8301999999999999,7.0,,,,,,,,,14.201788704359636,14.74521031260279,14.414133366693623,1.736908e-06,5.398e-07,8.854e-07,5.5718652059712115,5.757707095017069,inf,inf,inf,5.778846678045295,5.985059650207063,inf,inf,inf,5.437588167050272,5.609241471261283,6.781727146428553,5.636388020107856,7.003313244399829,13.989276134608227,14.044889769029448,inf,inf,inf,14.290306130272208,14.412850501745655,inf,inf,inf,13.813043664534588,13.84863014975254,15.374481771028362,14.88773023158273,15.821023052706831,0.9994,0.9994,0.9994,,,,,,,,,,,,,,,,,1.0,0.8226,1.0,0.8863,1.0,-0.0956,,,,,,,,,,,,,,,,,,,,
1,BH,BH0027,J1745-2900          ,13503.6,337.0,462011.4,2001-07-14T02:05:23,0.00048116900000000004,0.8301999999999999,7.0,,,,,,,,,13.997140485265001,14.753107679846401,14.26889494878408,2.44416e-06,1.5412e-07,5.879999999999999e-07,5.749824051916075,5.935167780261426,inf,inf,inf,6.29379445811803,6.581367312645934,inf,inf,inf,5.515700160653214,5.694004117229195,6.452717692036697,5.185885643870875,6.557206774060231,13.855425792390383,13.88706002391592,inf,inf,inf,14.285586407712879,14.438064236686218,inf,inf,inf,13.64359167296102,13.652084813498309,15.158703112509718,14.376440609994562,15.363111093016201,0.9994,0.9994,0.5809,,,,,,,,,,,,,,,,,1.0,0.5615,1.0,0.6227,1.0,-0.233,,,,,,,,,,,,,,,,,,,,
2,BH,BH0027,J1745-2900          ,37677.7,337.0,462011.4,2002-05-22T23:20:43,0.00048116900000000004,0.8301999999999999,7.0,,,,,,,,,13.911077575641785,14.171230577125547,14.027110611807075,2.60326e-06,1.1939840000000001e-06,1.6352199999999995e-06,5.332733880617726,5.5241835869686815,6.610302451793614,inf,6.534914712442567,5.448428026325747,5.65521487736734,7.001522696963494,inf,7.012021084124518,5.2415423113895345,5.428524096318056,6.407934329567753,5.572351628813068,6.313006433735321,13.635261444944602,13.652474840001311,15.185619205530061,inf,15.044793462458058,13.76624263703449,13.796151536253765,15.591420874591332,inf,15.47846965872129,13.539553216119279,13.549442990581671,14.979638717352293,14.756713853916553,14.83209218999852,0.8582,0.8295,-0.1574,,,,,,,,,,,,,,,,,0.9338,0.7626,0.9288,0.7077,0.2617,-0.524,,,,,,,,,,,,,,,,,,,,
3,BH,BH0027,J1745-2900          ,12369.5,337.0,462011.4,2002-02-19T14:43:23,0.00048116900000000004,0.8301999999999999,7.0,,,,,,,,,14.078087334208007,15.046481918555008,14.347439417017934,1.751675e-06,3.10825e-07,9.6975e-07,5.671212799645465,5.757707095017069,inf,,inf,6.222138375823758,6.1913164908710305,inf,,inf,5.435926021022853,5.54500278269054,6.730720610228102,,6.515985037332437,14.04958646063062,14.04325545471731,inf,,inf,14.748605149959896,14.742321425130816,inf,,inf,13.794254459057338,13.788078915691491,15.238974748288628,,15.309272456129634,0.9994,0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,0.7976,1.0,0.6889,0.1593,-1.0,,,,,,,,,,,,,,,,,,,,
4,BH,BH0027,J1745-2900          ,11855.5,337.0,462011.4,2002-03-23T12:42:56,0.00048116900000000004,0.8301999999999999,7.0,,,,,,,,,13.989871419913928,14.737027121194632,14.265200170411154,3.4196199999999995e-06,3.34e-07,8.645999999999999e-07,5.61475131759678,5.722390785695909,inf,inf,inf,6.044937930324968,6.114469166811908,inf,inf,inf,5.4029633350223465,5.519705539996993,6.697452627512514,5.021135015652343,6.401866354186763,13.888737486340935,13.846795099915715,inf,inf,inf,14.407046428452134,14.280337316981953,inf,inf,inf,13.666754301038038,13.634137784597446,15.268491816403975,14.272377422030862,15.267686672528757,0.9994,0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,0.8039,1.0,0.6452,0.0356,-1.0,,,,,,,,,,,,,,,,,,,,
5,BH,BH0027,J1745-2900          ,11589.4,337.0,462011.4,2002-04-19T10:59:51,0.00048116900000000004,0.8301999999999999,7.0,,,,,,,,,13.702800824335954,14.085687524938708,13.873556870154854,4.36564e-06,1.05053e-06,1.8102199999999998e-06,5.290645224165604,5.444301105281099,6.474825572164729,inf,inf,5.512437439743622,5.671620396561262,7.3040807471686,inf,inf,5.150150804394742,5.301725423325633,6.215953584191887,5.056802369931074,6.423658649794207,13.484523558617624,13.481486060122112,14.947690900352676,inf,inf,13.688670047696206,13.6903698325741,15.777023550106609,inf,inf,13.346305204684919,13.341035157335565,14.68909437062386,14.228853651185014,15.282495925235798,0.8445,0.9994,0.9906,,,,,,,,,,,,,,,,,0.9588,0.6852,1.0,0.8026,1.0,-0.0119,,,,,,,,,,,,,,,,,,,,
6,BH,BH0027,J1745-2900          ,12452.1,337.0,462011.4,2002-05-07T09:39:15,0.00048116900000000004,0.8301999999999999,7.0,,,,,,,,,13.906261115541946,14.509676248450328,14.151441427876236,3.3655800000000003e-06,4.9342e-07,1.0719999999999999e-06,5.489186989487504,5.674074044228534,inf,inf,inf,5.811352704000282,6.034751249032879,inf,inf,inf,5.306273051076353,5.479909671887158,6.4071573168689,5.1052963473907695,6.471983658810799,13.740167300936516,13.767257937279263,inf,inf,inf,14.08259953204475,14.142969201727375,inf,inf,inf,13.55113915439256,13.568958054664115,15.003269484564846,14.266321344322913,15.262171494104216,0.9994,0.9994,0.9994,,,,,,,,,,,,,,,,,1.0,0.6889,1.0,0.7089,1.0,-1.0,,,,,,,,,,,,,,,,,,,,
7,BH,BH0027,J1745-2900          ,166689.2,337.0,462011.4,2002-05-25T15:34:27,0.00048116900000000004,0.8301999999999999,7.0,0.002038,0.0020355,0.0020365,1.1304e-06,0.28,0.376,0.064,0.0,14.091969888077987,14.239707221101149,14.162117628740663,1.500412e-06,1.0280499999999998e-06,1.202928e-06,5.461803421650546,5.6081830763867515,7.014843078722944,inf,inf,5.527389802403955,5.674074044228534,7.273680387889224,inf,inf,5.404834585209771,5.550984683652214,6.853871964321762,6.242907779881067,7.382370702242158,13.767766478885266,13.770318157682324,15.537152964168326,inf,16.031563752288296,13.842241113953136,13.845880474484153,15.819874124835946,inf,inf,13.70443290003752,13.705974905904677,15.373865021364612,15.387746093903562,15.709297756712145,0.9244,0.9994,0.9994,13.928854709548917,4.266,943.3,0.0005095,1.109,13.945386945443111,13.809948582240795,14.371202514433289,0.7511,548.9,1.412e-05,1.273,13.847100403606252,1.755,725.2,1.183,0.9563,0.8888,1.0,0.9675,1.0,0.4079,13.793984123236655,14.253599355508438,5.374,3.178,1190.0,728.1,0.003517,9.733e-05,4.303e-06,5.653e-05,14.00405783700745,13.762205006726077,3.023,1.16,903.7,575.9,0.9405,0.6006,728.2,406.0
8,BH,BH0027,J1745-2900          ,158025.6,337.0,462011.4,2002-05-28T05:53:07,0.00048116900000000004,0.8301999999999999,7.0,0.0022265,0.002182,0.002203,1.9764999999999998e-05,0.5705,0.893,0.111,0.0,14.027797161620935,14.159222899474122,14.091170898872505,1.7303840000000002e-06,1.2254240000000002e-06,1.41376e-06,5.389765824665611,5.542723813938674,6.896880746454286,inf,inf,5.448794056252094,5.603103550857476,7.124244420741945,inf,inf,5.337903554582076,5.489857300597427,6.748605149959896,6.219754716134648,7.391260080931212,13.693360558975739,13.701365216875564,15.417822962311591,inf,inf,13.758453519403451,13.769806621130954,15.650722472532046,inf,inf,13.636764195516307,13.642446280256918,15.267043630424375,15.444663672004733,15.853561864714225,0.9157,0.9994,0.9994,13.837734385701978,4.117,946.8,0.0005029,1.163,13.820448208834812,13.723538195826755,14.088309841246138,0.7472,569.7,1.809e-05,1.171,13.856048883576037,1.688,760.7,1.165,0.9463,0.8788,1.0,0.9725,1.0,0.5191,13.71287037928089,14.19151894343405,5.215,3.188,1255.0,723.9,0.00295,0.0001159,6.846e-06,5.534e-05,14.304430772963814,13.712422190921295,2.564,1.202,979.6,601.6,0.8875,0.6314,770.0,425.6
