obs_id,src_id,num_obs,src_n,name,ra,dec,livetime,significance,likelihood,class,photflux_aper_hilim_b,photflux_aper_hilim_h,flux_aper_hilim_b,photflux_aper_hilim_s,photflux_aper_hilim_m,hard_hs,hard_hm,flux_aper_hilim_s,hard_ms,flux_aper_hilim_h,flux_aper_hilim_m,photflux_aper_hilim_u,flux_aper_hilim_u,flux_aper_b,photflux_aper_b,var_inter_prob_b,var_inter_sigma_b,flux_aper_lolim_b,photflux_aper_lolim_b,var_inter_sigma_s,var_inter_prob_m,var_inter_sigma_m,var_inter_prob_s,var_inter_index_b,var_inter_sigma_h,var_inter_prob_h,photflux_aper_h,photflux_aper_lolim_h,flux_aper_h,photflux_aper_m,flux_aper_lolim_h,flux_aper_m,var_max_b,var_mean_b,var_min_b,var_sigma_b,ks_prob_b,kp_prob_b,var_prob_b,photflux_aper_s,var_inter_index_h,var_inter_index_m,flux_aper_lolim_m,photflux_aper_lolim_m,flux_aper_s,photflux_aper_lolim_s,flux_aper_lolim_s,var_inter_index_s
CV_4_obs_43,CV_4,97,[HPH2013]_205__________, 2CXO J004248.7+411624,10.70297,41.27345,4401.1,33.19,3870.743,CV,4.738975166007602,5.36713795989977,13.428524096318057,5.111539681964613,5.4362816600343224,-0.331,0.0962,13.891096872332687,-0.4047,13.604324214730063,14.090176630349088,4.779891911959945,13.95546023960759,13.535361440904968,4.845576026885353,1.0,0.00026210000000000003,13.677160727313678,4.987584625237567,7.826e-05,1.0,6.448e-05,1.0,8.0,5.759e-05,1.0,5.559878396812196,5.915423722065669,13.796967112985289,5.608359296507612,14.152427340857887,14.262330372643358,0.004365,0.003589,0.003407,0.0002194,0.071,0.034,0.214,5.262171494104216,6.0,6.0,14.575281662668433,5.921180816901151,14.045082446265042,5.494714325855868,14.285418791160469,6.0
CV_4_obs_44,CV_4,97,[HPH2013]_205__________, 2CXO J004248.7+411624,10.70297,41.27345,3990.7,33.19,3870.743,CV,5.1876883908688765,5.52432881167557,13.605373235727791,5.719194071606333,5.844056982028164,0.6621,0.4897,14.579054594078027,-0.456,13.59260909552927,14.423313194799004,4.301725423325633,13.469928431162622,13.802995271976954,5.376750709602099,1.0,0.00026210000000000003,14.175288556535266,5.749092300299144,7.826e-05,1.0,6.448e-05,1.0,8.0,5.759e-05,1.0,5.770318157682325,6.393618634889395,13.838631997765026,6.122743866886414,14.461803421650545,14.702020755840637,0.001354,0.0009896,0.0009467,8.398e-05,0.098,0.281,0.456,5.833656474352747,6.0,6.0,15.702020755840637,7.122743866886414,14.794159408761836,6.999745264167606,15.643173480836902,6.0
CV_4_obs_45,CV_4,97,[HPH2013]_205__________, 2CXO J004248.7+411624,10.70297,41.27345,4094.1,33.19,3870.743,CV,5.4238891058791605,6.08613318810376,14.357139947415508,5.893809102736585,5.6649434805609085,-0.9994,-0.9994,14.759700417997287,0.9869,14.174963558778646,14.2839966563652,4.350567776758384,13.601886308269497,14.647817481888637,5.685500772026849,1.0,0.00026210000000000003,15.969805214643248,6.44502654166676,7.826e-05,1.0,6.448e-05,1.0,8.0,5.759e-05,1.0,5.995831945704375,7.158024642621769,14.385432596184849,5.910448117113546,15.405758607310863,14.529442514782726,0.013141760000000011,0.0029932279999999984,0.0013590800000000004,0.002491542999999999,0.5435099999999998,0.5423899999999999,0.44360000000000005,5.797241399460855,6.0,6.0,15.149292514625463,6.530177984021837,14.75553502203669,6.869699658917848,15.726585501764161,6.0
CV_4_obs_46,CV_4,97,[HPH2013]_205__________, 2CXO J004248.7+411624,10.70297,41.27345,4060.7,33.19,3870.743,CV,4.982966660701219,5.467882883751196,13.685500772026849,5.327348077159997,5.604149623981219,-0.2399,0.2099,14.249800272170818,-0.4235,13.80271944187438,14.225556031075035,4.021135015652343,13.272377422030862,13.850472986245652,5.139901670301482,1.0,0.00026210000000000003,14.11924355548979,5.408712734941501,7.826e-05,1.0,6.448e-05,1.0,8.0,5.759e-05,1.0,5.71331903064507,6.333201316333826,14.048274024575408,5.8395314688809625,14.668167955563751,14.461049437985638,0.001932,0.001544,0.001443,0.00011440000000000003,0.5760000000000001,0.299,0.366,5.5805399272139296,6.0,6.0,15.080869586139386,6.459420283495546,14.503070351926786,6.2618539112879406,15.184289460211037,6.0
CV_4_obs_47,CV_4,97,[HPH2013]_205__________, 2CXO J004248.7+411624,10.70297,41.27345,39869.4,33.19,3870.743,CV,4.724919101543142,5.3390397082239165,13.329012396989965,5.209574082608889,5.322940822607839,-0.1574,-0.0312,13.980883709552927,-0.1274,13.541966807503494,13.949620243738542,4.949233688766958,13.014259258949926,13.360712774089762,4.756465898167938,1.0,0.00026210000000000003,13.39491053811842,4.790484985457369,7.826e-05,1.0,6.448e-05,1.0,8.0,5.759e-05,1.0,5.399027104313252,5.46864883541694,13.602407565961883,5.370794342897696,13.67264106561367,13.997402019280091,0.006212,0.006142,0.006072,7.007e-05,0.5489999999999999,0.328,0.145,5.2615365605380475,6.0,6.0,14.051391450123564,5.42458120878564,14.033248335948622,5.320572103387881,14.092642391868827,6.0
CV_4_obs_48,CV_4,97,[HPH2013]_205__________, 2CXO J004248.7+411624,10.70297,41.27345,4140.2,33.19,3870.743,CV,4.991399828238082,5.521145032471337,13.508358206522415,5.191181574907876,5.665345233116758,-0.5234,0.2761,13.68739956073874,-0.6596,13.701583619938706,14.445147565627945,3.9931062920520994,13.173212761183708,13.692932049338701,5.175809059347417,1.0,0.00026210000000000003,14.048274024575408,5.531209737900389,7.826e-05,1.0,6.448e-05,1.0,8.0,5.759e-05,1.0,5.798602875679548,6.776504059037605,13.979224511806443,5.92299567320665,14.95703092660682,14.702677285794698,0.01862,0.002207,0.0010949999999999998,0.003449,0.723,0.985,0.599,5.444421927227045,6.0,6.0,15.547906750982268,6.768020973168496,13.93292914395463,6.125692166871961,14.552686891176432,6.0
CV_4_obs_49,CV_4,97,[HPH2013]_205__________, 2CXO J004248.7+411624,10.70297,41.27345,3965.3,33.19,3870.743,CV,4.992679047077256,5.430041181903406,13.93704216591549,5.090711475837749,5.841637507904751,-0.5147,0.9994,14.300335679797627,-0.9994,13.960585880823864,14.43297363384094,3.9601894458516496,13.135666944966607,14.144723196169908,5.20017716900668,1.0,0.00026210000000000003,14.59465363982429,5.650139917807669,7.826e-05,1.0,6.448e-05,1.0,8.0,5.759e-05,1.0,5.707522406332216,6.685290307044826,14.23807216157947,6.002212484546153,15.215739417433916,14.74664796835329,0.014538650000000018,0.002969649999999997,0.0013740910000000007,0.002659283,0.4778900000000003,0.36490999999999973,0.40892000000000017,5.336204877780593,6.0,6.0,15.640659447801747,6.826332775119057,14.553618187777557,5.955852379121278,15.234778633695019,6.0
CV_4_obs_50,CV_4,97,[HPH2013]_205__________, 2CXO J004248.7+411624,10.70297,41.27345,4100.5,33.19,3870.743,CV,4.471211808225104,4.898252926053634,13.516983579855868,4.871923987331285,5.1496601454165205,-0.0512,0.3648,14.140621495574399,-0.4185,13.587035728003338,14.32762502125392,3.6142150411566645,12.865504144165326,13.664742743565467,4.618704376996174,1.0,0.00026210000000000003,13.890084136976206,4.844056982028163,7.826e-05,1.0,6.448e-05,1.0,8.0,5.759e-05,1.0,5.100672050122346,5.526659035814065,13.789413975094844,5.395665926897089,14.215382707367125,14.573651426212493,0.006741,0.005719,0.004949,0.0005162000000000001,0.204,0.217,0.258,5.117304737618403,6.0,6.0,15.196884445109973,6.018906576854071,14.386158178123932,5.737074530668169,15.00590291041179,6.0
CV_4_obs_51,CV_4,97,[HPH2013]_205__________, 2CXO J004248.7+411624,10.70297,41.27345,3962.4,33.19,3870.743,CV,4.841336019186011,5.699404516110037,13.601192269796735,5.155398580373653,5.350567776758384,-0.6771,-0.4897,14.077326432141446,-0.2661,14.008153946355103,13.85294232897164,4.102757897194635,13.353988590408761,13.7281583934635,4.968591535748375,1.0,0.00026210000000000003,13.908333042404315,5.148680487351255,7.826e-05,1.0,6.448e-05,1.0,8.0,5.759e-05,1.0,5.966576244513051,6.790484985457369,14.277037191057511,5.522734004575147,15.122110574628516,14.02502800570193,0.003399,0.002508,0.002325,0.0002339,0.49,0.469,0.35700000000000004,5.339988778710669,6.0,6.0,14.337998120610083,5.835647144215563,14.266401539038661,5.695294101787234,14.638839004804973,6.0
CV_4_obs_52,CV_4,97,[HPH2013]_205__________, 2CXO J004248.7+411624,10.70297,41.27345,3964.7,33.19,3870.743,CV,4.8823973083099155,5.5249101966109935,13.580044251510243,5.25204469309327,5.425968732272281,-0.3935,-0.1287,14.1499054056133,-0.2598,13.732124580681102,14.036448266425904,4.095988116402612,13.347173697438995,13.711303739409745,5.013721044094009,1.0,0.00026210000000000003,13.913640169325252,5.216096420727265,7.826e-05,1.0,6.448e-05,1.0,8.0,5.759e-05,1.0,5.760450279159527,6.380280734388273,13.977571628814513,5.618704376996174,14.597566653780689,14.229221603830853,0.002807,0.002242,0.002111,0.0001702,0.248,0.298,0.333,5.459670525209126,6.0,6.0,14.584692707774433,5.974284616098659,14.36301089818777,5.909741947068683,14.840132152907433,6.0
CV_4_obs_53,CV_4,97,[HPH2013]_205__________, 2CXO J004248.7+411624,10.70297,41.27345,3961.8,33.19,3870.743,CV,4.751291264399082,5.299382804317943,13.165642887281596,5.077482139755388,5.4266641599339325,-0.3061,0.1786,13.758951849328355,-0.4547,13.234182484690082,13.985479461242075,4.100507803861868,13.351737594251956,13.279014255846262,4.864549300654486,1.0,0.00026210000000000003,13.443818153347088,5.029374223311706,7.826e-05,1.0,6.448e-05,1.0,8.0,5.759e-05,1.0,5.479647495916682,5.8195873671616765,13.414313721547503,5.619426996933113,13.754240644032723,14.178093622647676,0.004171,0.0032409999999999995,0.00306,0.0002292,0.311,0.527,0.27,5.249645911237292,6.0,6.0,14.533428927613645,5.97469413473523,13.931072388317927,5.562566556202029,14.244048958995869,6.0
CV_4_obs_54,CV_4,97,[HPH2013]_205__________, 2CXO J004248.7+411624,10.70297,41.27345,3964.8,33.19,3870.743,CV,4.758453519403451,5.1809828013109405,13.959793372425288,5.3799681048737025,5.146910470148135,0.9994,-0.0212,14.245881105774586,0.9644,13.969805214643248,14.316502682320188,3.672436739812722,12.923723744595783,14.167427225153821,4.9694002780340485,1.0,0.00026210000000000003,14.617442678091214,5.3952341152961125,7.826e-05,1.0,6.448e-05,1.0,8.0,5.759e-05,1.0,5.463567824177987,6.843753809602656,14.236871623200862,5.3924377568164115,15.060780364145181,14.562090964460502,0.038578299999999954,0.004888850000000002,0.0015580789999999998,0.008429249999999998,0.5235999999999997,0.5290100000000001,0.39047999999999994,5.63558034202683,6.0,6.0,15.181774106386044,6.012199714248128,14.501619982941701,6.581294153704796,15.53933459337751,6.0
CV_4_obs_55,CV_4,97,[HPH2013]_205__________, 2CXO J004248.7+411624,10.70297,41.27345,4139.6,33.19,3870.743,CV,4.855114581712858,4.986741334716483,13.60049933868539,5.466609291982449,5.730487055782084,0.9994,0.9994,14.318577844278991,-0.9994,13.587707490676953,14.32166375326782,3.850472986245652,13.000173752545587,13.816730156317195,5.071245797823346,1.0,0.00026210000000000003,14.266722466067419,5.521289244487241,7.826e-05,1.0,6.448e-05,1.0,8.0,5.759e-05,1.0,5.189095719331299,5.615109203469446,13.790216985151485,5.909370403873189,14.216096420727265,14.409384345118392,0.04117611999999995,0.00507012,0.0014183720000000009,0.008638800000000002,0.48836999999999997,0.41592000000000007,0.4461399999999999,5.725501913794264,6.0,6.0,14.845757904146147,6.570185655464943,14.605274777038705,6.791254691996688,15.611650661930609,6.0
CV_4_obs_56,CV_4,97,[HPH2013]_205__________, 2CXO J004248.7+411624,10.70297,41.27345,3965.1,33.19,3870.743,CV,5.027797161620936,5.45979570015794,13.572351628813067,5.51427857351842,5.580044251510242,0.0725,0.2086,14.492954127572673,-0.1562,13.579549140893931,14.308564847855937,4.117874080229968,13.386158178123932,13.740884155814934,5.199970640755866,1.0,0.00026210000000000003,14.041818502435053,5.512861624522814,7.826e-05,1.0,6.448e-05,1.0,8.0,5.759e-05,1.0,5.695294101787234,6.315154638355588,13.81502480930174,5.82564940252062,14.43486084803021,14.554084586048877,0.001953,0.001397,0.00117,0.0002168,0.5670000000000001,0.396,0.449,5.790484985457369,6.0,6.0,15.173860382064085,6.445389714773836,14.781202001888262,7.045757490560675,15.751377288578288,6.0
CV_4_obs_57,CV_4,97,[HPH2013]_205__________, 2CXO J004248.7+411624,10.70297,41.27345,3907.5,33.19,3870.743,CV,4.595679532778269,5.126446906486382,13.753255290276158,5.1979107421182675,4.935916564036404,0.1924,-0.2486,14.063787955679752,0.9507,13.984221243610959,13.940058111938045,3.194771085796574,12.445995678988098,13.946153573147747,4.788612447063141,1.0,0.00026210000000000003,14.301377570297902,5.143936046666901,7.826e-05,1.0,6.448e-05,1.0,8.0,5.759e-05,1.0,5.405165644416682,6.706195640080663,14.27043027369803,5.141703475466115,15.222529123358276,14.14599776687301,0.01187,0.004529999999999999,0.002977,0.00221,0.5760000000000001,0.747,0.388,5.405153015386142,6.0,6.0,14.550521600812635,5.546223140309558,14.325336233523329,5.91117853022821,14.879817051124057,6.0
CV_4_obs_58,CV_4,97,[HPH2013]_205__________, 2CXO J004248.7+411624,10.70297,41.27345,3904.0,33.19,3870.743,CV,5.089375595110798,5.641874714723351,13.83061950468805,5.235823867609669,5.856048883576037,-0.5846,0.9994,14.149476291121006,-0.9994,13.993106292052099,14.461803421650545,3.864549300654486,13.032779740217032,14.023558310621155,5.282163132513074,1.0,0.00026210000000000003,14.378927628856374,5.637517525248826,7.826e-05,1.0,6.448e-05,1.0,8.0,5.759e-05,1.0,5.920456992597094,6.920456992597094,14.260111344915456,6.002131292739205,15.260111344915456,14.7307206102281,0.00173,0.001174,0.0007038,0.0004438,0.845,0.804,0.665,5.481881052856847,6.0,6.0,15.751781438809925,6.811977147404762,14.395449967428739,6.105075022640457,15.018725167293411,6.0
CV_4_obs_59,CV_4,97,[HPH2013]_205__________, 2CXO J004248.7+411624,10.70297,41.27345,4102.3,33.19,3870.743,CV,4.896538377905295,5.539102157243452,13.573814174755489,5.252199909135631,5.438660058541099,-0.4097,-0.1299,13.964170174747172,-0.2761,13.80910828307783,14.075979299525933,4.064795132573419,13.316052869248487,13.705093089394808,5.027704571388861,1.0,0.00026210000000000003,13.90763030037088,5.230105964187831,7.826e-05,1.0,6.448e-05,1.0,8.0,5.759e-05,1.0,5.774690718274137,6.394479476562531,14.044600913360734,5.631527161559638,14.664341547710698,14.268814292365999,0.003996,0.002165,0.001942,0.0003589,0.253,0.194,0.54,5.463062977295326,6.0,6.0,14.624153563690845,5.986741334716483,14.174898588401996,5.92701525537207,14.600845666041783,6.0
CV_4_obs_60,CV_4,97,[HPH2013]_205__________, 2CXO J004248.7+411624,10.70297,41.27345,3974.2,33.19,3870.743,CV,4.583858968831671,5.33837659077077,13.37934352018038,5.266080848987609,4.966978555317089,-0.1199,-0.471,14.228927216778805,0.406,13.638649975647734,13.637517525248825,3.916139199133427,13.065956280964475,13.479123618311657,4.683400697906139,1.0,0.00026210000000000003,13.618343517414212,4.822752163744377,7.826e-05,1.0,6.448e-05,1.0,8.0,5.759e-05,1.0,5.54928912185308,5.975104039892515,13.844360366240224,5.086027288449029,14.248951965179812,13.756465898167939,0.007962,0.004661,0.003164,0.001327,0.8909999999999999,0.512,0.573,5.511590311096802,6.0,6.0,13.93255715722362,5.262092076625361,14.474436941729934,6.131355561605174,15.094204119632131,6.0
CV_4_obs_61,CV_4,97,[HPH2013]_205__________, 2CXO J004248.7+411624,10.70297,41.27345,4035.6,33.19,3870.743,CV,4.869344650977969,5.173730780606274,13.377682339166155,5.141522958186659,5.891434976267165,-0.06,0.9994,14.153724757587787,-0.9994,13.377682339166155,14.482672117705626,3.867420152340263,13.095068172604348,13.549904924128398,5.041483896576959,1.0,0.00026210000000000003,13.862645888629267,5.354381261757305,7.826e-05,1.0,6.448e-05,1.0,8.0,5.759e-05,1.0,5.389978975335855,5.839831707041488,13.593971055036384,6.020032804707756,14.043927663004817,14.768489059152413,0.04642,0.006265,0.0016989999999999998,0.007946,0.34700000000000003,0.16899999999999998,0.455,5.387004343967653,6.0,6.0,15.560157804992933,6.7857202409285104,14.399244850360382,6.006828394969235,15.01904268377038,6.0
CV_4_obs_62,CV_4,97,[HPH2013]_205__________, 2CXO J004248.7+411624,10.70297,41.27345,4113.3,33.19,3870.743,CV,4.9255492810454085,5.934047019686131,13.810229043653127,5.3314277308154425,5.305307073668516,-0.9994,-0.9994,14.095230374093404,0.0225,14.0761345248145,13.996539467890493,4.088043810927313,13.339229356472302,13.960585880823864,5.076186278908811,1.0,0.00026210000000000003,14.19334527600814,5.308741641866889,7.826e-05,1.0,6.448e-05,1.0,8.0,5.759e-05,1.0,6.023931671956916,7.159609924038047,14.348122385792568,5.47755576649368,15.348713460327302,14.168578182934978,0.006908,0.002093,0.0015949999999999998,0.0007654,0.974,0.934,0.705,5.584692707774432,6.0,6.0,14.481486060122112,5.790484985457369,14.330776126069194,6.2659205927194055,14.950394387405026,6.0
CV_4_obs_63,CV_4,97,[HPH2013]_205__________, 2CXO J004248.7+411624,10.70297,41.27345,3987.3,33.19,3870.743,CV,4.885389015767827,5.153230046462781,13.316592700867906,5.1944991418416,5.714892970433188,0.0575,0.9994,14.527097348196335,-0.9994,13.282662417276136,14.306009389539224,3.8389316145288253,13.090123182009608,13.52230007166787,5.091086259979029,1.0,0.00026210000000000003,13.92701525537207,5.495665088197536,7.826e-05,1.0,6.448e-05,1.0,8.0,5.759e-05,1.0,5.388807939131565,6.008552401996197,13.518270803039984,5.766137142800884,14.137987948749783,14.404175112353217,0.012751820000000007,0.0033700100000000014,0.001527227000000001,0.002185316,0.4584800000000001,0.3432100000000002,0.44885999999999987,5.46331532737907,6.0,6.0,14.822179990705546,6.247635642516578,14.816730156317195,6.484523558617624,15.802888267263027,6.0
CV_4_obs_64,CV_4,97,[HPH2013]_205__________, 2CXO J004248.7+411624,10.70297,41.27345,4123.3,33.19,3870.743,CV,5.1928033392890525,5.315513707811266,13.753994095923971,5.654234306885511,5.936666641048251,0.9994,0.9994,14.520136886976902,-0.9994,13.742561433140185,14.52797530229972,4.1241288092726345,13.375305468727918,13.99956592252068,5.446116973356125,1.0,0.00026210000000000003,14.6192462291961,6.1273193928480705,7.826e-05,1.0,6.448e-05,1.0,8.0,5.759e-05,1.0,5.560983271612487,6.180785200117616,13.988006885340743,6.082317349939063,14.607830850510265,14.761311419311912,0.04147507999999995,0.004630563999999999,0.0013557760000000002,0.008818429999999995,0.5142600000000002,0.4709100000000001,0.4635999999999998,5.838138813435152,6.0,6.0,15.653910176658831,6.866361844335591,14.770868814171022,6.917298429030253,15.773126207348085,6.0
CV_4_obs_65,CV_4,97,[HPH2013]_205__________, 2CXO J004248.7+411624,10.70297,41.27345,37664.2,33.19,3870.743,CV,4.796967112985289,5.617262734238669,13.533725678210708,5.235823867609669,5.482012796974922,-0.4435,-0.1736,14.022733787572708,-0.2898,13.840733668906505,14.097072903982736,5.547753425479563,14.42113167133397,13.568475415812548,4.831797253157369,1.0,0.00026210000000000003,13.606249359651919,4.869666231504994,7.826e-05,1.0,6.448e-05,1.0,8.0,5.759e-05,1.0,5.70071066591232,5.804100347590766,13.924088238517223,5.5398541825082495,14.033952178923546,14.154901959985743,0.005151,0.005059,0.004968,9.159e-05,0.708,0.642,0.18600000000000005,5.282246306789284,6.0,6.0,14.221631656644126,5.606600304706898,14.069050968832476,5.334137699796845,14.120961494762764,6.0
CV_4_obs_66,CV_4,97,[HPH2013]_205__________, 2CXO J004248.7+411624,10.70297,41.27345,4663.4,33.19,3870.743,CV,5.028584976615005,6.141944281949636,13.837137006678073,5.397831448621003,5.501827339363456,-0.9994,-0.9994,14.126040345256646,-0.1524,14.179273237176165,14.032873418923588,4.841939206063395,14.00034757463392,13.987584625237567,5.179273237176166,1.0,0.00026210000000000003,14.220331372792852,5.411840383616908,7.826e-05,1.0,6.448e-05,1.0,8.0,5.759e-05,1.0,6.028955486542255,7.24182878038205,14.370445638151983,5.694648630553377,15.378007439548176,14.225629040150084,0.003035,0.001515,0.00135,0.0002663,0.785,0.649,0.5920000000000001,5.614036429399302,6.0,6.0,14.581036169296377,6.050073556332087,14.342179543984303,6.064039531010834,14.792096469613949,6.0
CV_4_obs_67,CV_4,97,[HPH2013]_205__________, 2CXO J004248.7+411624,10.70297,41.27345,5074.1,33.19,3870.743,CV,4.7517814388099255,5.313542489530889,13.404283380056576,5.185219854254195,5.512437439743622,-0.1786,0.2648,14.001174180959714,-0.4147,13.500312917381596,14.127086558379604,5.366026844210326,14.547753425479563,13.488517711373998,4.837137006678074,1.0,0.00026210000000000003,13.599980364934842,4.950007143079858,7.826e-05,1.0,6.448e-05,1.0,8.0,5.759e-05,1.0,5.467372998771109,5.726998727936262,13.654038458186859,5.666149854897455,13.913640169325252,14.280917426098513,0.005084,0.005055,0.005005,3.067e-05,0.058,0.132,0.151,5.296880653763922,6.0,6.0,14.540607512240769,5.925915310971757,14.112832979105226,5.4582959767157115,14.27417000967942,6.0
CV_4_obs_68,CV_4,97,[HPH2013]_205__________, 2CXO J004248.7+411624,10.70297,41.27345,4882.9,33.19,3870.743,CV,4.985899678480379,5.829444941478791,13.780415473785744,5.3321736210492885,5.5503673495299255,-0.6446,-0.406,14.139781815331244,-0.3048,14.091675860723822,14.18025870272699,4.708853238268114,13.896538377905296,13.918652692195867,5.124186611160242,1.0,0.00026210000000000003,14.12291674334935,5.328271911760442,7.826e-05,1.0,6.448e-05,1.0,8.0,5.759e-05,1.0,6.105573162035812,7.3608124400642465,14.36794783329419,5.734946211495985,15.62324060459512,14.364817951343733,0.002336,0.00182,0.001415,0.0003123,0.067,0.311,0.404,5.521289244487241,6.0,6.0,14.720105019988361,6.090283546765655,14.328827157284916,5.893469146177619,14.701146923590294,6.0
CV_4_obs_69,CV_4,97,[HPH2013]_205__________, 2CXO J004248.7+411624,10.70297,41.27345,4900.3,33.19,3870.743,CV,4.8823973083099155,5.4917396944876655,13.540456741719588,5.3338565727084415,5.456304367690755,-0.2324,-0.0562,13.898940645091885,-0.1686,13.802995271976954,14.095392636184553,4.673664139071248,13.861381566100507,13.665345233116758,5.005374946231395,1.0,0.00026210000000000003,13.854492828590338,5.189901959318857,7.826e-05,1.0,6.448e-05,1.0,8.0,5.759e-05,1.0,5.702677285794698,6.128543825977046,14.019315025636685,5.6283780728239785,14.469288162018342,14.267606240177031,0.00404,0.002519,0.002241,0.0003448,0.024,0.051,0.46,5.541362150974351,6.0,6.0,14.58053992721393,5.941194513324093,14.10149421446564,5.953504835665291,14.527536103393011,6.0
CV_4_obs_70,CV_4,97,[HPH2013]_205__________, 2CXO J004248.7+411624,10.70297,41.27345,3968.3,33.19,3870.743,CV,4.842543231865775,5.335734199852325,13.736837535037782,5.36896230346326,5.346594509335499,0.0325,0.0225,14.441171475182989,0.0112,13.894489815230026,14.12464930342071,3.880084589742009,13.093503340200646,13.901702463505302,5.0072256357446445,1.0,0.00026210000000000003,14.170503250279818,5.276052023568356,7.826e-05,1.0,6.448e-05,1.0,8.0,5.759e-05,1.0,5.581201709409647,6.201073261422798,14.139961610192806,5.557363474217768,14.759700417997287,14.335452037753454,0.0043560000000000005,0.002478,0.0006005,0.001878,0.979,0.961,0.949,5.636200054520891,6.0,6.0,14.761452112318672,5.983384452442823,14.718739312944987,6.636200054520891,15.997402019280091,6.0
CV_4_obs_71,CV_4,97,[HPH2013]_205__________, 2CXO J004248.7+411624,10.70297,41.27345,3961.8,33.19,3870.743,CV,4.749824051916075,5.154343940016456,13.139063379299905,5.146727775979317,5.527682453683158,-0.0175,0.476,13.65286521708998,-0.5009,13.257196341530834,13.966174306046689,4.023741750742955,13.29200425357707,13.252432837262376,4.863279432843593,1.0,0.00026210000000000003,13.417255034308724,5.028028723600244,7.826e-05,1.0,6.448e-05,1.0,8.0,5.759e-05,1.0,5.3081231774406685,5.567832730557412,13.411056357259985,5.735182176990463,13.670602120638957,14.173601217812383,0.005677000000000001,0.0032409999999999995,0.00282,0.0005935,0.665,0.403,0.5489999999999999,5.331241458249043,6.0,6.0,14.623605557962733,6.185219854254195,13.83743559347698,5.686554629573586,14.192803339289053,6.0
CV_4_obs_72,CV_4,97,[HPH2013]_205__________, 2CXO J004248.7+411624,10.70297,41.27345,4136.0,33.19,3870.743,CV,4.646276062411051,5.318035541005317,13.311847244408433,4.9051796196452,5.29627884007298,-0.5034,-0.0275,13.673050005834002,-0.4722,13.555330769061475,13.944239535312265,4.1112029325433195,13.306888884537859,13.41150419899279,4.745935547085662,1.0,0.00026210000000000003,13.550675906901272,4.885055584287415,7.826e-05,1.0,6.448e-05,1.0,8.0,5.759e-05,1.0,5.498256270372005,5.838033383635925,13.73969005420508,5.450016388840311,14.095176300199055,14.097942689191534,0.007731999999999998,0.004296,0.003599,0.0008607999999999999,0.308,0.612,0.552,5.045082446265042,6.0,6.0,14.357535479757878,5.709742730605482,13.81276138016852,5.252665890384095,14.020497151212599,6.0
CV_4_obs_73,CV_4,97,[HPH2013]_205__________, 2CXO J004248.7+411624,10.70297,41.27345,3968.3,33.19,3870.743,CV,4.70071066591232,5.1666616110606025,13.281415279972563,4.940058111938045,5.588211995456131,-0.2961,0.5497,13.612254340391136,-0.7258,13.463820467862774,14.302857873724541,3.93404701968613,13.185352930548143,13.394802732611621,4.814174640387038,1.0,0.00026210000000000003,13.559563233894226,4.978810700930062,7.826e-05,1.0,6.448e-05,1.0,8.0,5.759e-05,1.0,5.335076106561918,5.636012170251509,13.632271453913024,5.833569886156718,13.933301449577005,14.548367052543009,0.006027,0.003584000000000001,0.0030800000000000003,0.0005583,0.109,0.174,0.398,5.104964402547678,6.0,6.0,15.16819419132561,6.453457336521869,13.769295686387432,5.373865021364612,14.038246785813218,6.0
CV_4_obs_74,CV_4,97,[HPH2013]_205__________, 2CXO J004248.7+411624,10.70297,41.27345,4032.6,33.19,3870.743,CV,5.651500429716163,5.816160962943579,13.883724412419456,5.686343653381969,5.935542010773082,-0.9994,0.9994,14.55206713440782,-0.9994,13.958212681028249,14.526659035814065,4.029792641193145,13.22548303427145,14.18338312471045,5.575604021000629,1.0,0.00026210000000000003,14.90999861179139,6.289850767633848,7.826e-05,1.0,6.448e-05,1.0,8.0,5.759e-05,1.0,5.936407652603763,7.008993473901679,14.241940795324856,6.056183204995778,15.300657636694536,14.778490315383028,0.01993826000000001,0.002962933999999998,0.0012946180000000002,0.0030807110000000003,0.5212,0.44711000000000006,0.45708999999999983,5.823444514701335,6.0,6.0,15.669332754275267,6.871449505178747,14.753341415019063,6.914225013875895,15.787121328380476,6.0
CV_4_obs_75,CV_4,97,[HPH2013]_205__________, 2CXO J004248.7+411624,10.70297,41.27345,4128.5,33.19,3870.743,CV,4.941194513324093,5.48372911727066,13.45717457304082,5.224680878170522,5.621602099051862,-0.3823,0.2099,13.90031935889075,-0.5359,13.551602896542231,14.292941059372403,4.113904267562253,13.365119859233474,13.60467360693065,5.091729500504276,1.0,0.00026210000000000003,13.830031826003108,5.324313291300599,7.826e-05,1.0,6.448e-05,1.0,8.0,5.759e-05,1.0,5.729321163855293,6.349109922143688,13.7972393126068,5.856985199745905,14.416914633652313,14.528561592610702,0.002633,0.001759,0.001598,0.0002005,0.048,0.26,0.448,5.435570673002016,6.0,6.0,15.148313684557573,6.4769041617474326,14.106238237942057,5.899284913426919,14.545612532853045,6.0
