obs_id,src_id,num_obs,src_n,name,ra,dec,livetime,significance,likelihood,class,photflux_aper_hilim_b,photflux_aper_hilim_m,photflux_aper_hilim_h,flux_aper_hilim_b,photflux_aper_hilim_s,hard_hm,hard_hs,hard_ms,flux_aper_hilim_s,flux_aper_hilim_m,flux_aper_hilim_h,var_inter_sigma_b,var_inter_prob_b,photflux_aper_hilim_u,var_inter_sigma_m,var_inter_prob_m,var_inter_prob_s,var_inter_sigma_s,photflux_aper_b,var_inter_sigma_h,var_inter_index_b,var_inter_prob_h,flux_aper_b,photflux_aper_lolim_b,flux_aper_lolim_b,photflux_aper_m,flux_aper_m,photflux_aper_h,photflux_aper_lolim_m,flux_aper_h,photflux_aper_lolim_h,photflux_aper_s,flux_aper_lolim_m,flux_aper_hilim_u,flux_aper_lolim_h,flux_aper_s,var_inter_index_h,photflux_aper_lolim_s,flux_aper_lolim_s,kp_prob_b,var_max_b,var_min_b,var_mean_b,var_sigma_b,ks_prob_b,var_prob_b,var_inter_index_s,var_inter_index_m,var_inter_sigma_u
CV_10_obs_0,CV_10,17,CXOGlb_J174804.0-244640, 2CXO J174804.0-244640,267.0171,-24.77796,30499.4,31.92,4878.009,CV,4.962669782295485,5.767269458542893,5.123586429429216,13.17513246897676,6.62678766339115,0.6629517647058821,0.9680764705882351,0.8590341176470586,15.466040218275694,14.350845871143054,13.183592094704585,2.427e-06,0.7449999999999998,5.652900382466221,4.88e-07,0.9299999999999998,0.2349999999999999,6.917e-07,5.034043848817037,1.6260000000000002e-06,5.0,0.4800000000000002,13.244538575391736,5.135088527352416,13.34185324191796,5.883778186065989,14.46686025180854,5.202207992070504,6.084595311211552,13.260648592827627,5.318587281874796,6.853102317735565,14.658881194758521,14.807276620425952,13.370781752973814,15.685120100253227,3.0,7.320094634254408,16.098072581525447,0.4793264705882353,0.004880422941176471,0.004007591176470588,0.004187034705882353,0.0001960766754882353,0.45059882352941166,0.21224705882352943,3.0,5.0,4.9519982000000004e-06
CV_11_obs_0,CV_11,17,CXOGlb_J174804.2-244641, 2CXO J174804.2-244642,267.0176,-24.77846,30499.4,31.23,4015.702,CV,5.029880255478448,5.830062922625622,5.187223524882036,13.366447198862828,6.5673956416216335,0.672070588235294,0.9404529411764705,0.7772470588235293,15.396233850225894,14.406795173473794,13.377921236904937,1.0109999999999997e-06,0.032000000000000015,5.562751401509836,6.325e-07,0.415,0.8990000000000005,4.3529999999999993e-07,5.111639065653053,7.567000000000002e-07,3.0,0.042,13.456086595932826,5.237460483846738,13.57966797039159,5.9698502275305865,14.546455912933718,5.277948765151045,6.287959978638121,13.474457987671444,5.425665246472836,6.802417082910815,14.859152814654706,14.831068987094557,13.619491633474475,15.630267588575986,3.0,7.152867490887893,15.977457803023974,0.4377352941176471,0.005579041176470589,0.0027627576470588243,0.0031408694117647067,0.0005068565882352943,0.4280435294117647,0.36855588235294123,5.0,3.0,9.369000000000001e-06
CV_12_obs_0,CV_12,17,V__BB_Vel, 2CXO J174804.2-244642,267.0176,-24.77846,30499.4,31.23,4015.702,CV,5.029880255478448,5.830062922625622,5.187223524882036,13.366447198862828,6.5673956416216335,0.672070588235294,0.9404529411764705,0.7772470588235293,15.396233850225894,14.406795173473794,13.377921236904937,1.0109999999999997e-06,0.032000000000000015,5.562751401509836,6.325e-07,0.415,0.8990000000000005,4.3529999999999993e-07,5.111639065653053,7.567000000000002e-07,3.0,0.042,13.456086595932826,5.237460483846738,13.57966797039159,5.9698502275305865,14.546455912933718,5.277948765151045,6.287959978638121,13.474457987671444,5.425665246472836,6.802417082910815,14.859152814654706,14.831068987094557,13.619491633474475,15.630267588575986,3.0,7.152867490887893,15.977457803023974,0.4377352941176471,0.005579041176470589,0.0027627576470588243,0.0031408694117647067,0.0005068565882352943,0.4280435294117647,0.36855588235294123,5.0,3.0,9.369000000000001e-06
CV_14_obs_0,CV_14,13,CXOGlb_J002403.6-720459, 2CXO J002403.7-720459,6.015486,-72.08308000000002,1928.3,12.38,668.7438,CV,5.433131919098421,5.972492944993152,5.9571605098414855,13.999111263424167,5.896471799558774,-0.039775,-0.015300000000000006,0.025499999999999984,14.689672732665121,14.589184710569505,14.026192742552062,3.441000000000001e-06,0.4320000000000001,5.451937302078612,1.941e-07,0.105,0.23200000000000007,8.921999999999998e-07,5.587715088193614,4.188999999999999e-06,3.0,0.8919999999999999,14.146646430136053,5.937293140426952,14.498633421553789,6.159611612830434,14.768236773278085,6.146887969758244,6.7132914575802465,14.207350987415323,6.5784774859397865,6.074557069809814,15.301896837034247,14.675437626123838,14.686305040029822,14.866526008681396,5.0,6.442008982794964,15.211958202008146,0.49918,0.003362956666666668,0.0016913004999999995,0.0019764606666666665,0.00036633533333333334,0.5621441666666667,0.4964916666666668,3.0,3.0,8.58518588333333e-06
CV_15_obs_0,CV_15,13,CXOGlb_J002403.1-720447, 2CXO J002403.1-720447,6.0130089999999985,-72.07985,31673.8,6.22,53.23602,CV,5.842861014867764,6.319574479828471,6.198967515277224,14.371270765283448,6.258760170455484,0.42273076923076924,0.03210769230769227,-0.3111615384615385,15.049464408804003,14.927926140148886,14.279181526201013,7.28e-07,0.14300000000000002,5.652302352992844,6.717e-08,0.3279999999999999,0.004000000000000002,7.811999999999999e-08,6.028724880706819,1.8870000000000002e-07,3.0,0.027000000000000007,14.562754424166666,6.469866439837555,15.041423345893516,6.547550015478721,15.143397430339197,6.422612317554623,7.362795445874152,14.511397751741518,7.04819981668788,6.4854475122538,15.944866712390015,14.755193687721519,15.19980923005288,15.277915179130819,3.0,6.9135370675460885,15.68808185430159,0.7415607692307691,0.006503815384615385,0.001432087692307692,0.002043903076923078,0.0010832099461538464,0.6966592307692305,0.619136153846154,3.06,3.0,6.329276750769233e-05
CV_16_obs_0,CV_16,13,CXOGlb_J002402.8-720449, 2CXO J002402.8-720449,6.0117980000000015,-72.08033,1928.3,33.44,4533.021,CV,5.196468480038683,5.8336347239644555,5.754711575869708,13.734378272205692,5.590051382995055,0.133,-0.20889999999999992,-0.5140076923076923,14.429076518203034,14.436225808688581,13.860785459114512,2.453e-05,1.0,5.230862566606799,4.695000000000001e-06,1.0,1.0,7.544999999999997e-06,5.323225357088116,3.687e-06,8.0,1.0,13.863770747844509,5.616572042806334,14.120103261425509,5.986130884971681,14.604414945400432,5.912926325145997,6.43579359582044,14.028861510003205,6.269368510128453,5.7384600865771835,15.041485264199384,14.51533559951348,14.444193875608436,14.577237743396227,8.0,6.0709230054480985,14.864236706556964,0.7187815384615384,0.013541481538461539,0.001597900307692308,0.0033644779999999997,0.002749865923076923,0.6509084615384614,0.6318092307692308,8.0,8.0,6.714e-06
CV_17_obs_0,CV_17,4,CXOGlb_J002404.9-720506, 2CXO J002405.0-720506,6.0210040000000005,-72.08508,3874.2,4.19,59.05386,CV,5.7449706503970965,6.278616179267417,6.277851612817795,14.435901415079238,6.003666995543602,0.40475,-0.65115,-0.549975,14.63354315797236,14.85358654193869,14.34132559716435,1.499e-06,0.99,5.349692899237821,5.323e-07,0.419,0.025,5.989e-07,5.93006795622829,3.832e-07,6.0,0.063,14.623541143799674,6.4268911294425894,15.015935464405143,6.47823692481923,15.051218322860507,6.515900298139591,6.9910298278910705,14.562093937100894,7.127577425001105,6.223545063148918,15.5975255053195,14.443065696494411,15.44130659949096,14.848771757847983,3.0,6.713869242530064,15.29894632335908,0.45540750000000013,0.002732265,0.0009720477499999997,0.0013794635000000006,0.0004064449000000002,0.5235150000000001,0.5258825,3.0,3.0,1.4119425224999978e-05
CV_19_obs_0,CV_19,103,EQ_J004233.1+411308.5, 2CXO J004232.7+411310,10.63648,41.21968,4900.3,41.72,6052.931,CV,4.552260800699693,5.185418969678971,5.067447498343321,13.131182467047,5.067356846383719,0.1427303921568627,0.019118627450980377,-0.13105588235294116,13.875219425416372,13.808608662918331,13.262110905803517,1.6769999999999983e-05,1.0,4.124202127573517,3.902000000000004e-06,0.9959999999999988,0.9929999999999987,4.649000000000005e-06,4.642467949470237,5.546999999999998e-06,7.0,1.0,13.221993939729568,4.764001525466161,13.345387579672986,5.322383379945661,13.945324670842439,5.2068361676154,5.560998341380036,13.403472847406865,5.455646669651326,5.232468737466295,14.183970505067427,13.394666755365535,13.660954065029564,14.041680942592661,5.0,5.569506594536124,14.380890600730593,0.6455680392156864,0.00929016715686275,0.004413010205882353,0.005989204705882356,0.0014158000294117647,0.6562745098039217,0.5345737254901961,5.0,5.0,3.380630371176472e-05
CV_20_obs_0,CV_20,8,CXOGlb_J002401.4-720441, 2CXO J002401.4-720441,6.0059879999999986,-72.07831,5307.0,5.63,120.729,CV,5.9978126052275655,6.650333011121823,6.667500187927488,14.728207010140867,6.214448573805756,0.24985,-0.4997,-0.8241874999999999,14.910776574092083,15.24472825521613,14.03065309242612,2.6939999999999996e-07,0.501,5.90504616148883,8.798000000000001e-08,0.017,0.633,1.197e-07,6.186195791885115,1.056257812499999e-06,3.0,0.9232537500000003,14.933443406916275,6.595018352577016,15.486614881966574,6.851505075676857,15.44915460137962,6.845211894359754,7.446778008800574,14.29460477291646,7.6046936308154125,6.398975307397588,16.062891924366014,14.95514441275319,15.448436786370511,15.09886230840139,5.588749999999999,6.762004530065898,15.476818543637883,0.6702537499999999,0.005631144999999999,0.0011698278749999998,0.0015696217500000007,0.0009040513249999999,0.6268375,0.5864937500000001,4.0,3.0,4.849000000000001e-07
CV_21_obs_0,CV_21,12,CXOGlb_J002408.2-720435, 2CXO J002408.3-720435,6.034675,-72.07661999999998,65237.5,12.82,740.5957,CV,5.468396820332621,6.157469323664831,5.9375500673745165,13.987842052228643,5.900511853868124,0.5367666666666666,-0.10379166666666667,-0.34426666666666667,14.624032281075499,14.73021338673398,14.027893045119432,1.4390000000000003e-06,1.0,5.622726098517773,6.882999999999999e-07,0.9930000000000002,1.0,4.004e-07,5.615889457093776,4.3160000000000003e-07,8.0,0.9860000000000001,14.128143225185996,5.930851911557149,14.419603042389708,6.317097785959608,14.904865470472716,6.102552162905265,6.816467894070219,14.199995815342476,6.383480429433976,6.067001829622865,15.39293901259754,14.95650032562172,14.548261675166708,14.801667003775245,6.0,6.462373142841735,15.210130419828028,0.529105,0.0042659099999999995,0.0013243628333333335,0.0016604178333333337,0.0005979125749999999,0.5080416666666666,0.5239716666666668,6.0,6.0,1.2619999999999997e-06
CV_23_obs_0,CV_23,13,CXOGlb_J002402.5-720511, 2CXO J002402.5-720511,6.010643,-72.08648000000002,5307.0,22.52,2962.329,CV,5.255073512644646,5.850974764756046,5.821419510126361,13.868808839049262,5.748692325353366,0.10023846153846155,-0.10291538461538464,-0.06793076923076925,14.524347688044685,14.448136521190692,13.868020364575736,9.021000000000004e-06,1.0,5.3278093197321725,1.0880000000000002e-06,1.0,1.0,1.5799999999999995e-06,5.391114461528663,2.1590000000000004e-06,8.0,1.0,13.995510769651785,5.664186851208203,14.2348673238084,6.0233576536497635,14.612999905981821,5.993836266004077,6.576520523666614,14.053190744416705,6.410539645672017,5.911174291709917,15.16510704788713,14.522065481969204,14.543540954469906,14.68487728866805,8.0,6.262634917415009,15.033192072495288,0.5976630769230769,0.004817332307692309,0.0017434537692307696,0.0021216483846153845,0.0005453199923076923,0.5227592307692307,0.502643076923077,8.0,8.0,1.973e-06
CV_25_obs_0,CV_25,13,CXOGlb_J002410.6-720516, 2CXO J002410.6-720516,6.0444879999999985,-72.08788,4691.1,6.98,146.2638,CV,5.893727120358397,6.521641702604564,6.391919536672189,14.541239553449342,6.093449739169619,0.6411538461538461,-0.6260615384615384,-0.806530769230769,14.840280220762653,15.01694155711174,14.489534550819245,3.131999999999999e-07,0.8,5.628319904428529,1.215e-07,0.23,0.8070000000000003,1.643e-07,6.075570139132169,7.213e-08,5.0,0.7832315384615381,14.745085083624689,6.466890711603873,15.243721971911002,6.712227281540989,15.229260592105826,6.65822925987643,7.2317291321542445,14.734492257272604,7.502386497114069,6.300291187466694,15.827391569188574,14.919645814656544,15.708280672422056,15.049858838728438,5.0030769230769225,6.8367675935190455,15.578196976305994,0.5485415384615385,0.005474293076923075,0.0010578977692307688,0.0014993737692307698,0.0008813353923076924,0.5378084615384614,0.5711246153846155,5.0,3.0,1.4859798461538462e-06
CV_26_obs_0,CV_26,13,CXOGlb_J002403.7-720423, 2CXO J002403.7-720423,6.01575,-72.07306,3874.2,16.15,6262.243,CV,4.8345777669693994,5.452319729017672,5.428167041834895,13.471198380671439,5.300472153645969,-0.025222461538461513,-0.11665384615384616,-0.2005033846153846,14.068879805605066,14.055096178579458,13.5748947924304,1.3999999999999996e-05,1.0,5.185145969547397,7.390000000000001e-07,1.0,1.0,3.278e-06,4.92613962869127,1.124e-06,8.0,1.0,13.559976380568,5.078407722734759,13.730329690002087,5.573135807151751,14.16837080729904,5.5617745551293165,5.8376682050214885,13.707795599821985,5.81026932920144,5.423527625059029,14.421619728247858,14.511697153285043,14.000800909160553,14.188670077846735,6.0,5.663296428833788,14.414793439538338,0.5189507692307692,0.00644937153846154,0.004043884615384615,0.004509503076923076,0.0005786155384615385,0.5231269230769231,0.36718923076923077,6.0,6.0,1.3949999999999996e-06
CV_28_obs_0,CV_28,11,CXOGlb_J002411.8-720443, 2CXO J002411.9-720443,6.049667,-72.07885,59044.6,5.0,159.2496,CV,5.62083151748262,6.067606911823529,5.959612930222118,14.361721944540387,5.823519247777947,0.33784181818181813,-0.23387790909090908,-0.4024984545454546,14.622330387799217,14.687404594021807,14.056969355248992,1.932000000000001e-07,0.7519999999999999,5.416178169544874,5.956e-07,0.34900000000000003,0.17999999999999997,5.072e-07,5.808046256370418,5.39471243636364e-07,5.0,0.8447809090909092,14.560259248519332,6.255548150060273,14.983253269984969,6.326051242893772,14.937650327118325,6.192003489051242,7.179902753358363,14.28714901175624,6.853753184863294,6.064927031412494,15.771413438766679,14.636971305504282,15.075583448179318,14.868169337685446,5.217272727272728,6.667392817199367,15.484444536733319,0.5851454545454545,0.00475775909090909,0.0020340234545454545,0.0024803849090909093,0.0005989552181818182,0.5430263636363637,0.5484954545454546,3.0,3.0,8.568255418181817e-07
CV_30_obs_0,CV_30,29,ASASSN-15bx, 2CXO J004220.6+411607,10.58622,41.26886,4903.5,4.94,126.797,CV,5.670728855470393,6.054160439361063,5.922664762907481,13.992338362566354,5.685878893039497,0.804989655172414,-0.9081172413793107,-0.905534482758621,14.506720385798836,14.609506005215959,14.057595561168487,3.487e-05,0.0020000000000000013,3.8656714383444166,1.7791093696551724e-05,0.19383344827586216,0.7973103448275863,2.9900193862068954e-05,5.932748539694482,1.0101841765517235e-05,3.0,0.8109434482758623,14.25673999571908,6.7144381552199865,15.054133564215048,6.3092592081886,14.896032934856214,6.1698089887097565,7.2242442447575925,14.305070252695181,6.962189223611569,5.944926884677589,15.81389040285611,13.1017486645363,15.18252823683816,14.747546063596504,5.1317241379310365,6.593743851525988,15.348369565093495,0.6818820689655172,0.007432455862068966,0.0019318705862068964,0.002580736206896553,0.0011181229999999993,0.5638555172413795,0.5426437931034485,5.004482758620689,3.0210344827586213,0.0004322123764827583
CV_31_obs_0,CV_31,12,CXOGlb_J002359.3-720438, 2CXO J002359.4-720438,5.997523,-72.07739000000002,59044.6,3.43,112.7274,CV,6.093534141990169,6.698750436121727,6.573769070485369,14.50624169722542,6.262521372227443,0.35229166666666667,-0.44005,-0.9093416666666664,14.91633928901373,15.140135501176196,14.138256451720878,5.508e-07,0.26299999999999996,5.56976127084256,1.24e-07,0.0029999999999999996,0.282,3.025e-07,6.270948064583081,1.3761624083333319e-06,3.0,0.7902650000000003,14.72436060532864,6.609284188602953,15.288428120115903,6.876738756818578,15.37074321328146,6.78123739853291,7.534987067966891,14.3826568478567,7.386934552548255,6.452134544834016,16.104744441626227,14.689588040726427,15.29992115793923,15.118193970838107,5.034999999999999,6.8453680136513135,15.561160502657819,0.6262949999999999,0.005746430833333332,0.0010629494166666663,0.0014757745000000008,0.0009318351249999998,0.49769166666666664,0.5506175000000001,3.0,3.0,4.249e-07
CV_32_obs_0,CV_32,54,AT2018ely, 2CXO J004250.8+411551,10.71182,41.26429,23238.3,3.78,80.04228,CV,5.74901750507133,6.133089763458612,6.002575694906944,14.092358350280389,5.823321286461117,0.8247285370370377,-0.5875076111111116,-0.8283315740740747,14.662510429005952,14.701688414847021,14.091039577019036,0.0002762799225555556,0.9947785185185183,4.139358771052581,4.856965661111109e-05,0.18340333333333345,0.9797029629629639,3.3164218962962985e-05,6.004638739543327,6.959507349629629e-05,5.90611111111111,0.9980738888888888,14.34857940615768,6.8852488160864525,15.133672673963307,6.399131257795848,14.985717409093334,6.250975536823841,7.2981021354256725,14.348003133832375,7.005228085821841,6.080051532751777,15.852453455369039,13.356431863088105,15.173282091426595,14.911414550393054,7.757962962962957,6.712162954196483,15.553588231733201,0.5739827777777776,0.0077881231481481475,0.001873117703703704,0.002541419296296297,0.0012703322222222216,0.48360037037037046,0.5314887037037038,5.013333333333333,3.0300000000000007,0.00041152821879407377
