index,class,livetime,significance,likelihood,gti_obs,var_inter_sigma,var_inter_prob,var_inter_index,var_max,var_min,var_mean,var_sigma,kp_prob,ks_prob,var_prob,var_index,flux_aper_hilim,flux_aper_lolim,flux_aper,photflux_aper_hilim,photflux_aper_lolim,photflux_aper,hard_hm,hard_hs,hard_ms,flux_powlaw,powlaw_gamma,powlaw_nh,powlaw_ampl,powlaw_stat,flux_bb,flux_bb_hilim,flux_bb_lolim,bb_kt,bb_nh,bb_ampl,bb_stat,flux_brems,brems_kt,brems_nh,brems_stat,hard_hm_hilim,hard_hm_lolim,hard_hs_hilim,hard_hs_lolim,hard_ms_hilim,hard_ms_lolim,flux_powlaw_hilim,flux_powlaw_lolim,powlaw_gamma_hilim,powlaw_gamma_lolim,powlaw_nh_hilim,powlaw_nh_lolim,powlaw_ampl_hilim,powlaw_ampl_lolim,bb_ampl_lolim,bb_ampl_hilim,flux_brems_lolim,flux_brems_hilim,brems_kt_hilim,brems_kt_lolim,brems_nh_hilim,brems_nh_lolim,bb_kt_hilim,bb_kt_lolim,bb_nh_hilim,bb_nh_lolim
2,CV,845.1,8.83,352.8472,2000-03-16T18:15:34,7.029599999999999e-07,0.53,3.0,,,,,,,,,13.884056823060945,15.356054087251934,14.170696227168975,2.36102e-05,7.180000000000001e-08,1.9524e-06,-0.9994,0.8032,0.9994,,,,,,,,,,,,,,,,,0.0031,-1.0,1.0,-0.3504,1.0,0.0056,,,,,,,,,,,,,,,,,,,,
3,CV,31673.8,8.83,352.8472,2000-03-16T18:59:23,7.029599999999999e-07,0.53,3.0,,,,,,,,,15.068830398505046,15.740167300936516,15.28433085759901,7.7136e-07,8.778e-08,2.2857e-07,-0.9994,-0.9994,-0.7408,,,,,,,,,,,,,,,,,0.0144,-1.0,-0.629,-1.0,-0.4241,-0.9425,,,,,,,,,,,,,,,,,,,,
4,CV,4691.1,8.83,352.8472,2000-03-17T04:09:04,7.029599999999999e-07,0.53,3.0,,,,,,,,,13.994862404091137,14.786376006583913,14.230807362203024,4.288979999999999e-06,2.5706e-07,1.02186e-06,0.9994,-0.3823,-0.9994,,,,,,,,,,,,,,,,,1.0,0.3342,0.1156,-0.7614,-0.5565,-1.0,,,,,,,,,,,,,,,,,,,,
5,CV,65237.5,8.83,352.8472,2002-09-29T17:14:19,7.029599999999999e-07,0.53,3.0,0.0012022,0.0003778,0.00042866666666666666,9.8333e-05,0.4586666666666666,0.3333333333333333,0.6963333333333334,1.3333333333333333,14.751658843330803,15.09802976359736,14.902326300550902,1.30872e-06,7.007e-07,9.9252e-07,-0.9994,-0.9994,-0.6334,,,,,,,,,,,,,,,,,-0.4091,-1.0,-0.8289,-1.0,-0.4866,-0.7676,,,,,,,,,,,,,,,,,,,,
6,CV,59044.6,8.83,352.8472,2002-09-30T13:49:27,7.029599999999999e-07,0.53,3.0,0.0014155,0.0005391,0.00059345,0.000100585,0.894,0.5685,0.6325,1.5,14.675577605047915,15.041695146275462,14.822700190121232,1.35234e-06,6.52966e-07,1.00516e-06,0.2099,-0.6908,-0.7495,,,,,,,,,,,,,,,,,0.599,-0.2642,-0.4766,-0.8738,-0.5878,-0.8851,,,,,,,,,,,,,,,,,,,,
7,CV,65240.7,8.83,352.8472,2002-10-02T19:14:18,7.029599999999999e-07,0.53,3.0,0.0005677,0.0003937,0.00040090000000000004,2.156e-05,0.6765,0.6655,0.3735,0.0,14.973425881849666,15.457921853664374,15.19037295810595,1.0070399999999999e-06,4.2582000000000004e-07,7.08e-07,-0.9994,-0.9994,-0.4472,,,,,,,,,,,,,,,,,-0.3779,-1.0,-0.7039,-1.0,-0.2167,-0.6515,,,,,,,,,,,,,,,,,,,,
8,CV,68771.4,8.83,352.8472,2002-10-11T01:59:30,7.029599999999999e-07,0.53,3.0,0.00065615,0.000314485,0.000330075,3.90525e-05,0.7545,0.53825,0.60575,1.0,14.509207464630428,14.825742434059968,14.637042775240852,1.4221599999999999e-06,7.537559999999999e-07,1.08914e-06,0.1724,-0.6696,-0.7308,,,,,,,,,,,,,,,,,0.5365,-0.2455,-0.4828,-0.8438,-0.5853,-0.8588,,,,,,,,,,,,,,,,,,,,
9,CV,5307.0,8.83,352.8472,2002-09-30T11:50:19,7.029599999999999e-07,0.53,3.0,,,,,,,,,14.521000868326643,15.740485757032841,14.947857771304077,1.96574e-06,6.99e-08,5.276e-07,-0.9994,-0.9994,0.6858,,,,,,,,,,,,,,,,,-0.0968,-1.0,0.243,-1.0,1.0,-0.0281,,,,,,,,,,,,,,,,,,,,
10,CV,1928.3,8.83,352.8472,2002-10-01T08:25:29,7.029599999999999e-07,0.53,3.0,,,,,,,,,,,,3.1168000000000004e-06,0.0,0.0,0.9994,-0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,-0.2517,1.0,-1.0,0.2142,-1.0,,,,,,,,,,,,,,,,,,,,
11,CV,5544.8,8.83,352.8472,2002-10-03T13:50:18,7.029599999999999e-07,0.53,3.0,0.00184,0.0007332,0.0012864999999999999,0.0005534,0.474,0.7915,0.7384999999999999,2.0,14.224341016624578,14.732671797272864,14.436163081335454,3.5246e-06,9.944e-07,1.7777999999999997e-06,-0.9994,-0.9994,-0.9994,,,,,,,,,,,,,,,,,0.1143,-1.0,-0.6852,-1.0,-0.5378,-1.0,,,,,,,,,,,,,,,,,,,,
12,CV,5734.6,8.83,352.8472,2002-10-11T21:35:09,7.029599999999999e-07,0.53,3.0,,,,,,,,,14.60794822739798,15.983105879962519,15.242857130340873,2.4144e-06,8.99e-08,6.934000000000001e-07,-0.9994,-0.9994,-0.4272,,,,,,,,,,,,,,,,,0.6715,-1.0,0.0056,-1.0,0.1081,-0.7926,,,,,,,,,,,,,,,,,,,,
0,CV,3874.2,120.12,89709.0,2000-03-16T07:29:58,4.6705999999999996e-05,1.0,8.0,0.06616520000000001,0.007653600000000001,0.0174396,0.011068739999999999,0.7555999999999999,0.8564,0.7674,4.2,12.554753964919383,12.672845487590568,12.609817615764815,8.7378e-05,6.0004000000000004e-05,7.3684e-05,0.3648,-0.1711,-0.5034,12.481091426308586,1.603,1.163e-06,5.522e-05,5.003,12.552997101533837,12.484258583330634,12.677367288307776,1.107,5.18e-06,2.268e-05,9.354,12.53003079050004,13.58,2.173e-07,5.484,0.4603,0.2642,-0.0768,-0.2617,-0.4204,-0.5815,12.407934329567754,12.54515513999149,1.889,1.342,1.292,,6.356e-05,4.687e-05,1.538e-05,3.894e-05,12.554707230574028,12.51018209169855,23.73,8.152,2.09,,1.275,0.9193,2.019,
1,CV,31673.8,120.12,89709.0,2000-03-16T09:06:03,4.6705999999999996e-05,1.0,8.0,0.0234322,0.0138966,0.0150182,0.001378062,0.6609999999999999,0.5082,0.28859999999999997,1.6,12.674328379856975,12.717373356165062,12.6953199406014,6.5352e-05,5.6848e-05,6.108800000000001e-05,0.3298,-0.1099,-0.4247,12.478208350360877,1.492,4.16e-07,5.248e-05,2.117,12.636576067082824,12.614215041156664,12.666955970176513,0.7472,3.336e-07,7.513e-05,6.352,12.51427857351842,13.58,1.325e-05,2.47,0.3666,0.2917,-0.0731,-0.1468,-0.3904,-0.4578,12.459420283495545,12.495257363728312,1.541,1.421,0.2115,,5.495e-05,5.009e-05,6.854e-05,9.038e-05,12.527536103393011,12.500863005462618,14.44,11.79,0.9026,,0.7935,0.7018,0.2041,
2,CV,845.1,120.12,89709.0,2000-03-16T18:15:34,4.6705999999999996e-05,1.0,8.0,0.032627500000000004,0.01880625,0.024095000000000002,0.00450075,0.87825,0.7810000000000001,0.48750000000000004,0.75,12.44973494755343,12.670764884430577,12.545710172373324,0.00014084799999999998,6.652800000000001e-05,0.000104578,0.1474,-0.2686,-0.3985,,,,,,,,,,,,,,,,,0.3542,-0.0706,-0.0781,-0.4491,-0.223,-0.5578,,,,,,,,,,,,,,,,,,,,
3,CV,31673.8,120.12,89709.0,2000-03-16T18:59:23,4.6705999999999996e-05,1.0,8.0,0.022354,0.0138212,0.015138599999999999,0.0016118780000000002,0.7956,0.8154,0.4266,1.4,12.664189190409749,12.708045380432463,12.685606042778037,7.4256e-05,6.439e-05,6.931000000000001e-05,0.3235,-0.1037,-0.4135,12.477034404508013,1.415,2.972e-07,4.897e-05,2.49,12.629671992220489,12.605548319173783,12.655607726314889,0.7742,3.89e-07,6.582e-05,6.304,12.523748203992966,13.58,3.384e-07,2.798,0.3604,0.2854,-0.0668,-0.1405,-0.3791,-0.4466,12.455435902503957,12.49607319580649,1.462,1.346,0.2226,,5.133e-05,4.664e-05,4.93e-05,7.157e-05,12.537602002101044,12.512720183556931,17.67,12.49,1.495,,0.8529,0.7456,0.3369,
4,CV,4691.1,120.12,89709.0,2000-03-17T04:09:04,4.6705999999999996e-05,1.0,8.0,0.032993800000000004,0.012637,0.016725200000000003,0.0036135600000000005,0.44800000000000006,0.3802,0.3158,1.2,12.622675532263443,12.730482385974051,12.67298454951678,9.347600000000001e-05,6.563000000000001e-05,7.9798e-05,0.2473,-0.1562,-0.3885,12.462684726887991,1.579,7.192e-07,5.835e-05,2.896,12.297224922098955,11.626168854926169,13.90274269030658,1.04,2.226e-06,2.883e-05,8.342,12.495257363728312,13.03,9.47e-08,3.348,0.3392,0.1505,-0.0668,-0.2455,-0.3042,-0.4678,12.414764936634224,12.512154879888564,1.749,1.442,1.459,,6.503e-05,5.172e-05,2.529e-05,3.181e-05,12.534765905011986,12.466736483221284,20.22,7.328,1.384,,1.092,0.2341,5.093,
5,CV,65237.5,120.12,89709.0,2002-09-29T17:14:19,4.6705999999999996e-05,1.0,8.0,0.0376982,0.023393199999999996,0.0258154,0.0028863260000000003,0.8004,0.8348000000000001,0.5191999999999999,3.2,12.65577282889963,12.678981844744733,12.66686722421804,7.7416e-05,7.309e-05,7.532e-05,0.3198,-0.2011,-0.4884,12.464199709175102,1.628,1.62e-07,6.137e-05,4.11,12.720789487398605,12.686976889676762,12.758951849328355,0.5073,1.94e-07,0.000286,10.643,12.465973893943865,11.53,2.431e-07,4.763,0.3417,0.2967,-0.1805,-0.2205,-0.4716,-0.5053,12.450261268735101,12.477425367308824,1.663,1.585,0.04773,,6.269e-05,6.029e-05,0.0002653,0.0002906,12.47977856411804,12.455559862682307,12.99,10.19,0.1845,,0.7058,0.5014,0.3335,
6,CV,59044.6,120.12,89709.0,2002-09-30T13:49:27,4.6705999999999996e-05,1.0,8.0,0.046151199999999996,0.030586799999999997,0.033775,0.0029138028,0.6516,0.6342,0.27680000000000005,1.6,12.504861008071385,12.52598781483015,12.515247591147668,9.9634e-05,9.461e-05,9.7162e-05,0.3848,-0.1224,-0.4834,12.30715308072277,1.426,8.102e-08,7.329e-05,4.846,12.417368560510363,12.404944910240696,12.435452288244052,0.7869,2.939e-07,9.945e-05,10.426,12.356744774975228,13.58,2.883e-06,5.34,0.4041,0.3654,-0.1043,-0.1405,-0.4691,-0.5003,12.295334814545472,12.321026624080234,1.455,1.398,0.03842,,7.49e-05,7.2e-05,9.731e-05,0.0001013,12.364717362001787,12.349984047528162,13.58,12.95,1.14,,0.7917,0.7819,0.04466,
7,CV,65240.7,120.12,89709.0,2002-10-02T19:14:18,4.6705999999999996e-05,1.0,8.0,0.028348799999999997,0.023959599999999998,0.026150800000000002,0.002194462,0.9276,0.9792,0.737,4.4,12.723901408662494,12.747846284882106,12.735711205398928,7.8918e-05,7.4654e-05,7.684e-05,0.1686,-0.3473,-0.4872,12.515415470717157,1.959,1.051e-07,7.02e-05,3.36,12.806041021980812,12.794254459057338,12.81901441921327,0.3439,2.573e-07,0.001197,9.644,12.533428927613645,3.89,8.835e-07,4.525,0.193,0.1443,-0.3292,-0.3654,-0.4703,-0.5028,12.504872118757067,12.525346746637938,1.994,1.921,0.05939,,7.124e-05,6.878e-05,0.001177,0.001255,12.54821356447571,12.521000868326643,4.209,3.647,0.03686,,0.356,0.324,0.05007,
8,CV,68771.4,120.12,89709.0,2002-10-11T01:59:30,4.6705999999999996e-05,1.0,8.0,0.028607,0.0194758,0.020177799999999996,0.0010678306,0.812,0.635,0.2394,1.6,12.826609748534805,12.852552474747988,12.839351425563839,6.067000000000001e-05,5.7076e-05,5.8898000000000004e-05,0.1587,-0.3373,-0.471,12.608359296507611,1.912,2.65e-07,5.476e-05,2.381,12.905528871358355,12.892790030352131,12.920818753952375,0.3427,1.434e-07,0.0009646,7.914,12.63339028960757,4.445,1.368e-07,3.376,0.1855,0.1305,-0.3167,-0.3592,-0.4528,-0.4891,12.596707854841746,12.621057301386562,1.95,1.876,0.08108,,5.58e-05,5.377e-05,0.0009511,0.0009959,12.646468440922238,12.622329560665676,4.816,4.121,0.2804,,0.3508,0.3374,0.1245,
9,CV,5307.0,120.12,89709.0,2002-09-30T11:50:19,4.6705999999999996e-05,1.0,8.0,0.117202,0.020761,0.04021999999999999,0.014436480000000002,0.7992,0.7689999999999999,0.534,3.2,12.384340977569263,12.432322876075894,12.40744206013516,0.000128956,0.000110588,0.000119896,0.3998,-0.2411,-0.5834,12.339893778276755,1.866,2.444e-07,9.547e-05,4.522,12.634137784597446,12.54821356447571,12.737786294523582,0.4754,3.192e-07,0.0004882,9.245,12.316052869248487,11.26,1.125e-07,5.219,0.4603,0.3379,-0.1868,-0.2917,-0.5403,-0.6265,12.294307303462297,12.381951903287908,2.013,1.703,0.3178,,0.0001016,8.942e-05,0.0004119,0.000563,12.34524606674707,12.294392836595396,16.76,7.189,0.3768,,0.4816,0.459,8.088,
10,CV,1928.3,120.12,89709.0,2002-10-01T08:25:29,4.6705999999999996e-05,1.0,8.0,0.13408799999999998,0.03715,0.077828,0.03270594,0.9405999999999999,0.8778,0.6702,4.6,,,,0.00028302,0.00023803000000000002,0.00026103,0.2461,-0.0999,-0.3373,11.865504144165326,1.464,7.551e-07,0.0002099,2.5,11.97305837204097,11.93292914395463,12.016148281008528,0.7317,1.2e-06,0.0003798,5.297,11.876475019057269,16.62,1.497e-06,2.632,0.3092,0.1805,-0.0418,-0.1605,-0.2829,-0.3929,11.83209218999852,11.898940645091885,1.551,1.386,0.638,,0.0002236,0.0001962,0.0003551,0.0004768,11.917933065714887,11.839231438138873,22.64,10.29,0.5349,,0.7852,0.6782,0.5074,
11,CV,5544.8,120.12,89709.0,2002-10-03T13:50:18,4.6705999999999996e-05,1.0,8.0,0.0250836,0.0244564,0.024769999999999997,0.000305082,0.35479999999999995,0.32920000000000005,0.15439999999999998,0.0,12.698304596146441,12.761937161375474,12.728801408324458,8.1286e-05,6.6792e-05,7.418199999999999e-05,0.0625,-0.4347,-0.4809,12.517841304588723,1.984,2.43e-06,7.117e-05,1.655,12.854492828590338,12.80465394165158,12.983802646487561,0.3134,5.893e-07,0.001764,5.577,12.559563233894226,4.158,1.322e-07,2.447,0.1568,-0.0306,-0.3691,-0.4978,-0.4241,-0.539,12.480959961351655,12.549442990581671,2.109,1.872,0.7938,,7.571e-05,6.676e-05,0.001024,0.002875,12.617442678091214,12.520136886976902,5.248,3.228,1.097,,0.3616,0.2771,0.5668,
12,CV,5734.6,120.12,89709.0,2002-10-11T21:35:09,4.6705999999999996e-05,1.0,8.0,0.033372200000000005,0.0187068,0.0215688,0.0029437160000000003,0.4446,0.534,0.37960000000000005,1.2,12.714540211927883,12.779429956781252,12.744759666049855,7.204399999999999e-05,5.8434e-05,6.5306e-05,0.3223,-0.3485,-0.6021,12.615109203469446,1.989,4.436e-07,5.57e-05,3.609,13.002701007590487,12.951558196449595,13.06489597884855,0.3328,1.53e-06,0.0009447,8.364,12.583692412940117,7.659,1.642e-07,4.509,0.4129,0.2255,-0.2804,-0.4191,-0.5453,-0.659,12.559720786764412,12.658763376761307,2.187,1.803,0.5471,,5.986e-05,5.14e-05,0.000826,0.1191,12.670602120638957,12.544089759617258,13.65,4.553,0.3952,,0.3482,0.136,17.58,
0,CV,3874.2,12.45,534.1962,2000-03-16T07:29:58,1.5322799999999998e-06,0.36639999999999995,1.6,,,,,,,,,14.279592599196892,15.07326323113642,14.511120397090878,4.76722e-06,3.627e-07,1.1879999999999999e-06,-0.9994,-0.9994,-0.5197,,,,,,,,,,,,,,,,,-0.0094,-1.0,-0.4041,-1.0,-0.0706,-0.8376,,,,,,,,,,,,,,,,,,,,
1,CV,31673.8,12.45,534.1962,2000-03-16T09:06:03,1.5322799999999998e-06,0.36639999999999995,1.6,0.00050165,0.00033185,0.0003429,2.3585e-05,0.6325,0.7709999999999999,0.45799999999999996,0.0,14.4843115654561,14.91889043085173,14.645737855495517,2.63686e-06,8.805200000000002e-07,1.7611000000000002e-06,-0.1949,-0.3011,-0.1012,,,,,,,,,,,,,,,,,0.133,-0.5166,0.0493,-0.609,0.2055,-0.3804,,,,,,,,,,,,,,,,,,,,
2,CV,845.1,12.45,534.1962,2000-03-16T18:15:34,1.5322799999999998e-06,0.36639999999999995,1.6,,,,,,,,,,,,1.7143400000000003e-05,0.0,0.0,0.9994,-0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,-0.2442,0.2742,-1.0,0.1505,-1.0,,,,,,,,,,,,,,,,,,,,
3,CV,31673.8,12.45,534.1962,2000-03-16T18:59:23,1.5322799999999998e-06,0.36639999999999995,1.6,0.0004659,0.00029,0.0003117,3.58725e-05,0.22699999999999998,0.1225,0.483,0.0,14.377288740667696,14.825161313623886,14.540396448163763,2.59366e-06,8.4558e-07,1.7261800000000002e-06,0.0087,-0.055,-0.0625,,,,,,,,,,,,,,,,,0.3179,-0.3167,0.2892,-0.3916,0.2667,-0.3654,,,,,,,,,,,,,,,,,,,,
4,CV,4691.1,12.45,534.1962,2000-03-17T04:09:04,1.5322799999999998e-06,0.36639999999999995,1.6,,,,,,,,,14.468329524703414,15.980260767325294,14.749824051916075,3.0695199999999997e-06,3.2806e-08,3.9582000000000006e-07,0.9994,-0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,-0.2005,-0.1868,-1.0,-0.3517,-1.0,,,,,,,,,,,,,,,,,,,,
5,CV,65237.5,12.45,534.1962,2002-09-29T17:14:19,1.5322799999999998e-06,0.36639999999999995,1.6,0.0006217250000000001,0.00043792500000000003,0.0004463,2.2045000000000003e-05,0.39775,0.44475,0.38125,0.0,14.466233024084833,14.695931908356995,14.564607994276441,1.14486e-06,6.4446e-07,8.969200000000001e-07,0.2773,-0.1487,-0.406,,,,,,,,,,,,,,,,,0.4716,0.0581,0.0394,-0.3379,-0.2305,-0.5653,,,,,,,,,,,,,,,,,,,,
6,CV,59044.6,12.45,534.1962,2002-09-30T13:49:27,1.5322799999999998e-06,0.36639999999999995,1.6,0.001048975,0.000556325,0.000576575,4.9829999999999996e-05,0.38849999999999996,0.403,0.47974999999999995,0.5,14.379208311810178,14.58795630645655,14.46964403514471,1.48412e-06,8.982600000000001e-07,1.1982200000000002e-06,0.4522,-0.2011,-0.5921,,,,,,,,,,,,,,,,,0.6227,0.2505,-0.0331,-0.3704,-0.4516,-0.7152,,,,,,,,,,,,,,,,,,,,
7,CV,65240.7,12.45,534.1962,2002-10-02T19:14:18,1.5322799999999998e-06,0.36639999999999995,1.6,0.0008669499999999999,0.000352375,0.00037820000000000003,5.254e-05,0.75225,0.63275,0.567,1.25,14.444784594873926,14.684983211216316,14.5472325232975,1.0523e-06,5.5686e-07,8.046000000000001e-07,0.2311,-0.0537,-0.2773,,,,,,,,,,,,,,,,,0.4416,-0.0069,0.1643,-0.2717,-0.0668,-0.4678,,,,,,,,,,,,,,,,,,,,
8,CV,68771.4,12.45,534.1962,2002-10-11T01:59:30,1.5322799999999998e-06,0.36639999999999995,1.6,0.0009097,0.000518825,0.0005381,4.66975e-05,0.43124999999999997,0.47625,0.44825,0.25,14.361536701652247,14.53500134184574,14.437447826132178,1.3969000000000001e-06,8.8098e-07,1.1424799999999997e-06,0.2986,0.0849,-0.2186,,,,,,,,,,,,,,,,,0.4478,0.1368,0.243,-0.0793,-0.0581,-0.3741,,,,,,,,,,,,,,,,,,,,
9,CV,5307.0,12.45,534.1962,2002-09-30T11:50:19,1.5322799999999998e-06,0.36639999999999995,1.6,0.001416,0.001018,0.001075,9.305e-05,0.273,0.237,0.426,0.0,14.159642940796644,14.727272902535708,14.351867768694865,2.9097600000000002e-06,5.1209e-07,1.7289799999999997e-06,0.6496,0.3948,-0.3385,,,,,,,,,,,,,,,,,0.9076,0.253,0.7427,-0.0331,0.1555,-0.7414,,,,,,,,,,,,,,,,,,,,
10,CV,1928.3,12.45,534.1962,2002-10-01T08:25:29,1.5322799999999998e-06,0.36639999999999995,1.6,,,,,,,,,,,,2.6982e-06,0.0,0.0,0.9994,-0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,-0.168,0.2767,-1.0,0.0781,-1.0,,,,,,,,,,,,,,,,,,,,
11,CV,5544.8,12.45,534.1962,2002-10-03T13:50:18,1.5322799999999998e-06,0.36639999999999995,1.6,0.001194,0.0008168,0.0008579,7.707e-05,0.504,0.404,0.454,0.0,14.371474842068427,15.03427319707956,14.587097263007864,2.1478e-06,2.78804e-07,9.147399999999999e-07,0.0987,-0.0612,-0.1549,,,,,,,,,,,,,,,,,0.5778,-0.3841,0.4541,-0.544,0.3267,-0.5953,,,,,,,,,,,,,,,,,,,,
12,CV,5734.6,12.45,534.1962,2002-10-11T21:35:09,1.5322799999999998e-06,0.36639999999999995,1.6,0.001379,0.0009295,0.0009953,0.0001008,0.911,0.712,0.454,0.0,14.327902142064282,15.024798037742148,14.546834607474143,2.2024e-06,3.3417999999999994e-07,9.9234e-07,0.2648,0.1736,-0.0849,,,,,,,,,,,,,,,,,0.6727,-0.2405,0.6127,-0.3267,0.3916,-0.5478,,,,,,,,,,,,,,,,,,,,
0,CV,3874.2,8.61,205.2343,2000-03-16T07:29:58,4.2537999999999996e-07,0.3426,2.0,,,,,,,,,13.907981529247204,14.961240790715731,14.172275422973293,4.56192e-06,1.0218999999999999e-07,6.728e-07,-0.9994,-0.9994,-0.9994,,,,,,,,,,,,,,,,,0.2992,-1.0,-0.1393,-1.0,-0.0743,-1.0,,,,,,,,,,,,,,,,,,,,
1,CV,31673.8,8.61,205.2343,2000-03-16T09:06:03,4.2537999999999996e-07,0.3426,2.0,,,,,,,,,14.555471188682866,15.052759081970592,14.734899033778063,1.2922599999999998e-06,1.8903440000000002e-07,7.4527e-07,-0.9994,-0.9994,-0.8007,,,,,,,,,,,,,,,,,0.0693,-1.0,-0.7027,-1.0,-0.5665,-0.955,,,,,,,,,,,,,,,,,,,,
2,CV,845.1,8.61,205.2343,2000-03-16T18:15:34,4.2537999999999996e-07,0.3426,2.0,,,,,,,,,,,,1.7857999999999997e-05,0.0,0.0,0.9994,-0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,-1.0,0.3104,-1.0,0.1968,-1.0,,,,,,,,,,,,,,,,,,,,
3,CV,31673.8,8.61,205.2343,2000-03-16T18:59:23,4.2537999999999996e-07,0.3426,2.0,0.0006613000000000001,0.00045405,0.00046755,3.0449999999999998e-05,0.303,0.256,0.41300000000000003,0.0,14.526623989926302,14.884129987558907,14.681260694204212,1.81886e-06,5.289200000000001e-07,1.19014e-06,-0.2149,-0.847,-0.7483,,,,,,,,,,,,,,,,,0.2255,-0.6402,-0.6814,-0.9625,-0.569,-0.8788,,,,,,,,,,,,,,,,,,,,
4,CV,4691.1,8.61,205.2343,2000-03-17T04:09:04,4.2537999999999996e-07,0.3426,2.0,,,,,,,,,,,,2.87094e-06,0.0,0.0,0.9994,-0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,-0.1243,0.3379,-1.0,0.1006,-1.0,,,,,,,,,,,,,,,,,,,,
5,CV,65237.5,8.61,205.2343,2002-09-29T17:14:19,4.2537999999999996e-07,0.3426,2.0,0.0005788666666666667,0.0003808,0.00038830000000000006,2.1226e-05,0.5436666666666666,0.5343333333333333,0.3916666666666666,0.0,14.68372903940231,14.908743501001442,14.779464804185087,1.24958e-06,6.56198e-07,9.546600000000001e-07,-0.1049,-0.6908,-0.5996,,,,,,,,,,,,,,,,,0.2505,-0.5041,-0.4928,-0.8676,-0.4229,-0.7552,,,,,,,,,,,,,,,,,,,,
6,CV,59044.6,8.61,205.2343,2002-09-30T13:49:27,4.2537999999999996e-07,0.3426,2.0,0.00092055,0.00061175,0.0006268000000000001,3.8975e-05,0.3885,0.15,0.34750000000000003,0.0,14.718589347025494,15.057306550989189,14.854058130423878,1.1424999999999999e-06,5.9586e-07,8.6258e-07,-0.9994,-0.9994,-0.7071,,,,,,,,,,,,,,,,,-0.1993,-1.0,-0.7964,-1.0,-0.5603,-0.8389,,,,,,,,,,,,,,,,,,,,
7,CV,65240.7,8.61,205.2343,2002-10-02T19:14:18,4.2537999999999996e-07,0.3426,2.0,0.0006765333333333333,0.0003640333333333333,0.00037316666666666667,2.8629e-05,0.39666666666666667,0.39666666666666667,0.5003333333333334,0.6666666666666666,14.754191323212511,15.08584202616685,14.887805694708812,9.5876e-07,4.39002e-07,6.899600000000001e-07,-0.9994,-0.9994,-0.6846,,,,,,,,,,,,,,,,,-0.3029,-1.0,-0.8101,-1.0,-0.5203,-0.8176,,,,,,,,,,,,,,,,,,,,
8,CV,68771.4,8.61,205.2343,2002-10-11T01:59:30,4.2537999999999996e-07,0.3426,2.0,0.00048375,0.0002545,0.00033725,6.882000000000001e-05,0.8205,0.7070000000000001,0.5780000000000001,1.0,14.909861914996656,15.323165610352529,15.069010239724138,7.336599999999999e-07,3.14396e-07,5.292160000000001e-07,0.1674,-0.7445,-0.7495,,,,,,,,,,,,,,,,,0.5765,-0.3517,-0.5215,-0.9213,-0.5853,-0.8926,,,,,,,,,,,,,,,,,,,,
9,CV,5307.0,8.61,205.2343,2002-09-30T11:50:19,4.2537999999999996e-07,0.3426,2.0,,,,,,,,,,,,1.08688e-06,0.0,0.0,0.9994,0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,0.188,1.0,-0.1855,0.0918,-1.0,,,,,,,,,,,,,,,,,,,,
10,CV,1928.3,8.61,205.2343,2002-10-01T08:25:29,4.2537999999999996e-07,0.3426,2.0,,,,,,,,,,,,3.0422000000000003e-06,0.0,5.450000000000001e-07,0.4147,0.9994,0.9994,,,,,,,,,,,,,,,,,0.7976,-0.4066,1.0,-0.0031,1.0,-0.0194,,,,,,,,,,,,,,,,,,,,
11,CV,5544.8,8.61,205.2343,2002-10-03T13:50:18,4.2537999999999996e-07,0.3426,2.0,,,,,,,,,14.645027674981025,15.917394127302101,14.928099590775188,1.2984599999999999e-06,4.62e-08,3.8022e-07,0.9981,-0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,-0.1293,-0.233,-1.0,-0.4628,-1.0,,,,,,,,,,,,,,,,,,,,
12,CV,5734.6,8.61,205.2343,2002-10-11T21:35:09,4.2537999999999996e-07,0.3426,2.0,,,,,,,,,14.339703839729271,15.101439355060288,14.564314862058371,1.715275e-06,1.516575e-07,6.4835e-07,-0.9994,,,,,,,,,,,,,,,,,,,-0.0731,-1.0,,,,,,,,,,,,,,,,,,,,,,,,
0,CV,65237.5,25.12,3594.967,2002-09-29T17:14:19,1.3869740000000001e-05,0.8562000000000001,6.4,0.00890408,0.00124382,0.005192759999999999,0.0026652200000000003,0.9242000000000001,0.9608000000000001,0.842,6.2,13.65641811689825,13.71112505416472,13.682300121118685,1.6372479999999998e-05,1.4503979999999999e-05,1.545008e-05,-0.8132,-0.9469,-0.5784,13.400226060853612,5.014,34.44,4.925e-05,1.335,13.429807438904273,13.413750361133959,13.448916134814219,0.2234,9.056e-07,0.001892,1.529,13.419645338893408,0.5015,8.99,1.305,-0.7527,-0.8688,-0.9288,-0.9638,-0.5478,-0.6077,13.38153350780092,13.419759491734624,5.359,4.702,40.24,29.08,5.935e-05,4.119e-05,0.001822,0.002175,13.455807889234967,13.395449967428739,0.5539,0.4542,12.45,5.716,0.2301,0.2168,0.6796,
