index,class,src_id,src_name,livetime,significance,likelihood,gti_obs,var_inter_sigma,var_inter_prob,var_inter_index,var_max,var_min,var_mean,var_sigma,kp_prob,ks_prob,var_prob,var_index,flux_aper_hilim,flux_aper_lolim,flux_aper,photflux_aper_hilim,photflux_aper_lolim,photflux_aper,photflux_aper_b,photflux_aper_h,photflux_aper_m,photflux_aper_u,photflux_aper_s,photflux_aper_lolim_b,photflux_aper_lolim_h,photflux_aper_lolim_m,photflux_aper_lolim_u,photflux_aper_lolim_s,photflux_aper_hilim_b,photflux_aper_hilim_h,photflux_aper_hilim_m,photflux_aper_hilim_u,photflux_aper_hilim_s,flux_aper_b,flux_aper_h,flux_aper_m,flux_aper_u,flux_aper_s,flux_aper_lolim_b,flux_aper_lolim_h,flux_aper_lolim_m,flux_aper_lolim_u,flux_aper_lolim_s,flux_aper_hilim_b,flux_aper_hilim_h,flux_aper_hilim_m,flux_aper_hilim_u,flux_aper_hilim_s,hard_hm,hard_hs,hard_ms,flux_powlaw,powlaw_gamma,powlaw_nh,powlaw_ampl,powlaw_stat,flux_bb,flux_bb_hilim,flux_bb_lolim,bb_kt,bb_nh,bb_ampl,bb_stat,flux_brems,brems_kt,brems_nh,brems_stat,hard_hm_hilim,hard_hm_lolim,hard_hs_hilim,hard_hs_lolim,hard_ms_hilim,hard_ms_lolim,flux_powlaw_hilim,flux_powlaw_lolim,powlaw_gamma_hilim,powlaw_gamma_lolim,powlaw_nh_hilim,powlaw_nh_lolim,powlaw_ampl_hilim,powlaw_ampl_lolim,bb_ampl_lolim,bb_ampl_hilim,flux_brems_lolim,flux_brems_hilim,brems_kt_hilim,brems_kt_lolim,brems_nh_hilim,brems_nh_lolim,bb_kt_hilim,bb_kt_lolim,bb_nh_hilim,bb_nh_lolim
65,NS,NS0044,XMMU J004245.2+41172,4117.4,49.26,9049.175,2006-09-24T18:33:33,7.351e-06,1.0,8.0,0.00379525,0.0017720499999999998,0.00215075,0.00043975,0.5465,0.61225,0.57175,1.0,13.481775686329515,13.924642855823151,13.722344952285292,1.9846000000000003e-05,4.1816e-06,6.569e-06,1.848e-05,5.027e-06,3.658e-06,0.0,5.68e-06,1.341e-05,2.765e-06,1.97e-06,0.0,2.763e-06,2.324e-05,7.164e-06,5.252e-06,5.513e-05,8.444e-06,4.599e-14,3.105e-14,7.54e-15,0.0,1.018e-14,3.338e-14,1.708e-14,4.06e-15,0.0,4.954e-15,5.786e-14,4.425e-14,1.083e-14,3.681e-14,1.514e-14,0.1711,-0.1087,-0.2748,,,,,,,,,,,,,,,,,0.4466,-0.1293,0.2092,-0.3991,0.0394,-0.5403,,,,,,,,,,,,,,,,,,,,
66,NS,NS0044,XMMU J004245.2+41172,3961.8,49.26,9049.175,2007-06-18T07:06:54,7.351e-06,1.0,8.0,,,,,,,,,13.478101259362484,15.630413109263655,13.980634425427512,1.92738e-05,6.894000000000001e-08,7.416e-07,2.05e-06,1.658e-06,0.0,0.0,0.0,1.079e-07,2.368e-07,0.0,0.0,0.0,3.883e-06,2.999e-06,1.129e-06,8.615e-05,2.208e-06,2.535e-14,2.693e-14,0.0,0.0,0.0,0.0,1.171e-15,0.0,0.0,0.0,4.922e-14,5.269e-14,2.894e-15,5.848e-14,3.007e-15,0.9994,0.4859,-0.9994,,,,,,,,,,,,,,,,,1.0,0.2367,1.0,-0.1018,0.0331,-1.0,,,,,,,,,,,,,,,,,,,,
67,NS,NS0044,XMMU J004245.2+41172,4073.5,49.26,9049.175,2007-07-05T13:16:36,7.351e-06,1.0,8.0,,,,,,,,,13.168736998688871,15.151404499643409,14.525783735923744,0.00011149699999999998,2.5223999999999998e-06,8.270799999999999e-06,2.44e-05,7.811e-06,9.143e-06,0.0,0.0,9.61e-06,8.08e-07,2.194e-06,0.0,0.0,3.918e-05,1.454e-05,1.609e-05,0.0004792,8.475e-06,6.783e-15,5.072e-15,3.045e-15,0.0,0.0,2.544e-15,2.536e-16,7.307e-16,0.0,0.0,1.102e-14,9.638e-15,5.358e-15,2.999e-13,1.311e-14,-0.04,0.9994,0.9994,,,,,,,,,,,,,,,,,0.4191,-0.5053,1.0,0.0106,1.0,0.0718,,,,,,,,,,,,,,,,,,,,
68,NS,NS0044,XMMU J004245.2+41172,4128.5,49.26,9049.175,2007-07-31T03:50:26,7.351e-06,1.0,8.0,0.001584,0.001039,0.001164,0.0001132,0.404,0.131,0.382,0.0,13.753703349064073,14.913291449864108,14.448135424339334,1.9939e-05,7.267599999999999e-07,1.9059999999999996e-06,5.722e-06,1.352e-06,2.456e-06,0.0,0.0,2.524e-06,1.423e-07,9.675e-07,0.0,0.0,8.751e-06,2.49e-06,3.944e-06,8.265e-05,1.86e-06,8.093e-15,4.753e-15,4.971e-15,0.0,0.0,3.434e-15,7.129e-16,1.958e-15,0.0,0.0,1.275e-14,8.792e-15,7.984e-15,5.61e-14,2.533e-15,-0.2811,0.6433,0.9994,,,,,,,,,,,,,,,,,0.1643,-0.6652,1.0,-0.0931,1.0,0.1543,,,,,,,,,,,,,,,,,,,,
69,NS,NS0044,XMMU J004245.2+41172,4032.6,49.26,9049.175,2007-08-28T12:54:34,7.351e-06,1.0,8.0,0.0077343333333333335,0.005424333333333333,0.006559333333333334,0.0007668333333333333,0.4266666666666667,0.6643333333333333,0.35766666666666663,0.3333333333333333,13.33261616614044,13.968704669045383,13.775001039460548,6.400000000000001e-05,1.02958e-05,1.60484e-05,4.672e-05,1.535e-05,1.146e-05,0.0,6.712e-06,3.391e-05,9.137e-06,6.821e-06,0.0,1.611e-06,5.953e-05,2.156e-05,1.61e-05,0.000211,1.181e-05,4.082e-14,2.963e-14,9.09e-15,0.0,4.4e-15,2.963e-14,1.764e-14,5.41e-15,0.0,1.056e-15,5.202e-14,4.163e-14,1.277e-14,1.183e-13,7.743e-15,0.1674,0.356,0.1836,,,,,,,,,,,,,,,,,0.4254,-0.1131,0.6665,0.0181,0.539,-0.163,,,,,,,,,,,,,,,,,,,,
70,NS,NS0044,XMMU J004245.2+41172,3965.3,49.26,9049.175,2007-09-26T15:23:46,7.351e-06,1.0,8.0,,,,,,,,,13.888959396243845,inf,inf,1.4047279999999999e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39e-06,8.592e-07,6.802e-07,6.582e-05,1.487e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.352e-15,7.602e-15,1.908e-15,4.468e-14,2.025e-15,0.9994,-0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,-0.2642,0.123,-1.0,0.0069,-1.0,,,,,,,,,,,,,,,,,,,,
71,NS,NS0044,XMMU J004245.2+41172,4051.4,49.26,9049.175,2008-07-15T16:58:40,7.351e-06,1.0,8.0,0.00809225,0.006925,0.007502750000000001,0.0004248,0.27775,0.49124999999999996,0.257,0.0,13.232354436843647,13.626867225450843,13.488009748919207,5.7536e-05,1.7874e-05,2.4198e-05,6.891e-05,1.592e-05,1.756e-05,0.0,1.86e-05,5.513e-05,1.03e-05,1.241e-05,0.0,1.153e-05,8.188e-05,2.123e-05,2.24e-05,0.0001365,2.567e-05,7.894e-14,4.633e-14,2.095e-14,0.0,1.632e-14,6.315e-14,2.998e-14,1.481e-14,0.0,1.012e-14,9.379e-14,6.177e-14,2.672e-14,8.803e-14,2.252e-14,-0.04,-0.0962,-0.0537,,,,,,,,,,,,,,,,,0.1705,-0.2555,0.153,-0.3292,0.1793,-0.2705,,,,,,,,,,,,,,,,,,,,
72,NS,NS0044,XMMU J004245.2+41172,4140.2,49.26,9049.175,2008-09-01T08:01:46,7.351e-06,1.0,8.0,,,,,,,,,13.45268566923398,15.724228099835068,15.00788851221305,5.570639999999999e-05,5.6426e-07,2.3514e-06,7.601e-06,0.0,4.156e-06,0.0,0.0,1.824e-06,0.0,9.973e-07,0.0,0.0,1.338e-05,2.611e-06,7.314e-06,0.0002515,3.727e-06,2.265e-15,0.0,2.645e-15,0.0,0.0,3.088e-16,0.0,6.347e-16,0.0,0.0,4.221e-15,2.31e-14,4.549e-15,1.384e-13,6.043e-15,-0.9994,-0.9994,0.9994,,,,,,,,,,,,,,,,,-0.2455,-1.0,0.2242,-1.0,1.0,0.0793,,,,,,,,,,,,,,,,,,,,
73,NS,NS0044,XMMU J004245.2+41172,4060.7,49.26,9049.175,2009-07-03T08:32:59,7.351e-06,1.0,8.0,0.012479333333333334,0.004329,0.00639,0.0020399666666666666,0.42566666666666664,0.2866666666666667,0.313,0.0,13.346652393399191,14.095641555864013,13.84589265682842,6.00162e-05,6.8230000000000006e-06,1.15412e-05,3.239e-05,5.835e-06,8.751e-06,0.0,1.073e-05,2.238e-05,2.188e-06,4.813e-06,0.0,4.734e-06,4.24e-05,9.481e-06,1.247e-05,0.000219,1.673e-05,3.463e-14,1.53e-14,9.368e-15,0.0,1.2e-14,2.393e-14,5.739e-15,5.152e-15,0.0,5.296e-15,4.534e-14,2.487e-14,1.335e-14,1.228e-13,1.871e-14,-0.1574,-0.3385,-0.1774,,,,,,,,,,,,,,,,,0.178,-0.4903,0.0244,-0.644,0.1593,-0.4678,,,,,,,,,,,,,,,,,,,,
74,NS,NS0044,XMMU J004245.2+41172,3965.3,49.26,9049.175,2009-09-18T03:15:30,7.351e-06,1.0,8.0,,,,,,,,,13.764304937174824,15.36890136838163,14.539643484138152,1.898368e-05,1.5310000000000001e-07,1.0092e-06,2.408e-06,1.084e-06,0.0,0.0,1.554e-06,5.017e-07,1.084e-07,0.0,0.0,1.554e-07,4.314e-06,2.005e-06,7.774e-07,8.487e-05,2.952e-06,6.419e-15,5.823e-15,0.0,0.0,2.19e-15,1.337e-15,5.823e-16,0.0,0.0,2.19e-16,1.15e-14,1.077e-14,1.993e-15,5.761e-14,4.16e-15,0.9994,-0.2948,-0.9994,,,,,,,,,,,,,,,,,1.0,0.2267,0.2242,-0.7139,-0.3879,-1.0,,,,,,,,,,,,,,,,,,,,
75,NS,NS0044,XMMU J004245.2+41172,4106.4,49.26,9049.175,2009-09-25T04:39:25,7.351e-06,1.0,8.0,0.001981,0.001143,0.001261,0.0001721,0.707,0.437,0.515,1.0,13.65805530604889,14.65952415704167,14.201073261422799,2.08002e-05,7.650599999999999e-07,2.1561999999999998e-06,5.923e-06,1.867e-06,1.409e-06,0.0,1.582e-06,2.881e-06,4.48e-07,3.381e-07,0.0,1.582e-07,8.805e-06,3.211e-06,2.479e-06,8.65e-05,3.006e-06,1.486e-14,1.067e-14,4.055e-15,0.0,1.885e-15,7.229e-15,2.56e-15,9.733e-16,0.0,1.885e-16,2.209e-14,1.835e-14,7.138e-15,5.872e-14,3.581e-15,0.1986,0.0412,-0.1761,,,,,,,,,,,,,,,,,0.594,-0.2567,0.5041,-0.4403,0.3167,-0.6102,,,,,,,,,,,,,,,,,,,,
76,NS,NS0044,XMMU J004245.2+41172,3971.3,49.26,9049.175,2010-06-23T15:02:52,7.351e-06,1.0,8.0,0.21979233333333334,0.003573,0.013793999999999999,0.03270336666666667,0.7949999999999999,0.6793333333333335,0.47800000000000004,1.6666666666666667,13.290018108485759,13.835798281193526,13.47753489999284,8.74124e-05,7.837120000000001e-06,4.77272e-05,3.002e-05,9.448e-06,9.3e-06,0.0001869,2.968e-06,2.122e-05,5.197e-06,5.813e-06,6.673e-06,2.826e-07,3.83e-05,1.346e-05,1.279e-05,0.000367,5.512e-06,5.641e-14,4.143e-14,1.468e-14,4.787e-14,6.118e-15,4.043e-14,2.279e-14,9.172e-15,0.0,5.826e-16,7.239e-14,5.904e-14,2.018e-14,9.345e-14,1.136e-14,0.025,0.5097,0.4797,,,,,,,,,,,,,,,,,0.2954,-0.2542,0.8001,0.1593,0.7739,0.1443,,,,,,,,,,,,,,,,,,,,
77,NS,NS0044,XMMU J004245.2+41172,3971.3,49.26,9049.175,2010-07-20T20:59:17,7.351e-06,1.0,8.0,,,,,,,,,13.424006685587202,15.254450555941453,14.452890163112253,5.6234600000000005e-05,3.7173999999999997e-07,2.2636e-06,5.704e-06,0.0,1.89e-06,0.0,3.724e-06,1.369e-06,0.0,1.35e-07,0.0,3.547e-07,1.004e-05,1.972e-06,3.644e-06,0.0002586,6.917e-06,8.083e-15,0.0,1.651e-15,0.0,7.889e-15,1.94e-15,0.0,9.174e-17,0.0,7.513e-16,1.423e-14,1.745e-14,3.119e-15,1.389e-13,1.465e-14,-0.9994,-0.9994,-0.4697,,,,,,,,,,,,,,,,,-0.0406,-1.0,-0.3554,-1.0,0.0269,-0.8214,,,,,,,,,,,,,,,,,,,,
78,NS,NS0044,XMMU J004245.2+41172,3971.3,49.26,9049.175,2010-08-24T11:01:45,7.351e-06,1.0,8.0,0.00895075,0.004888,0.00634475,0.00135175,0.5325,0.62,0.39425,0.25,13.120136035769846,13.636786776405689,13.476948439903733,8.3218e-05,1.3264599999999998e-05,1.9488e-05,5.402e-05,1.859e-05,1.01e-05,0.0,1.473e-05,4.092e-05,1.227e-05,5.769e-06,0.0,7.364e-06,6.711e-05,2.49e-05,1.418e-05,0.0002882,2.17e-05,8.072e-14,6.559e-14,1.166e-14,0.0,8.763e-15,6.115e-14,4.332e-14,6.661e-15,0.0,4.263e-15,1.003e-13,8.787e-14,1.637e-14,1.616e-13,1.303e-14,0.3136,0.0912,-0.2448,,,,,,,,,,,,,,,,,0.5353,0.0693,0.3666,-0.1818,0.0618,-0.5053,,,,,,,,,,,,,,,,,,,,
79,NS,NS0044,XMMU J004245.2+41172,3971.8,49.26,9049.175,2010-09-25T01:07:20,7.351e-06,1.0,8.0,0.0048815,0.0028295,0.00331025,0.00048719999999999997,0.597,0.62175,0.453,0.5,13.37874060761675,13.809332203929351,13.644510167096614,3.47598e-05,7.104599999999998e-06,1.0049399999999999e-05,2.83e-05,5.115e-06,7.956e-06,0.0,8.876e-06,2.193e-05,2.813e-06,5.497e-06,0.0,5.283e-06,3.432e-05,7.289e-06,1.042e-05,0.0001093,1.247e-05,5.456e-14,2.779e-14,1.76e-14,0.0,1.341e-14,4.213e-14,1.529e-14,1.216e-14,0.0,7.98e-15,6.63e-14,3.96e-14,2.304e-14,6.127e-14,1.883e-14,-0.2136,-0.2998,-0.0837,,,,,,,,,,,,,,,,,0.0331,-0.4528,-0.0181,-0.5453,0.1718,-0.3154,,,,,,,,,,,,,,,,,,,,
80,NS,NS0044,XMMU J004245.2+41172,3974.8,49.26,9049.175,2011-06-30T12:02:28,7.351e-06,1.0,8.0,0.0278895,0.0027985,0.006529500000000001,0.006421,0.8975,0.8879999999999999,0.5045,0.5,13.315061328904761,14.111876692702092,13.850399122452417,6.52534e-05,4.9416e-06,8.9318e-06,2.443e-05,8.569e-06,3.977e-06,0.0,7.683e-06,1.613e-05,4.285e-06,1.567e-06,0.0,2.726e-06,3.226e-05,1.263e-05,6.387e-06,0.0002626,1.239e-05,3.463e-14,2.132e-14,5.624e-15,0.0,8.988e-15,2.287e-14,1.037e-14,2.216e-15,0.0,3.189e-15,4.574e-14,3.168e-14,9.032e-15,1.411e-13,1.45e-14,0.401,0.0012,-0.4135,,,,,,,,,,,,,,,,,0.6802,0.0643,0.3641,-0.3429,-0.0306,-0.7077,,,,,,,,,,,,,,,,,,,,
81,NS,NS0044,XMMU J004245.2+41172,3974.8,49.26,9049.175,2011-07-25T05:56:22,7.351e-06,1.0,8.0,0.004485,0.001412,0.001841,0.000503,0.094,0.088,0.484,0.0,13.532403732246713,14.70672983938753,14.245452913004476,4.07372e-05,1.0773399999999999e-06,3.0889999999999996e-06,7.907e-06,2.485e-06,1.123e-06,0.0,3.93e-06,3.847e-06,5.965e-07,0.0,0.0,9.432e-07,1.175e-05,4.374e-06,2.246e-06,0.0001784,6.916e-06,1.343e-14,9.24e-15,1.697e-15,0.0,4.046e-15,6.534e-15,2.218e-15,9.981e-17,0.0,9.711e-16,1.997e-14,1.626e-14,3.294e-15,1.001e-13,7.122e-15,0.436,-0.3186,-0.6621,,,,,,,,,,,,,,,,,0.7914,-0.0331,0.1393,-0.679,-0.2492,-0.9138,,,,,,,,,,,,,,,,,,,,
82,NS,NS0044,XMMU J004245.2+41172,3942.6,49.26,9049.175,2011-08-25T09:52:04,7.351e-06,1.0,8.0,,,,,,,,,13.307026246496047,15.815422125067975,14.815422125067975,6.22992e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.52e-06,5.699e-06,1.968e-06,0.000294,4.309e-06,0.0,7.648e-15,0.0,0.0,0.0,0.0,7.648e-16,0.0,0.0,0.0,1.091e-14,1.415e-14,5.044e-15,2.106e-13,5.868e-15,0.9994,0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,0.168,1.0,-0.2117,-0.0081,-1.0,,,,,,,,,,,,,,,,,,,,
83,NS,NS0044,XMMU J004245.2+41172,3910.5,49.26,9049.175,2012-06-21T22:23:20,7.351e-06,1.0,8.0,,,,,,,,,13.399192581351604,16.198184831418562,14.90107952127767,6.53908e-05,1.4382e-08,3.3079999999999997e-07,0.0,0.0,1.654e-06,0.0,0.0,0.0,0.0,7.191e-08,0.0,0.0,5.658e-06,2.002e-06,3.236e-06,0.0003131,2.958e-06,3.103e-15,0.0,3.176e-15,0.0,0.0,1.724e-16,0.0,1.444e-16,0.0,0.0,6.033e-15,1.443e-14,6.207e-15,1.682e-13,4.554e-15,-0.9994,-0.9994,0.1686,,,,,,,,,,,,,,,,,0.0019,-1.0,0.1818,-1.0,0.8863,-0.3104,,,,,,,,,,,,,,,,,,,,
84,NS,NS0044,XMMU J004245.2+41172,3907.5,49.26,9049.175,2012-07-20T08:53:31,7.351e-06,1.0,8.0,0.0043235,0.004048,0.004185,0.00010240999999999999,0.0145,0.0655,0.21500000000000002,0.0,13.28282897316769,14.249476177554758,13.95916040531466,7.561900000000001e-05,4.640580000000001e-06,8.1748e-06,2.342e-05,2.126e-06,9.73e-06,0.0,5.598e-06,1.546e-05,3.189e-07,6.081e-06,0.0,1.343e-06,3.093e-05,3.933e-06,1.338e-05,0.00032,9.852e-06,2.569e-14,7.156e-15,1.309e-14,0.0,8.994e-15,1.679e-14,1.022e-15,8.18e-15,0.0,2.159e-15,3.408e-14,1.329e-14,1.8e-14,1.795e-13,1.583e-14,-0.6521,-0.5821,0.1836,,,,,,,,,,,,,,,,,-0.3666,-0.8788,-0.1405,-0.8726,0.534,-0.153,,,,,,,,,,,,,,,,,,,,
85,NS,NS0044,XMMU J004245.2+41172,3763.1,49.26,9049.175,2012-08-19T02:07:52,7.351e-06,1.0,8.0,0.003935,0.0021776666666666667,0.0023796666666666666,0.0003244333333333333,0.3096666666666667,0.36366666666666664,0.5043333333333334,0.6666666666666666,13.156221736832117,13.877148714104688,13.375126181487921,7.97522e-05,9.4868e-06,4.4659619999999996e-05,1.575e-05,4.168e-06,8.401e-07,0.0001913,1.124e-05,1.105e-05,2.027e-06,0.0,2.733e-05,7.027e-06,2.017e-05,6.195e-06,1.636e-06,0.0003553,1.546e-05,4.934e-14,3.403e-14,1.807e-15,1.097e-13,1.591e-14,3.462e-14,1.656e-14,0.0,5.223e-15,9.944e-15,6.406e-14,5.059e-14,3.508e-15,2.089e-13,2.188e-14,0.7008,-0.4797,-0.8782,,,,,,,,,,,,,,,,,0.9113,0.3891,-0.2217,-0.6877,-0.7277,-0.975,,,,,,,,,,,,,,,,,,,,
86,NS,NS0044,XMMU J004245.2+41172,3906.9,49.26,9049.175,2012-09-12T16:47:34,7.351e-06,1.0,8.0,0.061200666666666674,0.005739666666666666,0.010533333333333334,0.014671066666666665,0.669,0.442,0.30133333333333334,1.0,13.14062269627963,13.833623177092658,13.654355777447718,8.72596e-05,1.18314e-05,1.79846e-05,4.704e-05,1.652e-05,4.563e-06,0.0,2.18e-05,3.455e-05,1.036e-05,1.797e-06,0.0,1.245e-05,5.881e-05,2.234e-05,7.328e-06,0.0003172,3.062e-05,5.417e-14,4.045e-14,5.429e-15,0.0,1.077e-14,3.978e-14,2.538e-14,2.139e-15,0.0,6.042e-15,6.771e-14,5.473e-14,8.719e-15,2.153e-13,1.524e-14,0.5846,-0.1686,-0.6908,,,,,,,,,,,,,,,,,0.7864,0.3367,0.1006,-0.4091,-0.4628,-0.8563,,,,,,,,,,,,,,,,,,,,
87,NS,NS0044,XMMU J004245.2+41172,39784.9,49.26,9049.175,2012-06-01T07:34:15,7.351e-06,1.0,8.0,0.0014194,0.0011702499999999998,0.0012031750000000001,4.9105e-05,0.5165000000000001,0.49825,0.28575,0.0,13.995818396930801,14.140636504628397,14.06186821096534,3.76025e-06,2.7655e-06,3.265e-06,7.224e-06,1.378e-06,1.591e-06,,2.867e-06,6.394e-06,1.034e-06,1.273e-06,,2.361e-06,8.055e-06,1.723e-06,1.891e-06,,3.372e-06,1.713e-14,7.913e-15,3.971e-15,,5.675e-15,1.515e-14,5.935e-15,3.176e-15,,4.674e-15,1.91e-14,9.891e-15,4.721e-15,,6.675e-15,-0.0625,-0.3485,-0.2898,,,,,,,,,,,,,,,,,0.0881,-0.2167,-0.2155,-0.4766,-0.1693,-0.4041,,,,,,,,,,,,,,,,,,,,
88,NS,NS0044,XMMU J004245.2+41172,36675.6,49.26,9049.175,2012-06-06T14:02:49,7.351e-06,1.0,8.0,0.001718575,0.001160575,0.0012382749999999998,0.00010276750000000001,0.47275,0.47075,0.3105,0.0,14.065710666438225,14.221255619038061,14.141450772278924,4.4912e-06,2.6304000000000003e-06,3.5787999999999995e-06,7.415e-06,1.988e-06,1.672e-06,4.525e-06,2.294e-06,6.54e-06,1.539e-06,1.334e-06,1.92e-06,1.819e-06,8.289e-06,2.414e-06,1.992e-06,6.993e-06,2.768e-06,1.785e-14,1e-14,4.353e-15,0.0,3.898e-15,1.574e-14,7.738e-15,3.472e-15,0.0,3.091e-15,1.996e-14,1.214e-14,5.184e-15,9.913e-16,4.704e-15,0.0949,-0.0675,-0.1611,,,,,,,,,,,,,,,,,0.233,-0.0481,0.0781,-0.2117,-0.0231,-0.2929,,,,,,,,,,,,,,,,,,,,
89,NS,NS0044,XMMU J004245.2+41172,41475.4,49.26,9049.175,2012-06-12T12:21:42,7.351e-06,1.0,8.0,0.0006913,0.000500575,0.0005119500000000001,2.6037500000000003e-05,0.639,0.492,0.38625000000000004,0.0,14.378408324140782,14.677449940221987,14.551912333307659,2.0788399999999997e-06,9.071999999999999e-07,1.50362e-06,3.002e-06,8.172e-07,7.321e-07,2.033e-06,9.338e-07,2.461e-06,5.545e-07,5.281e-07,3.535e-07,6.389e-07,3.543e-06,1.08e-06,9.362e-07,3.623e-06,1.212e-06,6.821e-15,3.652e-15,1.764e-15,0.0,1.793e-15,5.574e-15,2.435e-15,1.272e-15,0.0,1.227e-15,8.068e-15,4.869e-15,2.255e-15,3.401e-15,2.327e-15,0.0637,-0.0737,-0.1349,,,,,,,,,,,,,,,,,0.2655,-0.1468,0.148,-0.2867,0.0718,-0.3267,,,,,,,,,,,,,,,,,,,,
90,NS,NS0044,XMMU J004245.2+41172,39875.5,49.26,9049.175,2012-07-01T11:18:27,7.351e-06,1.0,8.0,0.0010184999999999999,0.0007093749999999999,0.000807625,9.756249999999999e-05,0.49374999999999997,0.67375,0.4825,0.5,14.198658042403334,14.393640135148411,14.289950366404526,2.841e-06,1.4753200000000002e-06,2.1618999999999996e-06,4.781e-06,9.845e-07,1.116e-06,2.148e-06,1.78e-06,4.091e-06,6.841e-07,8.549e-07,3.736e-07,1.373e-06,5.472e-06,1.268e-06,1.376e-06,3.923e-06,2.166e-06,1.259e-14,7.593e-15,2.64e-15,0.0,2.823e-15,1.077e-14,5.237e-15,2.023e-15,0.0,2.169e-15,1.441e-14,9.819e-15,3.257e-15,7.175e-16,3.442e-15,-0.0625,-0.2936,-0.2324,,,,,,,,,,,,,,,,,0.1168,-0.248,-0.123,-0.4578,-0.0793,-0.3754,,,,,,,,,,,,,,,,,,,,
91,NS,NS0044,XMMU J004245.2+41172,3907.5,49.26,9049.175,2013-06-26T09:48:40,7.351e-06,1.0,8.0,0.014338499999999999,0.006240999999999999,0.0079315,0.00226385,0.644,0.52075,0.36125,0.0,13.02489920864236,13.52025198523025,13.375841711210898,0.00010347400000000002,1.59518e-05,2.201e-05,6.234e-05,1.695e-05,1.759e-05,0.0,1.317e-05,4.972e-05,1.12e-05,1.243e-05,0.0,6.409e-06,7.496e-05,2.239e-05,2.244e-05,0.000378,1.958e-05,1.019e-13,6.427e-14,2.313e-14,0.0,2.114e-14,8.104e-14,4.323e-14,1.635e-14,0.0,1.029e-14,1.228e-13,8.53e-14,2.951e-14,2.031e-13,3.143e-14,-0.0162,0.08,0.0962,,,,,,,,,,,,,,,,,0.1918,-0.228,0.3542,-0.1905,0.3592,-0.1593,,,,,,,,,,,,,,,,,,,,
92,NS,NS0044,XMMU J004245.2+41172,3907.5,49.26,9049.175,2013-07-24T02:41:33,7.351e-06,1.0,8.0,,,,,,,,,13.081824922509929,15.187621488845807,14.539252458155802,0.0001392678,5.872e-07,2.4474e-06,7.114e-06,5.123e-06,0.0,0.0,0.0,1.707e-06,1.229e-06,0.0,0.0,0.0,1.252e-05,9.016e-06,1.947e-06,0.0006684,4.456e-06,6.984e-15,7.461e-15,0.0,0.0,0.0,1.455e-15,1.791e-15,0.0,0.0,0.0,1.251e-14,1.313e-14,6.526e-15,3.748e-13,7.172e-15,0.9994,0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,0.4766,1.0,0.0956,-0.0244,-1.0,,,,,,,,,,,,,,,,,,,,
93,NS,NS0044,XMMU J004245.2+41172,3907.5,49.26,9049.175,2013-08-26T10:03:03,7.351e-06,1.0,8.0,0.0022619999999999997,0.0013444333333333333,0.0014693333333333336,0.0001703,0.6056666666666667,0.8169999999999998,0.476,0.3333333333333333,13.356330230541582,14.155862191130344,13.866806109552432,4.8321999999999996e-05,1.8503560000000002e-06,3.6273999999999998e-06,1.03e-05,3.343e-06,2.636e-06,0.0,1.858e-06,6.516e-06,1.475e-06,1.163e-06,0.0,9.778e-08,1.387e-05,5.112e-06,4.11e-06,0.0002149,3.618e-06,3.309e-14,2.401e-14,7.262e-15,0.0,3.584e-15,2.094e-14,1.059e-14,3.204e-15,0.0,1.887e-16,4.458e-14,3.673e-14,1.132e-14,1.205e-13,6.98e-15,0.1449,0.2099,0.0462,,,,,,,,,,,,,,,,,0.4703,-0.2092,0.6177,-0.2067,0.4916,-0.3604,,,,,,,,,,,,,,,,,,,,
94,NS,NS0044,XMMU J004245.2+41172,3974.2,49.26,9049.175,2013-09-27T14:10:38,7.351e-06,1.0,8.0,0.0033524999999999996,0.0013375499999999999,0.001529,0.00031385,0.534,0.188,0.648,1.5,13.548038654222276,14.354027841570783,14.041818502435053,9.68086e-05,1.2677039999999998e-05,5.4751e-05,9.579e-06,2.699e-06,2.711e-06,0.0002568,1.966e-06,5.987e-06,1.063e-06,1.196e-06,5.503e-05,1.092e-07,1.317e-05,4.334e-06,4.226e-06,0.0004586,3.713e-06,2.172e-14,1.501e-14,6.051e-15,0.0,2.629e-15,1.34e-14,5.912e-15,2.67e-15,0.0,1.46e-16,3.004e-14,2.41e-14,9.432e-15,7.302e-14,4.965e-15,0.015,0.06,0.0412,,,,,,,,,,,,,,,,,0.3716,-0.3567,0.5091,-0.3741,0.4853,-0.3654,,,,,,,,,,,,,,,,,,,,
